FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX
23/10/2006,1,6,1,1,1,1,2,0,3,5,2,3,2,0,0,-99,1,1,0,2,1,3,1,1,1
23/10/2006,2,6,1,1,1,0,2,0,2,4,2,3,2,0,0,-99,1,2,0,2,1,3,1,0,1
23/10/2006,3,6,1,1,1,0,2,0,2,4,1,3,2,0,0,-99,1,2,0,2,1,3,1,1,1
23/10/2006,4,6,1,1,1,0,2,0,2,6,2,3,2,0,0,-99,1,1,0,2,1,3,1,1,1
23/10/2006,5,6,1,1,1,1,2,0,3,5,2,4,2,0,0,-99,1,2,0,2,1,3,1,1,2
23/10/2006,6,6,2,1,1,1,2,0,3,6,1,6,3,0,0,-99,1,2,1,2,1,3,2,1,3
23/10/2006,7,7,2,1,2,2,3,1,3,6,2,5,4,0,1,-99,2,4,1,3,1,3,2,1,4
23/10/2006,8,10,3,3,3,3,4,1,4,8,3,6,4,0,2,-99,3,6,15,4,1,3,3,2,3
23/10/2006,9,7,4,3,6,3,3,1,4,6,3,6,3,1,2,-99,2,4,5,3,1,4,4,2,4
23/10/2006,10,6,3,3,3,2,3,0,3,6,3,5,3,3,2,-99,2,3,0,3,2,4,3,3,2
23/10/2006,11,6,3,2,2,1,2,0,3,6,3,4,3,2,1,-99,1,2,0,2,-99,-99,2,2,3
23/10/2006,12,6,3,-99,2,0,2,0,2,6,2,5,2,1,1,-99,1,2,0,2,-99,-99,3,2,3
23/10/2006,13,6,2,-99,2,1,2,0,3,5,2,4,2,1,2,-99,2,2,0,2,1,-99,2,1,2
23/10/2006,14,6,2,-99,1,1,3,0,3,5,2,5,2,1,2,-99,2,2,0,2,1,-99,2,1,2
23/10/2006,15,5,2,1,1,1,3,0,3,5,2,5,3,1,2,-99,1,2,0,2,1,4,2,1,2
23/10/2006,16,5,2,1,1,1,3,0,3,5,2,4,3,0,2,-99,1,2,0,2,1,4,2,1,2
23/10/2006,17,5,1,1,1,1,3,0,3,5,2,4,3,1,1,-99,1,2,0,2,1,4,2,1,1
23/10/2006,18,6,1,1,2,0,3,0,3,5,1,5,3,0,2,-99,1,2,0,2,1,4,2,1,1
23/10/2006,19,6,2,1,4,1,3,0,3,4,1,4,3,2,2,-99,1,3,0,2,2,5,5,1,2
23/10/2006,20,6,3,1,3,1,3,0,3,5,1,4,3,2,2,-99,1,2,1,2,1,5,3,1,2
23/10/2006,21,6,2,1,3,1,3,0,3,6,2,4,3,0,2,-99,2,2,1,2,2,5,2,1,2
23/10/2006,22,6,2,2,4,1,3,0,3,6,4,4,2,0,2,-99,2,2,10,2,2,4,2,1,2
23/10/2006,23,6,3,12,13,1,3,0,3,14,7,4,2,0,2,-99,1,3,22,3,2,4,4,1,2
23/10/2006,24,8,7,10,18,1,3,0,3,10,6,3,2,3,1,-99,1,6,27,4,2,4,11,1,3
24/10/2006,1,8,7,9,26,1,3,0,3,12,6,7,3,7,1,-99,1,6,23,3,1,5,14,1,2
24/10/2006,2,7,9,6,24,0,3,1,3,9,3,3,4,10,1,-99,1,4,13,3,1,4,14,0,4
24/10/2006,3,7,9,6,17,0,3,1,3,8,2,4,4,10,1,-99,1,3,9,3,1,4,8,0,4
24/10/2006,4,6,6,8,12,1,3,0,3,10,5,23,3,10,1,-99,1,3,17,2,2,5,10,0,4
24/10/2006,5,7,4,5,9,1,4,0,3,7,4,7,2,7,1,-99,1,3,18,2,1,5,8,0,2
24/10/2006,6,7,3,3,10,2,4,1,4,6,4,7,3,4,1,-99,2,3,8,2,2,5,5,1,2
24/10/2006,7,8,3,3,9,2,9,2,4,8,5,8,6,3,3,-99,3,4,4,2,1,6,5,2,4
24/10/2006,8,9,5,5,8,3,11,3,3,10,6,8,4,3,4,-99,3,3,3,2,2,6,4,2,5
24/10/2006,9,13,4,5,9,5,10,3,5,11,10,12,4,5,5,-99,3,3,2,2,3,8,5,4,5
24/10/2006,10,13,4,6,6,5,8,4,6,12,6,15,5,5,5,-99,3,6,2,4,3,9,5,5,4
24/10/2006,11,-99,3,5,4,4,8,4,5,9,6,12,5,3,5,-99,3,8,0,5,3,8,5,4,3
24/10/2006,12,-99,3,4,4,3,8,4,5,10,5,8,5,2,4,-99,3,6,0,3,3,8,4,4,3
24/10/2006,13,-99,3,4,3,2,5,1,4,7,3,7,5,3,5,-99,2,5,0,4,2,7,4,3,3
24/10/2006,14,-99,3,4,4,2,4,1,4,6,2,6,3,3,4,-99,2,4,0,3,2,5,3,2,3
24/10/2006,15,-99,3,2,3,1,4,0,3,5,1,6,3,2,3,-99,1,3,0,3,3,5,3,1,4
24/10/2006,16,1,2,2,2,4,4,0,4,5,2,6,3,2,4,-99,1,5,2,6,2,5,3,1,2
24/10/2006,17,5,2,6,10,4,7,2,6,13,10,9,3,1,3,-99,4,8,28,5,2,5,2,1,1
24/10/2006,18,1,2,7,17,1,4,0,4,9,6,4,3,1,4,-99,1,4,33,3,2,5,3,1,2
24/10/2006,19,0,2,2,3,0,4,0,4,5,2,6,4,6,3,-99,2,2,0,2,2,5,6,1,3
24/10/2006,20,0,2,2,2,1,6,2,4,5,2,6,5,9,5,-99,3,3,0,2,4,5,8,2,6
24/10/2006,21,0,6,3,4,3,7,3,4,8,4,28,7,4,5,-99,4,2,0,2,8,6,7,2,6
24/10/2006,22,0,6,4,4,4,7,4,5,9,3,20,7,3,4,-99,3,3,0,2,6,7,4,3,5
24/10/2006,23,0,5,5,3,3,6,2,4,8,3,6,6,2,5,-99,2,3,0,2,4,6,3,3,4
24/10/2006,24,0,5,4,2,2,5,2,4,5,2,6,5,1,4,-99,2,3,0,2,3,5,3,3,3
25/10/2006,1,0,4,2,1,2,5,2,3,5,1,5,5,1,3,-99,1,3,0,2,2,4,2,2,1
25/10/2006,2,0,3,2,1,3,4,1,3,4,1,5,4,0,2,-99,1,3,0,2,2,4,2,2,1
25/10/2006,3,0,2,1,1,2,4,0,3,4,1,4,3,0,2,-99,1,2,0,2,2,4,2,1,0
25/10/2006,4,0,2,1,1,2,4,0,3,4,1,4,3,0,2,-99,1,3,0,2,3,4,1,1,0
25/10/2006,5,0,1,1,1,2,4,0,4,4,1,5,3,0,3,-99,1,2,0,2,2,4,1,0,1
25/10/2006,6,0,2,2,3,2,6,1,4,5,2,4,4,0,5,-99,2,3,0,2,2,4,2,0,1
25/10/2006,7,0,2,3,5,3,7,3,4,7,3,5,5,0,5,-99,6,3,0,2,3,5,3,0,2
25/10/2006,8,1,3,4,5,4,9,2,4,8,3,7,4,2,8,-99,2,3,0,2,3,5,4,2,2
25/10/2006,9,0,4,5,6,5,8,1,4,9,4,14,4,3,11,-99,2,4,0,2,5,8,5,6,4
25/10/2006,10,0,4,5,0,6,9,2,5,9,5,15,5,2,10,-99,3,5,0,3,5,8,5,7,4
25/10/2006,11,-99,3,4,5,-99,9,-99,5,8,5,11,6,1,7,-99,3,6,2,3,3,6,4,4,4
25/10/2006,12,-99,3,3,-99,3,6,0,5,7,4,-99,5,2,6,-99,2,5,4,4,3,4,3,2,3
25/10/2006,13,-99,2,2,-99,2,5,0,4,5,1,-99,3,2,5,-99,2,5,0,3,2,4,3,1,2
25/10/2006,14,-99,1,2,-99,1,4,1,3,5,1,5,4,1,-99,-99,2,4,0,3,2,5,2,0,1
25/10/2006,15,-99,1,2,3,0,5,1,4,6,1,11,4,0,2,-99,2,3,0,2,2,5,1,0,1
25/10/2006,16,-99,1,1,2,1,5,0,5,8,1,7,3,0,4,-99,2,3,0,3,2,4,1,0,0
25/10/2006,17,-99,1,1,2,1,5,0,5,6,1,6,3,0,4,-99,1,4,0,3,2,5,1,0,1
25/10/2006,18,-99,1,1,3,1,4,0,5,5,1,13,3,0,3,-99,2,3,0,3,2,5,1,0,0
25/10/2006,19,-99,1,2,4,1,4,4,5,6,1,9,4,0,2,-99,3,3,0,3,2,7,2,0,0
25/10/2006,20,-99,2,1,4,0,4,3,4,7,3,6,4,0,4,-99,2,3,0,2,2,7,2,0,1
25/10/2006,21,-99,1,1,4,0,4,2,4,6,1,6,4,0,4,-99,2,3,0,3,2,6,2,0,0
25/10/2006,22,-99,1,2,2,0,5,2,4,6,1,6,4,0,4,-99,2,3,0,2,2,5,2,0,0
25/10/2006,23,-99,1,3,2,0,4,2,4,6,1,5,4,0,4,-99,2,3,0,3,2,5,1,0,0
25/10/2006,24,-99,1,2,1,0,4,2,4,5,0,4,4,0,3,-99,3,2,-99,2,2,5,1,0,1
26/10/2006,1,-99,3,1,1,0,4,1,4,4,0,4,4,0,2,-99,3,2,-99,2,2,4,1,0,2
26/10/2006,2,-99,2,1,1,0,4,0,4,5,0,4,4,0,2,-99,2,2,-99,2,2,4,2,0,2
26/10/2006,3,-99,3,1,1,0,4,0,3,5,1,4,3,0,2,-99,1,2,-99,2,2,3,2,0,1
26/10/2006,4,-99,2,2,1,0,4,0,3,5,2,4,2,0,3,-99,1,2,-99,2,2,3,1,0,0
26/10/2006,5,-99,1,2,1,0,4,0,4,5,2,5,3,0,2,-99,1,2,-99,2,2,3,1,0,1
26/10/2006,6,-99,1,4,3,1,4,2,4,5,2,7,3,0,2,-99,3,3,-99,2,2,4,1,0,1
26/10/2006,7,-99,3,4,3,2,5,4,5,5,2,7,5,1,4,-99,5,3,-99,3,2,4,2,0,2
26/10/2006,8,-99,4,4,6,3,9,4,6,6,3,8,6,2,10,-99,3,3,-99,3,3,6,4,1,2
26/10/2006,9,-99,3,4,7,4,9,3,6,9,4,17,6,2,8,-99,3,4,-99,3,3,9,4,-99,3
26/10/2006,10,-99,3,5,4,3,7,4,6,9,4,14,6,3,8,-99,4,3,-99,3,3,9,4,-99,3
26/10/2006,11,-99,3,5,4,3,7,3,-99,9,4,8,6,3,6,-99,3,4,-99,4,3,8,6,-99,3
26/10/2006,12,-99,3,5,3,3,6,2,3,8,4,8,5,4,4,-99,3,4,-99,3,3,6,5,0,-99
26/10/2006,13,-99,3,3,-99,2,6,1,3,6,2,10,4,2,4,-99,-99,4,-99,3,3,5,4,0,-99
26/10/2006,14,-99,3,3,-99,1,5,0,3,6,2,6,4,2,2,-99,2,3,-99,3,3,4,3,0,-99
26/10/2006,15,-99,3,4,3,1,5,0,3,6,1,6,4,2,2,-99,3,4,-99,7,5,5,3,0,2
26/10/2006,16,-99,3,5,2,2,5,1,3,6,1,6,5,2,3,-99,3,4,-99,19,4,6,2,0,2
26/10/2006,17,-99,3,2,2,9,7,1,5,5,1,10,5,2,2,-99,3,4,-99,9,3,6,1,0,3
26/10/2006,18,-99,3,2,2,13,7,1,5,6,1,14,4,1,2,-99,2,5,-99,5,2,4,1,0,2
26/10/2006,19,-99,1,1,3,9,5,2,4,6,1,10,4,1,1,-99,3,5,-99,6,2,5,1,0,0
26/10/2006,20,-99,1,2,2,6,8,3,4,5,2,10,6,0,1,-99,5,8,-99,7,3,4,0,3,0
26/10/2006,21,-99,2,3,2,7,8,7,4,6,5,11,9,0,3,-99,6,8,-99,7,4,4,0,4,1
26/10/2006,22,-99,2,3,3,5,8,7,5,7,3,13,7,0,3,-99,8,6,-99,6,5,5,1,3,2
26/10/2006,23,-99,2,2,3,3,8,4,5,7,2,10,6,0,2,-99,6,7,-99,5,3,5,1,3,2
26/10/2006,24,-99,2,3,2,4,7,4,5,7,1,8,6,0,2,-99,4,8,-99,6,3,6,1,3,1
27/10/2006,1,-99,2,2,2,4,6,3,4,6,1,7,5,0,3,-99,3,7,-99,5,3,5,1,5,1
27/10/2006,2,-99,2,2,1,4,6,2,4,5,1,6,5,0,4,-99,4,5,-99,5,4,4,1,5,0
27/10/2006,3,-99,1,3,1,5,5,2,4,5,2,7,6,0,3,-99,3,5,-99,6,3,4,1,4,1
27/10/2006,4,-99,3,2,1,4,5,2,4,5,2,7,6,0,4,-99,3,7,-99,6,3,4,2,3,3
27/10/2006,5,-99,4,3,1,3,3,3,4,6,2,7,6,0,3,-99,4,6,-99,5,5,4,3,3,4
27/10/2006,6,-99,4,4,3,3,3,3,4,7,2,15,6,0,2,-99,4,7,-99,5,5,5,2,3,3
27/10/2006,7,-99,4,5,5,3,4,5,5,8,4,21,7,0,2,-99,5,6,-99,5,4,6,3,3,3
27/10/2006,8,-99,5,6,4,5,5,7,5,10,5,12,8,1,3,-99,6,5,-99,4,5,8,3,4,5
27/10/2006,9,-99,5,7,6,5,8,9,5,10,4,13,9,-99,6,-99,5,8,-99,4,6,14,4,5,5
27/10/2006,10,-99,7,10,10,5,8,6,5,14,7,15,11,-99,9,-99,6,19,-99,6,8,12,8,6,5
27/10/2006,11,-99,5,9,8,4,7,7,5,13,9,12,11,3,9,-99,7,16,-99,9,8,12,-99,5,4
27/10/2006,12,11,3,7,8,4,4,-99,4,11,2,9,7,2,7,-99,5,9,-99,7,6,7,-99,4,3
27/10/2006,13,8,3,-99,6,2,3,4,4,6,2,8,4,2,4,-99,3,6,-99,4,4,5,3,1,3
27/10/2006,14,6,3,-99,6,1,3,4,3,7,1,6,6,3,3,-99,3,4,6,5,3,6,3,0,3
27/10/2006,15,6,3,-99,3,1,3,3,3,7,2,5,5,2,2,-99,2,6,8,7,3,5,2,0,2
27/10/2006,16,5,1,-99,3,1,1,3,3,5,1,5,3,1,2,-99,2,6,11,4,2,3,2,0,1
27/10/2006,17,8,1,-99,1,2,2,3,3,5,0,6,4,1,1,-99,2,4,5,4,2,2,1,0,0
27/10/2006,18,6,1,-99,1,2,2,4,4,5,0,6,4,1,1,-99,2,3,4,3,2,3,1,0,0
27/10/2006,19,8,1,-99,2,2,1,4,4,4,1,6,5,1,1,-99,3,3,4,3,3,3,1,0,1
27/10/2006,20,7,1,-99,2,2,1,4,4,5,1,5,5,1,2,-99,3,3,4,2,3,3,1,0,2
27/10/2006,21,5,1,-99,2,1,1,3,4,5,1,4,4,1,2,-99,1,3,4,2,3,3,2,1,2
27/10/2006,22,7,2,-99,2,2,1,3,4,5,1,6,4,1,2,-99,2,3,4,2,3,2,2,1,2
27/10/2006,23,5,1,-99,2,1,1,4,3,4,1,6,4,1,2,-99,2,2,4,2,3,3,1,1,2
27/10/2006,24,4,1,-99,1,1,1,4,3,5,1,6,4,1,2,-99,2,2,4,2,3,3,2,1,1
28/10/2006,1,3,1,-99,1,0,1,2,3,5,1,4,3,0,2,-99,1,2,4,2,3,3,1,2,1
28/10/2006,2,3,1,-99,1,0,0,2,3,6,1,4,2,0,1,-99,0,2,4,1,2,3,1,0,1
28/10/2006,3,3,1,-99,1,0,0,2,2,5,2,3,3,0,0,-99,0,2,4,1,2,3,1,0,0
28/10/2006,4,3,0,-99,0,0,0,2,3,4,0,3,3,0,0,-99,0,1,4,1,2,3,1,0,0
28/10/2006,5,3,0,-99,0,0,0,1,3,5,1,3,3,0,0,-99,0,1,3,2,2,3,1,0,1
28/10/2006,6,2,0,-99,0,0,0,1,3,5,2,3,2,0,0,-99,1,1,3,2,2,3,2,0,1
28/10/2006,7,3,1,-99,0,0,0,1,3,5,0,3,2,1,0,-99,1,2,3,2,2,3,2,0,1
28/10/2006,8,3,0,-99,0,0,0,2,3,5,0,4,2,1,0,-99,1,2,3,1,2,3,2,0,1
28/10/2006,9,3,1,-99,0,0,0,2,3,4,0,4,3,1,0,-99,1,2,3,1,2,3,2,0,1
28/10/2006,10,6,1,-99,1,0,1,3,3,4,0,4,4,1,0,-99,2,2,4,1,2,3,2,0,1
28/10/2006,11,6,1,-99,2,0,1,3,3,5,0,4,4,1,0,-99,2,2,4,2,2,4,2,0,1
28/10/2006,12,4,0,-99,1,0,1,3,2,5,0,4,4,0,1,-99,2,4,4,2,2,4,2,0,1
28/10/2006,13,6,1,-99,1,0,1,3,2,4,0,3,4,1,1,-99,1,4,4,2,2,3,2,0,1
28/10/2006,14,5,1,-99,1,0,3,4,2,4,0,3,4,1,1,-99,2,3,4,2,2,3,2,0,1
28/10/2006,15,4,1,-99,1,0,2,3,2,5,0,5,4,1,1,-99,3,2,4,2,3,3,2,0,1
28/10/2006,16,2,1,-99,1,0,1,3,2,5,0,4,5,1,1,-99,2,2,4,2,3,4,2,0,1
28/10/2006,17,3,1,-99,1,0,2,2,3,4,0,4,5,1,0,-99,2,2,4,3,3,4,2,0,1
28/10/2006,18,7,1,-99,1,8,10,3,4,4,0,12,5,1,0,-99,2,35,4,27,-99,4,2,0,2
28/10/2006,19,58,2,-99,4,4,25,30,6,6,13,30,18,2,0,-99,13,17,30,3,2,20,2,1,2
28/10/2006,20,6,2,-99,28,1,1,9,3,24,15,5,19,2,3,-99,3,3,28,3,3,13,7,10,5
28/10/2006,21,4,15,-99,20,2,1,4,3,10,1,6,5,17,3,-99,3,2,22,3,6,5,15,2,20
28/10/2006,22,3,8,-99,19,2,1,3,3,21,28,5,4,9,6,-99,4,2,57,2,14,6,9,4,8
28/10/2006,23,7,9,-99,24,1,0,8,3,54,50,5,33,8,9,-99,3,7,71,7,7,34,11,12,9
28/10/2006,24,81,7,-99,12,6,1,27,5,49,72,7,49,3,13,-99,3,56,32,19,12,42,8,22,14
29/10/2006,1,49,4,-99,7,18,0,56,12,18,42,7,41,1,11,-99,6,51,12,13,10,27,4,33,6
29/10/2006,2,14,3,-99,5,25,0,31,12,10,11,10,25,1,10,-99,13,32,7,18,8,14,3,14,4
29/10/2006,3,9,2,-99,3,15,2,15,8,7,4,16,22,1,3,-99,10,28,5,14,10,11,2,10,2
29/10/2006,4,6,2,-99,2,9,6,14,7,6,2,8,24,1,4,-99,10,17,4,11,7,12,2,18,5
29/10/2006,5,8,2,-99,2,9,3,12,5,5,1,6,15,1,7,-99,7,12,4,6,7,9,2,13,11
29/10/2006,6,9,6,-99,1,11,5,10,4,5,0,6,10,1,5,-99,5,12,4,5,6,7,2,9,7
29/10/2006,7,7,3,-99,2,5,4,9,5,6,0,7,9,1,3,-99,4,10,6,4,7,8,2,9,5
29/10/2006,8,10,6,-99,5,6,6,10,5,7,1,12,14,3,7,-99,6,14,9,6,6,12,4,15,5
29/10/2006,9,16,13,-99,8,11,11,12,7,12,7,13,19,9,24,-99,11,18,11,10,5,18,9,19,13
29/10/2006,10,28,12,-99,22,57,13,15,14,28,39,22,18,12,20,-99,15,55,18,52,10,18,16,17,14
29/10/2006,11,34,10,-99,18,48,11,11,13,31,18,20,15,12,14,-99,12,30,13,43,7,16,13,11,9
29/10/2006,12,23,8,-99,11,32,10,9,14,27,16,19,11,8,8,-99,8,18,9,23,6,9,10,7,7
29/10/2006,13,22,7,-99,8,18,9,7,14,25,11,22,7,7,6,-99,9,13,8,11,5,6,8,5,6
29/10/2006,14,19,4,-99,7,6,10,9,8,18,5,14,7,5,2,-99,10,4,7,7,5,6,7,2,3
29/10/2006,15,9,3,-99,4,1,8,8,-99,11,1,8,8,5,3,-99,7,4,5,5,4,7,8,2,3
29/10/2006,16,4,4,-99,2,2,4,8,4,7,0,8,9,7,4,-99,5,4,5,5,3,8,8,4,4
29/10/2006,17,4,7,-99,3,1,3,5,3,7,3,6,8,5,4,-99,5,4,6,6,4,6,4,3,6
29/10/2006,18,43,4,-99,4,14,23,4,4,10,39,12,5,3,3,-99,3,123,77,70,4,4,3,2,4
29/10/2006,19,178,3,-99,37,70,89,84,39,159,137,114,82,2,3,-99,45,108,114,42,4,90,5,3,4
29/10/2006,20,63,3,-99,57,16,13,54,14,79,80,29,117,3,5,-99,63,30,59,7,3,106,22,10,3
29/10/2006,21,12,3,-99,59,3,4,13,5,65,49,7,59,6,6,-99,13,8,36,4,3,48,23,10,3
29/10/2006,22,21,12,-99,48,3,2,22,5,47,27,9,53,21,3,-99,6,21,43,3,9,49,25,4,3
29/10/2006,23,19,37,-99,70,3,2,29,4,54,30,10,46,35,3,-99,19,22,85,4,6,33,40,12,19
29/10/2006,24,18,24,-99,67,3,2,39,4,79,61,9,47,40,10,-99,16,33,38,9,10,38,31,18,18
30/10/2006,1,53,14,-99,44,4,4,29,5,42,41,7,35,27,6,-99,3,25,25,19,17,34,24,7,5
30/10/2006,2,54,23,-99,23,4,3,3,4,30,26,5,7,18,6,-99,2,27,14,25,12,8,17,6,2
30/10/2006,3,22,16,-99,11,4,6,3,3,21,17,5,6,9,6,-99,2,23,11,8,17,6,8,14,12
30/10/2006,4,15,17,-99,13,1,7,3,4,14,12,6,5,6,3,-99,2,24,8,6,10,6,5,7,6
30/10/2006,5,15,10,-99,10,1,5,9,3,13,9,7,6,3,4,-99,2,19,7,4,12,6,6,6,3
30/10/2006,6,12,6,-99,9,4,6,11,4,11,9,7,7,3,4,-99,2,14,6,4,9,7,5,10,3
30/10/2006,7,15,7,-99,10,6,7,12,6,9,9,11,8,3,5,-99,5,12,7,4,6,10,5,9,5
30/10/2006,8,22,12,-99,22,10,10,12,8,14,12,15,13,4,8,-99,8,14,10,4,8,13,7,11,8
30/10/2006,9,24,13,-99,15,13,17,13,7,17,18,15,16,13,15,-99,9,14,13,7,8,15,13,12,10
30/10/2006,10,31,15,-99,15,13,20,14,8,19,19,19,18,14,17,-99,12,16,12,10,12,17,17,13,12
30/10/2006,11,14,13,-99,9,13,16,12,11,17,16,28,13,11,16,-99,16,12,10,12,11,12,12,13,10
30/10/2006,12,3,5,-99,4,4,9,10,4,9,7,12,8,5,9,-99,11,6,5,6,5,6,5,8,5
30/10/2006,13,4,4,-99,3,-99,2,4,3,7,6,6,7,4,8,-99,5,5,6,5,5,3,4,7,3
30/10/2006,14,5,3,-99,3,9,3,3,4,7,5,7,4,3,6,-99,3,-99,5,16,7,4,4,4,3
30/10/2006,15,17,-99,-99,3,24,17,6,9,7,9,18,6,3,2,-99,5,-99,6,49,5,5,4,2,3
30/10/2006,16,28,3,-99,4,33,27,29,23,16,12,55,25,3,4,-99,31,-99,6,41,4,24,4,5,5
30/10/2006,17,31,14,-99,4,23,22,17,17,11,15,40,24,5,22,-99,31,28,7,37,10,20,5,22,21
30/10/2006,18,48,15,-99,7,32,30,28,16,31,25,38,28,4,23,-99,28,44,8,36,33,27,9,21,18
30/10/2006,19,53,25,-99,22,26,30,30,17,43,35,44,35,20,22,-99,34,33,20,23,19,34,24,22,27
30/10/2006,20,46,21,-99,11,20,20,28,13,32,30,34,37,7,26,-99,29,28,11,16,12,35,20,27,28
30/10/2006,21,32,8,-99,7,7,7,26,6,13,12,16,26,6,16,-99,18,15,6,10,8,20,6,23,23
30/10/2006,22,17,11,-99,8,3,4,10,4,10,10,10,12,10,9,-99,6,10,5,6,7,11,6,7,12
30/10/2006,23,16,13,-99,6,4,3,8,4,11,9,11,8,8,11,-99,6,8,6,6,6,10,6,9,9
30/10/2006,24,11,9,-99,5,5,3,9,5,11,8,10,9,6,11,-99,6,8,5,6,5,9,5,11,7
31/10/2006,1,9,11,-99,4,6,3,12,5,9,5,10,9,5,9,-99,5,9,4,6,-99,8,5,12,8
31/10/2006,2,7,5,-99,4,4,4,9,4,7,5,8,8,4,6,-99,3,6,3,5,-99,7,3,9,5
31/10/2006,3,5,3,-99,3,3,3,5,4,8,5,5,8,4,6,-99,2,6,3,4,-99,7,3,8,3
31/10/2006,4,5,3,-99,2,3,3,3,4,7,6,5,9,1,7,-99,2,5,3,3,4,6,3,10,3
31/10/2006,5,6,3,-99,1,3,2,3,4,5,5,6,6,1,5,-99,2,5,3,3,3,5,1,7,3
31/10/2006,6,8,3,-99,1,5,2,5,5,5,5,7,5,1,3,-99,2,5,3,3,3,5,1,6,2
31/10/2006,7,10,6,-99,4,6,6,6,6,7,6,8,8,2,4,-99,5,6,4,7,4,5,3,7,3
31/10/2006,8,12,7,-99,9,9,10,6,8,11,10,39,13,4,6,-99,8,7,7,9,7,8,4,8,4
31/10/2006,9,14,7,-99,7,11,12,8,8,9,16,51,14,5,12,-99,8,8,8,9,7,10,7,11,6
31/10/2006,10,12,7,-99,5,10,8,8,7,8,16,28,14,6,13,-99,7,10,9,7,8,10,7,12,7
31/10/2006,11,11,6,-99,7,8,8,8,6,12,15,20,10,5,12,-99,7,9,9,7,5,10,6,11,8
31/10/2006,12,-99,5,-99,6,5,5,6,4,13,10,16,8,4,10,-99,7,7,5,5,7,6,4,8,6
31/10/2006,13,-99,4,5,3,3,2,4,3,7,1,8,6,4,5,-99,5,5,4,5,5,4,5,5,4
31/10/2006,14,9,4,4,3,5,-99,3,4,7,1,8,4,4,4,-99,3,10,5,16,4,4,3,3,4
31/10/2006,15,25,3,9,6,12,-99,6,6,15,9,15,6,3,3,-99,6,25,29,-99,3,6,3,3,3
31/10/2006,16,26,6,23,32,13,-99,14,8,27,18,21,13,7,5,-99,12,14,33,-99,5,17,10,6,5
31/10/2006,17,13,15,15,18,2,-99,9,4,15,4,10,6,21,10,-99,7,8,10,7,7,12,19,9,14
31/10/2006,18,11,9,6,8,2,-99,6,3,9,3,9,5,14,5,-99,5,7,9,4,6,7,9,5,7
31/10/2006,19,8,9,12,18,2,-99,4,3,12,7,8,4,13,5,-99,5,5,20,3,3,7,12,4,6
31/10/2006,20,6,16,21,21,1,-99,3,3,15,10,6,3,15,3,-99,3,3,19,4,4,4,17,2,-99
31/10/2006,21,4,1,9,16,1,-99,3,3,11,4,6,3,17,2,-99,2,4,13,3,3,3,13,1,3
31/10/2006,22,8,2,6,9,1,-99,4,3,9,1,6,3,11,2,-99,3,4,9,3,3,3,8,2,3
31/10/2006,23,7,3,4,5,4,-99,5,3,7,1,8,3,5,2,-99,2,4,9,4,2,8,5,3,3
31/10/2006,24,5,4,4,4,3,-99,5,3,7,1,7,4,3,2,-99,1,3,10,4,2,6,3,4,4
01/11/2006,1,8,4,2,3,2,-99,6,4,8,1,6,5,1,2,-99,2,5,7,3,2,6,2,5,3
01/11/2006,2,10,3,2,2,2,-99,6,3,7,1,5,4,1,2,-99,2,5,6,4,2,5,1,4,2
01/11/2006,3,11,2,1,2,2,-99,6,3,6,1,5,4,1,3,-99,2,4,5,4,2,4,1,4,1
01/11/2006,4,9,1,1,2,2,-99,2,2,6,0,4,4,1,3,-99,1,4,5,5,2,5,1,3,1
01/11/2006,5,7,1,1,2,3,-99,2,3,6,0,5,3,1,2,-99,1,5,3,3,2,3,1,4,1
01/11/2006,6,8,1,1,1,3,-99,3,3,5,0,7,3,1,2,-99,2,4,3,3,2,3,1,4,0
01/11/2006,7,13,2,2,3,5,-99,6,4,6,1,6,5,1,3,-99,4,4,4,4,2,4,1,6,2
01/11/2006,8,14,4,5,8,6,-99,6,7,8,3,10,6,2,6,-99,5,6,6,6,4,6,4,8,3
01/11/2006,9,13,3,6,8,7,-99,6,5,10,4,12,6,3,10,-99,5,7,5,9,4,7,5,8,4
01/11/2006,10,11,3,10,11,7,-99,5,5,12,4,20,5,3,11,-99,5,7,6,8,-99,7,4,9,4
01/11/2006,11,10,3,9,8,6,-99,5,5,9,2,-99,-99,2,10,-99,5,7,6,7,-99,7,3,7,3
01/11/2006,12,9,2,4,4,6,-99,4,4,7,-99,-99,6,3,6,-99,4,7,4,5,3,5,2,5,3
01/11/2006,13,5,2,3,2,3,-99,4,3,7,-99,6,5,3,5,-99,5,3,4,4,3,4,2,4,3
01/11/2006,14,3,2,1,2,2,-99,3,3,4,-99,4,4,2,2,-99,1,2,3,3,3,4,2,2,2
01/11/2006,15,3,2,1,2,1,5,2,3,4,8,5,3,3,1,-99,2,2,3,3,3,2,1,1,2
01/11/2006,16,4,2,1,3,2,5,2,3,5,11,6,3,2,1,-99,2,10,38,8,2,3,1,1,2
01/11/2006,17,16,2,14,49,5,11,6,5,19,20,9,6,3,1,-99,4,11,33,9,2,6,7,1,2
01/11/2006,18,15,10,9,40,6,11,7,5,13,15,11,10,48,4,-99,8,12,35,8,3,9,43,6,7
