FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,HGM,INN,IZT,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL,,,,
25/05/2016,4,30,25,16,28,49,19,34,29,-99,36,15,24,49,36,18,-99,-99,-99,8,53,21,44,41,53,,,,
25/05/2016,5,31,17,45,32,54,25,20,51,-99,29,15,37,54,29,17,-99,-99,-99,25,45,42,50,61,95,,,,
25/05/2016,6,37,20,57,43,91,33,29,73,-99,31,15,36,67,48,16,-99,-99,-99,25,50,61,46,74,142,,,,
25/05/2016,7,41,23,72,43,75,31,24,145,-99,47,-99,35,77,51,12,-99,-99,-99,64,59,105,61,105,137,,,,
25/05/2016,8,40,28,72,51,101,60,47,112,-99,60,-99,28,91,42,15,-99,-99,-99,16,80,113,83,109,151,,,,
25/05/2016,9,48,35,82,56,75,66,31,95,-99,54,-99,31,95,-99,37,-99,-99,-99,33,102,-99,88,78,137,,,,
25/05/2016,10,29,45,88,61,78,9,46,65,-99,64,-99,53,70,-99,28,-99,-99,-99,34,102,-99,83,77,88,,,,
25/05/2016,11,22,37,45,67,58,2,39,66,-99,60,24,56,44,-99,24,-99,-99,-99,-99,67,-99,56,35,56,,,,
25/05/2016,12,28,23,12,47,31,20,36,43,-99,46,24,33,91,-99,26,-99,-99,-99,-99,49,59,30,8,44,,,,
25/05/2016,13,23,19,-99,36,22,30,38,12,-99,37,29,18,52,-99,27,-99,-99,-99,-99,42,66,33,24,58,,,,
25/05/2016,14,27,21,-99,39,43,23,38,37,-99,39,23,18,41,37,32,-99,-99,-99,-99,49,66,41,7,56,,,,
25/05/2016,15,17,35,-99,36,22,31,37,4,-99,37,27,21,52,32,36,-99,-99,-99,-99,50,32,38,38,51,,,,
25/05/2016,16,-99,34,37,31,34,37,45,33,-99,31,32,26,45,36,31,-99,-99,-99,-99,40,44,32,20,45,,,,
25/05/2016,17,-99,33,33,36,42,39,34,35,-99,36,30,22,31,31,29,-99,-99,-99,-99,35,36,35,32,44,,,,
25/05/2016,18,-99,42,66,34,46,55,46,86,-99,39,26,34,49,36,25,-99,-99,-99,-99,51,73,48,124,70,,,,
25/05/2016,19,-99,31,137,49,71,69,54,-99,-99,45,24,57,70,45,54,-99,-99,-99,-99,46,96,-99,98,95,,,,
25/05/2016,20,-99,53,57,27,58,50,62,-99,-99,31,33,62,35,28,45,-99,-99,-99,-99,41,57,-99,50,60,,,,
25/05/2016,21,58,31,54,32,26,78,34,38,-99,24,24,23,-99,28,44,-99,-99,-99,-99,44,57,-99,72,64,,,,
25/05/2016,22,51,30,21,30,28,34,20,61,-99,31,27,21,-99,29,33,-99,-99,-99,-99,38,51,41,96,46,,,,
25/05/2016,23,55,26,73,32,38,65,36,55,-99,27,24,61,-99,28,34,-99,-99,-99,-99,34,58,72,50,60,,,,
25/05/2016,24,45,19,32,33,20,60,13,68,-99,47,17,55,-99,28,30,-99,-99,-99,-99,48,44,52,40,49,,,,
26/05/2016,1,43,30,25,34,32,80,17,14,-99,39,17,32,-99,28,26,-99,-99,-99,-99,39,46,48,48,66,,,,
26/05/2016,2,61,18,16,25,32,82,23,43,-99,36,17,35,-99,28,26,-99,-99,-99,-99,33,38,62,21,65,,,,
26/05/2016,3,59,24,47,28,32,54,23,21,-99,31,19,38,-99,24,30,-99,-99,-99,-99,37,40,64,34,55,,,,
26/05/2016,4,62,20,26,23,30,14,20,46,-99,31,25,35,-99,27,24,-99,-99,-99,-99,45,48,41,43,68,,,,
26/05/2016,5,65,21,58,27,40,16,24,60,-99,28,23,23,-99,30,26,-99,-99,-99,-99,46,69,38,46,112,,,,
26/05/2016,6,74,20,50,34,84,49,27,58,-99,36,19,28,-99,35,23,-99,-99,-99,-99,77,63,34,-99,156,,,,
26/05/2016,7,87,24,46,42,108,66,25,97,-99,48,-99,40,58,39,30,-99,-99,-99,-99,81,97,75,-99,177,,,,
26/05/2016,8,98,26,92,47,86,71,17,105,-99,63,-99,54,91,47,36,-99,-99,-99,-99,89,106,97,97,151,,,,
26/05/2016,9,86,45,63,72,93,70,34,95,-99,73,-99,61,104,58,53,-99,-99,-99,-99,121,97,77,105,84,,,,
26/05/2016,10,70,45,42,81,74,61,48,65,-99,-99,-99,67,100,68,49,-99,-99,-99,-99,89,80,85,72,86,,,,
26/05/2016,11,58,72,85,79,103,53,54,46,-99,-99,22,59,68,64,64,-99,-99,-99,-99,79,76,66,81,94,,,,
26/05/2016,12,62,93,78,81,109,49,56,75,-99,-99,33,53,110,77,72,-99,-99,-99,-99,78,59,62,53,103,,,,
26/05/2016,13,46,80,56,68,110,49,82,26,-99,-99,43,45,120,80,48,-99,-99,-99,64,76,56,52,58,96,,,,
26/05/2016,14,43,50,81,56,97,85,96,45,-99,48,54,30,88,68,44,-99,-99,-99,85,82,58,56,45,73,,,,
26/05/2016,15,42,46,42,62,69,85,97,48,-99,41,64,53,45,55,51,-99,-99,-99,106,78,67,80,40,79,,,,
26/05/2016,16,62,52,-99,65,61,53,59,101,-99,65,62,66,100,44,46,-99,-99,-99,23,79,74,49,111,104,,,,
26/05/2016,17,131,47,-99,35,55,60,29,79,-99,42,52,124,64,8,48,-99,-99,-99,124,50,53,56,78,58,,,,
26/05/2016,18,43,24,-99,34,37,144,21,42,-99,39,47,59,23,-99,-99,-99,-99,-99,32,53,37,41,24,43,,,,
26/05/2016,19,22,27,-99,33,53,7,28,42,-99,38,35,29,22,-99,-99,-99,-99,-99,53,44,32,36,27,36,,,,
26/05/2016,20,21,26,-99,36,39,16,23,18,-99,34,34,34,55,34,-99,-99,-99,-99,22,24,33,28,22,25,,,,
26/05/2016,21,23,37,-99,29,25,23,29,1,-99,29,31,18,41,31,-99,-99,-99,-99,10,55,26,41,27,40,,,,
26/05/2016,22,28,37,59,29,35,38,26,36,-99,30,33,15,49,28,-99,-99,-99,-99,41,52,21,41,13,47,,,,
26/05/2016,23,24,32,19,29,16,45,26,16,-99,27,26,15,49,34,-99,-99,-99,-99,29,47,29,37,22,56,,,,
26/05/2016,24,24,15,8,40,31,41,18,6,-99,34,17,21,22,42,-99,-99,-99,-99,34,30,31,61,24,74,,,,
27/05/2016,1,20,14,9,35,40,46,27,1,-99,38,16,27,39,46,-99,-99,-99,-99,44,23,29,54,18,92,,,,
27/05/2016,2,34,14,18,28,28,55,19,1,-99,42,20,40,44,30,21,-99,-99,-99,-99,17,36,68,34,75,,,,
27/05/2016,3,33,12,14,27,35,57,17,31,-99,39,20,38,56,21,19,-99,-99,-99,22,39,41,103,44,61,,,,
27/05/2016,4,37,20,18,34,28,54,15,26,-99,35,20,41,59,27,24,-99,-99,-99,26,48,44,67,36,78,,,,
27/05/2016,5,37,17,10,48,38,63,27,22,-99,33,21,42,40,34,24,-99,-99,-99,8,68,39,83,41,97,,,,
27/05/2016,6,40,24,44,46,-99,57,45,9,-99,45,20,51,64,37,16,-99,-99,-99,30,45,50,67,58,103,,,,
27/05/2016,7,46,29,33,49,78,119,38,71,-99,65,21,87,77,49,27,-99,-99,-99,20,83,74,64,72,102,,,,
27/05/2016,8,57,31,54,51,58,103,35,125,-99,66,19,47,100,61,22,-99,-99,-99,38,91,82,59,89,90,,,,
27/05/2016,9,58,29,59,52,70,85,57,11,-99,55,-99,35,80,57,26,-99,-99,-99,72,99,52,61,86,109,,,,
27/05/2016,10,60,40,71,-99,77,11,68,117,-99,53,-99,29,77,60,35,-99,-99,-99,30,103,62,62,77,109,,,,
27/05/2016,11,43,26,44,-99,68,42,55,50,-99,32,-99,20,69,48,45,-99,-99,-99,4,67,50,35,37,103,,,,
27/05/2016,12,25,45,47,-99,52,45,43,83,-99,35,-99,24,83,48,45,-99,-99,-99,36,66,44,55,75,105,,,,
27/05/2016,13,42,50,11,57,41,36,53,64,-99,51,36,26,31,51,36,-99,-99,-99,3,49,46,71,73,119,,,,
27/05/2016,14,39,64,53,56,50,48,37,-99,-99,58,39,34,71,39,58,-99,-99,-99,35,70,52,83,57,112,,,,
27/05/2016,15,41,63,-99,79,97,61,55,48,-99,69,40,57,27,49,63,-99,-99,-99,65,65,33,90,30,93,,,,
27/05/2016,16,58,53,-99,56,35,66,46,40,-99,44,30,48,69,44,69,-99,-99,-99,98,62,45,53,24,97,,,,
27/05/2016,17,44,37,-99,44,38,91,16,45,-99,32,26,35,54,35,59,-99,-99,-99,-99,33,48,55,59,69,,,,
27/05/2016,18,52,26,-99,38,40,37,24,99,-99,34,16,33,51,29,55,-99,-99,-99,39,41,100,38,131,56,,,,
27/05/2016,19,84,28,47,37,50,91,25,64,-99,32,18,40,57,36,39,-99,-99,-99,75,52,52,50,35,60,,,,
27/05/2016,20,54,26,43,40,66,31,19,52,-99,44,-99,37,61,40,35,-99,-99,-99,22,61,42,44,43,59,,,,
27/05/2016,21,39,39,60,39,49,46,37,32,-99,40,-99,39,56,45,41,-99,-99,-99,72,67,52,51,28,67,,,,
27/05/2016,22,11,38,48,34,25,26,69,28,-99,29,-99,39,35,32,41,-99,-99,-99,25,56,54,29,58,51,,,,
27/05/2016,23,17,33,13,25,49,69,37,30,-99,33,-99,22,50,32,37,-99,-99,-99,37,51,31,31,31,41,,,,
27/05/2016,24,17,26,12,33,54,36,29,-99,-99,41,33,23,30,42,25,-99,-99,-99,22,55,31,33,31,36,,,,
28/05/2016,1,20,20,3,31,54,1,13,-99,-99,40,19,20,20,39,23,-99,-99,-99,-99,50,19,36,15,36,,,,
28/05/2016,2,25,14,21,26,93,39,19,29,-99,35,12,30,25,27,18,-99,-99,-99,35,63,31,39,33,48,,,,
28/05/2016,3,26,15,29,32,87,8,16,57,-99,46,17,36,47,36,22,-99,-99,-99,62,69,57,73,27,44,,,,
28/05/2016,4,34,27,21,39,43,40,28,22,-99,38,19,38,41,46,34,-99,-99,-99,27,80,38,43,29,58,,,,
28/05/2016,5,36,34,12,36,54,41,22,18,-99,38,21,28,47,26,40,-99,-99,-99,50,38,24,40,39,47,,,,
28/05/2016,6,53,25,36,29,39,40,17,35,-99,26,17,31,40,26,47,-99,-99,-99,39,52,43,57,51,72,,,,
28/05/2016,7,68,24,28,39,29,47,18,61,-99,31,21,41,67,33,40,-99,-99,-99,42,44,56,71,69,76,,,,
28/05/2016,8,56,31,35,41,39,74,19,29,-99,36,20,39,76,34,33,-99,-99,-99,70,45,62,80,53,99,,,,
28/05/2016,9,59,34,37,38,44,60,17,18,-99,49,24,16,61,34,40,-99,-99,-99,1,52,48,49,16,89,,,,
28/05/2016,10,41,32,34,34,50,61,33,26,-99,31,25,20,65,33,42,-99,-99,-99,14,69,54,32,42,78,,,,
28/05/2016,11,41,42,-99,41,67,45,27,31,-99,25,20,30,74,31,25,-99,-99,-99,9,46,41,68,42,68,,,,
28/05/2016,12,36,30,30,55,64,38,29,53,-99,46,14,44,80,42,23,-99,-99,-99,1,55,34,73,4,81,,,,
28/05/2016,13,25,30,48,66,52,61,32,-99,-99,56,-99,45,72,53,21,-99,-99,-99,62,65,29,57,82,56,,,,
28/05/2016,14,18,46,25,43,49,1,55,40,-99,41,-99,31,16,42,56,-99,-99,-99,62,61,40,24,39,59,,,,
28/05/2016,15,20,34,36,40,45,40,61,14,-99,43,-99,10,33,41,49,-99,-99,-99,1,75,36,29,29,61,,,,
28/05/2016,16,26,36,45,29,18,115,46,55,-99,34,-99,22,21,33,36,-99,-99,-99,68,62,33,29,16,52,,,,
28/05/2016,17,43,40,46,29,25,46,47,77,-99,42,39,28,43,40,39,-99,-99,-99,83,57,58,45,59,43,,,,
28/05/2016,18,52,40,24,38,27,45,52,60,-99,50,40,37,65,28,32,-99,-99,-99,39,44,59,38,40,78,,,,
28/05/2016,19,39,50,90,46,63,109,40,71,-99,43,32,57,31,34,36,-99,-99,-99,99,50,53,38,56,83,,,,
28/05/2016,20,13,33,26,28,45,1,40,35,-99,25,34,48,7,29,48,-99,-99,-99,150,38,24,32,36,38,,,,
28/05/2016,21,28,29,38,32,16,14,32,120,-99,28,30,27,16,32,23,-99,-99,-99,1,33,42,25,59,46,,,,
28/05/2016,22,23,33,105,25,39,1,21,17,-99,23,30,19,58,28,15,-99,-99,-99,21,25,76,28,65,44,,,,
28/05/2016,23,33,30,1,19,22,17,25,1,-99,19,31,12,48,28,13,-99,-99,-99,44,33,25,30,-99,42,,,,
28/05/2016,24,38,27,32,20,27,38,18,27,-99,16,37,24,21,22,19,-99,-99,-99,1,18,30,29,-99,25,,,,
29/05/2016,1,15,20,2,12,11,32,15,2,-99,22,23,28,26,12,24,-99,-99,-99,45,23,14,25,14,38,,,,
29/05/2016,2,23,9,7,14,6,20,13,1,-99,14,11,18,20,11,15,-99,-99,-99,1,17,10,18,39,34,,,,
29/05/2016,3,27,11,17,15,15,12,11,1,-99,16,13,11,43,15,22,-99,-99,-99,1,22,28,19,18,31,,,,
29/05/2016,4,24,14,1,17,8,13,6,4,-99,23,13,19,22,17,26,-99,-99,-99,11,16,43,27,16,25,,,,
29/05/2016,5,27,13,4,17,6,15,8,4,-99,17,12,23,37,14,22,-99,-99,-99,21,27,15,26,40,60,,,,
29/05/2016,6,33,17,1,24,32,17,3,10,-99,18,13,25,37,16,18,-99,-99,-99,1,26,18,33,4,56,,,,
29/05/2016,7,41,17,35,36,43,21,24,66,-99,32,-99,33,49,19,14,-99,-99,-99,46,56,41,40,45,64,,,,
29/05/2016,8,39,21,49,39,51,43,13,135,-99,49,-99,42,62,27,24,-99,-99,-99,28,65,42,46,44,59,,,,
29/05/2016,9,45,25,30,45,57,64,25,-99,-99,46,-99,38,69,40,22,-99,-99,-99,28,56,62,66,56,73,,,,
29/05/2016,10,34,28,55,47,49,28,23,34,-99,56,21,32,53,42,40,-99,-99,-99,38,68,60,43,53,90,,,,
29/05/2016,11,32,46,33,54,61,26,25,21,-99,37,18,40,57,53,46,-99,-99,-99,35,96,50,72,23,90,,,,
29/05/2016,12,25,60,28,54,72,51,45,22,-99,74,24,35,88,54,21,-99,-99,-99,48,58,26,50,39,79,,,,
29/05/2016,13,4,51,26,70,61,7,29,1,-99,71,37,36,75,59,46,-99,-99,-99,1,30,1,40,10,62,,,,
29/05/2016,14,16,66,1,69,37,83,43,37,-99,41,40,37,67,41,54,-99,-99,-99,1,13,1,52,1,55,,,,
29/05/2016,15,8,41,45,27,10,38,21,1,-99,23,34,15,38,16,33,-99,-99,-99,59,23,37,4,20,41,,,,
29/05/2016,16,29,19,1,17,17,29,12,5,-99,9,30,2,14,20,14,-99,-99,-99,25,33,18,23,1,39,,,,
29/05/2016,17,39,24,37,27,34,44,21,56,-99,15,37,19,54,24,44,-99,-99,-99,-99,30,31,41,42,36,,,,
29/05/2016,18,27,54,74,32,35,52,40,43,-99,23,36,47,51,22,47,-99,-99,-99,-99,36,52,12,104,43,,,,
29/05/2016,19,29,26,168,31,17,26,46,62,-99,21,34,34,43,25,24,-99,-99,-99,-99,48,77,27,35,39,,,,
29/05/2016,20,37,23,46,27,43,30,23,94,-99,20,20,40,52,19,25,-99,-99,-99,-99,33,34,20,16,48,,,,
29/05/2016,21,42,21,4,21,43,46,16,20,-99,23,19,12,23,19,24,-99,-99,-99,-99,40,35,29,40,51,,,,
29/05/2016,22,45,24,14,33,47,79,13,30,-99,37,24,16,52,28,24,-99,-99,-99,-99,37,38,37,21,54,,,,
29/05/2016,23,40,33,22,40,38,17,29,37,-99,38,30,30,66,31,17,-99,-99,-99,19,53,34,38,41,59,,,,
29/05/2016,24,33,30,20,37,50,21,22,41,-99,35,29,33,51,31,33,-99,-99,-99,48,56,45,56,44,54,,,,
30/05/2016,1,44,30,38,37,36,10,17,26,-99,38,30,36,49,35,-99,-99,-99,-99,34,62,44,52,41,46,,,,
30/05/2016,2,38,32,24,41,35,14,43,21,-99,40,30,41,59,37,-99,-99,-99,-99,8,48,45,47,41,52,,,,
30/05/2016,3,50,30,10,36,30,10,34,37,-99,37,25,45,62,29,-99,-99,-99,-99,41,35,43,54,41,64,,,,
30/05/2016,4,78,32,23,38,54,27,28,78,-99,42,21,37,43,31,-99,-99,-99,-99,24,35,55,58,19,75,,,,
30/05/2016,5,40,32,29,34,57,56,32,57,-99,43,-99,42,48,36,-99,-99,-99,-99,44,72,43,57,49,74,,,,
30/05/2016,6,88,35,59,44,73,43,32,57,-99,48,-99,44,72,39,-99,-99,-99,-99,7,62,58,56,69,89,,,,
30/05/2016,7,99,36,98,49,72,87,39,107,-99,49,-99,84,65,58,-99,-99,-99,-99,44,91,81,61,97,128,,,,
30/05/2016,8,60,37,115,55,92,86,37,182,-99,56,-99,73,75,53,-99,-99,-99,-99,60,95,73,66,104,129,,,,
30/05/2016,9,56,39,90,62,80,87,57,26,-99,68,32,52,109,63,-99,-99,-99,-99,69,112,70,82,92,115,,,,
30/05/2016,10,52,46,81,57,90,74,56,87,-99,61,30,53,125,72,-99,-99,-99,-99,33,96,93,82,80,112,,,,
30/05/2016,11,39,38,107,82,94,61,80,75,-99,91,38,63,86,84,-99,-99,-99,-99,27,99,78,97,57,93,,,,
30/05/2016,12,37,55,92,82,95,57,70,50,-99,84,44,61,104,78,-99,-99,-99,-99,52,83,58,75,53,81,,,,
30/05/2016,13,45,79,52,82,71,12,48,49,-99,63,57,44,57,63,-99,-99,-99,-99,6,78,29,58,30,58,,,,
30/05/2016,14,35,71,2,73,59,49,55,39,-99,63,41,34,49,38,-99,-99,-99,-99,1,69,1,63,48,58,,,,
30/05/2016,15,28,65,38,45,59,101,32,32,-99,42,38,36,29,37,-99,-99,-99,-99,48,60,62,41,61,65,,,,
30/05/2016,16,76,45,45,40,73,-99,29,33,-99,42,32,18,74,40,-99,-99,-99,-99,83,78,86,41,117,75,,,,
30/05/2016,17,69,51,28,59,35,-99,57,63,-99,51,52,60,34,49,-99,-99,-99,-99,70,61,13,50,26,56,,,,
30/05/2016,18,44,40,67,38,31,-99,61,61,-99,28,44,52,61,34,-99,-99,-99,-99,1,67,62,49,17,45,,,,
30/05/2016,19,40,20,148,26,37,5,28,43,-99,27,35,19,14,22,-99,-99,-99,-99,35,48,91,32,45,39,,,,
30/05/2016,20,46,20,27,19,28,22,14,45,-99,13,-99,28,20,20,-99,-99,-99,-99,1,37,33,22,19,38,,,,
30/05/2016,21,34,12,-99,20,9,56,24,36,-99,21,-99,19,30,13,-99,-99,-99,-99,4,35,19,21,45,26,,,,
30/05/2016,22,27,18,34,21,39,35,9,50,-99,21,-99,21,34,19,-99,-99,-99,-99,47,48,32,29,49,42,,,,
30/05/2016,23,29,19,26,29,45,11,21,72,-99,28,-99,26,52,31,-99,-99,-99,-99,1,60,54,31,44,46,,,,
30/05/2016,24,36,18,35,33,47,13,14,51,-99,29,-99,21,39,31,-99,-99,-99,-99,15,53,26,36,41,50,,,,
31/05/2016,1,46,13,28,28,51,5,9,49,-99,28,-99,30,15,30,7,-99,42,-99,2,28,49,38,60,62,,,,
31/05/2016,2,40,11,13,26,57,6,5,40,-99,28,-99,29,42,27,15,-99,53,-99,20,28,64,30,53,74,,,,
31/05/2016,3,34,15,36,24,64,14,15,34,-99,28,-99,33,37,28,9,-99,46,-99,3,36,47,32,49,47,,,,
31/05/2016,4,37,16,29,23,57,16,24,27,-99,26,-99,20,36,35,16,-99,41,-99,1,22,52,41,44,89,,,,
31/05/2016,5,39,16,26,26,52,47,29,36,-99,27,-99,24,39,27,15,-99,39,-99,21,45,59,31,69,96,,,,
31/05/2016,6,52,17,60,31,57,51,24,49,-99,30,-99,32,47,54,17,-99,40,-99,26,56,53,43,58,104,,,,
31/05/2016,7,65,19,163,36,-99,50,26,137,-99,33,-99,41,49,48,17,-99,37,-99,54,95,86,41,73,104,,,,
31/05/2016,8,67,25,86,42,36,71,18,165,-99,33,-99,24,65,38,20,-99,53,-99,61,83,141,49,92,101,,,,
31/05/2016,9,50,32,69,51,72,72,31,96,-99,41,-99,28,87,46,26,-99,52,-99,54,107,105,70,88,88,,,,
31/05/2016,10,36,40,60,52,73,71,21,80,-99,65,-99,40,73,65,50,-99,57,-99,66,90,75,97,77,95,,,,
31/05/2016,11,50,46,66,53,89,38,28,64,-99,71,-99,49,75,52,34,-99,52,-99,42,88,80,65,45,98,,,,
31/05/2016,12,60,61,36,76,51,73,57,57,-99,58,-99,51,85,56,39,-99,78,-99,58,66,63,62,38,110,,,,
31/05/2016,13,30,70,55,74,46,39,38,44,-99,55,-99,42,82,-99,59,-99,35,-99,52,47,15,54,17,88,,,,
31/05/2016,14,36,56,50,69,70,-99,39,21,-99,79,-99,39,84,64,29,-99,34,-99,-99,45,51,63,37,48,,,,
31/05/2016,15,23,54,-99,60,52,113,59,19,-99,56,-99,31,76,68,36,-99,19,-99,34,35,17,38,12,49,,,,
31/05/2016,16,14,50,144,45,87,54,59,121,-99,41,-99,20,46,44,32,-99,27,-99,67,41,83,28,74,65,,,,
31/05/2016,17,59,49,30,50,52,44,59,140,-99,44,-99,34,25,42,41,-99,47,-99,63,51,33,54,74,71,,,,
31/05/2016,18,95,51,-99,46,35,43,42,-99,-99,32,-99,28,69,38,30,-99,59,-99,57,45,38,62,73,104,,,,
31/05/2016,19,37,52,53,47,38,52,41,73,-99,39,-99,58,-99,37,39,-99,64,-99,18,81,53,59,67,80,,,,
31/05/2016,20,20,48,110,44,38,12,29,51,-99,36,-99,80,42,36,26,-99,51,-99,81,84,50,63,20,89,,,,
31/05/2016,21,27,35,37,46,39,80,19,75,-99,37,-99,43,64,38,30,-99,35,-99,60,46,59,36,87,71,,,,
31/05/2016,22,36,32,37,34,38,65,48,-99,-99,31,-99,34,34,41,31,-99,43,-99,19,35,24,23,-99,48,,,,
31/05/2016,23,40,25,-99,30,43,30,14,-99,-99,30,-99,20,29,31,29,-99,30,-99,-99,47,28,32,36,42,,,,
31/05/2016,24,31,13,13,28,22,4,7,-99,-99,35,-99,14,59,28,7,-99,29,-99,-99,48,27,29,23,59,,,,
01/06/2016,1,34,16,35,30,42,8,7,-99,-99,31,18,24,30,33,8,-99,33,-99,-99,57,19,33,27,61,,,,
01/06/2016,2,29,13,27,27,43,-99,19,-99,-99,25,18,19,40,26,9,-99,38,-99,12,57,31,20,46,62,,,,
01/06/2016,3,35,12,14,25,33,8,30,-99,-99,26,19,20,40,24,17,-99,49,-99,5,45,59,32,29,46,,,,
01/06/2016,4,47,15,26,28,39,3,18,-99,-99,30,23,26,42,29,16,-99,42,-99,1,59,47,33,44,58,,,,
01/06/2016,5,38,21,18,32,70,4,24,-99,-99,40,22,34,49,40,15,-99,53,-99,8,72,43,45,42,52,,,,
01/06/2016,6,43,21,46,40,81,34,48,-99,-99,47,22,31,49,39,16,-99,74,-99,26,70,51,50,82,51,,,,
01/06/2016,7,41,34,41,58,65,55,42,-99,-99,51,26,49,72,43,25,-99,89,-99,57,79,65,57,82,111,,,,
01/06/2016,8,45,36,94,62,79,47,36,-99,-99,61,32,49,93,51,25,-99,76,-99,21,104,50,82,89,124,,,,
01/06/2016,9,67,41,64,63,86,40,38,-99,-99,64,26,47,96,60,30,-99,74,-99,58,109,43,76,93,121,,,,
01/06/2016,10,58,44,93,74,87,43,35,-99,-99,63,23,61,85,67,38,-99,74,-99,28,88,93,65,89,90,,,,
01/06/2016,11,32,50,85,71,81,41,27,-99,-99,69,14,44,78,75,52,-99,39,-99,-99,111,105,62,74,69,,,,
01/06/2016,12,28,55,129,68,83,40,26,-99,-99,73,11,43,86,72,16,-99,35,-99,14,109,93,56,69,79,,,,
01/06/2016,13,18,43,46,62,95,58,35,-99,-99,75,20,27,93,64,40,-99,59,-99,53,96,77,62,41,95,,,,
01/06/2016,14,33,50,48,76,76,35,57,-99,-99,74,23,56,94,74,35,-99,56,-99,11,79,49,90,66,86,,,,
01/06/2016,15,69,65,-99,80,84,10,75,-99,-99,59,38,72,118,52,55,-99,96,-99,91,67,16,91,5,80,,,,
01/06/2016,16,61,66,34,52,60,47,35,-99,-99,61,48,60,32,37,38,-99,47,-99,107,51,32,68,33,85,,,,
01/06/2016,17,47,70,17,40,42,115,26,-99,-99,37,28,16,28,28,49,-99,10,-99,51,43,47,75,65,47,,,,
01/06/2016,18,63,52,44,48,43,48,25,-99,-99,30,27,36,35,32,49,-99,55,-99,-99,53,57,55,63,63,,,,
01/06/2016,19,49,59,87,57,69,78,28,-99,-99,56,30,57,63,46,66,-99,67,-99,141,73,55,-99,47,74,,,,
01/06/2016,20,47,68,70,53,62,38,45,-99,-99,37,28,51,46,58,67,-99,70,-99,-99,68,57,-99,69,75,,,,
01/06/2016,21,40,47,111,40,53,75,63,-99,-99,35,38,46,61,42,55,-99,42,-99,-99,54,58,-99,45,71,,,,
01/06/2016,22,34,42,82,40,38,42,36,-99,-99,38,42,61,28,33,-99,-99,44,-99,68,50,68,49,47,53,,,,
01/06/2016,23,51,39,-99,38,15,59,46,-99,-99,33,46,33,41,40,-99,-99,31,-99,35,49,43,36,46,29,,,,
01/06/2016,24,37,36,1,45,30,29,38,-99,-99,42,42,28,41,40,-99,-99,34,-99,23,46,23,36,32,53,,,,
02/06/2016,1,46,27,27,45,55,1,35,-99,-99,42,38,24,53,47,20,-99,44,-99,1,46,8,42,39,49,,,,
02/06/2016,2,44,26,52,42,60,1,43,-99,-99,43,32,39,52,43,25,-99,43,-99,20,64,17,35,55,63,,,,
02/06/2016,3,40,19,58,39,44,25,40,-99,-99,44,23,37,60,41,20,-99,48,-99,26,50,56,43,39,78,,,,
02/06/2016,4,46,26,44,38,47,1,9,-99,-99,46,8,42,61,37,21,-99,56,-99,3,57,63,51,58,53,,,,
02/06/2016,5,47,25,43,38,76,22,7,-99,-99,47,13,40,36,46,19,-99,54,-99,22,75,65,47,63,73,,,,
02/06/2016,6,58,32,19,63,69,52,48,-99,-99,61,17,43,74,50,31,-99,74,-99,2,71,44,50,67,86,,,,
02/06/2016,7,53,21,1,37,29,61,34,-99,-99,37,6,39,47,23,45,-99,48,-99,49,26,5,39,18,36,,,,
02/06/2016,8,27,24,10,18,24,11,17,-99,-99,24,5,9,19,15,30,-99,19,-99,14,29,18,26,7,17,,,,
02/06/2016,9,3,22,28,17,19,12,15,-99,-99,20,3,15,25,16,5,-99,17,-99,20,33,18,25,9,33,,,,
02/06/2016,10,1,13,6,34,20,15,1,-99,-99,21,5,20,30,20,14,-99,12,-99,6,24,13,22,26,44,,,,
02/06/2016,11,3,28,1,38,27,1,1,-99,-99,46,7,28,-99,38,23,-99,6,-99,13,40,20,45,28,35,,,,
02/06/2016,12,1,19,51,35,42,16,33,-99,-99,51,11,23,-99,49,17,-99,-99,-99,-99,72,14,17,7,49,,,,
02/06/2016,13,11,28,55,27,31,27,53,-99,-99,30,8,11,-99,42,6,-99,18,-99,20,78,13,14,25,-99,,,,
02/06/2016,14,11,16,19,27,65,41,51,-99,-99,21,13,7,61,39,27,-99,30,-99,32,60,30,28,24,48,,,,
02/06/2016,15,20,28,59,29,53,38,47,-99,-99,11,-99,11,47,45,14,-99,55,-99,1,58,22,27,29,53,,,,
02/06/2016,16,21,31,13,37,44,27,35,-99,-99,24,-99,22,71,45,39,-99,64,-99,4,63,56,35,18,61,,,,
02/06/2016,17,34,47,47,45,69,34,40,-99,-99,28,-99,31,37,47,-99,-99,33,-99,2,68,34,40,26,56,,,,
02/06/2016,18,45,33,134,43,67,28,43,-99,-99,31,30,38,35,42,-99,-99,41,-99,48,64,43,53,39,60,,,,
02/06/2016,19,58,28,1,39,38,44,48,-99,-99,38,28,38,31,31,-99,-99,72,-99,78,45,45,51,85,103,,,,
02/06/2016,20,67,21,2,24,27,28,19,-99,-99,18,18,36,32,19,-99,-99,36,-99,1,31,42,19,41,56,,,,
02/06/2016,21,66,7,61,14,30,1,1,-99,-99,19,14,6,22,14,-99,-99,42,-99,1,37,28,29,41,35,,,,
