FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
28/05/2018,21,1,0,0,1,2,-99,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,0,-99,-99,-99,3,2,1,0,1,1
28/05/2018,22,0,1,1,1,2,-99,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,-99,-99,-99,5,2,1,0,1,2
28/05/2018,23,0,1,1,2,2,-99,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,-99,-99,-99,1,3,1,1,1,1
28/05/2018,24,1,1,3,2,7,-99,2,1,2,2,1,0,1,1,2,2,1,1,1,1,2,2,-99,-99,-99,1,3,1,0,1,2
29/05/2018,1,0,0,12,2,3,-99,0,1,3,3,2,1,1,2,1,4,1,1,1,1,2,2,-99,-99,-99,2,4,1,1,1,2
29/05/2018,2,1,0,35,1,2,-99,0,1,6,15,1,1,1,1,3,4,1,1,1,1,1,2,-99,-99,-99,19,7,1,1,2,4
29/05/2018,3,0,0,28,1,7,-99,0,7,7,25,1,1,1,1,2,3,1,1,1,2,1,2,-99,-99,-99,32,9,1,1,11,4
29/05/2018,4,0,0,26,2,8,-99,1,11,11,28,1,1,1,0,3,2,2,1,1,1,1,1,-99,-99,-99,31,20,1,1,17,3
29/05/2018,5,0,0,22,1,9,-99,2,4,11,21,1,1,2,1,6,3,4,1,1,3,1,2,-99,-99,-99,29,15,1,2,3,6
29/05/2018,6,1,0,21,1,10,-99,1,3,7,18,1,0,2,1,4,5,4,1,1,2,1,3,-99,-99,-99,26,14,1,2,2,7
29/05/2018,7,1,0,12,2,13,-99,4,3,10,19,1,2,3,2,6,6,4,2,3,3,3,4,-99,-99,-99,24,11,1,3,10,10
29/05/2018,8,1,1,14,3,10,-99,6,4,13,14,2,1,3,6,9,5,3,2,2,4,3,5,-99,-99,-99,22,14,1,4,9,10
29/05/2018,9,1,2,11,3,13,-99,4,5,12,21,6,2,4,9,12,10,7,2,2,6,3,11,-99,-99,-99,23,17,1,4,9,11
29/05/2018,10,16,3,7,10,21,-99,3,7,14,15,14,2,10,16,15,10,16,5,3,6,6,18,-99,-99,-99,13,19,5,8,14,13
29/05/2018,11,12,7,5,12,12,-99,6,4,9,4,14,5,12,8,9,15,9,12,4,8,-99,12,-99,-99,-99,8,20,7,9,6,8
29/05/2018,12,16,6,6,7,8,-99,8,2,16,5,7,1,9,7,7,9,7,9,4,5,-99,8,-99,-99,-99,7,7,7,6,11,7
29/05/2018,13,14,4,26,7,13,-99,6,4,7,15,8,2,8,17,16,10,8,10,5,13,-99,20,-99,-99,-99,15,18,7,11,16,19
29/05/2018,14,7,11,3,15,9,-99,5,16,2,8,12,16,12,3,4,13,11,8,11,15,-99,5,-99,-99,-99,4,4,15,15,2,6
29/05/2018,15,2,5,2,3,3,-99,3,2,2,2,2,3,3,4,3,4,2,3,10,4,3,-99,-99,-99,-99,3,5,6,4,4,4
29/05/2018,16,1,2,2,4,4,-99,1,2,1,3,4,1,4,3,4,5,3,-99,2,2,4,3,-99,-99,-99,3,5,3,3,2,4
29/05/2018,17,0,3,1,3,2,-99,2,2,0,1,2,2,2,0,2,2,2,-99,1,1,3,1,-99,-99,-99,2,3,1,1,1,1
29/05/2018,18,0,0,1,1,2,-99,2,1,0,1,1,0,0,0,2,1,1,-99,1,1,2,1,-99,-99,-99,2,3,0,0,1,1
29/05/2018,19,0,0,0,1,1,-99,1,1,0,1,0,0,0,0,1,1,1,-99,1,1,1,1,-99,-99,-99,1,2,0,0,1,1
29/05/2018,20,0,0,0,1,1,-99,1,1,0,1,0,0,1,0,1,1,1,-99,1,1,1,1,-99,-99,-99,1,2,0,-99,1,1
29/05/2018,21,0,0,0,1,1,-99,2,1,0,1,1,1,1,0,1,1,1,-99,1,1,1,1,-99,-99,-99,1,3,0,0,3,1
29/05/2018,22,0,0,0,1,1,-99,3,1,0,2,1,0,1,0,1,1,1,-99,1,1,1,1,-99,-99,-99,1,2,0,0,1,1
29/05/2018,23,0,0,0,1,2,-99,1,1,1,1,1,0,1,0,1,1,1,-99,1,1,1,1,-99,-99,-99,-99,2,0,0,1,1
29/05/2018,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
30/05/2018,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
30/05/2018,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
30/05/2018,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
30/05/2018,4,0,0,1,1,1,-99,-99,0,-99,1,1,0,0,1,2,3,1,1,0,1,1,2,-99,-99,-99,0,5,1,1,0,4
30/05/2018,5,0,0,1,1,2,-99,2,1,-99,1,1,0,1,1,3,4,1,2,0,2,1,2,-99,-99,-99,1,3,1,1,1,5
30/05/2018,6,1,0,3,2,9,-99,5,2,-99,2,1,0,3,2,5,5,2,2,0,2,1,4,-99,-99,-99,2,3,1,3,2,6
30/05/2018,7,2,0,4,3,10,-99,4,3,-99,6,2,0,4,3,6,12,2,3,0,1,3,5,-99,-99,-99,5,4,1,3,2,12
30/05/2018,8,2,0,4,3,7,-99,3,2,-99,4,2,1,4,5,5,9,2,3,0,2,2,7,-99,-99,-99,8,5,1,4,4,12
30/05/2018,9,1,1,7,3,6,-99,2,1,-99,3,2,1,3,4,5,7,2,2,0,4,2,8,-99,-99,-99,14,6,1,5,5,9
30/05/2018,10,1,1,4,3,7,-99,2,1,-99,5,3,0,3,3,5,7,3,1,1,4,2,6,-99,-99,-99,16,5,1,4,4,7
30/05/2018,11,1,1,5,3,4,-99,3,2,-99,6,3,1,4,3,6,5,4,1,1,3,2,5,-99,-99,-99,6,14,2,3,7,4
30/05/2018,12,9,1,18,3,5,-99,1,3,-99,9,3,1,3,9,5,4,4,1,1,1,3,8,-99,-99,-99,24,47,2,2,20,6
30/05/2018,13,8,3,28,7,15,-99,1,12,-99,26,9,6,8,11,15,11,12,8,1,-99,-99,13,-99,-99,-99,28,26,5,6,22,13
30/05/2018,14,1,-99,3,11,12,-99,3,14,-99,12,10,15,8,3,7,9,13,1,7,-99,-99,4,-99,-99,-99,10,7,9,8,3,8
30/05/2018,15,0,3,2,2,2,-99,1,4,-99,2,1,6,1,0,2,2,2,1,1,-99,3,1,-99,-99,-99,1,4,1,1,0,1
30/05/2018,16,0,0,1,1,2,-99,1,1,-99,1,1,1,1,0,2,1,1,1,1,-99,1,1,-99,-99,-99,2,3,0,0,1,1
30/05/2018,17,0,0,1,1,2,-99,1,1,-99,1,1,1,1,0,2,1,1,-99,1,1,1,1,-99,-99,-99,2,3,0,0,1,1
30/05/2018,18,0,0,1,1,2,-99,1,1,-99,1,0,0,1,0,2,1,1,1,0,0,1,1,-99,-99,-99,1,3,0,0,1,1
30/05/2018,19,0,0,1,1,1,-99,0,1,1,1,0,0,0,0,2,1,1,1,0,0,1,1,-99,-99,-99,2,2,0,0,1,1
30/05/2018,20,0,0,1,1,1,-99,0,1,0,2,1,0,0,0,2,1,1,1,1,1,1,0,-99,-99,-99,1,2,0,0,1,1
30/05/2018,21,0,0,0,1,2,-99,1,1,0,3,1,0,1,0,1,1,1,1,0,1,1,0,-99,-99,-99,1,3,0,0,1,1
30/05/2018,22,0,1,1,1,1,-99,1,2,0,3,1,0,1,0,1,1,1,1,0,1,1,1,-99,-99,-99,1,3,1,1,1,1
30/05/2018,23,0,0,1,1,1,-99,0,1,1,2,1,0,1,0,1,1,1,1,0,1,1,1,-99,-99,-99,4,3,1,1,0,1
30/05/2018,24,0,0,1,1,3,-99,0,1,1,1,1,0,0,0,1,1,2,1,0,1,1,1,-99,-99,-99,2,3,1,1,0,1
31/05/2018,1,0,0,1,1,3,-99,3,1,2,1,1,0,1,1,1,3,1,1,0,1,1,2,-99,-99,-99,1,3,1,1,1,1
31/05/2018,2,0,0,1,1,2,-99,2,1,1,1,1,0,1,0,1,3,1,1,0,1,1,2,-99,-99,-99,1,3,0,1,1,1
31/05/2018,3,0,0,1,1,2,-99,2,1,1,1,1,0,0,1,2,2,1,1,0,1,1,1,-99,-99,-99,1,3,0,1,0,2
31/05/2018,4,0,0,1,1,2,-99,2,1,1,1,1,0,1,1,2,3,1,1,0,1,1,1,-99,-99,-99,1,3,0,1,0,3
31/05/2018,5,0,0,1,1,2,-99,1,1,1,1,1,0,2,1,2,4,3,1,1,1,1,2,-99,-99,-99,1,3,0,2,5,5
31/05/2018,6,1,0,4,2,4,-99,3,2,3,2,2,0,5,3,3,4,3,1,1,1,1,3,-99,-99,-99,2,3,1,2,5,10
31/05/2018,7,1,0,6,3,6,-99,2,3,3,4,2,0,5,4,5,6,2,2,1,1,1,5,-99,-99,-99,3,4,1,5,8,12
31/05/2018,8,1,0,8,3,5,-99,3,1,5,3,2,1,3,4,4,6,2,2,1,1,2,7,-99,-99,-99,4,6,2,-99,3,7
31/05/2018,9,1,1,8,2,4,-99,6,1,4,3,3,0,3,3,5,7,2,2,1,3,2,10,-99,-99,-99,4,11,2,5,3,6
31/05/2018,10,1,1,2,3,4,-99,5,0,3,2,2,0,4,3,4,6,1,2,1,-99,2,7,-99,-99,-99,3,6,2,5,4,7
31/05/2018,11,1,0,1,2,3,-99,2,1,1,2,2,0,-99,1,2,3,2,2,-99,-99,2,4,-99,-99,-99,3,4,2,3,-99,2
31/05/2018,12,1,0,1,1,2,-99,1,2,1,1,1,1,1,1,1,2,1,1,-99,-99,2,3,-99,-99,-99,3,3,1,1,1,1
31/05/2018,13,0,0,1,1,2,-99,1,1,3,2,1,1,1,1,2,2,1,1,-99,-99,1,2,-99,-99,-99,2,3,1,1,1,1
31/05/2018,14,1,0,2,1,2,-99,0,1,1,1,1,1,1,0,2,2,1,1,-99,-99,1,2,-99,-99,-99,2,4,0,-99,0,1
31/05/2018,15,1,0,1,1,2,-99,2,1,0,1,1,1,0,0,2,1,1,1,0,1,1,1,-99,-99,-99,1,3,0,-99,0,1
31/05/2018,16,0,0,1,1,2,-99,1,1,0,1,0,0,0,0,2,1,1,1,0,1,1,2,-99,-99,-99,1,4,0,0,0,1
31/05/2018,17,0,0,1,1,2,-99,1,0,0,1,0,-99,0,0,3,1,1,1,0,1,1,1,-99,-99,-99,3,3,1,0,0,1
31/05/2018,18,1,0,1,1,2,-99,1,0,0,1,0,0,0,0,2,1,1,1,0,1,1,1,-99,-99,-99,1,3,0,0,0,1
31/05/2018,19,0,0,1,1,1,-99,1,0,0,1,0,0,0,0,2,1,1,1,0,1,1,1,-99,-99,-99,2,2,0,0,0,1
31/05/2018,20,0,0,0,1,1,-99,1,1,0,1,0,0,0,0,2,1,1,1,0,1,1,1,-99,-99,-99,2,3,0,0,0,1
31/05/2018,21,0,0,0,1,2,-99,2,1,1,1,0,1,1,0,2,1,2,1,0,1,1,0,-99,-99,-99,5,2,0,0,1,1
31/05/2018,22,0,0,0,1,2,-99,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,-99,-99,-99,10,2,0,0,1,1
31/05/2018,23,0,0,11,2,3,-99,1,1,1,6,2,0,1,0,1,1,1,1,0,1,1,0,-99,-99,-99,1,2,0,0,1,1
31/05/2018,24,1,0,40,13,-99,-99,1,7,1,42,12,0,6,0,1,7,17,1,0,1,1,1,-99,-99,-99,26,9,3,1,1,1
01/06/2018,1,0,3,64,43,-99,-99,-99,5,0,68,40,0,20,1,-99,23,18,1,0,2,2,1,-99,-99,-99,63,19,14,12,0,1
01/06/2018,2,0,10,38,87,-99,-99,-99,4,2,44,73,0,45,1,-99,43,15,1,2,9,2,2,-99,-99,-99,67,5,3,20,1,1
01/06/2018,3,0,32,20,57,-99,-99,-99,7,4,30,36,1,36,1,-99,29,34,1,4,2,4,2,-99,-99,-99,60,19,3,16,8,1
01/06/2018,4,0,49,14,47,-99,-99,-99,37,3,24,42,0,31,2,-99,37,25,1,13,2,16,5,-99,-99,-99,38,16,4,1,6,11
01/06/2018,5,0,45,10,37,-99,-99,-99,53,4,20,40,0,34,3,-99,38,21,1,12,2,10,3,-99,-99,-99,22,22,5,2,5,8
01/06/2018,6,1,36,11,31,-99,-99,-99,32,3,19,27,1,30,3,-99,27,23,1,20,1,10,3,-99,-99,-99,23,15,6,3,5,6
01/06/2018,7,1,32,20,25,-99,-99,-99,31,3,15,24,1,16,3,-99,22,26,2,12,2,14,4,-99,-99,-99,27,14,9,3,3,11
01/06/2018,8,1,30,22,28,-99,-99,-99,29,44,35,27,1,6,2,-99,12,44,2,21,3,27,3,-99,-99,-99,23,14,9,3,3,6
01/06/2018,9,1,27,28,43,-99,-99,-99,31,30,34,27,3,11,1,-99,17,42,2,31,6,43,4,-99,-99,-99,21,8,9,6,4,6
01/06/2018,10,1,26,23,32,-99,-99,-99,16,17,19,22,5,22,1,-99,20,30,3,26,13,44,3,-99,-99,-99,16,8,11,-99,3,6
01/06/2018,11,1,15,12,20,-99,-99,-99,13,9,9,12,4,15,1,-99,13,15,2,18,10,29,3,-99,-99,-99,11,9,9,-99,2,4
01/06/2018,12,1,13,5,8,-99,-99,-99,6,3,6,7,4,8,1,-99,9,7,1,8,3,11,2,-99,-99,-99,8,5,8,7,2,2
01/06/2018,13,1,4,3,5,-99,-99,-99,3,3,4,4,1,3,2,-99,4,5,2,4,1,5,3,-99,-99,-99,4,3,2,2,2,2
01/06/2018,14,0,2,1,2,-99,-99,-99,2,31,1,2,1,1,1,-99,2,2,1,1,2,3,1,-99,-99,-99,2,3,1,2,2,1
01/06/2018,15,0,1,11,1,-99,-99,-99,1,5,4,1,-99,0,2,-99,1,1,1,1,1,82,2,-99,-99,-99,9,17,1,2,5,2
01/06/2018,16,0,2,4,6,-99,-99,-99,6,0,10,6,3,3,1,-99,-99,-99,1,0,2,6,2,-99,-99,-99,6,3,2,2,0,2
01/06/2018,17,0,4,1,1,-99,-99,-99,4,0,1,1,10,1,0,-99,-99,1,0,0,1,4,1,-99,-99,-99,2,2,1,1,0,1
01/06/2018,18,0,0,1,1,-99,-99,-99,1,1,1,0,1,0,0,-99,-99,1,0,1,1,2,1,-99,-99,-99,2,2,0,1,0,1
01/06/2018,19,0,0,1,1,-99,-99,-99,1,1,1,1,1,0,0,-99,1,1,1,2,1,1,1,-99,-99,-99,1,2,0,1,0,1
01/06/2018,20,0,0,1,1,-99,-99,-99,1,1,1,1,0,0,0,-99,1,1,1,2,1,1,1,-99,-99,-99,1,2,0,1,0,1
01/06/2018,21,0,0,1,2,-99,-99,-99,1,1,1,1,0,1,0,-99,1,1,0,0,1,1,1,-99,-99,-99,1,2,1,1,1,1
01/06/2018,22,0,0,1,0,-99,-99,-99,1,1,2,1,0,0,0,-99,1,2,0,0,1,1,1,-99,-99,-99,1,2,0,1,1,1
01/06/2018,23,0,0,1,1,-99,-99,-99,1,1,2,1,0,0,0,-99,1,2,0,0,1,2,1,-99,-99,-99,1,2,1,1,0,1
01/06/2018,24,0,0,5,2,-99,-99,-99,3,1,2,1,0,0,0,-99,1,2,0,0,1,2,1,-99,-99,-99,1,2,1,1,0,1
02/06/2018,1,0,1,20,1,-99,-99,-99,7,1,12,1,1,0,0,1,1,2,0,0,1,2,1,-99,-99,-99,1,3,0,1,0,1
02/06/2018,2,0,1,16,2,-99,-99,-99,8,0,15,1,0,0,0,1,1,5,0,0,1,3,1,-99,-99,-99,3,3,0,1,0,1
02/06/2018,3,0,4,14,1,-99,-99,-99,10,1,13,1,1,0,0,1,1,6,0,0,1,8,1,-99,-99,-99,1,2,0,1,0,1
02/06/2018,4,0,4,9,1,-99,-99,-99,7,1,10,1,1,0,0,0,1,5,0,0,1,6,1,-99,-99,-99,5,4,0,1,0,1
02/06/2018,5,0,4,8,2,-99,-99,-99,5,0,8,1,1,0,0,1,1,5,0,0,1,5,1,-99,-99,-99,7,4,0,1,1,1
02/06/2018,6,0,3,7,2,-99,-99,-99,6,1,14,1,1,0,1,1,2,7,0,0,1,5,1,-99,-99,-99,4,2,0,1,1,2
02/06/2018,7,1,4,4,2,-99,-99,-99,8,1,6,1,1,1,1,1,1,4,0,0,1,6,1,-99,-99,-99,2,2,0,1,1,1
02/06/2018,8,1,1,13,1,-99,-99,-99,12,3,22,1,2,0,0,1,1,3,1,0,1,2,1,-99,-99,-99,3,2,1,1,1,1
02/06/2018,9,0,1,2,2,-99,-99,-99,11,2,9,0,3,0,0,1,1,2,0,0,1,2,1,-99,-99,-99,2,2,0,1,1,1
02/06/2018,10,0,0,1,1,-99,-99,-99,3,1,2,0,3,0,0,1,1,1,0,0,1,2,1,-99,-99,-99,1,1,0,1,0,1
02/06/2018,11,0,0,1,1,-99,-99,-99,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,-99,-99,-99,1,1,0,1,0,1
02/06/2018,12,0,0,1,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,-99,-99,-99,1,1,1,1,0,0
02/06/2018,13,0,0,0,1,-99,-99,-99,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,-99,-99,-99,1,1,0,1,0,0
02/06/2018,14,0,0,0,1,-99,-99,-99,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,-99,-99,-99,1,1,0,1,0,0
02/06/2018,15,0,0,1,1,-99,-99,-99,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,-99,-99,-99,1,1,0,1,0,0
02/06/2018,16,0,0,0,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,-99,-99,-99,1,1,0,1,0,0
02/06/2018,17,0,0,0,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,-99,-99,-99,1,1,0,1,0,1
02/06/2018,18,0,0,0,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,-99,-99,-99,1,1,0,1,0,0
02/06/2018,19,0,0,0,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,-99,-99,-99,0,1,0,1,0,1
02/06/2018,20,0,0,0,1,-99,-99,-99,1,0,1,0,2,0,0,0,1,1,1,1,1,1,0,-99,-99,-99,0,1,0,1,0,1
02/06/2018,21,0,0,1,1,-99,-99,-99,1,0,1,0,5,0,0,0,1,2,0,0,1,1,1,-99,-99,-99,0,1,0,1,0,1
02/06/2018,22,0,0,0,2,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,-99,-99,-99,0,1,0,1,0,1
02/06/2018,23,0,0,0,1,-99,-99,-99,1,0,1,0,0,0,0,0,1,1,0,0,1,2,1,-99,-99,-99,4,1,0,1,0,0
02/06/2018,24,0,0,1,3,-99,-99,-99,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,-99,-99,-99,2,2,0,1,0,0
03/06/2018,1,0,0,1,1,-99,-99,-99,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,-99,-99,-99,2,2,1,1,0,0
03/06/2018,2,0,0,1,3,-99,-99,-99,2,0,2,1,0,0,0,1,1,1,0,0,1,1,1,-99,-99,-99,2,2,1,1,0,0
03/06/2018,3,0,1,9,3,-99,-99,-99,8,0,1,3,0,1,0,0,1,1,1,0,1,4,1,-99,-99,-99,12,2,2,1,0,1
03/06/2018,4,0,3,55,8,-99,-99,-99,9,0,27,3,0,2,0,0,1,8,1,0,1,3,1,-99,-99,-99,13,2,3,1,0,1
03/06/2018,5,0,2,43,14,-99,-99,-99,13,0,65,7,1,5,0,0,2,29,1,0,1,10,1,-99,-99,-99,24,2,6,1,0,0
03/06/2018,6,0,7,67,33,-99,-99,-99,20,0,58,25,1,14,1,0,6,34,1,1,1,34,1,-99,-99,-99,46,5,16,4,5,1
03/06/2018,7,0,10,26,33,-99,-99,-99,21,1,28,26,1,21,2,1,28,30,1,-99,1,15,2,-99,-99,-99,52,9,26,22,5,1
03/06/2018,8,0,12,66,23,-99,-99,-99,11,47,26,29,1,27,3,1,26,20,1,-99,2,14,3,-99,-99,-99,36,13,21,26,8,2
03/06/2018,9,0,6,44,23,-99,-99,-99,7,57,31,17,2,12,3,1,6,20,1,-99,2,12,3,-99,-99,-99,15,16,19,17,11,2
03/06/2018,10,0,9,27,10,-99,-99,-99,15,7,24,4,3,3,4,2,3,8,1,-99,2,12,3,-99,-99,-99,19,15,8,3,1,2
03/06/2018,11,0,5,3,3,-99,-99,-99,12,1,11,3,7,2,0,1,3,7,1,-99,2,5,1,-99,-99,-99,5,2,2,2,0,1
03/06/2018,12,0,2,0,2,-99,-99,-99,4,1,2,1,4,1,0,1,1,1,1,-99,1,3,1,-99,-99,-99,2,1,1,2,0,0
03/06/2018,13,0,0,0,1,-99,-99,-99,1,1,-99,1,1,1,0,1,1,1,1,-99,1,2,1,-99,-99,-99,1,1,1,2,0,0
03/06/2018,14,0,0,0,1,-99,-99,-99,1,0,1,1,1,1,0,1,1,1,1,-99,1,1,1,-99,-99,-99,1,1,1,2,0,0
03/06/2018,15,0,0,0,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,1,-99,1,1,1,-99,-99,-99,1,1,1,1,0,0
03/06/2018,16,0,0,0,1,-99,-99,-99,1,0,1,1,0,1,0,0,1,1,1,-99,1,1,0,-99,-99,-99,1,1,1,2,0,0
03/06/2018,17,0,0,0,1,-99,-99,-99,1,0,1,1,0,1,0,0,2,1,1,-99,2,2,0,-99,-99,-99,1,1,1,2,0,1
03/06/2018,18,0,0,0,2,-99,-99,-99,1,0,1,1,0,1,0,0,1,1,0,-99,2,2,0,-99,-99,-99,0,1,1,2,0,0
03/06/2018,19,0,0,0,2,-99,-99,-99,1,0,1,0,0,0,0,0,1,1,0,-99,1,1,0,-99,-99,-99,1,1,1,2,0,0
03/06/2018,20,0,0,0,1,-99,-99,-99,1,0,1,0,0,0,0,1,1,1,0,-99,1,1,0,-99,-99,-99,1,1,0,1,0,0
03/06/2018,21,0,0,0,1,-99,-99,-99,1,1,1,0,0,0,0,0,1,1,0,-99,1,1,0,-99,-99,-99,4,1,0,1,0,0
03/06/2018,22,0,0,0,2,-99,-99,-99,1,0,1,1,0,0,0,0,1,2,0,-99,1,1,1,-99,-99,-99,6,1,0,1,0,0
03/06/2018,23,0,0,0,4,-99,-99,-99,1,0,1,2,0,0,0,0,1,2,0,-99,1,1,1,-99,-99,-99,6,1,1,1,0,0
03/06/2018,24,0,0,1,5,-99,-99,-99,1,0,1,2,0,0,0,0,1,1,0,-99,1,1,0,-99,-99,-99,7,2,3,1,0,0
04/06/2018,1,0,0,1,4,-99,-99,-99,0,0,1,3,0,1,0,0,1,1,0,-99,1,1,0,-99,-99,-99,5,2,3,1,0,0
04/06/2018,2,0,0,15,1,-99,-99,-99,0,2,1,5,0,4,1,0,1,1,0,-99,1,1,1,-99,-99,-99,4,2,0,3,0,0
04/06/2018,3,0,0,44,2,-99,-99,-99,1,3,11,8,0,4,0,0,4,2,0,-99,1,2,1,-99,-99,-99,46,13,1,2,0,0
04/06/2018,4,0,0,24,7,-99,-99,-99,1,1,16,15,0,13,0,1,24,4,0,-99,6,2,0,-99,-99,-99,49,21,6,12,1,0
04/06/2018,5,0,0,13,13,-99,-99,-99,1,0,15,17,0,17,1,1,21,7,0,-99,11,2,1,-99,-99,-99,23,10,9,21,1,1
04/06/2018,6,0,0,6,10,-99,-99,-99,2,1,8,12,0,13,1,1,10,8,0,-99,1,5,1,-99,-99,-99,16,4,11,14,1,2
04/06/2018,7,1,1,6,10,-99,-99,-99,2,2,7,10,0,10,1,1,12,5,1,-99,1,3,2,-99,-99,-99,10,8,9,11,1,3
04/06/2018,8,0,2,7,7,-99,-99,-99,1,5,8,8,1,9,3,2,10,7,1,-99,2,4,3,-99,-99,-99,9,10,9,10,1,3
04/06/2018,9,0,1,8,6,-99,-99,-99,1,6,5,5,1,5,2,3,8,4,1,-99,2,3,3,-99,-99,-99,6,5,4,7,1,3
04/06/2018,10,0,1,4,4,-99,-99,-99,1,8,3,3,1,4,1,1,4,4,1,-99,2,3,2,-99,-99,-99,4,5,4,5,-99,-99
04/06/2018,11,0,1,3,2,-99,-99,-99,2,2,3,1,1,1,0,1,2,2,1,-99,2,3,1,-99,-99,-99,3,4,2,2,-99,-99
04/06/2018,12,0,1,2,1,-99,-99,-99,1,1,2,1,1,-99,0,1,1,1,1,-99,1,2,1,-99,-99,-99,2,2,1,2,2,-99
04/06/2018,13,0,0,1,1,-99,-99,-99,1,0,1,1,1,0,0,1,1,1,1,-99,1,1,0,-99,-99,-99,-99,2,1,1,2,-99
04/06/2018,14,0,0,1,1,-99,-99,-99,1,0,1,1,1,0,0,1,1,1,0,-99,1,1,1,-99,-99,-99,1,2,1,1,1,-99
04/06/2018,15,0,0,1,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,0,-99,1,1,1,-99,-99,-99,1,2,1,1,1,-99
04/06/2018,16,0,0,1,1,-99,-99,-99,1,0,1,0,1,0,0,1,1,1,0,-99,1,1,2,-99,-99,-99,1,2,0,1,2,-99
04/06/2018,17,0,0,8,1,-99,-99,-99,1,0,4,0,1,0,0,0,1,1,0,-99,1,1,1,-99,-99,-99,1,2,0,1,2,-99
04/06/2018,18,0,0,2,0,-99,-99,-99,5,0,7,0,2,0,0,0,1,3,0,-99,1,1,1,-99,-99,-99,1,2,0,1,2,-99
04/06/2018,19,0,1,0,1,-99,-99,-99,9,0,1,0,2,0,0,0,1,2,0,-99,1,2,1,-99,-99,-99,1,2,0,1,2,-99
04/06/2018,20,0,0,0,1,-99,-99,-99,3,0,1,0,8,0,0,0,1,1,1,-99,1,1,0,-99,-99,-99,1,1,0,1,1,-99
04/06/2018,21,0,0,0,1,-99,-99,-99,1,0,1,0,1,0,0,0,1,1,0,-99,1,1,1,-99,-99,-99,2,1,0,1,1,-99
04/06/2018,22,0,0,0,1,-99,-99,-99,1,0,1,1,1,0,0,1,1,1,0,-99,1,1,1,-99,-99,-99,4,1,0,1,1,-99
04/06/2018,23,0,0,0,2,-99,-99,-99,1,0,1,2,1,0,0,1,1,1,0,-99,1,1,1,-99,-99,-99,4,1,1,1,2,-99
04/06/2018,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/06/2018,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/06/2018,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/06/2018,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/06/2018,4,1,1,14,29,-99,5,-99,1,1,-99,-99,0,6,-99,1,-99,-99,1,-99,3,2,-99,-99,-99,1,29,26,-99,2,28,7
05/06/2018,5,1,2,12,7,-99,3,-99,3,1,-99,10,0,7,-99,5,11,-99,1,-99,15,2,-99,-99,-99,0,18,21,-99,8,32,12
