FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
19/10/2015,5,-99,1,-99,0,1,1,-99,-99,1,0,2,1,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,2,-99,-99,0,0,-99,1
19/10/2015,6,-99,1,-99,0,2,2,-99,-99,1,0,4,1,1,1,1,2,0,-99,2,1,1,-99,-99,-99,-99,2,-99,-99,1,1,-99,1
19/10/2015,7,-99,1,-99,0,2,2,-99,-99,1,1,3,1,1,1,2,2,0,-99,2,1,1,-99,-99,-99,-99,2,-99,-99,1,2,-99,3
19/10/2015,8,-99,1,-99,2,5,2,-99,-99,1,2,3,-99,2,1,1,3,0,-99,2,1,2,-99,-99,-99,-99,3,-99,-99,1,3,-99,3
19/10/2015,9,-99,2,-99,1,4,2,-99,-99,1,1,5,1,3,1,1,4,1,-99,2,1,2,-99,-99,-99,-99,2,-99,-99,1,2,-99,2
19/10/2015,10,-99,1,-99,1,3,2,-99,-99,1,1,3,1,3,1,1,3,1,-99,2,1,2,-99,-99,-99,-99,2,-99,-99,1,3,-99,2
19/10/2015,11,-99,1,-99,1,3,2,-99,-99,1,1,3,1,2,1,1,2,1,-99,2,1,2,-99,-99,-99,-99,2,-99,-99,1,2,-99,1
19/10/2015,12,-99,1,-99,1,1,2,-99,-99,1,1,2,1,2,1,2,2,1,-99,1,1,2,-99,-99,-99,-99,2,-99,-99,1,-99,-99,1
19/10/2015,13,-99,1,-99,-99,1,2,-99,-99,1,1,2,1,1,1,1,2,1,-99,2,1,2,-99,-99,-99,-99,3,-99,-99,1,-99,-99,1
19/10/2015,14,-99,2,-99,-99,1,2,-99,-99,3,1,2,1,1,1,1,1,1,-99,2,1,2,-99,-99,-99,-99,3,-99,-99,1,-99,-99,1
19/10/2015,15,-99,2,-99,0,1,2,-99,-99,2,2,2,1,1,0,1,2,1,-99,1,1,1,-99,-99,-99,-99,3,-99,-99,1,1,-99,1
19/10/2015,16,-99,2,-99,0,2,2,-99,-99,2,2,2,-99,1,1,1,2,1,-99,1,1,1,-99,-99,-99,-99,4,-99,-99,1,1,-99,1
19/10/2015,17,-99,2,-99,1,2,2,-99,-99,2,2,3,2,1,1,1,2,1,-99,2,2,1,-99,-99,-99,-99,3,-99,-99,1,1,-99,2
19/10/2015,18,-99,2,-99,1,2,2,-99,-99,1,2,2,2,2,1,1,2,1,-99,1,2,1,-99,-99,-99,-99,3,-99,-99,1,1,-99,1
19/10/2015,19,-99,2,-99,1,1,3,-99,-99,1,3,2,3,1,1,1,2,1,-99,1,2,1,-99,-99,-99,-99,2,-99,-99,1,0,-99,1
19/10/2015,20,-99,2,-99,0,1,2,-99,-99,1,16,2,9,1,1,1,2,1,-99,1,3,2,-99,-99,-99,-99,2,-99,-99,1,1,-99,1
19/10/2015,21,-99,10,-99,1,1,4,-99,-99,1,23,2,8,1,1,2,2,5,-99,1,10,2,-99,-99,-99,-99,3,-99,-99,1,1,-99,1
19/10/2015,22,-99,10,-99,2,2,11,-99,-99,1,7,2,4,1,1,1,1,4,-99,1,9,2,-99,-99,-99,-99,3,-99,-99,2,1,-99,1
19/10/2015,23,-99,6,-99,1,2,5,-99,-99,1,4,2,3,2,1,1,2,2,-99,1,6,2,-99,-99,-99,-99,2,-99,-99,1,2,-99,1
19/10/2015,24,-99,4,-99,1,1,4,-99,-99,1,2,3,2,2,1,2,2,2,-99,2,5,1,-99,-99,-99,-99,2,-99,-99,2,2,-99,3
20/10/2015,1,-99,4,-99,1,2,3,1,-99,1,2,2,1,1,1,1,2,1,-99,3,3,1,-99,-99,-99,-99,3,-99,-99,1,1,-99,2
20/10/2015,2,-99,3,-99,2,2,2,1,-99,1,2,3,1,2,1,1,2,1,-99,1,2,1,-99,-99,-99,-99,4,-99,-99,1,2,-99,2
20/10/2015,3,-99,2,-99,2,3,2,2,-99,1,1,4,1,3,1,1,4,1,-99,2,2,1,-99,-99,-99,-99,3,-99,-99,1,2,-99,2
20/10/2015,4,-99,2,-99,1,2,2,2,-99,1,1,3,1,4,1,1,3,1,-99,2,1,1,-99,-99,-99,-99,2,-99,-99,1,1,-99,2
20/10/2015,5,-99,2,-99,2,5,2,2,-99,1,1,3,1,2,3,1,3,2,-99,2,1,2,-99,-99,-99,-99,2,-99,-99,1,2,-99,4
20/10/2015,6,-99,2,-99,3,6,3,3,-99,2,3,3,1,3,3,2,4,3,-99,2,2,4,-99,-99,-99,-99,4,-99,-99,1,2,-99,6
20/10/2015,7,-99,2,-99,4,6,6,3,-99,3,4,4,1,5,4,3,5,3,-99,2,3,6,-99,-99,-99,-99,7,-99,-99,1,3,-99,9
20/10/2015,8,-99,2,-99,5,6,6,4,-99,2,5,5,-99,5,6,3,6,4,-99,4,4,8,-99,-99,-99,-99,7,-99,-99,2,4,-99,9
20/10/2015,9,-99,2,-99,4,4,5,6,-99,1,2,7,2,5,7,4,6,3,-99,4,4,8,-99,-99,-99,-99,5,-99,-99,2,5,-99,8
20/10/2015,10,-99,2,-99,2,2,4,4,-99,2,2,5,1,5,6,4,4,-99,-99,4,3,7,-99,-99,-99,-99,5,-99,-99,2,4,-99,7
20/10/2015,11,-99,2,-99,2,4,3,2,-99,2,2,3,1,3,4,4,2,-99,-99,3,2,6,-99,-99,-99,-99,6,-99,-99,-99,4,-99,5
20/10/2015,12,-99,2,-99,1,4,3,2,-99,2,2,4,1,2,4,4,4,-99,-99,3,2,6,-99,-99,-99,-99,6,-99,-99,-99,3,-99,5
20/10/2015,13,-99,2,-99,2,4,3,2,-99,2,3,4,1,3,4,4,3,2,-99,3,3,6,-99,-99,-99,-99,5,-99,-99,-99,3,-99,5
20/10/2015,14,-99,3,-99,2,3,3,2,-99,2,3,4,2,3,2,2,3,2,-99,-99,3,3,-99,-99,-99,-99,3,-99,-99,2,3,-99,3
20/10/2015,15,-99,3,-99,2,2,4,2,-99,1,3,3,3,3,1,1,2,2,-99,-99,3,2,-99,-99,-99,-99,3,-99,-99,2,3,-99,2
20/10/2015,16,-99,3,-99,1,2,3,2,-99,1,2,2,-99,1,0,1,2,1,-99,2,3,2,-99,-99,-99,-99,2,-99,-99,1,1,-99,2
20/10/2015,17,-99,2,-99,1,1,3,2,-99,1,2,2,2,2,1,1,2,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,1,1,-99,1
20/10/2015,18,-99,2,-99,0,1,2,2,-99,1,2,3,2,1,0,1,1,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,1
20/10/2015,19,-99,2,-99,0,1,2,2,-99,1,2,3,3,2,1,1,1,2,-99,1,2,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,1
20/10/2015,20,-99,2,-99,0,2,3,2,-99,1,2,2,5,1,1,1,1,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,1,1,-99,1
20/10/2015,21,-99,3,-99,1,4,2,2,-99,1,1,2,3,2,1,1,2,1,-99,1,2,2,-99,-99,-99,-99,3,-99,-99,1,1,-99,2
20/10/2015,22,-99,2,-99,1,3,2,2,-99,1,1,3,2,4,1,2,2,1,-99,1,2,2,-99,-99,-99,-99,3,-99,-99,1,2,-99,2
20/10/2015,23,-99,2,-99,1,2,2,1,-99,1,1,2,1,-99,1,2,2,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,1,4,-99,4
20/10/2015,24,-99,2,-99,0,2,2,2,-99,1,2,3,1,2,1,1,3,1,-99,1,1,2,-99,-99,-99,-99,3,-99,-99,1,3,-99,2
21/10/2015,1,-99,2,-99,2,5,2,2,-99,1,1,5,1,2,1,1,3,2,-99,2,1,2,-99,-99,-99,-99,7,-99,-99,1,2,-99,2
21/10/2015,2,-99,2,-99,5,7,2,2,-99,1,2,8,1,6,1,1,6,4,-99,2,1,2,-99,-99,-99,-99,4,-99,-99,1,4,-99,3
21/10/2015,3,-99,2,-99,3,4,2,2,-99,1,2,6,1,4,1,2,4,2,-99,2,1,2,-99,-99,-99,-99,4,-99,-99,1,5,-99,5
21/10/2015,4,-99,2,-99,1,3,2,2,-99,1,1,4,1,4,2,2,3,1,-99,2,1,2,-99,-99,-99,-99,3,-99,-99,1,3,-99,4
21/10/2015,5,-99,2,-99,2,4,2,2,-99,2,2,4,1,3,3,2,4,2,-99,2,1,3,-99,-99,-99,-99,4,-99,-99,1,2,-99,6
21/10/2015,6,-99,3,-99,6,4,3,3,-99,2,3,7,1,4,5,2,5,2,-99,2,2,6,-99,-99,-99,-99,5,-99,-99,1,3,-99,8
21/10/2015,7,-99,3,-99,4,5,5,3,-99,2,5,11,1,6,3,3,6,2,-99,3,2,7,-99,-99,-99,-99,7,-99,-99,2,3,-99,9
21/10/2015,8,-99,3,-99,5,6,7,4,-99,2,5,9,-99,7,6,4,8,2,-99,3,4,8,-99,-99,-99,-99,10,-99,-99,2,5,-99,10
21/10/2015,9,-99,3,-99,4,8,5,4,-99,2,4,9,2,7,11,4,8,3,-99,4,4,10,-99,-99,-99,-99,9,-99,-99,2,6,-99,11
21/10/2015,10,-99,3,-99,3,8,4,4,-99,4,12,8,1,6,7,5,8,3,-99,5,4,14,-99,-99,-99,-99,28,-99,-99,2,6,-99,-99
21/10/2015,11,-99,3,-99,4,14,4,6,-99,3,12,-99,2,6,4,-99,5,6,-99,5,3,8,-99,-99,-99,-99,19,-99,-99,2,6,-99,-99
21/10/2015,12,-99,3,-99,8,11,6,4,-99,2,6,-99,2,5,2,-99,9,10,-99,5,7,5,-99,-99,-99,-99,9,-99,-99,3,6,-99,-99
21/10/2015,13,-99,4,-99,11,7,9,3,-99,2,5,-99,3,11,1,-99,10,7,-99,6,7,3,-99,-99,-99,-99,5,-99,-99,4,4,-99,2
21/10/2015,14,-99,5,-99,6,5,9,3,-99,2,3,-99,5,8,1,1,5,4,-99,4,8,3,-99,-99,-99,-99,4,-99,-99,6,5,-99,2
21/10/2015,15,-99,5,-99,4,4,6,4,-99,1,2,6,3,5,1,2,6,3,-99,3,5,3,-99,-99,-99,-99,3,-99,-99,6,5,-99,3
21/10/2015,16,-99,3,-99,3,3,4,4,-99,2,2,5,-99,4,1,1,4,2,-99,3,4,3,-99,-99,-99,-99,3,-99,-99,4,4,-99,3
21/10/2015,17,-99,3,-99,2,2,3,5,-99,38,2,4,2,3,1,2,3,1,-99,4,3,3,-99,-99,-99,-99,2,-99,-99,2,3,-99,3
21/10/2015,18,-99,2,-99,1,2,3,4,-99,15,2,3,2,2,11,17,3,1,-99,3,3,11,-99,-99,-99,-99,21,-99,-99,2,3,-99,16
21/10/2015,19,-99,2,-99,1,23,3,3,-99,3,18,7,2,3,2,9,16,3,-99,3,3,6,-99,-99,-99,-99,47,-99,-99,2,2,-99,11
21/10/2015,20,-99,4,-99,23,12,5,2,-99,2,31,29,2,11,1,3,11,23,-99,3,11,3,-99,-99,-99,-99,8,-99,-99,2,3,-99,5
21/10/2015,21,-99,17,-99,16,2,22,2,-99,1,5,5,9,6,1,2,3,10,-99,3,30,3,-99,-99,-99,-99,6,-99,-99,2,3,-99,3
21/10/2015,22,-99,25,-99,4,1,5,2,-99,1,2,4,16,2,2,2,2,2,-99,2,14,3,-99,-99,-99,-99,6,-99,-99,2,2,-99,4
21/10/2015,23,-99,6,-99,1,4,2,1,-99,1,2,4,13,3,1,1,3,1,-99,2,2,3,-99,-99,-99,-99,2,-99,-99,2,3,-99,4
21/10/2015,24,-99,5,-99,2,5,2,1,-99,1,5,3,6,2,1,1,4,1,-99,3,2,2,-99,-99,-99,-99,9,-99,-99,1,2,-99,3
22/10/2015,1,-99,3,-99,5,10,4,2,-99,1,16,10,5,6,1,2,4,4,-99,3,4,2,-99,-99,-99,-99,13,-99,-99,3,3,-99,2
22/10/2015,2,-99,3,-99,6,8,8,1,-99,1,31,11,3,11,8,2,7,10,-99,2,8,5,-99,-99,-99,-99,11,-99,-99,5,6,-99,4
22/10/2015,3,-99,3,-99,8,12,10,1,-99,2,32,10,2,7,13,2,6,15,-99,2,17,6,-99,-99,-99,-99,34,-99,-99,7,6,-99,2
22/10/2015,4,-99,3,-99,8,19,12,1,-99,2,24,15,2,6,29,2,3,25,-99,3,20,6,-99,-99,-99,-99,41,-99,-99,5,3,-99,4
22/10/2015,5,-99,5,-99,5,8,8,2,-99,2,15,6,1,4,32,2,6,26,-99,5,9,17,-99,-99,-99,-99,14,-99,-99,1,2,-99,10
22/10/2015,6,-99,17,-99,4,6,5,1,-99,4,8,9,1,10,31,2,12,12,-99,7,8,19,-99,-99,-99,-99,5,-99,-99,1,3,-99,10
22/10/2015,7,-99,9,-99,8,8,4,2,-99,5,8,13,1,16,22,4,16,7,-99,6,3,11,-99,-99,-99,-99,20,-99,-99,1,8,-99,14
22/10/2015,8,-99,5,-99,10,14,4,3,-99,4,12,14,-99,14,14,6,15,8,-99,3,3,20,-99,-99,-99,-99,55,-99,-99,1,8,-99,14
22/10/2015,9,-99,6,-99,11,24,6,3,-99,4,20,13,2,10,16,6,10,8,-99,4,7,15,-99,-99,-99,-99,43,-99,-99,2,6,-99,17
22/10/2015,10,-99,-99,-99,10,24,8,2,-99,-99,17,9,1,8,14,6,8,11,-99,6,7,15,-99,-99,-99,-99,48,-99,-99,4,7,-99,10
22/10/2015,11,-99,-99,-99,6,15,8,1,-99,-99,-99,8,1,6,5,4,7,10,-99,3,8,8,-99,-99,-99,-99,32,-99,-99,3,5,-99,6
22/10/2015,12,-99,-99,-99,3,5,5,1,-99,-99,-99,4,1,4,3,3,4,6,-99,3,6,5,-99,-99,-99,-99,12,-99,-99,3,3,-99,6
22/10/2015,13,-99,-99,-99,2,3,4,1,-99,-99,-99,3,1,3,2,2,2,3,-99,2,3,4,-99,-99,-99,-99,4,-99,-99,2,2,-99,3
22/10/2015,14,-99,2,-99,0,2,2,1,-99,-99,2,2,1,2,2,2,2,1,-99,1,2,3,-99,-99,-99,-99,3,-99,-99,1,1,-99,3
22/10/2015,15,-99,1,-99,0,2,2,1,-99,-99,2,2,1,1,1,1,1,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,3
22/10/2015,16,-99,1,-99,0,1,2,1,-99,2,2,2,-99,1,1,1,1,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
22/10/2015,17,-99,1,-99,0,2,2,1,-99,2,2,2,1,2,1,2,2,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
22/10/2015,18,-99,1,-99,0,2,2,1,-99,2,2,2,1,1,1,2,2,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
22/10/2015,19,-99,1,-99,1,1,2,1,-99,2,3,2,1,2,1,1,1,1,-99,1,2,2,-99,-99,-99,-99,3,-99,-99,0,1,-99,2
22/10/2015,20,-99,1,-99,0,2,3,1,-99,2,3,2,1,1,1,2,1,1,-99,1,2,2,-99,-99,-99,-99,3,-99,-99,0,1,-99,2
22/10/2015,21,-99,1,-99,0,2,-99,1,-99,4,3,2,1,1,1,2,1,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
22/10/2015,22,-99,1,-99,0,2,-99,1,-99,18,12,2,1,1,1,2,2,1,-99,1,2,2,-99,-99,-99,-99,9,-99,-99,0,1,-99,2
22/10/2015,23,-99,2,-99,0,2,-99,1,-99,23,98,2,1,1,1,2,2,10,-99,1,2,2,-99,-99,-99,-99,158,-99,-99,0,1,-99,2
22/10/2015,24,-99,1,-99,0,2,-99,1,-99,18,33,2,1,1,1,1,1,23,-99,1,2,2,-99,-99,-99,-99,117,-99,-99,0,1,-99,1
23/10/2015,1,-99,1,-99,1,2,-99,1,-99,7,18,-99,1,1,1,1,2,3,-99,1,2,2,-99,-99,-99,-99,6,-99,-99,0,1,-99,1
23/10/2015,2,-99,1,-99,0,2,-99,1,-99,4,6,-99,1,1,1,1,1,2,-99,1,2,2,-99,-99,-99,-99,4,-99,-99,0,1,-99,1
23/10/2015,3,-99,2,-99,0,1,-99,1,-99,3,4,-99,1,1,1,1,2,1,-99,1,1,1,-99,-99,-99,-99,3,-99,-99,0,1,-99,2
23/10/2015,4,-99,1,-99,0,3,-99,1,-99,3,3,2,1,1,1,1,2,1,-99,1,1,1,-99,-99,-99,-99,3,-99,-99,0,1,-99,2
23/10/2015,5,-99,2,-99,0,2,1,1,-99,3,3,2,1,1,1,1,2,1,-99,1,1,2,-99,-99,-99,-99,3,-99,-99,0,1,-99,3
23/10/2015,6,-99,2,-99,0,2,2,1,-99,2,4,2,1,1,2,2,3,1,-99,1,2,2,-99,-99,-99,-99,3,-99,-99,0,2,-99,3
23/10/2015,7,-99,2,-99,1,4,3,2,-99,2,4,2,1,2,1,1,3,1,-99,2,2,3,-99,-99,-99,-99,4,-99,-99,1,3,-99,3
23/10/2015,8,-99,3,-99,1,5,3,2,-99,3,5,2,-99,3,2,2,4,1,-99,2,3,4,-99,-99,-99,-99,4,-99,-99,1,4,-99,4
23/10/2015,9,-99,4,-99,2,3,3,1,-99,4,5,2,2,2,2,2,3,1,-99,1,3,4,-99,-99,-99,-99,4,-99,-99,1,3,-99,4
23/10/2015,10,-99,3,-99,2,3,3,1,-99,4,4,2,2,2,1,1,-99,1,-99,1,3,3,-99,-99,-99,-99,4,-99,-99,1,1,-99,3
23/10/2015,11,-99,2,-99,0,2,2,1,-99,4,4,2,1,2,1,1,-99,1,-99,1,2,2,-99,-99,-99,-99,3,-99,-99,-99,1,-99,2
23/10/2015,12,-99,1,-99,0,1,2,1,-99,3,2,1,1,1,1,2,-99,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
23/10/2015,13,-99,1,-99,0,1,2,1,-99,2,2,2,1,1,1,1,-99,0,-99,1,2,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
23/10/2015,14,-99,1,-99,0,1,2,1,-99,2,2,2,1,1,1,1,1,0,-99,1,2,1,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
23/10/2015,15,-99,1,-99,0,1,2,1,-99,2,2,1,1,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
23/10/2015,16,-99,1,-99,0,1,2,1,-99,2,2,1,-99,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,1,-99,-99,3,1,-99,2
23/10/2015,17,-99,1,-99,0,1,2,1,-99,2,2,1,1,1,0,1,1,0,-99,1,2,1,-99,-99,-99,-99,1,-99,-99,1,1,-99,1
23/10/2015,18,-99,1,-99,0,1,2,1,-99,2,2,1,1,1,1,1,1,0,-99,1,2,1,-99,-99,-99,-99,1,-99,-99,0,1,-99,1
23/10/2015,19,-99,1,-99,0,1,2,1,-99,2,2,1,1,1,1,2,1,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,1
23/10/2015,20,-99,1,-99,0,1,2,1,-99,2,2,-99,1,1,0,2,1,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
23/10/2015,21,-99,1,-99,0,1,2,1,-99,2,2,-99,1,1,1,2,1,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
23/10/2015,22,-99,1,-99,0,1,2,1,-99,1,2,-99,1,1,0,2,1,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
23/10/2015,23,-99,1,-99,0,-99,2,1,-99,2,1,1,1,1,1,2,1,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,1
23/10/2015,24,-99,1,-99,0,-99,2,1,-99,1,1,1,1,1,0,1,1,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
24/10/2015,1,-99,1,-99,0,-99,2,1,-99,1,1,1,1,1,1,1,1,0,-99,1,1,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,2,-99,1,-99,0,-99,2,1,-99,1,1,1,1,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,1
24/10/2015,3,-99,1,-99,0,1,2,1,-99,2,1,1,1,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,1,-99,-99,0,1,-99,1
24/10/2015,4,-99,1,-99,0,1,2,1,-99,1,1,1,1,1,2,1,1,0,-99,1,1,1,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
24/10/2015,5,-99,1,-99,0,1,2,1,-99,1,1,1,1,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,1,-99,-99,0,0,-99,2
24/10/2015,6,-99,1,-99,0,1,2,1,-99,2,2,1,1,1,1,1,1,0,-99,1,1,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,7,-99,1,-99,0,1,2,1,-99,2,3,1,1,1,1,1,1,1,-99,1,1,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,8,-99,1,-99,0,2,2,1,-99,3,4,1,-99,1,1,1,2,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,3
24/10/2015,9,-99,1,-99,0,2,2,1,-99,2,2,1,1,1,1,1,1,1,-99,1,2,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,3
24/10/2015,10,-99,1,-99,0,2,2,1,-99,2,2,1,1,1,1,1,1,0,-99,1,1,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,11,-99,1,-99,0,2,2,1,-99,2,3,1,1,1,1,1,1,0,-99,1,1,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,12,-99,1,-99,0,1,2,1,-99,2,2,2,1,1,1,1,1,0,-99,1,1,2,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,13,-99,1,-99,0,2,2,1,-99,2,2,2,1,1,1,1,2,0,-99,1,1,1,-99,-99,-99,-99,2,-99,-99,0,1,-99,2
24/10/2015,14,-99,1,-99,0,2,2,1,-99,2,1,2,1,2,1,1,2,0,-99,1,2,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
24/10/2015,15,-99,1,-99,0,1,2,1,-99,2,1,2,2,1,1,1,3,0,-99,1,2,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
24/10/2015,16,-99,1,-99,0,1,2,1,-99,2,1,2,-99,1,1,1,2,0,-99,2,2,1,-99,-99,-99,-99,1,-99,-99,1,1,-99,2
24/10/2015,17,-99,2,-99,0,1,2,1,-99,1,1,2,1,1,1,1,2,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
24/10/2015,18,-99,2,-99,0,1,2,1,-99,1,2,2,1,1,1,1,2,1,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,1,1,-99,2
24/10/2015,19,-99,2,-99,0,1,2,1,-99,1,2,1,1,1,1,1,2,0,-99,1,1,2,-99,-99,-99,-99,1,-99,-99,1,1,-99,2
24/10/2015,20,-99,1,-99,0,2,2,1,-99,1,2,2,1,1,1,2,3,2,-99,1,1,3,-99,-99,-99,-99,2,-99,-99,1,1,-99,3
24/10/2015,21,-99,2,-99,0,1,2,1,-99,1,2,2,1,1,1,2,2,1,-99,1,1,3,-99,-99,-99,-99,2,-99,-99,0,1,-99,3
24/10/2015,22,-99,1,-99,0,1,2,1,-99,2,2,2,1,1,1,2,2,3,-99,1,1,3,-99,-99,-99,-99,3,-99,-99,0,1,-99,3
24/10/2015,23,-99,1,-99,0,2,2,1,-99,2,2,2,1,2,2,1,3,4,-99,1,1,3,-99,-99,-99,-99,4,-99,-99,0,1,-99,3
24/10/2015,24,-99,2,-99,-99,2,2,1,-99,2,2,2,1,2,1,1,2,1,-99,2,2,3,-99,-99,-99,-99,1,-99,-99,0,1,-99,2
25/10/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25/10/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25/10/2015,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
25/10/2015,4,-99,1,-99,0,1,2,2,-99,1,2,2,0,2,1,3,2,1,-99,5,1,1,-99,-99,-99,-99,1,-99,-99,0,1,-99,4
25/10/2015,5,-99,2,-99,1,2,2,2,-99,2,2,2,0,2,1,2,3,1,-99,3,1,4,-99,-99,-99,-99,1,-99,-99,0,1,-99,3
25/10/2015,6,-99,2,-99,1,2,2,1,-99,2,1,2,0,2,1,3,8,1,-99,7,2,6,-99,-99,-99,-99,2,-99,-99,0,1,-99,3
25/10/2015,7,-99,5,-99,1,2,2,2,-99,2,2,7,0,3,2,3,9,1,-99,7,2,5,-99,-99,-99,-99,3,-99,-99,0,2,-99,4
25/10/2015,8,-99,4,-99,1,6,2,2,-99,2,2,8,-99,9,5,3,6,2,-99,11,2,6,-99,-99,-99,-99,4,-99,-99,2,5,-99,6
25/10/2015,9,-99,5,-99,3,9,3,4,-99,6,2,7,0,9,12,3,5,2,-99,16,4,16,-99,-99,-99,-99,8,-99,-99,5,13,-99,5
25/10/2015,10,-99,15,-99,4,2,6,34,-99,5,3,6,0,8,54,7,5,3,-99,16,7,48,-99,-99,-99,-99,4,-99,-99,9,10,-99,12
25/10/2015,11,-99,7,-99,3,3,6,50,-99,33,3,4,1,3,38,26,3,4,-99,5,4,32,-99,-99,-99,-99,3,-99,-99,4,4,-99,22
25/10/2015,12,-99,4,-99,2,9,4,54,-99,36,10,8,1,5,30,12,10,3,-99,13,4,13,-99,-99,-99,-99,13,-99,-99,2,4,-99,16
25/10/2015,13,-99,3,-99,5,11,3,28,-99,49,11,10,1,8,28,10,11,6,-99,13,3,22,-99,-99,-99,-99,17,-99,-99,2,10,-99,10
25/10/2015,14,-99,2,-99,6,13,3,17,-99,56,8,14,1,10,9,13,10,8,-99,10,2,16,-99,-99,-99,-99,25,-99,-99,2,8,-99,18
25/10/2015,15,-99,2,-99,5,11,2,12,-99,36,6,11,1,-99,5,13,11,4,-99,10,2,11,-99,-99,-99,-99,23,-99,-99,2,6,-99,16
25/10/2015,16,-99,2,-99,2,10,3,5,-99,26,6,6,-99,5,5,14,9,3,-99,10,3,6,-99,-99,-99,-99,17,-99,-99,2,6,-99,14
25/10/2015,17,-99,5,-99,3,8,6,6,-99,15,6,6,1,6,3,11,6,3,-99,6,4,3,-99,-99,-99,-99,12,-99,-99,3,5,-99,9
25/10/2015,18,-99,8,-99,5,5,8,8,-99,8,5,6,0,6,2,7,6,5,-99,5,6,2,-99,-99,-99,-99,6,-99,-99,5,5,-99,7
25/10/2015,19,-99,7,-99,5,5,7,4,-99,4,6,6,0,5,3,5,5,5,-99,6,5,4,-99,-99,-99,-99,6,-99,-99,5,5,-99,5
25/10/2015,20,-99,3,-99,3,4,4,2,-99,2,4,5,1,4,4,6,5,5,-99,3,3,5,-99,-99,-99,-99,7,-99,-99,3,3,-99,6
25/10/2015,21,-99,2,-99,4,5,4,2,-99,2,6,5,1,4,2,2,5,3,-99,2,3,3,-99,-99,-99,-99,5,-99,-99,2,4,-99,4
25/10/2015,22,-99,5,-99,8,4,9,2,-99,2,14,6,0,4,1,1,3,5,-99,3,10,2,-99,-99,-99,-99,3,-99,-99,5,3,-99,2
25/10/2015,23,-99,11,-99,6,2,9,2,-99,6,5,4,1,3,1,2,2,4,-99,3,8,1,-99,-99,-99,-99,2,-99,-99,8,3,-99,2
