FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
19/03/2015,18,9,17,25,-99,46,30,-99,-99,32,37,19,34,-99,-99,17,-99,-99,35,13,23,24,20,-99,-99,-99,18,38,43,-99,19,25,26,26
19/03/2015,19,9,42,26,-99,43,41,-99,-99,38,52,42,42,-99,-99,20,-99,-99,39,12,40,39,21,-99,-99,-99,17,42,36,-99,24,53,36,26
19/03/2015,20,12,44,27,-99,53,45,-99,-99,38,35,59,53,-99,-99,29,-99,-99,40,10,55,41,32,-99,-99,-99,23,46,37,-99,53,71,34,43
19/03/2015,21,12,32,25,-99,47,35,-99,-99,30,15,46,38,-99,-99,40,-99,-99,29,10,56,37,32,-99,-99,-99,44,41,35,-99,43,64,19,32
19/03/2015,22,21,38,26,-99,44,33,-99,-99,39,16,42,37,-99,-99,30,-99,-99,34,14,47,34,28,-99,-99,-99,40,33,37,-99,36,51,25,25
19/03/2015,23,21,22,29,-99,45,35,-99,-99,40,20,37,43,-99,-99,37,-99,-99,42,24,53,35,32,-99,-99,-99,29,40,33,-99,42,55,21,37
19/03/2015,24,23,17,22,-99,42,40,-99,-99,45,41,31,44,-99,-99,31,-99,-99,44,27,55,31,29,-99,-99,-99,25,37,41,-99,46,51,14,45
20/03/2015,1,29,10,17,-99,40,34,-99,-99,38,34,28,52,-99,49,40,-99,41,39,30,49,24,31,-99,-99,-99,34,33,44,-99,46,46,20,50
20/03/2015,2,30,10,16,-99,35,24,-99,-99,30,30,22,48,-99,49,49,-99,43,38,25,34,15,27,-99,-99,-99,29,30,38,-99,38,43,24,48
20/03/2015,3,22,14,15,-99,30,25,-99,-99,33,24,20,48,-99,41,45,-99,48,33,19,27,10,26,-99,-99,-99,24,28,36,-99,35,41,33,41
20/03/2015,4,24,13,17,-99,31,25,-99,-99,32,20,17,45,-99,35,34,-99,41,31,17,21,9,27,-99,-99,-99,20,27,35,-99,33,38,31,36
20/03/2015,5,21,12,17,-99,34,23,-99,-99,32,18,16,40,-99,35,30,-99,44,29,17,28,9,26,-99,-99,-99,21,23,35,-99,30,32,28,40
20/03/2015,6,17,21,21,-99,32,21,-99,-99,30,22,22,44,-99,42,34,-99,41,34,15,34,16,28,-99,-99,-99,22,27,32,-99,29,40,26,35
20/03/2015,7,17,25,24,-99,33,23,-99,-99,38,21,26,38,-99,44,34,-99,39,35,14,30,22,31,-99,-99,-99,21,31,32,-99,27,39,27,39
20/03/2015,8,16,29,26,-99,35,27,-99,-99,36,33,28,42,-99,50,34,-99,43,37,18,29,26,28,-99,-99,-99,17,35,38,-99,28,36,28,43
20/03/2015,9,17,24,35,-99,51,43,-99,-99,39,65,43,58,-99,56,33,-99,58,52,25,39,36,30,-99,-99,-99,33,50,48,-99,24,45,36,50
20/03/2015,10,20,30,53,-99,76,44,-99,-99,37,64,75,65,-99,61,36,-99,53,80,23,41,47,27,-99,-99,-99,21,67,62,-99,28,55,38,46
20/03/2015,11,11,23,63,-99,48,27,-99,-99,47,35,66,50,-99,49,18,-99,34,67,19,31,32,18,-99,-99,-99,12,67,48,-99,-99,58,32,28
20/03/2015,12,10,14,43,-99,23,33,-99,-99,52,19,47,24,-99,25,11,-99,21,36,12,19,20,12,-99,-99,-99,11,40,36,-99,38,27,17,20
20/03/2015,13,5,19,25,-99,21,30,-99,-99,47,15,31,24,-99,20,10,-99,26,30,9,14,37,8,-99,-99,-99,6,48,26,-99,27,17,12,21
20/03/2015,14,6,18,25,-99,24,35,-99,-99,29,17,39,36,-99,30,11,-99,33,39,9,18,31,10,-99,-99,-99,9,32,21,-99,29,30,10,24
20/03/2015,15,6,15,45,-99,42,23,-99,-99,27,20,44,30,-99,26,13,-99,48,33,10,38,34,16,-99,-99,-99,19,48,42,-99,24,31,17,33
20/03/2015,16,7,15,40,-99,26,20,-99,-99,29,24,37,33,-99,17,22,-99,27,21,21,23,20,17,-99,-99,-99,13,51,40,-99,11,18,24,51
20/03/2015,17,13,15,50,-99,41,26,-99,-99,38,38,35,50,-99,33,44,-99,50,31,15,30,30,28,-99,-99,-99,7,50,53,-99,10,18,26,54
20/03/2015,18,12,20,47,-99,43,34,-99,-99,35,33,45,41,-99,30,28,-99,51,30,19,42,43,27,-99,-99,-99,5,46,50,-99,16,50,28,46
20/03/2015,19,19,21,53,-99,57,54,-99,-99,28,28,56,48,-99,44,19,-99,53,58,31,41,52,29,-99,-99,-99,5,60,36,-99,24,55,17,40
20/03/2015,20,9,20,30,-99,47,61,-99,-99,33,19,41,47,-99,57,32,-99,47,54,13,34,50,31,-99,-99,-99,8,47,31,-99,18,38,17,43
20/03/2015,21,11,31,28,-99,41,50,-99,-99,25,16,28,37,-99,43,30,-99,42,35,11,35,43,32,-99,-99,-99,13,40,27,-99,39,41,18,41
20/03/2015,22,13,32,31,-99,43,33,-99,-99,26,19,25,37,-99,44,37,-99,48,28,14,39,32,38,-99,-99,-99,43,38,32,-99,42,49,22,49
20/03/2015,23,13,18,41,-99,35,37,-99,-99,38,19,29,32,-99,37,40,-99,38,31,21,46,38,31,-99,-99,-99,40,45,40,-99,30,46,23,48
20/03/2015,24,26,18,34,-99,44,35,-99,-99,35,27,29,30,-99,33,42,-99,41,34,31,31,30,40,-99,-99,-99,28,44,44,-99,30,46,30,46
21/03/2015,1,29,22,26,-99,51,27,-99,42,36,28,34,42,-99,44,30,-99,48,38,26,43,27,31,-99,-99,-99,34,49,27,-99,36,45,37,44
21/03/2015,2,29,29,24,-99,50,26,-99,39,33,25,26,49,-99,48,41,-99,48,33,26,46,23,32,-99,-99,-99,27,40,23,-99,32,44,35,40
21/03/2015,3,23,22,23,-99,36,26,-99,30,34,24,21,45,-99,47,36,-99,48,32,21,41,21,33,-99,-99,-99,28,32,33,-99,28,42,31,41
21/03/2015,4,21,18,24,-99,31,23,-99,29,30,21,21,43,-99,44,34,-99,42,31,18,37,15,29,-99,-99,-99,25,29,39,-99,25,37,30,40
21/03/2015,5,18,15,21,-99,28,20,-99,24,24,21,18,43,-99,38,30,-99,41,30,15,37,12,25,-99,-99,-99,26,25,34,-99,26,36,30,36
21/03/2015,6,18,11,20,-99,25,17,-99,22,29,19,16,43,-99,46,32,-99,44,33,13,35,13,27,-99,-99,-99,27,24,32,-99,25,36,25,38
21/03/2015,7,18,13,20,-99,26,17,-99,21,21,18,14,42,-99,37,32,-99,42,31,12,28,17,27,-99,-99,-99,24,24,29,-99,25,36,24,39
21/03/2015,8,17,21,22,-99,29,20,-99,25,21,30,22,43,-99,45,37,-99,43,34,14,28,19,29,-99,-99,-99,19,32,32,-99,25,41,25,42
21/03/2015,9,17,27,32,-99,47,33,-99,42,16,44,36,61,-99,59,50,-99,61,49,18,39,31,39,-99,-99,-99,17,52,51,-99,27,58,30,55
21/03/2015,10,13,29,34,-99,66,37,-99,60,30,35,41,59,-99,57,52,-99,41,60,20,42,41,34,-99,-99,-99,9,66,49,-99,40,53,31,33
21/03/2015,11,11,23,36,-99,43,46,-99,47,41,18,57,41,-99,41,42,-99,33,47,18,30,41,16,-99,-99,-99,4,51,35,-99,32,34,19,23
21/03/2015,12,7,26,28,-99,25,35,-99,32,46,11,45,27,-99,26,26,-99,28,28,10,13,33,14,-99,-99,-99,4,41,24,-99,6,14,19,19
21/03/2015,13,8,27,28,-99,25,22,-99,20,30,8,35,24,-99,20,15,-99,24,28,9,11,27,15,-99,-99,-99,4,34,27,-99,5,8,21,24
21/03/2015,14,6,13,30,-99,28,17,-99,15,12,9,28,19,-99,15,15,-99,25,24,9,16,19,11,-99,-99,-99,3,37,27,-99,6,11,21,24
21/03/2015,15,6,6,18,-99,18,15,-99,13,9,11,14,22,-99,15,12,-99,24,11,9,12,16,14,-99,-99,-99,4,26,29,-99,6,9,18,24
21/03/2015,16,8,4,9,-99,13,8,-99,12,9,15,11,20,-99,18,17,-99,20,16,9,15,9,17,-99,-99,-99,3,14,20,-99,7,-99,19,39
21/03/2015,17,10,6,9,-99,12,9,-99,10,9,10,11,19,-99,16,14,-99,21,8,10,17,6,20,-99,-99,-99,4,16,18,-99,6,12,17,27
21/03/2015,18,9,5,8,-99,13,10,-99,12,9,10,10,14,-99,18,15,-99,21,8,9,19,8,20,-99,-99,-99,4,13,19,-99,6,13,11,29
21/03/2015,19,10,5,7,-99,15,17,-99,16,10,12,12,14,-99,24,17,-99,23,9,11,18,11,20,-99,-99,-99,4,14,20,-99,7,13,10,28
21/03/2015,20,10,4,13,-99,16,7,-99,22,8,11,22,21,-99,22,22,-99,24,12,13,18,9,21,-99,-99,-99,5,20,23,-99,8,18,16,19
21/03/2015,21,10,7,23,-99,15,19,-99,31,11,25,25,23,-99,29,25,-99,23,13,15,27,11,24,-99,-99,-99,7,34,27,-99,11,17,24,21
21/03/2015,22,10,14,26,-99,13,29,-99,30,12,30,24,29,-99,28,23,-99,31,20,14,32,16,25,-99,-99,-99,11,32,24,-99,14,18,32,32
21/03/2015,23,9,12,23,-99,22,26,-99,29,12,32,25,32,-99,31,23,-99,32,26,12,29,25,22,-99,-99,-99,15,29,24,-99,14,23,31,31
21/03/2015,24,13,10,22,-99,30,24,-99,28,9,33,25,29,-99,29,26,-99,30,17,12,27,26,22,-99,-99,-99,18,28,28,-99,17,19,29,26
22/03/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
22/03/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
22/03/2015,3,20,24,13,-99,28,21,-99,23,10,23,24,27,-99,27,21,-99,27,20,12,23,21,19,-99,-99,-99,11,23,26,-99,19,25,26,25
22/03/2015,4,19,15,14,-99,26,14,-99,21,10,30,23,25,-99,25,24,-99,26,20,14,25,14,19,-99,-99,-99,16,23,26,-99,15,23,22,21
22/03/2015,5,17,13,17,-99,25,14,-99,18,15,25,19,25,-99,22,22,-99,26,23,17,25,11,17,-99,-99,-99,15,20,24,-99,15,22,21,22
22/03/2015,6,15,13,15,-99,20,14,-99,15,15,16,17,23,-99,22,21,-99,22,21,17,24,11,18,-99,-99,-99,17,19,22,-99,16,22,20,21
22/03/2015,7,14,12,15,-99,21,14,-99,17,13,14,18,22,-99,21,22,-99,22,22,15,25,11,19,-99,-99,-99,15,19,22,-99,16,23,19,23
22/03/2015,8,11,13,18,-99,22,17,-99,18,13,16,17,26,-99,23,23,-99,26,25,16,27,12,20,-99,-99,-99,15,20,23,-99,15,22,18,25
22/03/2015,9,12,13,22,-99,29,26,-99,24,10,45,23,32,-99,29,30,-99,27,23,18,36,22,20,-99,-99,-99,12,36,26,-99,14,33,20,32
22/03/2015,10,13,12,13,-99,29,24,-99,30,15,20,29,25,-99,33,25,-99,30,19,23,37,21,24,-99,-99,-99,14,21,20,-99,17,47,17,28
22/03/2015,11,10,17,18,-99,29,27,-99,27,22,7,19,23,-99,21,24,-99,18,23,18,24,22,20,-99,-99,-99,20,16,15,-99,25,16,12,21
22/03/2015,12,6,23,11,-99,24,18,-99,16,24,8,23,17,-99,15,14,-99,17,21,16,14,21,15,-99,-99,-99,18,18,10,-99,12,12,9,18
22/03/2015,13,4,20,8,-99,22,14,-99,15,23,8,24,17,-99,15,10,-99,15,19,12,12,17,11,-99,-99,-99,15,22,10,-99,10,11,7,18
22/03/2015,14,5,15,9,-99,24,12,-99,-99,22,7,23,16,-99,12,13,-99,19,17,11,13,13,13,-99,-99,-99,10,22,12,-99,9,11,7,18
22/03/2015,15,6,16,9,-99,25,14,-99,14,17,7,20,20,-99,18,12,-99,23,19,10,14,13,14,-99,-99,-99,10,24,13,-99,9,13,8,19
22/03/2015,16,7,11,11,-99,21,15,-99,15,21,6,24,20,-99,18,13,-99,24,19,10,16,13,14,-99,-99,-99,9,24,15,-99,12,16,8,22
22/03/2015,17,9,8,12,-99,27,14,-99,15,25,5,29,29,-99,19,16,-99,34,23,13,23,11,19,-99,-99,-99,7,18,14,-99,13,18,8,29
22/03/2015,18,16,6,20,-99,27,11,-99,19,24,9,25,29,-99,19,33,-99,35,28,14,28,14,33,-99,-99,-99,7,25,21,-99,18,18,9,41
22/03/2015,19,19,5,22,-99,24,9,-99,18,19,27,22,26,-99,27,54,-99,33,20,23,32,10,50,-99,-99,-99,5,29,28,-99,18,22,24,60
22/03/2015,20,17,6,31,-99,37,18,-99,21,24,32,31,40,-99,27,40,-99,40,35,25,36,13,40,-99,-99,-99,11,37,31,-99,21,25,32,44
22/03/2015,21,11,6,41,-99,31,22,-99,27,16,31,44,37,-99,37,42,-99,39,23,26,33,15,36,-99,-99,-99,18,35,31,-99,15,27,26,35
22/03/2015,22,10,24,44,-99,39,33,-99,41,18,20,44,34,-99,49,49,-99,43,37,17,36,31,38,-99,-99,-99,22,55,33,-99,20,39,23,54
22/03/2015,23,7,24,19,-99,47,34,-99,49,34,21,32,39,-99,47,28,-99,42,44,15,29,26,29,-99,-99,-99,19,37,24,-99,40,40,14,43
22/03/2015,24,10,15,16,-99,37,20,-99,45,29,20,17,32,-99,49,25,-99,36,33,15,28,20,26,-99,-99,-99,26,28,18,-99,47,38,10,32
23/03/2015,1,6,13,9,-99,29,22,-99,35,25,19,12,31,-99,41,18,-99,37,17,14,30,21,17,-99,-99,-99,32,20,12,-99,41,48,8,31
23/03/2015,2,5,11,9,-99,22,19,-99,17,16,18,7,21,-99,29,12,-99,27,13,22,22,17,10,-99,-99,-99,35,15,10,-99,24,38,7,29
23/03/2015,3,7,10,8,-99,22,9,-99,10,20,26,7,15,-99,17,15,-99,21,12,16,12,12,14,-99,-99,-99,20,15,14,-99,17,26,8,35
23/03/2015,4,7,8,9,-99,28,12,-99,10,17,24,8,19,-99,18,14,-99,24,13,11,14,9,11,-99,-99,-99,13,22,13,-99,8,16,8,32
23/03/2015,5,10,8,12,-99,34,11,-99,11,20,31,10,23,-99,18,22,-99,30,15,20,20,8,16,-99,-99,-99,12,34,13,-99,15,18,9,23
23/03/2015,6,9,7,16,-99,34,12,-99,13,23,35,16,26,-99,20,28,-99,35,17,18,17,9,23,-99,-99,-99,10,33,19,-99,19,20,16,33
23/03/2015,7,15,8,20,-99,30,14,-99,18,24,33,17,27,-99,27,28,-99,28,17,17,25,15,25,-99,-99,-99,12,33,25,-99,19,29,18,33
23/03/2015,8,16,11,20,-99,34,18,-99,23,25,32,23,26,-99,28,28,-99,32,21,21,27,18,25,-99,-99,-99,18,35,24,-99,20,29,19,35
23/03/2015,9,14,15,17,-99,30,23,-99,28,23,32,25,31,-99,31,23,-99,36,23,26,25,19,22,-99,-99,-99,20,33,24,-99,24,28,15,36
23/03/2015,10,9,17,17,-99,26,21,-99,26,11,13,23,36,-99,33,18,-99,35,29,21,21,17,18,-99,-99,-99,24,25,16,-99,31,22,11,33
23/03/2015,11,7,18,17,-99,30,20,-99,29,13,9,25,39,-99,30,17,-99,38,33,19,27,17,16,-99,-99,-99,16,27,11,-99,-99,28,12,35
23/03/2015,12,6,-99,16,-99,35,28,-99,34,22,8,-99,47,-99,30,17,-99,32,38,17,26,23,12,-99,-99,-99,17,32,11,-99,-99,29,12,31
23/03/2015,13,4,-99,16,-99,30,26,-99,29,30,8,-99,23,-99,24,12,-99,22,35,14,12,28,10,-99,-99,-99,15,34,12,-99,27,19,9,24
23/03/2015,14,5,-99,17,-99,29,25,-99,31,35,5,-99,21,-99,20,18,-99,22,30,14,11,25,9,-99,-99,-99,14,37,14,-99,21,14,7,22
23/03/2015,15,6,12,18,-99,29,22,-99,24,37,6,-99,24,-99,28,14,-99,30,28,12,18,21,14,-99,-99,-99,10,32,14,-99,14,18,6,23
23/03/2015,16,5,9,17,-99,40,28,-99,30,39,8,38,40,-99,42,23,-99,52,33,14,35,26,17,-99,-99,-99,8,37,14,-99,18,26,6,39
23/03/2015,17,6,11,31,-99,44,26,-99,37,44,15,46,51,-99,44,49,-99,58,48,23,51,31,41,-99,-99,-99,9,49,29,-99,18,34,14,61
23/03/2015,18,11,7,32,-99,58,24,-99,27,24,26,47,39,-99,35,43,-99,51,30,15,42,23,42,-99,-99,-99,6,55,39,-99,13,21,26,61
23/03/2015,19,9,22,20,-99,35,31,-99,36,22,34,22,40,-99,40,25,-99,53,29,12,26,26,21,-99,-99,-99,10,36,20,-99,24,30,-99,23
23/03/2015,20,8,16,26,-99,42,24,-99,33,14,40,20,35,-99,40,36,-99,39,22,11,22,20,24,-99,-99,-99,30,45,27,-99,35,34,-99,21
23/03/2015,21,11,22,20,-99,46,21,-99,30,16,29,20,39,-99,39,31,-99,45,21,10,26,22,26,-99,-99,-99,23,38,29,-99,32,42,16,31
23/03/2015,22,11,20,26,-99,37,28,-99,36,17,42,34,34,-99,37,22,-99,33,27,14,24,21,18,-99,-99,-99,-99,31,22,-99,31,35,25,26
23/03/2015,23,9,24,31,-99,27,29,-99,28,27,37,35,29,-99,26,18,-99,34,25,11,26,28,18,-99,-99,-99,-99,36,25,-99,22,28,19,25
23/03/2015,24,19,9,29,-99,32,21,-99,22,28,37,33,27,-99,25,25,-99,36,29,16,26,16,16,-99,-99,-99,8,32,26,-99,16,20,31,28
24/03/2015,1,16,7,28,-99,31,13,-99,18,29,39,31,19,-99,17,33,-99,20,24,22,19,11,26,-99,-99,-99,15,32,27,-99,17,20,24,33
24/03/2015,2,16,4,32,-99,26,11,-99,20,21,41,22,21,-99,18,32,-99,17,17,14,17,11,24,-99,-99,-99,11,33,25,-99,12,18,-99,35
24/03/2015,3,16,3,29,-99,32,9,-99,16,18,38,18,18,-99,22,21,-99,22,22,12,20,8,18,-99,-99,-99,9,31,13,-99,11,13,24,31
24/03/2015,4,17,4,22,-99,29,14,-99,18,19,33,18,17,-99,18,15,-99,29,21,16,16,7,14,-99,-99,-99,9,30,26,-99,13,13,21,26
24/03/2015,5,15,9,18,-99,32,13,-99,18,15,21,17,18,-99,21,18,-99,28,22,15,19,9,17,-99,-99,-99,11,32,28,-99,12,18,18,28
24/03/2015,6,14,5,17,-99,31,14,-99,18,22,18,14,23,-99,24,23,-99,27,21,16,29,13,21,-99,-99,-99,16,21,27,-99,16,21,21,29
24/03/2015,7,14,8,18,-99,24,12,-99,20,26,17,13,26,-99,28,28,-99,27,19,21,30,14,26,-99,-99,-99,-99,24,26,-99,18,27,21,35
24/03/2015,8,13,10,20,-99,27,15,-99,24,24,23,18,27,-99,31,27,-99,31,24,21,32,17,22,-99,-99,-99,-99,24,25,-99,18,28,22,34
24/03/2015,9,14,21,32,-99,43,27,-99,28,18,53,31,29,-99,35,30,-99,32,30,19,29,19,25,-99,-99,-99,-99,41,31,-99,22,-99,25,43
24/03/2015,10,12,20,46,-99,55,37,-99,30,11,48,55,32,-99,41,-99,-99,41,35,21,33,20,27,-99,-99,-99,-99,49,46,-99,15,24,29,55
24/03/2015,11,14,27,63,-99,44,24,-99,27,22,38,75,39,-99,39,-99,-99,60,30,21,39,24,46,-99,-99,-99,-99,60,47,-99,18,29,33,71
24/03/2015,12,9,13,52,-99,57,18,-99,20,27,19,46,34,-99,34,-99,-99,58,25,15,24,15,38,-99,-99,-99,-99,56,45,-99,8,30,29,49
24/03/2015,13,5,7,37,-99,41,9,-99,12,21,14,52,28,-99,20,-99,-99,30,26,10,12,9,9,-99,-99,-99,4,40,41,-99,5,10,24,16
24/03/2015,14,4,9,31,-99,31,13,-99,12,20,11,44,22,-99,19,7,-99,27,21,9,14,9,9,-99,-99,-99,5,35,35,-99,11,12,27,20
24/03/2015,15,8,6,38,-99,28,12,-99,8,18,15,35,20,-99,17,11,-99,21,17,10,15,7,13,-99,-99,-99,5,34,31,-99,3,7,21,26
24/03/2015,16,12,7,36,-99,29,14,-99,14,15,18,55,25,-99,-99,15,-99,30,32,10,13,9,18,-99,-99,-99,5,45,36,-99,6,9,17,30
24/03/2015,17,15,12,15,-99,50,25,-99,30,12,26,33,39,-99,-99,28,-99,42,31,13,23,21,23,-99,-99,-99,5,33,20,-99,14,21,16,39
24/03/2015,18,16,12,21,-99,36,23,-99,22,13,27,25,28,-99,-99,22,-99,33,19,11,37,12,22,-99,-99,-99,-99,31,21,-99,21,35,13,19
24/03/2015,19,9,16,30,-99,45,31,-99,35,23,24,24,46,-99,-99,27,-99,37,29,15,35,21,26,-99,-99,-99,25,39,31,-99,34,41,24,41
24/03/2015,20,21,13,32,-99,45,35,-99,39,35,37,35,46,-99,47,33,-99,46,41,24,31,27,27,-99,-99,-99,22,44,47,-99,39,45,40,44
24/03/2015,21,17,18,28,-99,45,41,-99,46,35,41,38,47,-99,50,37,-99,45,43,22,44,29,36,-99,-99,-99,15,48,48,-99,39,45,39,46
24/03/2015,22,13,22,30,-99,44,39,-99,45,36,39,27,45,-99,47,25,-99,42,43,22,40,27,33,-99,-99,-99,32,46,36,-99,40,46,25,37
24/03/2015,23,12,31,31,-99,41,30,-99,43,36,26,25,39,-99,40,26,-99,39,36,29,38,32,32,-99,-99,-99,17,38,22,-99,36,45,28,26
24/03/2015,24,9,31,26,-99,35,31,-99,39,34,24,30,38,-99,38,28,-99,38,32,27,39,35,23,-99,-99,-99,32,37,35,-99,32,41,29,19
25/03/2015,1,12,21,22,-99,35,31,-99,34,32,28,26,35,-99,35,29,-99,36,29,31,35,31,30,-99,-99,-99,33,33,34,-99,27,37,29,26
25/03/2015,2,7,13,19,-99,34,30,-99,26,27,35,17,29,-99,35,21,-99,36,22,30,24,27,27,-99,-99,-99,27,28,30,-99,28,35,26,21
25/03/2015,3,10,25,15,-99,35,19,-99,23,18,24,20,32,-99,36,29,-99,37,28,22,27,24,27,-99,-99,-99,31,29,31,-99,25,36,20,25
25/03/2015,4,18,12,18,-99,36,27,-99,28,28,24,22,37,-99,33,29,-99,35,30,21,35,28,25,-99,-99,-99,26,34,31,-99,23,31,15,34
25/03/2015,5,19,19,14,-99,32,22,-99,27,27,24,18,34,-99,32,26,-99,31,30,23,33,18,24,-99,-99,-99,21,28,32,-99,23,30,23,35
25/03/2015,6,17,12,19,-99,30,20,-99,25,34,19,21,31,-99,30,28,-99,30,31,25,33,12,23,-99,-99,-99,21,31,32,-99,21,29,25,35
25/03/2015,7,18,17,21,-99,26,19,-99,27,28,22,23,29,-99,32,26,-99,33,33,27,34,20,22,-99,-99,-99,22,26,34,-99,21,29,24,41
25/03/2015,8,17,21,29,-99,40,24,-99,28,20,35,27,34,-99,36,27,-99,41,29,24,29,24,28,-99,-99,-99,21,33,35,-99,22,28,27,39
25/03/2015,9,21,20,39,-99,51,36,-99,31,13,42,46,32,-99,30,43,-99,52,31,16,37,27,43,-99,-99,-99,21,54,44,-99,19,26,38,46
25/03/2015,10,19,22,45,-99,54,32,-99,25,8,46,81,26,-99,29,38,-99,31,26,11,43,33,29,-99,-99,-99,13,69,38,-99,20,25,47,44
25/03/2015,11,11,23,39,-99,62,24,-99,25,24,60,73,33,-99,32,32,-99,33,91,15,38,26,33,-99,-99,-99,8,55,33,-99,20,36,43,49
25/03/2015,12,7,13,33,-99,29,16,-99,16,26,51,39,25,-99,29,24,-99,29,25,16,28,16,-99,-99,-99,-99,4,37,21,-99,8,23,48,52
25/03/2015,13,7,11,25,-99,28,13,-99,13,16,35,31,22,-99,22,16,-99,24,21,13,16,12,-99,-99,-99,-99,6,34,24,-99,6,10,33,34
25/03/2015,14,4,-99,20,-99,26,16,-99,11,13,19,24,19,-99,18,14,-99,18,21,13,15,8,-99,-99,-99,-99,7,27,32,-99,13,13,21,25
25/03/2015,15,7,8,26,-99,19,19,-99,17,13,16,24,19,-99,21,19,-99,-99,17,12,23,13,-99,-99,-99,-99,7,20,23,-99,19,22,20,24
25/03/2015,16,12,6,18,-99,22,21,-99,15,11,22,18,18,-99,16,17,-99,18,16,12,18,10,-99,-99,-99,-99,8,19,15,-99,16,16,22,24
25/03/2015,17,10,10,12,-99,29,24,-99,19,12,23,22,30,-99,30,27,-99,29,31,17,23,18,22,-99,-99,-99,6,25,15,-99,22,20,25,29
25/03/2015,18,14,8,14,-99,22,21,-99,19,19,28,20,25,-99,24,27,-99,27,19,18,34,18,23,-99,-99,-99,11,18,19,-99,28,27,21,32
25/03/2015,19,16,8,20,-99,26,25,-99,26,28,28,26,24,-99,24,26,-99,27,18,18,21,17,23,-99,-99,-99,11,25,22,-99,20,17,23,28
25/03/2015,20,12,9,32,-99,36,30,-99,32,34,32,35,34,-99,36,34,-99,35,26,25,33,24,33,-99,-99,-99,8,36,31,-99,28,32,35,38
25/03/2015,21,23,5,35,-99,38,13,-99,17,25,36,34,28,-99,31,34,-99,35,31,19,27,21,35,-99,-99,-99,4,39,36,-99,14,31,35,39
25/03/2015,22,23,8,36,-99,40,27,-99,30,15,38,33,30,-99,31,28,-99,31,35,11,26,26,25,-99,-99,-99,9,43,35,-99,24,25,33,35
25/03/2015,23,24,15,37,-99,37,28,-99,28,11,36,34,29,-99,29,27,-99,31,36,19,31,31,25,-99,-99,-99,21,42,36,-99,19,23,32,34
25/03/2015,24,21,10,33,-99,37,23,-99,29,11,27,34,32,-99,32,30,-99,32,32,22,33,19,30,-99,-99,-99,18,40,38,-99,25,31,27,34
26/03/2015,1,13,5,29,-99,34,22,-99,29,15,21,31,32,-99,32,25,-99,30,29,23,33,17,26,15,-99,-99,18,37,38,-99,25,30,25,31
26/03/2015,2,15,7,28,-99,34,25,-99,27,12,21,28,31,-99,31,26,-99,31,27,23,31,23,26,14,-99,-99,12,35,37,-99,23,28,25,29
26/03/2015,3,14,4,23,-99,33,19,-99,24,19,18,21,29,-99,27,25,-99,29,24,19,30,9,23,13,-99,-99,17,31,34,-99,20,27,21,28
26/03/2015,4,18,3,23,-99,30,14,-99,20,9,16,18,28,-99,26,27,-99,26,27,17,30,7,24,20,-99,-99,10,27,31,-99,19,25,22,28
26/03/2015,5,15,3,21,-99,32,14,-99,16,13,15,18,26,-99,28,26,-99,26,24,13,29,5,25,19,-99,-99,9,24,30,-99,20,25,21,29
26/03/2015,6,15,6,20,-99,31,12,-99,20,18,14,18,24,-99,25,26,-99,27,24,18,32,10,24,23,-99,-99,15,23,28,-99,19,24,21,35
26/03/2015,7,15,12,21,-99,38,17,-99,22,26,15,20,25,-99,26,27,-99,29,26,23,32,21,25,28,-99,-99,11,26,31,-99,20,27,20,42
26/03/2015,8,15,15,24,-99,41,21,-99,26,20,33,24,26,-99,30,27,-99,29,27,19,35,18,28,27,-99,-99,18,37,32,-99,21,31,21,46
26/03/2015,9,17,14,40,-99,40,30,-99,28,14,51,37,32,-99,29,36,-99,29,35,10,46,23,28,20,-99,-99,20,50,48,-99,17,30,29,52
26/03/2015,10,11,21,45,-99,33,29,-99,25,7,52,55,27,-99,21,30,-99,32,25,9,40,24,30,20,-99,-99,16,63,51,-99,14,23,49,57
26/03/2015,11,8,12,32,-99,30,19,-99,20,8,47,17,27,-99,23,37,-99,22,27,10,31,21,41,17,-99,-99,8,24,28,-99,11,20,-99,44
26/03/2015,12,8,8,19,-99,24,11,-99,13,7,32,9,18,-99,15,30,-99,17,23,10,21,10,30,5,-99,-99,3,30,18,-99,8,15,-99,32
26/03/2015,13,11,8,21,-99,18,10,-99,10,7,18,9,17,-99,13,34,-99,18,8,9,13,11,22,4,-99,-99,4,31,20,-99,6,9,-99,23
26/03/2015,14,18,9,20,-99,11,12,-99,8,10,13,16,7,-99,12,31,-99,11,5,10,13,9,20,7,-99,-99,5,22,24,-99,5,8,-99,25
