FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,PLA,SAG,TAX,IZT
06/11/2008,17,44,76,74,71,55,36,-99,53,-99,-99,33,48,68,-99,40
06/11/2008,18,48,95,113,83,43,43,-99,80,70,-99,76,43,73,-99,-99
06/11/2008,19,71,121,98,112,74,56,-99,145,108,-99,101,76,113,-99,98
06/11/2008,20,124,147,124,152,61,87,-99,114,124,-99,96,81,91,-99,83
06/11/2008,21,80,70,83,66,58,62,-99,52,90,-99,89,65,78,-99,60
06/11/2008,22,52,93,84,51,53,46,-99,74,54,-99,79,50,65,-99,58
06/11/2008,23,69,98,72,79,45,37,-99,66,49,-99,65,52,63,-99,56
06/11/2008,24,84,76,71,70,24,43,-99,106,41,-99,40,31,54,-99,63
07/11/2008,1,64,55,65,41,17,89,-99,109,49,-99,-99,29,70,-99,56
07/11/2008,2,56,58,78,40,16,79,-99,84,47,-99,-99,23,94,-99,62
07/11/2008,3,46,58,116,43,16,42,-99,77,45,-99,23,24,57,-99,40
07/11/2008,4,38,39,77,80,18,54,-99,77,45,-99,23,23,69,-99,53
07/11/2008,5,36,39,77,88,19,74,-99,61,50,-99,19,23,69,-99,82
07/11/2008,6,37,76,143,73,24,51,-99,61,60,-99,22,25,92,-99,63
07/11/2008,7,70,157,163,113,36,81,-99,84,51,-99,53,44,93,-99,63
07/11/2008,8,112,156,181,134,57,92,-99,117,77,-99,97,65,122,-99,-99
07/11/2008,9,105,123,155,107,60,142,-99,190,96,-99,101,70,89,-99,124
07/11/2008,10,106,105,161,90,68,94,-99,128,82,-99,87,62,89,-99,103
07/11/2008,11,105,81,116,83,74,72,-99,115,-99,-99,79,72,80,-99,98
07/11/2008,12,57,68,72,58,57,57,-99,103,65,-99,61,58,38,-99,90
07/11/2008,13,47,54,80,50,67,47,-99,56,53,-99,62,61,38,-99,56
07/11/2008,14,38,76,96,60,62,52,-99,39,52,-99,55,97,54,-99,54
07/11/2008,15,79,-99,71,63,57,63,-99,53,77,-99,59,53,51,-99,70
07/11/2008,16,62,-99,155,72,56,67,-99,46,66,-99,56,52,52,-99,93
07/11/2008,17,49,-99,91,79,53,56,-99,69,80,-99,47,56,66,-99,69
07/11/2008,18,65,139,121,85,48,59,-99,142,96,-99,94,56,77,-99,53
07/11/2008,19,162,159,256,217,76,117,-99,138,97,-99,101,108,235,-99,72
07/11/2008,20,90,120,77,108,85,75,-99,44,90,-99,117,89,73,-99,99
07/11/2008,21,55,95,73,66,40,50,-99,58,77,-99,64,37,93,-99,66
07/11/2008,22,54,84,80,62,51,43,-99,65,39,-99,47,59,62,-99,47
07/11/2008,23,44,92,67,62,34,40,-99,54,44,-99,46,40,53,-99,53
07/11/2008,24,46,70,48,54,35,45,-99,32,51,-99,56,44,46,-99,49
08/11/2008,1,40,49,40,53,31,46,-99,27,44,-99,29,29,35,-99,45
08/11/2008,2,31,36,38,41,17,32,-99,31,41,-99,26,21,29,-99,48
08/11/2008,3,48,37,61,33,20,29,-99,39,28,-99,18,22,25,-99,45
08/11/2008,4,46,43,36,31,27,24,-99,49,26,-99,20,21,33,-99,33
08/11/2008,5,46,45,41,37,22,28,-99,46,34,-99,21,27,42,-99,30
08/11/2008,6,40,51,72,53,25,46,-99,44,41,-99,22,25,42,-99,39
08/11/2008,7,63,68,109,66,25,41,-99,45,47,-99,27,25,61,-99,51
08/11/2008,8,68,86,92,52,38,60,-99,97,71,-99,54,45,78,-99,44
08/11/2008,9,60,107,93,66,51,63,-99,90,73,-99,44,40,87,-99,54
08/11/2008,10,50,100,108,-99,53,58,-99,72,57,-99,35,30,57,-99,71
08/11/2008,11,54,86,77,85,42,59,-99,24,38,-99,40,45,46,-99,65
08/11/2008,12,79,80,74,63,40,61,-99,41,41,-99,44,40,39,-99,71
08/11/2008,13,50,71,67,31,20,30,-99,41,62,-99,56,32,34,-99,60
08/11/2008,14,56,68,65,54,46,30,-99,19,-99,-99,40,38,32,-99,33
08/11/2008,15,67,62,55,74,40,42,-99,44,-99,-99,46,45,47,-99,52
08/11/2008,16,51,62,56,67,49,56,-99,42,37,-99,61,49,45,-99,56
08/11/2008,17,58,59,75,63,50,80,-99,34,52,-99,56,46,52,-99,63
08/11/2008,18,49,79,86,74,48,52,-99,91,71,-99,49,48,54,-99,61
08/11/2008,19,60,102,117,68,62,46,-99,126,121,-99,71,63,118,-99,-99
08/11/2008,20,112,100,91,69,42,80,-99,52,109,-99,61,28,92,-99,72
08/11/2008,21,81,81,68,55,34,46,-99,44,85,-99,56,40,59,-99,46
08/11/2008,22,48,64,82,48,46,40,-99,71,-99,-99,47,56,58,-99,52
08/11/2008,23,62,71,63,62,44,40,-99,82,-99,-99,51,44,71,-99,51
08/11/2008,24,57,52,89,63,31,42,-99,34,39,-99,47,37,67,-99,50
09/11/2008,1,64,47,77,47,20,41,-99,27,35,-99,31,30,47,-99,55
09/11/2008,2,64,57,59,58,18,50,-99,16,45,-99,32,24,36,-99,53
09/11/2008,3,54,32,49,44,16,41,-99,23,39,-99,31,18,39,-99,62
09/11/2008,4,30,36,63,43,26,41,-99,34,44,-99,28,26,38,-99,49
09/11/2008,5,32,53,76,52,30,34,-99,30,43,-99,25,25,42,-99,46
09/11/2008,6,48,39,130,39,28,44,-99,46,58,-99,25,31,43,-99,47
09/11/2008,7,53,44,101,66,26,39,-99,41,57,-99,32,38,58,-99,57
09/11/2008,8,58,75,117,73,36,68,-99,79,64,-99,53,48,81,-99,64
09/11/2008,9,69,101,111,86,50,101,-99,87,74,-99,51,61,75,-99,69
09/11/2008,10,88,101,94,96,70,86,-99,73,82,-99,64,65,72,-99,73
09/11/2008,11,74,98,78,89,53,78,-99,93,51,-99,86,66,60,-99,69
09/11/2008,12,59,61,49,48,41,43,-99,117,36,-99,77,57,36,-99,55
09/11/2008,13,-99,55,43,54,36,41,-99,62,33,-99,60,43,30,-99,49
09/11/2008,14,-99,52,53,53,47,49,-99,65,36,-99,65,41,49,-99,47
09/11/2008,15,-99,-99,56,52,46,54,-99,68,39,-99,59,44,55,-99,42
09/11/2008,16,63,65,70,81,51,58,-99,65,44,-99,57,34,86,-99,50
09/11/2008,17,93,69,101,107,35,59,-99,51,38,-99,56,67,123,-99,62
09/11/2008,18,80,83,129,85,36,50,-99,127,42,-99,62,45,160,-99,47
09/11/2008,19,82,83,104,66,38,54,-99,148,42,-99,46,33,121,-99,54
09/11/2008,20,71,60,97,55,44,85,-99,114,73,-99,50,34,118,-99,52
09/11/2008,21,111,80,80,75,52,72,-99,110,77,-99,47,39,114,-99,61
09/11/2008,22,133,79,78,75,40,54,-99,107,59,-99,46,57,92,-99,62
09/11/2008,23,92,54,68,63,31,48,-99,76,57,-99,49,48,70,-99,46
09/11/2008,24,59,58,61,47,24,42,-99,74,44,-99,48,13,58,-99,42
10/11/2008,1,33,42,85,47,21,-99,-99,48,25,-99,46,27,51,-99,48
10/11/2008,2,42,65,68,45,21,-99,-99,46,25,-99,50,16,62,-99,59
10/11/2008,3,32,52,67,43,22,-99,-99,40,26,-99,45,25,31,-99,55
10/11/2008,4,51,50,67,34,23,28,-99,40,35,-99,40,22,32,-99,50
10/11/2008,5,50,53,79,35,19,29,-99,39,35,-99,39,21,41,-99,48
10/11/2008,6,50,62,93,49,24,36,-99,52,36,-99,39,29,69,-99,51
10/11/2008,7,64,125,133,98,42,40,-99,87,38,-99,60,37,99,-99,49
10/11/2008,8,86,126,211,97,48,54,-99,123,65,-99,96,65,104,-99,55
10/11/2008,9,132,127,182,130,48,77,-99,123,85,-99,84,102,116,-99,63
10/11/2008,10,121,105,-99,116,57,98,-99,122,59,-99,109,83,94,-99,88
10/11/2008,11,66,83,77,72,50,84,-99,122,47,-99,72,68,-99,-99,100
10/11/2008,12,34,49,43,59,49,59,-99,66,18,-99,102,112,-99,-99,80
10/11/2008,13,56,62,63,60,49,39,-99,59,25,-99,79,51,-99,-99,57
10/11/2008,14,43,74,66,42,40,50,-99,65,49,-99,60,43,48,-99,35
10/11/2008,15,48,63,70,40,34,72,-99,61,57,-99,31,36,71,-99,39
10/11/2008,16,70,48,-99,73,10,78,-99,74,56,-99,50,3,120,-99,55
10/11/2008,17,104,50,145,84,54,71,-99,98,54,-99,31,37,143,-99,73
10/11/2008,18,89,73,-99,75,49,72,-99,156,34,-99,38,78,146,-99,68
10/11/2008,19,74,109,-99,61,40,61,-99,166,36,-99,68,36,146,-99,63
10/11/2008,20,70,90,94,51,33,54,-99,93,44,-99,64,33,89,-99,-99
10/11/2008,21,22,87,97,48,34,54,-99,98,65,-99,48,17,76,-99,52
10/11/2008,22,156,67,87,108,48,52,-99,108,69,-99,60,27,64,-99,60
10/11/2008,23,87,86,66,80,31,49,-99,71,57,-99,69,31,59,-99,62
10/11/2008,24,114,78,72,48,27,34,-99,75,39,-99,59,33,44,-99,55
11/11/2008,1,75,63,66,38,29,34,-99,94,30,-99,45,24,40,-99,48
11/11/2008,2,16,78,55,2,24,32,-99,87,29,-99,46,24,40,-99,48
11/11/2008,3,22,58,50,30,27,35,-99,73,33,-99,36,28,35,-99,75
11/11/2008,4,29,48,58,39,16,23,-99,60,25,-99,40,27,61,-99,60
11/11/2008,5,43,41,87,33,17,32,-99,63,28,-99,29,24,57,-99,39
11/11/2008,6,70,55,118,39,24,43,-99,89,33,-99,36,25,80,-99,44
11/11/2008,7,84,109,151,102,36,65,-99,108,36,-99,58,34,117,-99,45
11/11/2008,8,84,137,182,118,27,67,-99,136,48,-99,119,68,141,-99,76
11/11/2008,9,115,135,177,109,56,89,-99,150,75,-99,87,59,135,-99,72
11/11/2008,10,121,151,148,90,70,109,-99,144,79,-99,108,78,110,-99,103
11/11/2008,11,59,94,86,68,42,78,-99,-99,61,-99,108,81,52,-99,119
11/11/2008,12,41,67,58,69,55,67,-99,117,46,-99,-99,69,29,-99,76
11/11/2008,13,42,54,44,19,42,24,-99,99,17,-99,-99,45,23,-99,59
11/11/2008,14,-99,7,34,2,23,28,-99,87,21,-99,37,-99,22,-99,32
11/11/2008,15,-99,8,37,6,22,27,-99,85,47,-99,17,-99,47,-99,51
11/11/2008,16,16,27,52,40,9,86,-99,69,33,-99,36,1,13,-99,45
11/11/2008,17,-99,55,63,38,42,86,-99,58,75,-99,39,24,3,-99,47
11/11/2008,18,154,160,207,218,102,117,-99,141,79,-99,131,65,207,-99,70
11/11/2008,19,164,215,210,112,42,94,-99,216,65,-99,155,113,175,-99,89
11/11/2008,20,94,158,95,94,54,86,-99,169,59,-99,146,94,157,-99,96
11/11/2008,21,126,104,71,111,46,58,-99,142,59,-99,-99,58,114,-99,87
11/11/2008,22,123,85,92,97,69,61,-99,172,64,-99,-99,56,76,-99,65
11/11/2008,23,74,80,112,68,69,53,-99,137,54,-99,57,53,55,-99,59
11/11/2008,24,77,74,71,56,42,45,-99,147,44,-99,32,40,73,-99,66
12/11/2008,1,54,42,92,47,23,48,-99,148,47,-99,23,38,61,-99,66
12/11/2008,2,48,40,88,53,13,43,-99,160,42,-99,21,20,37,-99,60
12/11/2008,3,46,31,58,48,16,36,-99,101,38,-99,19,15,87,-99,68
12/11/2008,4,26,49,82,32,17,29,-99,38,40,-99,16,20,84,-99,69
12/11/2008,5,67,34,80,66,14,31,-99,59,38,-99,22,14,77,-99,57
12/11/2008,6,77,58,113,71,18,36,-99,112,36,-99,27,25,95,-99,44
12/11/2008,7,82,93,170,74,30,45,-99,128,42,-99,59,33,87,-99,50
12/11/2008,8,119,121,234,83,52,75,-99,195,73,-99,98,63,171,-99,54
12/11/2008,9,119,110,220,58,63,101,-99,163,69,-99,91,73,128,-99,65
12/11/2008,10,127,124,-99,95,68,65,-99,143,81,-99,124,62,119,-99,63
12/11/2008,11,112,130,-99,122,47,106,-99,127,67,-99,127,56,110,-99,73
12/11/2008,12,107,112,96,115,-99,74,-99,146,47,-99,-99,42,89,-99,99
12/11/2008,13,86,90,107,40,-99,62,-99,144,62,-99,59,48,52,-99,70
12/11/2008,14,-99,70,94,77,50,145,-99,108,53,-99,44,94,128,-99,68
12/11/2008,15,-99,34,179,111,68,111,-99,113,51,-99,30,106,158,-99,108
12/11/2008,16,-99,103,175,130,68,117,-99,131,62,-99,56,94,202,-99,115
12/11/2008,17,-99,154,254,178,39,120,-99,206,67,-99,68,16,270,-99,121
12/11/2008,18,-99,144,267,124,40,88,-99,206,51,-99,72,62,236,-99,-99
12/11/2008,19,-99,117,164,53,49,74,-99,172,54,-99,67,49,193,-99,72
12/11/2008,20,-99,91,90,68,53,68,-99,158,29,-99,70,15,147,-99,81
12/11/2008,21,-99,85,94,75,55,60,-99,114,60,-99,58,56,92,-99,61
12/11/2008,22,-99,89,67,53,46,45,-99,95,41,-99,80,50,67,-99,55
12/11/2008,23,-99,72,47,45,35,34,-99,167,37,-99,76,38,52,-99,51
12/11/2008,24,-99,52,44,22,29,19,-99,111,24,-99,66,31,24,-99,38
13/11/2008,1,-99,51,46,13,26,12,-99,148,22,-99,50,22,26,-99,23
13/11/2008,2,-99,61,40,11,24,6,-99,93,20,-99,36,21,29,-99,20
13/11/2008,3,-99,50,33,4,13,13,-99,52,20,-99,28,9,15,-99,31
13/11/2008,4,-99,27,40,19,8,11,-99,41,16,-99,22,-99,12,-99,22
13/11/2008,5,-99,33,64,20,5,17,-99,57,13,-99,18,25,18,-99,24
13/11/2008,6,-99,44,107,40,11,30,-99,85,2,-99,17,-99,38,-99,37
13/11/2008,7,-99,117,159,71,22,42,-99,109,32,-99,39,25,54,-99,50
13/11/2008,8,-99,117,177,119,42,61,-99,133,50,-99,65,62,72,-99,57
13/11/2008,9,-99,143,86,43,46,57,-99,149,85,-99,68,31,78,-99,45
13/11/2008,10,-99,66,56,22,42,38,-99,145,14,-99,66,29,32,-99,53
13/11/2008,11,-99,30,40,-99,27,10,-99,90,-99,-99,53,23,36,-99,43
13/11/2008,12,-99,28,49,-99,25,9,-99,57,30,-99,-99,5,-99,-99,38
13/11/2008,13,-99,26,55,-99,15,-99,-99,52,62,-99,-99,-99,24,-99,18
13/11/2008,14,-99,61,43,53,17,62,-99,66,27,-99,15,29,47,-99,24
13/11/2008,15,-99,32,52,78,48,96,-99,36,19,-99,25,41,30,-99,40
13/11/2008,16,-99,82,57,64,42,-99,-99,53,124,-99,21,53,186,-99,44
13/11/2008,17,-99,57,79,62,40,105,-99,49,67,-99,21,33,281,-99,44
13/11/2008,18,-99,59,135,63,38,85,-99,33,46,-99,27,34,137,-99,34
13/11/2008,19,-99,113,133,78,42,54,-99,77,37,-99,34,47,141,-99,46
13/11/2008,20,-99,114,108,62,33,43,-99,124,47,-99,41,25,104,-99,63
13/11/2008,21,-99,101,83,62,25,45,-99,95,63,-99,46,47,78,-99,41
13/11/2008,22,-99,45,63,95,22,67,-99,87,43,-99,33,6,68,-99,36
13/11/2008,23,-99,59,85,68,35,53,-99,79,53,-99,36,42,72,-99,49
13/11/2008,24,-99,40,70,67,10,43,-99,61,43,-99,22,20,66,-99,52
14/11/2008,1,-99,43,88,55,6,15,-99,82,39,-99,26,-99,42,-99,47
14/11/2008,2,-99,36,94,62,4,22,-99,82,2,-99,20,1,28,-99,54
14/11/2008,3,-99,14,110,47,5,18,-99,46,26,-99,15,2,28,-99,51
14/11/2008,4,-99,16,111,33,-99,18,-99,42,33,-99,18,1,17,-99,27
14/11/2008,5,-99,23,124,36,2,24,-99,30,-99,-99,11,3,21,-99,31
14/11/2008,6,-99,38,165,45,5,30,-99,68,23,-99,17,11,46,-99,30
14/11/2008,7,-99,97,148,97,17,32,-99,117,11,-99,44,25,206,-99,33
14/11/2008,8,-99,150,199,84,38,55,-99,178,61,-99,94,56,236,-99,39
14/11/2008,9,-99,116,202,66,53,87,-99,205,67,-99,71,82,182,-99,44
14/11/2008,10,-99,94,155,65,56,61,-99,126,-99,-99,70,-99,110,-99,52
14/11/2008,11,-99,107,72,61,34,72,-99,123,-99,-99,119,-99,48,-99,79
14/11/2008,12,-99,109,58,53,26,79,-99,97,-99,-99,119,42,-99,-99,49
14/11/2008,13,-99,-99,45,31,25,18,-99,42,-99,-99,74,31,-99,-99,42
14/11/2008,14,-99,-99,104,35,26,34,-99,38,-99,-99,67,62,79,-99,29
14/11/2008,15,-99,61,111,70,37,74,-99,41,-99,-99,59,67,87,-99,30
14/11/2008,16,-99,63,108,66,49,71,-99,35,-99,-99,43,60,70,-99,40
14/11/2008,17,-99,51,139,89,58,70,-99,34,63,-99,35,55,73,-99,72
14/11/2008,18,-99,93,121,68,61,83,-99,81,68,-99,40,61,114,-99,73
14/11/2008,19,-99,130,172,82,70,89,-99,197,92,-99,85,63,158,-99,88
14/11/2008,20,-99,116,136,74,62,91,-99,160,81,-99,106,76,162,-99,86
14/11/2008,21,-99,121,155,109,59,76,-99,130,78,-99,73,78,114,-99,68
14/11/2008,22,-99,104,90,99,63,80,-99,166,77,-99,62,64,95,-99,60
14/11/2008,23,-99,95,108,82,55,95,-99,210,76,-99,70,59,102,-99,65
14/11/2008,24,-99,72,200,76,31,62,-99,173,65,-99,44,33,96,-99,69
15/11/2008,1,-99,65,128,74,35,62,-99,127,55,-99,47,41,148,-99,79
15/11/2008,2,-99,55,104,57,25,65,-99,110,65,-99,33,41,164,-99,78
