FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,SAG,TAX,IZT
15/01/2010,24,1,8,18,-99,3,6,9,14,7,11,4,8,10,12
16/01/2010,1,25,8,16,12,21,14,11,11,8,17,6,17,14,14
16/01/2010,2,28,8,25,6,-99,4,4,11,-99,5,4,25,13,15
16/01/2010,3,2,2,9,-99,1,1,-99,14,-99,2,-99,16,6,5
16/01/2010,4,-99,23,17,3,10,2,11,21,1,10,16,9,14,6
16/01/2010,5,11,6,32,8,11,9,22,19,5,12,7,13,20,5
16/01/2010,6,7,37,43,8,10,16,11,21,14,18,5,20,23,-99
16/01/2010,7,33,40,60,-99,14,22,23,27,9,21,14,21,37,25
16/01/2010,8,37,53,63,29,16,26,33,35,15,32,29,31,41,22
16/01/2010,9,38,54,63,26,29,33,33,40,20,33,37,34,41,39
16/01/2010,10,63,44,57,25,37,37,30,42,28,34,43,30,42,22
16/01/2010,11,48,58,59,-99,38,31,27,36,19,35,42,34,41,22
16/01/2010,12,33,38,44,-99,29,33,34,33,24,44,36,21,41,23
16/01/2010,13,-99,16,22,9,24,19,18,33,28,46,28,-99,27,31
16/01/2010,14,21,23,24,15,29,43,16,39,-99,27,30,13,19,25
16/01/2010,15,25,9,34,25,1,28,11,27,14,15,12,33,34,16
16/01/2010,16,9,11,25,14,2,31,15,21,12,34,6,10,32,5
16/01/2010,17,72,13,34,42,8,53,11,12,12,17,6,66,31,39
16/01/2010,18,85,19,67,32,8,18,13,17,3,10,19,42,20,40
16/01/2010,19,67,20,41,28,12,11,18,31,10,17,8,22,20,19
16/01/2010,20,58,21,43,33,9,37,50,56,11,16,10,27,30,29
16/01/2010,21,-99,19,67,42,14,33,29,60,13,30,17,39,44,41
16/01/2010,22,12,9,25,16,20,24,26,27,7,24,11,58,36,44
16/01/2010,23,4,11,45,11,26,11,19,34,3,26,9,46,40,28
16/01/2010,24,73,4,56,19,24,7,43,44,5,16,15,13,29,32
17/01/2010,1,39,10,69,24,19,3,41,51,-99,17,13,10,23,31
17/01/2010,2,8,33,54,16,12,5,28,46,6,17,9,24,16,31
17/01/2010,3,3,48,27,15,10,16,32,39,1,19,14,11,22,21
17/01/2010,4,7,42,25,14,10,11,52,45,-99,19,21,23,27,25
17/01/2010,5,3,47,16,23,10,17,43,45,1,19,13,20,22,28
17/01/2010,6,24,60,40,33,10,19,36,34,3,20,10,21,25,32
17/01/2010,7,25,61,65,37,27,25,45,37,-99,21,16,21,32,31
17/01/2010,8,53,45,110,47,31,39,49,52,6,30,22,21,38,40
17/01/2010,9,58,54,146,50,28,16,55,74,8,35,29,29,38,41
17/01/2010,10,3,37,26,12,11,20,56,65,7,31,38,25,24,30
17/01/2010,11,9,-99,21,11,3,4,29,38,3,13,1,13,7,31
17/01/2010,12,-99,-99,14,3,3,-99,-99,15,-99,1,-99,21,-99,16
17/01/2010,13,-99,3,12,-99,-99,-99,-99,5,3,2,5,9,2,7
17/01/2010,14,19,5,-99,7,2,4,-99,20,35,9,6,41,14,13
17/01/2010,15,8,22,14,12,16,36,4,50,19,11,20,39,16,3
17/01/2010,16,34,24,28,28,22,41,21,63,16,22,17,5,21,20
17/01/2010,17,18,11,32,20,15,29,11,36,18,10,16,36,10,21
17/01/2010,18,11,19,25,14,20,24,22,17,19,20,16,18,23,20
17/01/2010,19,22,34,50,14,-99,-99,41,31,14,15,25,49,18,25
17/01/2010,20,5,16,20,10,3,-99,26,21,29,15,13,43,11,15
17/01/2010,21,81,17,50,14,6,-99,24,15,20,15,9,32,29,-99
17/01/2010,22,98,6,33,25,4,-99,19,13,15,18,5,21,34,38
17/01/2010,23,64,28,26,8,14,-99,14,25,15,18,7,25,24,27
17/01/2010,24,29,21,35,4,27,-99,22,25,11,9,2,18,17,16
18/01/2010,1,19,6,26,16,15,-99,24,23,3,15,9,13,4,17
18/01/2010,2,6,21,35,11,8,-99,17,20,1,13,7,9,14,9
18/01/2010,3,7,28,19,7,5,-99,27,22,-99,11,-99,10,12,13
18/01/2010,4,1,29,27,9,7,-99,40,28,-99,13,-99,6,12,14
18/01/2010,5,-99,21,34,11,12,4,27,27,-99,16,-99,6,19,17
18/01/2010,6,-99,21,77,26,7,20,10,53,5,15,6,16,30,33
18/01/2010,7,46,38,217,40,14,44,20,80,4,24,9,42,39,33
18/01/2010,8,86,29,313,69,40,42,61,57,22,47,12,85,65,52
18/01/2010,9,43,45,168,39,31,47,131,90,52,54,33,60,52,42
18/01/2010,10,3,22,43,28,8,25,124,86,23,35,15,18,34,32
18/01/2010,11,-99,18,30,-99,-99,-99,10,56,-99,22,24,-99,20,27
18/01/2010,12,-99,14,41,1,24,-99,10,49,-99,7,-99,-99,8,8
18/01/2010,13,-99,4,16,-99,24,-99,-99,24,3,1,-99,-99,-99,16
18/01/2010,14,-99,1,23,3,-99,-99,-99,18,15,1,19,1,-99,13
18/01/2010,15,-99,17,22,-99,-99,49,-99,22,20,9,13,21,-99,11
18/01/2010,16,69,26,65,38,25,53,12,25,24,36,20,56,21,12
18/01/2010,17,80,41,120,31,41,48,20,43,26,35,22,49,27,36
18/01/2010,18,67,74,114,31,33,54,58,53,23,43,55,67,32,38
18/01/2010,19,63,64,96,37,27,41,59,64,24,38,33,73,26,35
18/01/2010,20,31,65,89,28,21,42,73,72,26,37,40,64,24,30
18/01/2010,21,36,66,65,29,21,52,64,76,36,30,45,46,35,29
18/01/2010,22,56,70,50,43,19,41,58,77,41,36,66,40,44,43
18/01/2010,23,84,29,65,30,28,33,65,140,40,36,56,42,35,32
18/01/2010,24,39,35,108,28,24,28,49,98,26,31,40,45,38,33
19/01/2010,1,16,20,91,29,15,38,46,80,20,30,28,27,23,36
19/01/2010,2,8,13,71,21,10,41,73,60,21,26,15,34,23,33
19/01/2010,3,31,19,70,17,8,29,32,32,16,21,17,24,18,28
19/01/2010,4,32,26,52,18,5,28,36,30,9,25,22,63,16,33
19/01/2010,5,48,25,64,19,4,27,37,38,14,23,23,61,17,29
19/01/2010,6,68,31,84,44,13,27,49,60,15,27,29,52,23,32
19/01/2010,7,42,53,116,63,21,47,53,72,24,35,41,56,33,45
19/01/2010,8,89,91,159,80,30,92,91,111,31,60,86,62,40,53
19/01/2010,9,65,78,128,68,41,68,107,152,66,48,81,51,29,62
19/01/2010,10,59,94,140,63,38,66,161,137,26,38,75,76,29,76
19/01/2010,11,53,88,79,62,36,58,139,131,16,32,90,-99,36,48
19/01/2010,12,18,31,81,45,14,79,91,92,17,19,36,-99,38,41
19/01/2010,13,12,38,32,20,11,43,36,28,4,-99,50,55,29,25
19/01/2010,14,1,32,35,18,8,20,3,85,22,-99,38,31,24,44
19/01/2010,15,11,29,31,5,12,37,18,67,17,15,10,31,36,34
19/01/2010,16,-99,-99,63,39,18,35,-99,66,24,14,19,51,39,-99
19/01/2010,17,68,39,98,17,23,65,5,55,30,32,31,90,29,22
19/01/2010,18,55,31,154,38,13,64,34,6,30,19,25,85,17,28
19/01/2010,19,36,45,110,33,45,42,33,98,27,52,37,84,33,30
19/01/2010,20,38,37,125,42,19,33,44,45,25,29,28,77,28,36
19/01/2010,21,46,37,86,30,25,39,36,50,37,34,36,-99,34,39
19/01/2010,22,34,26,58,35,20,41,36,40,63,34,20,-99,53,40
19/01/2010,23,20,24,72,18,2,59,37,58,47,45,17,-99,38,32
19/01/2010,24,16,12,115,16,8,51,32,55,42,29,21,67,46,37
20/01/2010,1,31,48,63,22,-99,56,35,42,20,7,14,45,32,50
20/01/2010,2,-99,23,71,16,-99,36,38,24,3,7,15,37,23,44
20/01/2010,3,28,9,71,26,-99,15,32,23,2,29,-99,30,18,36
20/01/2010,4,19,6,55,26,-99,19,24,41,25,23,1,36,16,22
20/01/2010,5,21,13,115,17,-99,29,64,48,15,15,2,39,19,22
20/01/2010,6,12,22,174,25,12,28,66,65,14,-99,7,44,30,27
20/01/2010,7,65,50,258,39,10,45,75,92,16,27,-99,66,39,38
20/01/2010,8,68,60,359,50,29,78,97,146,28,52,-99,109,53,67
20/01/2010,9,96,174,228,62,40,97,85,150,76,57,-99,132,48,52
20/01/2010,10,106,103,123,55,27,78,65,108,55,23,61,86,37,25
20/01/2010,11,52,105,117,37,17,62,96,97,34,23,56,67,37,29
20/01/2010,12,15,20,46,4,9,23,54,110,2,15,55,14,26,41
20/01/2010,13,-99,8,30,1,6,11,3,50,5,-99,-99,11,1,26
20/01/2010,14,-99,13,25,30,8,3,-99,34,19,8,30,13,9,16
20/01/2010,15,29,36,79,32,20,21,12,33,38,17,36,41,12,9
20/01/2010,16,38,32,60,32,27,59,-99,16,35,18,18,39,18,29
20/01/2010,17,13,21,76,26,22,59,16,28,37,33,17,85,23,21
20/01/2010,18,23,21,126,28,45,46,21,33,39,44,14,93,37,21
20/01/2010,19,-99,31,37,56,46,42,18,22,24,41,21,90,36,34
20/01/2010,20,-99,35,84,42,24,42,44,42,41,30,34,56,27,38
20/01/2010,21,33,39,115,35,10,23,41,65,48,24,41,48,21,31
20/01/2010,22,20,25,63,29,-99,31,28,100,36,20,40,63,-99,31
20/01/2010,23,-99,34,86,21,10,45,42,112,33,4,26,61,29,26
20/01/2010,24,20,42,101,8,8,26,36,66,4,22,-99,44,20,31
21/01/2010,1,-99,13,58,14,7,21,30,79,29,21,-99,44,21,32
21/01/2010,2,21,27,60,32,-99,21,6,80,28,9,8,53,17,51
21/01/2010,3,27,9,84,20,4,6,-99,45,33,7,-99,42,16,26
21/01/2010,4,14,10,105,19,-99,8,26,28,17,9,5,25,28,20
21/01/2010,5,27,12,112,22,7,13,53,50,2,15,6,28,18,23
21/01/2010,6,10,9,200,16,3,28,52,42,11,16,-99,45,17,31
21/01/2010,7,36,41,268,43,15,19,62,70,13,20,-99,59,47,27
21/01/2010,8,75,106,348,75,29,89,99,123,15,47,92,90,68,61
21/01/2010,9,50,121,255,56,33,81,98,104,70,73,87,-99,49,65
21/01/2010,10,35,33,131,47,26,69,133,84,77,28,64,62,29,38
21/01/2010,11,29,54,59,43,24,35,114,104,7,27,48,30,21,37
21/01/2010,12,12,33,37,3,-99,87,73,75,10,-99,22,31,10,22
21/01/2010,13,-99,4,44,-99,1,33,-99,48,24,9,17,10,19,11
21/01/2010,14,32,15,27,19,14,-99,-99,36,41,8,26,15,13,16
21/01/2010,15,28,22,56,40,15,16,15,22,26,16,21,29,22,29
21/01/2010,16,27,21,66,34,39,61,8,28,38,19,25,35,31,20
21/01/2010,17,29,29,77,45,37,62,18,32,43,67,23,44,48,28
21/01/2010,18,24,25,84,34,40,66,29,30,55,101,16,79,52,46
21/01/2010,19,16,25,125,69,42,40,39,29,36,45,11,109,32,54
21/01/2010,20,77,14,83,47,44,39,42,63,30,50,28,88,31,34
21/01/2010,21,65,25,110,41,32,46,50,86,35,41,33,79,41,29
21/01/2010,22,128,44,155,79,4,61,87,84,58,86,59,81,62,55
21/01/2010,23,74,39,252,70,20,44,47,88,54,63,47,106,54,67
21/01/2010,24,-99,35,139,60,10,59,44,106,46,23,29,139,49,60
22/01/2010,1,20,31,175,19,9,31,41,83,28,33,18,111,40,57
22/01/2010,2,47,24,140,25,-99,25,28,38,28,24,12,79,20,37
22/01/2010,3,31,30,113,27,8,24,53,32,24,35,17,60,36,30
22/01/2010,4,43,31,142,39,1,56,85,27,20,22,11,56,42,45
22/01/2010,5,47,29,110,43,3,43,86,82,21,1,14,66,37,51
22/01/2010,6,57,39,154,44,7,35,110,101,29,29,16,80,31,38
22/01/2010,7,93,70,179,76,13,66,95,106,30,41,33,90,36,66
22/01/2010,8,110,89,-99,112,40,98,165,165,72,48,102,96,48,89
22/01/2010,9,111,110,-99,94,46,118,133,188,76,54,97,60,55,64
22/01/2010,10,121,81,234,71,71,80,171,167,44,47,71,89,51,-99
22/01/2010,11,94,118,119,102,43,91,111,127,52,32,128,62,46,56
22/01/2010,12,69,121,71,119,33,105,105,109,44,21,129,18,68,66
22/01/2010,13,25,68,41,-99,6,72,69,141,40,44,-99,-99,144,90
22/01/2010,14,-99,61,29,-99,9,48,13,49,10,58,-99,-99,62,98
22/01/2010,15,21,71,86,-99,38,36,27,41,31,55,54,2,44,53
22/01/2010,16,36,61,89,40,42,58,33,19,36,52,61,34,37,40
22/01/2010,17,49,65,118,40,54,66,47,48,38,47,60,66,54,39
22/01/2010,18,126,66,189,54,66,75,53,40,44,102,64,121,55,41
22/01/2010,19,141,114,205,64,64,84,74,107,81,102,88,127,70,58
22/01/2010,20,80,98,104,74,68,93,123,157,93,99,114,141,64,70
22/01/2010,21,140,101,102,84,50,54,85,148,94,62,87,90,75,62
22/01/2010,22,116,81,193,84,45,70,117,276,80,106,68,-99,72,74
22/01/2010,23,145,73,211,82,53,67,126,184,80,76,53,98,67,73
22/01/2010,24,95,64,176,71,60,45,122,153,63,64,46,99,55,77
23/01/2010,1,97,55,205,54,34,55,113,168,53,65,47,127,50,72
23/01/2010,2,55,59,198,53,29,43,95,141,33,64,35,86,41,64
23/01/2010,3,44,49,197,44,12,40,65,125,38,40,42,61,41,48
23/01/2010,4,72,54,130,46,-99,46,66,126,32,58,29,80,38,52
23/01/2010,5,20,48,169,38,6,31,77,110,23,48,-99,102,35,47
23/01/2010,6,38,36,143,32,-99,31,97,93,17,46,-99,56,29,53
23/01/2010,7,66,51,224,43,-99,50,104,104,23,40,29,50,32,48
23/01/2010,8,102,78,250,60,18,117,109,141,33,52,39,-99,44,49
23/01/2010,9,85,185,290,79,49,122,117,163,82,55,72,-99,69,55
23/01/2010,10,88,126,67,85,25,98,96,108,99,66,105,-99,97,72
23/01/2010,11,84,126,101,81,52,104,111,93,64,82,133,-99,89,67
23/01/2010,12,30,127,59,51,55,69,77,61,44,59,121,-99,74,85
23/01/2010,13,58,43,128,64,51,42,13,45,60,53,101,-99,53,50
23/01/2010,14,-99,-99,88,37,28,23,2,35,53,37,32,-99,53,65
23/01/2010,15,4,20,40,35,28,30,16,36,68,-99,-99,-99,30,39
23/01/2010,16,34,18,74,39,41,56,17,35,57,-99,27,-99,30,46
23/01/2010,17,58,60,77,65,57,85,18,40,54,-99,39,-99,81,39
23/01/2010,18,197,32,231,100,70,96,36,51,58,123,30,-99,84,85
23/01/2010,19,136,54,100,95,28,44,104,143,36,50,38,153,37,80
23/01/2010,20,83,41,93,48,30,47,37,122,57,47,32,125,42,57
23/01/2010,21,-99,12,68,25,29,48,35,132,65,52,20,78,68,52
23/01/2010,22,121,27,103,26,23,53,23,99,31,54,20,65,58,36
23/01/2010,23,50,33,213,55,11,39,25,94,47,48,14,74,52,59
23/01/2010,24,99,21,199,62,3,60,55,64,34,56,22,53,51,60
24/01/2010,1,88,12,166,49,2,37,67,78,37,19,24,53,51,50
24/01/2010,2,59,20,116,47,3,45,61,67,28,33,17,84,31,60
24/01/2010,3,8,20,40,44,19,41,68,53,32,37,20,80,33,44
24/01/2010,4,57,25,48,36,27,60,65,50,11,30,-99,78,36,44
24/01/2010,5,37,25,113,50,10,42,-99,67,26,37,-99,105,37,30
24/01/2010,6,-99,30,130,67,9,33,-99,74,31,15,-99,59,27,37
24/01/2010,7,91,32,205,68,4,35,-99,110,21,17,21,-99,23,46
24/01/2010,8,84,53,147,47,26,59,-99,111,32,38,39,-99,51,32
24/01/2010,9,68,49,123,44,17,72,120,121,50,33,48,81,49,31
24/01/2010,10,86,78,113,47,19,59,126,108,56,32,60,75,37,43
24/01/2010,11,74,107,61,103,31,71,122,110,54,31,79,59,46,84
24/01/2010,12,71,83,56,69,11,61,99,119,48,42,73,40,58,61
24/01/2010,13,26,52,54,37,16,54,44,72,13,57,81,52,52,57
24/01/2010,14,-99,28,40,12,20,14,5,17,17,36,64,43,19,36
24/01/2010,15,14,18,28,15,20,33,12,30,8,11,38,18,-99,25
24/01/2010,16,16,22,28,31,18,-99,15,25,31,49,17,34,43,28
24/01/2010,17,71,28,89,48,15,81,19,27,29,56,13,63,56,26
24/01/2010,18,78,66,85,52,37,53,-99,59,33,63,36,83,56,53
24/01/2010,19,91,69,73,53,29,40,-99,75,76,80,15,100,48,57
24/01/2010,20,115,64,90,57,59,64,65,125,65,109,29,106,61,66
24/01/2010,21,106,86,115,52,49,65,118,98,77,101,46,73,54,70
24/01/2010,22,86,80,118,44,61,56,80,90,49,63,61,63,50,64
24/01/2010,23,103,68,176,47,30,53,92,107,57,56,68,67,52,54
24/01/2010,24,53,55,214,50,23,55,93,125,44,52,45,72,58,53
25/01/2010,1,58,42,179,46,24,44,68,110,41,52,46,93,50,53
25/01/2010,2,46,40,98,46,24,51,86,60,37,51,39,70,44,62
25/01/2010,3,56,31,88,34,29,43,52,62,25,48,34,74,44,58
25/01/2010,4,80,36,89,45,18,41,66,60,30,49,36,81,39,60
25/01/2010,5,51,39,89,70,15,36,55,70,33,53,32,52,39,61
25/01/2010,6,36,36,122,76,17,35,68,60,37,42,38,65,43,49
25/01/2010,7,77,53,189,91,37,61,114,85,40,48,62,82,48,55
25/01/2010,8,127,66,210,121,55,117,128,162,72,63,106,74,68,109
25/01/2010,9,90,69,201,110,66,115,118,155,103,75,115,86,-99,81
25/01/2010,10,99,86,164,111,81,82,115,154,62,58,104,90,79,72
25/01/2010,11,74,84,156,90,57,133,90,104,50,62,96,71,91,99
25/01/2010,12,-99,-99,70,55,59,70,97,97,47,56,66,-99,84,89
25/01/2010,13,-99,-99,45,38,36,92,95,53,40,43,62,-99,63,61
25/01/2010,14,67,-99,57,66,44,74,42,41,47,49,49,-99,57,73
25/01/2010,15,73,44,68,50,46,49,35,50,59,41,58,76,32,-99
25/01/2010,16,70,65,83,42,42,70,51,65,50,50,65,70,49,62
25/01/2010,17,88,54,134,55,35,61,61,84,39,46,56,78,51,60
25/01/2010,18,64,65,153,43,33,58,75,95,40,62,46,110,50,62
25/01/2010,19,58,64,158,47,52,38,93,130,39,65,108,132,48,62
25/01/2010,20,61,71,112,50,57,71,91,114,31,78,67,107,47,74
25/01/2010,21,71,83,82,59,60,68,105,133,44,53,59,78,55,66
25/01/2010,22,113,69,96,71,51,54,73,115,64,74,59,77,65,63
25/01/2010,23,73,80,128,81,42,49,85,98,56,70,53,69,56,63
25/01/2010,24,77,58,142,81,35,47,70,108,62,55,39,78,54,61
26/01/2010,1,77,42,96,66,31,46,87,93,39,66,34,43,43,61
26/01/2010,2,58,23,73,50,26,50,67,89,49,42,30,49,38,52
26/01/2010,3,55,20,74,42,24,46,57,74,35,29,25,72,38,43
26/01/2010,4,68,29,75,39,22,35,46,54,45,29,26,69,40,45
26/01/2010,5,62,27,133,42,19,36,45,59,39,34,26,56,32,50
26/01/2010,6,53,29,189,54,18,44,57,96,30,40,27,89,37,41
26/01/2010,7,79,57,213,65,27,58,67,83,40,56,52,81,43,61
26/01/2010,8,126,77,254,94,58,96,113,128,73,75,128,116,59,93
26/01/2010,9,121,83,213,93,71,95,143,192,140,92,131,129,67,87
26/01/2010,10,112,89,244,101,64,73,143,202,85,75,82,141,70,82
26/01/2010,11,104,67,176,95,60,91,81,116,-99,63,87,112,83,104
26/01/2010,12,87,56,161,81,30,72,76,76,-99,39,65,74,50,103
26/01/2010,13,66,65,107,48,30,56,74,57,-99,38,42,61,63,69
26/01/2010,14,65,62,81,54,38,69,53,69,85,52,53,43,62,55
26/01/2010,15,70,64,69,47,29,82,45,54,69,57,56,56,55,61
26/01/2010,16,70,52,111,61,45,93,51,56,55,57,60,70,73,63
26/01/2010,17,89,62,93,99,63,87,46,76,57,108,56,114,94,76
26/01/2010,18,114,85,251,66,129,84,61,96,59,126,70,126,82,70
26/01/2010,19,72,111,186,54,49,55,152,188,37,50,89,163,49,63
26/01/2010,20,58,79,95,66,51,50,125,105,29,43,65,69,28,52
26/01/2010,21,69,89,68,29,40,36,95,84,66,47,88,49,20,39
26/01/2010,22,66,76,60,71,26,52,67,91,51,48,61,42,42,55
26/01/2010,23,79,74,88,75,36,44,112,89,38,65,50,64,66,56
26/01/2010,24,79,60,101,77,32,42,87,87,37,38,53,77,65,68
27/01/2010,1,80,57,107,71,20,43,71,90,27,44,48,85,62,70
27/01/2010,2,85,79,97,81,19,43,79,73,27,39,48,84,47,60
27/01/2010,3,75,98,120,74,22,50,72,66,38,32,40,80,35,67
27/01/2010,4,85,111,99,68,27,55,75,59,31,31,41,55,45,72
27/01/2010,5,78,58,108,59,30,51,62,67,28,35,36,51,72,78
27/01/2010,6,57,54,122,53,30,51,60,61,29,28,44,51,55,69
27/01/2010,7,79,73,151,91,34,56,77,57,24,35,55,85,78,75
27/01/2010,8,98,100,171,95,62,67,99,54,45,58,96,119,131,83
27/01/2010,9,105,113,206,92,59,101,154,89,94,69,111,111,81,78
27/01/2010,10,82,141,152,90,53,101,182,161,77,67,130,132,73,82
27/01/2010,11,73,77,95,70,44,86,165,131,63,73,124,109,104,91
27/01/2010,12,25,57,39,58,65,33,142,115,-99,92,70,41,65,52
27/01/2010,13,52,28,43,38,59,27,51,74,-99,48,37,14,29,46
27/01/2010,14,33,29,59,19,19,39,11,20,34,-99,32,16,5,31
27/01/2010,15,25,41,48,22,8,22,32,57,22,13,33,28,11,45
27/01/2010,16,108,46,99,39,45,45,21,54,26,67,34,88,61,31
27/01/2010,17,80,77,181,44,24,70,33,88,50,87,63,112,50,47
27/01/2010,18,78,78,334,50,46,70,93,170,41,64,50,174,52,51
27/01/2010,19,70,59,172,48,50,45,120,121,39,45,48,161,46,53
27/01/2010,20,60,82,76,49,13,70,86,125,46,73,47,-99,50,50
27/01/2010,21,53,60,84,49,-99,53,87,99,37,49,51,-99,47,39
27/01/2010,22,56,80,85,50,39,46,128,105,55,49,39,62,43,41
27/01/2010,23,65,47,71,57,27,41,103,125,51,41,45,43,48,40
27/01/2010,24,74,45,103,41,33,32,75,79,40,33,39,68,32,40
28/01/2010,1,37,42,64,34,28,18,83,82,26,29,29,35,26,36
28/01/2010,2,39,43,82,35,19,26,75,84,29,33,29,34,29,41
28/01/2010,3,43,23,66,25,20,19,44,75,25,24,23,30,20,40
28/01/2010,4,53,23,77,30,22,29,56,80,30,30,24,37,27,25
28/01/2010,5,31,29,83,31,23,34,61,45,31,34,29,44,30,46
28/01/2010,6,38,36,145,37,24,39,78,80,29,26,35,62,22,43
28/01/2010,7,66,72,186,57,34,53,80,84,32,40,56,87,33,48
28/01/2010,8,98,107,279,82,33,106,94,134,53,52,99,121,50,55
28/01/2010,9,113,120,198,79,71,97,87,176,81,62,106,142,53,61
28/01/2010,10,82,90,150,88,56,92,92,167,65,79,82,83,52,58
28/01/2010,11,64,64,89,70,47,-99,-99,181,67,61,63,49,50,74
28/01/2010,12,61,67,44,49,34,-99,-99,-99,31,22,60,41,58,75
28/01/2010,13,18,33,-99,12,23,65,118,-99,13,26,27,1,31,33
28/01/2010,14,22,33,-99,28,11,63,43,86,13,20,35,49,23,15
28/01/2010,15,59,36,-99,40,25,59,35,67,34,37,34,44,38,39
28/01/2010,16,58,41,87,42,44,62,57,85,26,54,37,43,45,41
28/01/2010,17,63,48,125,58,48,62,94,168,36,65,32,102,44,42
28/01/2010,18,42,32,152,49,40,68,94,145,35,75,45,102,43,46
28/01/2010,19,34,67,101,28,41,81,102,99,33,63,44,70,50,48
28/01/2010,20,57,65,82,49,52,66,76,84,14,59,62,46,31,59
28/01/2010,21,83,54,90,42,39,60,61,78,32,36,63,80,13,42
28/01/2010,22,107,72,63,34,29,51,76,95,48,7,52,53,60,42
28/01/2010,23,39,62,53,44,28,32,64,89,43,35,43,38,30,30
28/01/2010,24,48,65,44,35,25,26,49,91,31,31,22,48,28,31
29/01/2010,1,110,21,91,22,31,28,69,95,20,34,10,65,22,31
29/01/2010,2,27,39,63,21,31,18,58,83,16,35,19,57,18,30
29/01/2010,3,21,38,58,18,14,19,81,76,25,23,18,36,16,23
29/01/2010,4,24,30,94,23,7,26,42,84,22,25,26,61,19,18
29/01/2010,5,27,29,94,24,18,24,15,81,19,18,21,30,17,28
29/01/2010,6,27,42,-99,41,18,36,49,89,17,28,62,16,29,37
29/01/2010,7,55,50,-99,62,22,37,70,92,26,43,78,37,61,39
29/01/2010,8,66,64,-99,62,43,53,115,130,34,53,109,63,49,54
29/01/2010,9,42,160,-99,42,41,63,112,138,39,57,97,60,58,57
29/01/2010,10,45,47,-99,39,39,40,146,141,35,47,59,40,47,51
29/01/2010,11,25,39,-99,27,35,27,68,114,19,33,44,20,31,31
29/01/2010,12,13,17,-99,15,37,21,32,64,14,30,23,-99,28,26
29/01/2010,13,20,31,-99,11,27,33,25,39,18,3,25,-99,3,27
29/01/2010,14,16,24,-99,13,-99,57,22,34,41,56,21,62,54,14
29/01/2010,15,55,22,-99,54,33,57,25,48,42,34,26,58,31,48
29/01/2010,16,91,64,-99,42,41,52,35,97,20,40,42,101,45,58
29/01/2010,17,73,63,99,41,46,71,68,98,30,70,55,95,73,45
29/01/2010,18,50,70,106,40,47,52,56,90,30,97,55,83,57,38
29/01/2010,19,62,72,109,48,28,52,43,90,34,83,57,93,41,54
29/01/2010,20,35,79,83,38,32,51,62,95,40,71,41,80,49,45
29/01/2010,21,34,73,80,39,34,59,45,63,47,51,37,69,42,45
29/01/2010,22,21,61,78,47,38,56,56,77,51,38,29,65,40,41
29/01/2010,23,54,51,72,64,36,45,59,94,49,34,31,80,54,53
29/01/2010,24,94,50,50,48,36,31,75,101,31,41,20,66,45,52
30/01/2010,1,105,55,56,30,29,29,80,112,44,45,26,48,34,36
30/01/2010,2,68,44,38,31,23,25,77,95,38,37,26,40,40,41
30/01/2010,3,27,44,66,38,18,21,66,91,29,35,29,49,13,45
30/01/2010,4,31,47,71,21,18,21,67,73,29,34,33,32,19,22
30/01/2010,5,22,50,71,21,22,20,65,78,24,24,30,40,14,20
30/01/2010,6,23,70,31,22,23,24,65,91,20,21,39,45,17,13
30/01/2010,7,41,73,36,32,33,30,85,98,16,21,49,35,12,27
30/01/2010,8,34,47,58,31,39,44,66,119,42,27,64,21,29,22
30/01/2010,9,27,52,91,36,38,66,108,143,40,44,69,23,44,33
30/01/2010,10,65,44,78,36,35,40,135,112,46,33,28,19,38,24
30/01/2010,11,36,4,92,26,23,33,84,79,18,36,10,38,49,35
30/01/2010,12,32,11,128,30,-99,36,57,55,19,14,22,77,20,37
30/01/2010,13,40,18,90,15,9,25,15,56,20,51,6,39,14,26
30/01/2010,14,39,76,73,29,14,43,67,55,22,67,23,33,27,23
30/01/2010,15,49,76,54,32,13,59,46,47,25,29,23,51,42,45
30/01/2010,16,21,42,29,23,17,32,39,28,19,21,39,23,24,26
30/01/2010,17,11,37,14,5,23,18,16,17,13,18,26,24,24,14
30/01/2010,18,14,16,20,9,18,24,19,17,9,-99,22,14,-99,20
30/01/2010,19,15,17,30,6,12,21,13,18,5,-99,14,22,-99,15
30/01/2010,20,53,22,35,16,14,25,20,32,13,-99,21,26,13,16
30/01/2010,21,61,19,32,22,13,14,47,50,7,14,22,30,7,17
30/01/2010,22,70,39,110,24,14,18,72,63,12,17,31,45,15,20
30/01/2010,23,60,49,75,29,22,15,55,55,7,22,30,35,18,19
30/01/2010,24,39,60,48,37,26,6,43,45,7,21,28,58,23,20
31/01/2010,1,26,43,25,28,24,9,22,24,1,29,20,29,18,43
31/01/2010,2,64,39,34,26,16,13,22,41,-99,24,23,42,21,49
31/01/2010,3,25,35,29,27,2,15,33,29,1,22,13,23,21,52
31/01/2010,4,46,31,34,30,8,13,15,18,6,15,-99,32,22,43
31/01/2010,5,55,20,62,30,9,24,36,27,6,19,3,24,22,27
31/01/2010,6,52,-99,71,36,3,28,28,29,4,17,5,41,23,47
31/01/2010,7,51,31,71,52,3,33,36,33,13,21,5,28,26,64
31/01/2010,8,50,19,85,41,15,38,-99,57,24,26,17,49,32,54
31/01/2010,9,44,43,102,58,32,54,-99,53,53,31,30,54,38,40
