FECHA,HORA,ACO,ATI,CAM,CHO,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
02/01/2014,8,-99,8,5,4,-99,8,2,5,5,7,-99,-99,8,-99,2,5,2,7,5,5,5,12,10,3,3,7,7,3
02/01/2014,9,-99,12,7,6,-99,10,3,8,6,8,-99,-99,7,-99,4,7,4,14,5,7,5,13,10,8,5,10,8,11
02/01/2014,10,-99,14,8,8,-99,15,8,10,8,11,-99,-99,7,-99,6,13,6,17,7,8,7,14,12,14,7,11,10,23
02/01/2014,11,-99,15,14,11,-99,19,24,17,11,11,-99,-99,14,-99,10,18,11,18,15,12,11,22,14,17,8,11,10,13
02/01/2014,12,-99,44,46,11,-99,18,7,58,23,28,-99,-99,28,-99,19,13,8,17,21,10,10,60,14,14,12,30,6,14
02/01/2014,13,-99,6,30,18,-99,49,4,26,23,20,-99,-99,12,-99,7,21,3,43,7,22,17,7,4,14,27,17,3,5
02/01/2014,14,-99,2,4,11,-99,42,4,6,3,5,-99,-99,3,-99,2,31,1,41,3,18,10,3,3,20,11,6,3,3
02/01/2014,15,-99,2,2,7,-99,13,3,3,1,3,-99,-99,2,-99,1,5,1,12,2,5,7,10,3,18,4,3,3,3
02/01/2014,16,-99,1,2,4,-99,4,2,2,1,3,-99,-99,2,-99,1,5,1,4,3,3,3,7,2,7,2,3,3,3
02/01/2014,17,-99,1,1,3,-99,1,2,2,1,2,-99,-99,2,-99,3,3,1,2,3,3,-99,7,2,4,2,3,3,3
02/01/2014,18,-99,1,1,2,-99,2,2,1,1,2,-99,-99,2,-99,2,2,1,2,2,3,-99,6,2,4,2,3,3,2
02/01/2014,19,-99,1,1,2,-99,2,2,1,1,2,-99,-99,2,-99,1,2,1,1,2,3,2,4,2,3,1,3,3,2
02/01/2014,20,-99,1,1,2,-99,1,2,1,0,2,-99,-99,2,-99,1,2,1,1,2,2,3,3,1,3,2,2,2,2
02/01/2014,21,-99,1,0,2,-99,1,1,1,0,2,-99,-99,1,-99,1,1,1,1,2,2,2,4,1,3,1,2,2,1
02/01/2014,22,-99,1,0,2,-99,1,1,1,0,1,-99,-99,1,-99,0,1,0,1,2,2,2,6,1,2,1,2,2,1
02/01/2014,23,-99,0,0,2,-99,1,1,1,0,1,-99,-99,1,-99,0,1,0,1,2,2,2,5,1,2,1,2,2,1
02/01/2014,24,-99,0,0,2,-99,1,1,0,0,1,-99,-99,1,-99,0,1,0,1,2,2,-99,3,1,2,-99,2,2,1
03/01/2014,1,-99,0,0,1,-99,1,1,0,0,1,-99,-99,1,-99,0,1,0,1,2,1,1,5,1,2,-99,2,2,1
03/01/2014,2,-99,0,0,2,-99,1,1,0,0,1,-99,-99,1,-99,0,1,0,1,1,1,1,5,1,2,-99,2,2,1
03/01/2014,3,-99,0,0,2,-99,1,1,0,0,1,-99,-99,1,-99,0,1,0,1,1,2,2,6,1,2,-99,2,2,1
03/01/2014,4,-99,0,0,2,-99,1,1,0,0,1,-99,-99,0,-99,1,1,0,1,1,1,1,7,1,2,-99,2,2,1
03/01/2014,5,-99,0,0,2,-99,1,1,0,1,2,-99,-99,1,-99,0,1,0,1,1,2,1,7,1,2,-99,2,2,2
03/01/2014,6,-99,0,1,2,-99,1,1,0,1,2,-99,-99,1,-99,0,1,0,1,1,1,1,7,1,2,2,2,2,2
03/01/2014,7,-99,0,1,2,-99,1,1,0,2,2,-99,-99,2,-99,0,1,0,1,1,1,1,8,1,3,2,2,2,2
03/01/2014,8,-99,0,2,2,-99,1,0,1,2,3,-99,-99,3,-99,1,1,0,1,2,1,1,6,1,3,2,2,2,2
03/01/2014,9,-99,0,4,2,-99,1,1,0,3,3,-99,-99,3,-99,1,1,0,1,1,2,2,6,1,3,1,2,2,3
03/01/2014,10,-99,0,5,2,-99,1,2,1,2,4,-99,-99,4,-99,1,1,1,1,3,2,2,8,1,3,2,3,3,3
03/01/2014,11,-99,0,2,2,-99,2,2,1,3,3,-99,-99,4,-99,1,1,1,1,3,2,1,4,2,2,2,3,3,3
03/01/2014,12,-99,1,1,2,-99,2,2,1,2,3,-99,-99,3,-99,1,1,1,1,2,2,2,4,2,3,2,3,2,3
03/01/2014,13,-99,1,1,2,-99,2,2,1,1,3,-99,-99,3,-99,1,1,1,1,2,2,2,4,3,3,2,2,3,3
03/01/2014,14,-99,1,2,3,-99,2,2,2,1,2,-99,-99,2,-99,1,2,1,1,2,2,1,5,3,3,2,3,3,2
03/01/2014,15,-99,2,1,3,-99,2,2,2,1,2,-99,-99,2,-99,1,2,1,2,2,2,2,5,3,3,2,3,3,3
03/01/2014,16,-99,1,0,3,-99,2,2,1,1,2,-99,-99,2,-99,1,2,0,1,2,3,2,2,3,3,2,3,3,2
03/01/2014,17,-99,0,1,3,-99,2,2,1,0,1,-99,-99,1,-99,2,2,0,1,2,3,2,1,2,3,2,3,3,2
03/01/2014,18,-99,0,1,3,-99,2,2,1,0,2,-99,-99,2,-99,1,2,0,2,2,2,2,2,2,-99,2,2,3,3
03/01/2014,19,-99,1,2,4,-99,2,2,2,1,2,-99,-99,2,-99,1,2,1,2,2,3,2,3,3,3,2,3,3,4
03/01/2014,20,-99,1,3,2,-99,2,3,4,1,3,-99,-99,3,-99,1,2,2,2,3,3,2,6,4,3,2,4,6,5
03/01/2014,21,-99,1,3,2,-99,3,9,3,1,3,-99,-99,4,-99,1,2,2,1,4,3,2,4,3,3,2,3,15,5
03/01/2014,22,-99,4,3,3,-99,3,5,3,1,4,-99,-99,4,-99,2,1,5,1,4,4,2,6,7,2,2,3,11,29
03/01/2014,23,-99,25,3,3,-99,2,2,6,1,4,-99,-99,5,-99,2,1,3,1,5,5,2,14,12,2,2,3,9,22
03/01/2014,24,-99,23,4,4,-99,2,2,16,9,8,-99,-99,26,-99,5,1,3,1,7,4,2,28,21,3,2,3,8,8
04/01/2014,1,-99,15,2,3,-99,3,2,9,7,3,-99,-99,29,-99,6,1,7,4,14,4,2,34,19,3,2,4,13,10
04/01/2014,2,-99,6,1,3,-99,8,1,4,3,3,-99,-99,12,-99,2,1,9,9,13,4,2,24,20,3,2,3,17,16
04/01/2014,3,-99,4,2,3,-99,6,1,3,2,3,-99,-99,5,-99,2,2,15,6,7,3,2,16,25,3,1,3,13,17
04/01/2014,4,-99,3,1,3,-99,2,1,2,1,3,-99,-99,4,-99,2,2,11,6,6,2,2,8,18,2,1,2,12,15
04/01/2014,5,-99,3,1,2,-99,4,1,1,1,2,-99,-99,3,-99,2,2,8,7,5,2,2,7,14,3,1,2,8,13
04/01/2014,6,-99,2,2,3,-99,9,1,2,1,2,-99,-99,3,-99,2,3,5,8,4,3,2,6,8,3,1,3,7,13
04/01/2014,7,-99,2,4,4,-99,7,1,2,1,3,-99,-99,4,-99,3,2,5,8,7,4,2,6,6,3,1,3,6,14
04/01/2014,8,-99,3,5,4,-99,4,1,3,2,3,-99,-99,6,-99,3,3,5,7,6,6,2,7,6,3,1,4,5,9
04/01/2014,9,-99,7,5,4,-99,7,2,7,3,4,-99,-99,11,-99,6,3,11,6,8,4,2,9,8,4,2,5,9,15
04/01/2014,10,-99,6,6,4,-99,15,6,9,4,5,-99,-99,8,-99,5,4,10,15,8,4,3,8,8,6,3,5,14,12
04/01/2014,11,-99,7,9,6,-99,6,10,12,7,8,-99,-99,9,-99,9,6,13,10,10,8,5,11,11,7,6,8,16,13
04/01/2014,12,-99,8,7,5,-99,1,12,8,6,7,-99,-99,9,-99,7,7,12,6,8,8,7,7,11,6,6,8,14,11
04/01/2014,13,-99,5,4,2,-99,1,7,5,5,6,-99,-99,5,-99,3,5,3,3,4,4,3,5,4,5,3,6,5,6
04/01/2014,14,-99,3,3,3,-99,1,5,4,3,5,-99,-99,4,-99,3,4,3,1,4,4,2,5,4,5,3,5,4,5
04/01/2014,15,-99,2,2,3,-99,1,4,3,2,4,-99,-99,3,-99,2,3,2,1,3,3,2,4,2,4,2,4,4,4
04/01/2014,16,-99,1,2,4,-99,1,3,3,2,3,-99,-99,2,-99,2,2,3,1,3,3,2,4,2,4,2,4,4,4
04/01/2014,17,-99,1,2,4,-99,1,2,2,1,3,-99,-99,2,-99,2,2,3,1,3,3,2,2,2,3,2,3,4,4
04/01/2014,18,-99,0,1,4,-99,1,2,1,2,3,-99,-99,3,-99,2,2,1,1,3,3,2,2,2,3,2,3,3,3
04/01/2014,19,-99,0,1,3,-99,1,7,1,0,3,-99,-99,2,-99,2,2,1,1,3,2,2,2,4,3,2,4,8,3
04/01/2014,20,-99,1,15,3,-99,1,15,3,1,2,-99,-99,2,-99,1,1,3,2,3,2,2,9,20,3,1,3,14,15
04/01/2014,21,-99,1,25,4,-99,2,4,4,2,3,-99,-99,3,-99,1,2,3,1,4,3,2,12,14,2,2,3,10,7
04/01/2014,22,-99,2,6,4,-99,3,3,4,2,3,-99,-99,4,-99,1,3,3,3,4,2,2,7,11,3,2,3,8,5
04/01/2014,23,-99,2,3,4,-99,2,2,3,3,4,-99,-99,5,-99,2,6,3,3,4,5,2,5,6,9,2,3,7,4
04/01/2014,24,-99,2,2,4,-99,2,1,4,3,5,-99,-99,5,-99,2,7,4,-99,6,6,2,6,5,4,2,3,6,8
05/01/2014,1,-99,2,2,3,-99,3,1,2,2,4,-99,-99,5,-99,2,7,4,-99,6,5,2,3,6,3,2,4,4,7
05/01/2014,2,-99,2,1,3,-99,5,1,2,3,3,-99,-99,5,-99,2,5,4,-99,6,5,2,3,6,4,3,3,4,6
05/01/2014,3,-99,2,1,3,-99,5,1,2,3,4,-99,-99,3,-99,2,5,4,-99,5,6,2,4,5,5,3,4,4,5
05/01/2014,4,-99,2,1,3,-99,3,1,2,3,4,-99,-99,4,-99,2,4,3,-99,4,4,3,4,4,5,2,3,3,5
05/01/2014,5,-99,1,1,2,-99,2,0,1,2,3,-99,-99,5,-99,2,3,3,-99,5,3,2,3,4,4,1,3,3,3
05/01/2014,6,-99,1,1,2,-99,3,1,2,2,3,-99,-99,5,-99,2,2,3,4,5,3,2,3,3,3,1,3,8,4
05/01/2014,7,-99,1,2,3,-99,2,1,1,1,3,-99,-99,5,-99,1,2,3,4,6,3,2,3,4,3,1,3,6,6
05/01/2014,8,-99,1,4,3,-99,3,1,2,2,5,-99,-99,7,-99,1,3,4,4,9,5,2,4,4,3,2,6,8,7
05/01/2014,9,-99,3,3,4,-99,5,2,4,3,8,-99,-99,7,-99,2,4,6,4,7,5,3,7,4,5,2,7,7,7
05/01/2014,10,-99,4,3,4,-99,5,7,4,5,6,-99,-99,5,-99,2,4,7,5,5,5,3,22,5,7,3,5,6,7
05/01/2014,11,-99,4,4,3,-99,4,8,5,3,5,-99,-99,5,-99,2,5,6,4,5,5,4,16,5,6,5,6,-99,6
05/01/2014,12,-99,6,3,3,-99,4,5,4,4,4,-99,-99,4,-99,2,5,5,4,4,5,3,5,4,6,4,5,6,4
05/01/2014,13,-99,4,2,3,-99,4,4,4,2,3,-99,-99,2,-99,2,4,3,4,3,4,2,5,4,6,3,4,5,3
05/01/2014,14,-99,4,2,3,-99,1,4,3,1,3,-99,-99,2,-99,1,3,2,4,3,3,2,4,5,5,2,3,5,2
05/01/2014,15,-99,3,2,3,-99,2,3,3,1,3,-99,-99,2,-99,0,3,1,3,3,3,2,5,4,4,2,2,5,2
05/01/2014,16,-99,1,2,4,-99,2,3,3,1,2,-99,-99,2,-99,1,2,2,2,3,3,2,4,3,4,1,2,4,3
05/01/2014,17,-99,1,3,4,-99,2,2,3,1,2,-99,-99,2,-99,1,2,2,3,3,-99,2,3,2,3,1,2,3,3
05/01/2014,18,-99,2,2,3,-99,2,24,2,1,2,-99,-99,2,-99,1,2,1,3,3,2,2,5,11,3,2,2,16,2
05/01/2014,19,-99,22,1,3,-99,1,13,13,1,2,-99,-99,1,-99,1,2,1,2,3,2,2,26,23,3,2,2,20,5
05/01/2014,20,-99,-99,1,3,-99,2,4,16,1,3,-99,-99,1,-99,1,2,1,3,3,2,-99,20,8,3,2,2,7,3
05/01/2014,21,-99,2,1,4,-99,5,3,4,1,2,-99,-99,2,-99,1,3,2,8,3,2,2,5,3,3,2,3,3,2
05/01/2014,22,-99,1,1,3,-99,6,2,3,1,3,-99,-99,2,-99,2,2,2,5,3,3,2,3,3,5,2,-99,4,4
05/01/2014,23,-99,4,2,3,-99,4,2,4,1,3,-99,-99,2,-99,1,2,3,4,3,2,2,4,4,3,1,-99,5,4
05/01/2014,24,-99,6,3,3,-99,4,2,5,1,3,-99,-99,2,-99,2,3,3,3,3,3,2,-99,4,3,2,-99,6,4
06/01/2014,1,-99,3,4,2,-99,4,2,5,2,3,-99,-99,4,-99,2,3,3,3,4,4,2,-99,3,3,2,-99,5,3
06/01/2014,2,-99,6,3,2,-99,8,2,4,2,4,-99,-99,3,-99,2,4,2,7,3,4,2,-99,2,3,2,-99,4,2
06/01/2014,3,-99,31,9,2,-99,8,2,24,4,3,-99,-99,3,-99,1,5,1,5,3,3,3,-99,2,3,3,-99,3,2
06/01/2014,4,-99,28,16,2,-99,5,1,22,14,12,-99,-99,13,-99,1,3,1,3,3,5,3,-99,2,3,3,5,3,3
06/01/2014,5,-99,24,14,2,-99,4,1,9,10,9,-99,-99,11,-99,7,2,1,3,2,7,2,-99,2,3,2,8,5,2
06/01/2014,6,-99,15,11,2,-99,4,1,5,14,12,-99,-99,9,-99,3,2,1,2,3,6,3,12,4,3,2,9,6,3
06/01/2014,7,-99,6,14,3,-99,5,1,4,13,10,-99,-99,5,-99,2,3,1,2,3,5,4,16,4,3,2,5,5,4
06/01/2014,8,-99,7,13,3,-99,5,2,4,10,5,-99,-99,7,-99,2,3,2,3,3,7,2,15,8,2,2,5,6,8
06/01/2014,9,-99,13,15,5,-99,7,3,13,10,7,-99,-99,10,-99,3,7,5,9,6,12,3,19,15,5,4,6,11,8
06/01/2014,10,-99,14,18,5,-99,18,10,26,10,9,-99,-99,8,-99,5,16,9,19,10,12,7,21,12,11,8,7,7,9
06/01/2014,11,-99,8,10,6,-99,15,-99,14,11,8,-99,-99,7,-99,6,13,8,15,9,9,6,12,5,13,7,8,5,9
06/01/2014,12,-99,5,7,6,-99,-99,4,9,6,6,-99,-99,7,-99,5,9,6,10,6,7,5,9,4,10,5,6,5,8
06/01/2014,13,-99,5,4,3,-99,8,4,7,3,4,-99,-99,4,-99,3,5,3,6,4,4,4,6,4,6,4,5,5,5
06/01/2014,14,-99,3,2,3,-99,4,4,4,2,3,-99,-99,2,-99,1,3,2,4,3,2,2,4,4,3,2,3,4,4
06/01/2014,15,-99,2,1,3,-99,2,3,3,1,2,-99,-99,2,-99,1,2,1,2,2,2,2,3,3,3,1,-99,4,3
06/01/2014,16,-99,2,1,3,-99,2,6,2,0,2,-99,-99,1,-99,1,2,0,2,2,2,2,2,3,3,1,-99,3,2
06/01/2014,17,-99,2,1,3,-99,1,8,1,1,1,-99,-99,1,-99,1,2,0,1,2,2,2,2,4,3,1,2,3,2
06/01/2014,18,-99,74,0,3,-99,-99,5,13,1,2,-99,-99,1,-99,1,2,0,1,2,2,2,4,5,-99,1,2,3,2
06/01/2014,19,-99,69,3,3,-99,13,2,55,2,2,-99,-99,2,-99,1,11,1,28,2,2,2,6,2,3,1,2,3,2
06/01/2014,20,-99,108,2,2,-99,54,13,88,3,4,-99,-99,2,-99,1,40,1,56,3,9,2,8,2,24,3,4,2,2
06/01/2014,21,-99,88,2,2,-99,55,93,81,2,3,-99,-99,1,-99,0,63,0,59,2,19,3,-99,16,31,2,3,2,2
06/01/2014,22,-99,88,19,2,-99,43,86,43,19,12,-99,-99,10,-99,0,45,1,41,3,57,2,29,37,38,31,7,11,2
06/01/2014,23,-99,72,24,2,-99,32,44,38,40,29,-99,-99,19,-99,0,30,2,25,8,44,2,33,61,8,39,16,23,3
06/01/2014,24,-99,53,35,2,-99,-99,23,33,35,36,-99,-99,-99,-99,7,24,4,20,19,38,3,41,52,5,44,37,32,6
07/01/2014,1,-99,60,32,2,-99,-99,17,34,25,24,-99,-99,-99,-99,2,19,9,20,18,29,7,40,56,4,40,26,26,7
07/01/2014,2,-99,76,29,2,-99,-99,51,35,27,26,-99,-99,-99,-99,5,21,6,17,7,28,3,42,56,3,28,9,82,8
07/01/2014,3,-99,75,35,2,-99,-99,53,47,32,27,-99,-99,-99,-99,8,25,21,20,6,23,3,44,83,7,17,6,74,13
07/01/2014,4,-99,61,34,2,-99,-99,39,38,33,15,-99,-99,-99,-99,19,27,20,21,11,22,3,38,51,11,8,11,31,16
07/01/2014,5,-99,36,33,2,-99,-99,26,50,30,14,-99,-99,-99,-99,14,28,14,22,11,24,2,30,33,10,8,16,10,19
07/01/2014,6,-99,26,31,4,-99,-99,20,38,30,14,-99,-99,13,-99,8,24,11,23,9,21,2,30,19,4,12,12,30,16
07/01/2014,7,-99,18,29,3,-99,-99,20,29,27,10,-99,-99,7,-99,3,22,11,20,7,14,2,18,17,4,6,8,35,16
07/01/2014,8,-99,13,20,3,-99,-99,20,27,13,8,-99,-99,11,-99,4,13,14,25,8,7,3,20,23,6,4,7,21,18
07/01/2014,9,-99,15,23,5,-99,12,24,30,16,15,-99,-99,15,-99,5,12,15,24,12,10,5,25,22,14,5,13,11,17
07/01/2014,10,-99,15,23,7,-99,18,23,26,16,16,-99,-99,14,-99,10,11,13,18,15,12,8,27,18,13,12,17,-99,18
07/01/2014,11,-99,16,22,7,-99,17,19,20,12,15,-99,-99,13,-99,12,12,10,15,14,13,8,24,17,11,12,14,-99,16
07/01/2014,12,-99,15,18,3,-99,16,17,17,11,12,-99,-99,10,-99,8,11,8,14,10,12,7,22,16,-99,11,11,-99,11
07/01/2014,13,-99,14,16,3,-99,15,15,16,9,11,-99,-99,9,-99,6,11,5,12,8,11,7,20,14,-99,10,9,12,8
07/01/2014,14,-99,11,13,3,-99,12,14,14,8,9,-99,-99,7,-99,5,10,4,11,7,9,6,19,12,-99,8,9,11,7
07/01/2014,15,-99,9,11,3,-99,13,19,13,6,7,-99,-99,6,-99,5,8,4,11,6,8,6,19,11,-99,6,7,10,6
07/01/2014,16,-99,8,14,3,-99,12,41,11,4,6,-99,-99,4,-99,4,7,3,12,5,6,3,18,10,7,5,5,10,5
07/01/2014,17,-99,8,14,3,-99,11,50,9,9,5,-99,-99,4,-99,2,6,5,11,5,6,3,11,13,7,4,4,18,7
07/01/2014,18,-99,11,13,3,-99,10,111,9,10,9,-99,-99,10,-99,2,7,9,10,6,7,2,20,39,5,3,4,15,10
07/01/2014,19,-99,49,37,2,-99,8,153,15,26,20,-99,-99,25,-99,1,9,11,9,13,10,2,58,80,5,5,5,60,16
07/01/2014,20,-99,63,40,2,-99,2,112,48,37,22,-99,-99,20,-99,1,13,31,5,11,26,2,92,128,5,2,3,136,22
07/01/2014,21,-99,81,74,2,-99,-99,187,58,8,11,-99,-99,14,-99,5,36,87,12,22,12,2,117,155,6,2,4,202,80
07/01/2014,22,-99,67,110,3,-99,30,90,53,14,22,-99,-99,36,-99,39,7,254,9,77,6,2,127,220,5,2,20,201,97
07/01/2014,23,-99,51,119,10,-99,17,39,29,73,81,-99,-99,94,-99,172,5,190,12,153,19,2,67,147,4,12,98,170,94
07/01/2014,24,-99,34,61,7,-99,11,18,15,-99,120,-99,-99,97,-99,113,-99,181,7,152,39,2,54,54,3,12,167,83,126
08/01/2014,1,17,22,24,7,-99,8,8,8,-99,84,-99,-99,72,-99,120,-99,102,6,88,11,4,20,45,4,5,132,53,132
08/01/2014,2,12,10,9,4,-99,9,4,5,-99,108,-99,-99,119,-99,92,-99,60,6,62,6,5,21,19,4,3,112,38,123
08/01/2014,3,5,10,10,3,-99,5,3,4,-99,98,-99,-99,65,-99,49,-99,40,4,39,7,4,19,11,4,7,79,32,67
08/01/2014,4,5,7,17,3,-99,4,3,3,-99,52,-99,-99,36,-99,42,-99,30,5,27,55,5,13,23,4,44,50,24,39
08/01/2014,5,5,6,13,3,-99,2,2,3,-99,55,-99,-99,40,-99,38,-99,29,3,32,29,4,11,18,4,10,49,22,37
08/01/2014,6,3,4,14,3,-99,3,2,3,51,52,-99,-99,38,-99,38,5,17,3,28,13,6,9,23,3,5,39,17,36
08/01/2014,7,2,4,21,4,-99,3,2,4,47,38,-99,-99,37,-99,29,5,13,2,25,14,6,10,15,3,4,15,15,30
08/01/2014,8,3,6,28,5,-99,6,2,6,45,39,-99,-99,42,-99,19,6,13,5,27,11,3,15,16,3,4,17,12,30
08/01/2014,9,4,14,36,11,-99,7,4,11,53,35,-99,-99,57,-99,20,18,21,9,53,8,4,23,14,21,4,20,17,29
08/01/2014,10,28,32,45,9,-99,12,18,29,64,48,-99,-99,60,-99,42,43,-99,19,56,24,10,35,24,42,14,32,23,42
08/01/2014,11,57,30,46,23,-99,16,29,30,52,47,-99,-99,49,-99,67,42,-99,25,51,38,-99,46,33,33,27,37,41,-99
08/01/2014,12,31,18,27,20,-99,13,18,19,24,28,-99,-99,28,-99,31,21,-99,18,35,22,-99,20,28,20,19,28,30,-99
08/01/2014,13,11,13,12,14,-99,14,11,12,17,19,-99,-99,13,-99,15,13,-99,14,18,13,-99,14,23,11,8,17,13,-99
08/01/2014,14,6,13,9,7,-99,11,8,10,10,10,-99,-99,8,-99,9,9,-99,10,12,8,6,11,16,8,7,12,11,6
08/01/2014,15,3,10,8,3,-99,8,7,10,8,9,-99,-99,7,-99,7,7,7,8,9,7,6,9,12,8,7,9,10,7
08/01/2014,16,4,8,7,3,-99,7,6,8,6,7,-99,-99,6,-99,4,7,7,7,8,7,4,9,10,7,5,7,10,-99
08/01/2014,17,5,6,4,4,-99,2,5,5,4,4,-99,-99,4,-99,2,6,6,3,6,4,3,6,7,5,3,5,8,7
08/01/2014,18,4,3,3,4,-99,2,5,3,5,5,-99,-99,5,-99,4,5,6,2,8,5,2,4,5,3,1,5,6,5
08/01/2014,19,2,2,3,3,-99,2,4,4,3,4,-99,-99,3,-99,3,3,5,3,6,4,3,4,4,3,2,4,5,5
08/01/2014,20,2,1,4,3,-99,2,5,3,4,5,-99,-99,7,-99,2,3,4,2,6,3,3,5,4,3,2,4,4,5
08/01/2014,21,2,2,4,3,-99,2,3,3,4,4,-99,-99,6,-99,2,3,5,1,6,3,3,-99,4,3,1,3,4,6
08/01/2014,22,1,3,3,12,-99,2,3,4,2,5,-99,-99,5,-99,2,3,6,1,6,5,3,6,5,3,2,4,4,9
08/01/2014,23,1,9,4,7,-99,2,3,9,4,4,-99,-99,4,-99,3,4,6,1,6,4,3,4,3,3,2,5,4,6
08/01/2014,24,-99,15,6,5,-99,4,2,8,6,5,-99,-99,5,-99,4,2,7,2,5,5,3,6,3,3,2,6,4,-99
09/01/2014,1,-99,9,6,3,-99,3,3,4,6,8,-99,-99,7,-99,4,2,6,2,5,4,4,11,3,3,2,6,4,-99
09/01/2014,2,-99,6,4,3,-99,2,2,3,5,5,-99,-99,6,-99,3,2,4,2,4,3,3,8,3,3,2,5,4,-99
09/01/2014,3,-99,4,2,3,-99,1,1,2,3,3,-99,-99,5,-99,4,2,4,1,3,3,2,6,3,3,2,4,4,-99
09/01/2014,4,-99,3,2,2,-99,1,1,2,2,3,-99,-99,4,-99,2,2,4,1,3,2,3,5,4,3,2,4,5,-99
09/01/2014,5,-99,2,1,3,-99,1,1,1,1,3,-99,-99,4,-99,3,2,4,1,3,2,2,4,4,3,1,3,4,-99
09/01/2014,6,1,2,2,3,-99,2,1,1,1,4,-99,-99,4,-99,2,2,4,2,5,3,2,4,3,3,2,4,4,10
09/01/2014,7,1,2,3,4,-99,3,1,2,2,8,-99,-99,6,-99,3,3,6,2,8,5,3,7,3,3,2,5,4,9
09/01/2014,8,2,4,6,5,-99,5,3,5,3,10,-99,-99,8,-99,5,3,7,2,7,6,3,10,4,3,2,7,6,16
09/01/2014,9,2,5,7,6,-99,5,2,7,5,10,-99,-99,9,-99,7,5,10,3,9,5,3,11,7,5,3,8,6,22
09/01/2014,10,2,5,6,6,-99,5,6,7,4,9,-99,-99,7,-99,5,4,10,4,7,4,3,7,9,6,3,6,6,14
09/01/2014,11,4,4,6,6,-99,4,7,15,4,7,-99,-99,7,-99,5,5,9,4,-99,4,3,6,6,-99,-99,6,7,8
09/01/2014,12,3,5,3,5,-99,3,5,4,4,5,-99,-99,5,-99,4,4,7,3,5,4,4,5,5,-99,-99,-99,6,6
09/01/2014,13,1,4,2,3,-99,3,2,3,1,3,-99,-99,3,-99,1,3,3,3,3,3,3,4,4,-99,-99,4,4,4
09/01/2014,14,1,3,1,3,-99,3,2,3,1,2,-99,-99,2,-99,2,3,2,3,2,3,2,4,3,2,-99,3,4,3
09/01/2014,15,1,2,1,3,-99,2,3,2,1,2,-99,-99,1,-99,2,3,2,2,2,3,2,3,3,2,2,3,4,3
09/01/2014,16,1,1,1,4,-99,1,3,1,0,2,-99,-99,2,-99,1,2,2,1,2,3,2,2,3,2,2,3,3,2
09/01/2014,17,1,1,1,4,-99,1,2,1,0,2,-99,-99,1,-99,1,2,2,1,2,2,2,2,2,1,2,2,3,2
09/01/2014,18,1,1,1,4,-99,1,3,1,1,2,-99,-99,1,-99,1,2,1,1,2,2,2,2,1,1,2,2,3,2
09/01/2014,19,1,1,1,3,-99,2,3,2,1,2,-99,-99,2,-99,1,2,2,2,3,2,2,2,2,1,2,3,4,3
09/01/2014,20,1,0,1,3,-99,2,3,2,1,3,-99,-99,2,-99,1,2,2,1,3,3,2,2,2,1,2,3,4,2
09/01/2014,21,1,1,2,3,-99,1,2,2,2,4,-99,-99,2,-99,2,2,3,1,3,3,3,2,-99,1,2,3,4,3
09/01/2014,22,1,1,3,3,-99,1,2,2,1,3,-99,-99,2,-99,3,3,4,1,5,3,3,3,-99,1,1,4,4,6
09/01/2014,23,1,2,6,7,-99,2,3,3,1,4,-99,-99,4,-99,2,4,4,1,6,3,3,4,-99,1,2,3,4,5
09/01/2014,24,2,2,7,7,-99,1,2,2,1,4,-99,-99,6,-99,2,4,5,1,8,6,3,4,2,1,-99,3,4,5
10/01/2014,1,1,3,9,5,-99,1,2,2,2,3,-99,-99,4,-99,2,3,6,1,8,7,2,4,2,1,-99,3,4,9
10/01/2014,2,1,2,9,4,-99,1,2,2,2,3,-99,-99,3,-99,3,3,5,1,8,5,2,4,3,1,-99,3,4,4
10/01/2014,3,1,2,9,5,-99,1,2,2,2,3,-99,-99,4,-99,2,4,5,1,6,3,2,4,3,1,-99,3,4,3
10/01/2014,4,1,2,8,4,-99,2,2,3,2,4,-99,-99,4,-99,2,3,4,2,3,3,2,3,3,1,-99,5,3,3
10/01/2014,5,1,2,7,3,-99,1,2,3,2,4,-99,-99,4,-99,2,3,4,1,4,3,2,3,3,1,-99,4,5,6
10/01/2014,6,1,2,6,8,-99,1,2,2,3,6,-99,-99,7,-99,2,3,5,1,7,4,2,5,3,1,2,5,11,14
10/01/2014,7,1,2,7,4,-99,3,2,3,3,9,-99,-99,11,-99,2,3,7,2,8,5,2,7,3,1,2,7,7,18
10/01/2014,8,2,2,11,6,-99,5,3,7,4,14,-99,-99,14,-99,3,5,11,2,11,9,3,10,4,1,4,9,6,25
10/01/2014,9,2,3,11,7,-99,3,4,8,5,12,-99,-99,13,-99,3,5,16,2,10,8,3,14,6,2,4,7,7,22
10/01/2014,10,2,6,10,5,-99,3,7,8,4,7,-99,-99,8,-99,4,4,13,2,10,4,3,11,7,3,3,6,6,13
10/01/2014,11,1,5,4,3,-99,2,9,7,2,4,-99,-99,3,-99,2,3,9,2,5,4,2,7,4,1,2,3,7,6
10/01/2014,12,1,3,2,3,-99,1,7,3,0,2,-99,-99,1,-99,1,2,5,1,3,2,2,4,2,1,1,2,5,3
