FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,PLA,UIZ,IMP,TAX,TLI,VIF,SAG,VAL,SUR,IZT,CHO
23/10/2008,12,1.4,0.6,0.4,0.9,0.4,0.5,0.3,1.1,0.1,0.6,-99,0.4,0.4,0.0,1.0,-99,0.3,-99
23/10/2008,13,1.3,0.6,0.5,1.1,0.4,0.6,0.4,1.2,-99,0.7,-99,0.4,0.3,0.0,0.8,-99,0.2,-99
23/10/2008,14,1.4,0.7,0.5,1.0,0.4,0.9,0.5,1.3,0.3,0.7,-99,0.4,0.2,0.1,0.8,-99,0.2,-99
23/10/2008,15,1.3,0.6,0.4,1.0,0.4,1.5,0.5,1.2,0.2,0.5,-99,0.3,0.1,0.1,0.7,-99,0.3,-99
23/10/2008,16,1.2,0.6,0.3,0.7,0.5,1.2,0.4,1.2,0.2,0.4,-99,0.3,0.1,0.3,0.7,-99,0.5,-99
23/10/2008,17,1.4,0.6,0.3,0.7,0.8,1.3,0.6,1.3,0.4,0.5,-99,0.5,0.2,0.3,0.8,-99,0.6,-99
23/10/2008,18,1.3,0.8,0.2,0.9,1.0,2.0,0.6,1.3,0.6,0.5,-99,0.5,0.2,0.1,0.9,-99,0.4,-99
23/10/2008,19,1.6,0.6,0.2,1.1,0.9,2.0,0.5,1.2,1.0,0.5,-99,0.6,0.4,0.2,0.9,-99,0.5,-99
23/10/2008,20,1.6,0.8,0.2,1.1,0.5,1.8,0.4,1.1,0.6,0.5,-99,0.8,0.4,0.4,1.0,-99,0.6,-99
23/10/2008,21,1.4,0.5,0.3,0.9,0.5,1.7,1.0,1.1,0.8,0.5,-99,0.8,0.5,0.2,0.9,-99,0.5,-99
23/10/2008,22,1.1,0.5,0.2,0.9,0.6,1.2,0.5,1.0,0.7,0.5,-99,0.7,0.5,0.4,0.9,-99,0.4,-99
23/10/2008,23,1.1,0.5,0.1,0.8,0.5,1.1,0.4,0.9,0.7,0.4,-99,0.5,0.4,0.3,0.8,-99,0.4,-99
23/10/2008,24,0.9,0.5,0.2,0.6,0.2,0.7,0.3,0.9,0.5,0.3,-99,0.4,0.3,0.2,0.5,-99,0.2,-99
24/10/2008,1,0.8,0.4,0.1,0.4,0.6,0.6,0.1,0.7,0.3,0.4,-99,0.3,0.2,0.0,0.4,-99,0.1,-99
24/10/2008,2,0.7,0.3,0.0,0.3,0.2,0.5,0.1,0.7,0.2,0.4,-99,0.3,0.3,0.0,0.5,-99,0.0,-99
24/10/2008,3,0.6,0.3,0.1,0.3,0.1,0.5,0.1,0.7,0.0,0.4,-99,0.3,0.3,0.0,0.6,-99,0.0,-99
24/10/2008,4,0.9,0.5,0.1,0.4,0.2,0.6,0.1,0.8,0.1,0.6,-99,0.5,0.3,0.1,0.7,-99,0.1,-99
24/10/2008,5,1.4,0.8,0.5,0.8,0.7,1.0,0.3,1.0,0.2,0.8,-99,0.6,0.4,0.3,0.9,-99,0.3,-99
24/10/2008,6,1.8,0.8,1.5,1.6,1.4,1.6,0.3,1.4,0.6,1.2,-99,1.0,0.6,1.1,1.5,-99,0.9,-99
24/10/2008,7,2.7,1.8,3.1,2.3,2.3,2.3,1.0,2.6,1.2,2.1,-99,1.3,0.8,1.3,2.9,-99,1.5,-99
24/10/2008,8,3.6,1.9,2.3,2.1,2.7,2.9,1.4,2.8,1.5,2.5,-99,1.4,0.7,1.8,2.7,-99,1.8,-99
24/10/2008,9,3.9,1.7,1.4,2.2,2.7,3.6,1.7,3.4,-99,1.6,-99,1.7,1.0,2.3,2.5,-99,2.1,-99
24/10/2008,10,3.0,1.6,1.0,1.6,2.5,3.9,2.2,3.0,-99,1.6,-99,1.7,0.5,1.8,2.2,-99,2.6,-99
24/10/2008,11,2.0,1.0,0.6,1.3,2.4,2.6,1.5,2.0,2.5,1.1,-99,0.9,0.4,2.2,1.7,-99,2.5,-99
24/10/2008,12,1.9,0.8,0.5,1.2,1.0,1.8,0.6,1.3,2.4,1.1,-99,0.7,0.3,0.6,1.5,-99,1.1,-99
24/10/2008,13,1.9,0.9,0.5,1.0,0.4,1.6,0.6,1.3,1.2,1.1,-99,0.4,0.3,0.3,1.5,-99,0.7,-99
24/10/2008,14,1.1,0.7,0.4,0.8,0.4,0.8,0.6,1.4,0.5,0.7,-99,0.3,0.2,0.2,0.9,-99,0.3,-99
24/10/2008,15,0.9,0.6,0.4,0.7,0.4,0.8,0.4,1.2,0.1,0.4,-99,0.3,0.2,0.3,1.0,-99,0.1,-99
24/10/2008,16,1.0,0.4,0.3,0.7,0.4,1.1,0.2,1.2,0.2,0.3,-99,0.4,0.2,0.2,0.8,-99,0.1,-99
24/10/2008,17,1.0,0.5,0.3,0.8,0.5,1.7,0.4,1.1,0.2,0.4,-99,0.5,0.2,0.4,0.9,-99,0.3,-99
24/10/2008,18,1.0,0.5,0.2,0.8,0.6,1.9,0.2,1.1,0.5,0.5,-99,0.4,0.2,0.2,0.8,-99,0.3,-99
24/10/2008,19,1.1,0.7,0.2,0.8,0.6,1.7,0.2,1.2,0.5,0.5,-99,0.5,0.3,0.2,0.9,-99,0.3,-99
24/10/2008,20,1.2,1.0,0.1,1.1,0.6,1.7,0.3,1.1,0.8,0.5,-99,0.8,0.3,0.3,0.9,-99,0.4,-99
24/10/2008,21,1.4,0.8,-99,0.8,0.8,1.6,0.3,1.1,0.7,0.7,-99,0.8,0.4,0.3,1.1,-99,0.5,-99
24/10/2008,22,1.3,0.6,0.0,0.6,0.4,1.5,0.3,1.1,0.6,0.7,-99,1.0,0.4,0.1,1.4,-99,0.3,-99
24/10/2008,23,1.0,0.4,0.0,0.5,0.5,1.0,0.4,0.9,0.5,0.5,-99,0.6,0.4,0.2,1.0,-99,0.1,-99
24/10/2008,24,0.9,0.4,0.2,0.5,0.4,0.7,0.3,1.1,0.3,0.5,-99,0.4,0.4,0.0,0.8,-99,0.1,-99
25/10/2008,1,0.9,0.6,0.5,0.4,0.4,0.7,0.2,1.2,0.4,0.6,-99,0.4,0.4,0.2,0.7,-99,0.1,-99
25/10/2008,2,0.9,0.5,0.4,0.4,0.4,0.7,0.1,1.0,0.3,0.5,-99,0.3,0.7,0.0,0.5,-99,0.1,-99
25/10/2008,3,1.0,0.4,0.2,0.6,0.2,0.7,0.1,1.0,0.5,0.6,-99,0.4,0.5,0.1,0.6,-99,0.4,-99
25/10/2008,4,0.9,0.4,0.2,0.8,0.4,0.7,0.1,1.2,0.5,0.8,-99,0.8,0.4,0.3,1.2,-99,0.6,-99
25/10/2008,5,1.2,0.6,0.3,1.0,0.9,1.1,0.3,1.1,0.8,1.1,-99,0.8,0.5,0.3,1.7,-99,0.7,-99
25/10/2008,6,1.5,1.0,1.0,1.0,2.4,2.1,0.5,1.5,1.4,1.8,-99,1.3,0.8,0.9,1.9,-99,1.1,-99
25/10/2008,7,2.6,1.6,2.2,1.9,4.0,3.5,0.5,2.7,2.0,2.3,-99,1.4,1.3,1.9,3.5,-99,2.1,-99
25/10/2008,8,3.5,3.2,2.7,2.3,2.9,3.2,0.8,5.9,3.5,2.8,-99,1.7,1.5,2.6,4.3,-99,2.3,-99
25/10/2008,9,4.2,1.9,2.4,2.4,3.1,2.9,1.2,2.2,2.4,2.0,-99,1.8,1.9,2.8,3.9,-99,1.7,-99
25/10/2008,10,3.1,1.5,1.8,1.9,2.6,3.2,1.0,2.6,1.1,1.7,-99,1.1,1.3,1.5,2.7,-99,1.5,-99
25/10/2008,11,2.3,0.8,1.3,1.7,1.7,2.3,1.1,2.3,1.1,1.4,-99,1.0,1.0,0.7,1.8,-99,1.5,-99
25/10/2008,12,1.9,0.9,0.6,1.3,0.8,2.0,1.1,1.6,0.7,1.2,-99,0.7,0.5,0.4,1.1,-99,1.2,-99
25/10/2008,13,1.7,0.7,0.4,1.0,0.4,2.0,0.4,1.2,0.6,0.6,-99,0.6,0.3,0.3,0.8,-99,0.9,-99
25/10/2008,14,1.2,0.5,0.3,0.9,0.5,2.0,0.4,1.1,0.5,0.4,-99,0.6,0.2,0.3,0.6,-99,0.7,-99
25/10/2008,15,0.9,0.5,0.2,0.9,0.2,1.3,0.3,1.0,0.0,0.3,-99,0.4,0.2,0.3,0.7,-99,0.3,-99
25/10/2008,16,0.9,0.5,0.1,0.6,0.3,1.2,0.4,0.9,0.2,0.2,-99,0.4,0.2,0.4,0.6,-99,0.2,-99
25/10/2008,17,1.1,0.4,0.0,0.6,0.4,1.3,0.4,0.9,0.4,0.3,-99,0.5,0.2,0.5,0.8,-99,0.2,-99
25/10/2008,18,1.2,0.5,0.0,0.7,0.4,1.7,0.2,1.0,0.2,0.4,-99,0.5,0.3,0.2,0.7,-99,0.3,-99
25/10/2008,19,1.5,0.5,0.0,0.8,0.7,1.5,0.3,1.1,0.3,0.4,-99,0.9,0.3,0.3,0.7,-99,0.4,-99
25/10/2008,20,1.5,0.6,0.0,0.8,0.6,0.9,0.3,1.0,0.2,0.4,-99,0.8,0.4,0.6,1.0,-99,0.3,-99
25/10/2008,21,1.2,0.5,0.0,1.0,1.0,1.3,0.3,0.9,0.3,0.6,-99,0.8,0.5,0.4,1.0,-99,0.6,-99
25/10/2008,22,1.5,0.6,0.0,0.8,0.9,1.3,0.5,1.0,0.9,0.6,-99,0.8,0.5,0.5,1.2,-99,0.5,-99
25/10/2008,23,1.2,0.8,0.2,0.6,0.8,1.1,0.4,1.2,0.4,0.6,-99,0.9,0.5,0.3,1.3,-99,0.3,-99
25/10/2008,24,1.1,0.9,0.9,0.7,0.7,1.0,0.3,1.3,0.4,0.7,-99,0.8,0.3,0.1,1.3,-99,0.2,-99
26/10/2008,1,1.2,0.7,0.7,0.5,0.8,0.9,0.2,1.1,0.5,0.7,-99,0.6,0.6,0.1,1.0,-99,0.3,-99
26/10/2008,2,1.5,0.6,0.9,0.6,0.7,1.4,0.1,1.2,0.5,0.8,-99,0.6,0.7,0.2,1.1,-99,0.5,-99
26/10/2008,3,1.5,0.6,0.4,0.6,0.5,0.8,0.1,1.0,0.4,0.8,-99,0.6,0.4,0.1,1.2,-99,0.5,-99
26/10/2008,4,1.5,0.5,0.1,0.7,0.8,1.3,0.2,0.9,0.3,0.9,-99,0.5,0.3,0.2,1.2,-99,0.3,-99
26/10/2008,5,1.0,0.4,0.3,0.6,0.6,1.4,0.2,0.9,0.3,0.8,-99,0.6,0.5,0.1,1.3,-99,0.5,-99
26/10/2008,6,1.4,0.6,0.3,0.6,0.3,1.1,0.2,1.0,0.5,0.7,-99,0.7,0.5,0.2,1.1,-99,0.5,-99
26/10/2008,7,2.2,1.0,0.8,0.8,0.5,1.8,0.4,1.6,0.7,1.0,-99,1.0,0.5,0.7,1.5,-99,0.9,-99
26/10/2008,8,3.1,1.6,1.4,1.1,1.3,2.0,0.5,2.3,1.4,1.1,-99,1.5,0.8,1.0,1.9,-99,1.7,-99
26/10/2008,9,2.9,1.6,1.5,1.4,1.2,1.3,0.8,1.8,1.0,1.3,-99,1.4,0.6,1.1,2.0,-99,1.6,-99
26/10/2008,10,2.1,2.2,1.5,1.1,0.9,1.7,0.9,1.4,1.1,0.9,-99,0.7,0.5,0.7,1.5,-99,1.2,-99
26/10/2008,11,2.2,1.3,0.7,1.0,0.9,1.8,0.7,1.7,0.9,0.8,-99,0.6,0.3,0.6,1.1,-99,0.9,-99
26/10/2008,12,1.5,0.8,0.4,0.9,1.0,1.9,0.8,1.8,1.0,0.7,-99,0.6,0.3,0.3,1.1,-99,1.0,-99
26/10/2008,13,1.3,0.7,0.4,0.9,0.6,1.4,0.7,1.3,0.7,0.7,-99,0.5,0.3,0.2,1.1,-99,0.9,-99
26/10/2008,14,1.3,0.6,0.3,0.8,-99,1.0,0.3,1.4,0.4,0.7,-99,0.5,0.2,0.4,1.1,-99,0.5,-99
26/10/2008,15,1.0,0.6,0.2,0.7,0.1,0.9,0.3,1.4,0.2,0.7,-99,0.4,0.2,0.4,0.9,-99,0.4,-99
26/10/2008,16,1.1,0.6,0.1,0.6,0.1,0.8,0.4,1.1,0.1,0.4,-99,0.4,0.2,0.4,0.7,-99,0.1,-99
26/10/2008,17,0.8,0.4,0.0,0.5,0.2,1.0,0.3,1.2,0.1,0.3,-99,0.4,0.2,0.5,0.6,-99,0.1,-99
26/10/2008,18,0.8,0.4,0.0,0.5,0.2,1.1,0.1,1.1,0.1,0.2,-99,0.4,0.2,0.3,0.6,-99,0.1,-99
26/10/2008,19,1.0,0.4,0.0,0.5,0.4,1.0,0.1,1.0,0.1,0.3,-99,0.5,0.3,0.1,0.7,-99,0.2,-99
26/10/2008,20,0.9,0.5,0.0,0.6,0.5,1.0,0.1,1.0,0.1,0.3,-99,0.7,0.3,0.1,0.8,-99,0.2,-99
26/10/2008,21,1.0,0.5,0.0,0.6,0.3,1.0,0.1,0.9,0.2,0.4,-99,0.9,0.4,0.2,0.8,-99,0.3,-99
26/10/2008,22,0.9,0.4,0.0,0.5,0.2,1.0,0.1,0.8,0.2,0.4,-99,0.8,0.4,0.1,0.7,-99,0.1,-99
26/10/2008,23,0.9,0.3,0.0,0.5,0.2,0.9,0.0,0.8,0.2,0.4,-99,0.7,0.3,0.0,0.8,-99,0.1,-99
26/10/2008,24,0.8,0.3,0.0,0.4,0.0,0.7,0.0,0.8,0.2,0.4,-99,0.4,0.4,0.0,0.7,-99,0.0,-99
27/10/2008,1,0.7,0.2,0.0,0.3,0.0,0.5,0.0,0.7,0.1,0.3,-99,0.3,0.2,0.0,0.4,-99,0.0,-99
27/10/2008,2,0.7,0.3,0.0,0.3,0.0,0.5,0.1,0.7,0.0,0.3,-99,0.3,0.1,0.0,0.4,-99,0.0,-99
27/10/2008,3,0.6,0.4,0.0,-99,0.0,0.3,0.1,0.8,0.0,0.3,-99,0.3,0.1,0.0,0.5,-99,0.0,-99
27/10/2008,4,0.6,0.3,0.0,0.2,0.0,0.4,0.0,0.7,0.0,0.3,-99,0.2,0.1,0.0,0.3,-99,0.0,-99
27/10/2008,5,0.5,0.3,0.0,0.3,0.0,0.5,0.0,0.7,0.0,0.2,-99,0.2,0.1,0.0,0.4,-99,0.0,-99
27/10/2008,6,0.7,0.3,0.0,0.4,0.4,0.8,0.0,0.8,0.2,0.4,-99,0.7,0.3,0.0,0.6,-99,0.1,-99
27/10/2008,7,1.0,0.6,0.0,0.7,0.7,1.3,0.1,1.2,0.5,0.7,-99,0.9,0.4,0.1,1.0,-99,0.3,-99
27/10/2008,8,1.5,0.9,0.2,0.9,0.8,1.9,0.2,1.4,0.8,0.8,-99,0.9,0.5,0.3,1.2,-99,0.6,-99
27/10/2008,9,1.4,0.6,0.3,0.9,0.9,1.7,0.2,1.4,0.2,0.7,-99,0.6,0.4,0.4,1.2,-99,0.6,-99
27/10/2008,10,1.3,1.0,0.4,1.0,1.0,1.1,0.2,1.7,0.1,0.5,-99,0.5,0.3,0.2,-99,-99,0.3,-99
27/10/2008,11,-99,0.6,0.4,0.8,0.9,1.1,0.2,1.6,0.0,0.4,-99,0.4,0.3,0.1,-99,-99,0.2,-99
27/10/2008,12,-99,0.5,0.4,0.8,0.7,1.4,0.3,1.5,0.0,0.3,-99,0.3,0.2,0.0,-99,-99,0.1,-99
27/10/2008,13,-99,0.4,-99,0.6,0.9,-99,0.1,1.0,0.0,0.3,-99,0.3,0.2,0.1,0.7,-99,0.2,-99
27/10/2008,14,-99,0.4,-99,0.7,0.7,0.9,0.1,1.1,0.0,0.3,-99,0.3,0.3,0.0,0.7,-99,0.3,-99
27/10/2008,15,-99,0.5,-99,0.7,0.7,1.0,0.2,1.2,0.0,0.4,-99,0.4,0.3,0.1,0.8,-99,0.2,-99
27/10/2008,16,1.2,0.5,0.3,0.8,0.9,1.3,0.2,1.2,0.2,0.4,-99,0.4,0.3,0.1,0.7,-99,0.3,-99
27/10/2008,17,1.2,0.6,0.3,0.8,0.9,1.7,0.2,1.2,0.1,0.4,-99,0.3,0.3,0.1,0.7,-99,0.4,-99
27/10/2008,18,1.5,0.6,0.3,0.8,0.7,1.2,0.3,1.4,0.2,0.6,-99,0.4,0.3,0.1,0.7,-99,0.4,-99
27/10/2008,19,1.7,0.6,0.5,1.0,0.8,1.0,0.3,1.5,0.2,0.5,-99,0.6,0.4,0.1,0.7,-99,0.3,-99
27/10/2008,20,1.5,0.6,0.6,0.8,0.7,1.1,0.4,1.2,0.1,0.4,-99,1.0,0.3,0.2,0.7,-99,0.3,-99
27/10/2008,21,1.4,0.5,0.5,0.7,0.4,0.9,0.4,1.2,0.1,0.4,-99,0.8,0.3,0.1,0.7,-99,0.6,-99
27/10/2008,22,1.1,0.5,0.2,0.6,0.2,0.7,0.2,1.1,0.1,0.3,-99,-99,0.3,0.1,0.5,-99,0.6,-99
27/10/2008,23,0.8,0.4,0.1,0.5,0.1,0.6,0.1,0.9,0.0,0.3,-99,0.5,0.3,0.0,0.7,-99,0.3,-99
27/10/2008,24,0.7,0.4,0.0,0.3,0.0,0.4,0.0,0.8,0.0,0.3,-99,0.4,0.2,0.0,0.5,-99,0.4,-99
28/10/2008,1,0.6,0.4,0.0,0.3,0.0,0.3,0.0,0.7,0.0,0.2,-99,0.3,0.2,0.0,0.4,-99,0.4,-99
28/10/2008,2,0.4,0.3,0.1,0.2,0.0,0.2,0.0,0.6,0.0,0.1,-99,0.2,0.2,0.0,0.2,-99,0.0,-99
28/10/2008,3,0.4,0.4,0.0,0.1,0.0,0.2,0.0,0.6,0.0,0.1,-99,0.2,0.2,0.0,0.2,-99,0.0,-99
28/10/2008,4,0.4,0.3,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.1,-99,0.2,0.1,0.0,0.2,-99,-99,-99
28/10/2008,5,0.4,0.4,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.1,-99,0.2,0.2,0.0,0.3,-99,0.0,-99
28/10/2008,6,0.5,0.4,0.0,0.3,0.3,0.5,0.0,0.7,0.0,0.2,-99,0.4,0.3,0.0,0.4,-99,0.0,-99
28/10/2008,7,1.0,0.6,0.1,0.6,0.4,1.1,0.0,0.9,0.1,0.5,-99,0.6,0.4,0.2,0.7,-99,0.2,-99
28/10/2008,8,1.2,0.9,0.1,0.8,0.3,1.4,0.1,1.2,0.7,0.6,-99,0.6,0.5,0.5,1.0,-99,0.3,-99
28/10/2008,9,1.2,0.8,0.3,0.9,0.7,1.8,0.0,1.2,0.9,0.7,-99,0.5,0.4,0.4,0.7,-99,0.5,-99
28/10/2008,10,1.2,0.7,0.3,1.0,0.7,1.2,0.1,2.5,0.7,0.5,-99,0.5,0.3,0.3,0.7,-99,0.3,-99
28/10/2008,11,1.0,0.7,0.2,0.6,0.6,0.8,-99,1.4,0.6,0.3,-99,0.4,0.2,0.1,0.6,-99,0.3,-99
28/10/2008,12,1.0,0.6,0.1,0.6,0.4,0.6,0.0,1.1,0.2,0.4,-99,0.4,0.3,0.0,0.6,-99,0.3,-99
28/10/2008,13,1.0,0.6,0.1,0.7,0.4,0.5,0.1,1.0,0.1,0.4,-99,0.4,0.3,0.0,0.7,-99,0.3,-99
28/10/2008,14,1.1,0.6,0.3,0.7,0.4,0.9,0.1,1.0,0.7,0.5,-99,0.3,0.3,0.0,0.6,-99,0.3,-99
28/10/2008,15,1.1,0.7,0.3,0.8,0.6,1.0,0.2,1.3,0.8,0.6,-99,0.4,0.3,0.0,0.8,-99,0.3,-99
28/10/2008,16,1.1,0.7,0.2,0.7,0.6,0.9,0.2,1.1,0.7,0.5,-99,0.4,0.3,0.0,0.7,-99,0.3,-99
28/10/2008,17,1.1,0.7,0.1,0.8,0.4,0.9,0.1,1.0,0.6,0.5,-99,0.5,0.3,0.0,0.8,-99,0.3,-99
28/10/2008,18,1.1,0.7,0.1,0.7,0.5,0.9,0.1,0.9,0.6,0.5,-99,0.4,0.3,0.1,0.7,-99,0.2,-99
28/10/2008,19,1.3,0.8,0.2,0.9,0.8,1.0,0.1,0.9,0.8,0.5,-99,0.5,0.4,0.2,0.7,-99,0.4,-99
28/10/2008,20,1.3,0.8,0.3,0.9,0.5,1.3,0.2,1.0,0.5,0.6,-99,0.5,0.4,0.2,0.7,-99,0.5,-99
28/10/2008,21,1.2,0.7,0.1,0.6,0.4,1.0,0.1,1.0,0.2,0.5,-99,0.4,0.4,0.3,0.7,-99,0.4,-99
28/10/2008,22,1.0,0.6,0.1,0.5,0.2,1.0,0.1,1.0,0.3,0.4,-99,0.5,0.3,0.3,0.6,-99,0.3,-99
28/10/2008,23,1.1,0.6,0.1,0.5,0.3,1.1,0.0,0.9,0.5,0.4,-99,0.5,0.4,0.2,0.8,-99,0.3,-99
28/10/2008,24,1.0,0.5,0.0,0.4,0.2,0.9,0.0,0.8,0.4,0.4,-99,0.5,0.4,0.1,0.6,-99,0.2,-99
29/10/2008,1,0.7,0.5,0.0,0.4,0.1,0.5,0.0,0.6,0.2,0.3,-99,0.7,0.3,0.0,0.4,-99,0.0,-99
29/10/2008,2,0.6,0.5,0.0,0.4,0.1,0.5,0.0,0.5,0.1,0.2,-99,0.5,0.3,0.0,0.4,-99,0.0,-99
29/10/2008,3,0.5,0.5,0.0,0.3,0.0,0.3,0.0,0.6,0.0,0.2,-99,0.4,0.3,0.0,0.4,-99,0.0,-99
29/10/2008,4,0.6,0.4,0.0,0.4,0.1,0.4,0.0,0.6,0.0,0.3,-99,0.3,0.3,0.0,0.4,-99,0.0,-99
29/10/2008,5,0.6,0.5,0.0,0.4,0.1,0.5,0.0,0.5,0.0,0.4,-99,0.3,0.4,0.0,0.4,-99,0.1,-99
29/10/2008,6,0.7,0.6,0.4,0.6,0.3,0.8,0.0,0.6,0.2,0.5,-99,0.5,0.5,0.7,0.9,-99,0.2,-99
29/10/2008,7,1.7,1.4,1.3,1.3,0.9,1.2,0.0,4.5,1.1,1.1,-99,1.1,0.9,1.8,2.1,-99,1.9,-99
29/10/2008,8,2.8,1.9,2.1,1.5,2.1,2.7,0.2,1.3,2.2,1.4,-99,2.2,1.2,2.2,1.8,-99,2.7,-99
29/10/2008,9,2.1,1.3,1.3,1.5,1.7,2.4,0.3,1.6,2.4,0.8,-99,1.7,0.8,1.4,1.3,-99,1.7,-99
29/10/2008,10,2.5,1.6,1.6,2.0,1.1,2.6,0.6,1.9,1.8,1.1,-99,1.3,0.6,0.7,-99,-99,1.9,-99
29/10/2008,11,3.1,1.4,1.3,1.6,0.9,2.3,1.1,2.1,1.4,1.2,-99,1.0,0.4,0.4,-99,-99,1.6,-99
29/10/2008,12,2.7,1.4,1.0,1.5,0.9,2.4,-99,2.2,1.2,1.1,-99,0.8,0.4,0.3,-99,-99,1.6,-99
29/10/2008,13,2.2,1.3,0.8,1.2,1.0,2.1,-99,1.5,0.9,1.1,-99,0.6,0.4,0.1,-99,-99,1.3,-99
29/10/2008,14,1.8,0.9,0.5,0.9,-99,1.8,-99,1.4,0.7,0.9,-99,0.4,0.3,0.0,-99,-99,0.9,-99
29/10/2008,15,1.7,0.7,0.2,0.9,-99,2.0,0.9,1.2,0.7,0.8,-99,0.4,0.2,0.0,-99,-99,0.8,-99
29/10/2008,16,1.4,0.6,0.3,0.9,0.4,1.8,0.5,0.8,0.4,0.6,-99,0.4,0.3,0.0,-99,-99,0.4,-99
29/10/2008,17,1.3,0.7,0.3,0.7,0.7,2.2,0.4,0.9,0.6,0.5,-99,0.4,0.3,0.0,-99,-99,0.5,-99
29/10/2008,18,1.3,0.6,0.1,0.9,0.9,1.8,0.3,0.9,0.6,0.7,-99,0.4,0.3,0.1,0.8,-99,0.4,-99
29/10/2008,19,1.3,0.7,0.2,1.0,0.8,2.0,0.3,1.0,0.5,0.6,-99,0.4,0.4,0.1,0.9,-99,0.5,-99
29/10/2008,20,1.6,0.8,0.3,0.9,0.5,1.0,0.3,0.9,0.3,0.6,-99,0.5,0.3,0.4,0.9,-99,0.6,-99
29/10/2008,21,1.1,0.7,0.4,0.7,0.5,1.5,0.3,1.0,0.6,0.5,-99,0.5,0.3,0.2,1.1,-99,0.5,-99
29/10/2008,22,1.0,0.6,0.3,0.7,0.5,1.1,0.4,0.8,0.5,0.4,-99,0.5,0.4,0.2,0.8,-99,0.2,-99
29/10/2008,23,0.9,0.6,0.1,0.5,0.5,0.9,0.2,0.7,0.3,0.4,-99,0.5,0.3,0.2,0.6,-99,0.2,-99
29/10/2008,24,0.8,0.5,0.0,0.3,0.2,0.7,0.0,0.6,0.1,0.4,-99,0.3,0.3,0.1,0.6,-99,0.1,-99
30/10/2008,1,0.7,0.5,0.0,0.3,0.1,0.5,0.0,0.6,0.1,0.3,-99,0.3,0.2,0.0,0.4,-99,0.0,-99
30/10/2008,2,0.7,0.5,0.0,0.3,0.1,0.4,0.1,0.6,0.0,0.3,-99,0.2,0.3,0.0,0.3,-99,0.0,-99
30/10/2008,3,0.7,0.4,0.1,0.3,0.2,0.5,0.1,0.5,0.0,0.3,-99,0.2,0.3,0.1,0.3,-99,0.0,-99
30/10/2008,4,0.7,0.4,0.1,0.3,0.0,0.4,0.1,0.5,0.0,0.4,-99,0.2,0.4,0.0,0.4,-99,0.0,-99
30/10/2008,5,0.6,0.5,0.2,0.3,0.1,0.4,0.0,0.6,0.0,0.4,-99,0.3,0.4,0.0,0.5,-99,0.0,-99
30/10/2008,6,0.8,0.6,0.4,0.5,0.3,0.6,0.1,0.7,0.0,0.5,-99,0.6,0.7,0.3,0.7,-99,0.2,-99
30/10/2008,7,1.2,0.8,1.0,1.0,0.8,1.3,0.2,0.8,0.4,0.7,-99,0.9,0.7,1.0,1.4,-99,0.8,-99
30/10/2008,8,2.0,1.1,1.2,1.4,1.0,1.4,0.4,1.3,0.7,0.8,-99,1.0,1.0,1.1,1.3,-99,0.9,-99
30/10/2008,9,2.7,1.1,1.1,1.6,1.1,1.5,0.4,1.9,0.8,1.2,-99,0.8,1.0,1.1,1.4,-99,1.1,-99
30/10/2008,10,2.8,1.7,1.3,1.4,0.8,1.7,0.7,2.0,0.9,1.6,-99,0.9,0.6,0.4,1.7,-99,1.2,-99
30/10/2008,11,2.7,1.4,1.4,1.4,0.6,2.0,1.1,2.0,1.1,1.6,-99,0.8,0.6,0.4,1.8,-99,1.3,-99
30/10/2008,12,2.6,1.3,1.3,1.5,0.7,2.3,-99,2.3,-99,1.5,-99,0.9,0.6,0.2,1.6,-99,1.4,-99
30/10/2008,13,2.3,1.0,-99,1.3,0.8,2.2,1.5,1.6,-99,0.9,-99,0.6,0.5,0.1,1.1,-99,1.2,-99
30/10/2008,14,1.6,0.8,-99,0.9,0.4,-99,1.6,1.0,1.0,0.8,-99,0.3,0.4,0.0,0.9,-99,0.8,-99
30/10/2008,15,1.4,0.8,-99,1.0,0.3,-99,0.6,1.3,0.5,0.7,-99,0.4,0.4,0.0,0.8,-99,0.7,-99
30/10/2008,16,1.2,0.8,0.4,0.8,0.2,0.6,0.6,1.2,0.2,0.6,-99,0.4,0.4,0.0,0.7,-99,0.4,-99
30/10/2008,17,1.4,0.7,0.4,1.0,0.9,1.4,0.7,1.1,0.2,0.5,-99,0.4,0.4,0.0,0.7,-99,0.3,-99
30/10/2008,18,1.2,0.6,0.1,0.8,0.9,2.0,0.7,1.0,0.6,0.6,-99,0.4,0.4,0.1,0.8,-99,0.4,-99
30/10/2008,19,1.5,0.7,0.2,1.0,0.9,1.9,0.2,1.0,0.9,0.6,-99,0.5,0.5,0.1,1.0,-99,0.6,-99
30/10/2008,20,1.2,0.7,0.1,0.9,0.7,2.0,0.2,0.9,0.4,0.6,-99,0.5,0.5,0.3,1.3,-99,0.5,-99
30/10/2008,21,1.1,1.0,0.1,0.7,0.6,1.5,0.2,0.8,0.5,0.5,-99,0.6,0.5,0.3,0.9,-99,0.4,-99
30/10/2008,22,1.0,0.5,0.1,0.5,0.5,1.3,0.3,0.9,0.3,0.5,-99,0.5,0.5,0.3,0.7,-99,0.2,-99
