FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,LAG,AZC,UIZ,TAX,SUR,IZT
30/09/2010,8,44,38,33,56,50,49,43,53,34,39,-99,41,40,39,34,34,42
30/09/2010,9,68,37,37,69,59,65,58,57,42,44,-99,73,41,39,64,50,52
30/09/2010,10,62,48,39,-99,66,95,83,55,-99,28,-99,86,57,46,64,75,73
30/09/2010,11,40,35,31,46,53,-99,68,49,-99,8,-99,57,61,53,85,58,74
30/09/2010,12,37,26,15,24,29,-99,35,37,-99,13,-99,41,29,26,50,34,25
30/09/2010,13,17,21,10,21,28,18,42,30,10,9,-99,17,16,19,35,16,14
30/09/2010,14,15,12,9,19,32,20,20,23,8,7,-99,18,14,-99,35,13,13
30/09/2010,15,11,12,6,11,31,21,15,23,6,6,-99,17,11,12,41,12,13
30/09/2010,16,11,12,6,14,26,20,14,24,7,5,-99,15,10,10,36,10,12
30/09/2010,17,15,10,6,16,31,21,14,24,8,6,-99,18,13,10,31,9,10
30/09/2010,18,17,14,12,20,32,28,23,28,11,9,-99,22,17,16,33,13,15
30/09/2010,19,21,21,14,33,40,25,28,37,16,14,-99,29,24,22,34,18,27
30/09/2010,20,21,23,19,32,36,24,27,33,20,24,-99,27,26,22,34,24,23
30/09/2010,21,25,21,23,31,27,23,33,30,20,18,-99,23,29,20,34,23,22
30/09/2010,22,21,11,18,26,31,22,26,34,17,24,-99,28,25,26,35,23,22
30/09/2010,23,13,6,12,22,28,24,21,28,15,19,-99,24,11,20,34,19,23
30/09/2010,24,11,6,12,22,26,19,13,23,25,15,-99,20,11,20,31,12,19
01/10/2010,1,12,8,11,20,25,27,12,18,24,9,-99,24,11,23,24,8,19
01/10/2010,2,17,7,9,18,20,21,13,20,22,5,-99,20,10,28,22,6,15
01/10/2010,3,20,7,19,23,30,23,9,16,40,5,-99,31,12,25,19,6,10
01/10/2010,4,24,13,25,32,41,43,7,20,44,5,-99,44,22,35,32,6,16
01/10/2010,5,32,23,22,33,48,37,12,33,41,12,-99,44,27,32,36,20,-99
01/10/2010,6,39,31,26,43,46,38,19,30,37,27,-99,40,39,34,41,32,-99
01/10/2010,7,42,36,32,47,36,45,34,33,37,34,-99,42,41,35,41,30,-99
01/10/2010,8,45,37,33,52,58,56,34,37,36,34,-99,47,41,36,51,38,-99
01/10/2010,9,45,38,26,52,65,60,45,49,27,25,-99,53,44,40,61,43,58
01/10/2010,10,39,32,14,29,51,58,26,76,18,26,-99,42,27,71,59,30,58
01/10/2010,11,24,29,13,32,43,52,24,64,15,18,-99,35,26,57,59,34,33
01/10/2010,12,27,21,12,27,27,55,26,55,11,15,-99,43,28,42,55,-99,41
01/10/2010,13,25,22,11,21,26,31,33,31,11,10,-99,24,23,18,60,35,-99
01/10/2010,14,20,19,9,16,32,22,26,26,9,10,-99,18,17,14,37,19,15
01/10/2010,15,17,18,10,23,28,20,19,20,9,8,-99,17,14,11,34,14,12
01/10/2010,16,18,13,9,17,32,22,14,20,8,8,-99,20,15,7,39,12,14
01/10/2010,17,12,13,8,15,32,19,15,20,9,8,-99,21,12,8,27,8,15
01/10/2010,18,13,16,13,13,30,22,17,24,10,10,-99,25,12,12,27,11,19
01/10/2010,19,15,22,16,21,32,28,20,27,14,14,-99,34,17,18,30,12,22
01/10/2010,20,20,27,20,-99,35,31,24,29,24,21,-99,32,27,20,31,18,28
01/10/2010,21,33,32,27,-99,35,32,31,34,33,26,-99,31,37,27,35,23,27
01/10/2010,22,33,26,25,-99,34,28,28,34,32,35,-99,30,30,31,37,24,26
01/10/2010,23,38,32,26,-99,29,29,23,25,22,25,-99,33,41,29,39,29,30
01/10/2010,24,38,18,24,-99,19,28,18,25,27,12,-99,34,39,19,41,17,30
02/10/2010,1,24,13,20,-99,19,25,16,20,39,6,-99,17,33,20,41,16,39
02/10/2010,2,28,13,23,-99,17,24,16,24,32,9,-99,28,26,23,41,14,41
02/10/2010,3,23,15,31,-99,25,40,13,20,35,7,-99,40,24,18,39,16,34
02/10/2010,4,31,17,31,-99,31,43,13,28,29,8,-99,40,28,30,38,13,37
02/10/2010,5,37,18,31,-99,46,39,15,31,32,18,-99,40,33,32,39,20,35
02/10/2010,6,36,29,31,-99,41,38,22,33,38,29,-99,39,33,32,34,30,36
02/10/2010,7,35,30,29,-99,40,40,27,29,40,31,-99,38,34,32,30,30,38
02/10/2010,8,41,37,30,-99,50,52,28,39,34,35,-99,42,32,35,39,35,44
02/10/2010,9,56,58,38,-99,64,73,23,57,43,44,-99,45,35,50,54,40,66
02/10/2010,10,20,22,46,-99,76,45,18,44,47,15,-99,32,27,43,46,23,40
02/10/2010,11,25,20,14,19,25,31,18,29,18,7,-99,35,19,21,33,16,19
02/10/2010,12,15,17,10,16,24,17,26,22,9,8,-99,15,12,10,26,12,12
02/10/2010,13,10,15,6,15,26,16,12,19,11,8,-99,17,12,10,28,10,10
02/10/2010,14,17,12,6,14,27,16,11,13,10,7,-99,17,12,7,31,8,9
02/10/2010,15,12,12,8,11,21,17,11,17,8,6,-99,17,11,6,23,7,9
02/10/2010,16,9,11,10,12,25,13,9,18,8,7,-99,18,9,6,28,6,12
02/10/2010,17,8,12,10,11,19,13,9,16,8,7,-99,19,9,7,27,6,14
02/10/2010,18,11,14,14,16,23,17,13,18,11,10,-99,20,12,9,27,8,15
02/10/2010,19,13,16,17,17,24,22,16,25,14,12,-99,23,15,12,29,10,20
02/10/2010,20,14,22,18,19,24,19,16,24,17,16,-99,23,14,15,28,13,20
02/10/2010,21,13,18,18,14,26,18,17,25,17,17,-99,24,16,18,30,15,22
02/10/2010,22,13,22,19,26,32,19,17,23,18,16,-99,24,25,18,28,16,21
02/10/2010,23,22,21,22,19,36,23,17,22,14,11,-99,23,24,15,29,13,19
02/10/2010,24,19,17,20,16,24,26,22,17,15,11,-99,23,23,12,32,21,24
03/10/2010,1,17,10,15,20,16,20,20,26,19,9,-99,23,19,22,31,18,17
03/10/2010,2,13,9,8,19,13,30,19,19,21,17,-99,32,15,13,28,17,26
03/10/2010,3,12,12,8,16,8,27,13,23,20,16,-99,30,14,26,29,12,25
03/10/2010,4,14,10,7,14,9,30,9,23,17,7,-99,28,17,29,27,5,25
03/10/2010,5,10,10,8,13,18,25,8,19,22,5,-99,22,11,30,24,6,18
03/10/2010,6,14,18,15,19,30,30,11,19,29,9,-99,28,17,18,32,10,20
03/10/2010,7,23,29,24,27,42,35,16,24,32,13,-99,33,26,31,40,18,28
03/10/2010,8,23,31,28,26,38,36,14,26,30,21,-99,32,23,33,41,14,27
03/10/2010,9,20,12,16,24,21,27,9,26,17,12,-99,24,19,26,32,8,19
03/10/2010,10,17,15,8,16,20,19,11,20,12,7,-99,15,19,11,32,13,14
03/10/2010,11,10,10,7,11,18,14,12,14,9,7,-99,9,10,8,24,7,8
03/10/2010,12,10,11,6,10,16,13,10,15,7,7,-99,8,9,6,23,6,8
03/10/2010,13,8,10,6,10,16,13,8,13,7,5,-99,8,8,5,23,6,6
03/10/2010,14,7,11,6,9,16,10,8,13,7,5,-99,9,8,4,22,6,7
03/10/2010,15,9,11,5,8,14,15,8,13,7,7,-99,9,9,5,23,6,10
03/10/2010,16,8,10,5,10,16,13,9,14,7,8,-99,11,9,6,23,5,10
03/10/2010,17,10,9,5,11,17,12,11,14,9,8,-99,13,12,7,20,6,11
03/10/2010,18,12,11,7,12,20,14,14,17,10,9,-99,16,12,11,-99,11,14
03/10/2010,19,12,14,13,16,27,20,18,22,12,9,-99,19,13,16,-99,11,20
03/10/2010,20,18,14,16,22,26,19,18,25,14,12,-99,21,20,18,28,13,20
03/10/2010,21,16,16,19,15,28,21,17,21,15,12,-99,21,20,12,32,18,19
03/10/2010,22,15,7,16,20,24,20,18,21,19,12,-99,21,17,20,38,16,21
03/10/2010,23,9,6,12,13,16,23,9,19,16,12,-99,24,11,18,34,11,21
03/10/2010,24,9,9,13,13,14,22,7,18,11,7,-99,21,12,18,20,5,13
04/10/2010,1,11,13,15,8,12,22,8,17,10,7,-99,20,9,15,17,5,18
04/10/2010,2,14,16,18,14,13,15,13,17,10,12,-99,12,11,15,17,7,18
04/10/2010,3,13,7,15,21,18,10,15,13,18,12,-99,9,18,11,21,10,22
04/10/2010,4,12,13,22,16,31,21,10,19,19,8,-99,19,11,24,33,7,19
04/10/2010,5,19,19,34,24,45,30,13,24,29,10,-99,27,22,35,40,9,19
04/10/2010,6,33,32,39,41,53,48,27,44,37,22,-99,44,39,43,44,27,40
04/10/2010,7,44,34,38,48,57,52,42,43,42,31,-99,45,43,44,47,37,47
04/10/2010,8,39,34,34,42,59,52,37,45,37,26,-99,44,38,37,49,36,48
04/10/2010,9,41,28,24,-99,-99,48,33,49,28,18,-99,41,41,43,56,31,48
04/10/2010,10,33,22,19,-99,-99,36,32,59,21,13,-99,27,-99,55,50,34,32
04/10/2010,11,24,16,12,31,-99,40,24,42,16,12,-99,34,-99,38,43,25,26
04/10/2010,12,27,26,10,24,-99,28,26,43,12,15,-99,34,27,30,55,26,29
04/10/2010,13,18,18,7,17,-99,16,31,20,10,9,-99,18,15,11,37,22,13
04/10/2010,14,15,16,6,18,-99,22,19,19,9,8,-99,16,14,10,31,12,10
04/10/2010,15,14,15,7,16,29,16,16,18,8,7,-99,15,14,9,34,9,9
04/10/2010,16,13,14,9,15,34,17,17,20,8,7,-99,18,14,10,38,9,9
04/10/2010,17,14,16,8,20,41,21,18,25,10,11,-99,20,16,11,36,15,21
04/10/2010,18,19,21,9,24,36,24,19,28,11,13,-99,26,23,14,32,17,24
04/10/2010,19,19,19,15,18,34,27,21,34,12,15,-99,31,25,24,27,20,23
04/10/2010,20,17,16,15,22,31,22,22,31,13,15,-99,23,24,24,26,19,17
04/10/2010,21,21,12,18,19,28,21,24,25,13,15,-99,25,25,21,28,17,15
04/10/2010,22,18,12,13,17,27,19,22,19,11,12,-99,19,22,16,32,18,20
04/10/2010,23,14,12,8,11,24,19,16,20,8,9,-99,17,18,14,23,13,15
04/10/2010,24,12,11,5,9,19,11,15,12,7,8,-99,13,18,8,17,9,9
05/10/2010,1,12,15,3,-99,16,-99,11,8,6,8,-99,8,13,6,9,6,5
05/10/2010,2,10,14,3,-99,14,-99,11,8,6,8,-99,5,10,6,7,3,4
05/10/2010,3,12,12,3,-99,18,-99,11,7,6,9,-99,6,16,7,8,2,5
05/10/2010,4,13,9,5,13,27,11,13,9,7,8,-99,8,17,8,14,5,8
05/10/2010,5,23,13,15,25,39,16,12,24,16,10,-99,17,28,16,33,10,19
05/10/2010,6,33,24,23,21,42,29,20,36,24,25,-99,30,34,26,44,22,35
05/10/2010,7,39,32,36,30,54,40,32,42,27,31,-99,38,33,37,-99,34,43
05/10/2010,8,39,31,29,39,52,38,36,50,25,29,-99,36,38,40,48,38,42
05/10/2010,9,26,20,22,34,43,33,31,46,16,20,-99,-99,32,35,43,29,28
05/10/2010,10,26,-99,12,33,31,35,23,-99,14,13,-99,-99,-99,33,37,22,32
05/10/2010,11,24,-99,10,26,31,-99,24,-99,12,13,-99,-99,25,34,-99,26,30
05/10/2010,12,24,-99,8,24,26,22,31,-99,10,10,-99,-99,22,14,43,29,22
05/10/2010,13,18,-99,8,18,19,29,25,-99,9,9,-99,-99,16,10,36,22,15
05/10/2010,14,16,18,6,18,24,-99,24,21,8,8,-99,-99,14,13,36,16,15
05/10/2010,15,13,16,6,17,27,22,21,28,10,8,-99,22,13,8,32,18,16
05/10/2010,16,16,20,8,24,43,27,22,18,10,8,-99,23,16,12,31,16,14
05/10/2010,17,21,23,8,25,41,34,19,21,10,11,-99,33,23,16,38,15,20
05/10/2010,18,17,26,11,23,36,27,27,31,12,13,-99,28,21,20,38,19,22
05/10/2010,19,18,24,13,27,37,21,22,29,12,15,-99,-99,20,22,-99,16,26
05/10/2010,20,17,19,18,18,27,23,21,24,12,16,-99,32,22,23,32,16,23
05/10/2010,21,18,14,20,19,28,23,22,26,12,14,-99,29,19,21,34,19,23
05/10/2010,22,18,11,16,17,24,25,16,25,12,11,-99,28,19,27,33,18,21
05/10/2010,23,17,11,10,22,24,23,13,21,11,7,-99,23,22,25,31,14,17
05/10/2010,24,16,10,5,13,20,17,11,15,7,6,-99,18,16,18,28,9,14
06/10/2010,1,11,9,5,13,18,11,10,14,11,6,-99,16,16,12,21,8,11
06/10/2010,2,17,7,4,21,16,9,11,10,16,9,-99,15,22,7,16,9,7
06/10/2010,3,20,8,9,17,17,12,9,6,17,13,-99,14,19,5,23,10,11
06/10/2010,4,15,9,11,20,24,17,12,9,16,17,-99,23,22,9,18,12,12
06/10/2010,5,19,15,16,21,36,24,15,21,24,22,-99,27,22,17,31,15,19
06/10/2010,6,32,24,25,31,38,29,25,28,22,24,-99,33,32,20,34,21,23
06/10/2010,7,36,30,27,36,40,35,34,34,28,16,-99,35,37,28,35,27,31
06/10/2010,8,33,26,25,33,37,31,33,35,25,20,-99,32,34,27,39,27,32
06/10/2010,9,27,35,20,20,37,30,29,27,18,22,-99,31,26,21,41,24,27
06/10/2010,10,23,29,13,13,35,17,25,28,11,14,-99,21,19,16,37,23,21
06/10/2010,11,16,25,-99,14,27,20,24,21,8,10,-99,24,16,12,28,14,15
06/10/2010,12,16,17,-99,13,27,26,21,21,8,7,-99,20,12,13,35,17,17
06/10/2010,13,13,18,-99,10,33,18,20,16,7,8,-99,19,11,10,30,14,11
06/10/2010,14,11,17,-99,16,35,21,19,16,9,9,-99,18,10,12,33,13,13
06/10/2010,15,14,20,-99,15,31,23,17,19,8,10,-99,22,14,12,35,15,-99
06/10/2010,16,11,19,-99,13,30,19,16,19,8,8,-99,20,12,13,30,11,-99
06/10/2010,17,12,22,-99,15,30,21,15,20,9,9,-99,24,13,10,27,11,-99
06/10/2010,18,14,27,-99,20,31,25,18,20,11,11,-99,24,15,12,-99,13,19
06/10/2010,19,19,22,-99,28,30,21,19,21,11,12,-99,27,22,15,26,14,23
06/10/2010,20,18,15,-99,25,26,20,23,21,11,11,-99,24,23,16,21,13,15
06/10/2010,21,18,14,-99,19,27,17,23,23,10,11,-99,25,21,16,25,16,16
06/10/2010,22,21,10,-99,24,26,18,18,20,12,6,-99,21,25,15,20,15,16
06/10/2010,23,14,9,-99,16,23,16,14,16,9,6,-99,18,17,12,19,15,12
06/10/2010,24,11,7,-99,15,19,14,10,10,20,8,-99,14,14,8,19,11,10
07/10/2010,1,9,7,-99,12,15,12,9,8,18,8,-99,15,13,8,12,8,6
07/10/2010,2,10,8,-99,11,18,-99,8,12,11,7,-99,24,11,13,17,6,22
07/10/2010,3,10,7,-99,9,19,13,9,14,11,8,-99,16,13,10,17,8,14
07/10/2010,4,11,11,-99,19,24,14,12,9,14,8,-99,20,20,6,13,8,5
07/10/2010,5,21,18,-99,26,31,23,14,22,21,18,-99,29,29,19,30,12,9
07/10/2010,6,30,28,-99,26,35,19,23,29,17,16,-99,24,31,23,34,19,24
07/10/2010,7,39,34,-99,35,44,31,30,33,24,29,-99,34,33,29,42,26,36
07/10/2010,8,33,36,-99,36,39,36,26,33,25,25,-99,34,29,27,42,27,31
07/10/2010,9,29,17,-99,36,31,39,25,34,18,19,-99,31,31,23,39,26,33
07/10/2010,10,28,18,-99,31,30,37,27,39,13,18,-99,33,28,33,46,-99,39
07/10/2010,11,28,23,-99,25,30,31,34,39,11,14,-99,26,-99,26,54,-99,36
07/10/2010,12,22,21,-99,21,29,-99,34,30,10,9,-99,23,21,14,47,-99,15
07/10/2010,13,20,17,-99,18,31,24,32,23,8,9,-99,28,17,13,33,27,17
07/10/2010,14,15,16,-99,15,26,23,24,23,6,8,-99,28,14,12,43,26,16
07/10/2010,15,13,14,-99,14,25,24,18,14,6,6,-99,23,11,9,35,23,10
07/10/2010,16,12,11,-99,23,39,21,21,27,8,7,-99,18,12,11,-99,16,17
07/10/2010,17,17,15,-99,23,40,28,19,34,11,8,-99,28,21,13,43,16,-99
07/10/2010,18,21,19,-99,26,34,25,27,31,12,11,-99,32,25,18,34,20,-99
07/10/2010,19,18,21,-99,26,35,26,23,27,13,9,-99,33,20,21,29,23,-99
07/10/2010,20,17,19,-99,20,27,30,23,29,13,14,-99,25,-99,23,30,22,-99
07/10/2010,21,21,18,-99,17,24,27,25,27,12,15,-99,24,25,19,25,23,-99
07/10/2010,22,17,16,-99,22,26,25,23,26,12,9,-99,27,22,19,27,22,-99
07/10/2010,23,20,16,-99,18,24,24,25,22,13,9,-99,21,22,18,25,19,-99
07/10/2010,24,21,13,-99,15,24,-99,22,17,9,9,-99,19,21,13,17,19,-99
08/10/2010,1,15,10,-99,9,19,-99,21,15,6,10,-99,18,19,11,16,14,-99
08/10/2010,2,20,12,-99,9,18,-99,21,12,7,9,-99,16,17,8,18,15,-99
08/10/2010,3,17,20,-99,9,17,-99,23,10,8,8,-99,10,21,7,14,12,-99
08/10/2010,4,20,21,-99,12,22,-99,20,10,9,9,-99,12,24,6,17,10,-99
08/10/2010,5,21,17,-99,15,33,-99,16,20,14,14,-99,14,23,14,22,12,-99
08/10/2010,6,33,24,-99,27,39,-99,20,32,21,22,-99,25,30,22,34,18,-99
08/10/2010,7,33,29,-99,35,38,-99,29,33,22,29,-99,34,34,26,37,29,-99
08/10/2010,8,36,35,-99,37,43,-99,28,33,20,27,-99,37,34,28,37,30,-99
08/10/2010,9,40,37,-99,37,39,-99,26,32,20,21,-99,45,32,22,42,29,-99
08/10/2010,10,55,40,-99,46,55,-99,-99,33,28,25,-99,54,39,25,48,36,-99
08/10/2010,11,55,45,-99,56,50,53,-99,37,27,33,-99,57,47,29,55,42,-99
08/10/2010,12,49,46,-99,-99,45,31,-99,32,17,21,-99,42,42,17,45,31,-99
08/10/2010,13,36,26,-99,29,33,32,-99,29,10,13,-99,37,29,18,45,29,-99
08/10/2010,14,26,18,-99,20,36,31,32,19,8,10,-99,35,19,18,42,22,20
08/10/2010,15,26,19,-99,22,32,35,32,39,8,7,-99,25,17,13,42,21,17
08/10/2010,16,22,16,-99,23,44,27,29,24,8,8,-99,20,17,9,53,21,16
08/10/2010,17,19,16,-99,24,35,37,26,20,13,8,-99,25,16,12,51,23,19
08/10/2010,18,26,25,-99,29,54,42,29,22,24,10,-99,33,25,21,67,29,21
08/10/2010,19,35,39,-99,45,49,52,46,60,28,17,-99,61,40,30,59,34,41
08/10/2010,20,29,31,-99,27,39,32,54,55,20,24,-99,35,30,35,47,34,34
08/10/2010,21,28,25,-99,20,43,36,32,39,18,22,-99,34,25,35,44,31,33
08/10/2010,22,34,15,-99,31,35,40,28,37,25,28,-99,37,31,31,38,34,35
08/10/2010,23,28,13,-99,35,33,29,24,30,22,26,-99,31,36,32,39,31,28
08/10/2010,24,25,17,-99,28,29,32,19,29,23,16,-99,33,29,32,37,28,34
09/10/2010,1,27,22,23,23,34,34,24,35,21,17,-99,34,26,34,34,32,32
09/10/2010,2,21,15,15,22,34,32,28,29,22,18,-99,31,23,28,31,30,31
09/10/2010,3,20,18,18,23,29,32,25,24,23,15,-99,31,23,25,30,30,28
09/10/2010,4,20,17,21,26,32,25,25,21,22,15,-99,30,23,20,25,28,22
09/10/2010,5,21,16,21,30,31,25,28,23,23,15,-99,25,21,21,28,25,-99
09/10/2010,6,23,19,19,24,32,28,26,26,26,13,-99,30,23,25,27,26,-99
09/10/2010,7,26,23,21,26,35,32,26,28,27,17,-99,30,25,26,27,27,-99
09/10/2010,8,28,30,18,30,36,34,27,28,27,19,-99,30,27,27,32,28,29
09/10/2010,9,31,33,19,30,35,33,27,32,30,21,-99,33,29,29,35,30,31
09/10/2010,10,42,40,18,41,36,38,34,41,36,24,-99,40,37,33,48,40,36
09/10/2010,11,54,45,23,54,47,45,42,51,39,42,-99,48,53,38,57,48,44
09/10/2010,12,45,39,17,56,48,38,38,35,20,36,-99,42,45,23,50,34,32
09/10/2010,13,35,37,20,41,49,28,29,20,14,19,-99,28,36,12,39,25,16
09/10/2010,14,33,40,13,33,44,23,28,30,14,18,-99,28,30,13,42,22,18
09/10/2010,15,30,40,12,33,32,26,24,18,17,18,-99,32,30,14,38,19,17
09/10/2010,16,28,36,11,32,26,23,24,24,19,14,-99,35,30,16,47,19,17
09/10/2010,17,30,30,16,33,45,43,23,22,21,14,-99,32,34,19,36,23,19
09/10/2010,18,34,23,27,29,65,43,28,48,18,11,-99,40,33,25,80,27,36
09/10/2010,19,26,25,23,28,46,49,37,51,18,18,-99,62,25,28,35,27,41
09/10/2010,20,20,21,-99,25,34,26,24,38,18,19,-99,29,21,25,44,30,33
09/10/2010,21,26,22,-99,28,36,24,26,31,15,20,-99,29,26,28,36,26,25
09/10/2010,22,22,12,-99,35,39,27,22,39,21,22,-99,28,33,35,38,29,28
09/10/2010,23,23,19,16,30,36,28,24,35,23,25,-99,29,31,35,39,26,35
09/10/2010,24,31,14,19,34,32,22,26,31,17,24,-99,21,36,28,36,30,31
10/10/2010,1,29,27,24,32,31,30,24,32,27,22,-99,31,32,29,35,29,34
10/10/2010,2,34,27,22,33,33,32,24,23,26,21,-99,32,31,24,32,23,30
10/10/2010,3,32,23,27,33,36,26,23,24,27,18,-99,29,33,22,27,29,24
10/10/2010,4,31,22,18,29,35,25,25,25,27,13,-99,29,31,25,25,28,25
10/10/2010,5,29,21,19,28,32,27,27,22,29,15,-99,27,26,25,27,27,25
10/10/2010,6,26,19,19,24,29,28,27,24,27,14,-99,27,23,26,27,25,24
10/10/2010,7,24,20,19,22,28,29,23,23,24,14,-99,27,23,27,27,25,27
10/10/2010,8,29,29,22,28,36,35,25,25,24,19,-99,30,26,25,28,24,26
10/10/2010,9,43,42,30,35,49,35,29,43,33,29,-99,36,40,28,39,28,28
10/10/2010,10,47,54,34,52,56,32,32,42,32,33,-99,46,47,33,41,33,31
10/10/2010,11,40,36,33,59,49,33,30,36,26,41,-99,41,36,30,45,32,30
10/10/2010,12,24,25,16,35,29,28,19,26,16,25,-99,25,25,-99,35,22,18
10/10/2010,13,24,26,12,28,28,29,16,21,18,18,-99,22,24,-99,30,19,19
10/10/2010,14,21,22,8,25,24,22,15,38,23,18,-99,20,23,15,23,19,19
10/10/2010,15,18,24,10,24,25,21,13,37,20,15,-99,21,18,16,22,16,14
10/10/2010,16,15,16,13,21,23,26,14,16,16,12,-99,21,18,13,25,17,14
10/10/2010,17,20,17,17,22,49,28,15,28,17,7,-99,26,27,10,17,17,17
10/10/2010,18,19,17,24,18,26,30,13,44,17,7,-99,34,22,12,24,22,24
10/10/2010,19,19,25,-99,21,35,23,23,30,23,14,-99,28,21,24,43,28,22
10/10/2010,20,27,33,-99,36,40,34,20,18,28,23,-99,32,44,28,40,24,28
10/10/2010,21,28,22,-99,30,31,39,22,33,27,9,-99,40,35,37,42,29,36
10/10/2010,22,18,11,-99,39,25,24,13,28,30,12,-99,26,32,28,44,20,26
10/10/2010,23,14,16,13,20,27,35,11,22,25,9,-99,36,18,26,39,15,34
10/10/2010,24,16,26,14,23,41,28,17,29,25,14,-99,24,24,24,30,17,19
11/10/2010,1,23,30,13,39,49,33,17,18,18,25,-99,29,30,18,28,18,23
11/10/2010,2,30,25,14,36,32,38,9,21,35,12,-99,43,38,22,26,27,31
11/10/2010,3,19,17,19,23,40,42,10,18,24,11,-99,47,24,27,26,18,34
11/10/2010,4,19,17,21,20,40,45,10,29,28,12,-99,41,20,23,20,22,31
11/10/2010,5,23,20,26,28,41,36,13,29,30,18,-99,31,22,25,25,29,25
11/10/2010,6,29,25,26,35,40,38,29,35,31,22,-99,35,24,35,32,32,33
11/10/2010,7,32,29,28,39,42,52,35,33,30,25,-99,38,28,37,32,31,35
11/10/2010,8,38,43,29,45,49,52,37,36,37,32,-99,49,36,40,34,34,37
11/10/2010,9,71,50,24,52,46,79,46,38,47,36,-99,81,59,-99,36,34,52
11/10/2010,10,112,94,-99,61,54,80,38,33,46,44,-99,106,88,-99,26,23,57
11/10/2010,11,87,69,-99,72,55,84,23,31,31,48,-99,78,67,-99,27,19,35
11/10/2010,12,41,34,-99,32,41,57,13,26,29,43,-99,57,46,-99,32,14,42
11/10/2010,13,31,33,-99,38,40,32,19,30,17,25,-99,30,26,22,57,21,38
11/10/2010,14,25,35,10,31,33,24,29,36,11,13,-99,26,24,21,55,33,21
11/10/2010,15,24,27,9,23,37,30,29,38,11,12,-99,32,23,20,50,29,22
11/10/2010,16,23,24,10,24,45,33,26,39,12,8,-99,32,23,16,-99,28,27
11/10/2010,17,22,17,12,19,53,35,30,47,12,9,-99,37,19,16,-99,28,32
11/10/2010,18,29,24,19,23,60,38,33,61,16,9,-99,46,20,18,-99,26,43
11/10/2010,19,47,27,-99,39,47,55,27,55,23,22,-99,59,45,26,-99,29,48
11/10/2010,20,38,42,-99,29,38,41,-99,52,16,22,-99,41,29,35,-99,35,-99
11/10/2010,21,29,36,23,27,39,35,50,45,13,24,-99,28,25,30,-99,42,36
11/10/2010,22,25,31,20,27,37,36,29,41,25,22,-99,29,19,38,-99,40,44
11/10/2010,23,27,17,20,34,37,22,31,45,21,19,-99,26,35,37,-99,29,32
11/10/2010,24,29,12,20,30,29,24,29,37,19,10,-99,30,34,38,40,29,26
12/10/2010,1,21,11,15,-99,30,-99,21,31,14,7,-99,28,32,31,34,20,-99
12/10/2010,2,16,9,21,-99,29,-99,16,27,15,5,-99,35,26,27,33,20,34
12/10/2010,3,14,9,20,-99,35,-99,14,31,16,8,-99,39,19,39,22,18,31
12/10/2010,4,16,11,26,22,45,31,14,28,30,7,-99,31,19,32,22,14,20
12/10/2010,5,26,19,31,32,46,38,15,21,39,8,-99,39,31,38,34,20,24
12/10/2010,6,33,29,33,38,52,45,24,30,36,17,-99,43,37,38,37,26,36
12/10/2010,7,34,36,31,38,51,48,30,35,37,31,-99,43,37,45,30,28,38
12/10/2010,8,35,39,36,37,49,40,29,36,36,27,-99,40,35,41,34,33,39
12/10/2010,9,32,25,46,36,58,45,37,58,35,19,-99,43,29,49,48,44,42
12/10/2010,10,-99,21,41,33,69,46,43,68,43,-99,-99,45,27,55,57,55,40
12/10/2010,11,-99,15,20,39,45,52,32,52,25,-99,-99,52,35,49,47,35,41
12/10/2010,12,33,32,9,36,30,29,27,44,13,-99,-99,26,35,24,45,30,28
12/10/2010,13,20,23,-99,16,32,21,18,24,9,10,-99,17,17,7,31,16,12
12/10/2010,14,12,13,7,12,30,19,12,17,7,6,-99,16,11,7,35,14,11
12/10/2010,15,12,12,7,12,37,16,13,20,7,7,-99,21,12,5,31,13,8
12/10/2010,16,13,16,8,15,37,21,16,18,9,8,-99,19,13,8,32,14,13
12/10/2010,17,16,19,9,16,41,19,17,23,9,11,-99,25,16,10,35,14,18
12/10/2010,18,17,20,10,18,37,22,20,23,12,15,-99,30,17,14,29,19,22
12/10/2010,19,21,23,19,19,39,26,22,32,14,16,-99,31,17,19,34,22,26
12/10/2010,20,28,29,26,22,34,27,22,32,20,18,-99,28,22,20,32,24,26
12/10/2010,21,33,25,20,41,42,26,25,32,25,21,-99,29,39,26,30,24,23
12/10/2010,22,28,23,23,32,39,33,30,30,26,25,-99,36,32,34,38,30,32
12/10/2010,23,25,11,22,40,32,37,22,39,26,14,-99,37,34,43,41,23,43
12/10/2010,24,21,7,13,22,23,38,18,40,34,7,-99,37,27,42,32,16,38
13/10/2010,1,10,6,12,16,26,42,12,30,30,5,-99,39,17,41,23,16,26
13/10/2010,2,11,8,9,24,20,36,8,24,25,4,-99,34,16,40,19,10,31
13/10/2010,3,18,7,9,28,16,28,5,29,29,3,-99,26,26,39,20,10,39
13/10/2010,4,26,12,20,33,24,35,9,41,32,4,-99,38,21,37,22,10,34
13/10/2010,5,35,26,32,37,35,38,12,36,34,19,-99,38,32,35,35,15,26
13/10/2010,6,38,34,36,44,46,44,26,34,34,34,-99,42,35,40,42,33,37
