FECHA,HORA,CAM,COY,MER,NEZ,PED,PER,SAG,SJA,TLA,UIZ,XAL,,,,,,,,,,,,,
25/03/2011,9,45,42,62,-99,-99,96,-99,40,69,79,-99,,,,,,,,,,,,,
25/03/2011,10,68,79,67,-99,-99,95,54,45,84,72,-99,,,,,,,,,,,,,
25/03/2011,11,78,95,60,-99,-99,82,52,51,74,65,-99,,,,,,,,,,,,,
25/03/2011,12,48,-99,46,-99,-99,54,49,42,41,49,-99,,,,,,,,,,,,,
25/03/2011,13,39,-99,44,-99,-99,42,26,27,25,24,-99,,,,,,,,,,,,,
25/03/2011,14,25,-99,49,-99,-99,37,15,35,13,25,-99,,,,,,,,,,,,,
25/03/2011,15,25,66,36,-99,-99,25,19,5,16,17,-99,,,,,,,,,,,,,
25/03/2011,16,17,36,25,-99,-99,29,14,2,14,24,-99,,,,,,,,,,,,,
25/03/2011,17,18,18,21,-99,-99,33,23,4,20,16,-99,,,,,,,,,,,,,
25/03/2011,18,25,16,19,-99,-99,46,25,16,28,18,-99,,,,,,,,,,,,,
25/03/2011,19,30,28,42,-99,-99,62,36,38,30,35,-99,,,,,,,,,,,,,
25/03/2011,20,46,99,52,-99,-99,64,33,58,37,66,-99,,,,,,,,,,,,,
25/03/2011,21,64,73,56,-99,-99,72,37,45,46,54,-99,,,,,,,,,,,,,
25/03/2011,22,51,64,59,-99,-99,64,39,53,41,46,-99,,,,,,,,,,,,,
25/03/2011,23,66,63,56,-99,-99,60,42,46,47,42,-99,,,,,,,,,,,,,
25/03/2011,24,60,51,47,-99,-99,65,43,47,52,43,-99,,,,,,,,,,,,,
26/03/2011,1,66,54,45,-99,-99,35,54,53,53,39,-99,,,,,,,,,,,,,
26/03/2011,2,61,51,49,-99,-99,33,51,67,48,38,-99,,,,,,,,,,,,,
26/03/2011,3,54,54,49,-99,-99,33,46,61,52,41,-99,,,,,,,,,,,,,
26/03/2011,4,48,26,43,-99,-99,34,53,49,49,44,-99,,,,,,,,,,,,,
26/03/2011,5,43,37,38,-99,-99,33,52,60,47,43,-99,,,,,,,,,,,,,
26/03/2011,6,51,42,42,-99,-99,41,48,60,48,50,-99,,,,,,,,,,,,,
26/03/2011,7,54,44,55,-99,-99,52,45,65,64,58,-99,,,,,,,,,,,,,
26/03/2011,8,54,58,75,-99,-99,68,49,78,68,61,-99,,,,,,,,,,,,,
26/03/2011,9,63,78,81,-99,-99,80,58,75,58,63,-99,,,,,,,,,,,,,
26/03/2011,10,73,86,82,-99,-99,69,57,98,60,68,-99,,,,,,,,,,,,,
26/03/2011,11,76,87,69,-99,-99,68,47,126,48,54,-99,,,,,,,,,,,,,
26/03/2011,12,74,66,66,-99,-99,58,47,92,59,59,-99,,,,,,,,,,,,,
26/03/2011,13,67,56,53,-99,-99,42,33,89,46,46,-99,,,,,,,,,,,,,
26/03/2011,14,54,46,53,-99,-99,46,32,76,33,47,-99,,,,,,,,,,,,,
26/03/2011,15,49,42,46,-99,-99,44,31,57,37,42,-99,,,,,,,,,,,,,
26/03/2011,16,46,50,49,-99,-99,36,36,65,35,40,-99,,,,,,,,,,,,,
26/03/2011,17,49,55,54,-99,-99,77,51,85,38,50,-99,,,,,,,,,,,,,
26/03/2011,18,64,62,59,-99,-99,79,62,113,45,10,-99,,,,,,,,,,,,,
26/03/2011,19,37,39,37,-99,-99,70,47,134,53,-99,-99,,,,,,,,,,,,,
26/03/2011,20,30,31,31,-99,-99,60,44,87,37,-99,-99,,,,,,,,,,,,,
26/03/2011,21,36,24,36,-99,-99,48,38,48,36,34,-99,,,,,,,,,,,,,
26/03/2011,22,38,28,39,-99,-99,40,53,45,29,37,-99,,,,,,,,,,,,,
26/03/2011,23,34,43,39,-99,-99,33,33,38,30,35,-99,,,,,,,,,,,,,
26/03/2011,24,30,31,35,-99,-99,26,31,39,24,32,-99,,,,,,,,,,,,,
27/03/2011,1,34,28,36,-99,-99,30,37,35,20,34,-99,,,,,,,,,,,,,
27/03/2011,2,29,26,30,-99,-99,32,34,40,19,37,-99,,,,,,,,,,,,,
27/03/2011,3,30,30,34,-99,-99,21,32,38,26,32,-99,,,,,,,,,,,,,
27/03/2011,4,23,20,33,-99,-99,30,40,46,20,35,-99,,,,,,,,,,,,,
27/03/2011,5,27,34,33,-99,-99,31,49,48,21,34,-99,,,,,,,,,,,,,
27/03/2011,6,36,34,37,-99,-99,35,50,50,20,35,-99,,,,,,,,,,,,,
27/03/2011,7,28,33,76,-99,-99,60,50,60,22,38,-99,,,,,,,,,,,,,
27/03/2011,8,30,42,78,-99,-99,79,58,56,25,46,-99,,,,,,,,,,,,,
27/03/2011,9,43,42,70,-99,-99,-99,70,61,46,51,-99,,,,,,,,,,,,,
27/03/2011,10,66,43,64,-99,-99,73,58,81,48,56,-99,,,,,,,,,,,,,
27/03/2011,11,55,38,53,-99,-99,70,42,59,43,53,-99,,,,,,,,,,,,,
27/03/2011,12,53,33,43,-99,-99,53,32,46,42,46,-99,,,,,,,,,,,,,
27/03/2011,13,44,38,40,-99,-99,41,40,40,49,51,-99,,,,,,,,,,,,,
27/03/2011,14,42,41,45,-99,-99,45,29,39,33,56,-99,,,,,,,,,,,,,
27/03/2011,15,46,36,38,-99,-99,51,34,50,36,49,-99,,,,,,,,,,,,,
27/03/2011,16,40,36,43,-99,-99,63,38,59,38,33,-99,,,,,,,,,,,,,
27/03/2011,17,36,40,43,-99,-99,56,33,55,40,36,-99,,,,,,,,,,,,,
27/03/2011,18,31,23,42,-99,-99,47,36,42,43,34,-99,,,,,,,,,,,,,
27/03/2011,19,33,25,38,-99,-99,52,42,35,37,-99,-99,,,,,,,,,,,,,
27/03/2011,20,28,29,34,-99,-99,47,34,32,38,31,-99,,,,,,,,,,,,,
27/03/2011,21,42,30,41,-99,-99,39,51,46,31,32,-99,,,,,,,,,,,,,
27/03/2011,22,33,31,36,-99,-99,46,39,31,39,33,-99,,,,,,,,,,,,,
27/03/2011,23,39,29,38,-99,-99,39,46,43,37,34,-99,,,,,,,,,,,,,
27/03/2011,24,37,29,39,-99,-99,45,-99,36,44,34,-99,,,,,,,,,,,,,
28/03/2011,1,36,32,39,-99,-99,48,-99,58,42,32,-99,,,,,,,,,,,,,
28/03/2011,2,36,37,39,-99,-99,32,44,49,42,38,-99,,,,,,,,,,,,,
28/03/2011,3,41,47,49,-99,-99,31,52,47,33,36,-99,,,,,,,,,,,,,
28/03/2011,4,39,43,41,-99,-99,30,39,43,35,40,-99,,,,,,,,,,,,,
28/03/2011,5,38,31,60,-99,-99,26,47,45,36,28,-99,,,,,,,,,,,,,
28/03/2011,6,40,28,49,-99,-99,25,50,41,43,26,-99,,,,,,,,,,,,,
28/03/2011,7,49,32,47,-99,-99,42,48,49,45,36,-99,,,,,,,,,,,,,
28/03/2011,8,51,39,53,-99,-99,58,45,56,53,42,-99,,,,,,,,,,,,,
28/03/2011,9,66,38,59,-99,-99,42,41,58,70,53,-99,,,,,,,,,,,,,
28/03/2011,10,85,48,75,-99,-99,46,38,56,-99,64,-99,,,,,,,,,,,,,
28/03/2011,11,69,56,71,-99,-99,56,47,56,68,57,-99,,,,,,,,,,,,,
28/03/2011,12,57,58,55,-99,-99,47,54,35,68,45,-99,,,,,,,,,,,,,
28/03/2011,13,45,50,43,-99,-99,33,-99,28,62,45,-99,,,,,,,,,,,,,
28/03/2011,14,51,51,45,-99,-99,41,41,29,62,40,-99,,,,,,,,,,,,,
28/03/2011,15,50,54,44,-99,-99,33,44,45,54,32,-99,,,,,,,,,,,,,
28/03/2011,16,47,38,36,-99,-99,38,-99,55,51,29,-99,,,,,,,,,,,,,
28/03/2011,17,37,31,38,-99,-99,53,-99,49,40,28,-99,,,,,,,,,,,,,
28/03/2011,18,29,18,34,-99,-99,55,-99,50,32,26,-99,,,,,,,,,,,,,
28/03/2011,19,27,19,26,-99,-99,101,-99,-99,30,18,-99,,,,,,,,,,,,,
28/03/2011,20,25,15,22,-99,-99,75,40,-99,22,17,-99,,,,,,,,,,,,,
28/03/2011,21,24,17,20,-99,-99,-99,37,25,23,20,-99,,,,,,,,,,,,,
28/03/2011,22,16,14,21,-99,-99,44,26,34,27,29,-99,,,,,,,,,,,,,
28/03/2011,23,30,19,22,-99,-99,38,33,-99,33,32,-99,,,,,,,,,,,,,
28/03/2011,24,42,20,30,-99,-99,36,36,37,31,29,-99,,,,,,,,,,,,,
29/03/2011,1,35,36,30,-99,-99,46,38,44,27,23,-99,,,,,,,,,,,,,
29/03/2011,2,27,18,28,-99,-99,33,30,44,30,22,-99,,,,,,,,,,,,,
29/03/2011,3,20,17,25,-99,-99,32,32,37,23,27,-99,,,,,,,,,,,,,
29/03/2011,4,22,19,26,-99,-99,36,31,37,24,28,-99,,,,,,,,,,,,,
29/03/2011,5,25,29,24,-99,-99,39,44,33,22,27,-99,,,,,,,,,,,,,
29/03/2011,6,29,19,32,-99,-99,40,41,37,27,29,-99,,,,,,,,,,,,,
29/03/2011,7,34,23,41,-99,-99,59,41,38,38,33,-99,,,,,,,,,,,,,
29/03/2011,8,42,28,42,-99,-99,68,42,51,48,41,-99,,,,,,,,,,,,,
29/03/2011,9,55,33,48,-99,-99,58,72,42,59,42,-99,,,,,,,,,,,,,
29/03/2011,10,51,44,-99,-99,-99,67,57,43,61,52,-99,,,,,,,,,,,,,
29/03/2011,11,42,44,-99,-99,-99,55,33,45,50,47,-99,,,,,,,,,,,,,
29/03/2011,12,52,49,-99,-99,-99,61,21,40,44,48,-99,,,,,,,,,,,,,
29/03/2011,13,48,59,53,-99,-99,48,39,41,48,41,-99,,,,,,,,,,,,,
29/03/2011,14,46,50,49,-99,-99,39,43,39,51,33,-99,,,,,,,,,,,,,
29/03/2011,15,38,38,39,-99,-99,59,31,34,45,29,-99,,,,,,,,,,,,,
29/03/2011,16,38,40,50,-99,-99,53,33,36,40,28,-99,,,,,,,,,,,,,
29/03/2011,17,35,33,45,-99,-99,61,36,41,32,28,-99,,,,,,,,,,,,,
29/03/2011,18,29,20,41,-99,-99,108,23,45,37,28,-99,,,,,,,,,,,,,
29/03/2011,19,30,26,36,-99,-99,123,22,46,30,27,-99,,,,,,,,,,,,,
29/03/2011,20,20,27,30,-99,-99,113,33,53,17,22,-99,,,,,,,,,,,,,
29/03/2011,21,17,23,23,-99,-99,80,38,36,24,27,-99,,,,,,,,,,,,,
29/03/2011,22,31,18,33,-99,-99,71,29,-99,34,37,-99,,,,,,,,,,,,,
29/03/2011,23,31,25,30,-99,-99,62,34,-99,39,27,-99,,,,,,,,,,,,,
29/03/2011,24,27,-99,32,-99,-99,49,34,39,36,27,-99,,,,,,,,,,,,,
30/03/2011,1,31,-99,30,-99,-99,43,38,41,52,33,-99,,,,,,,,,,,,,
30/03/2011,2,23,19,35,-99,-99,33,26,39,87,29,-99,,,,,,,,,,,,,
30/03/2011,3,28,20,37,-99,-99,36,32,39,97,24,-99,,,,,,,,,,,,,
30/03/2011,4,48,6,28,-99,-99,39,33,40,83,27,-99,,,,,,,,,,,,,
30/03/2011,5,34,23,34,-99,-99,41,36,36,87,30,-99,,,,,,,,,,,,,
30/03/2011,6,26,22,41,-99,-99,40,40,46,109,26,-99,,,,,,,,,,,,,
30/03/2011,7,36,18,46,-99,-99,59,51,51,112,33,-99,,,,,,,,,,,,,
30/03/2011,8,46,30,54,-99,-99,86,43,40,106,41,-99,,,,,,,,,,,,,
30/03/2011,9,64,35,45,-99,-99,89,39,44,-99,44,-99,,,,,,,,,,,,,
30/03/2011,10,45,45,45,-99,-99,69,47,61,63,33,-99,,,,,,,,,,,,,
30/03/2011,11,40,30,45,-99,-99,59,34,54,48,27,-99,,,,,,,,,,,,,
30/03/2011,12,-99,19,52,-99,-99,52,15,36,-99,30,-99,,,,,,,,,,,,,
30/03/2011,13,-99,26,34,-99,-99,32,16,28,-99,34,-99,,,,,,,,,,,,,
30/03/2011,14,37,28,43,-99,-99,38,32,32,-99,40,-99,,,,,,,,,,,,,
30/03/2011,15,40,25,45,-99,-99,43,33,-99,44,32,-99,,,,,,,,,,,,,
30/03/2011,16,28,30,36,-99,-99,55,24,40,34,30,-99,,,,,,,,,,,,,
30/03/2011,17,21,33,30,-99,-99,44,26,26,37,23,-99,,,,,,,,,,,,,
30/03/2011,18,29,32,33,-99,-99,39,40,46,20,20,-99,,,,,,,,,,,,,
30/03/2011,19,21,24,38,-99,-99,34,-99,43,37,19,-99,,,,,,,,,,,,,
30/03/2011,20,23,17,21,-99,-99,53,27,38,23,15,-99,,,,,,,,,,,,,
30/03/2011,21,32,28,22,-99,-99,48,26,35,25,21,-99,,,,,,,,,,,,,
30/03/2011,22,27,47,27,-99,-99,41,37,-99,29,19,-99,,,,,,,,,,,,,
30/03/2011,23,24,106,21,-99,-99,34,29,30,25,17,-99,,,,,,,,,,,,,
30/03/2011,24,26,29,27,-99,-99,37,30,26,53,16,-99,,,,,,,,,,,,,
31/03/2011,1,16,11,26,-99,-99,42,33,28,91,20,-99,,,,,,,,,,,,,
31/03/2011,2,18,32,19,-99,-99,29,29,42,89,21,-99,,,,,,,,,,,,,
31/03/2011,3,14,16,22,-99,-99,34,37,38,93,18,-99,,,,,,,,,,,,,
31/03/2011,4,21,9,20,-99,-99,33,40,36,70,23,-99,,,,,,,,,,,,,
31/03/2011,5,47,9,21,-99,-99,35,47,44,51,18,-99,,,,,,,,,,,,,
31/03/2011,6,58,18,39,-99,-99,61,55,50,47,29,-99,,,,,,,,,,,,,
31/03/2011,7,63,32,55,-99,-99,76,44,55,67,41,-99,,,,,,,,,,,,,
31/03/2011,8,48,35,54,-99,-99,84,41,47,68,35,-99,,,,,,,,,,,,,
31/03/2011,9,50,49,49,-99,-99,92,45,41,70,42,-99,,,,,,,,,,,,,
31/03/2011,10,43,47,50,-99,-99,77,38,43,48,38,-99,,,,,,,,,,,,,
31/03/2011,11,51,32,49,-99,-99,50,31,39,44,36,-99,,,,,,,,,,,,,
31/03/2011,12,42,29,28,-99,-99,19,15,17,36,16,-99,,,,,,,,,,,,,
31/03/2011,13,41,33,24,-99,-99,25,35,6,41,26,-99,,,,,,,,,,,,,
31/03/2011,14,35,29,35,-99,-99,27,30,12,44,31,-99,,,,,,,,,,,,,
31/03/2011,15,41,32,35,-99,-99,21,42,35,52,32,-99,,,,,,,,,,,,,
31/03/2011,16,46,29,49,-99,-99,36,35,40,37,38,-99,,,,,,,,,,,,,
31/03/2011,17,35,30,47,-99,-99,41,40,47,30,31,-99,,,,,,,,,,,,,
31/03/2011,18,35,29,46,-99,-99,56,32,40,31,35,-99,,,,,,,,,,,,,
31/03/2011,19,34,22,37,-99,-99,45,35,44,31,36,-99,,,,,,,,,,,,,
31/03/2011,20,35,22,39,-99,-99,48,31,46,31,20,-99,,,,,,,,,,,,,
31/03/2011,21,33,14,40,-99,-99,40,31,37,24,22,-99,,,,,,,,,,,,,
31/03/2011,22,23,21,28,-99,-99,32,23,34,29,22,-99,,,,,,,,,,,,,
31/03/2011,23,25,22,25,-99,-99,31,25,23,32,21,-99,,,,,,,,,,,,,
31/03/2011,24,25,20,25,-99,-99,31,22,24,39,24,-99,,,,,,,,,,,,,
01/04/2011,1,30,-99,29,-99,-99,40,29,30,65,29,-99,,,,,,,,,,,,,
01/04/2011,2,36,-99,34,-99,-99,41,30,27,96,28,-99,,,,,,,,,,,,,
01/04/2011,3,31,33,28,-99,-99,35,35,38,94,30,-99,,,,,,,,,,,,,
01/04/2011,4,27,53,40,-99,-99,32,40,35,82,34,-99,,,,,,,,,,,,,
01/04/2011,5,42,86,35,-99,-99,26,31,43,98,29,-99,,,,,,,,,,,,,
01/04/2011,6,46,47,39,-99,-99,22,41,42,93,35,-99,,,,,,,,,,,,,
01/04/2011,7,60,34,44,-99,-99,32,49,45,93,38,-99,,,,,,,,,,,,,
01/04/2011,8,64,38,55,-99,-99,44,62,56,89,41,-99,,,,,,,,,,,,,
01/04/2011,9,70,41,43,-99,-99,54,61,54,97,-99,-99,,,,,,,,,,,,,
01/04/2011,10,62,51,60,-99,-99,56,52,50,74,-99,-99,,,,,,,,,,,,,
01/04/2011,11,59,67,64,-99,-99,44,47,47,55,63,-99,,,,,,,,,,,,,
01/04/2011,12,49,54,49,-99,-99,31,37,42,60,44,-99,,,,,,,,,,,,,
01/04/2011,13,41,41,37,-99,-99,15,32,-99,45,30,-99,,,,,,,,,,,,,
01/04/2011,14,32,32,24,-99,-99,20,25,-99,43,15,-99,,,,,,,,,,,,,
01/04/2011,15,14,12,18,-99,-99,28,-99,-99,36,13,-99,,,,,,,,,,,,,
01/04/2011,16,20,18,32,-99,-99,56,-99,-99,27,22,-99,,,,,,,,,,,,,
01/04/2011,17,37,12,28,-99,-99,68,-99,28,32,14,-99,,,,,,,,,,,,,
01/04/2011,18,-99,18,29,-99,-99,50,-99,-99,32,14,-99,,,,,,,,,,,,,
01/04/2011,19,-99,19,34,-99,-99,34,-99,39,29,15,-99,,,,,,,,,,,,,
01/04/2011,20,25,26,27,-99,-99,35,-99,35,41,16,-99,,,,,,,,,,,,,
01/04/2011,21,39,26,29,-99,-99,49,-99,32,43,19,-99,,,,,,,,,,,,,
01/04/2011,22,39,23,30,-99,-99,39,-99,42,42,19,-99,,,,,,,,,,,,,
01/04/2011,23,36,58,36,-99,-99,39,-99,38,35,32,-99,,,,,,,,,,,,,
01/04/2011,24,37,55,34,-99,-99,29,-99,37,47,28,-99,,,,,,,,,,,,,
02/04/2011,1,45,35,41,-99,-99,34,-99,41,44,37,-99,,,,,,,,,,,,,
02/04/2011,2,45,35,36,-99,-99,38,-99,42,35,40,-99,,,,,,,,,,,,,
02/04/2011,3,29,12,35,-99,-99,29,-99,46,46,29,-99,,,,,,,,,,,,,
02/04/2011,4,25,14,33,-99,-99,33,-99,38,47,29,-99,,,,,,,,,,,,,
02/04/2011,5,32,16,33,-99,-99,40,-99,44,46,33,-99,,,,,,,,,,,,,
02/04/2011,6,27,19,36,-99,-99,43,-99,47,48,34,-99,,,,,,,,,,,,,
02/04/2011,7,37,-99,37,-99,-99,51,-99,47,56,38,-99,,,,,,,,,,,,,
02/04/2011,8,39,24,35,-99,-99,73,-99,49,75,43,-99,,,,,,,,,,,,,
02/04/2011,9,53,57,43,-99,-99,116,47,47,68,-99,-99,,,,,,,,,,,,,
02/04/2011,10,64,52,62,-99,-99,100,59,69,47,-99,-99,,,,,,,,,,,,,
02/04/2011,11,37,28,42,-99,-99,138,36,83,36,31,-99,,,,,,,,,,,,,
02/04/2011,12,34,35,37,-99,-99,78,24,78,38,39,-99,,,,,,,,,,,,,
02/04/2011,13,26,89,37,-99,-99,58,28,54,33,40,-99,,,,,,,,,,,,,
02/04/2011,14,33,47,40,-99,-99,52,37,53,30,34,-99,,,,,,,,,,,,,
02/04/2011,15,35,39,41,-99,-99,45,40,59,34,36,-99,,,,,,,,,,,,,
02/04/2011,16,37,11,31,-99,-99,79,46,81,30,31,-99,,,,,,,,,,,,,
02/04/2011,17,28,25,25,-99,-99,51,54,-99,29,21,-99,,,,,,,,,,,,,
02/04/2011,18,27,23,30,-99,-99,46,29,-99,28,21,-99,,,,,,,,,,,,,
02/04/2011,19,25,26,53,-99,-99,54,18,70,34,23,-99,,,,,,,,,,,,,
02/04/2011,20,27,34,27,-99,-99,54,20,70,-99,29,-99,,,,,,,,,,,,,
02/04/2011,21,30,32,24,-99,-99,38,35,45,44,27,-99,,,,,,,,,,,,,
02/04/2011,22,27,40,23,-99,-99,39,26,44,38,26,-99,,,,,,,,,,,,,
02/04/2011,23,33,31,28,-99,-99,40,27,29,29,24,-99,,,,,,,,,,,,,
02/04/2011,24,33,35,34,-99,-99,28,28,34,30,24,-99,,,,,,,,,,,,,
03/04/2011,1,30,23,25,-99,-99,34,27,37,27,29,-99,,,,,,,,,,,,,
03/04/2011,2,35,27,32,-99,-99,29,24,42,42,32,-99,,,,,,,,,,,,,
03/04/2011,3,37,24,39,-99,-99,29,31,36,32,28,-99,,,,,,,,,,,,,
03/04/2011,4,35,33,34,-99,-99,31,44,37,40,33,-99,,,,,,,,,,,,,
03/04/2011,5,36,38,35,-99,-99,29,35,38,40,28,-99,,,,,,,,,,,,,
03/04/2011,6,34,33,38,-99,-99,40,51,38,41,40,-99,,,,,,,,,,,,,
03/04/2011,7,37,48,36,-99,-99,52,42,43,38,50,-99,,,,,,,,,,,,,
03/04/2011,8,38,49,46,-99,-99,70,50,40,39,58,-99,,,,,,,,,,,,,
03/04/2011,9,55,42,57,-99,-99,68,53,49,52,59,-99,,,,,,,,,,,,,
03/04/2011,10,68,57,77,-99,-99,58,58,70,62,66,-99,,,,,,,,,,,,,
03/04/2011,11,74,68,71,-99,-99,36,53,65,61,60,-99,,,,,,,,,,,,,
03/04/2011,12,45,51,37,-99,-99,-99,30,48,38,36,-99,,,,,,,,,,,,,
03/04/2011,13,46,43,48,-99,-99,-99,35,50,28,34,-99,,,,,,,,,,,,,
03/04/2011,14,54,59,45,-99,-99,14,37,29,41,24,-99,,,,,,,,,,,,,
03/04/2011,15,53,37,35,-99,-99,30,42,53,47,37,-99,,,,,,,,,,,,,
03/04/2011,16,49,17,35,-99,-99,61,39,53,52,38,-99,,,,,,,,,,,,,
03/04/2011,17,42,41,36,-99,-99,52,62,63,45,28,-99,,,,,,,,,,,,,
03/04/2011,18,36,44,31,-99,-99,37,50,41,33,21,-99,,,,,,,,,,,,,
03/04/2011,19,34,24,31,-99,-99,40,30,28,27,23,-99,,,,,,,,,,,,,
03/04/2011,20,37,20,32,-99,-99,34,27,30,30,23,-99,,,,,,,,,,,,,
03/04/2011,21,33,19,37,-99,-99,42,18,33,37,28,-99,,,,,,,,,,,,,
03/04/2011,22,29,30,36,-99,-99,29,38,-99,24,25,-99,,,,,,,,,,,,,
03/04/2011,23,23,-99,30,-99,-99,38,41,-99,26,23,-99,,,,,,,,,,,,,
03/04/2011,24,19,-99,16,-99,-99,32,40,26,16,17,-99,,,,,,,,,,,,,
04/04/2011,1,18,-99,14,-99,-99,25,36,30,23,25,-99,,,,,,,,,,,,,
04/04/2011,2,18,18,15,-99,-99,28,33,20,22,28,-99,,,,,,,,,,,,,
04/04/2011,3,18,32,19,-99,-99,27,34,23,19,27,-99,,,,,,,,,,,,,
04/04/2011,4,29,27,27,-99,-99,25,29,23,21,30,-99,,,,,,,,,,,,,
04/04/2011,5,28,35,32,-99,-99,28,34,29,29,30,-99,,,,,,,,,,,,,
04/04/2011,6,28,36,35,-99,-99,25,32,37,33,31,-99,,,,,,,,,,,,,
04/04/2011,7,42,47,49,-99,-99,40,39,49,44,32,-99,,,,,,,,,,,,,
04/04/2011,8,44,52,45,-99,-99,42,41,50,40,34,-99,,,,,,,,,,,,,
04/04/2011,9,39,46,42,-99,-99,35,38,46,59,40,-99,,,,,,,,,,,,,
04/04/2011,10,48,43,36,-99,-99,34,-99,50,48,50,-99,,,,,,,,,,,,,
04/04/2011,11,45,53,32,-99,-99,41,-99,53,36,52,-99,,,,,,,,,,,,,
04/04/2011,12,34,43,46,-99,-99,42,34,56,31,43,-99,,,,,,,,,,,,,
04/04/2011,13,28,26,39,-99,-99,-99,30,52,25,48,-99,,,,,,,,,,,,,
04/04/2011,14,34,34,39,-99,-99,39,23,29,29,42,-99,,,,,,,,,,,,,
04/04/2011,15,34,39,37,-99,-99,35,30,22,27,38,-99,,,,,,,,,,,,,
04/04/2011,16,31,37,34,-99,-99,38,17,25,21,34,-99,,,,,,,,,,,,,
04/04/2011,17,30,25,31,-99,-99,29,14,15,24,29,-99,,,,,,,,,,,,,
04/04/2011,18,25,19,29,-99,-99,26,26,26,22,20,-99,,,,,,,,,,,,,
04/04/2011,19,22,18,25,-99,-99,40,24,35,20,21,-99,,,,,,,,,,,,,
04/04/2011,20,25,23,30,-99,-99,40,31,30,16,26,-99,,,,,,,,,,,,,
04/04/2011,21,27,25,28,-99,-99,35,32,31,24,28,-99,,,,,,,,,,,,,
04/04/2011,22,34,-99,33,-99,-99,43,31,40,43,31,-99,,,,,,,,,,,,,
04/04/2011,23,22,-99,17,-99,-99,26,25,30,34,28,-99,,,,,,,,,,,,,
04/04/2011,24,18,34,34,-99,-99,27,26,33,25,25,-99,,,,,,,,,,,,,
05/04/2011,1,22,31,26,-99,-99,46,24,28,-99,25,-99,,,,,,,,,,,,,
05/04/2011,2,24,18,27,-99,-99,35,21,29,-99,23,-99,,,,,,,,,,,,,
05/04/2011,3,21,21,23,-99,-99,27,12,29,22,19,-99,,,,,,,,,,,,,
05/04/2011,4,17,19,17,-99,-99,21,15,21,20,14,-99,,,,,,,,,,,,,
05/04/2011,5,6,17,6,-99,-99,15,-99,11,19,8,-99,,,,,,,,,,,,,
05/04/2011,6,9,6,9,-99,-99,17,1,12,7,11,-99,,,,,,,,,,,,,
05/04/2011,7,12,5,17,-99,-99,28,13,13,17,13,-99,,,,,,,,,,,,,
05/04/2011,8,15,9,18,-99,-99,30,11,16,16,17,-99,,,,,,,,,,,,,
05/04/2011,9,20,-99,21,-99,-99,21,11,-99,22,19,-99,,,,,,,,,,,,,
05/04/2011,10,13,-99,19,-99,-99,31,1,-99,18,18,-99,,,,,,,,,,,,,
05/04/2011,11,13,22,18,-99,-99,29,17,22,26,18,-99,,,,,,,,,,,,,
05/04/2011,12,23,26,25,-99,-99,24,21,24,27,24,-99,,,,,,,,,,,,,
05/04/2011,13,33,23,33,-99,-99,49,13,26,19,34,-99,,,,,,,,,,,,,
05/04/2011,14,31,22,28,-99,-99,36,13,26,16,27,-99,,,,,,,,,,,,,
05/04/2011,15,21,33,24,-99,-99,-99,25,17,19,24,-99,,,,,,,,,,,,,
05/04/2011,16,17,25,19,-99,-99,-99,9,21,18,21,-99,,,,,,,,,,,,,
05/04/2011,17,19,17,15,-99,-99,12,5,21,18,14,-99,,,,,,,,,,,,,
05/04/2011,18,19,19,18,-99,-99,15,28,30,19,15,-99,,,,,,,,,,,,,
05/04/2011,19,14,18,25,-99,-99,28,11,32,15,8,-99,,,,,,,,,,,,,
05/04/2011,20,15,13,17,-99,-99,36,17,-99,11,15,-99,,,,,,,,,,,,,
05/04/2011,21,16,41,18,-99,-99,19,18,28,20,22,-99,,,,,,,,,,,,,
05/04/2011,22,19,91,22,-99,-99,31,22,27,22,15,-99,,,,,,,,,,,,,
05/04/2011,23,19,37,18,-99,-99,27,18,20,12,15,-99,,,,,,,,,,,,,
05/04/2011,24,20,25,15,-99,-99,18,15,23,27,17,-99,,,,,,,,,,,,,
06/04/2011,1,14,11,14,-99,-99,26,17,31,9,13,-99,,,,,,,,,,,,,
06/04/2011,2,17,12,15,-99,-99,16,18,31,3,14,-99,,,,,,,,,,,,,
06/04/2011,3,18,20,19,-99,-99,24,16,28,16,17,-99,,,,,,,,,,,,,
06/04/2011,4,20,20,27,-99,-99,25,13,27,15,20,-99,,,,,,,,,,,,,
06/04/2011,5,22,20,26,-99,-99,29,32,28,22,21,-99,,,,,,,,,,,,,
06/04/2011,6,37,24,33,-99,-99,27,38,39,26,27,-99,,,,,,,,,,,,,
06/04/2011,7,48,39,32,-99,-99,33,40,35,37,35,-99,,,,,,,,,,,,,
06/04/2011,8,42,57,34,-99,-99,54,48,33,50,41,-99,,,,,,,,,,,,,
06/04/2011,9,41,66,37,-99,-99,68,47,45,63,39,-99,,,,,,,,,,,,,
06/04/2011,10,40,34,37,-99,-99,52,35,50,61,42,-99,,,,,,,,,,,,,
06/04/2011,11,32,31,35,-99,-99,36,26,45,76,33,-99,,,,,,,,,,,,,
06/04/2011,12,40,24,19,-99,-99,27,23,37,60,28,-99,,,,,,,,,,,,,
06/04/2011,13,36,25,27,-99,-99,26,-99,43,-99,-99,-99,,,,,,,,,,,,,
06/04/2011,14,32,30,38,-99,-99,25,-99,45,-99,-99,-99,,,,,,,,,,,,,
