FECHA,HORA,CAM,COY,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
15/10/2013,20,42,28,25,28,18,1,24,25,26,-99,-99,31,11,,,,,,,,,,,,,,
15/10/2013,21,33,28,19,31,20,15,23,25,26,-99,-99,35,28,,,,,,,,,,,,,,
15/10/2013,22,22,31,18,33,-99,-99,24,20,31,-99,-99,29,29,,,,,,,,,,,,,,
15/10/2013,23,17,24,13,29,32,15,25,18,32,-99,-99,24,19,,,,,,,,,,,,,,
15/10/2013,24,11,31,22,21,28,5,18,11,19,-99,-99,32,26,,,,,,,,,,,,,,
16/10/2013,1,18,43,9,17,26,19,22,16,33,-99,-99,28,28,,,,,,,,,,,,,,
16/10/2013,2,12,36,27,23,19,16,18,21,45,-99,-99,33,27,,,,,,,,,,,,,,
16/10/2013,3,20,31,32,36,13,8,16,16,28,-99,-99,33,27,,,,,,,,,,,,,,
16/10/2013,4,22,27,30,33,11,23,21,23,22,-99,-99,21,31,,,,,,,,,,,,,,
16/10/2013,5,17,23,23,29,12,23,27,23,20,-99,-99,18,33,,,,,,,,,,,,,,
16/10/2013,6,25,21,25,40,17,3,39,20,28,-99,-99,19,31,,,,,,,,,,,,,,
16/10/2013,7,43,24,28,41,23,30,24,28,33,-99,-99,43,51,,,,,,,,,,,,,,
16/10/2013,8,32,26,31,37,32,49,35,29,28,-99,-99,21,64,,,,,,,,,,,,,,
16/10/2013,9,45,33,18,37,23,39,29,25,25,-99,-99,30,69,,,,,,,,,,,,,,
16/10/2013,10,49,43,30,58,31,40,30,38,25,-99,-99,41,62,,,,,,,,,,,,,,
16/10/2013,11,52,45,45,64,39,47,33,30,26,-99,-99,51,62,,,,,,,,,,,,,,
16/10/2013,12,37,41,55,43,23,42,40,23,30,-99,-99,42,71,,,,,,,,,,,,,,
16/10/2013,13,36,48,54,45,12,35,25,26,29,-99,-99,42,55,,,,,,,,,,,,,,
16/10/2013,14,29,50,48,50,14,33,17,28,22,-99,-99,32,37,,,,,,,,,,,,,,
16/10/2013,15,35,48,61,49,13,49,16,31,17,-99,-99,29,20,,,,,,,,,,,,,,
16/10/2013,16,33,44,33,36,15,48,10,27,6,-99,-99,24,22,,,,,,,,,,,,,,
16/10/2013,17,24,34,33,29,14,43,13,19,12,-99,-99,26,15,,,,,,,,,,,,,,
16/10/2013,18,19,27,24,24,30,16,17,17,21,-99,-99,29,22,,,,,,,,,,,,,,
16/10/2013,19,21,30,27,30,-99,16,32,24,41,-99,-99,23,38,,,,,,,,,,,,,,
16/10/2013,20,17,30,29,32,29,32,20,27,32,-99,-99,22,36,,,,,,,,,,,,,,
16/10/2013,21,38,31,29,30,26,19,25,27,26,-99,-99,28,27,,,,,,,,,,,,,,
16/10/2013,22,102,31,36,34,25,37,14,16,21,-99,-99,27,23,,,,,,,,,,,,,,
16/10/2013,23,40,26,25,28,25,25,18,16,16,-99,-99,30,20,,,,,,,,,,,,,,
16/10/2013,24,-99,19,16,27,22,25,17,16,13,-99,-99,31,25,,,,,,,,,,,,,,
17/10/2013,1,29,18,17,23,20,14,15,18,11,-99,-99,22,26,,,,,,,,,,,,,,
17/10/2013,2,24,15,18,25,30,13,13,13,22,-99,-99,22,32,,,,,,,,,,,,,,
17/10/2013,3,18,14,11,25,21,17,10,15,27,-99,-99,15,26,,,,,,,,,,,,,,
17/10/2013,4,10,15,22,22,18,13,20,19,20,-99,-99,28,27,,,,,,,,,,,,,,
17/10/2013,5,28,23,20,4,18,18,30,22,22,-99,-99,31,24,,,,,,,,,,,,,,
17/10/2013,6,-99,33,32,-99,25,16,35,21,27,-99,-99,28,27,,,,,,,,,,,,,,
17/10/2013,7,-99,33,25,-99,37,14,47,22,26,-99,-99,34,39,,,,,,,,,,,,,,
17/10/2013,8,-99,38,25,40,39,27,43,18,43,-99,-99,37,69,,,,,,,,,,,,,,
17/10/2013,9,-99,50,55,58,38,39,42,21,41,-99,-99,40,57,,,,,,,,,,,,,,
17/10/2013,10,41,56,65,59,36,31,49,38,38,-99,-99,46,63,,,,,,,,,,,,,,
17/10/2013,11,20,57,56,59,40,49,58,20,43,-99,-99,45,77,,,,,,,,,,,,,,
17/10/2013,12,63,59,53,56,35,49,41,-99,44,-99,-99,51,79,,,,,,,,,,,,,,
17/10/2013,13,72,54,56,48,33,49,35,-99,35,-99,-99,61,54,,,,,,,,,,,,,,
17/10/2013,14,43,58,52,44,25,54,22,70,5,-99,-99,47,36,,,,,,,,,,,,,,
17/10/2013,15,37,50,44,50,13,62,15,56,11,-99,-99,27,32,,,,,,,,,,,,,,
17/10/2013,16,41,22,47,34,13,25,23,44,23,-99,-99,17,29,,,,,,,,,,,,,,
17/10/2013,17,41,12,19,18,15,12,24,62,24,-99,-99,15,31,,,,,,,,,,,,,,
17/10/2013,18,42,15,17,13,16,72,21,57,23,-99,-99,18,27,,,,,,,,,,,,,,
17/10/2013,19,42,21,22,16,18,53,22,53,24,-99,-99,16,31,,,,,,,,,,,,,,
17/10/2013,20,29,32,33,22,15,44,23,30,21,-99,-99,18,28,,,,,,,,,,,,,,
17/10/2013,21,53,28,22,30,17,26,26,20,26,-99,-99,24,28,,,,,,,,,,,,,,
17/10/2013,22,83,24,25,29,25,28,14,22,19,-99,-99,23,26,,,,,,,,,,,,,,
17/10/2013,23,4,25,24,24,25,26,26,21,21,-99,-99,29,28,,,,,,,,,,,,,,
17/10/2013,24,41,24,26,28,18,9,10,26,22,-99,-99,20,30,,,,,,,,,,,,,,
18/10/2013,1,32,23,28,25,22,18,17,14,24,-99,-99,24,24,,,,,,,,,,,,,,
18/10/2013,2,31,26,22,28,20,16,26,9,23,-99,-99,19,24,,,,,,,,,,,,,,
18/10/2013,3,20,25,28,25,19,8,24,17,17,-99,-99,20,32,,,,,,,,,,,,,,
18/10/2013,4,36,20,25,35,24,7,34,18,27,-99,-99,28,42,,,,,,,,,,,,,,
18/10/2013,5,28,16,29,34,25,4,27,17,27,-99,-99,24,50,,,,,,,,,,,,,,
18/10/2013,6,33,17,27,29,26,7,36,18,25,-99,-99,31,52,,,,,,,,,,,,,,
18/10/2013,7,44,24,28,36,29,10,35,23,36,-99,-99,32,80,,,,,,,,,,,,,,
18/10/2013,8,42,30,38,40,31,14,37,23,27,-99,-99,38,101,,,,,,,,,,,,,,
18/10/2013,9,42,49,40,43,33,13,48,23,35,-99,-99,12,54,,,,,,,,,,,,,,
18/10/2013,10,20,51,44,51,37,28,45,30,34,-99,-99,-99,64,,,,,,,,,,,,,,
18/10/2013,11,37,53,59,69,45,33,61,37,41,-99,-99,-99,88,,,,,,,,,,,,,,
18/10/2013,12,70,67,66,77,57,31,66,33,56,-99,-99,63,94,,,,,,,,,,,,,,
18/10/2013,13,77,69,58,63,61,43,45,41,60,-99,-99,68,77,,,,,,,,,,,,,,
18/10/2013,14,75,72,85,77,40,36,45,51,53,-99,-99,78,57,,,,,,,,,,,,,,
18/10/2013,15,49,75,95,82,40,57,41,54,43,-99,-99,78,46,,,,,,,,,,,,,,
18/10/2013,16,43,85,77,72,29,77,35,67,30,-99,-99,58,50,,,,,,,,,,,,,,
18/10/2013,17,44,83,49,58,35,68,38,50,41,-99,-99,49,55,,,,,,,,,,,,,,
18/10/2013,18,42,45,38,42,30,57,29,56,48,-99,-99,36,49,,,,,,,,,,,,,,
18/10/2013,19,54,43,58,51,25,39,34,29,25,-99,-99,38,69,,,,,,,,,,,,,,
18/10/2013,20,30,39,36,37,22,32,19,31,37,-99,-99,44,29,,,,,,,,,,,,,,
18/10/2013,21,25,30,25,20,18,35,17,27,12,-99,-99,17,20,,,,,,,,,,,,,,
18/10/2013,22,23,30,28,29,22,27,19,15,21,-99,-99,28,32,,,,,,,,,,,,,,
18/10/2013,23,26,21,19,27,25,17,31,11,21,-99,-99,24,34,,,,,,,,,,,,,,
18/10/2013,24,37,21,22,21,21,11,31,-99,14,-99,-99,21,33,,,,,,,,,,,,,,
19/10/2013,1,43,23,20,28,21,19,22,13,15,-99,-99,29,33,,,,,,,,,,,,,,
19/10/2013,2,32,24,25,34,35,19,33,14,26,-99,-99,29,43,,,,,,,,,,,,,,
19/10/2013,3,21,23,27,32,33,10,31,14,31,-99,-99,37,38,,,,,,,,,,,,,,
19/10/2013,4,20,20,31,32,46,6,39,-99,29,-99,-99,32,45,,,,,,,,,,,,,,
19/10/2013,5,25,19,26,37,36,12,42,11,35,-99,-99,25,59,,,,,,,,,,,,,,
19/10/2013,6,26,21,22,34,32,1,43,16,43,-99,-99,31,66,,,,,,,,,,,,,,
19/10/2013,7,32,20,22,39,37,5,47,14,43,-99,-99,32,76,,,,,,,,,,,,,,
19/10/2013,8,36,25,25,39,33,11,54,25,36,-99,-99,29,68,,,,,,,,,,,,,,
19/10/2013,9,53,32,46,36,34,24,65,24,24,-99,-99,46,61,,,,,,,,,,,,,,
19/10/2013,10,34,42,43,43,56,36,69,32,38,-99,-99,57,82,,,,,,,,,,,,,,
19/10/2013,11,34,49,33,46,44,36,50,29,47,-99,-99,61,75,,,,,,,,,,,,,,
19/10/2013,12,25,37,47,56,42,30,39,16,40,-99,-99,58,33,,,,,,,,,,,,,,
19/10/2013,13,22,47,46,42,23,27,28,16,10,-99,-99,43,23,,,,,,,,,,,,,,
19/10/2013,14,31,40,28,32,22,29,27,17,7,-99,-99,31,31,,,,,,,,,,,,,,
19/10/2013,15,33,38,15,28,26,39,28,30,16,-99,-99,30,28,,,,,,,,,,,,,,
19/10/2013,16,23,27,19,22,25,20,25,44,34,-99,-99,19,25,,,,,,,,,,,,,,
19/10/2013,17,8,22,17,32,11,20,12,15,30,-99,-99,27,16,,,,,,,,,,,,,,
19/10/2013,18,20,22,18,23,11,22,9,-99,13,-99,-99,15,12,,,,,,,,,,,,,,
19/10/2013,19,18,15,23,21,12,10,8,-99,6,-99,-99,13,8,,,,,,,,,,,,,,
19/10/2013,20,10,15,10,12,4,19,6,-99,8,-99,-99,9,9,,,,,,,,,,,,,,
19/10/2013,21,13,15,11,11,4,7,4,-99,13,-99,-99,23,15,,,,,,,,,,,,,,
19/10/2013,22,10,12,15,16,16,2,10,-99,10,-99,-99,15,17,,,,,,,,,,,,,,
19/10/2013,23,17,10,8,18,7,4,17,-99,8,-99,-99,13,23,,,,,,,,,,,,,,
19/10/2013,24,6,10,7,12,9,6,6,-99,11,-99,-99,4,23,,,,,,,,,,,,,,
20/10/2013,1,19,11,9,16,1,-99,9,-99,6,-99,-99,5,13,,,,,,,,,,,,,,
20/10/2013,2,13,10,9,16,7,3,3,-99,6,-99,-99,6,10,,,,,,,,,,,,,,
20/10/2013,3,8,10,9,12,9,4,8,-99,9,-99,-99,16,16,,,,,,,,,,,,,,
20/10/2013,4,1,14,8,12,14,10,8,-99,10,-99,-99,21,13,,,,,,,,,,,,,,
20/10/2013,5,20,17,11,17,20,11,15,-99,8,-99,-99,19,15,,,,,,,,,,,,,,
20/10/2013,6,13,19,14,20,22,16,26,-99,13,-99,-99,18,16,,,,,,,,,,,,,,
20/10/2013,7,9,17,12,17,-99,7,17,-99,16,-99,-99,25,28,,,,,,,,,,,,,,
20/10/2013,8,12,18,9,10,19,3,17,-99,16,-99,-99,23,20,,,,,,,,,,,,,,
20/10/2013,9,18,21,14,24,18,9,25,-99,9,-99,-99,22,29,,,,,,,,,,,,,,
20/10/2013,10,19,27,28,23,24,24,25,-99,18,-99,-99,36,32,,,,,,,,,,,,,,
20/10/2013,11,56,29,33,29,25,21,19,-99,19,-99,-99,38,41,,,,,,,,,,,,,,
20/10/2013,12,37,48,40,42,23,26,24,-99,20,-99,-99,42,33,,,,,,,,,,,,,,
20/10/2013,13,54,46,41,38,21,40,34,-99,24,-99,-99,42,38,,,,,,,,,,,,,,
20/10/2013,14,48,45,37,46,24,40,18,-99,26,-99,-99,45,39,,,,,,,,,,,,,,
20/10/2013,15,29,49,52,50,26,36,31,-99,32,-99,-99,41,37,,,,,,,,,,,,,,
20/10/2013,16,9,38,19,37,30,25,51,-99,41,-99,-99,35,37,,,,,,,,,,,,,,
20/10/2013,17,41,17,18,23,-99,21,43,-99,13,-99,-99,15,18,,,,,,,,,,,,,,
20/10/2013,18,-99,14,13,8,-99,15,6,-99,-99,-99,-99,13,14,,,,,,,,,,,,,,
20/10/2013,19,16,18,16,16,5,10,12,-99,8,-99,-99,11,16,,,,,,,,,,,,,,
20/10/2013,20,24,22,17,19,7,18,2,-99,8,-99,-99,14,19,,,,,,,,,,,,,,
20/10/2013,21,50,82,17,17,10,34,10,-99,10,-99,-99,13,16,,,,,,,,,,,,,,
20/10/2013,22,28,50,16,11,12,42,19,-99,18,-99,-99,7,24,,,,,,,,,,,,,,
20/10/2013,23,26,34,7,14,6,15,8,-99,12,-99,-99,9,19,,,,,,,,,,,,,,
20/10/2013,24,20,16,10,14,11,10,-99,22,8,-99,-99,7,17,,,,,,,,,,,,,,
21/10/2013,1,22,13,12,14,2,8,-99,20,7,-99,-99,2,15,,,,,,,,,,,,,,
21/10/2013,2,17,9,12,3,2,14,-99,20,3,-99,-99,-99,7,,,,,,,,,,,,,,
21/10/2013,3,9,6,6,8,-99,3,-99,11,-99,-99,-99,-99,7,,,,,,,,,,,,,,
21/10/2013,4,7,5,1,10,6,5,-99,-99,4,-99,-99,16,10,,,,,,,,,,,,,,
21/10/2013,5,9,4,4,8,2,2,-99,14,3,-99,-99,46,16,,,,,,,,,,,,,,
21/10/2013,6,8,7,4,10,4,7,-99,13,11,-99,-99,10,16,,,,,,,,,,,,,,
21/10/2013,7,22,10,9,8,8,9,-99,19,8,-99,-99,9,24,,,,,,,,,,,,,,
21/10/2013,8,39,20,25,7,9,16,-99,19,9,-99,-99,11,18,,,,,,,,,,,,,,
21/10/2013,9,34,22,35,24,13,15,-99,17,6,-99,-99,12,21,,,,,,,,,,,,,,
21/10/2013,10,41,30,32,-99,12,17,-99,18,15,-99,-99,21,18,,,,,,,,,,,,,,
21/10/2013,11,50,26,26,-99,14,27,-99,25,15,-99,-99,13,29,,,,,,,,,,,,,,
21/10/2013,12,46,17,15,22,10,29,-99,23,23,-99,-99,13,40,,,,,,,,,,,,,,
21/10/2013,13,43,8,1,13,5,22,-99,37,-99,-99,-99,2,33,,,,,,,,,,,,,,
21/10/2013,14,22,10,-99,12,4,4,-99,24,-99,-99,-99,5,19,,,,,,,,,,,,,,
21/10/2013,15,19,7,17,8,6,5,-99,21,7,-99,-99,-99,21,,,,,,,,,,,,,,
21/10/2013,16,11,4,9,4,6,1,-99,15,8,-99,-99,5,15,,,,,,,,,,,,,,
21/10/2013,17,14,9,17,9,7,2,-99,10,8,-99,-99,4,18,,,,,,,,,,,,,,
21/10/2013,18,2,6,11,7,10,9,-99,9,14,-99,-99,8,18,,,,,,,,,,,,,,
21/10/2013,19,68,8,3,14,7,5,-99,22,9,-99,-99,6,13,,,,,,,,,,,,,,
21/10/2013,20,-99,10,4,11,7,6,-99,19,13,-99,-99,13,18,,,,,,,,,,,,,,
21/10/2013,21,13,10,10,14,9,7,-99,14,14,-99,-99,9,14,,,,,,,,,,,,,,
21/10/2013,22,14,11,16,12,9,9,-99,16,8,-99,-99,11,10,,,,,,,,,,,,,,
21/10/2013,23,20,17,14,8,7,7,-99,10,11,-99,-99,10,11,,,,,,,,,,,,,,
21/10/2013,24,16,11,7,16,10,7,8,11,9,-99,-99,9,13,,,,,,,,,,,,,,
22/10/2013,1,3,10,5,16,14,14,4,9,8,-99,-99,12,11,,,,,,,,,,,,,,
22/10/2013,2,13,9,13,15,13,5,6,8,9,-99,-99,14,14,,,,,,,,,,,,,,
22/10/2013,3,8,8,9,15,18,9,8,6,11,-99,-99,9,19,,,,,,,,,,,,,,
22/10/2013,4,8,12,12,12,32,6,10,12,11,-99,-99,18,26,,,,,,,,,,,,,,
22/10/2013,5,15,12,13,17,6,13,10,9,12,-99,-99,53,18,,,,,,,,,,,,,,
22/10/2013,6,21,13,15,15,18,6,8,9,13,-99,-99,11,34,,,,,,,,,,,,,,
22/10/2013,7,25,26,13,24,20,10,10,12,12,-99,-99,15,37,,,,,,,,,,,,,,
22/10/2013,8,27,24,19,22,15,15,25,16,15,-99,-99,25,40,,,,,,,,,,,,,,
22/10/2013,9,30,33,28,32,15,16,24,16,22,-99,-99,17,28,,,,,,,,,,,,,,
22/10/2013,10,22,27,38,33,22,6,17,14,27,-99,-99,26,22,,,,,,,,,,,,,,
22/10/2013,11,80,34,40,37,13,21,18,12,18,-99,-99,27,23,,,,,,,,,,,,,,
22/10/2013,12,40,47,32,30,9,28,19,21,8,-99,-99,20,18,,,,,,,,,,,,,,
22/10/2013,13,14,39,42,36,16,32,20,29,15,-99,-99,16,29,,,,,,,,,,,,,,
22/10/2013,14,37,36,36,33,19,22,18,29,34,-99,-99,37,16,,,,,,,,,,,,,,
22/10/2013,15,10,21,14,16,23,12,1,14,13,-99,-99,19,12,,,,,,,,,,,,,,
22/10/2013,16,9,10,8,9,5,4,7,-99,3,-99,-99,7,7,,,,,,,,,,,,,,
22/10/2013,17,8,11,9,18,1,3,8,-99,8,-99,-99,9,9,,,,,,,,,,,,,,
22/10/2013,18,15,8,5,14,2,3,2,-99,5,-99,-99,12,7,,,,,,,,,,,,,,
22/10/2013,19,16,8,-99,18,-99,15,6,-99,3,-99,-99,-99,8,,,,,,,,,,,,,,
22/10/2013,20,-99,7,3,9,5,2,-99,-99,4,-99,-99,7,9,,,,,,,,,,,,,,
22/10/2013,21,11,7,7,12,4,7,10,-99,6,-99,-99,3,7,,,,,,,,,,,,,,
22/10/2013,22,5,4,7,9,5,2,-99,-99,5,-99,-99,-99,3,,,,,,,,,,,,,,
22/10/2013,23,6,9,8,8,-99,8,10,-99,-99,-99,-99,14,5,,,,,,,,,,,,,,
22/10/2013,24,2,9,3,8,1,2,1,-99,-99,6,-99,1,1,,,,,,,,,,,,,,
23/10/2013,1,9,10,13,16,6,-99,4,-99,3,4,-99,13,6,,,,,,,,,,,,,,
23/10/2013,2,17,9,11,8,3,-99,4,-99,1,11,-99,1,4,,,,,,,,,,,,,,
23/10/2013,3,8,6,7,8,5,-99,1,-99,4,-99,-99,14,4,,,,,,,,,,,,,,
23/10/2013,4,6,7,9,-99,4,1,4,-99,2,9,-99,12,3,,,,,,,,,,,,,,
23/10/2013,5,15,11,11,3,-99,7,12,-99,3,16,-99,6,6,,,,,,,,,,,,,,
23/10/2013,6,13,10,10,18,8,-99,8,-99,8,-99,-99,18,10,,,,,,,,,,,,,,
23/10/2013,7,15,13,9,15,7,13,7,8,6,-99,-99,11,8,,,,,,,,,,,,,,
23/10/2013,8,17,13,17,6,9,4,9,11,5,5,-99,9,4,,,,,,,,,,,,,,
23/10/2013,9,13,17,17,13,8,10,15,11,5,11,-99,14,-99,,,,,,,,,,,,,,
23/10/2013,10,15,15,11,21,8,-99,13,11,7,4,-99,11,-99,,,,,,,,,,,,,,
23/10/2013,11,17,18,13,17,11,34,-99,12,9,16,-99,8,-99,,,,,,,,,,,,,,
23/10/2013,12,16,18,19,11,6,5,-99,15,2,3,-99,12,9,,,,,,,,,,,,,,
23/10/2013,13,11,17,12,17,7,19,11,7,2,17,-99,8,15,,,,,,,,,,,,,,
23/10/2013,14,21,17,13,14,5,-99,17,7,5,5,-99,19,11,,,,,,,,,,,,,,
23/10/2013,15,2,17,22,18,10,25,1,8,13,15,-99,13,14,,,,,,,,,,,,,,
23/10/2013,16,23,16,25,21,15,9,15,14,9,17,-99,17,12,,,,,,,,,,,,,,
23/10/2013,17,17,17,19,25,11,19,7,12,15,21,-99,11,20,,,,,,,,,,,,,,
23/10/2013,18,26,22,17,24,12,-99,11,13,20,29,-99,23,13,,,,,,,,,,,,,,
23/10/2013,19,17,20,11,22,9,20,3,15,17,12,-99,23,12,,,,,,,,,,,,,,
23/10/2013,20,16,14,15,24,13,34,11,12,11,18,-99,15,17,,,,,,,,,,,,,,
23/10/2013,21,14,16,22,21,16,7,-99,11,14,15,-99,25,18,,,,,,,,,,,,,,
23/10/2013,22,15,15,17,24,12,9,10,10,16,18,-99,12,33,,,,,,,,,,,,,,
23/10/2013,23,20,14,10,14,15,-99,14,9,14,1,-99,14,13,,,,,,,,,,,,,,
23/10/2013,24,19,17,16,27,13,24,17,-99,14,31,-99,16,14,,,,,,,,,,,,,,
24/10/2013,1,24,17,18,26,16,7,21,9,20,28,-99,22,20,,,,,,,,,,,,,,
24/10/2013,2,34,18,23,18,21,7,29,12,17,49,-99,29,21,,,,,,,,,,,,,,
24/10/2013,3,43,23,39,31,14,22,26,15,15,51,-99,26,30,,,,,,,,,,,,,,
24/10/2013,4,39,34,40,48,30,16,28,23,26,44,-99,17,35,,,,,,,,,,,,,,
24/10/2013,5,35,34,44,46,31,21,32,22,29,33,-99,33,38,,,,,,,,,,,,,,
24/10/2013,6,40,37,34,55,29,22,32,13,31,41,-99,38,37,,,,,,,,,,,,,,
24/10/2013,7,44,40,50,41,30,32,35,22,35,44,-99,48,41,,,,,,,,,,,,,,
24/10/2013,8,48,43,38,40,30,32,42,16,36,46,-99,30,57,,,,,,,,,,,,,,
24/10/2013,9,41,42,48,42,28,27,29,10,38,39,-99,43,56,,,,,,,,,,,,,,
24/10/2013,10,49,34,43,49,21,25,42,15,38,48,-99,42,23,,,,,,,,,,,,,,
24/10/2013,11,52,36,48,53,27,19,43,20,30,29,-99,56,11,,,,,,,,,,,,,,
24/10/2013,12,12,41,35,36,16,4,30,16,5,18,-99,38,14,,,,,,,,,,,,,,
24/10/2013,13,-99,37,41,34,17,22,25,15,5,30,-99,36,22,,,,,,,,,,,,,,
24/10/2013,14,15,36,42,29,15,11,13,15,12,24,-99,32,19,,,,,,,,,,,,,,
24/10/2013,15,35,31,38,29,13,19,15,20,18,26,-99,33,10,,,,,,,,,,,,,,
24/10/2013,16,17,26,22,26,13,31,9,27,17,23,-99,33,20,,,,,,,,,,,,,,
24/10/2013,17,21,23,11,18,10,5,22,12,10,20,-99,34,27,,,,,,,,,,,,,,
24/10/2013,18,33,22,17,27,14,27,22,13,22,21,-99,26,26,,,,,,,,,,,,,,
24/10/2013,19,3,24,15,17,19,10,15,20,20,12,-99,23,18,,,,,,,,,,,,,,
24/10/2013,20,16,13,12,15,8,22,6,18,10,16,-99,19,16,,,,,,,,,,,,,,
24/10/2013,21,18,15,15,16,13,13,11,20,11,16,-99,15,12,,,,,,,,,,,,,,
24/10/2013,22,22,17,19,21,12,6,9,13,14,15,-99,10,19,,,,,,,,,,,,,,
24/10/2013,23,14,16,15,16,12,28,13,20,18,14,-99,21,25,,,,,,,,,,,,,,
24/10/2013,24,20,15,13,26,14,8,26,16,10,18,-99,19,21,,,,,,,,,,,,,,
25/10/2013,1,17,17,28,32,23,8,14,14,18,10,-99,17,36,,,,,,,,,,,,,,
25/10/2013,2,16,16,17,28,19,18,7,13,22,19,-99,18,27,,,,,,,,,,,,,,
25/10/2013,3,28,17,25,39,16,10,18,14,20,33,-99,21,28,,,,,,,,,,,,,,
25/10/2013,4,25,19,22,28,18,5,28,7,21,26,-99,17,33,,,,,,,,,,,,,,
25/10/2013,5,32,24,24,18,17,17,27,2,24,36,-99,18,61,,,,,,,,,,,,,,
25/10/2013,6,27,20,26,20,24,15,31,9,18,35,-99,30,54,,,,,,,,,,,,,,
25/10/2013,7,34,21,27,35,27,15,26,20,27,42,-99,35,54,,,,,,,,,,,,,,
25/10/2013,8,47,26,37,39,29,26,33,25,24,70,-99,22,62,,,,,,,,,,,,,,
25/10/2013,9,58,31,32,45,28,24,49,17,27,55,-99,40,77,,,,,,,,,,,,,,
25/10/2013,10,61,45,35,49,-99,40,41,20,34,52,-99,52,72,,,,,,,,,,,,,,
25/10/2013,11,36,45,28,-99,-99,36,46,13,51,36,-99,68,84,,,,,,,,,,,,,,
25/10/2013,12,32,35,41,45,47,33,46,9,49,44,-99,62,49,,,,,,,,,,,,,,
25/10/2013,13,26,44,59,48,32,30,31,21,31,32,-99,45,26,,,,,,,,,,,,,,
25/10/2013,14,20,34,13,26,25,27,14,39,13,28,-99,27,18,,,,,,,,,,,,,,
25/10/2013,15,25,21,17,16,10,40,7,29,-99,23,-99,12,19,,,,,,,,,,,,,,
25/10/2013,16,11,16,21,14,6,35,1,20,-99,18,-99,7,9,,,,,,,,,,,,,,
25/10/2013,17,10,8,6,11,-99,3,7,7,-99,18,-99,4,9,,,,,,,,,,,,,,
25/10/2013,18,17,7,9,8,7,-99,4,3,16,9,-99,7,7,,,,,,,,,,,,,,
25/10/2013,19,-99,6,8,10,5,-99,2,7,8,8,-99,3,8,,,,,,,,,,,,,,
25/10/2013,20,3,3,3,11,5,-99,1,1,3,6,-99,4,6,,,,,,,,,,,,,,
25/10/2013,21,14,8,9,9,6,-99,-99,2,6,13,-99,3,-99,,,,,,,,,,,,,,
25/10/2013,22,12,10,12,15,4,-99,14,6,10,18,-99,12,6,,,,,,,,,,,,,,
25/10/2013,23,19,11,14,17,6,-99,6,5,8,18,-99,10,10,,,,,,,,,,,,,,
25/10/2013,24,23,12,13,23,4,-99,-99,-99,4,16,-99,15,8,,,,,,,,,,,,,,
26/10/2013,1,10,14,16,22,5,-99,7,5,13,24,-99,14,13,,,,,,,,,,,,,,
26/10/2013,2,24,17,19,23,9,-99,14,9,8,12,-99,16,5,,,,,,,,,,,,,,
26/10/2013,3,20,14,19,27,20,-99,6,9,13,15,-99,18,7,,,,,,,,,,,,,,
26/10/2013,4,9,15,14,24,9,-99,6,-99,8,11,-99,18,6,,,,,,,,,,,,,,
26/10/2013,5,22,11,14,20,10,-99,14,-99,10,12,-99,23,16,,,,,,,,,,,,,,
26/10/2013,6,12,10,16,29,10,-99,11,-99,10,15,-99,12,12,,,,,,,,,,,,,,
26/10/2013,7,14,8,8,19,15,-99,4,-99,14,10,-99,19,12,,,,,,,,,,,,,,
26/10/2013,8,18,7,9,15,7,-99,-99,5,11,3,-99,18,21,,,,,,,,,,,,,,
26/10/2013,9,10,7,9,16,12,-99,1,6,5,10,-99,17,13,,,,,,,,,,,,,,
26/10/2013,10,17,5,6,16,5,-99,14,-99,3,10,-99,15,6,,,,,,,,,,,,,,
26/10/2013,11,-99,11,12,17,5,-99,9,6,-99,16,-99,12,7,,,,,,,,,,,,,,
26/10/2013,12,11,9,-99,11,3,-99,13,14,6,16,-99,9,5,,,,,,,,,,,,,,
26/10/2013,13,15,13,21,10,5,-99,9,1,1,17,-99,12,3,,,,,,,,,,,,,,
26/10/2013,14,12,15,27,13,7,-99,11,-99,3,11,-99,16,13,,,,,,,,,,,,,,
26/10/2013,15,20,17,18,17,8,-99,14,14,11,18,-99,18,11,,,,,,,,,,,,,,
26/10/2013,16,12,12,-99,11,10,-99,-99,24,4,15,-99,6,6,,,,,,,,,,,,,,
26/10/2013,17,15,11,7,9,3,-99,4,6,6,14,-99,3,6,,,,,,,,,,,,,,
26/10/2013,18,22,7,-99,8,3,-99,14,13,10,5,-99,1,9,,,,,,,,,,,,,,
26/10/2013,19,18,7,7,6,10,-99,5,5,6,13,-99,2,9,,,,,,,,,,,,,,
26/10/2013,20,1,6,5,7,6,-99,7,-99,7,11,-99,8,6,,,,,,,,,,,,,,
26/10/2013,21,2,6,7,12,3,-99,18,4,8,6,-99,6,4,,,,,,,,,,,,,,
26/10/2013,22,5,7,1,9,4,-99,4,6,6,8,-99,8,-99,,,,,,,,,,,,,,
26/10/2013,23,11,7,3,6,5,-99,5,7,5,7,-99,13,-99,,,,,,,,,,,,,,
26/10/2013,24,5,6,9,9,3,-99,10,-99,11,3,-99,8,1,,,,,,,,,,,,,,
27/10/2013,1,5,5,6,10,1,-99,-99,7,-99,6,-99,9,1,,,,,,,,,,,,,,
27/10/2013,2,15,5,3,10,8,-99,8,4,7,7,-99,8,1,,,,,,,,,,,,,,
