FECHA,HORA,CAM,COY,CCA,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
21/06/2014,11,44,17,-99,-99,32,-99,12,-99,12,4,29,-99,29,37,,,,,,,,,,,,,,
21/06/2014,12,41,21,-99,-99,32,38,6,56,26,17,31,7,57,27,,,,,,,,,,,,,,
21/06/2014,13,37,29,-99,-99,33,38,38,36,34,-99,22,15,40,38,,,,,,,,,,,,,,
21/06/2014,14,23,30,-99,-99,33,32,26,-99,-99,20,21,28,41,49,,,,,,,,,,,,,,
21/06/2014,15,33,38,-99,-99,23,19,18,19,42,15,27,32,32,35,,,,,,,,,,,,,,
21/06/2014,16,31,29,-99,-99,36,15,-99,16,33,16,12,15,20,33,,,,,,,,,,,,,,
21/06/2014,17,17,27,-99,-99,45,27,-99,-99,22,20,17,22,36,22,,,,,,,,,,,,,,
21/06/2014,18,2,22,-99,-99,22,22,-99,-99,26,23,15,24,7,24,,,,,,,,,,,,,,
21/06/2014,19,26,18,-99,-99,-99,15,-99,16,-99,18,2,20,13,15,,,,,,,,,,,,,,
21/06/2014,20,-99,21,-99,-99,35,22,-99,17,17,15,12,8,14,15,,,,,,,,,,,,,,
21/06/2014,21,23,17,-99,-99,16,17,-99,19,17,16,12,8,16,32,,,,,,,,,,,,,,
21/06/2014,22,16,17,-99,-99,16,20,-99,14,11,21,12,18,16,35,,,,,,,,,,,,,,
21/06/2014,23,16,13,-99,-99,19,14,-99,21,18,19,8,11,16,22,,,,,,,,,,,,,,
21/06/2014,24,14,15,-99,-99,11,12,-99,16,17,13,9,15,11,-99,,,,,,,,,,,,,,
22/06/2014,1,19,16,-99,-99,9,15,-99,11,18,12,14,26,8,25,,,,,,,,,,,,,,
22/06/2014,2,15,18,-99,-99,9,16,-99,17,-99,11,12,13,18,10,,,,,,,,,,,,,,
22/06/2014,3,10,19,-99,-99,24,-99,-99,11,-99,11,11,17,18,18,,,,,,,,,,,,,,
22/06/2014,4,14,20,-99,-99,44,-99,-99,22,15,20,14,17,17,31,,,,,,,,,,,,,,
22/06/2014,5,10,19,-99,-99,5,-99,-99,-99,9,14,14,20,18,23,,,,,,,,,,,,,,
22/06/2014,6,17,18,-99,-99,-99,-99,-99,4,7,20,17,20,23,26,,,,,,,,,,,,,,
22/06/2014,7,20,19,-99,-99,5,-99,-99,17,-99,20,19,16,16,32,,,,,,,,,,,,,,
22/06/2014,8,17,20,-99,-99,58,-99,-99,17,-99,15,20,23,26,41,,,,,,,,,,,,,,
22/06/2014,9,42,24,-99,-99,38,-99,-99,12,-99,15,18,24,27,35,,,,,,,,,,,,,,
22/06/2014,10,44,23,-99,-99,29,-99,-99,34,-99,21,20,28,33,41,,,,,,,,,,,,,,
22/06/2014,11,50,31,-99,-99,44,-99,-99,11,21,26,11,26,27,47,,,,,,,,,,,,,,
22/06/2014,12,18,47,-99,-99,48,-99,-99,-99,32,25,20,14,61,18,,,,,,,,,,,,,,
22/06/2014,13,34,50,-99,-99,28,-99,-99,42,42,-99,39,29,68,-99,,,,,,,,,,,,,,
22/06/2014,14,33,47,-99,-99,61,-99,-99,17,29,-99,28,40,24,32,,,,,,,,,,,,,,
22/06/2014,15,33,48,-99,-99,26,-99,-99,32,54,-99,19,25,39,14,,,,,,,,,,,,,,
22/06/2014,16,31,44,-99,-99,56,-99,-99,21,51,-99,18,26,48,38,,,,,,,,,,,,,,
22/06/2014,17,39,45,-99,-99,47,-99,-99,26,40,-99,28,30,19,35,,,,,,,,,,,,,,
22/06/2014,18,30,40,-99,-99,26,-99,-99,46,47,-99,23,28,18,27,,,,,,,,,,,,,,
22/06/2014,19,67,24,-99,-99,15,-99,-99,20,-99,-99,15,29,30,25,,,,,,,,,,,,,,
22/06/2014,20,10,31,-99,-99,15,-99,-99,12,26,-99,18,39,15,26,,,,,,,,,,,,,,
22/06/2014,21,21,31,-99,-99,19,-99,-99,27,31,-99,24,27,38,29,,,,,,,,,,,,,,
22/06/2014,22,46,47,-99,-99,25,-99,-99,31,27,-99,35,30,35,19,,,,,,,,,,,,,,
22/06/2014,23,53,46,-99,-99,23,-99,-99,25,-99,-99,26,47,48,57,,,,,,,,,,,,,,
22/06/2014,24,15,46,-99,-99,43,-99,19,24,-99,2,16,34,34,30,,,,,,,,,,,,,,
23/06/2014,1,37,38,-99,-99,28,34,30,33,21,45,19,39,36,9,,,,,,,,,,,,,,
23/06/2014,2,17,36,-99,-99,38,42,52,25,20,36,22,30,35,10,,,,,,,,,,,,,,
23/06/2014,3,25,34,-99,-99,34,35,36,31,16,30,18,25,39,31,,,,,,,,,,,,,,
23/06/2014,4,56,37,-99,-99,46,34,31,42,16,31,16,30,24,45,,,,,,,,,,,,,,
23/06/2014,5,27,35,-99,-99,55,25,35,39,19,35,36,25,34,69,,,,,,,,,,,,,,
23/06/2014,6,48,33,-99,-99,26,28,33,33,27,29,37,29,47,80,,,,,,,,,,,,,,
23/06/2014,7,49,33,-99,-99,17,26,27,29,35,28,45,20,32,51,,,,,,,,,,,,,,
23/06/2014,8,61,33,-99,-99,65,29,34,36,23,23,32,21,31,67,,,,,,,,,,,,,,
23/06/2014,9,46,40,-99,-99,27,40,38,44,-99,29,22,25,35,72,,,,,,,,,,,,,,
23/06/2014,10,63,48,-99,-99,59,38,43,48,37,50,36,29,45,70,,,,,,,,,,,,,,
23/06/2014,11,24,54,-99,-99,49,55,62,34,29,44,34,32,52,27,,,,,,,,,,,,,,
23/06/2014,12,48,57,-99,-99,49,39,38,52,-99,17,22,46,62,27,,,,,,,,,,,,,,
23/06/2014,13,68,60,-99,-99,39,20,54,55,-99,12,25,36,54,66,,,,,,,,,,,,,,
23/06/2014,14,68,56,-99,-99,53,24,50,45,-99,13,24,36,48,45,,,,,,,,,,,,,,
23/06/2014,15,37,52,-99,-99,49,14,23,31,-99,14,15,32,42,40,,,,,,,,,,,,,,
23/06/2014,16,27,37,-99,-99,44,27,40,36,30,26,16,27,39,46,,,,,,,,,,,,,,
23/06/2014,17,33,42,-99,-99,38,35,34,46,44,25,27,21,38,39,,,,,,,,,,,,,,
23/06/2014,18,55,56,-99,-99,55,37,46,42,43,29,30,32,53,45,,,,,,,,,,,,,,
23/06/2014,19,42,57,-99,-99,67,44,57,51,43,42,33,42,61,65,,,,,,,,,,,,,,
23/06/2014,20,25,54,-99,-99,43,32,38,-99,20,42,16,29,42,71,,,,,,,,,,,,,,
23/06/2014,21,22,31,-99,-99,33,16,17,-99,8,34,14,9,18,-99,,,,,,,,,,,,,,
23/06/2014,22,20,17,-99,-99,16,9,12,-99,13,12,19,18,20,-99,,,,,,,,,,,,,,
23/06/2014,23,15,16,-99,-99,18,9,8,-99,-99,7,15,6,17,-99,,,,,,,,,,,,,,
23/06/2014,24,10,14,-99,-99,19,4,10,-99,-99,4,11,2,17,-99,,,,,,,,,,,,,,
24/06/2014,1,21,16,-99,-99,-99,7,12,-99,3,5,12,5,23,22,,,,,,,,,,,,,,
24/06/2014,2,23,18,-99,-99,5,16,10,-99,9,11,14,7,10,38,,,,,,,,,,,,,,
24/06/2014,3,19,21,-99,-99,58,22,8,-99,10,13,16,11,10,39,,,,,,,,,,,,,,
24/06/2014,4,20,19,-99,38,38,19,10,-99,7,24,14,14,20,33,,,,,,,,,,,,,,
24/06/2014,5,23,19,-99,23,1,26,13,-99,9,21,14,9,32,44,,,,,,,,,,,,,,
24/06/2014,6,46,19,-99,13,72,29,11,-99,-99,31,29,17,26,44,,,,,,,,,,,,,,
24/06/2014,7,45,19,-99,35,43,23,6,-99,-99,28,40,15,29,46,,,,,,,,,,,,,,
24/06/2014,8,44,22,-99,50,14,20,14,-99,-99,24,43,18,26,53,,,,,,,,,,,,,,
24/06/2014,9,24,28,-99,32,32,26,19,53,24,20,46,4,40,61,,,,,,,,,,,,,,
24/06/2014,10,57,33,-99,25,47,29,20,24,18,31,46,15,32,51,,,,,,,,,,,,,,
24/06/2014,11,57,30,-99,44,45,36,21,38,23,42,39,14,59,60,,,,,,,,,,,,,,
24/06/2014,12,23,47,-99,65,72,37,27,52,29,-99,43,16,74,109,,,,,,,,,,,,,,
24/06/2014,13,29,34,-99,65,74,34,23,57,-99,36,38,12,64,86,,,,,,,,,,,,,,
24/06/2014,14,86,22,-99,57,68,24,28,53,-99,57,27,9,23,89,,,,,,,,,,,,,,
24/06/2014,15,64,21,-99,48,64,11,22,51,-99,48,32,4,12,81,,,,,,,,,,,,,,
24/06/2014,16,41,21,-99,39,34,16,30,20,-99,-99,40,17,28,49,,,,,,,,,,,,,,
24/06/2014,17,22,20,-99,18,19,1,32,34,-99,-99,67,20,22,47,,,,,,,,,,,,,,
24/06/2014,18,3,24,-99,15,27,16,4,28,18,17,32,20,20,46,,,,,,,,,,,,,,
24/06/2014,19,43,27,-99,55,19,27,-99,20,26,21,37,32,34,34,,,,,,,,,,,,,,
24/06/2014,20,37,31,-99,8,25,14,10,15,29,14,29,36,28,32,,,,,,,,,,,,,,
24/06/2014,21,29,13,-99,26,40,16,15,41,9,13,15,13,11,32,,,,,,,,,,,,,,
24/06/2014,22,20,8,-99,21,12,10,2,16,10,16,18,9,-99,25,,,,,,,,,,,,,,
24/06/2014,23,25,8,-99,18,47,4,13,15,12,7,21,13,3,20,,,,,,,,,,,,,,
24/06/2014,24,25,13,-99,13,-99,4,11,20,13,10,27,11,9,34,,,,,,,,,,,,,,
25/06/2014,1,24,14,-99,-99,9,12,10,28,10,13,22,13,22,22,,,,,,,,,,,,,,
25/06/2014,2,23,15,-99,22,13,12,14,22,4,14,26,9,22,30,,,,,,,,,,,,,,
25/06/2014,3,13,18,-99,30,13,14,9,14,11,14,27,9,8,23,,,,,,,,,,,,,,
25/06/2014,4,18,19,-99,25,-99,23,15,22,10,14,24,10,18,24,,,,,,,,,,,,,,
25/06/2014,5,19,21,-99,9,5,8,19,14,10,15,24,16,29,26,,,,,,,,,,,,,,
25/06/2014,6,26,26,-99,27,56,6,23,3,10,14,28,17,19,17,,,,,,,,,,,,,,
25/06/2014,7,35,27,-99,31,38,6,22,-99,21,14,36,20,14,23,,,,,,,,,,,,,,
25/06/2014,8,24,28,-99,40,-99,5,28,12,24,13,37,15,10,-99,,,,,,,,,,,,,,
25/06/2014,9,11,24,-99,-99,1,5,32,7,18,4,20,6,11,-99,,,,,,,,,,,,,,
25/06/2014,10,24,31,-99,54,1,7,32,10,26,14,22,13,25,-99,,,,,,,,,,,,,,
25/06/2014,11,13,24,-99,30,27,3,30,12,27,7,34,-99,3,-99,,,,,,,,,,,,,,
25/06/2014,12,5,13,-99,17,15,4,19,23,27,4,36,-99,11,-99,,,,,,,,,,,,,,
25/06/2014,13,7,10,-99,21,6,6,23,22,26,2,20,12,3,9,,,,,,,,,,,,,,
25/06/2014,14,25,8,-99,11,2,7,-99,-99,7,17,14,2,9,22,,,,,,,,,,,,,,
25/06/2014,15,40,7,-99,14,11,-99,24,-99,7,27,16,-99,2,10,,,,,,,,,,,,,,
25/06/2014,16,41,5,-99,-99,14,7,1,6,6,2,12,-99,5,14,,,,,,,,,,,,,,
25/06/2014,17,28,4,-99,-99,-99,8,-99,2,8,9,2,-99,6,24,,,,,,,,,,,,,,
25/06/2014,18,17,5,-99,43,-99,6,23,11,4,9,20,6,3,19,,,,,,,,,,,,,,
25/06/2014,19,23,15,-99,9,11,8,2,8,3,15,21,4,3,7,,,,,,,,,,,,,,
25/06/2014,20,11,14,-99,6,21,10,9,9,8,16,24,12,11,7,,,,,,,,,,,,,,
25/06/2014,21,13,16,-99,11,18,5,7,10,6,19,17,25,16,16,,,,,,,,,,,,,,
25/06/2014,22,17,16,-99,8,17,7,8,8,6,16,17,17,22,15,,,,,,,,,,,,,,
25/06/2014,23,17,16,-99,6,8,13,3,17,11,11,25,17,13,13,,,,,,,,,,,,,,
25/06/2014,24,30,12,-99,18,-99,6,17,10,-99,11,-99,4,19,15,,,,,,,,,,,,,,
26/06/2014,1,-99,15,-99,17,-99,5,16,18,5,10,-99,12,15,12,,,,,,,,,,,,,,
26/06/2014,2,-99,15,-99,12,-99,3,16,2,-99,7,-99,1,3,15,,,,,,,,,,,,,,
26/06/2014,3,2,11,-99,7,-99,4,15,20,3,-99,-99,3,17,17,,,,,,,,,,,,,,
26/06/2014,4,12,12,-99,4,-99,4,-99,10,4,4,-99,1,18,11,,,,,,,,,,,,,,
26/06/2014,5,18,9,-99,23,-99,4,8,-99,7,5,-99,9,9,11,,,,,,,,,,,,,,
26/06/2014,6,19,9,-99,8,-99,5,6,2,6,8,-99,8,15,20,,,,,,,,,,,,,,
26/06/2014,7,13,7,-99,7,-99,8,6,9,11,8,-99,1,2,11,,,,,,,,,,,,,,
26/06/2014,8,21,8,-99,16,-99,7,21,9,10,8,-99,10,-99,23,,,,,,,,,,,,,,
26/06/2014,9,2,12,-99,11,-99,7,10,9,11,8,-99,2,10,23,,,,,,,,,,,,,,
26/06/2014,10,48,14,-99,-99,-99,11,17,11,11,11,-99,8,16,-99,,,,,,,,,,,,,,
26/06/2014,11,23,19,-99,22,-99,9,14,13,15,12,-99,3,14,24,,,,,,,,,,,,,,
26/06/2014,12,41,15,-99,33,-99,4,14,27,17,10,-99,-99,27,15,,,,,,,,,,,,,,
26/06/2014,13,41,19,-99,29,-99,7,31,12,27,2,-99,11,27,26,,,,,,,,,,,,,,
26/06/2014,14,40,19,-99,20,-99,15,22,22,8,18,-99,23,14,18,,,,,,,,,,,,,,
26/06/2014,15,-99,11,-99,8,-99,14,-99,19,6,13,-99,-99,10,13,,,,,,,,,,,,,,
26/06/2014,16,-99,14,-99,34,-99,1,5,7,4,4,-99,2,10,13,,,,,,,,,,,,,,
26/06/2014,17,-99,14,-99,-99,-99,6,9,12,15,3,-99,2,16,20,,,,,,,,,,,,,,
26/06/2014,18,-99,19,-99,27,-99,5,38,19,14,15,-99,8,7,27,,,,,,,,,,,,,,
26/06/2014,19,29,17,-99,48,-99,6,29,19,13,20,-99,29,23,26,,,,,,,,,,,,,,
26/06/2014,20,15,19,-99,11,-99,18,7,14,12,25,-99,20,15,22,,,,,,,,,,,,,,
26/06/2014,21,27,16,-99,9,-99,18,11,10,10,18,-99,19,26,18,,,,,,,,,,,,,,
26/06/2014,22,32,20,-99,30,-99,12,13,23,14,11,-99,21,21,19,,,,,,,,,,,,,,
26/06/2014,23,25,26,-99,19,-99,17,20,14,19,11,-99,18,15,5,,,,,,,,,,,,,,
26/06/2014,24,25,24,-99,24,24,14,17,16,9,13,-99,14,16,10,,,,,,,,,,,,,,
27/06/2014,1,17,22,-99,21,27,21,17,12,17,14,35,14,23,29,,,,,,,,,,,,,,
27/06/2014,2,15,15,-99,9,19,15,15,19,12,12,8,15,12,23,,,,,,,,,,,,,,
27/06/2014,3,15,16,-99,10,17,12,11,3,22,12,5,28,55,17,,,,,,,,,,,,,,
27/06/2014,4,14,16,-99,11,16,14,13,13,3,12,13,23,40,18,,,,,,,,,,,,,,
27/06/2014,5,13,18,-99,18,19,12,12,20,10,15,11,13,21,20,,,,,,,,,,,,,,
27/06/2014,6,15,37,-99,21,15,11,11,2,12,15,27,11,19,23,,,,,,,,,,,,,,
27/06/2014,7,18,38,-99,13,20,9,11,2,17,18,33,21,9,37,,,,,,,,,,,,,,
27/06/2014,8,35,38,-99,19,33,15,14,8,9,11,38,12,26,-99,,,,,,,,,,,,,,
27/06/2014,9,25,33,-99,42,22,17,23,15,24,10,48,21,30,30,,,,,,,,,,,,,,
27/06/2014,10,52,37,-99,25,29,9,28,17,28,14,37,23,18,19,,,,,,,,,,,,,,
27/06/2014,11,6,41,-99,25,16,6,38,19,30,6,45,8,11,23,,,,,,,,,,,,,,
27/06/2014,12,34,22,-99,36,28,10,28,20,53,7,43,2,12,15,,,,,,,,,,,,,,
27/06/2014,13,38,5,-99,18,12,-99,23,11,46,7,27,-99,10,26,,,,,,,,,,,,,,
27/06/2014,14,-99,2,-99,14,9,-99,8,41,45,2,14,-99,30,22,,,,,,,,,,,,,,
27/06/2014,15,-99,8,-99,3,11,-99,11,19,29,6,24,-99,23,20,,,,,,,,,,,,,,
27/06/2014,16,-99,4,-99,-99,3,-99,21,10,4,15,20,-99,13,-99,,,,,,,,,,,,,,
27/06/2014,17,-99,-99,-99,7,11,-99,-99,6,12,8,19,-99,15,15,,,,,,,,,,,,,,
27/06/2014,18,-99,6,-99,6,15,-99,-99,19,2,5,9,3,19,19,,,,,,,,,,,,,,
27/06/2014,19,31,13,-99,21,15,-99,5,11,11,17,3,1,20,35,,,,,,,,,,,,,,
27/06/2014,20,14,11,-99,10,22,-99,10,26,7,18,-99,4,18,-99,,,,,,,,,,,,,,
27/06/2014,21,11,14,-99,26,30,-99,1,26,29,31,25,10,5,-99,,,,,,,,,,,,,,
27/06/2014,22,24,15,-99,14,8,-99,8,31,13,25,32,8,11,-99,,,,,,,,,,,,,,
27/06/2014,23,26,19,-99,30,26,-99,11,27,5,27,38,8,11,-99,,,,,,,,,,,,,,
27/06/2014,24,36,20,-99,29,39,-99,7,28,5,14,28,15,-99,-99,,,,,,,,,,,,,,
28/06/2014,1,35,23,-99,27,24,38,14,23,9,20,22,18,-99,-99,,,,,,,,,,,,,,
28/06/2014,2,30,21,-99,25,27,14,9,12,6,17,20,12,-99,-99,,,,,,,,,,,,,,
28/06/2014,3,25,20,-99,29,21,11,8,15,5,20,16,16,-99,-99,,,,,,,,,,,,,,
28/06/2014,4,12,15,-99,27,23,10,8,25,7,13,17,9,-99,-99,,,,,,,,,,,,,,
28/06/2014,5,16,12,-99,10,9,10,5,34,7,12,33,13,-99,-99,,,,,,,,,,,,,,
28/06/2014,6,10,8,-99,11,11,3,-99,15,6,13,13,8,-99,-99,,,,,,,,,,,,,,
28/06/2014,7,11,13,-99,11,8,3,-99,-99,1,7,8,7,-99,-99,,,,,,,,,,,,,,
28/06/2014,8,11,8,-99,9,15,-99,4,-99,12,4,21,7,-99,-99,,,,,,,,,,,,,,
28/06/2014,9,16,10,-99,17,16,-99,9,3,10,4,-99,4,-99,-99,,,,,,,,,,,,,,
28/06/2014,10,10,16,-99,16,21,2,18,13,22,-99,5,-99,-99,-99,,,,,,,,,,,,,,
28/06/2014,11,-99,14,-99,22,19,2,16,4,30,7,8,-99,-99,-99,,,,,,,,,,,,,,
28/06/2014,12,-99,9,-99,8,10,6,2,11,8,6,7,3,-99,-99,,,,,,,,,,,,,,
28/06/2014,13,17,1,-99,10,7,6,-99,6,3,3,21,1,-99,-99,,,,,,,,,,,,,,
28/06/2014,14,7,3,-99,8,4,2,-99,29,6,5,8,2,-99,-99,,,,,,,,,,,,,,
28/06/2014,15,15,7,-99,-99,5,8,-99,19,6,6,16,2,-99,-99,,,,,,,,,,,,,,
28/06/2014,16,7,7,-99,15,16,3,-99,-99,2,1,31,4,-99,-99,,,,,,,,,,,,,,
28/06/2014,17,-99,10,-99,10,2,10,-99,-99,7,7,13,6,-99,-99,,,,,,,,,,,,,,
28/06/2014,18,3,7,-99,13,8,10,6,22,5,15,21,9,-99,-99,,,,,,,,,,,,,,
28/06/2014,19,2,4,-99,4,12,11,2,21,8,16,4,7,-99,-99,,,,,,,,,,,,,,
28/06/2014,20,17,14,-99,1,6,12,5,11,11,21,18,12,-99,-99,,,,,,,,,,,,,,
28/06/2014,21,14,15,-99,19,9,5,21,2,11,20,13,22,-99,-99,,,,,,,,,,,,,,
28/06/2014,22,4,10,-99,8,14,14,6,5,5,16,-99,19,-99,-99,,,,,,,,,,,,,,
28/06/2014,23,11,10,-99,11,11,19,2,13,12,15,4,18,-99,-99,,,,,,,,,,,,,,
28/06/2014,24,16,8,-99,8,20,9,12,12,7,8,7,15,4,-99,,,,,,,,,,,,,,
29/06/2014,1,10,8,-99,11,15,10,3,8,11,14,11,17,18,-99,,,,,,,,,,,,,,
29/06/2014,2,6,9,-99,8,13,13,6,16,10,8,6,5,15,-99,,,,,,,,,,,,,,
29/06/2014,3,14,11,-99,13,23,10,8,30,9,7,8,6,19,-99,,,,,,,,,,,,,,
29/06/2014,4,19,11,-99,18,11,15,11,30,14,16,10,12,25,-99,,,,,,,,,,,,,,
29/06/2014,5,18,13,-99,18,16,13,11,12,11,15,-99,10,26,-99,,,,,,,,,,,,,,
29/06/2014,6,10,14,-99,16,16,18,13,6,4,11,2,16,11,-99,,,,,,,,,,,,,,
29/06/2014,7,21,20,-99,24,13,21,12,32,-99,17,8,17,13,-99,,,,,,,,,,,,,,
29/06/2014,8,28,26,-99,30,17,15,24,34,-99,14,37,8,26,-99,,,,,,,,,,,,,,
29/06/2014,9,47,38,-99,29,23,18,31,36,25,6,41,17,34,-99,,,,,,,,,,,,,,
29/06/2014,10,26,41,-99,43,48,32,25,43,23,27,28,20,45,-99,,,,,,,,,,,,,,
29/06/2014,11,-99,49,-99,52,40,32,38,34,37,24,23,27,35,-99,,,,,,,,,,,,,,
29/06/2014,12,21,41,-99,28,29,28,39,22,29,13,17,28,24,-99,,,,,,,,,,,,,,
29/06/2014,13,19,22,-99,38,31,23,30,29,26,5,27,20,42,-99,,,,,,,,,,,,,,
29/06/2014,14,20,34,-99,43,26,25,15,3,14,18,36,11,35,-99,,,,,,,,,,,,,,
29/06/2014,15,31,32,-99,41,33,14,45,-99,18,11,25,12,54,-99,,,,,,,,,,,,,,
29/06/2014,16,17,21,-99,23,33,-99,9,10,18,10,8,12,40,-99,,,,,,,,,,,,,,
29/06/2014,17,43,9,-99,20,23,-99,-99,13,12,15,24,-99,17,-99,,,,,,,,,,,,,,
29/06/2014,18,39,19,-99,6,12,6,-99,16,18,26,8,6,-99,-99,,,,,,,,,,,,,,
29/06/2014,19,21,14,-99,34,19,14,30,7,15,20,4,24,13,-99,,,,,,,,,,,,,,
29/06/2014,20,10,15,-99,2,14,10,16,5,7,7,26,23,16,-99,,,,,,,,,,,,,,
29/06/2014,21,11,15,-99,9,13,5,9,22,8,16,14,12,22,-99,,,,,,,,,,,,,,
29/06/2014,22,7,18,-99,17,23,11,6,16,7,18,23,17,7,-99,,,,,,,,,,,,,,
29/06/2014,23,-99,15,-99,9,2,-99,1,22,-99,8,-99,13,-99,-99,,,,,,,,,,,,,,
29/06/2014,24,-99,12,-99,9,-99,2,-99,22,-99,4,-99,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,1,-99,8,-99,8,9,5,-99,24,-99,-99,11,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,2,-99,6,-99,7,8,6,6,20,-99,3,17,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,3,-99,5,-99,5,2,3,2,17,-99,1,9,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,4,-99,3,-99,5,6,3,4,12,2,-99,32,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,5,-99,6,-99,7,3,3,4,-99,2,5,18,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,6,-99,4,-99,9,7,3,2,-99,7,6,25,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,7,-99,5,-99,3,23,5,6,1,3,10,12,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,8,-99,7,-99,5,7,1,5,10,2,6,9,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,9,-99,6,-99,9,4,8,9,8,5,4,7,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,10,-99,4,-99,-99,10,-99,7,4,8,-99,9,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,11,-99,6,-99,-99,4,1,4,-99,8,-99,9,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,12,-99,-99,-99,-99,6,3,-99,13,6,-99,-99,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,13,-99,-99,-99,-99,4,2,-99,5,6,2,14,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,14,-99,3,-99,-99,2,4,-99,1,7,8,12,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,15,-99,1,-99,-99,7,5,-99,-99,5,2,11,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,16,-99,2,-99,5,8,5,-99,12,4,8,8,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,17,-99,8,-99,2,9,6,3,5,6,7,12,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,18,-99,7,-99,3,3,5,7,6,5,11,-99,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,19,-99,8,-99,4,-99,9,2,17,6,4,3,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,20,-99,10,-99,12,4,4,11,23,11,8,28,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,21,-99,4,-99,10,10,6,11,24,10,22,3,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,22,-99,8,-99,6,3,6,6,27,13,13,14,-99,-99,-99,,,,,,,,,,,,,,
30/06/2014,23,17,10,-99,15,19,4,9,21,12,13,1,9,-99,8,,,,,,,,,,,,,,
30/06/2014,24,7,16,-99,15,9,6,9,22,2,8,15,8,7,10,,,,,,,,,,,,,,
01/07/2014,1,10,15,-99,-99,10,4,9,16,3,-99,5,5,9,17,,,,,,,,,,,,,,
01/07/2014,2,18,12,-99,-99,21,12,12,16,4,7,8,6,11,-99,,,,,,,,,,,,,,
01/07/2014,3,21,12,-99,-99,23,5,10,15,7,8,24,2,11,-99,,,,,,,,,,,,,,
01/07/2014,4,17,15,-99,-99,17,7,7,18,2,7,20,5,-99,25,,,,,,,,,,,,,,
01/07/2014,5,13,16,-99,-99,16,7,7,19,8,9,18,4,1,28,,,,,,,,,,,,,,
01/07/2014,6,26,16,-99,-99,11,5,12,15,5,10,25,6,13,22,,,,,,,,,,,,,,
01/07/2014,7,25,13,-99,-99,13,5,10,17,6,7,16,4,16,17,,,,,,,,,,,,,,
01/07/2014,8,12,13,-99,-99,9,9,18,3,18,9,8,2,10,36,,,,,,,,,,,,,,
01/07/2014,9,15,10,-99,-99,16,5,16,13,15,-99,24,1,5,22,,,,,,,,,,,,,,
01/07/2014,10,7,7,-99,-99,10,6,11,-99,19,8,6,-99,6,-99,,,,,,,,,,,,,,
01/07/2014,11,-99,-99,-99,-99,1,5,15,22,10,6,14,1,12,-99,,,,,,,,,,,,,,
01/07/2014,12,-99,1,-99,-99,4,5,18,26,17,1,-99,8,6,-99,,,,,,,,,,,,,,
01/07/2014,13,-99,3,-99,-99,2,5,-99,25,6,4,8,3,4,-99,,,,,,,,,,,,,,
01/07/2014,14,-99,5,-99,-99,1,7,-99,29,8,4,25,-99,3,15,,,,,,,,,,,,,,
01/07/2014,15,-99,7,-99,-99,3,2,-99,16,10,8,22,-99,2,15,,,,,,,,,,,,,,
01/07/2014,16,-99,13,-99,-99,17,7,-99,-99,15,1,2,-99,-99,14,,,,,,,,,,,,,,
01/07/2014,17,-99,16,-99,-99,21,7,-99,28,13,19,17,8,3,13,,,,,,,,,,,,,,
01/07/2014,18,-99,14,-99,-99,21,9,-99,8,13,9,14,15,11,17,,,,,,,,,,,,,,
01/07/2014,19,-99,7,-99,-99,8,6,16,15,5,12,11,11,7,23,,,,,,,,,,,,,,
01/07/2014,20,-99,7,-99,-99,9,9,12,10,6,10,19,12,11,20,,,,,,,,,,,,,,
01/07/2014,21,-99,4,-99,-99,2,5,3,6,12,12,12,8,6,13,,,,,,,,,,,,,,
01/07/2014,22,5,7,-99,-99,8,3,3,1,8,7,8,10,4,10,,,,,,,,,,,,,,
01/07/2014,23,15,6,-99,-99,-99,7,9,2,10,7,11,13,2,8,,,,,,,,,,,,,,
01/07/2014,24,6,7,-99,-99,13,7,6,8,9,6,17,5,5,12,,,,,,,,,,,,,,
02/07/2014,1,8,7,-99,-99,13,7,4,1,15,6,8,7,-99,18,,,,,,,,,,,,,,
