FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
09/01/2015,16,40,-99,-99,43,20,35,-99,26,-99,17,46,12,42,34,20,3,-99,5,31,-99,,,,,,,
09/01/2015,17,39,-99,-99,30,22,18,-99,38,-99,27,30,16,28,31,34,25,-99,15,22,-99,,,,,,,
09/01/2015,18,19,-99,-99,18,17,20,-99,28,-99,8,17,15,24,40,22,14,-99,14,17,-99,,,,,,,
09/01/2015,19,21,-99,-99,20,10,20,-99,17,-99,16,19,11,22,8,13,17,-99,17,25,-99,,,,,,,
09/01/2015,20,31,-99,-99,24,15,23,-99,18,-99,17,25,14,18,25,27,23,-99,22,27,-99,,,,,,,
09/01/2015,21,-99,-99,-99,19,17,20,-99,20,-99,19,22,17,21,22,29,21,-99,29,20,-99,,,,,,,
09/01/2015,22,29,-99,-99,25,12,20,-99,25,-99,5,23,12,20,21,22,11,-99,16,13,-99,,,,,,,
09/01/2015,23,21,-99,-99,27,12,20,-99,19,-99,24,18,5,15,10,10,2,-99,9,21,-99,,,,,,,
09/01/2015,24,16,-99,-99,18,-99,18,-99,21,-99,17,18,7,-99,15,18,13,-99,10,19,-99,,,,,,,
10/01/2015,1,14,-99,-99,3,18,12,-99,12,-99,13,10,15,-99,13,11,9,-99,7,13,-99,,,,,,,
10/01/2015,2,15,-99,-99,17,10,10,-99,16,-99,16,14,16,-99,14,12,14,-99,8,10,-99,,,,,,,
10/01/2015,3,16,-99,-99,33,11,9,-99,10,-99,15,18,17,-99,22,14,14,-99,10,14,-99,,,,,,,
10/01/2015,4,16,-99,-99,25,7,10,-99,18,-99,20,18,14,-99,22,11,16,-99,12,20,-99,,,,,,,
10/01/2015,5,16,-99,-99,26,15,16,-99,22,-99,26,17,22,-99,25,9,23,-99,13,20,-99,,,,,,,
10/01/2015,6,16,-99,-99,27,16,16,-99,27,-99,27,18,22,-99,6,14,27,-99,22,50,-99,,,,,,,
10/01/2015,7,18,-99,-99,25,15,18,-99,25,-99,23,24,30,-99,24,17,26,-99,24,30,-99,,,,,,,
10/01/2015,8,20,-99,-99,31,19,22,-99,29,-99,36,32,20,-99,28,17,19,-99,27,30,-99,,,,,,,
10/01/2015,9,24,-99,-99,31,14,31,-99,21,-99,33,27,23,-99,40,20,18,-99,22,36,-99,,,,,,,
10/01/2015,10,31,-99,-99,34,23,36,-99,19,-99,43,37,29,-99,56,23,23,-99,22,30,-99,,,,,,,
10/01/2015,11,41,-99,-99,50,24,48,-99,32,-99,61,32,33,-99,46,44,21,-99,21,42,-99,,,,,,,
10/01/2015,12,-99,-99,-99,53,29,43,-99,23,-99,38,46,28,-99,56,23,20,-99,28,45,-99,,,,,,,
10/01/2015,13,50,-99,-99,42,23,48,-99,46,-99,34,47,24,-99,35,75,16,-99,27,51,-99,,,,,,,
10/01/2015,14,34,-99,-99,41,25,44,-99,20,-99,45,50,22,-99,18,47,13,-99,-99,30,-99,,,,,,,
10/01/2015,15,27,-99,-99,45,13,32,-99,23,-99,36,44,11,-99,20,58,24,-99,-99,23,-99,,,,,,,
10/01/2015,16,26,-99,-99,31,12,16,-99,50,-99,33,22,4,-99,31,54,19,-99,-99,15,-99,,,,,,,
10/01/2015,17,24,-99,-99,35,6,17,-99,10,-99,8,18,7,-99,11,4,-99,-99,10,20,-99,,,,,,,
10/01/2015,18,14,-99,-99,20,8,12,-99,4,-99,7,17,10,-99,35,-99,13,-99,6,13,-99,,,,,,,
10/01/2015,19,11,-99,-99,29,13,16,-99,3,-99,12,33,9,-99,21,10,19,-99,16,7,-99,,,,,,,
10/01/2015,20,13,-99,-99,27,18,20,-99,24,-99,16,27,13,-99,16,8,16,-99,18,19,-99,,,,,,,
10/01/2015,21,18,-99,-99,35,19,34,-99,36,-99,32,31,14,-99,16,14,21,-99,25,24,-99,,,,,,,
10/01/2015,22,27,-99,-99,35,28,29,-99,35,-99,31,33,26,-99,31,16,26,-99,24,35,-99,,,,,,,
10/01/2015,23,32,-99,-99,39,21,31,-99,36,-99,39,35,18,-99,30,28,28,-99,33,40,-99,,,,,,,
10/01/2015,24,21,-99,-99,33,13,28,-99,36,-99,24,29,30,-99,27,14,30,-99,26,37,-99,,,,,,,
11/01/2015,1,23,-99,-99,33,11,31,-99,37,-99,38,23,35,-99,26,17,25,-99,28,37,-99,,,,,,,
11/01/2015,2,21,-99,-99,27,12,28,-99,30,-99,22,20,31,-99,25,12,27,-99,21,34,-99,,,,,,,
11/01/2015,3,22,-99,-99,21,16,19,-99,26,-99,27,20,25,-99,19,14,33,-99,21,33,-99,,,,,,,
11/01/2015,4,18,-99,-99,22,14,18,-99,31,-99,34,17,23,-99,31,8,22,-99,18,33,-99,,,,,,,
11/01/2015,5,18,-99,-99,24,12,18,-99,26,-99,31,21,22,-99,29,10,21,-99,25,25,-99,,,,,,,
11/01/2015,6,15,-99,-99,24,17,16,-99,21,-99,20,22,26,-99,27,12,21,-99,22,29,-99,,,,,,,
11/01/2015,7,6,-99,-99,15,7,14,-99,23,-99,26,25,22,-99,19,12,23,-99,20,26,-99,,,,,,,
11/01/2015,8,10,-99,-99,25,10,22,-99,21,-99,28,20,25,-99,26,9,26,-99,23,25,-99,,,,,,,
11/01/2015,9,17,-99,-99,22,6,31,-99,21,-99,46,26,23,-99,36,-99,18,-99,17,34,-99,,,,,,,
11/01/2015,10,-99,-99,-99,38,18,34,-99,27,-99,52,32,30,-99,38,10,18,-99,21,37,-99,,,,,,,
11/01/2015,11,26,-99,-99,53,26,44,-99,37,-99,71,32,43,-99,47,36,35,-99,14,38,-99,,,,,,,
11/01/2015,12,13,-99,-99,41,15,52,-99,47,-99,39,27,41,-99,45,2,25,-99,15,45,-99,,,,,,,
11/01/2015,13,7,-99,-99,30,13,35,-99,14,-99,24,22,11,-99,18,42,2,-99,9,20,-99,,,,,,,
11/01/2015,14,19,-99,-99,30,15,32,-99,31,-99,29,27,5,-99,21,30,9,-99,4,12,-99,,,,,,,
11/01/2015,15,30,-99,-99,29,19,34,-99,39,-99,32,26,6,-99,19,-99,15,-99,6,16,-99,,,,,,,
11/01/2015,16,42,-99,-99,39,16,34,-99,40,-99,49,30,14,-99,27,-99,23,-99,18,41,-99,,,,,,,
11/01/2015,17,43,-99,-99,44,16,40,-99,43,-99,34,29,29,-99,21,-99,23,-99,28,56,-99,,,,,,,
11/01/2015,18,47,-99,-99,36,28,38,-99,20,-99,29,29,21,-99,12,25,21,-99,28,29,-99,,,,,,,
11/01/2015,19,46,-99,-99,27,28,29,-99,34,-99,27,22,13,-99,35,34,22,-99,28,29,-99,,,,,,,
11/01/2015,20,36,-99,-99,36,32,36,-99,19,-99,24,36,22,-99,35,33,22,-99,27,29,-99,,,,,,,
11/01/2015,21,35,-99,-99,35,33,44,-99,30,-99,29,30,32,-99,24,33,35,-99,51,41,-99,,,,,,,
11/01/2015,22,29,-99,-99,29,28,40,-99,31,-99,45,35,29,-99,21,32,27,-99,55,56,-99,,,,,,,
11/01/2015,23,26,-99,-99,33,22,29,-99,30,-99,27,32,19,-99,16,25,18,-99,46,40,-99,,,,,,,
11/01/2015,24,21,-99,-99,28,22,25,-99,17,-99,29,21,21,-99,16,24,17,-99,35,27,-99,,,,,,,
12/01/2015,1,16,-99,-99,23,17,28,-99,17,-99,34,22,27,-99,22,13,20,-99,30,19,-99,,,,,,,
12/01/2015,2,18,-99,-99,19,19,24,-99,19,-99,20,20,20,-99,26,14,26,-99,36,18,-99,,,,,,,
12/01/2015,3,14,-99,-99,24,19,21,-99,26,-99,18,16,30,-99,27,13,23,-99,25,16,-99,,,,,,,
12/01/2015,4,15,-99,-99,19,16,19,-99,18,-99,24,18,26,-99,24,12,30,-99,32,28,-99,,,,,,,
12/01/2015,5,15,-99,-99,18,14,21,-99,21,-99,33,20,25,-99,27,13,27,-99,30,31,-99,,,,,,,
12/01/2015,6,13,-99,-99,24,13,21,-99,23,-99,44,21,28,-99,36,17,31,-99,35,39,-99,,,,,,,
12/01/2015,7,10,-99,-99,23,12,20,-99,30,-99,60,26,32,-99,29,16,37,-99,25,41,-99,,,,,,,
12/01/2015,8,17,-99,-99,33,21,26,-99,33,-99,50,33,34,-99,24,18,37,-99,26,44,-99,,,,,,,
12/01/2015,9,-99,-99,-99,32,27,36,-99,41,-99,60,40,45,-99,37,18,51,-99,17,51,-99,,,,,,,
12/01/2015,10,-99,-99,-99,38,40,38,-99,65,-99,52,40,58,-99,14,19,25,-99,22,47,-99,,,,,,,
12/01/2015,11,-99,-99,-99,46,22,42,-99,39,-99,51,54,52,-99,28,29,30,-99,19,52,-99,,,,,,,
12/01/2015,12,-99,-99,-99,55,20,30,-99,65,-99,46,45,50,-99,50,35,23,-99,-99,49,-99,,,,,,,
12/01/2015,13,-99,-99,-99,42,13,35,-99,43,-99,30,38,31,-99,18,14,9,-99,14,44,-99,,,,,,,
12/01/2015,14,-99,-99,-99,52,16,40,-99,36,-99,49,44,30,-99,28,59,6,-99,14,34,-99,,,,,,,
12/01/2015,15,32,-99,-99,60,23,48,-99,47,-99,44,53,37,-99,37,70,20,-99,23,58,-99,,,,,,,
12/01/2015,16,37,-99,-99,63,23,42,-99,67,-99,55,58,42,-99,45,51,27,-99,25,72,-99,,,,,,,
12/01/2015,17,39,-99,-99,62,18,39,-99,52,-99,53,59,41,-99,44,41,36,-99,36,65,-99,,,,,,,
12/01/2015,18,41,-99,-99,70,24,46,-99,71,-99,63,60,33,-99,56,56,36,-99,36,48,-99,,,,,,,
12/01/2015,19,45,-99,-99,66,30,34,-99,47,-99,32,64,10,-99,40,53,30,-99,21,30,-99,,,,,,,
12/01/2015,20,34,-99,-99,37,33,40,-99,30,-99,32,68,11,-99,38,50,21,-99,31,24,-99,,,,,,,
12/01/2015,21,40,-99,-99,60,38,54,-99,47,-99,41,77,17,-99,35,57,20,-99,39,18,-99,,,,,,,
12/01/2015,22,58,-99,-99,39,40,69,-99,47,-99,46,69,19,-99,42,56,26,-99,38,31,-99,,,,,,,
12/01/2015,23,45,-99,-99,30,44,50,-99,33,-99,27,56,25,-99,32,50,25,-99,33,30,-99,,,,,,,
12/01/2015,24,20,-99,-99,25,39,50,-99,29,-99,34,55,22,-99,23,54,17,-99,37,33,-99,,,,,,,
13/01/2015,1,19,-99,-99,26,40,51,-99,30,-99,48,49,33,35,17,39,67,-99,43,36,-99,,,,,,,
13/01/2015,2,18,-99,-99,32,48,54,-99,46,-99,108,46,36,23,21,30,148,-99,48,29,-99,,,,,,,
13/01/2015,3,26,-99,-99,38,36,51,-99,39,-99,58,36,29,16,30,29,134,-99,37,33,-99,,,,,,,
13/01/2015,4,19,-99,-99,53,20,45,-99,46,-99,52,36,36,14,36,21,44,-99,35,38,-99,,,,,,,
13/01/2015,5,17,-99,-99,40,10,20,-99,53,-99,43,41,32,12,32,21,26,-99,35,33,-99,,,,,,,
13/01/2015,6,21,-99,-99,46,14,31,-99,45,-99,28,43,40,17,34,25,35,-99,27,26,-99,,,,,,,
13/01/2015,7,24,-99,-99,55,15,31,-99,45,-99,38,36,46,24,30,29,31,-99,35,41,-99,,,,,,,
13/01/2015,8,25,-99,-99,69,22,37,-99,44,-99,49,39,48,28,28,26,31,-99,36,49,-99,,,,,,,
13/01/2015,9,26,-99,-99,60,23,32,-99,38,-99,47,41,47,22,36,28,39,-99,33,49,-99,,,,,,,
13/01/2015,10,35,-99,-99,59,19,34,-99,26,-99,54,46,52,31,49,29,31,-99,31,55,-99,,,,,,,
13/01/2015,11,37,-99,-99,71,24,39,-99,47,-99,64,49,58,41,48,-99,37,-99,14,52,-99,,,,,,,
13/01/2015,12,35,-99,-99,64,-99,49,-99,50,-99,63,35,61,42,69,-99,23,-99,17,42,-99,,,,,,,
13/01/2015,13,42,-99,-99,61,-99,-99,-99,60,-99,48,41,41,39,53,74,8,-99,9,45,-99,,,,,,,
13/01/2015,14,45,-99,-99,60,41,-99,-99,50,-99,49,61,27,52,37,48,16,-99,25,58,-99,,,,,,,
13/01/2015,15,49,-99,-99,67,45,-99,-99,54,-99,59,70,33,56,41,40,14,-99,39,82,-99,,,,,,,
13/01/2015,16,43,-99,-99,53,43,74,-99,62,-99,73,61,35,49,45,37,25,-99,48,77,-99,,,,,,,
13/01/2015,17,44,-99,-99,66,38,60,-99,53,-99,45,56,20,55,44,60,25,-99,30,36,-99,,,,,,,
13/01/2015,18,37,-99,-99,42,35,4,-99,17,-99,25,35,13,50,27,42,14,-99,5,17,-99,,,,,,,
13/01/2015,19,45,-99,-99,25,5,22,-99,30,-99,13,21,10,17,46,54,21,-99,13,16,-99,,,,,,,
13/01/2015,20,25,-99,-99,35,17,28,-99,14,-99,18,27,8,24,18,46,23,-99,15,17,-99,,,,,,,
13/01/2015,21,-99,-99,-99,44,38,47,-99,48,-99,36,49,15,43,25,49,33,-99,10,20,-99,,,,,,,
13/01/2015,22,-99,-99,-99,43,45,49,-99,38,-99,38,46,18,53,32,31,27,-99,43,32,-99,,,,,,,
13/01/2015,23,-99,-99,-99,42,36,44,-99,43,-99,35,41,33,35,31,32,36,-99,38,45,-99,,,,,,,
13/01/2015,24,-99,-99,-99,35,31,43,-99,35,-99,41,41,39,42,38,42,38,-99,33,35,-99,,,,,,,
14/01/2015,1,28,-99,-99,32,24,39,-99,33,-99,47,36,44,34,45,35,43,-99,29,45,-99,,,,,,,
14/01/2015,2,29,-99,-99,43,31,44,-99,36,-99,28,41,39,26,33,31,46,-99,36,54,-99,,,,,,,
14/01/2015,3,32,-99,-99,48,30,44,-99,40,-99,37,39,36,27,31,32,37,-99,34,49,-99,,,,,,,
14/01/2015,4,32,-99,-99,46,33,45,-99,34,-99,39,41,29,37,34,29,29,-99,29,35,-99,,,,,,,
14/01/2015,5,28,-99,-99,37,31,39,-99,32,-99,34,39,30,29,49,23,31,-99,15,40,-99,,,,,,,
14/01/2015,6,29,-99,-99,40,32,40,-99,40,-99,31,40,29,30,59,16,31,-99,23,41,-99,,,,,,,
14/01/2015,7,21,-99,-99,41,29,27,-99,36,-99,31,40,34,35,59,21,33,-99,33,37,-99,,,,,,,
14/01/2015,8,29,-99,-99,69,31,38,-99,46,-99,39,41,42,39,56,28,42,-99,30,44,-99,,,,,,,
14/01/2015,9,-99,-99,-99,85,36,46,-99,57,-99,70,48,38,38,74,30,50,-99,34,36,-99,,,,,,,
14/01/2015,10,45,-99,-99,81,30,68,-99,48,-99,66,66,40,58,55,48,41,-99,35,54,-99,,,,,,,
14/01/2015,11,52,-99,-99,66,39,39,-99,50,-99,62,67,49,69,54,48,29,-99,38,63,-99,,,,,,,
14/01/2015,12,46,-99,-99,73,48,97,-99,54,-99,67,-99,50,54,65,73,39,-99,24,45,-99,,,,,,,
14/01/2015,13,27,-99,-99,44,22,15,-99,54,-99,37,-99,32,29,34,74,30,-99,8,20,-99,,,,,,,
14/01/2015,14,19,-99,-99,40,18,28,-99,43,-99,42,-99,21,39,27,41,17,-99,7,14,-99,,,,,,,
14/01/2015,15,28,-99,-99,49,20,46,-99,23,-99,37,-99,20,41,23,13,27,-99,14,43,-99,,,,,,,
14/01/2015,16,41,-99,-99,56,26,-99,-99,44,-99,42,49,22,41,26,55,23,-99,20,50,-99,,,,,,,
14/01/2015,17,42,-99,-99,56,31,-99,-99,61,-99,42,58,26,38,25,75,28,-99,27,35,-99,,,,,,,
14/01/2015,18,39,-99,-99,45,33,-99,-99,59,-99,36,62,26,54,33,74,32,-99,26,8,-99,,,,,,,
14/01/2015,19,29,-99,-99,41,22,19,-99,26,-99,14,49,14,36,20,43,29,-99,31,25,-99,,,,,,,
14/01/2015,20,31,-99,-99,30,12,28,-99,34,-99,31,34,7,49,29,27,16,-99,17,29,-99,,,,,,,
14/01/2015,21,41,-99,-99,41,24,37,-99,34,-99,31,26,17,53,30,34,19,-99,24,41,-99,,,,,,,
14/01/2015,22,36,-99,-99,38,31,35,-99,34,-99,33,28,14,48,24,26,20,-99,26,40,-99,,,,,,,
14/01/2015,23,28,-99,-99,42,30,39,-99,37,-99,26,23,14,34,29,22,17,-99,30,31,-99,,,,,,,
14/01/2015,24,26,-99,-99,33,23,35,-99,30,-99,29,22,20,32,29,18,22,-99,25,33,-99,,,,,,,
15/01/2015,1,25,-99,-99,38,34,34,-99,30,-99,27,17,18,31,36,25,27,-99,34,36,-99,,,,,,,
15/01/2015,2,27,-99,-99,36,34,30,-99,32,-99,33,24,26,28,29,23,37,-99,34,61,-99,,,,,,,
15/01/2015,3,23,-99,-99,29,31,32,-99,27,-99,30,25,23,23,34,24,31,-99,26,37,-99,,,,,,,
15/01/2015,4,24,-99,-99,35,27,30,-99,25,-99,35,26,23,22,32,19,30,-99,23,37,-99,,,,,,,
15/01/2015,5,25,-99,-99,39,34,26,-99,32,-99,36,33,15,24,30,26,33,-99,22,32,-99,,,,,,,
15/01/2015,6,22,-99,-99,34,22,26,-99,26,-99,34,28,38,24,40,21,36,-99,23,32,-99,,,,,,,
15/01/2015,7,20,-99,-99,33,24,29,-99,30,-99,53,38,36,27,58,25,43,-99,25,29,-99,,,,,,,
15/01/2015,8,22,-99,-99,35,27,27,-99,31,-99,52,45,36,19,54,25,54,-99,18,45,-99,,,,,,,
15/01/2015,9,23,-99,-99,46,26,26,-99,25,-99,57,35,35,20,47,23,42,-99,23,47,-99,,,,,,,
15/01/2015,10,27,-99,-99,53,26,34,-99,52,-99,62,42,38,39,44,26,47,-99,19,48,-99,,,,,,,
15/01/2015,11,31,-99,-99,52,22,50,-99,54,-99,67,39,35,32,62,24,43,-99,26,50,-99,,,,,,,
15/01/2015,12,34,-99,-99,49,20,23,-99,51,-99,68,34,27,-99,33,-99,24,-99,35,53,-99,,,,,,,
15/01/2015,13,36,-99,-99,45,23,39,-99,54,-99,45,43,21,22,34,-99,19,-99,20,6,-99,,,,,,,
15/01/2015,14,45,-99,-99,47,24,30,-99,31,-99,-99,46,22,22,29,19,14,-99,-99,11,-99,,,,,,,
15/01/2015,15,40,-99,-99,59,20,36,-99,33,-99,46,52,21,52,29,67,12,-99,-99,17,-99,,,,,,,
15/01/2015,16,47,-99,-99,58,26,41,-99,31,-99,22,53,17,32,34,79,16,-99,-99,16,-99,,,,,,,
15/01/2015,17,38,-99,-99,52,29,21,-99,50,-99,41,45,31,43,24,65,25,-99,14,28,-99,,,,,,,
15/01/2015,18,45,-99,-99,50,29,34,-99,48,-99,62,55,34,51,25,50,35,-99,25,49,-99,,,,,,,
15/01/2015,19,43,-99,-99,54,34,25,-99,56,-99,28,63,27,33,35,49,30,-99,28,36,-99,,,,,,,
15/01/2015,20,41,-99,-99,44,26,17,-99,35,-99,25,46,13,43,27,51,26,-99,22,18,-99,,,,,,,
15/01/2015,21,51,-99,-99,28,38,23,-99,22,-99,21,31,14,60,18,60,27,-99,25,20,-99,,,,,,,
15/01/2015,22,-99,-99,-99,28,28,26,-99,23,-99,28,28,21,57,25,23,23,-99,20,19,-99,,,,,,,
15/01/2015,23,36,-99,-99,26,18,26,-99,24,-99,27,25,21,23,24,24,24,-99,19,16,-99,,,,,,,
15/01/2015,24,27,-99,-99,25,16,26,-99,26,-99,32,22,18,29,22,20,23,-99,19,31,-99,,,,,,,
16/01/2015,1,25,-99,-99,27,21,25,-99,24,-99,37,18,25,25,22,22,28,-99,14,31,-99,,,,,,,
16/01/2015,2,20,-99,-99,27,23,17,-99,15,-99,36,16,32,16,17,23,27,-99,20,17,-99,,,,,,,
16/01/2015,3,22,-99,-99,27,19,18,-99,24,-99,18,15,27,25,24,17,26,-99,25,36,-99,,,,,,,
16/01/2015,4,19,-99,-99,26,26,22,-99,27,-99,23,-99,27,22,28,11,22,-99,28,54,-99,,,,,,,
16/01/2015,5,15,-99,-99,25,25,25,-99,30,-99,27,-99,36,20,32,14,28,-99,24,28,-99,,,,,,,
16/01/2015,6,14,-99,-99,22,19,24,-99,24,-99,38,-99,25,18,38,16,37,-99,30,28,-99,,,,,,,
16/01/2015,7,15,-99,-99,37,23,28,-99,29,-99,32,28,33,14,37,14,37,-99,24,34,-99,,,,,,,
16/01/2015,8,-99,-99,-99,36,20,43,-99,38,-99,46,41,61,16,41,19,58,-99,28,40,-99,,,,,,,
16/01/2015,9,-99,-99,-99,42,26,31,-99,47,-99,51,32,68,21,42,20,35,-99,15,49,-99,,,,,,,
16/01/2015,10,-99,-99,-99,51,23,31,-99,57,-99,56,42,56,26,54,11,24,-99,19,47,-99,,,,,,,
16/01/2015,11,26,-99,-99,51,27,33,-99,39,-99,54,42,67,23,52,58,33,-99,17,49,-99,,,,,,,
16/01/2015,12,37,-99,-99,46,21,45,-99,93,-99,69,43,41,31,39,46,25,-99,28,75,-99,,,,,,,
16/01/2015,13,33,-99,-99,45,27,47,-99,51,-99,48,41,35,27,21,55,16,-99,28,46,-99,,,,,,,
16/01/2015,14,26,-99,-99,48,33,59,-99,72,-99,44,43,21,44,14,62,10,-99,5,22,-99,,,,,,,
16/01/2015,15,25,-99,-99,53,18,18,-99,54,-99,51,48,9,15,32,18,26,-99,5,29,-99,,,,,,,
16/01/2015,16,24,-99,-99,55,20,21,-99,24,-99,37,41,6,24,52,-99,29,-99,11,-99,-99,,,,,,,
16/01/2015,17,24,-99,-99,49,17,4,-99,49,-99,45,27,13,32,31,-99,21,-99,19,-99,-99,,,,,,,
16/01/2015,18,22,-99,-99,41,21,24,-99,17,-99,32,28,16,29,26,13,20,-99,21,-99,-99,,,,,,,
16/01/2015,19,21,-99,-99,29,19,14,-99,35,-99,23,25,22,12,51,25,18,-99,25,22,-99,,,,,,,
16/01/2015,20,16,-99,-99,32,20,20,-99,26,-99,23,27,26,24,55,19,23,-99,25,24,-99,,,,,,,
16/01/2015,21,16,-99,-99,30,25,19,-99,39,-99,25,30,20,26,44,17,-99,-99,25,34,-99,,,,,,,
16/01/2015,22,17,-99,-99,35,31,32,-99,35,-99,31,31,18,43,19,22,27,-99,28,41,-99,,,,,,,
16/01/2015,23,21,-99,-99,41,31,30,-99,30,-99,29,32,22,23,25,19,21,-99,33,27,-99,,,,,,,
16/01/2015,24,21,-99,-99,38,21,34,-99,33,-99,29,28,19,27,25,22,16,-99,25,33,-99,,,,,,,
17/01/2015,1,24,-99,-99,34,14,30,-99,31,-99,37,25,32,24,28,16,36,-99,40,36,-99,,,,,,,
17/01/2015,2,19,-99,-99,40,24,28,-99,31,-99,38,23,34,24,38,16,32,-99,30,38,-99,,,,,,,
17/01/2015,3,23,-99,-99,31,24,27,-99,35,-99,31,26,33,23,38,22,36,-99,30,41,-99,,,,,,,
17/01/2015,4,24,-99,-99,22,24,24,-99,41,-99,33,28,33,21,42,17,36,-99,32,48,-99,,,,,,,
17/01/2015,5,23,-99,-99,20,22,28,-99,34,-99,30,29,35,21,43,24,33,-99,32,48,-99,,,,,,,
17/01/2015,6,24,-99,-99,23,22,22,-99,31,-99,38,36,80,24,51,26,39,-99,33,39,-99,,,,,,,
17/01/2015,7,27,-99,-99,33,24,26,-99,40,-99,46,48,58,18,44,24,46,-99,32,56,-99,,,,,,,
17/01/2015,8,26,-99,-99,28,28,34,-99,36,-99,53,39,40,-99,42,27,44,-99,38,52,-99,,,,,,,
17/01/2015,9,31,-99,-99,39,34,40,-99,39,-99,30,43,47,-99,43,38,48,-99,32,45,-99,,,,,,,
17/01/2015,10,34,-99,-99,54,32,36,-99,61,-99,47,49,47,-99,46,22,43,-99,28,42,-99,,,,,,,
17/01/2015,11,38,-99,-99,60,30,26,-99,62,-99,43,45,59,-99,66,44,47,-99,25,45,-99,,,,,,,
17/01/2015,12,29,-99,-99,57,27,25,-99,40,-99,49,47,40,-99,44,4,27,-99,31,47,-99,,,,,,,
17/01/2015,13,25,-99,-99,35,27,48,-99,59,-99,56,33,26,-99,37,4,33,-99,19,35,-99,,,,,,,
17/01/2015,14,37,-99,-99,31,28,49,-99,33,-99,32,29,14,-99,45,7,16,-99,24,26,-99,,,,,,,
17/01/2015,15,42,-99,-99,46,31,60,-99,48,-99,56,38,17,-99,37,19,17,-99,21,50,-99,,,,,,,
17/01/2015,16,48,-99,-99,48,29,59,-99,53,-99,37,44,26,-99,32,31,20,-99,27,53,-99,,,,,,,
17/01/2015,17,49,-99,-99,55,37,59,-99,39,-99,52,46,34,-99,38,53,28,-99,33,44,-99,,,,,,,
17/01/2015,18,50,-99,-99,45,41,-99,-99,46,-99,40,48,30,-99,32,51,33,-99,37,45,-99,,,,,,,
17/01/2015,19,41,-99,-99,68,39,-99,-99,36,-99,48,52,32,52,49,47,37,-99,44,39,-99,,,,,,,
17/01/2015,20,42,-99,-99,68,37,-99,-99,35,-99,41,54,39,48,49,59,52,-99,55,53,-99,,,,,,,
17/01/2015,21,48,-99,-99,71,38,44,-99,61,-99,50,60,29,52,54,47,43,-99,49,51,-99,,,,,,,
17/01/2015,22,52,-99,-99,73,41,56,-99,57,-99,47,72,25,67,41,47,34,-99,37,53,-99,,,,,,,
17/01/2015,23,62,-99,-99,65,41,52,-99,57,-99,65,63,29,58,36,50,43,-99,44,49,-99,,,,,,,
17/01/2015,24,57,-99,-99,45,42,50,-99,54,-99,38,45,39,50,42,42,37,-99,43,59,-99,,,,,,,
18/01/2015,1,50,-99,-99,35,35,41,-99,53,-99,39,39,42,47,25,46,43,-99,42,30,-99,,,,,,,
18/01/2015,2,42,-99,-99,37,48,40,-99,47,-99,29,29,41,45,20,32,37,-99,56,25,-99,,,,,,,
18/01/2015,3,33,-99,-99,33,38,24,-99,35,-99,29,25,30,33,27,20,42,-99,52,31,-99,,,,,,,
18/01/2015,4,30,-99,-99,41,34,29,-99,33,-99,29,28,34,34,36,21,29,-99,48,44,-99,,,,,,,
18/01/2015,5,23,-99,-99,34,35,33,-99,32,-99,34,34,30,36,37,26,32,-99,47,41,-99,,,,,,,
18/01/2015,6,25,-99,-99,33,31,32,-99,26,-99,37,34,33,-99,42,26,35,-99,46,44,-99,,,,,,,
18/01/2015,7,25,-99,-99,37,28,31,-99,36,-99,42,27,38,24,34,23,39,-99,39,40,-99,,,,,,,
18/01/2015,8,29,-99,-99,38,22,27,-99,41,-99,41,27,39,30,25,29,40,-99,36,41,-99,,,,,,,
18/01/2015,9,30,-99,-99,37,23,27,-99,40,-99,30,23,35,26,21,25,45,-99,39,42,-99,,,,,,,
18/01/2015,10,31,-99,-99,30,20,40,-99,31,-99,23,25,27,25,15,29,26,-99,24,28,-99,,,,,,,
18/01/2015,11,26,-99,-99,22,18,-99,-99,16,-99,27,27,17,22,31,24,10,-99,20,35,-99,,,,,,,
18/01/2015,12,29,-99,-99,21,18,-99,-99,37,-99,25,27,9,29,15,25,11,-99,7,29,-99,,,,,,,
18/01/2015,13,31,-99,-99,28,13,77,-99,14,-99,27,28,9,27,2,55,4,-99,10,31,-99,,,,,,,
18/01/2015,14,35,-99,-99,33,22,106,-99,35,-99,30,34,13,42,27,52,7,-99,14,31,-99,,,,,,,
18/01/2015,15,37,-99,-99,39,23,10,-99,24,-99,32,36,11,36,15,57,7,-99,26,33,-99,,,,,,,
18/01/2015,16,37,-99,-99,44,24,20,-99,38,-99,31,31,14,-99,10,60,14,-99,19,7,-99,,,,,,,
18/01/2015,17,47,-99,-99,30,24,29,-99,15,-99,31,33,22,50,14,50,16,-99,11,22,-99,,,,,,,
18/01/2015,18,32,-99,-99,36,27,45,-99,44,-99,36,38,20,33,26,48,22,-99,20,27,-99,,,,,,,
18/01/2015,19,36,-99,-99,23,28,32,-99,34,-99,27,31,22,33,5,36,34,-99,32,31,-99,,,,,,,
18/01/2015,20,39,-99,-99,19,30,13,-99,18,-99,27,26,17,32,22,32,19,-99,40,25,-99,,,,,,,
