FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX,ACO,IZT,CHO
31/10/2007,6,48,17,5,5,89,36,46,57,4,46,24,75,2,57,30,59,0,19,10,21,6,97,91,2,104,-99
31/10/2007,7,44,60,5,6,35,28,56,19,7,21,48,50,3,39,27,69,1,11,9,34,7,72,68,2,74,-99
31/10/2007,8,44,84,13,12,26,43,52,13,10,30,53,58,30,37,24,71,3,15,12,54,32,50,76,2,65,-99
31/10/2007,9,41,80,27,23,40,49,51,18,24,39,52,68,54,63,38,52,21,20,21,58,53,66,73,4,71,-99
31/10/2007,10,33,60,22,25,68,43,42,35,25,40,41,60,43,62,33,39,25,35,39,43,49,60,60,8,56,-99
31/10/2007,11,27,42,16,19,40,39,35,47,23,35,48,33,33,44,32,24,14,25,17,27,33,46,42,21,46,-99
31/10/2007,12,13,23,17,15,15,33,-99,23,18,17,38,24,15,30,28,11,3,11,21,22,14,30,26,12,17,-99
31/10/2007,13,6,11,8,8,12,17,17,7,6,9,8,17,8,15,12,7,1,10,14,17,13,18,10,6,9,-99
31/10/2007,14,5,10,6,7,6,10,-99,3,4,9,9,10,10,10,7,7,0,3,-99,11,11,12,7,2,6,-99
31/10/2007,15,5,9,6,7,4,6,-99,1,4,10,5,9,7,7,5,6,1,2,-99,7,9,8,5,0,4,-99
31/10/2007,16,3,8,5,6,4,5,5,0,2,8,4,7,7,6,4,4,3,5,-99,4,9,8,6,0,4,-99
31/10/2007,17,4,6,4,8,9,7,5,2,2,11,7,6,5,4,-99,8,11,6,-99,3,7,6,5,0,1,-99
31/10/2007,18,5,5,7,28,5,7,7,1,5,11,6,9,8,5,-99,5,3,2,-99,6,12,8,5,1,3,-99
31/10/2007,19,3,6,4,22,4,6,4,2,3,11,6,6,24,5,-99,6,1,3,-99,4,24,6,5,1,2,0
31/10/2007,20,2,4,3,7,4,4,3,2,1,10,4,4,9,5,-99,4,0,2,-99,3,7,5,5,0,2,0
31/10/2007,21,3,5,4,5,5,5,4,1,3,11,6,5,6,4,-99,5,4,3,0,4,7,7,5,0,1,-99
31/10/2007,22,4,4,4,9,5,5,5,2,2,9,5,7,5,5,-99,4,3,2,0,9,7,8,5,0,3,-99
31/10/2007,23,3,6,6,9,5,6,4,1,5,13,5,8,6,6,-99,5,4,2,0,10,8,8,5,0,5,-99
31/10/2007,24,3,6,8,7,5,5,5,2,7,20,6,13,3,7,-99,4,2,3,1,13,8,10,7,1,6,-99
01/11/2007,1,5,5,5,6,6,6,11,2,7,24,5,19,2,8,4,9,2,10,1,17,7,14,5,1,10,-99
01/11/2007,2,11,4,4,5,12,5,19,9,4,19,4,18,2,9,4,13,3,7,0,14,6,10,3,0,11,-99
01/11/2007,3,13,3,4,6,12,5,15,9,4,17,10,16,2,6,4,13,14,6,0,12,6,7,2,0,13,-99
01/11/2007,4,18,4,4,8,11,5,22,7,5,24,8,15,3,5,4,16,18,11,1,11,6,10,1,0,5,-99
01/11/2007,5,15,6,3,8,11,8,10,1,4,25,8,15,2,6,3,15,12,9,1,10,7,10,2,0,8,-99
01/11/2007,6,8,6,3,7,12,12,7,3,4,18,7,9,2,6,4,15,5,6,2,8,6,9,6,0,6,-99
01/11/2007,7,16,7,4,9,12,12,10,6,5,20,10,9,2,5,5,10,2,9,4,7,7,7,5,0,4,-99
01/11/2007,8,22,10,6,14,13,16,19,10,8,18,28,16,4,10,8,12,6,9,5,17,9,12,9,1,9,-99
01/11/2007,9,64,13,19,24,20,19,29,17,35,45,24,23,6,12,11,27,53,14,7,41,12,11,13,1,14,-99
01/11/2007,10,55,13,56,84,27,19,29,13,85,72,19,51,8,15,11,58,125,3,10,54,16,16,16,0,19,-99
01/11/2007,11,30,-99,36,76,-99,18,31,19,54,39,22,34,8,12,9,62,63,22,9,34,19,14,14,0,27,-99
01/11/2007,12,21,-99,27,37,-99,21,32,5,24,33,25,25,13,12,14,30,20,13,6,27,25,13,20,1,23,-99
01/11/2007,13,17,-99,22,24,8,19,19,2,19,24,-99,20,16,10,10,22,12,8,4,19,21,11,15,1,13,-99
01/11/2007,14,9,12,11,12,6,11,16,1,10,16,-99,15,14,7,4,10,2,2,3,16,17,9,10,1,8,-99
01/11/2007,15,-99,11,8,8,5,5,7,0,5,10,3,9,10,5,3,5,1,1,1,9,13,-99,5,0,4,-99
01/11/2007,16,-99,8,5,5,4,5,2,0,1,7,3,4,9,4,3,6,4,3,0,2,10,5,5,0,0,-99
01/11/2007,17,-99,3,6,12,4,4,2,0,3,10,4,4,4,3,-99,3,19,1,0,3,7,5,2,0,0,-99
01/11/2007,18,-99,4,10,15,4,4,2,0,0,6,4,3,-99,3,-99,3,25,1,0,2,10,5,3,0,0,-99
01/11/2007,19,-99,2,2,34,6,4,2,1,0,9,4,5,18,4,-99,3,10,1,0,3,19,6,3,0,0,-99
01/11/2007,20,-99,17,11,46,7,5,3,1,1,8,6,6,28,3,-99,4,19,1,0,3,28,6,3,0,0,-99
01/11/2007,21,-99,19,25,41,6,6,3,1,15,24,5,5,21,3,-99,4,29,2,7,4,24,5,6,0,0,-99
01/11/2007,22,-99,18,19,46,6,6,3,1,23,42,6,5,16,6,-99,4,49,2,12,6,22,6,12,0,5,-99
01/11/2007,23,-99,16,44,55,7,5,3,1,58,77,6,5,13,6,5,10,65,22,9,7,21,6,9,0,6,-99
01/11/2007,24,-99,17,56,63,9,6,10,3,64,75,5,23,7,11,4,28,93,22,7,22,22,12,15,0,21,-99
02/11/2007,1,-99,12,37,25,9,6,54,3,91,113,8,61,5,16,15,61,91,23,8,47,19,31,22,0,38,-99
02/11/2007,2,-99,9,9,13,12,9,96,5,68,96,10,93,3,18,28,75,26,44,7,73,9,19,14,2,53,-99
02/11/2007,3,-99,6,7,9,17,11,90,7,15,54,20,76,2,10,36,55,17,55,5,37,7,10,5,6,50,-99
02/11/2007,4,-99,5,5,8,41,16,39,18,7,39,15,37,2,7,16,27,9,41,5,21,6,11,4,3,25,-99
02/11/2007,5,-99,5,7,6,30,13,27,25,13,36,23,21,2,8,25,25,1,24,4,15,5,16,5,1,13,-99
02/11/2007,6,-99,5,4,5,32,13,25,20,10,17,22,25,2,11,25,30,1,18,3,16,6,26,9,1,21,-99
02/11/2007,7,-99,6,6,6,25,15,23,18,9,24,21,32,3,12,15,27,0,19,13,17,7,31,8,1,27,-99
02/11/2007,8,-99,8,8,13,26,24,35,13,15,28,28,34,5,16,17,33,6,21,4,31,7,30,13,2,22,-99
02/11/2007,9,-99,14,21,27,29,33,56,11,25,39,37,39,13,37,35,49,24,58,15,56,18,38,29,8,34,-99
02/11/2007,10,-99,13,24,29,41,39,66,15,32,39,36,41,11,31,44,48,19,107,30,46,16,34,19,6,26,-99
02/11/2007,11,-99,10,14,17,44,30,40,12,22,35,22,30,7,18,29,19,6,42,16,28,11,21,14,2,19,-99
02/11/2007,12,-99,10,16,16,26,18,17,10,19,24,20,21,6,16,12,16,5,16,8,21,11,20,12,0,18,-99
02/11/2007,13,-99,10,11,14,14,9,8,7,10,15,12,10,7,15,8,13,5,7,5,9,13,17,10,0,10,-99
02/11/2007,14,-99,7,7,10,8,7,4,3,4,11,7,7,6,9,4,8,3,3,6,5,10,9,5,0,3,-99
02/11/2007,15,-99,4,4,7,6,7,2,1,3,11,5,5,4,5,5,7,3,3,4,3,7,7,2,0,1,-99
02/11/2007,16,-99,4,5,7,8,5,2,0,3,8,3,6,3,4,-99,13,1,14,2,4,6,6,1,0,1,-99
02/11/2007,17,-99,3,4,7,23,16,1,6,6,16,13,6,3,5,-99,24,14,13,1,-99,6,7,2,0,2,-99
02/11/2007,18,-99,4,14,20,8,10,-99,4,15,22,11,15,4,5,-99,6,16,2,2,14,11,9,5,0,7,-99
02/11/2007,19,-99,7,4,9,6,5,0,1,3,8,6,5,11,5,-99,5,0,2,2,18,10,6,4,0,1,-99
02/11/2007,20,-99,3,2,5,6,4,0,1,2,8,5,4,2,4,-99,4,0,2,2,12,5,5,2,0,0,-99
02/11/2007,21,-99,2,3,4,5,4,0,1,1,8,4,4,2,3,-99,4,0,1,0,8,5,5,1,0,0,-99
02/11/2007,22,-99,3,2,4,5,4,0,1,1,7,4,4,1,3,-99,4,0,1,0,7,5,5,2,0,0,-99
02/11/2007,23,-99,3,2,4,4,4,0,1,1,7,3,4,1,3,-99,3,0,1,0,6,4,5,1,0,0,-99
02/11/2007,24,-99,2,2,4,5,4,-99,1,2,9,3,3,1,4,-99,3,5,1,0,5,4,6,1,0,1,-99
03/11/2007,1,-99,2,5,8,4,4,0,0,6,15,2,3,1,3,-99,5,16,4,0,4,4,5,1,0,0,-99
03/11/2007,2,-99,4,16,29,5,4,0,0,18,20,2,6,1,3,3,9,13,5,0,5,6,6,3,0,3,-99
03/11/2007,3,-99,8,14,21,5,4,0,1,14,17,2,8,5,3,4,15,8,8,0,5,14,5,6,0,7,-99
03/11/2007,4,-99,10,12,16,6,4,0,1,12,18,2,9,8,4,4,17,4,11,0,5,14,5,8,1,5,-99
03/11/2007,5,-99,7,9,13,9,6,1,1,9,15,2,10,9,3,4,22,4,20,0,5,12,5,6,0,7,-99
03/11/2007,6,-99,8,8,11,22,12,7,8,9,18,3,13,7,4,4,26,3,50,0,7,11,6,7,1,8,-99
03/11/2007,7,-99,11,11,11,36,9,6,19,14,30,4,14,7,5,8,62,5,91,0,10,10,8,10,0,9,-99
03/11/2007,8,-99,9,48,42,60,8,2,27,70,107,11,11,7,11,25,100,55,50,0,12,15,15,7,1,7,-99
03/11/2007,9,-99,18,64,62,32,10,1,23,75,77,7,17,14,14,26,81,56,13,3,16,38,17,12,1,11,-99
03/11/2007,10,-99,39,43,53,13,6,0,7,50,48,5,23,36,13,23,33,15,7,6,24,38,18,21,0,14,-99
03/11/2007,11,-99,24,27,20,8,5,1,2,26,20,4,14,16,13,7,10,7,3,4,16,17,17,23,0,21,-99
03/11/2007,12,-99,16,12,11,6,5,0,1,9,12,3,7,12,10,5,5,2,2,5,10,19,11,16,0,9,-99
03/11/2007,13,-99,9,4,6,5,5,0,0,2,7,2,4,12,5,3,4,0,1,2,3,11,7,3,0,0,-99
03/11/2007,14,-99,3,2,4,4,4,0,0,1,6,2,4,5,3,3,3,0,0,0,2,6,5,1,0,0,-99
03/11/2007,15,-99,3,3,4,4,4,0,0,0,6,2,4,2,3,-99,4,0,1,0,2,5,-99,1,0,0,-99
03/11/2007,16,-99,2,2,5,4,4,0,0,0,7,2,3,2,3,-99,3,0,1,0,1,5,5,1,0,0,-99
03/11/2007,17,-99,2,3,4,4,4,0,0,0,8,2,3,2,3,-99,3,0,1,0,2,5,5,1,0,0,-99
03/11/2007,18,-99,2,2,4,4,3,0,0,0,6,2,3,2,3,-99,3,0,1,0,2,5,5,1,0,0,-99
03/11/2007,19,-99,2,1,4,5,3,0,0,0,6,2,3,2,3,-99,3,0,1,0,4,4,5,1,0,0,-99
03/11/2007,20,-99,2,1,4,5,3,0,0,0,8,2,3,2,3,-99,3,0,1,0,5,5,5,1,0,0,-99
03/11/2007,21,-99,3,2,3,5,5,0,0,0,6,2,4,1,3,-99,3,0,1,0,4,4,5,1,0,0,-99
03/11/2007,22,-99,2,2,5,5,4,0,0,2,9,2,4,1,3,-99,3,5,1,0,4,4,6,1,0,0,-99
03/11/2007,23,-99,3,15,21,5,4,0,0,16,23,2,3,1,4,-99,3,20,1,0,4,7,5,4,0,4,-99
03/11/2007,24,-99,10,10,14,5,4,0,0,9,20,2,7,4,8,-99,8,15,-99,1,4,9,8,7,0,7,-99
04/11/2007,1,-99,6,13,11,7,4,2,1,19,29,2,7,4,5,3,10,18,-99,4,5,8,8,5,1,6,-99
04/11/2007,2,-99,7,10,11,8,4,6,2,13,20,2,13,4,11,3,15,12,24,2,7,8,15,8,0,12,-99
04/11/2007,3,-99,6,8,10,12,4,6,2,10,23,2,12,3,12,3,17,10,35,4,8,8,15,6,6,10,-99
04/11/2007,4,-99,6,12,12,18,8,7,6,16,24,2,13,3,9,4,25,12,36,4,9,7,11,5,5,8,-99
04/11/2007,5,-99,8,11,13,13,6,5,4,10,17,4,10,5,7,6,24,16,17,2,9,12,9,8,3,7,-99
04/11/2007,6,-99,9,6,12,8,4,2,2,6,12,3,6,8,6,4,10,5,5,3,7,9,8,5,0,3,-99
04/11/2007,7,-99,4,5,7,6,3,0,1,2,8,2,4,4,4,3,5,0,2,1,4,7,6,2,0,1,-99
04/11/2007,8,-99,3,5,6,5,2,0,1,2,9,3,3,4,4,3,4,0,2,0,5,6,6,2,0,1,-99
04/11/2007,9,-99,2,4,5,5,2,0,1,1,7,2,3,3,3,3,4,0,1,0,3,5,5,1,0,0,-99
04/11/2007,10,-99,2,2,5,4,3,0,0,0,6,2,3,2,3,2,3,0,1,0,3,5,4,1,0,0,-99
04/11/2007,11,-99,2,2,3,4,3,0,0,0,6,1,3,2,3,2,3,0,0,0,2,4,5,0,0,0,-99
04/11/2007,12,-99,2,2,3,4,3,0,0,0,5,2,2,2,3,2,3,0,0,0,1,4,4,0,0,0,-99
04/11/2007,13,-99,2,2,4,4,3,0,0,0,6,1,2,2,3,2,3,0,0,0,1,4,4,0,0,0,-99
04/11/2007,14,-99,2,1,3,4,3,0,0,0,5,1,2,1,3,2,3,0,0,0,1,4,4,0,0,0,-99
04/11/2007,15,-99,2,1,3,4,3,0,0,0,5,1,2,1,2,2,3,0,0,0,1,4,4,0,0,0,-99
04/11/2007,16,-99,2,1,3,4,3,0,0,0,5,2,2,1,3,-99,3,0,0,0,1,4,4,0,0,0,-99
04/11/2007,17,-99,2,1,3,4,3,0,0,0,6,1,2,1,3,-99,3,0,0,0,1,4,4,0,0,0,-99
04/11/2007,18,-99,2,1,4,4,3,0,0,0,5,2,2,1,3,-99,3,0,0,0,1,4,4,1,0,0,-99
04/11/2007,19,-99,2,1,4,5,3,0,0,0,5,2,2,2,3,-99,3,0,0,0,2,5,4,1,0,0,-99
04/11/2007,20,-99,2,1,4,5,3,0,0,0,7,2,2,2,3,-99,3,0,0,0,2,5,5,0,0,0,-99
04/11/2007,21,-99,2,1,3,5,3,0,0,0,6,2,3,1,3,-99,3,0,0,0,2,4,5,1,0,0,-99
04/11/2007,22,-99,2,1,3,5,3,0,0,0,5,2,3,1,3,-99,3,0,0,0,2,4,6,0,0,0,-99
04/11/2007,23,-99,2,1,5,5,3,0,0,0,6,2,3,1,3,-99,3,3,0,0,2,4,6,0,0,1,-99
04/11/2007,24,-99,4,1,11,5,3,0,0,0,5,3,3,6,3,4,3,6,0,0,2,8,7,1,0,0,-99
05/11/2007,1,-99,9,5,8,4,3,0,0,1,6,2,2,4,3,2,3,5,1,0,2,9,6,3,0,1,-99
05/11/2007,2,-99,5,4,5,4,3,1,0,5,18,2,10,2,3,2,4,1,2,0,3,6,5,4,0,6,-99
05/11/2007,3,-99,4,3,4,4,3,2,0,2,14,1,6,1,2,2,4,0,1,1,4,5,4,2,0,2,-99
05/11/2007,4,-99,3,5,4,4,3,0,0,3,12,1,3,1,2,2,6,0,3,0,3,5,4,0,0,4,-99
05/11/2007,5,-99,3,4,3,4,3,0,0,2,10,1,3,1,2,2,20,0,2,0,4,5,4,0,0,2,-99
05/11/2007,6,-99,3,3,3,6,4,0,1,1,13,2,4,1,2,2,24,0,2,0,3,5,5,1,0,2,-99
05/11/2007,7,-99,4,5,6,7,6,2,3,3,20,3,5,2,3,4,19,0,3,0,3,6,5,2,0,3,-99
05/11/2007,8,-99,6,7,9,8,9,6,4,6,21,6,11,3,5,5,13,2,5,1,7,7,7,4,0,9,-99
05/11/2007,9,-99,5,8,11,9,11,9,5,12,22,9,14,4,9,7,11,4,4,-99,11,8,8,4,0,8,-99
05/11/2007,10,-99,5,7,12,10,12,11,4,10,22,10,13,4,9,7,15,2,4,2,11,9,10,3,0,7,-99
05/11/2007,11,-99,5,7,9,9,12,10,3,7,-99,12,13,5,8,8,9,1,4,0,-99,9,11,5,0,7,-99
05/11/2007,12,-99,6,5,7,7,11,5,2,6,-99,8,11,5,9,6,7,0,2,0,-99,9,12,5,0,7,-99
05/11/2007,13,-99,6,5,4,5,9,-99,1,3,-99,5,9,4,9,4,4,0,0,2,6,-99,11,5,0,5,-99
05/11/2007,14,-99,5,4,4,5,5,-99,0,3,9,3,8,3,8,3,4,0,1,3,5,-99,9,4,1,4,-99
05/11/2007,15,-99,4,4,6,6,4,-99,0,2,8,3,5,3,7,2,4,0,1,2,3,-99,7,3,0,2,-99
05/11/2007,16,-99,4,3,4,8,4,1,0,1,7,3,4,3,4,2,21,1,19,1,3,-99,-99,-99,2,0,-99
05/11/2007,17,38,3,17,23,24,28,17,8,26,42,21,13,3,4,12,34,45,13,0,14,6,6,2,1,4,-99
05/11/2007,18,23,21,38,61,8,10,14,3,35,49,8,25,18,16,10,14,53,0,0,19,29,22,24,0,21,-99
05/11/2007,19,34,48,45,49,6,7,11,1,42,44,4,33,55,26,4,10,37,2,13,29,55,25,46,0,37,-99
05/11/2007,20,34,34,35,43,6,4,19,1,34,43,4,29,32,32,3,7,30,0,40,24,36,25,34,0,31,-99
05/11/2007,21,31,30,59,67,6,5,30,1,46,51,4,38,24,25,4,8,57,4,24,35,38,30,31,0,27,-99
05/11/2007,22,47,31,71,46,15,11,41,3,96,99,5,62,12,30,9,20,70,47,22,62,30,40,42,1,43,-99
05/11/2007,23,51,16,23,21,47,16,63,17,34,22,18,72,4,41,34,61,8,91,27,54,16,64,42,1,68,-99
05/11/2007,24,13,8,11,14,60,24,28,26,7,11,23,20,3,41,31,48,2,70,23,16,12,34,23,0,19,-99
06/11/2007,1,26,6,6,8,66,22,29,27,4,9,24,23,3,18,21,-99,1,64,21,16,8,25,10,0,10,-99
06/11/2007,2,31,5,3,9,59,14,25,30,8,28,16,19,3,15,21,-99,22,61,12,13,7,31,2,1,10,-99
06/11/2007,3,42,5,4,12,48,17,24,31,9,71,13,23,3,14,13,20,20,37,9,12,6,29,1,0,6,-99
06/11/2007,4,26,5,4,8,28,16,13,19,9,41,9,27,2,9,8,36,8,22,7,16,7,25,1,0,20,-99
06/11/2007,5,29,6,3,8,18,14,10,6,5,22,9,17,3,10,9,35,2,12,9,7,7,21,1,0,19,-99
06/11/2007,6,27,6,3,6,18,17,6,4,4,14,9,14,2,8,6,21,0,10,5,6,6,22,7,0,18,-99
06/11/2007,7,20,8,4,8,17,16,8,5,4,16,13,14,2,9,10,14,1,8,8,8,7,22,10,0,16,-99
06/11/2007,8,27,14,6,14,18,18,15,7,9,18,30,23,5,14,13,17,4,9,6,16,10,26,10,1,24,-99
06/11/2007,9,29,17,12,10,25,21,19,10,13,23,27,32,10,29,15,19,11,16,12,23,14,33,21,10,29,-99
06/11/2007,10,47,16,11,11,36,29,24,22,13,26,31,27,11,-99,19,26,12,17,17,22,19,32,22,97,24,-99
06/11/2007,11,36,15,10,11,27,33,24,16,18,31,38,20,9,-99,22,-99,4,17,11,15,11,21,15,56,14,-99
06/11/2007,12,19,8,10,8,18,24,21,10,14,18,17,-99,5,12,17,-99,4,15,11,19,9,14,-99,37,9,-99
06/11/2007,13,15,9,11,11,18,14,12,9,12,16,14,16,6,14,13,-99,9,15,7,16,12,16,-99,1,12,-99
06/11/2007,14,15,12,9,13,5,9,8,1,9,17,5,13,10,11,6,29,25,27,8,10,12,14,-99,0,8,-99
06/11/2007,15,23,8,17,26,5,18,13,0,16,22,10,19,7,8,2,8,11,0,5,17,13,10,-99,0,10,-99
06/11/2007,16,1,8,2,3,5,3,0,0,0,6,3,5,8,5,2,3,0,0,4,3,9,4,10,0,2,-99
06/11/2007,17,1,2,2,3,4,3,0,0,-99,6,3,4,2,3,2,3,0,0,0,2,5,4,6,0,0,-99
06/11/2007,18,2,2,1,4,5,4,0,0,0,6,4,3,2,4,2,3,0,1,0,2,5,4,6,0,0,-99
06/11/2007,19,2,3,2,6,5,4,1,0,0,7,6,3,2,4,2,3,0,1,0,3,5,6,6,0,0,-99
06/11/2007,20,3,3,2,5,6,4,1,1,0,7,5,4,2,4,2,3,0,1,0,4,5,6,6,0,0,-99
06/11/2007,21,3,3,2,4,6,4,1,1,0,6,4,5,2,3,2,3,0,0,0,4,5,5,6,0,0,-99
06/11/2007,22,5,2,7,12,6,4,1,1,7,16,4,4,2,3,2,6,16,1,0,5,6,5,5,0,0,-99
06/11/2007,23,21,9,19,23,6,5,8,1,18,31,4,14,5,4,2,8,27,4,0,10,14,7,11,0,8,-99
06/11/2007,24,18,11,15,17,7,5,12,1,16,29,3,21,7,9,3,11,26,8,1,11,12,13,15,0,13,-99
07/11/2007,1,7,8,8,10,7,4,6,1,7,13,3,14,5,9,2,13,7,12,5,11,8,14,10,0,9,-99
07/11/2007,2,6,6,6,8,8,4,1,2,5,11,3,4,4,5,2,14,2,18,3,8,8,7,8,0,1,-99
07/11/2007,3,11,4,7,9,11,4,1,3,4,12,3,4,4,4,2,31,3,22,0,6,8,6,5,0,0,-99
07/11/2007,4,24,5,8,9,10,3,1,2,8,22,2,3,4,4,2,19,4,9,0,5,9,6,5,2,0,-99
07/11/2007,5,15,3,9,7,9,3,5,3,7,15,2,6,5,3,2,18,0,8,0,5,9,6,5,1,1,-99
07/11/2007,6,17,7,5,6,8,3,5,3,5,15,4,8,4,3,2,17,0,10,0,5,8,7,8,1,2,-99
07/11/2007,7,14,5,5,7,7,4,10,3,3,12,4,11,3,4,3,17,0,17,0,5,6,8,9,1,5,-99
07/11/2007,8,13,4,5,12,15,7,9,4,4,13,6,10,3,5,5,17,0,15,0,8,7,8,9,1,4,-99
07/11/2007,9,11,3,4,8,15,10,6,6,3,9,5,10,2,5,3,18,0,14,0,9,6,8,7,2,2,-99
07/11/2007,10,6,3,3,5,9,7,5,3,2,8,5,6,2,4,3,7,0,7,-99,6,5,7,6,2,1,-99
07/11/2007,11,5,3,4,5,6,6,3,-99,2,10,4,6,3,5,-99,6,0,2,0,4,6,6,6,0,1,-99
07/11/2007,12,4,4,4,6,5,-99,2,-99,2,8,3,5,3,4,2,4,0,1,0,3,7,5,6,0,1,-99
07/11/2007,13,2,4,3,5,4,4,1,-99,0,7,2,6,4,3,2,4,0,0,0,3,7,5,5,0,1,-99
07/11/2007,14,2,4,2,4,4,3,0,0,0,6,-99,5,3,4,2,3,0,0,0,2,6,6,5,0,0,-99
07/11/2007,15,2,3,2,4,5,3,0,0,0,6,3,4,2,3,2,3,0,1,0,2,5,5,4,0,0,-99
07/11/2007,16,2,3,2,4,5,3,0,0,0,6,3,4,2,3,2,3,0,1,0,2,5,5,5,0,0,4
07/11/2007,17,2,3,2,4,4,3,0,0,0,6,3,4,2,4,2,3,0,0,0,3,5,5,7,0,0,4
07/11/2007,18,2,3,2,5,4,3,0,0,0,6,3,3,3,4,2,3,0,1,0,3,5,5,7,0,0,3
07/11/2007,19,3,2,3,6,5,3,0,1,1,13,4,4,3,4,2,3,0,1,0,4,6,5,6,0,0,3
07/11/2007,20,3,5,1,4,5,4,1,1,1,8,4,5,8,3,2,3,0,0,0,4,9,6,7,0,1,4
07/11/2007,21,3,3,2,7,5,4,1,1,0,6,3,5,3,3,3,3,2,0,0,4,6,6,6,0,0,7
07/11/2007,22,3,5,3,10,5,4,1,1,0,5,3,4,4,4,3,3,4,0,0,3,8,6,6,0,2,4
07/11/2007,23,3,4,6,9,5,4,0,1,3,7,3,4,4,4,2,3,8,0,0,3,7,6,8,0,2,4
07/11/2007,24,2,4,4,7,5,3,0,1,3,9,2,4,3,5,2,4,5,0,0,3,6,7,7,0,3,4
08/11/2007,1,2,3,3,5,4,3,1,0,3,9,2,6,2,5,2,6,1,0,0,3,5,7,6,0,2,5
08/11/2007,2,3,3,3,4,4,3,1,0,1,8,2,7,1,4,2,8,0,1,0,3,5,8,5,0,2,7
08/11/2007,3,5,2,2,4,4,3,2,1,0,7,3,5,1,3,2,5,0,1,0,3,4,7,4,0,1,5
08/11/2007,4,4,3,1,3,7,3,2,1,0,7,5,6,1,3,1,5,0,3,0,2,4,7,4,0,1,5
08/11/2007,5,3,2,1,3,10,3,1,4,0,6,3,5,1,3,2,5,0,6,0,2,4,6,4,0,1,5
08/11/2007,6,5,3,1,3,11,3,0,4,0,7,5,6,1,3,2,4,0,5,0,3,5,6,5,0,6,5
08/11/2007,7,6,5,2,6,10,5,3,4,0,9,7,8,1,4,4,4,0,3,0,3,6,7,5,0,10,6
08/11/2007,8,9,6,4,8,11,7,5,5,2,10,18,10,2,6,5,7,0,5,0,6,8,9,6,1,7,9
08/11/2007,9,9,5,6,8,14,11,6,5,5,19,16,12,3,8,7,8,0,6,1,10,9,10,8,1,9,11
08/11/2007,10,-99,5,4,11,14,11,4,5,6,22,12,10,4,7,6,9,0,11,0,8,10,9,10,1,6,13
08/11/2007,11,6,6,5,10,8,11,3,3,8,20,9,8,5,7,5,7,1,4,0,6,11,8,9,0,5,9
08/11/2007,12,5,6,5,6,6,11,3,2,9,21,6,7,-99,6,4,8,0,-99,0,5,10,8,9,0,3,7
08/11/2007,13,5,6,6,7,-99,8,3,1,7,13,4,7,-99,6,4,8,0,-99,0,5,8,8,8,0,3,6
08/11/2007,14,6,5,5,9,5,6,2,1,2,14,4,7,-99,6,3,5,0,-99,0,5,8,7,7,0,3,5
08/11/2007,15,4,4,5,8,5,5,0,0,6,10,-99,5,-99,6,3,3,0,1,0,4,8,8,7,0,2,5
08/11/2007,16,3,4,6,6,5,5,0,0,3,9,-99,4,4,5,2,4,0,1,0,4,7,6,6,0,1,6
08/11/2007,17,2,-99,4,5,5,4,0,0,2,8,4,6,3,4,2,12,0,11,0,4,7,5,7,2,1,5
08/11/2007,18,34,-99,20,39,19,-99,12,8,22,37,15,14,4,4,8,32,104,10,0,13,6,6,7,2,2,6
08/11/2007,19,10,-99,98,117,6,8,10,3,54,35,10,24,4,6,15,7,73,0,0,18,51,18,22,0,19,5
08/11/2007,20,4,-99,86,103,4,5,0,1,65,53,4,9,16,12,4,7,-99,1,0,5,83,11,36,0,6,5
08/11/2007,21,7,-99,83,119,4,5,9,1,83,105,5,54,21,8,3,9,120,1,0,45,76,19,86,0,53,6
08/11/2007,22,10,-99,117,115,5,5,21,1,148,131,6,96,30,34,6,16,108,6,6,88,74,58,120,1,71,6
08/11/2007,23,71,-99,108,91,16,6,33,1,110,127,11,97,36,57,8,60,77,25,11,70,45,93,84,1,80,11
08/11/2007,24,113,-99,37,42,67,10,85,32,69,71,12,104,34,19,6,101,27,78,3,59,24,12,41,2,93,10
09/11/2007,1,81,-99,27,28,62,21,65,39,27,36,13,70,24,8,11,61,18,77,6,43,21,16,13,2,53,9
09/11/2007,2,42,-99,17,21,65,19,32,35,20,22,18,40,23,15,23,28,11,164,8,34,22,31,19,2,35,7
09/11/2007,3,40,-99,13,15,136,25,20,87,15,17,17,42,21,11,19,19,4,96,2,21,15,27,24,3,29,6
09/11/2007,4,23,-99,12,13,114,21,14,83,12,16,37,43,14,8,88,14,1,105,1,18,13,21,20,66,25,7
09/11/2007,5,20,-99,9,10,85,22,67,74,9,14,48,75,8,6,99,15,1,85,0,25,11,9,15,46,23,7
09/11/2007,6,18,-99,8,8,60,40,65,52,7,15,40,68,6,5,61,19,1,69,-99,42,8,6,11,4,17,7
09/11/2007,7,16,-99,7,9,55,38,54,38,8,17,32,81,5,5,48,11,2,54,-99,46,8,11,8,0,27,8
09/11/2007,8,26,-99,10,14,43,32,47,25,11,20,35,59,8,11,47,11,5,46,0,56,10,21,12,0,26,9
09/11/2007,9,43,-99,33,26,35,32,40,25,36,32,41,52,10,17,38,30,10,43,3,69,15,28,16,1,30,12
