FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,HGM,INN,IZT,MER,MGH,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,
29/04/2015,15,32,40,50,-99,49,26,18,71,22,50,-99,30,35,50,30,-99,60,25,26,-99,64,38,-99,55,,,
29/04/2015,16,19,33,12,-99,46,29,11,44,82,41,-99,22,38,43,22,-99,51,1,26,-99,17,38,-99,46,,,
29/04/2015,17,16,35,35,-99,54,26,19,6,18,24,-99,22,43,39,43,-99,50,6,28,-99,38,34,-99,58,,,
29/04/2015,18,13,33,46,-99,39,11,13,32,46,-99,-99,26,41,35,34,-99,48,27,26,-99,31,36,-99,61,,,
29/04/2015,19,19,35,46,-99,35,27,27,56,14,36,-99,30,29,34,29,-99,46,9,30,-99,45,39,-99,53,,,
29/04/2015,20,24,29,45,-99,37,25,35,89,27,57,-99,36,38,33,42,-99,33,19,30,-99,37,29,-99,58,,,
29/04/2015,21,31,25,59,-99,45,31,25,55,58,34,-99,30,33,30,59,-99,28,29,31,-99,87,52,-99,52,,,
29/04/2015,22,47,25,49,-99,63,34,30,52,97,55,-99,34,41,37,50,-99,41,26,32,-99,80,48,-99,55,,,
29/04/2015,23,38,23,44,-99,74,26,27,60,60,34,-99,31,40,45,50,-99,52,23,31,-99,62,15,-99,50,,,
29/04/2015,24,40,42,42,-99,57,26,35,18,50,58,-99,29,36,64,57,-99,57,41,25,-99,36,19,-99,49,,,
30/04/2015,1,36,43,20,-99,64,28,47,12,42,52,-99,24,31,65,69,-99,62,39,24,63,30,24,-99,62,,,
30/04/2015,2,23,45,13,-99,54,29,54,7,19,69,-99,35,55,51,77,-99,67,92,26,64,21,31,-99,56,,,
30/04/2015,3,13,48,24,-99,40,27,56,16,12,59,-99,56,48,-99,66,-99,60,15,16,44,14,20,-99,52,,,
30/04/2015,4,19,40,5,-99,41,18,43,4,8,41,-99,42,38,-99,37,-99,40,40,11,39,-99,24,-99,52,,,
30/04/2015,5,15,32,18,-99,42,22,30,19,12,41,-99,38,18,-99,48,-99,42,29,19,32,20,27,-99,39,,,
30/04/2015,6,8,26,20,-99,28,10,13,17,47,24,-99,21,31,33,30,-99,35,3,13,33,13,12,-99,31,,,
30/04/2015,7,8,25,27,-99,19,16,20,25,3,24,-99,17,25,22,31,-99,35,3,8,32,40,31,-99,26,,,
30/04/2015,8,10,23,23,-99,22,33,23,24,37,30,-99,17,21,21,28,-99,29,1,11,35,30,9,-99,32,,,
30/04/2015,9,7,17,34,-99,33,35,21,34,6,34,-99,13,32,24,6,-99,24,13,21,43,40,29,-99,47,,,
30/04/2015,10,8,26,36,-99,37,35,28,51,43,34,-99,26,46,34,39,-99,42,-99,-99,46,39,42,-99,65,,,
30/04/2015,11,25,27,39,-99,53,40,34,62,9,41,-99,28,63,32,43,-99,28,-99,-99,44,27,42,-99,55,,,
30/04/2015,12,28,38,35,-99,65,34,27,62,1,41,-99,25,61,33,48,-99,32,-99,36,44,39,63,-99,56,,,
30/04/2015,13,26,43,21,-99,-99,41,32,28,-99,51,-99,27,33,30,51,-99,42,28,24,52,36,67,-99,60,,,
30/04/2015,14,26,44,25,-99,-99,45,44,5,-99,70,-99,47,58,29,38,-99,29,32,37,59,13,67,-99,73,,,
30/04/2015,15,40,-99,12,-99,-99,37,36,47,-99,18,-99,16,14,34,38,-99,31,27,37,54,37,31,-99,64,,,
30/04/2015,16,29,-99,32,-99,-99,50,26,37,35,22,-99,15,48,36,33,-99,26,28,21,40,80,51,-99,61,,,
30/04/2015,17,26,-99,30,-99,35,15,28,63,72,46,-99,31,20,24,24,-99,28,29,8,49,5,18,-99,77,,,
30/04/2015,18,29,20,38,-99,20,10,24,90,48,30,-99,27,34,26,29,-99,30,30,17,34,75,33,-99,57,,,
30/04/2015,19,23,31,50,-99,30,32,18,63,45,32,-99,32,-99,23,35,-99,33,40,30,59,40,34,-99,52,,,
30/04/2015,20,35,29,51,-99,28,50,44,49,50,49,-99,39,-99,30,30,-99,41,43,20,53,72,38,-99,77,,,
30/04/2015,21,25,27,60,-99,55,48,40,23,121,48,-99,47,56,33,35,-99,40,46,23,74,51,42,-99,79,,,
30/04/2015,22,19,41,32,-99,46,33,40,30,16,57,-99,49,58,37,47,-99,53,55,27,47,24,50,-99,62,,,
30/04/2015,23,24,41,22,-99,38,50,46,5,29,47,-99,44,46,31,45,-99,45,36,55,36,21,62,-99,60,,,
30/04/2015,24,17,35,25,-99,32,42,30,11,25,43,-99,31,39,30,42,-99,46,33,32,33,27,59,-99,54,,,
01/05/2015,1,28,36,14,-99,41,51,33,18,8,43,-99,28,39,35,17,-99,31,34,28,33,27,37,-99,67,,,
01/05/2015,2,25,32,14,-99,37,42,30,31,19,44,-99,35,43,32,14,-99,25,35,26,46,33,56,-99,78,,,
01/05/2015,3,33,22,19,-99,44,30,28,42,7,44,-99,32,46,31,23,-99,35,39,26,50,27,44,-99,65,,,
01/05/2015,4,46,23,17,-99,62,37,29,22,18,42,-99,31,37,33,40,-99,28,35,25,43,33,47,-99,61,,,
01/05/2015,5,23,23,19,-99,59,42,33,47,23,46,-99,36,42,-99,31,-99,30,38,31,41,52,41,-99,-99,,,
01/05/2015,6,31,21,28,-99,58,63,23,50,42,52,-99,37,65,-99,35,-99,32,39,30,55,57,57,-99,92,,,
01/05/2015,7,35,19,48,-99,106,81,27,120,63,50,-99,46,49,-99,24,-99,26,43,41,68,65,49,-99,111,,,
01/05/2015,8,41,38,60,-99,97,58,42,74,90,52,-99,38,63,-99,33,-99,34,44,43,88,48,76,-99,109,,,
01/05/2015,9,48,33,60,-99,85,54,36,52,48,70,-99,35,76,54,51,-99,29,44,65,88,84,61,-99,85,,,
01/05/2015,10,41,40,40,-99,61,39,38,26,25,68,-99,54,80,54,65,-99,46,56,48,81,46,70,-99,99,,,
01/05/2015,11,18,59,1,-99,20,245,37,3,22,48,-99,46,63,33,44,-99,37,47,44,36,1,56,-99,58,,,
01/05/2015,12,11,49,27,-99,30,107,32,3,1,32,-99,39,66,30,29,-99,32,50,37,37,13,35,-99,34,,,
01/05/2015,13,28,54,9,-99,28,45,31,16,12,11,-99,25,41,30,41,-99,30,47,16,37,1,73,-99,37,,,
01/05/2015,14,13,52,8,-99,34,20,19,39,12,53,-99,18,33,27,51,-99,34,43,21,31,13,36,-99,35,,,
01/05/2015,15,17,47,17,-99,22,28,25,30,1,47,-99,14,7,17,51,-99,32,27,24,35,16,29,-99,43,,,
01/05/2015,16,19,44,17,-99,29,37,25,37,14,58,-99,23,15,28,42,-99,31,29,26,22,25,36,-99,45,,,
01/05/2015,17,27,38,31,-99,31,30,27,35,31,62,-99,19,32,24,23,-99,42,19,33,29,36,38,-99,45,,,
01/05/2015,18,31,41,27,-99,29,52,30,33,33,26,-99,25,29,26,28,-99,21,45,33,31,39,39,-99,42,,,
01/05/2015,19,44,32,29,-99,30,63,38,38,48,-99,-99,27,43,28,32,-99,27,39,29,25,31,46,-99,44,,,
01/05/2015,20,43,39,31,-99,41,61,48,79,118,26,-99,41,48,32,32,-99,32,45,44,26,80,50,-99,43,,,
01/05/2015,21,30,38,58,-99,29,69,34,46,47,32,-99,34,35,30,36,-99,35,48,53,51,62,54,-99,47,,,
01/05/2015,22,22,36,37,-99,32,55,25,54,49,19,-99,36,29,27,35,-99,40,36,50,33,43,32,-99,38,,,
01/05/2015,23,24,31,19,-99,34,45,39,19,3,43,-99,23,37,24,27,-99,28,28,58,31,29,19,-99,33,,,
01/05/2015,24,15,20,27,-99,31,44,26,32,26,33,-99,24,32,20,27,-99,28,20,25,26,16,23,-99,35,,,
02/05/2015,1,23,-99,22,-99,30,27,25,44,23,28,-99,21,33,21,19,-99,24,17,19,31,19,-99,-99,34,,,
02/05/2015,2,15,-99,15,-99,27,22,23,31,15,33,-99,31,32,18,35,-99,20,20,22,29,18,38,-99,29,,,
02/05/2015,3,17,-99,18,-99,30,13,19,33,22,28,-99,25,31,23,21,-99,17,18,9,34,22,30,-99,17,,,
02/05/2015,4,20,-99,18,-99,35,17,23,6,19,38,-99,26,44,28,14,-99,25,20,12,35,34,28,-99,23,,,
02/05/2015,5,25,-99,20,-99,35,26,19,25,20,42,-99,30,49,31,23,-99,24,26,19,35,26,39,-99,44,,,
02/05/2015,6,29,-99,27,-99,41,35,23,47,29,38,-99,33,46,36,36,-99,34,29,28,51,40,49,-99,50,,,
02/05/2015,7,32,-99,30,-99,40,50,30,81,-99,51,-99,36,53,40,43,-99,32,34,32,48,50,47,-99,66,,,
02/05/2015,8,29,-99,50,-99,50,59,35,146,-99,58,-99,35,59,39,39,-99,33,39,34,53,70,50,-99,82,,,
02/05/2015,9,35,-99,48,-99,59,38,39,104,-99,57,-99,39,67,53,68,-99,51,50,35,50,82,57,-99,79,,,
02/05/2015,10,16,-99,64,-99,65,47,49,74,-99,82,-99,44,57,52,68,-99,63,53,38,78,68,55,-99,71,,,
02/05/2015,11,35,-99,58,-99,54,60,58,55,-99,84,-99,46,67,67,59,-99,86,55,43,99,74,64,-99,63,,,
02/05/2015,12,92,-99,48,-99,55,43,61,52,-99,77,-99,41,84,65,72,-99,78,39,36,88,64,37,-99,64,,,
02/05/2015,13,46,-99,33,-99,51,33,57,31,-99,61,-99,39,58,53,67,-99,73,36,25,80,68,58,-99,70,,,
02/05/2015,14,46,-99,30,-99,45,39,41,33,-99,61,-99,49,65,42,44,-99,76,22,21,70,43,61,-99,65,,,
02/05/2015,15,60,-99,38,-99,46,47,48,30,-99,57,-99,35,80,46,46,-99,59,25,30,70,39,48,-99,63,,,
02/05/2015,16,47,-99,32,-99,43,44,37,40,-99,18,-99,34,49,38,42,-99,44,29,29,65,58,41,-99,85,,,
02/05/2015,17,54,-99,45,-99,38,59,27,63,-99,17,-99,34,43,46,44,-99,44,26,36,64,54,36,-99,53,,,
02/05/2015,18,166,-99,42,-99,55,50,40,-99,-99,73,-99,40,54,51,50,-99,54,52,44,55,112,56,-99,84,,,
02/05/2015,19,61,-99,40,-99,55,90,32,-99,-99,51,-99,59,51,49,41,-99,39,39,57,58,75,57,-99,75,,,
02/05/2015,20,33,-99,37,-99,49,34,7,-99,-99,40,-99,29,48,31,19,-99,23,17,26,66,43,40,-99,62,,,
02/05/2015,21,35,-99,46,-99,35,45,28,-99,-99,31,-99,19,30,25,18,-99,36,23,26,65,60,27,-99,58,,,
02/05/2015,22,25,-99,44,-99,28,48,33,-99,-99,31,-99,22,34,29,17,-99,42,33,31,41,37,38,-99,60,,,
02/05/2015,23,25,-99,27,-99,34,22,44,-99,-99,38,-99,36,42,33,25,-99,36,36,21,44,66,39,-99,58,,,
02/05/2015,24,28,-99,24,-99,43,21,41,-99,-99,44,-99,38,40,35,35,-99,30,30,26,40,55,58,-99,51,,,
03/05/2015,1,23,-99,20,-99,45,9,33,32,-99,46,-99,43,42,37,37,-99,32,27,29,42,52,50,-99,69,,,
03/05/2015,2,31,-99,34,-99,42,19,25,43,-99,42,-99,36,56,34,26,-99,27,16,18,41,47,41,-99,74,,,
03/05/2015,3,52,-99,26,-99,45,21,21,52,-99,49,-99,39,54,38,18,-99,29,24,18,36,53,38,-99,77,,,
03/05/2015,4,33,-99,18,-99,38,25,28,54,-99,58,-99,38,51,36,23,-99,23,25,21,43,55,48,-99,93,,,
03/05/2015,5,31,-99,17,-99,33,28,22,69,-99,49,-99,39,45,36,27,-99,34,23,21,43,54,42,-99,82,,,
03/05/2015,6,51,-99,21,-99,40,47,34,43,-99,61,-99,34,61,34,25,-99,30,20,29,55,52,61,-99,96,,,
03/05/2015,7,65,-99,30,-99,37,69,26,79,-99,59,-99,40,60,35,29,-99,29,35,39,37,61,71,-99,86,,,
03/05/2015,8,40,-99,40,-99,44,43,31,90,-99,60,-99,31,63,38,29,-99,37,39,31,55,88,77,-99,97,,,
03/05/2015,9,46,-99,49,-99,52,53,41,29,-99,54,-99,37,57,41,29,-99,17,47,-99,41,72,71,-99,94,,,
03/05/2015,10,48,-99,25,-99,52,45,27,59,-99,26,-99,57,67,34,-99,-99,47,33,28,73,43,72,-99,98,,,
03/05/2015,11,30,-99,18,-99,45,28,33,29,-99,37,-99,53,69,35,-99,-99,69,27,20,56,6,31,-99,109,,,
03/05/2015,12,25,-99,12,-99,38,17,25,33,-99,46,-99,68,46,38,-99,-99,63,27,21,47,32,25,-99,98,,,
03/05/2015,13,22,-99,18,-99,36,13,26,32,-99,35,-99,31,41,39,-99,-99,63,29,20,47,23,72,-99,71,,,
03/05/2015,14,25,-99,20,-99,39,19,30,20,-99,35,-99,22,49,34,-99,-99,48,25,24,49,29,51,-99,88,,,
03/05/2015,15,29,-99,16,-99,38,35,17,18,-99,28,-99,32,45,30,-99,-99,37,27,28,38,32,70,-99,70,,,
03/05/2015,16,26,-99,10,-99,34,39,23,20,-99,17,-99,28,68,33,-99,-99,41,36,26,48,30,47,-99,81,,,
03/05/2015,17,17,-99,22,-99,30,30,37,18,-99,42,-99,34,41,34,-99,-99,46,40,40,35,26,26,-99,75,,,
03/05/2015,18,22,-99,19,-99,45,62,46,52,-99,18,-99,46,41,32,-99,-99,52,34,45,39,27,39,-99,41,,,
03/05/2015,19,43,-99,95,-99,26,29,21,57,-99,29,-99,32,46,34,-99,-99,23,23,18,73,97,27,-99,37,,,
03/05/2015,20,48,-99,58,-99,35,34,18,100,-99,42,-99,28,57,30,-99,-99,39,23,20,43,107,30,-99,27,,,
03/05/2015,21,35,-99,48,-99,34,34,22,59,-99,20,-99,27,36,29,-99,-99,40,22,36,34,88,45,-99,27,,,
03/05/2015,22,27,-99,21,-99,31,46,28,44,-99,34,-99,25,40,30,-99,-99,36,41,39,43,37,15,-99,61,,,
03/05/2015,23,33,-99,27,-99,38,28,29,46,-99,38,-99,21,38,29,-99,-99,37,29,19,44,53,24,-99,65,,,
03/05/2015,24,32,-99,11,-99,39,30,16,46,-99,37,-99,33,31,35,-99,-99,31,26,25,52,10,43,-99,63,,,
04/05/2015,1,34,-99,-99,-99,45,15,18,45,-99,36,-99,39,49,31,-99,-99,26,32,30,42,31,52,-99,60,,,
04/05/2015,2,36,-99,29,-99,42,17,14,38,-99,38,-99,33,46,31,-99,-99,21,32,25,36,34,56,-99,70,,,
04/05/2015,3,35,-99,19,-99,36,18,15,22,-99,51,-99,34,52,40,-99,-99,25,25,16,37,25,50,-99,74,,,
04/05/2015,4,39,-99,13,-99,42,18,21,25,-99,48,-99,33,55,36,-99,-99,29,18,15,42,30,35,-99,59,,,
04/05/2015,5,33,-99,14,-99,35,37,26,33,-99,52,-99,38,53,37,-99,-99,34,27,15,39,25,34,-99,99,,,
04/05/2015,6,39,-99,14,-99,40,33,27,45,-99,46,-99,32,59,37,-99,-99,52,36,36,47,38,42,-99,110,,,
04/05/2015,7,46,-99,51,-99,63,45,39,105,-99,45,-99,44,64,46,-99,-99,60,51,41,57,49,65,-99,118,,,
04/05/2015,8,53,-99,50,-99,69,89,47,125,-99,71,-99,41,76,46,-99,-99,48,59,32,84,88,64,-99,113,,,
04/05/2015,9,64,-99,62,-99,68,44,55,53,-99,96,-99,65,82,64,-99,-99,25,47,44,87,77,61,-99,99,,,
04/05/2015,10,49,-99,59,-99,78,36,51,65,-99,80,-99,49,80,51,-99,-99,30,46,27,93,4,66,-99,93,,,
04/05/2015,11,31,-99,-99,-99,77,32,39,68,-99,55,-99,39,77,54,-99,-99,40,28,31,64,22,61,-99,79,,,
04/05/2015,12,35,-99,-99,-99,63,34,39,63,-99,47,-99,27,44,59,-99,-99,45,33,16,70,58,24,-99,54,,,
04/05/2015,13,32,-99,42,-99,62,40,50,58,-99,58,-99,22,53,48,-99,-99,65,36,15,82,61,42,-99,77,,,
04/05/2015,14,44,-99,48,-99,61,25,40,59,-99,39,-99,30,83,49,-99,-99,59,24,15,74,45,49,-99,83,,,
04/05/2015,15,43,-99,47,-99,59,59,53,50,-99,60,-99,30,73,44,-99,-99,55,35,29,87,40,44,-99,93,,,
04/05/2015,16,41,-99,41,-99,62,94,36,33,-99,61,-99,50,41,45,-99,-99,33,24,43,71,74,55,-99,67,,,
04/05/2015,17,50,-99,101,-99,56,61,36,102,-99,56,-99,30,30,33,-99,-99,38,18,41,62,94,31,-99,79,,,
04/05/2015,18,112,-99,40,-99,45,13,30,82,-99,67,-99,68,46,39,-99,-99,26,42,28,36,58,50,-99,56,,,
04/05/2015,19,83,-99,31,-99,37,54,11,76,-99,31,-99,49,41,23,-99,-99,28,34,23,45,92,33,-99,49,,,
04/05/2015,20,45,-99,11,-99,31,23,13,38,-99,27,-99,21,37,29,-99,-99,25,19,35,36,1,29,-99,57,,,
04/05/2015,21,36,-99,34,-99,33,7,19,41,-99,31,-99,24,45,27,-99,-99,28,31,9,40,12,29,-99,52,,,
04/05/2015,22,31,-99,6,-99,31,12,28,43,-99,34,-99,23,29,29,-99,-99,33,29,18,44,43,38,-99,49,,,
04/05/2015,23,36,-99,13,-99,36,30,30,54,-99,35,-99,27,42,34,-99,-99,36,25,27,40,59,40,-99,47,,,
04/05/2015,24,30,-99,20,-99,59,15,12,33,-99,42,-99,28,48,41,-99,-99,31,29,26,38,34,53,-99,40,,,
05/05/2015,1,30,24,17,-99,50,25,15,41,-99,43,-99,30,46,-99,-99,-99,24,31,11,47,50,32,-99,57,,,
05/05/2015,2,32,25,23,-99,42,1,18,25,-99,43,-99,35,43,-99,-99,-99,20,24,14,47,16,35,-99,61,,,
05/05/2015,3,40,23,13,-99,53,1,33,27,-99,32,-99,20,49,-99,-99,-99,29,20,14,47,39,26,-99,78,,,
05/05/2015,4,38,24,22,-99,57,27,24,22,-99,32,-99,24,29,-99,-99,-99,25,19,20,50,48,21,-99,86,,,
05/05/2015,5,37,26,16,-99,51,32,28,36,-99,41,-99,32,44,-99,-99,-99,35,32,25,42,49,34,-99,119,,,
05/05/2015,6,35,28,41,-99,57,23,32,63,-99,46,-99,39,77,-99,-99,-99,48,37,23,61,62,41,-99,179,,,
05/05/2015,7,40,27,67,-99,82,37,31,129,-99,43,-99,37,64,-99,-99,-99,71,50,40,71,69,68,-99,199,,,
05/05/2015,8,-99,37,63,-99,98,54,27,167,-99,46,-99,39,59,-99,-99,-99,51,35,37,86,86,80,-99,120,,,
05/05/2015,9,-99,41,64,-99,59,34,27,135,-99,35,-99,26,53,-99,-99,-99,51,35,28,97,75,48,-99,84,,,
05/05/2015,10,-99,37,72,-99,57,48,25,118,-99,73,-99,33,61,-99,-99,-99,47,31,32,95,73,71,-99,74,,,
05/05/2015,11,32,27,27,-99,65,20,40,68,-99,47,-99,47,74,-99,-99,-99,47,22,10,72,14,74,-99,73,,,
05/05/2015,12,33,-99,41,-99,45,46,46,74,-99,46,-99,31,28,-99,-99,-99,50,28,18,50,2,37,-99,67,,,
05/05/2015,13,30,-99,34,-99,52,19,50,63,-99,57,-99,32,19,-99,-99,-99,59,34,28,54,44,40,-99,86,,,
05/05/2015,14,28,42,33,-99,61,11,49,60,-99,67,-99,30,46,-99,-99,-99,65,37,27,55,33,56,-99,95,,,
05/05/2015,15,34,41,24,-99,63,57,50,62,-99,57,-99,39,36,-99,-99,-99,68,40,25,50,20,59,-99,100,,,
05/05/2015,16,34,43,14,-99,57,92,38,52,-99,70,-99,46,66,-99,-99,-99,58,-99,49,38,32,67,-99,87,,,
05/05/2015,17,42,43,52,-99,51,142,64,58,-99,61,-99,-99,41,-99,-99,-99,52,-99,31,65,54,43,-99,69,,,
05/05/2015,18,71,18,60,-99,46,84,31,101,-99,41,-99,-99,40,-99,-99,-99,52,24,57,37,145,46,-99,45,,,
05/05/2015,19,170,17,29,-99,24,39,31,78,-99,25,-99,34,27,-99,-99,-99,44,7,1,32,15,24,-99,42,,,
05/05/2015,20,40,15,61,-99,36,62,40,33,-99,24,-99,38,40,-99,-99,-99,35,28,43,50,49,19,-99,43,,,
05/05/2015,21,27,18,8,-99,39,53,31,47,-99,33,-99,57,47,-99,-99,-99,37,29,45,37,48,32,-99,61,,,
05/05/2015,22,30,19,23,-99,33,19,33,38,-99,40,-99,34,45,-99,-99,-99,41,20,5,45,44,26,-99,41,,,
05/05/2015,23,25,18,22,-99,47,43,30,48,-99,39,-99,30,49,-99,-99,-99,28,33,29,56,47,44,-99,49,,,
05/05/2015,24,14,27,41,-99,39,14,28,19,-99,42,-99,35,52,-99,-99,-99,32,27,12,44,23,40,-99,78,,,
06/05/2015,1,22,15,18,-99,42,39,31,45,-99,44,-99,32,49,34,-99,37,31,18,11,56,43,45,-99,72,,,
06/05/2015,2,23,23,22,-99,45,1,21,23,-99,41,-99,30,45,29,-99,54,25,23,22,60,55,34,-99,74,,,
06/05/2015,3,22,28,26,-99,52,13,27,63,-99,43,-99,49,48,33,-99,74,25,23,18,58,34,31,-99,83,,,
06/05/2015,4,24,22,8,-99,58,28,22,43,-99,49,-99,73,38,37,-99,75,32,21,24,58,44,39,-99,95,,,
06/05/2015,5,23,23,28,-99,58,36,36,40,-99,45,-99,36,64,42,-99,68,33,18,23,53,44,57,-99,150,,,
06/05/2015,6,28,27,28,-99,60,49,31,41,-99,54,-99,42,54,42,-99,69,40,35,14,75,63,46,-99,173,,,
06/05/2015,7,36,27,82,-99,72,86,27,113,-99,74,-99,60,83,56,-99,70,56,64,33,87,79,57,-99,141,,,
06/05/2015,8,33,37,65,-99,85,85,31,163,-99,75,-99,53,94,55,-99,88,55,43,67,106,79,53,-99,124,,,
06/05/2015,9,41,36,62,-99,91,68,29,61,-99,94,-99,42,89,60,-99,82,51,42,41,96,135,48,-99,119,,,
06/05/2015,10,57,56,62,-99,92,50,30,77,-99,85,-99,45,58,51,-99,87,64,46,34,101,59,35,-99,114,,,
06/05/2015,11,38,40,21,-99,77,32,43,49,-99,61,-99,31,59,55,-99,97,84,26,17,74,74,29,-99,121,,,
06/05/2015,12,47,29,24,-99,86,37,46,23,-99,74,-99,30,50,54,-99,127,79,19,23,68,32,47,-99,137,,,
06/05/2015,13,34,43,28,-99,67,37,53,17,-99,68,-99,32,36,57,-99,103,83,27,32,50,15,41,-99,143,,,
06/05/2015,14,23,59,32,-99,72,58,60,6,-99,58,-99,33,62,59,-99,55,54,39,39,59,53,50,-99,88,,,
06/05/2015,15,17,37,27,-99,27,66,17,127,-99,57,-99,23,59,29,-99,58,33,46,49,21,82,35,-99,83,,,
06/05/2015,16,53,23,19,-99,39,61,26,1,-99,41,-99,36,34,42,-99,73,45,21,1,37,1,25,-99,70,,,
06/05/2015,17,84,20,72,-99,33,57,32,79,-99,42,-99,38,30,34,-99,42,40,28,20,34,140,30,-99,53,,,
06/05/2015,18,75,14,18,-99,18,21,21,52,-99,31,-99,25,41,29,-99,59,36,10,19,41,18,22,-99,44,,,
06/05/2015,19,41,17,60,-99,49,55,30,33,-99,35,-99,-99,66,42,-99,44,25,52,45,50,66,42,-99,61,,,
06/05/2015,20,14,31,21,-99,21,47,50,-99,-99,34,-99,-99,153,24,-99,9,30,51,79,23,6,28,-99,28,,,
06/05/2015,21,16,12,24,-99,17,65,23,7,-99,7,-99,29,9,16,-99,11,13,24,43,25,38,4,-99,12,,,
06/05/2015,22,19,-99,5,-99,18,20,8,1,-99,15,-99,19,4,16,-99,17,14,11,10,15,1,12,-99,8,,,
06/05/2015,23,-99,6,1,-99,9,5,1,2,-99,8,-99,12,14,10,-99,7,13,1,2,13,1,13,-99,10,,,
06/05/2015,24,-99,-99,2,-99,13,1,8,1,-99,9,-99,6,23,11,-99,5,12,7,1,15,14,10,-99,19,,,
07/05/2015,1,11,3,1,-99,12,9,1,13,3,13,-99,8,21,14,-99,23,5,1,1,14,11,12,1,17,,,
07/05/2015,2,9,5,1,-99,10,17,5,1,1,11,-99,12,20,11,-99,28,8,9,5,15,1,14,1,21,,,
07/05/2015,3,8,6,3,-99,20,9,1,1,1,9,-99,5,12,12,-99,19,12,1,7,25,1,28,1,35,,,
07/05/2015,4,13,3,10,-99,25,3,10,1,7,25,-99,18,19,11,-99,17,13,7,5,26,-99,36,8,33,,,
07/05/2015,5,17,14,13,-99,44,28,4,10,16,14,-99,14,30,16,-99,26,18,8,7,27,24,37,13,71,,,
07/05/2015,6,19,22,9,-99,62,49,25,8,32,23,-99,26,41,29,-99,35,27,14,4,40,21,41,29,86,,,
07/05/2015,7,28,22,41,-99,52,60,22,78,85,30,-99,29,46,34,-99,40,46,37,30,55,57,47,50,96,,,
07/05/2015,8,27,24,27,-99,61,71,26,69,59,32,-99,29,47,36,-99,41,51,20,32,60,66,35,27,111,,,
07/05/2015,9,15,24,40,-99,66,45,24,41,67,61,-99,31,69,41,-99,33,44,17,23,78,53,57,56,95,,,
07/05/2015,10,3,31,90,-99,81,48,23,48,105,58,-99,32,67,48,-99,34,78,22,26,99,69,45,65,64,,,
07/05/2015,11,17,27,57,-99,86,30,42,23,84,48,-99,37,81,58,-99,52,45,26,32,97,48,76,75,75,,,
07/05/2015,12,26,39,45,-99,38,23,37,18,47,62,-99,35,60,53,-99,45,49,27,30,70,19,59,42,83,,,
07/05/2015,13,24,44,1,-99,34,23,36,24,31,61,-99,28,33,33,-99,36,52,32,24,39,1,33,32,52,,,
07/05/2015,14,18,45,24,-99,27,24,56,-99,22,38,-99,28,33,28,-99,25,80,42,15,27,23,39,24,35,,,
07/05/2015,15,18,52,13,-99,39,31,34,47,22,32,-99,23,15,28,-99,10,49,31,22,49,6,28,38,29,,,
07/05/2015,16,17,43,28,-99,40,27,32,29,30,30,-99,15,23,35,-99,41,47,22,23,52,37,26,36,50,,,
07/05/2015,17,22,37,24,-99,49,46,44,31,67,41,-99,24,42,48,-99,42,63,33,30,55,16,42,27,51,,,
07/05/2015,18,16,45,22,-99,44,37,55,34,48,37,-99,40,26,45,-99,18,60,37,33,44,15,51,46,76,,,
07/05/2015,19,22,37,28,-99,48,72,52,58,46,16,-99,31,32,27,-99,40,45,38,36,30,38,30,32,57,,,
07/05/2015,20,37,27,69,-99,42,56,25,133,48,57,-99,40,28,28,-99,36,40,40,75,43,128,39,67,42,,,
07/05/2015,21,29,-99,93,-99,36,-99,18,65,-99,59,-99,41,37,20,-99,65,-99,-99,-99,71,49,39,25,44,,,
07/05/2015,22,28,-99,2,-99,16,-99,19,5,-99,-99,-99,56,25,11,-99,52,-99,-99,-99,18,59,-99,42,44,,,
07/05/2015,23,26,-99,1,-99,15,-99,9,16,2,15,-99,74,26,10,-99,7,-99,6,-99,13,1,20,1,27,,,
07/05/2015,24,23,-99,1,-99,7,1,6,3,4,11,-99,3,12,6,-99,17,16,1,-99,18,1,15,2,24,,,
08/05/2015,1,14,7,11,-99,10,12,4,22,3,5,-99,4,10,7,23,-99,12,1,14,22,1,11,7,23,,,
08/05/2015,2,12,8,3,-99,8,1,9,1,3,17,-99,8,8,13,19,12,17,15,1,18,11,2,13,25,,,
08/05/2015,3,9,7,1,-99,18,8,2,23,3,12,-99,10,8,13,15,14,3,5,3,16,27,11,8,47,,,
08/05/2015,4,12,7,9,-99,15,6,2,11,6,18,-99,10,10,16,-99,21,4,28,1,27,12,28,18,36,,,
08/05/2015,5,22,6,18,-99,25,11,6,23,15,22,-99,19,24,19,15,30,11,11,7,35,26,30,30,47,,,
08/05/2015,6,28,9,16,-99,31,25,19,55,53,15,-99,16,33,21,14,28,23,28,12,44,33,23,62,87,,,
08/05/2015,7,37,10,23,-99,50,55,27,127,77,33,-99,23,37,23,17,40,34,60,27,55,59,39,85,105,,,
08/05/2015,8,62,18,39,-99,48,37,34,20,57,22,-99,11,54,-99,26,63,33,5,34,53,44,29,114,89,,,
08/05/2015,9,30,26,26,-99,44,55,37,38,51,45,-99,24,38,-99,45,60,15,21,22,32,36,33,97,63,,,
08/05/2015,10,12,23,31,-99,49,36,33,73,64,56,-99,34,47,-99,32,52,22,14,24,47,25,49,70,68,,,
