FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
22/11/2019,19,-99,24,39,-99,71,45,-99,-99,44,16,55,26,34,60,-99,52,29,-99,56,-99,17,11,24,-99,17,28,61,-99,-99,58,32,20,29,14,38
22/11/2019,20,-99,49,22,-99,47,36,-99,-99,52,17,55,27,26,45,-99,48,29,-99,48,-99,30,12,27,-99,16,39,49,-99,-99,42,23,22,34,19,53
22/11/2019,21,-99,34,27,-99,50,47,-99,-99,42,22,54,22,33,39,-99,56,25,-99,41,-99,44,11,32,-99,40,31,59,-99,-99,40,30,25,48,20,41
22/11/2019,22,-99,27,28,-99,40,49,-99,-99,30,26,29,30,32,37,-99,44,29,-99,35,-99,47,8,39,-99,27,29,48,-99,-99,35,32,38,56,24,28
22/11/2019,23,-99,23,20,-99,33,36,-99,-99,23,23,18,29,30,33,-99,34,28,-99,35,-99,42,10,23,-99,26,29,38,-99,-99,32,34,36,40,27,28
22/11/2019,24,-99,14,13,-99,31,30,-99,-99,17,27,17,30,31,31,-99,35,30,-99,37,-99,36,13,26,-99,37,28,29,-99,-99,32,34,47,43,28,32
23/11/2019,1,-99,10,11,-99,28,25,-99,-99,25,23,19,30,32,32,-99,41,29,-99,46,-99,25,6,41,-99,42,28,23,-99,-99,30,32,43,42,24,31
23/11/2019,2,-99,6,13,-99,26,20,-99,-99,24,22,15,27,30,31,-99,39,27,-99,37,-99,28,7,39,-99,36,27,20,-99,-99,29,29,34,38,24,31
23/11/2019,3,-99,5,10,-99,27,17,-99,-99,23,18,16,28,28,27,-99,32,28,-99,29,-99,26,6,35,-99,34,30,20,-99,-99,25,29,30,36,24,30
23/11/2019,4,-99,6,11,-99,25,17,-99,-99,25,16,13,26,27,25,-99,27,25,-99,26,-99,21,5,30,-99,33,24,17,-99,-99,25,29,26,32,23,30
23/11/2019,5,-99,6,14,-99,26,19,-99,-99,26,16,15,22,28,24,-99,25,25,-99,30,-99,18,4,29,-99,30,22,16,-99,-99,24,29,27,29,22,29
23/11/2019,6,-99,7,17,-99,24,20,-99,-99,27,15,16,22,24,24,-99,27,24,-99,40,-99,22,4,27,-99,29,23,23,-99,-99,25,29,27,28,22,27
23/11/2019,7,-99,8,20,-99,24,17,-99,-99,31,15,20,22,24,30,-99,33,27,-99,38,-99,20,4,26,-99,30,24,33,-99,-99,25,28,24,30,21,29
23/11/2019,8,-99,11,20,-99,26,18,-99,-99,31,14,19,25,26,36,-99,36,27,-99,34,-99,21,5,26,-99,32,25,37,-99,-99,27,28,24,32,20,37
23/11/2019,9,-99,18,21,-99,34,31,-99,-99,35,28,26,29,42,40,-99,57,33,-99,42,-99,29,7,24,-99,42,-99,29,-99,-99,42,37,23,40,24,47
23/11/2019,10,-99,26,18,-99,54,30,-99,-99,23,22,32,38,59,44,-99,66,44,-99,48,-99,34,8,30,-99,44,35,33,-99,-99,36,40,38,49,21,63
23/11/2019,11,-99,27,28,-99,33,39,-99,-99,18,20,31,39,65,49,-99,66,32,-99,62,-99,30,8,33,-99,42,43,29,-99,-99,33,22,79,51,20,69
23/11/2019,12,-99,21,26,-99,19,36,-99,-99,20,16,35,39,60,31,-99,57,26,-99,44,-99,15,16,35,-99,34,23,25,-99,-99,32,22,54,60,14,71
23/11/2019,13,-99,27,17,-99,15,26,-99,-99,16,9,22,31,46,19,-99,25,20,-99,32,-99,10,17,31,-99,35,20,20,-99,-99,32,13,36,44,10,61
23/11/2019,14,-99,20,10,-99,12,14,-99,-99,13,7,14,11,27,18,-99,22,15,-99,33,-99,9,22,25,-99,27,12,15,-99,-99,20,8,19,35,7,35
23/11/2019,15,-99,16,11,-99,15,14,-99,-99,11,11,13,6,11,21,-99,25,15,-99,36,-99,9,20,14,-99,16,15,12,-99,-99,19,9,20,24,9,23
23/11/2019,16,-99,17,10,-99,13,16,-99,-99,12,9,16,7,8,25,-99,24,15,-99,34,-99,7,9,14,-99,14,13,14,-99,-99,19,14,20,18,12,24
23/11/2019,17,-99,27,14,-99,16,20,-99,-99,15,14,24,11,10,26,-99,22,25,-99,27,-99,6,5,17,-99,15,19,15,-99,-99,29,14,12,16,14,25
23/11/2019,18,-99,27,18,-99,26,27,-99,-99,26,15,24,21,-99,29,-99,35,34,-99,52,-99,9,8,31,-99,29,26,38,-99,-99,32,21,22,33,18,30
23/11/2019,19,-99,21,26,-99,41,37,-99,-99,23,23,32,17,24,32,-99,47,14,-99,44,-99,16,6,31,-99,20,22,62,-99,-99,38,24,39,40,14,26
23/11/2019,20,-99,44,18,-99,24,33,-99,-99,29,18,22,18,19,23,-99,28,14,-99,27,-99,25,7,24,-99,21,24,32,-99,-99,29,15,27,34,14,26
23/11/2019,21,-99,35,20,-99,26,27,-99,-99,27,16,21,20,26,26,-99,31,23,-99,27,-99,29,11,38,-99,-99,25,34,-99,-99,28,24,24,39,16,25
23/11/2019,22,-99,20,26,-99,27,30,-99,-99,26,21,23,25,28,31,-99,31,24,-99,31,-99,41,14,42,-99,-99,25,36,-99,-99,28,26,35,35,19,29
23/11/2019,23,-99,14,23,-99,23,32,-99,-99,21,25,24,24,27,29,-99,29,24,-99,29,-99,39,17,24,-99,-99,22,29,-99,-99,29,26,46,31,12,27
23/11/2019,24,-99,10,18,-99,24,27,-99,-99,26,24,26,23,26,27,-99,28,20,-99,27,-99,31,7,25,-99,-99,20,25,-99,-99,30,23,37,36,14,25
24/11/2019,1,-99,9,17,-99,27,19,-99,-99,25,24,24,21,27,31,-99,29,15,-99,29,-99,20,3,23,-99,26,14,-99,-99,-99,28,22,30,27,11,26
24/11/2019,2,-99,11,14,-99,27,16,-99,-99,23,20,20,20,25,29,-99,29,17,-99,28,-99,18,5,20,-99,24,14,-99,-99,-99,25,21,27,24,17,27
24/11/2019,3,-99,15,9,-99,22,16,-99,-99,24,19,17,19,24,26,-99,27,20,-99,26,-99,16,11,16,-99,23,20,-99,-99,-99,15,25,26,22,17,26
24/11/2019,4,-99,21,11,-99,19,18,-99,-99,24,12,14,16,20,24,-99,23,20,-99,24,-99,18,11,18,-99,21,19,-99,-99,-99,19,24,24,20,15,24
24/11/2019,5,-99,22,9,-99,16,18,-99,-99,25,13,14,16,19,24,-99,22,20,-99,21,-99,15,10,18,-99,21,21,-99,-99,-99,14,21,21,21,13,25
24/11/2019,6,-99,24,11,-99,17,17,-99,-99,29,18,15,16,19,23,-99,22,21,-99,24,-99,14,15,18,-99,21,20,-99,-99,-99,17,19,22,21,16,23
24/11/2019,7,-99,24,13,-99,18,17,-99,-99,26,20,14,15,18,24,-99,21,21,-99,27,-99,14,11,20,-99,22,19,-99,-99,-99,18,22,20,21,15,22
24/11/2019,8,-99,26,13,-99,18,17,-99,-99,28,14,15,13,18,23,-99,21,20,-99,26,-99,15,12,20,-99,21,16,-99,-99,-99,16,22,21,20,15,23
24/11/2019,9,-99,19,14,-99,20,25,-99,-99,26,17,18,17,24,31,-99,24,19,-99,36,-99,18,9,17,-99,22,19,-99,-99,-99,18,22,25,21,14,29
24/11/2019,10,-99,22,15,-99,30,28,-99,-99,28,16,23,25,34,42,-99,36,17,-99,41,-99,16,12,16,-99,23,19,-99,-99,-99,21,23,27,22,13,37
24/11/2019,11,-99,26,18,-99,34,33,-99,-99,28,14,25,26,39,38,-99,48,21,-99,50,-99,16,15,21,-99,24,23,-99,-99,-99,30,24,31,27,11,39
24/11/2019,12,-99,29,17,-99,30,37,-99,-99,21,14,25,28,42,36,-99,51,23,-99,55,-99,15,11,19,-99,29,20,-99,-99,-99,33,31,34,31,13,42
24/11/2019,13,-99,23,16,-99,26,31,-99,-99,12,13,16,20,30,32,-99,45,19,-99,45,-99,10,10,16,-99,23,18,-99,-99,-99,31,21,33,31,10,35
24/11/2019,14,-99,17,9,-99,15,16,-99,-99,7,7,10,9,14,20,-99,26,10,-99,30,-99,7,7,15,-99,15,9,-99,-99,-99,17,11,22,23,5,18
24/11/2019,15,-99,13,6,-99,16,11,-99,-99,8,6,10,6,15,18,-99,19,9,-99,24,-99,6,6,13,-99,16,8,-99,-99,-99,13,7,16,18,3,17
24/11/2019,16,-99,13,10,-99,12,14,-99,-99,10,8,14,5,9,21,-99,21,8,-99,27,-99,5,5,9,-99,11,9,-99,-99,-99,18,6,13,12,3,20
24/11/2019,17,-99,20,11,-99,14,16,-99,-99,12,12,14,6,12,25,-99,19,18,-99,26,-99,4,5,11,-99,13,12,-99,-99,-99,17,11,9,11,9,24
24/11/2019,18,-99,19,18,-99,22,17,-99,-99,12,7,21,13,23,30,-99,23,29,-99,34,-99,12,5,17,-99,13,22,-99,-99,-99,25,19,12,15,14,23
24/11/2019,19,-99,17,19,-99,26,14,-99,-99,11,17,11,18,23,21,-99,28,38,-99,39,-99,16,4,19,-99,15,24,-99,-99,-99,21,21,14,27,19,27
24/11/2019,20,-99,20,10,-99,13,14,-99,-99,19,28,25,29,31,20,-99,25,35,-99,33,-99,15,7,34,-99,20,28,-99,-99,-99,18,20,21,33,24,32
24/11/2019,21,-99,20,22,-99,30,36,-99,-99,33,32,31,36,37,25,-99,27,36,-99,24,-99,17,11,42,-99,23,36,-99,-99,-99,36,31,23,29,28,42
24/11/2019,22,-99,12,16,-99,42,36,-99,-99,29,30,33,36,49,34,-99,34,40,-99,40,-99,23,11,41,-99,23,34,-99,-99,-99,42,46,25,38,30,48
24/11/2019,23,-99,10,16,-99,38,37,-99,-99,33,31,26,-99,52,36,-99,36,35,-99,43,-99,21,9,41,-99,20,36,-99,-99,-99,35,42,25,37,33,49
24/11/2019,24,-99,9,12,-99,34,33,-99,-99,33,25,22,42,41,40,-99,33,40,-99,45,-99,22,9,37,-99,27,38,-99,-99,-99,33,38,32,40,34,44
25/11/2019,1,-99,7,14,-99,33,30,-99,-99,24,20,23,38,38,34,-99,30,37,-99,34,-99,24,9,34,-99,33,38,-99,-99,-99,28,36,33,32,29,40
25/11/2019,2,-99,4,15,-99,32,26,-99,-99,17,17,12,34,37,38,-99,32,39,-99,33,-99,27,5,33,-99,33,26,-99,-99,-99,23,35,24,29,25,39
25/11/2019,3,-99,3,17,-99,27,25,-99,-99,16,15,12,26,37,34,-99,30,31,-99,33,-99,23,5,25,-99,31,31,-99,-99,-99,27,29,26,27,26,37
25/11/2019,4,-99,3,15,-99,27,26,-99,-99,16,15,13,24,31,27,-99,25,33,-99,33,-99,21,5,36,-99,29,29,-99,-99,-99,27,24,20,23,24,34
25/11/2019,5,-99,4,19,-99,30,20,-99,-99,25,13,12,23,27,27,-99,27,27,-99,29,-99,21,3,32,-99,32,29,-99,-99,-99,24,30,18,19,20,35
25/11/2019,6,-99,8,24,-99,31,22,-99,-99,32,11,18,24,30,29,-99,28,27,-99,30,-99,20,3,28,-99,33,26,-99,-99,-99,26,29,20,26,22,36
25/11/2019,7,-99,10,26,-99,27,20,-99,-99,40,13,23,23,29,32,-99,28,26,-99,33,-99,19,4,26,-99,32,25,-99,-99,-99,26,30,23,30,21,35
25/11/2019,8,-99,17,27,-99,31,21,-99,-99,39,16,24,21,30,33,-99,31,27,-99,44,-99,20,6,28,-99,33,27,-99,-99,-99,34,34,24,31,23,32
25/11/2019,9,-99,17,37,-99,46,40,-99,-99,23,32,34,28,39,39,-99,51,38,-99,51,-99,36,5,40,-99,47,30,-99,-99,-99,42,49,31,35,29,50
25/11/2019,10,-99,20,-99,-99,73,45,-99,-99,-99,46,52,33,48,56,-99,70,47,-99,59,-99,36,6,59,-99,62,32,-99,-99,-99,52,64,24,41,35,67
25/11/2019,11,-99,25,-99,-99,64,31,-99,-99,-99,55,68,27,38,58,-99,71,49,-99,58,-99,39,4,59,-99,51,38,-99,-99,-99,50,60,20,40,38,58
25/11/2019,12,-99,17,-99,-99,43,16,-99,-99,-99,28,34,22,28,43,-99,54,53,-99,-99,-99,19,5,37,-99,34,34,-99,-99,-99,66,22,15,33,16,59
25/11/2019,13,-99,13,-99,-99,39,14,-99,-99,19,12,29,11,19,35,-99,34,27,-99,-99,-99,6,3,16,-99,30,18,-99,-99,-99,48,25,18,28,9,46
25/11/2019,14,-99,14,26,-99,36,18,-99,-99,19,8,27,10,11,24,-99,36,18,-99,-99,-99,4,3,13,-99,22,19,-99,-99,-99,34,19,20,23,7,40
25/11/2019,15,-99,15,16,-99,25,22,-99,-99,18,10,30,9,16,25,-99,24,17,-99,-99,-99,4,3,11,-99,14,18,-99,-99,-99,28,14,22,17,4,39
25/11/2019,16,-99,21,12,-99,26,22,-99,-99,21,10,25,8,14,28,-99,18,20,-99,-99,-99,5,4,10,-99,13,17,-99,-99,-99,25,13,17,17,5,37
25/11/2019,17,-99,26,12,-99,28,24,-99,-99,33,11,17,10,20,34,-99,25,22,-99,25,-99,10,4,14,-99,11,18,-99,-99,-99,28,16,15,16,5,33
25/11/2019,18,-99,32,14,-99,46,29,-99,-99,34,27,36,16,22,37,-99,35,43,-99,36,-99,17,3,17,-99,12,24,-99,-99,-99,35,22,22,19,13,37
25/11/2019,19,-99,22,38,-99,58,48,-99,-99,54,31,56,19,27,41,-99,42,24,-99,42,-99,19,3,20,-99,17,28,-99,-99,-99,62,46,27,27,46,43
25/11/2019,20,-99,18,48,-99,57,48,-99,-99,38,51,68,25,43,37,-99,34,31,-99,45,-99,18,3,34,-99,18,35,-99,-99,-99,65,35,19,26,37,45
25/11/2019,21,-99,19,55,-99,55,62,-99,-99,20,39,66,24,35,38,-99,30,30,-99,38,-99,18,3,34,-99,21,38,-99,-99,-99,60,63,23,30,35,41
25/11/2019,22,-99,38,39,-99,56,61,-99,-99,17,46,59,27,44,35,-99,38,49,-99,57,-99,17,3,33,-99,20,43,-99,-99,-99,58,55,21,30,44,49
25/11/2019,23,-99,20,40,-99,59,61,-99,-99,17,31,54,29,47,36,-99,31,40,-99,42,-99,19,4,26,-99,14,33,-99,-99,-99,59,55,20,23,48,55
25/11/2019,24,-99,13,21,-99,56,52,-99,-99,18,25,42,27,49,40,-99,30,44,-99,41,-99,11,4,23,-99,11,36,-99,-99,-99,51,48,18,21,39,52
26/11/2019,1,-99,6,17,-99,52,33,-99,-99,14,25,30,15,49,27,-99,26,30,-99,36,-99,9,3,18,-99,9,25,25,-99,-99,44,43,15,18,34,52
26/11/2019,2,-99,18,17,-99,48,21,-99,-99,8,30,24,8,32,23,-99,28,20,-99,39,-99,12,2,13,-99,6,18,24,-99,-99,33,40,14,16,26,45
26/11/2019,3,-99,19,16,-99,44,24,-99,-99,13,25,22,8,23,21,-99,22,20,-99,33,-99,11,2,13,-99,5,18,17,-99,-99,36,42,13,15,24,40
26/11/2019,4,-99,14,17,-99,29,27,-99,-99,24,25,24,12,34,16,-99,17,26,-99,21,-99,9,2,16,-99,3,17,17,-99,-99,41,42,21,14,24,37
26/11/2019,5,-99,18,22,-99,22,20,-99,-99,11,24,25,30,33,18,-99,21,37,-99,26,-99,12,1,14,-99,4,19,21,-99,-99,37,45,22,16,30,35
26/11/2019,6,-99,18,29,-99,26,20,-99,-99,23,19,24,20,35,26,-99,29,45,-99,39,-99,26,2,24,-99,8,31,31,-99,-99,38,39,23,26,28,42
26/11/2019,7,-99,14,28,-99,38,20,-99,-99,28,20,23,29,39,31,-99,33,39,-99,40,-99,28,5,41,-99,11,33,43,-99,-99,34,38,30,34,30,41
26/11/2019,8,-99,20,27,-99,43,24,-99,-99,37,20,26,27,42,34,-99,36,39,-99,45,-99,29,4,37,-99,23,32,39,-99,-99,33,37,31,36,33,44
26/11/2019,9,-99,30,37,-99,50,35,-99,-99,22,38,37,30,48,33,-99,38,40,-99,45,-99,28,4,45,-99,40,36,26,-99,-99,42,47,27,30,33,42
26/11/2019,10,-99,26,41,-99,54,38,-99,-99,27,46,50,37,39,42,-99,44,31,-99,52,-99,10,3,34,-99,40,31,22,-99,-99,57,56,22,21,48,38
26/11/2019,11,-99,-99,60,-99,49,27,-99,-99,26,36,69,34,34,44,-99,36,25,-99,46,-99,6,2,23,-99,11,24,27,-99,-99,50,40,19,18,49,37
26/11/2019,12,-99,-99,43,-99,43,23,-99,-99,24,20,58,15,33,30,-99,24,20,-99,34,-99,4,3,8,-99,6,19,26,-99,-99,42,31,11,12,24,38
26/11/2019,13,-99,-99,29,-99,32,16,-99,-99,10,16,40,5,10,24,-99,16,16,-99,17,-99,5,2,7,-99,5,11,23,-99,-99,38,24,10,9,18,29
26/11/2019,14,-99,-99,25,-99,23,10,-99,-99,7,21,37,5,7,15,-99,13,12,-99,14,-99,5,1,8,-99,6,9,15,-99,-99,29,20,6,10,17,20
26/11/2019,15,-99,-99,25,-99,18,6,-99,-99,8,24,25,5,7,15,-99,17,8,-99,14,-99,6,1,8,-99,5,12,14,-99,-99,24,21,5,10,12,21
26/11/2019,16,-99,-99,26,-99,15,9,-99,-99,8,23,31,6,9,12,-99,13,9,-99,12,-99,7,2,8,-99,5,11,11,-99,-99,32,18,5,10,13,21
26/11/2019,17,-99,-99,30,-99,14,10,-99,-99,7,24,30,7,12,15,-99,16,10,-99,13,-99,8,2,11,-99,5,13,13,-99,-99,35,18,8,13,15,23
26/11/2019,18,-99,-99,49,-99,17,21,-99,-99,10,30,25,11,18,20,-99,20,14,-99,17,-99,12,2,14,-99,7,17,17,-99,-99,27,19,11,18,20,26
26/11/2019,19,-99,-99,42,-99,21,35,-99,-99,14,20,36,17,33,31,-99,36,20,-99,30,-99,15,3,26,-99,9,23,28,-99,-99,40,26,26,17,23,37
26/11/2019,20,-99,-99,28,-99,30,38,-99,-99,18,18,35,27,38,38,-99,41,33,-99,48,-99,19,3,25,-99,13,30,27,-99,-99,45,26,36,26,33,49
26/11/2019,21,-99,-99,22,-99,50,33,-99,-99,15,30,25,24,38,42,-99,40,41,-99,56,-99,17,2,24,-99,16,33,27,-99,-99,49,32,27,34,36,37
26/11/2019,22,-99,-99,29,-99,52,43,-99,-99,26,31,29,34,33,58,-99,47,37,-99,52,-99,17,14,22,-99,17,34,27,-99,-99,49,41,30,40,37,46
26/11/2019,23,-99,-99,24,-99,46,41,-99,-99,27,28,31,26,38,50,-99,49,38,-99,46,-99,27,25,27,-99,20,28,34,-99,-99,45,42,28,42,44,52
26/11/2019,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/11/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/11/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/11/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/11/2019,4,-99,5,14,-99,26,28,-99,-99,24,18,14,28,31,36,-99,34,32,-99,38,-99,19,3,36,-99,33,28,18,-99,-99,-99,36,22,33,24,36
27/11/2019,5,-99,2,12,-99,26,23,-99,-99,30,15,12,26,29,36,-99,32,30,-99,33,-99,18,2,33,-99,32,28,20,-99,-99,-99,29,24,29,22,35
27/11/2019,6,-99,3,20,-99,25,23,-99,-99,40,13,16,25,29,31,-99,31,28,-99,34,-99,19,3,27,-99,33,26,32,-99,-99,-99,30,23,27,24,35
27/11/2019,7,-99,13,21,-99,30,25,-99,-99,46,13,21,25,29,39,-99,28,29,-99,38,-99,20,6,30,-99,33,25,43,-99,-99,-99,31,24,30,26,30
27/11/2019,8,-99,24,25,-99,35,21,-99,-99,48,24,23,26,32,38,-99,29,31,-99,49,-99,20,7,30,-99,32,28,44,-99,-99,-99,33,24,32,26,39
27/11/2019,9,-99,30,40,-99,47,26,-99,-99,25,30,38,25,49,41,-99,39,38,-99,49,-99,40,10,46,-99,43,27,27,-99,-99,-99,44,35,44,38,53
27/11/2019,10,-99,23,33,-99,53,44,-99,-99,12,38,44,41,62,53,-99,51,46,-99,63,-99,31,10,59,-99,55,48,19,-99,-99,-99,68,41,54,49,74
27/11/2019,11,-99,31,13,-99,38,37,-99,-99,11,23,28,47,43,32,-99,44,34,-99,43,-99,13,15,54,-99,72,48,13,-99,-99,-99,38,40,46,22,59
27/11/2019,12,-99,18,15,-99,43,27,-99,-99,15,10,38,35,31,39,-99,40,23,-99,46,-99,14,11,29,-99,53,32,19,-99,-99,-99,19,40,43,9,36
27/11/2019,13,-99,20,20,-99,26,26,-99,-99,22,7,38,21,18,38,-99,30,15,-99,30,-99,12,10,20,-99,32,19,25,-99,-99,-99,14,33,33,10,27
27/11/2019,14,-99,13,14,-99,22,23,-99,-99,28,5,27,13,10,32,-99,22,11,-99,38,-99,15,9,24,-99,22,12,25,-99,-99,-99,13,27,22,7,22
27/11/2019,15,-99,16,11,-99,20,16,-99,-99,24,6,22,5,7,19,-99,20,9,-99,20,-99,9,5,21,-99,22,10,22,-99,-99,-99,16,13,17,6,19
27/11/2019,16,-99,18,9,-99,18,13,-99,-99,23,9,23,5,6,18,-99,20,12,-99,20,-99,7,3,17,-99,21,10,19,-99,-99,-99,17,11,19,6,26
27/11/2019,17,-99,22,10,-99,16,15,-99,-99,23,8,23,6,6,22,-99,24,21,-99,23,-99,12,2,16,-99,18,14,21,-99,-99,32,22,14,19,7,25
27/11/2019,18,-99,13,14,-99,35,29,-99,-99,44,13,38,12,21,30,-99,41,20,-99,37,-99,22,2,28,-99,14,18,50,-99,-99,26,33,19,25,11,28
27/11/2019,19,-99,9,25,-99,41,35,-99,-99,42,19,26,29,26,42,-99,44,35,-99,40,-99,21,3,35,-99,20,30,48,-99,-99,38,23,28,32,17,21
27/11/2019,20,-99,19,24,-99,35,41,-99,-99,30,19,30,35,27,35,-99,36,29,-99,40,-99,17,2,32,-99,26,28,31,-99,-99,35,27,46,34,21,29
27/11/2019,21,-99,16,27,-99,36,34,-99,-99,22,19,27,36,35,37,-99,38,33,-99,40,-99,34,3,53,-99,30,34,33,-99,-99,35,31,37,42,25,37
27/11/2019,22,-99,6,28,-99,36,35,-99,-99,36,21,31,40,38,33,-99,35,34,-99,40,-99,36,6,46,-99,42,37,37,-99,-99,38,29,34,36,25,44
27/11/2019,23,-99,5,16,-99,33,36,-99,-99,41,24,30,37,37,37,-99,36,34,-99,37,-99,44,2,40,-99,38,35,32,-99,-99,32,35,40,36,23,42
27/11/2019,24,-99,3,15,-99,33,35,-99,-99,28,29,27,33,36,35,-99,34,30,-99,34,-99,41,2,39,-99,37,34,29,-99,-99,29,33,42,36,30,41
28/11/2019,1,-99,2,13,-99,31,36,-99,-99,25,25,24,31,35,34,-99,33,31,-99,37,-99,36,2,35,-99,35,31,28,-99,-99,23,29,41,36,30,37
28/11/2019,2,-99,9,12,-99,27,31,-99,-99,29,23,23,29,34,33,-99,34,32,-99,35,-99,30,3,33,-99,36,32,32,-99,-99,23,32,37,35,23,36
28/11/2019,3,-99,6,10,-99,29,27,-99,-99,29,21,21,26,33,32,-99,33,30,-99,32,-99,27,1,31,-99,32,29,21,-99,-99,28,31,35,33,27,35
28/11/2019,4,-99,5,9,-99,31,26,-99,-99,25,19,19,22,28,30,-99,32,33,-99,32,-99,24,2,30,-99,31,30,24,-99,-99,24,31,34,32,27,33
28/11/2019,5,-99,5,12,-99,29,23,-99,-99,30,16,18,24,28,31,-99,31,30,-99,29,-99,23,11,30,-99,31,30,31,-99,-99,33,30,31,30,26,34
28/11/2019,6,-99,19,21,-99,29,21,-99,-99,30,17,23,23,29,34,-99,29,30,-99,30,-99,22,10,30,-99,31,29,38,-99,-99,31,29,30,29,26,33
28/11/2019,7,-99,16,21,-99,30,23,-99,-99,35,18,24,25,27,30,-99,31,29,-99,31,-99,22,5,30,-99,32,25,46,-99,-99,29,34,30,30,26,29
28/11/2019,8,-99,11,21,-99,34,25,-99,-99,37,17,25,25,27,34,-99,32,28,-99,45,-99,24,16,30,-99,30,25,52,-99,-99,31,33,29,30,26,31
28/11/2019,9,-99,25,28,-99,46,41,-99,-99,42,32,32,27,41,51,-99,36,35,-99,62,-99,26,15,28,-99,32,33,39,-99,-99,-99,36,33,33,20,49
28/11/2019,10,-99,31,37,-99,58,51,-99,-99,37,31,37,39,55,61,-99,45,48,-99,62,-99,28,15,33,-99,41,39,48,-99,-99,62,43,46,36,21,62
28/11/2019,11,-99,38,52,-99,72,56,-99,-99,43,29,56,35,46,58,-99,51,54,-99,60,-99,31,13,32,-99,45,43,59,-99,-99,68,62,57,37,26,55
28/11/2019,12,-99,29,63,-99,53,54,-99,-99,49,38,77,23,31,49,-99,48,31,-99,48,-99,12,13,34,-99,47,22,61,-99,-99,75,54,45,38,47,47
28/11/2019,13,-99,27,51,-99,33,34,-99,-99,36,36,58,14,21,31,-99,37,17,-99,30,-99,11,5,27,-99,33,11,46,-99,-99,39,35,18,32,40,35
28/11/2019,14,-99,11,27,-99,24,16,-99,-99,26,25,35,8,11,24,-99,26,9,-99,25,-99,11,1,13,-99,8,10,28,-99,-99,29,31,7,21,18,23
28/11/2019,15,-99,4,20,-99,20,10,-99,-99,8,14,22,6,9,-99,-99,13,9,-99,17,-99,9,2,5,-99,5,9,10,-99,-99,21,12,5,10,15,20
28/11/2019,16,-99,4,12,-99,8,6,-99,-99,5,10,17,4,8,-99,-99,9,7,-99,25,-99,9,2,5,-99,8,7,8,-99,-99,14,14,5,10,13,18
28/11/2019,17,-99,5,13,-99,9,7,-99,-99,6,15,18,7,10,12,-99,12,11,-99,22,-99,12,2,12,-99,6,12,9,-99,-99,15,16,8,11,12,21
28/11/2019,18,-99,6,25,-99,16,12,-99,-99,14,27,28,12,20,18,-99,25,18,-99,21,-99,14,2,17,-99,7,20,13,-99,-99,21,19,13,16,21,33
28/11/2019,19,-99,6,39,-99,32,27,-99,-99,23,45,42,23,32,29,-99,36,23,-99,38,-99,20,2,29,-99,12,29,33,-99,-99,38,27,34,22,28,42
28/11/2019,20,-99,5,28,-99,48,38,-99,-99,27,38,36,35,48,46,-99,48,31,-99,50,-99,20,2,36,-99,18,36,47,-99,-99,47,39,42,30,39,51
28/11/2019,21,-99,3,24,-99,36,39,-99,-99,39,32,31,45,50,40,-99,47,48,-99,46,-99,24,2,35,-99,17,38,51,-99,-99,33,44,41,33,41,56
28/11/2019,22,-99,15,17,-99,40,36,-99,-99,42,28,30,48,43,43,-99,45,44,-99,42,-99,20,4,45,-99,33,41,47,-99,-99,33,35,43,40,31,53
28/11/2019,23,-99,8,13,-99,33,33,-99,-99,41,32,37,45,44,40,-99,46,35,-99,40,-99,31,7,47,-99,34,40,34,-99,-99,29,37,40,40,27,47
28/11/2019,24,-99,7,17,-99,33,30,-99,-99,38,32,31,37,40,33,-99,37,32,-99,39,-99,31,4,45,-99,35,33,33,-99,-99,32,35,37,34,27,45
29/11/2019,1,-99,5,9,-99,25,23,-99,-99,38,25,23,28,36,34,-99,36,32,-99,37,-99,30,4,34,-99,33,31,26,-99,-99,21,34,33,37,28,40
29/11/2019,2,-99,3,7,-99,24,22,-99,-99,32,23,23,25,32,30,-99,35,30,-99,30,-99,26,5,29,-99,36,30,23,-99,-99,17,27,35,32,29,37
29/11/2019,3,-99,1,16,-99,32,24,-99,-99,30,17,18,23,30,34,-99,33,30,-99,27,-99,20,3,29,-99,31,30,26,-99,-99,25,30,32,29,25,34
