FECHA,HORA,ACO,ATI,CAM,CHO,COY,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
04/03/2014,15,7,7,13,-99,13,-99,9,5,12,13,18,12,-99,18,-99,-99,7,18,9,19,12,5,17,15,7,8,11,13,-99
04/03/2014,16,8,6,14,-99,9,-99,9,3,11,10,13,12,-99,20,8,-99,6,19,9,22,10,4,13,16,6,7,11,18,-99
04/03/2014,17,11,9,19,-99,13,-99,12,4,14,18,17,14,-99,28,10,-99,10,18,10,22,12,4,17,16,5,7,14,17,-99
04/03/2014,18,9,8,18,-99,17,-99,19,7,16,18,-99,11,-99,23,14,-99,11,16,15,19,16,4,19,12,5,9,16,17,-99
04/03/2014,19,9,7,26,-99,-99,-99,21,13,25,22,-99,17,-99,34,11,-99,19,22,16,32,22,4,32,20,7,15,21,26,-99
04/03/2014,20,22,12,34,-99,36,-99,14,18,33,34,-99,40,-99,41,22,-99,32,40,24,43,27,14,38,36,7,24,34,43,-99
04/03/2014,21,32,27,31,-99,44,-99,14,33,31,31,-99,38,-99,37,27,-99,34,44,26,38,20,14,38,40,9,18,43,45,-99
04/03/2014,22,36,31,25,-99,38,-99,12,37,30,28,-99,40,-99,33,26,-99,33,44,15,36,35,10,37,36,7,24,35,44,-99
04/03/2014,23,34,17,23,-99,36,-99,9,35,33,33,-99,36,-99,37,20,-99,28,40,21,38,36,18,37,33,5,29,37,40,-99
04/03/2014,24,28,30,24,-99,33,-99,5,33,30,-99,-99,35,-99,35,13,-99,-99,32,13,40,34,20,35,35,12,13,36,38,-99
05/03/2014,1,28,34,27,-99,28,-99,7,31,29,-99,-99,26,-99,31,10,23,-99,19,12,35,35,17,27,32,8,21,35,35,-99
05/03/2014,2,14,32,28,-99,31,-99,5,30,26,-99,-99,20,-99,22,9,14,-99,12,11,25,31,13,32,34,9,17,25,32,-99
05/03/2014,3,12,28,34,-99,17,-99,6,25,22,-99,-99,28,-99,30,7,9,-99,12,11,30,31,8,33,32,10,32,13,31,-99
05/03/2014,4,11,27,33,-99,24,-99,5,24,27,-99,-99,27,-99,27,7,11,-99,12,13,31,30,6,31,30,8,18,21,29,-99
05/03/2014,5,18,31,48,-99,28,-99,4,23,25,-99,-99,29,-99,25,11,22,-99,19,14,27,28,13,33,33,8,15,30,26,-99
05/03/2014,6,22,32,48,-99,26,-99,8,21,27,23,-99,32,-99,29,18,33,18,27,15,34,28,14,30,35,9,26,30,26,-99
05/03/2014,7,20,31,37,-99,28,-99,13,24,30,32,-99,32,-99,33,23,36,26,30,19,38,30,16,33,32,9,26,31,26,-99
05/03/2014,8,19,32,49,-99,31,-99,23,29,34,38,-99,38,-99,33,28,38,31,32,25,44,33,25,44,32,8,30,32,31,-99
05/03/2014,9,21,46,48,-99,43,-99,11,34,45,38,-99,34,-99,38,19,49,21,31,17,43,41,28,46,35,17,25,35,53,-99
05/03/2014,10,19,45,38,-99,33,-99,13,44,39,35,-99,19,-99,33,7,26,30,20,16,35,25,13,36,37,30,19,27,56,-99
05/03/2014,11,5,20,34,-99,26,-99,15,-99,36,25,-99,24,-99,29,6,10,26,18,26,25,17,3,26,26,28,7,-99,28,-99
05/03/2014,12,4,15,20,-99,17,-99,10,-99,13,22,-99,12,-99,19,6,8,23,11,20,14,13,3,23,-99,22,6,-99,20,-99
05/03/2014,13,4,5,20,-99,16,-99,9,-99,8,16,-99,19,-99,25,6,9,18,12,7,15,16,3,10,14,15,6,-99,12,-99
05/03/2014,14,5,6,12,-99,16,-99,8,-99,7,11,-99,16,-99,19,6,12,13,14,8,13,13,3,10,9,12,6,-99,9,-99
05/03/2014,15,5,9,12,-99,11,-99,8,8,8,-99,-99,10,-99,16,6,12,7,-99,8,11,11,4,12,10,7,8,11,8,-99
05/03/2014,16,5,8,11,-99,11,-99,9,7,10,-99,-99,8,-99,19,7,13,7,14,9,15,10,5,12,13,4,7,11,9,-99
05/03/2014,17,6,7,12,-99,12,-99,11,6,12,-99,-99,9,-99,27,8,12,8,16,10,16,10,4,16,13,5,7,11,14,-99
05/03/2014,18,8,10,15,-99,9,-99,9,8,12,16,-99,13,-99,24,10,14,7,18,11,20,11,3,18,17,5,7,13,19,-99
05/03/2014,19,10,10,19,-99,12,-99,9,10,15,19,-99,20,-99,23,14,20,10,24,17,30,14,4,17,26,6,9,16,15,-99
05/03/2014,20,12,19,18,-99,17,-99,10,13,28,23,-99,30,-99,28,15,21,12,30,15,34,17,5,25,29,6,14,20,20,-99
05/03/2014,21,21,20,18,-99,35,-99,9,10,24,19,-99,30,-99,22,18,25,20,28,11,27,26,13,29,29,9,15,29,25,-99
05/03/2014,22,19,22,23,-99,29,-99,8,19,36,21,-99,38,-99,24,19,35,19,21,11,23,32,13,23,26,10,26,35,32,-99
05/03/2014,23,31,24,33,-99,19,-99,8,32,35,28,-99,37,-99,27,24,40,22,34,10,31,34,29,35,38,14,26,36,35,-99
05/03/2014,24,-99,21,27,-99,20,-99,9,32,31,27,-99,34,-99,34,32,41,27,35,13,38,35,23,33,35,8,33,26,33,-99
06/03/2014,1,-99,26,31,-99,34,-99,8,29,28,29,-99,34,-99,36,23,40,28,32,13,37,32,19,34,35,7,28,33,30,-99
06/03/2014,2,-99,20,33,-99,33,-99,9,27,23,34,-99,31,-99,37,23,38,25,30,13,37,31,20,35,30,4,26,33,31,-99
06/03/2014,3,-99,16,35,-99,32,-99,5,23,20,32,-99,30,-99,35,21,36,10,30,19,32,30,21,31,33,3,24,27,26,-99
06/03/2014,4,-99,16,33,-99,28,-99,15,23,16,32,-99,28,-99,32,18,32,6,26,10,30,29,13,29,29,3,19,25,27,-99
06/03/2014,5,-99,22,34,-99,28,-99,14,24,15,30,-99,24,-99,31,18,31,7,25,14,27,28,11,30,34,3,20,25,25,-99
06/03/2014,6,17,27,41,-99,29,-99,26,24,21,29,-99,23,-99,32,19,30,11,25,22,27,28,16,29,34,5,22,25,26,-99
06/03/2014,7,16,29,54,-99,28,-99,38,27,27,29,-99,25,-99,33,21,29,27,25,35,27,26,21,35,31,8,23,28,25,-99
06/03/2014,8,18,32,42,-99,31,-99,42,30,26,29,-99,29,-99,34,22,29,30,27,35,27,27,23,34,32,11,25,30,25,-99
06/03/2014,9,19,34,47,-99,38,-99,27,31,35,46,-99,38,-99,54,24,33,39,37,39,45,36,31,50,40,26,28,49,41,-99
06/03/2014,10,17,27,67,-99,36,-99,21,29,40,67,-99,52,-99,69,19,52,49,55,22,54,41,46,52,64,37,38,60,50,-99
06/03/2014,11,12,18,47,-99,43,-99,14,19,29,44,-99,-99,-99,56,11,31,31,30,20,40,31,24,42,34,18,23,60,21,-99
06/03/2014,12,8,15,57,-99,49,-99,19,16,37,45,-99,-99,-99,38,10,14,35,15,23,32,39,29,23,11,17,34,24,11,-99
06/03/2014,13,6,16,46,-99,37,-99,23,9,35,38,-99,-99,-99,34,9,12,36,12,27,19,47,13,25,12,31,23,19,11,-99
06/03/2014,14,5,19,37,-99,31,-99,34,9,36,32,-99,-99,-99,29,7,13,34,17,33,19,27,10,31,16,30,15,15,10,-99
06/03/2014,15,10,23,38,-99,25,-99,31,10,36,31,-99,17,-99,31,6,14,26,20,34,21,20,10,40,19,31,12,15,11,-99
06/03/2014,16,12,26,38,-99,18,-99,30,12,44,26,-99,24,-99,35,8,17,19,18,29,25,17,9,40,20,20,11,14,15,-99
06/03/2014,17,11,30,32,-99,13,-99,20,12,50,24,-99,27,-99,27,9,18,12,27,22,24,16,7,45,27,13,11,15,15,-99
06/03/2014,18,19,28,31,-99,16,-99,15,13,36,26,-99,43,-99,37,11,25,15,28,23,31,20,6,60,26,8,14,18,17,-99
06/03/2014,19,11,21,34,-99,28,-99,14,14,23,28,-99,19,-99,43,12,31,15,25,23,29,22,5,36,19,6,13,19,14,-99
06/03/2014,20,14,21,33,-99,31,-99,17,23,24,27,-99,35,-99,30,15,22,25,27,27,21,26,8,29,20,18,19,31,17,-99
06/03/2014,21,14,28,43,-99,38,-99,16,19,31,31,-99,43,-99,35,11,27,25,26,24,30,31,25,28,30,35,23,27,28,-99
06/03/2014,22,23,36,50,-99,42,-99,24,31,43,32,-99,46,-99,39,14,27,38,52,36,53,33,22,48,49,29,25,37,37,-99
06/03/2014,23,20,32,55,-99,52,-99,39,32,40,56,-99,54,-99,61,23,56,48,55,44,62,43,34,41,45,18,50,49,23,-99
06/03/2014,24,20,29,43,-99,55,-99,43,30,38,45,-99,35,-99,51,14,41,40,41,40,55,46,35,39,40,13,-99,55,19,-99
07/03/2014,1,28,34,38,-99,50,-99,29,27,32,43,-99,34,-99,48,33,28,29,30,32,38,45,33,42,37,10,-99,43,31,-99
07/03/2014,2,20,31,38,-99,34,-99,29,25,26,43,-99,34,-99,42,28,27,26,30,33,34,11,6,40,35,6,-99,34,30,-99
07/03/2014,3,19,31,41,-99,10,-99,13,22,25,14,-99,33,-99,35,11,28,32,33,36,36,7,27,34,36,5,-99,28,28,-99
07/03/2014,4,17,28,36,-99,15,-99,11,22,25,14,-99,31,-99,23,9,31,28,31,23,34,8,15,33,35,4,-99,11,31,-99
07/03/2014,5,17,22,34,-99,25,-99,9,20,22,14,-99,30,-99,34,10,23,21,29,26,29,17,7,30,36,5,-99,14,30,-99
07/03/2014,6,19,27,37,-99,33,-99,12,20,24,28,-99,30,-99,33,14,27,19,26,29,31,30,15,29,34,7,23,23,27,-99
07/03/2014,7,19,28,34,-99,33,-99,24,19,29,33,-99,31,-99,33,22,32,27,28,27,30,34,25,35,34,13,28,30,29,-99
07/03/2014,8,19,31,38,-99,35,-99,30,24,31,36,-99,31,-99,38,24,33,32,31,23,37,35,27,41,36,16,29,31,29,-99
07/03/2014,9,16,34,48,-99,46,-99,15,38,37,53,-99,44,-99,56,22,39,32,40,17,53,41,26,50,58,20,26,38,42,-99
07/03/2014,10,13,36,64,-99,49,-99,9,39,46,66,-99,46,-99,64,17,46,40,33,23,51,42,14,45,62,33,34,60,53,-99
07/03/2014,11,12,40,68,-99,29,-99,15,41,70,46,-99,27,-99,38,13,36,28,20,28,30,25,5,65,45,28,18,26,55,-99
07/03/2014,12,9,39,41,-99,20,-99,7,44,51,23,-99,15,-99,33,5,10,21,17,21,28,-99,3,46,35,18,6,8,40,-99
07/03/2014,13,7,25,25,-99,12,-99,8,26,18,12,-99,16,-99,20,5,8,12,16,17,14,9,4,32,25,10,5,6,20,-99
07/03/2014,14,5,10,21,-99,9,-99,6,25,12,14,-99,11,-99,15,6,8,8,11,12,11,9,3,24,19,9,6,9,14,-99
07/03/2014,15,-99,8,20,-99,10,-99,7,17,12,14,-99,12,-99,18,6,11,9,14,7,14,11,3,15,17,8,9,10,13,-99
07/03/2014,16,-99,12,18,-99,12,-99,9,21,17,19,-99,9,-99,20,7,13,9,14,9,17,10,4,21,17,7,9,11,15,-99
07/03/2014,17,-99,9,22,-99,11,-99,9,26,12,19,-99,11,-99,23,7,15,8,18,11,29,11,4,43,25,4,10,14,18,-99
07/03/2014,18,-99,13,35,-99,9,-99,11,20,22,18,-99,19,-99,21,8,20,7,23,7,26,12,4,31,23,4,8,13,20,-99
07/03/2014,19,14,31,33,-99,29,-99,12,26,35,27,-99,27,-99,34,9,27,19,19,14,22,15,5,37,19,4,9,20,19,-99
07/03/2014,20,9,42,36,-99,39,-99,30,46,39,35,-99,18,-99,32,6,23,42,17,32,22,24,19,39,18,12,19,25,22,-99
07/03/2014,21,19,41,44,-99,45,-99,14,45,43,40,-99,38,-99,42,12,31,36,24,34,42,41,23,42,31,14,37,33,26,-99
07/03/2014,22,22,45,51,-99,50,-99,12,47,33,44,-99,45,-99,45,20,47,45,45,17,46,50,15,48,50,-99,33,41,37,-99
07/03/2014,23,28,26,34,-99,36,-99,8,46,30,27,-99,45,-99,29,29,44,30,42,23,34,46,10,47,47,20,32,43,46,-99
07/03/2014,24,32,28,26,-99,31,-99,8,38,30,23,-99,40,-99,30,19,37,26,35,14,32,40,11,40,36,14,17,40,41,-99
08/03/2014,1,12,27,30,-99,33,-99,5,33,29,25,-99,33,-99,32,14,28,22,29,12,36,34,14,35,35,19,21,33,38,32
08/03/2014,2,14,25,30,-99,31,-99,15,30,27,32,-99,30,-99,31,14,20,30,23,22,29,25,13,32,31,28,18,25,35,26
08/03/2014,3,19,25,37,-99,30,-99,7,25,26,31,-99,27,-99,32,13,15,30,20,22,27,24,7,32,32,18,19,14,35,24
08/03/2014,4,20,26,34,-99,29,-99,7,23,24,30,-99,23,-99,30,9,15,26,16,19,29,29,5,32,21,9,22,21,31,27
08/03/2014,5,25,25,31,-99,29,-99,6,20,23,29,-99,28,-99,29,10,20,28,17,21,26,29,8,27,39,10,16,16,27,23
08/03/2014,6,21,29,29,-99,28,-99,13,19,28,29,-99,30,-99,32,12,26,28,20,26,23,29,11,27,30,13,18,23,25,21
08/03/2014,7,19,29,29,-99,27,-99,14,19,28,30,-99,31,-99,30,22,30,27,25,32,24,29,21,27,28,13,21,29,26,28
08/03/2014,8,20,30,41,-99,31,-99,18,26,31,28,-99,30,-99,37,23,31,28,28,28,28,30,19,28,37,11,21,31,26,33
08/03/2014,9,15,32,57,-99,36,-99,17,30,44,26,-99,48,-99,40,16,33,39,35,19,46,36,17,49,45,20,18,30,32,41
08/03/2014,10,10,35,44,-99,25,-99,27,19,66,25,-99,58,-99,32,8,21,41,24,25,41,24,7,62,40,23,10,11,24,35
08/03/2014,11,5,45,45,-99,10,-99,26,12,66,13,-99,18,-99,15,7,10,14,11,25,17,8,2,66,35,11,4,5,25,24
08/03/2014,12,4,50,24,-99,8,-99,8,11,43,10,-99,12,-99,16,6,8,10,11,20,9,8,2,41,34,11,3,4,21,20
08/03/2014,13,5,41,21,-99,12,-99,6,10,25,11,-99,16,-99,17,4,8,13,9,6,9,11,2,26,44,13,5,7,-99,18
08/03/2014,14,5,12,11,-99,11,-99,6,11,7,10,-99,10,-99,15,5,-99,5,8,4,10,10,-99,16,31,6,8,12,27,15
08/03/2014,15,5,8,9,-99,7,-99,5,10,13,8,-99,12,-99,16,7,-99,4,13,5,10,6,4,16,9,6,5,10,21,19
08/03/2014,16,6,10,10,-99,5,-99,5,7,10,7,-99,10,-99,15,9,13,4,18,5,17,9,4,18,17,5,5,8,12,20
08/03/2014,17,9,7,9,-99,5,-99,6,8,6,8,-99,11,-99,18,10,10,4,21,5,11,9,3,13,13,4,5,9,19,24
08/03/2014,18,11,7,11,-99,6,-99,7,10,7,9,-99,12,-99,19,11,12,6,18,7,13,10,4,12,11,4,6,10,20,16
08/03/2014,19,8,10,13,-99,9,-99,10,18,15,11,-99,19,-99,18,11,13,6,27,8,23,14,3,16,17,3,7,12,20,21
08/03/2014,20,8,19,20,-99,12,-99,9,22,18,15,-99,25,-99,24,17,15,7,29,12,30,19,3,32,17,4,9,14,23,28
08/03/2014,21,5,25,31,-99,18,-99,9,22,24,25,-99,21,-99,27,16,20,12,23,11,25,14,5,26,15,9,10,17,22,29
08/03/2014,22,10,24,30,-99,14,-99,9,18,33,21,-99,22,-99,28,21,22,17,21,12,26,11,7,28,14,9,13,13,17,30
08/03/2014,23,13,32,32,-99,20,-99,9,25,25,19,-99,31,-99,23,15,21,11,25,12,27,19,9,31,20,6,17,17,22,28
08/03/2014,24,18,30,27,-99,17,-99,7,27,20,25,-99,25,-99,24,12,24,18,25,-99,27,14,13,31,28,5,11,19,28,27
