FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,UIZ,IMP,TAX,TLI,VIF,SAG,VAL,SUR,IZT,CHO
24/09/2010,23,0.8,0.3,0.5,-99,0.4,0.5,1.0,1.4,0.5,2.1,0.3,-99,0.4,-99,2.0,0.4,1.1
24/09/2010,24,0.4,0.1,0.4,-99,0.3,0.4,0.6,0.5,0.4,1.3,0.2,-99,0.4,-99,1.3,0.1,1.1
25/09/2010,1,0.4,0.0,0.2,-99,0.2,0.3,0.4,0.5,0.4,0.9,0.2,-99,0.3,-99,0.8,0.0,0.9
25/09/2010,2,0.3,0.0,0.3,-99,0.1,0.3,0.3,0.4,0.4,0.7,0.1,-99,0.3,-99,0.5,0.0,0.5
25/09/2010,3,0.3,0.0,0.2,-99,0.1,0.2,0.3,0.4,0.4,0.7,0.2,-99,0.3,-99,0.6,0.0,0.4
25/09/2010,4,0.3,0.0,0.4,-99,0.1,0.3,0.3,0.3,0.4,0.5,0.2,-99,0.3,-99,0.5,0.0,0.4
25/09/2010,5,0.3,0.0,0.3,-99,0.4,0.5,0.3,0.5,0.4,0.9,0.3,-99,0.3,-99,0.6,0.0,0.3
25/09/2010,6,0.5,0.1,0.4,-99,0.7,1.1,0.3,0.7,0.6,1.6,0.4,-99,0.5,-99,1.0,0.1,0.4
25/09/2010,7,0.8,0.2,0.4,-99,1.7,1.5,0.4,1.3,0.8,2.1,0.8,-99,0.8,-99,1.1,0.4,0.7
25/09/2010,8,1.0,0.5,0.6,-99,2.0,1.6,0.6,1.7,1.0,2.2,1.0,-99,1.0,-99,1.6,0.7,1.1
25/09/2010,9,0.8,0.4,0.7,-99,0.8,1.3,0.6,1.6,0.7,2.1,0.9,-99,0.8,-99,1.1,0.6,1.3
25/09/2010,10,0.8,0.4,0.4,-99,0.7,1.4,0.5,1.4,0.6,1.6,0.4,-99,0.7,-99,1.3,0.6,1.1
25/09/2010,11,0.8,0.3,0.3,-99,0.5,1.1,0.5,1.2,0.5,1.4,0.3,-99,0.5,-99,1.0,0.4,0.6
25/09/2010,12,0.6,0.3,0.6,-99,0.8,1.0,0.4,1.0,0.5,1.1,0.3,-99,0.4,-99,0.9,0.3,0.7
25/09/2010,13,0.5,0.1,0.7,-99,0.7,1.0,0.5,0.9,0.5,1.0,0.3,-99,0.4,-99,1.0,0.2,0.7
25/09/2010,14,0.6,0.6,0.7,-99,0.8,0.8,0.5,0.7,0.5,1.5,0.3,-99,0.3,-99,1.1,0.1,0.6
25/09/2010,15,0.7,0.9,0.7,-99,0.8,1.0,0.5,0.7,0.6,1.5,0.3,-99,0.4,-99,1.0,0.2,0.6
25/09/2010,16,0.9,0.5,0.5,-99,0.7,0.6,0.5,0.7,0.5,1.6,0.3,-99,0.5,-99,1.2,0.3,0.7
25/09/2010,17,1.0,0.2,0.7,-99,0.6,0.3,0.6,0.6,0.5,1.4,0.3,-99,0.4,-99,1.3,0.4,0.7
25/09/2010,18,1.0,0.2,0.8,-99,0.6,0.4,0.8,0.6,0.5,1.4,0.3,-99,0.5,-99,1.3,0.3,0.3
25/09/2010,19,0.9,0.4,0.6,-99,0.6,0.4,0.6,0.6,0.5,1.4,0.3,-99,0.6,-99,1.0,0.3,0.7
25/09/2010,20,0.8,0.3,0.8,-99,0.6,0.4,0.6,0.6,0.5,1.1,0.3,-99,0.5,-99,0.9,0.3,0.9
25/09/2010,21,0.7,0.2,0.6,-99,0.6,0.4,0.4,0.6,0.4,1.1,0.4,-99,0.5,-99,1.0,0.2,0.9
25/09/2010,22,0.7,0.2,0.5,-99,0.6,0.5,0.5,0.6,0.5,1.0,0.4,-99,0.6,-99,1.0,0.2,0.7
25/09/2010,23,0.6,0.2,0.4,-99,0.4,0.4,0.4,0.7,0.6,0.9,0.4,-99,0.6,-99,0.8,0.1,0.6
25/09/2010,24,0.4,0.2,0.6,-99,0.3,0.3,0.4,0.6,0.4,0.8,0.3,-99,0.4,-99,0.7,0.0,0.5
26/09/2010,1,0.2,0.1,0.5,-99,0.3,0.3,0.4,0.6,0.3,0.8,0.2,-99,0.3,-99,0.5,0.0,0.7
26/09/2010,2,0.2,0.1,0.4,-99,0.2,0.2,0.4,0.5,0.3,0.7,0.2,-99,0.3,-99,0.8,0.0,0.8
26/09/2010,3,0.1,0.0,0.3,-99,0.1,0.2,0.4,0.4,0.3,0.7,0.1,-99,0.3,-99,0.5,0.0,1.0
26/09/2010,4,0.2,0.0,0.3,-99,0.1,0.2,0.4,0.5,0.4,0.5,0.1,-99,0.4,-99,0.5,0.1,1.2
26/09/2010,5,0.2,0.0,0.3,-99,0.2,0.3,0.3,0.6,0.4,0.7,0.2,-99,0.4,-99,0.6,0.1,0.8
26/09/2010,6,0.6,0.0,0.2,-99,0.8,0.4,0.3,0.7,0.7,1.3,0.3,-99,0.5,-99,0.7,0.3,0.7
26/09/2010,7,0.7,0.3,0.7,-99,1.3,0.9,0.4,1.5,1.1,2.4,0.3,-99,0.6,-99,1.1,1.1,1.3
26/09/2010,8,1.0,0.4,1.1,-99,1.4,1.3,0.5,2.0,1.2,2.6,0.6,-99,0.7,-99,1.5,1.2,1.8
26/09/2010,9,0.6,0.4,0.5,-99,0.7,0.9,0.5,1.3,0.6,2.5,0.5,-99,0.7,-99,1.4,0.9,1.2
26/09/2010,10,0.6,0.3,0.5,-99,0.8,0.7,0.5,1.2,0.6,1.5,0.5,-99,0.7,-99,1.1,0.1,0.9
26/09/2010,11,0.5,0.2,0.4,-99,0.8,0.7,0.4,0.9,0.6,1.2,0.4,-99,0.4,-99,0.8,0.3,0.7
26/09/2010,12,0.5,0.2,0.6,-99,0.3,0.7,0.5,1.0,0.6,1.1,0.3,-99,0.3,-99,0.9,0.3,0.4
26/09/2010,13,0.6,0.2,0.7,-99,0.3,0.5,0.5,0.7,0.5,1.2,0.3,-99,0.3,-99,0.8,0.3,0.3
26/09/2010,14,0.2,0.1,0.6,-99,0.3,0.3,0.5,0.4,0.3,1.0,0.2,-99,0.2,-99,0.7,0.1,0.2
26/09/2010,15,0.2,0.0,0.6,-99,0.4,0.3,0.5,0.4,0.2,0.9,0.2,-99,0.1,-99,0.6,0.0,0.2
26/09/2010,16,0.2,0.0,0.5,-99,0.4,0.3,0.4,0.4,0.2,0.8,0.2,-99,0.2,-99,0.6,0.0,0.2
26/09/2010,17,0.3,0.0,0.5,-99,0.5,0.3,0.4,0.4,0.3,1.1,0.2,-99,0.3,-99,0.6,0.0,0.3
26/09/2010,18,0.4,0.0,0.5,-99,0.4,0.3,0.3,0.5,0.4,1.1,0.2,-99,0.4,-99,0.6,0.2,0.3
26/09/2010,19,0.4,0.1,0.6,-99,0.5,0.3,0.4,0.5,0.3,1.1,0.3,-99,0.5,-99,0.7,0.3,0.3
26/09/2010,20,0.4,0.1,0.5,-99,0.6,0.4,0.4,0.6,0.3,1.1,0.3,-99,0.4,-99,0.8,0.3,0.7
26/09/2010,21,0.4,0.0,0.4,-99,0.6,0.3,0.4,0.5,0.3,0.8,0.3,-99,0.5,-99,0.7,0.1,0.8
26/09/2010,22,0.3,0.0,0.4,-99,0.5,0.3,0.4,0.5,0.3,0.8,0.3,-99,0.4,-99,0.6,0.1,0.5
26/09/2010,23,0.2,0.0,0.3,-99,0.3,0.2,0.3,0.6,0.3,0.6,0.2,-99,0.3,-99,0.5,0.0,0.4
26/09/2010,24,0.2,0.0,0.3,-99,0.2,0.2,0.3,0.4,0.3,0.5,0.2,-99,0.3,-99,0.5,0.0,0.3
27/09/2010,1,0.1,0.0,0.4,-99,0.1,0.2,0.2,0.3,0.3,0.7,0.2,-99,0.2,-99,0.4,0.0,0.2
27/09/2010,2,0.1,0.0,0.4,-99,0.0,0.1,0.2,0.3,0.3,0.3,0.2,-99,0.1,-99,0.4,0.0,0.2
27/09/2010,3,0.1,0.0,0.2,-99,0.0,0.1,0.2,0.3,0.3,0.3,0.2,-99,0.1,-99,0.3,0.0,0.3
27/09/2010,4,0.1,0.0,0.2,-99,0.1,0.2,0.2,0.4,0.4,0.4,0.2,-99,0.1,-99,0.5,0.0,0.3
27/09/2010,5,0.3,0.0,0.3,-99,0.4,0.3,0.2,0.5,0.5,0.9,0.3,-99,0.4,-99,0.6,0.1,0.4
27/09/2010,6,0.5,0.3,0.6,-99,1.3,0.8,0.5,0.9,0.7,2.6,0.4,-99,0.6,-99,1.0,0.2,0.7
27/09/2010,7,0.8,0.6,0.9,-99,1.3,1.1,0.7,1.3,0.9,2.8,0.7,-99,1.0,-99,1.7,0.5,0.6
27/09/2010,8,1.1,0.6,0.6,-99,1.3,1.1,0.9,1.5,1.0,3.0,0.9,-99,0.9,-99,1.4,0.8,0.8
27/09/2010,9,0.8,0.5,0.8,-99,1.1,1.1,0.7,1.5,0.7,3.0,0.4,-99,0.7,-99,1.7,0.7,0.8
27/09/2010,10,0.5,0.3,0.9,-99,0.8,0.8,0.6,1.1,0.5,2.1,0.3,-99,-99,-99,1.5,0.3,0.5
27/09/2010,11,0.5,0.2,0.7,-99,1.0,0.8,0.6,1.1,0.5,1.9,0.3,-99,-99,-99,1.4,0.3,0.5
27/09/2010,12,0.5,0.2,0.9,-99,1.2,0.8,0.6,0.7,0.5,2.8,0.3,-99,-99,-99,1.2,0.3,0.5
27/09/2010,13,0.6,0.2,1.1,-99,-99,0.5,0.5,0.6,0.5,2.3,0.3,-99,0.5,-99,1.3,0.4,0.7
27/09/2010,14,0.6,0.1,0.6,-99,-99,0.7,0.6,0.5,0.5,2.2,0.2,-99,0.4,-99,1.2,0.4,0.7
27/09/2010,15,0.8,0.1,0.7,-99,-99,0.5,0.6,0.5,0.6,2.9,0.2,-99,0.5,-99,1.4,0.4,0.4
27/09/2010,16,0.7,0.3,1.0,-99,0.7,0.4,0.5,0.4,0.6,2.0,0.2,-99,0.4,-99,0.8,0.2,0.3
27/09/2010,17,0.6,0.2,0.8,-99,1.0,0.4,0.4,0.5,0.5,-99,0.2,-99,0.5,-99,0.8,0.3,0.3
27/09/2010,18,0.8,0.0,0.8,-99,1.2,0.4,0.6,0.6,0.4,2.3,0.3,-99,0.4,-99,1.1,0.4,0.4
27/09/2010,19,1.0,0.2,0.5,-99,1.3,0.7,0.6,0.7,0.5,2.3,0.5,-99,0.6,-99,1.3,0.4,0.4
27/09/2010,20,0.7,0.2,0.4,-99,0.9,0.7,0.5,0.9,0.6,2.5,0.4,-99,0.5,-99,1.2,0.4,0.5
27/09/2010,21,0.5,0.2,0.4,-99,0.6,0.5,0.5,1.0,0.6,1.8,0.4,-99,0.5,-99,1.1,0.3,0.5
27/09/2010,22,0.4,0.1,0.4,-99,0.6,0.4,0.4,0.8,0.5,2.0,0.4,-99,0.5,-99,1.0,0.2,0.5
27/09/2010,23,0.3,0.1,0.3,-99,0.4,0.3,0.4,0.6,0.5,1.3,0.3,-99,0.4,-99,0.7,0.1,0.3
27/09/2010,24,0.3,0.0,0.2,-99,0.2,0.3,0.4,0.5,0.4,0.9,0.2,-99,0.3,-99,0.6,0.1,0.3
28/09/2010,1,0.2,0.0,0.2,-99,0.1,0.3,0.3,0.6,0.4,0.7,0.2,-99,0.3,-99,0.5,0.0,0.2
28/09/2010,2,0.2,0.0,0.4,-99,0.1,0.4,0.2,0.5,0.3,0.5,0.1,-99,0.3,-99,0.4,0.0,0.2
28/09/2010,3,0.1,0.0,0.3,-99,0.1,-99,0.2,0.5,0.3,0.5,0.1,-99,0.3,-99,0.5,0.0,0.2
28/09/2010,4,0.1,0.0,0.2,-99,0.3,0.2,0.3,0.4,0.3,0.5,0.3,-99,0.3,-99,0.4,0.0,0.2
28/09/2010,5,0.3,0.0,0.4,-99,0.9,0.6,0.3,0.6,0.5,1.1,0.3,-99,0.6,-99,0.6,0.0,0.3
28/09/2010,6,0.6,0.4,0.6,-99,1.4,0.9,0.4,1.1,0.8,1.9,0.6,-99,0.9,-99,1.1,0.3,0.5
28/09/2010,7,1.1,0.8,1.2,-99,1.6,1.2,0.8,1.5,1.0,3.1,0.9,-99,1.1,-99,2.0,0.7,0.8
28/09/2010,8,-99,0.7,1.0,-99,-99,1.2,0.9,1.5,1.0,3.3,0.8,-99,1.3,-99,1.8,0.7,1.3
28/09/2010,9,0.9,0.4,0.7,-99,-99,1.0,0.7,1.4,0.8,2.3,0.9,-99,0.8,-99,1.6,0.4,1.0
28/09/2010,10,1.1,-99,0.6,-99,0.9,0.7,0.4,1.1,0.9,2.1,0.7,-99,0.7,-99,1.2,0.6,0.6
28/09/2010,11,0.9,-99,0.9,-99,0.9,0.4,0.6,-99,0.7,1.9,0.4,-99,0.6,-99,1.1,0.3,0.4
28/09/2010,12,0.8,0.1,0.7,-99,-99,0.4,0.7,-99,0.5,1.6,0.3,-99,0.5,-99,0.8,0.2,0.3
28/09/2010,13,0.6,0.1,0.7,-99,0.8,0.5,0.7,-99,0.4,1.6,0.3,-99,0.5,-99,0.9,0.1,0.4
28/09/2010,14,0.6,0.1,0.6,-99,0.8,0.6,0.5,0.5,0.4,1.8,0.2,-99,0.4,-99,1.1,0.2,0.3
28/09/2010,15,0.7,0.0,0.6,-99,0.8,0.6,0.5,0.6,0.4,1.7,0.2,-99,0.3,-99,1.1,0.1,0.3
28/09/2010,16,-99,0.0,0.3,-99,1.0,0.6,0.4,0.7,0.4,1.6,0.2,-99,0.4,-99,1.0,0.1,0.3
28/09/2010,17,-99,0.1,0.4,0.5,0.8,0.4,0.4,0.6,0.5,1.5,0.3,-99,0.2,-99,1.0,0.1,0.4
28/09/2010,18,0.7,0.1,0.6,0.5,0.9,0.4,0.5,0.6,0.4,1.5,0.3,-99,0.3,-99,0.9,0.2,0.4
28/09/2010,19,0.8,0.1,0.8,0.6,-99,0.4,0.5,0.7,0.5,1.4,0.3,-99,0.4,-99,1.0,0.3,0.4
28/09/2010,20,0.9,0.1,0.7,0.6,0.8,0.4,0.6,0.7,0.6,1.3,0.4,-99,0.6,-99,0.9,0.3,0.4
28/09/2010,21,0.7,0.2,0.6,0.5,0.7,0.4,0.6,0.8,0.6,1.5,0.5,-99,0.7,-99,-99,0.4,0.4
28/09/2010,22,0.7,0.1,0.6,0.5,0.6,0.3,0.5,0.7,0.6,1.2,0.5,-99,0.6,-99,-99,0.2,0.3
28/09/2010,23,0.7,0.3,0.6,0.5,0.6,0.5,0.5,1.0,0.6,1.2,0.7,-99,0.6,-99,-99,0.3,0.4
28/09/2010,24,0.7,0.2,0.6,0.4,0.7,0.6,0.5,0.9,0.8,1.4,0.4,-99,0.5,-99,-99,0.6,0.5
29/09/2010,1,0.7,0.2,0.7,0.4,0.5,0.5,0.7,0.9,0.8,1.3,0.4,-99,0.5,-99,-99,0.4,0.6
29/09/2010,2,0.4,0.1,0.6,0.5,0.3,0.7,0.5,0.5,0.8,0.7,0.5,-99,0.4,-99,-99,0.3,0.4
29/09/2010,3,0.5,0.0,0.5,0.5,0.3,0.7,0.3,0.5,0.8,0.7,0.4,-99,0.4,-99,0.2,0.2,0.3
29/09/2010,4,0.4,0.0,0.7,0.6,0.5,0.6,0.4,0.6,0.8,0.7,0.6,-99,0.7,-99,0.0,0.3,0.5
29/09/2010,5,0.6,0.2,0.9,0.6,1.5,0.6,0.6,0.9,1.2,1.5,0.8,-99,0.9,-99,0.4,0.4,1.0
29/09/2010,6,1.0,0.6,2.2,1.4,1.5,1.3,1.0,1.6,1.5,2.7,1.4,-99,1.7,-99,1.6,1.3,2.1
29/09/2010,7,2.5,1.0,4.1,1.9,2.2,2.6,1.5,2.6,3.7,5.4,2.2,-99,2.2,-99,3.7,2.4,3.0
29/09/2010,8,3.6,1.2,3.6,2.1,4.7,3.5,1.7,2.4,4.5,6.0,2.0,-99,2.2,-99,3.6,2.9,2.2
29/09/2010,9,1.9,1.6,2.4,2.3,3.4,3.2,0.8,2.3,2.1,4.0,2.1,-99,1.8,-99,2.3,2.6,1.5
29/09/2010,10,1.4,1.0,1.3,1.3,2.1,1.2,0.5,2.7,1.3,3.9,1.8,-99,-99,-99,2.2,-99,0.9
29/09/2010,11,1.3,0.8,0.6,1.2,1.4,1.4,0.6,-99,1.1,2.5,0.9,-99,0.9,-99,1.3,-99,-99
29/09/2010,12,1.2,0.5,0.7,1.0,0.8,1.3,0.8,1.3,1.3,1.7,0.4,-99,0.5,-99,0.8,-99,-99
29/09/2010,13,1.2,0.3,0.6,0.7,0.7,1.2,0.7,0.7,0.9,1.6,0.4,-99,0.4,-99,0.9,0.6,-99
29/09/2010,14,0.7,0.2,0.6,0.8,0.7,0.7,0.9,0.4,0.4,2.0,0.4,-99,0.3,-99,1.0,0.5,-99
29/09/2010,15,0.3,0.1,0.6,0.7,0.8,0.6,0.7,0.3,0.2,1.4,0.3,-99,-99,-99,0.8,0.2,0.3
29/09/2010,16,0.2,0.1,0.5,0.5,0.7,0.6,0.6,0.3,0.2,1.4,0.3,-99,0.3,-99,0.7,0.1,0.3
29/09/2010,17,0.3,0.0,0.5,0.6,0.7,0.6,0.5,0.4,0.3,1.5,0.3,-99,0.2,-99,0.5,0.0,0.3
29/09/2010,18,0.4,0.1,0.6,0.7,0.9,0.7,0.5,0.5,0.3,1.9,0.4,-99,0.3,-99,0.5,0.1,0.4
29/09/2010,19,-99,0.2,0.6,0.8,1.0,0.8,0.7,0.7,0.4,1.6,0.5,-99,0.3,-99,0.9,0.2,0.5
29/09/2010,20,0.8,0.2,0.8,0.7,0.7,0.5,0.8,0.8,0.5,1.5,0.6,-99,0.6,-99,0.8,0.3,0.6
29/09/2010,21,0.6,0.3,0.6,0.7,0.7,0.5,0.8,0.9,0.5,1.7,0.7,-99,0.6,-99,0.6,0.3,0.9
29/09/2010,22,0.5,0.3,0.8,0.7,0.8,0.7,0.9,0.9,0.5,2.2,0.5,-99,0.5,-99,0.9,0.4,1.0
29/09/2010,23,0.4,0.3,0.7,0.6,0.9,0.6,0.9,1.0,0.6,1.5,0.6,-99,0.5,-99,0.8,0.3,1.0
29/09/2010,24,0.3,0.3,0.7,0.5,0.7,0.4,0.6,0.7,0.6,0.7,0.5,-99,0.3,-99,0.5,0.1,0.8
30/09/2010,1,0.4,0.1,0.5,0.4,0.6,0.5,0.6,0.7,0.5,0.9,0.4,-99,0.5,-99,0.6,0.2,0.5
30/09/2010,2,0.1,0.0,0.4,0.4,0.5,0.8,0.4,0.8,0.9,0.7,0.4,-99,0.4,-99,0.4,0.1,0.6
30/09/2010,3,0.3,0.0,0.4,0.5,0.5,-99,0.4,0.7,1.0,0.9,0.4,-99,0.3,-99,0.2,0.3,0.5
30/09/2010,4,0.4,0.0,0.5,0.4,0.4,0.5,0.3,0.6,0.9,0.5,0.6,-99,0.4,-99,0.2,0.3,0.5
30/09/2010,5,0.8,0.3,0.8,1.2,1.1,1.0,0.4,1.0,1.3,1.1,1.0,-99,1.0,-99,0.5,0.5,1.1
30/09/2010,6,1.4,1.5,2.0,1.3,2.3,1.4,0.8,-99,2.4,1.5,1.8,-99,1.8,-99,1.0,1.6,1.6
30/09/2010,7,2.7,1.9,3.9,2.7,2.7,2.4,1.8,-99,3.1,2.7,2.2,-99,2.3,-99,2.4,3.2,3.0
30/09/2010,8,4.4,2.4,3.8,3.7,3.0,3.0,2.7,3.9,3.5,2.6,2.4,-99,2.9,-99,3.0,2.7,2.9
30/09/2010,9,4.2,2.5,1.7,2.5,2.1,2.4,2.3,1.9,3.1,4.4,2.1,-99,1.6,-99,2.8,1.8,1.9
30/09/2010,10,2.9,1.6,1.6,-99,1.9,2.5,2.5,1.6,2.8,2.2,-99,-99,1.0,-99,2.9,1.7,1.8
30/09/2010,11,1.5,0.6,1.1,1.1,1.1,-99,1.7,1.5,1.7,2.5,-99,-99,0.6,-99,1.9,1.4,1.4
30/09/2010,12,1.0,0.5,0.8,0.7,0.7,-99,0.9,0.8,0.9,1.9,-99,-99,0.2,-99,1.0,0.4,0.5
30/09/2010,13,0.3,0.1,0.8,0.9,0.7,0.4,0.9,0.6,0.3,1.2,0.3,-99,0.1,-99,0.5,0.2,0.3
30/09/2010,14,0.3,0.0,0.6,0.6,0.9,0.4,0.5,-99,0.3,1.6,0.2,-99,0.1,-99,0.5,0.1,0.3
30/09/2010,15,0.2,0.0,0.7,0.5,0.9,0.5,0.4,0.4,0.2,1.2,0.2,-99,0.0,-99,0.5,0.1,0.3
30/09/2010,16,0.2,0.0,0.6,0.5,0.8,0.5,0.4,0.3,0.2,1.4,0.2,-99,0.1,-99,0.4,0.1,0.3
30/09/2010,17,0.2,0.0,0.6,0.4,0.9,0.5,0.4,0.3,0.3,1.2,0.2,-99,0.1,-99,0.4,0.0,0.3
30/09/2010,18,0.3,0.1,0.7,0.5,0.8,0.6,0.5,0.5,0.3,1.4,0.3,-99,0.2,-99,0.5,0.1,0.4
30/09/2010,19,0.6,0.1,0.8,0.7,0.9,0.4,0.6,0.6,0.4,1.3,0.4,-99,0.2,-99,0.7,0.4,0.4
30/09/2010,20,0.6,0.1,0.9,0.6,0.8,0.4,0.6,0.6,0.5,1.3,0.4,-99,0.5,-99,0.6,0.3,0.6
30/09/2010,21,0.4,0.1,0.9,0.6,0.6,0.4,0.6,0.5,0.5,1.3,0.4,-99,0.5,-99,0.6,0.2,0.7
30/09/2010,22,0.4,0.0,0.7,0.5,0.6,0.4,0.5,0.7,0.4,1.5,0.3,-99,0.5,-99,0.6,0.3,0.5
30/09/2010,23,0.2,0.0,0.7,0.4,0.5,0.4,0.4,0.5,0.4,1.0,0.2,-99,0.4,-99,0.4,0.2,0.5
30/09/2010,24,0.1,0.0,0.6,0.4,0.3,0.3,0.3,0.4,0.3,0.7,0.3,-99,0.4,-99,0.2,0.0,0.5
01/10/2010,1,0.1,0.0,0.6,0.3,0.3,0.3,0.3,0.5,0.4,0.5,0.3,-99,0.3,-99,0.1,0.0,0.4
01/10/2010,2,0.0,0.0,0.6,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.2,-99,0.2,-99,0.1,0.0,0.4
01/10/2010,3,0.1,0.0,0.6,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3,-99,0.3,-99,0.1,0.0,0.5
01/10/2010,4,0.2,0.0,0.8,0.4,0.5,0.4,0.5,0.5,0.7,0.7,0.4,-99,0.5,-99,0.1,0.0,0.6
01/10/2010,5,0.4,0.2,1.1,0.7,1.2,0.6,0.6,0.8,0.8,1.1,0.7,-99,0.8,-99,0.5,-99,0.8
01/10/2010,6,0.6,0.9,2.1,1.3,1.9,1.0,0.6,1.0,1.4,2.8,1.4,-99,1.8,-99,1.5,-99,1.2
01/10/2010,7,1.5,1.4,3.9,2.2,2.6,1.9,1.2,1.3,2.3,5.2,2.0,-99,1.6,-99,3.3,-99,3.6
01/10/2010,8,2.0,1.6,3.0,2.3,3.5,2.3,1.3,1.8,2.5,4.9,2.0,-99,1.9,-99,3.8,-99,2.9
01/10/2010,9,2.1,1.3,1.9,1.8,2.8,2.0,1.4,1.7,2.0,3.5,1.0,-99,1.0,-99,2.4,2.0,1.7
01/10/2010,10,1.0,0.8,1.5,0.7,1.2,1.4,0.7,2.4,1.4,2.2,0.6,-99,0.5,-99,1.1,1.3,0.7
01/10/2010,11,0.7,0.3,1.2,0.8,1.0,1.2,0.7,1.6,0.6,1.9,0.4,-99,0.4,-99,1.1,0.5,0.7
01/10/2010,12,0.9,0.3,1.0,0.8,0.6,1.1,0.7,1.2,0.7,1.6,0.4,-99,0.2,-99,1.0,0.7,0.5
01/10/2010,13,0.5,0.2,0.8,0.7,0.6,0.6,0.8,0.6,0.4,1.7,0.3,-99,0.3,-99,1.0,-99,0.5
01/10/2010,14,0.3,0.1,0.7,0.7,0.8,0.5,0.7,0.4,0.2,1.3,0.3,-99,0.2,-99,0.7,0.1,0.4
01/10/2010,15,0.2,0.1,0.6,0.7,0.7,0.5,0.6,0.4,0.3,1.3,0.3,-99,0.2,-99,0.6,0.0,0.3
01/10/2010,16,0.2,0.1,0.6,0.6,0.8,0.4,0.4,0.3,0.2,1.2,0.3,-99,0.3,-99,0.5,0.1,0.4
01/10/2010,17,0.3,0.0,0.7,0.7,0.8,0.4,0.5,0.3,0.2,1.2,0.3,-99,0.2,-99,0.3,0.1,0.4
01/10/2010,18,0.5,0.0,0.7,0.7,0.8,0.5,0.5,0.4,0.2,1.1,0.3,-99,0.5,-99,0.4,0.2,0.5
01/10/2010,19,0.7,0.1,1.0,0.7,0.7,0.5,0.5,0.5,0.3,1.0,0.4,-99,0.4,-99,0.6,0.2,0.6
01/10/2010,20,0.5,0.1,1.0,-99,0.7,0.5,0.6,0.6,0.3,1.1,0.5,-99,0.5,-99,0.7,0.3,0.7
01/10/2010,21,0.5,0.4,1.1,-99,0.6,0.6,0.6,0.7,0.3,1.3,0.7,-99,0.7,-99,0.7,0.2,0.5
01/10/2010,22,0.3,0.3,0.9,-99,0.7,0.5,0.6,0.7,0.5,1.2,0.6,-99,0.6,-99,0.7,0.2,0.8
01/10/2010,23,0.3,0.3,1.0,-99,0.4,0.5,0.5,0.6,0.5,1.2,0.4,-99,0.6,-99,0.7,0.3,0.8
01/10/2010,24,0.3,0.4,0.8,-99,0.2,0.4,0.4,0.4,0.4,1.1,0.5,-99,0.5,-99,0.4,0.2,0.8
02/10/2010,1,0.0,0.1,0.6,-99,0.2,0.3,0.4,0.4,0.1,0.9,0.9,-99,0.3,-99,0.4,0.4,0.7
02/10/2010,2,0.2,0.3,0.7,-99,0.2,0.3,0.4,0.5,0.5,1.0,0.6,-99,0.3,-99,0.3,0.4,0.6
02/10/2010,3,0.3,0.2,0.7,-99,0.2,0.6,0.3,0.3,0.4,1.2,0.8,-99,0.4,-99,0.4,0.2,0.7
02/10/2010,4,0.4,0.3,0.8,-99,0.4,0.7,0.5,0.6,0.6,1.0,0.6,-99,0.6,-99,0.2,0.3,0.9
02/10/2010,5,0.6,0.5,0.9,-99,1.2,1.3,0.7,0.8,1.1,2.0,0.8,-99,0.7,-99,0.5,1.3,1.1
02/10/2010,6,0.8,1.3,1.3,-99,1.8,2.0,0.9,1.1,1.8,1.7,0.9,-99,0.8,-99,1.3,2.0,1.8
02/10/2010,7,1.2,1.7,2.6,-99,2.0,2.9,0.9,1.8,2.7,2.0,1.4,-99,1.2,-99,1.8,2.8,2.5
02/10/2010,8,1.7,2.3,3.0,-99,2.4,3.2,1.0,2.1,2.7,2.5,1.4,-99,1.6,-99,2.6,3.2,2.0
02/10/2010,9,1.4,1.3,3.7,-99,2.7,2.6,0.7,2.3,2.2,2.7,1.9,-99,1.8,-99,2.3,2.5,1.8
02/10/2010,10,0.6,0.3,0.9,-99,2.1,1.2,0.6,1.4,1.3,1.9,1.4,-99,1.5,-99,1.0,0.8,1.2
02/10/2010,11,0.8,0.4,0.7,0.7,0.7,0.7,0.5,0.7,0.6,1.3,0.5,-99,0.5,-99,0.6,0.3,0.7
02/10/2010,12,0.3,0.1,0.7,0.7,0.5,0.4,0.7,0.4,0.2,1.1,0.3,-99,0.3,-99,0.6,0.2,0.4
02/10/2010,13,0.2,0.0,0.5,0.6,0.6,0.4,0.4,0.4,0.2,1.1,0.3,-99,0.3,-99,0.6,0.1,0.3
02/10/2010,14,0.2,0.2,0.4,0.5,0.7,0.4,0.4,0.3,0.1,1.2,0.3,-99,0.2,-99,0.4,0.1,0.3
02/10/2010,15,0.3,0.5,0.6,0.6,0.6,0.4,0.4,0.2,0.1,1.0,0.3,-99,0.2,-99,0.4,0.1,0.3
02/10/2010,16,0.3,0.1,0.6,0.4,0.6,0.3,0.4,0.3,0.1,1.0,0.3,-99,0.3,-99,0.5,0.1,0.3
02/10/2010,17,0.3,0.0,0.7,0.5,0.4,0.3,0.4,0.3,0.2,1.1,0.3,-99,0.3,-99,0.5,0.2,0.3
