FECHA,HORA,ACO,CAM,CHO,CUA,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
12/11/2012,13,-99,0.4,0.6,0.4,0.4,0.7,0.4,0.3,0.7,0.5,0.3,0.6,0.5,-99,0.5,0.4,0.6,-99,0.5,0.4,0.7,-99,0.6,-99,0.2
12/11/2012,14,-99,0.4,0.6,0.3,0.3,0.6,0.4,0.2,0.7,-99,0.3,0.6,0.4,-99,0.4,0.4,0.4,-99,0.5,0.4,0.6,-99,0.6,-99,0.1
12/11/2012,15,-99,0.4,0.5,0.2,0.3,0.5,0.4,0.2,0.3,0.7,0.3,0.6,0.3,-99,0.3,0.4,0.4,-99,0.4,0.4,0.4,-99,0.6,0.4,0.2
12/11/2012,16,-99,0.5,0.5,0.2,0.4,0.5,0.4,0.2,0.2,0.6,0.3,0.6,0.3,-99,0.3,0.4,0.3,-99,0.4,0.4,0.6,-99,0.4,0.4,0.1
12/11/2012,17,-99,0.5,0.5,0.2,0.4,0.5,0.5,0.1,0.2,0.6,0.3,0.6,0.3,-99,0.4,0.4,0.4,-99,0.5,0.4,0.5,-99,0.4,0.4,0.2
12/11/2012,18,-99,0.5,0.5,0.2,0.5,0.6,0.5,0.1,0.1,0.6,0.3,0.6,0.3,-99,0.4,0.5,0.4,-99,0.4,0.4,0.3,-99,0.4,0.5,0.2
12/11/2012,19,-99,0.6,0.6,0.2,0.5,0.7,0.5,0.2,0.2,0.8,0.4,0.7,0.4,-99,0.4,0.5,0.5,-99,0.6,0.5,0.2,-99,0.6,0.6,0.2
12/11/2012,20,-99,0.5,0.8,0.3,0.4,0.7,0.5,0.4,0.3,0.8,0.4,0.8,0.4,-99,0.5,0.5,0.5,-99,0.6,0.5,0.5,-99,0.7,0.6,0.1
12/11/2012,21,-99,0.4,0.6,0.2,0.3,0.6,0.4,0.4,0.2,0.5,0.4,0.6,0.4,-99,0.4,0.5,0.4,-99,0.5,0.4,0.4,-99,0.6,0.5,0.1
12/11/2012,22,-99,0.4,0.5,0.2,0.4,0.5,0.4,0.5,0.3,0.5,0.4,0.6,0.3,-99,0.4,0.4,0.3,-99,0.4,0.4,0.4,-99,0.6,0.5,0
12/11/2012,23,-99,0.3,0.6,0.2,0.3,0.5,0.3,0.3,0.1,0.4,0.3,0.5,0.2,-99,0.5,0.4,0.3,-99,0.4,0.4,0.4,-99,-99,0.4,0
12/11/2012,24,-99,0.3,0.8,-99,0.2,0.5,0.3,0,0,-99,0.3,0.4,0.2,-99,0.4,0.3,0.1,-99,0.3,0.3,0.4,-99,0.4,0.3,0
13/11/2012,1,-99,0.2,0.3,-99,0.1,0.4,0.2,0,0,-99,0.3,0.3,0.2,-99,0.3,0.3,0,-99,0.2,0.3,0.2,0.2,0.3,0.3,0
13/11/2012,2,-99,0.2,0.3,-99,0.1,0.4,0.2,0,0,-99,0.2,0.3,0.2,-99,0.3,0.3,0,-99,0.1,0.2,0.1,0.2,0.2,0.3,0
13/11/2012,3,-99,0.1,0.2,-99,0,0.4,0.2,0,0,-99,0.2,0.3,0.1,-99,0.3,0.2,0,-99,0.2,0.3,0.2,0.3,0.2,0.3,0
13/11/2012,4,-99,0.1,0.3,-99,0,0.4,0.2,0,0,-99,0.2,0.3,0.1,-99,0.3,0.2,0,-99,0.1,0.2,0,0.3,0.2,0.3,0
13/11/2012,5,-99,0.1,0.2,-99,0,0.4,0.2,0,0,-99,0.2,0.3,0.1,-99,0.2,0.2,0,-99,0.2,0.2,0,0.3,0.3,0.3,0
13/11/2012,6,-99,0.2,0.3,0,0.1,0.4,0.3,0,0.1,0.5,0.2,0.5,0.1,-99,0.2,0.3,0,-99,0.2,0.3,0.3,0.3,0.3,0.3,0
13/11/2012,7,-99,0.5,0.6,0.4,0.2,0.6,0.5,0.3,0.3,1,0.3,0.7,0.2,-99,0.3,0.5,0.4,-99,0.5,0.6,0.7,0.4,0.5,0.4,0.3
13/11/2012,8,-99,0.9,1.2,0.4,0.6,0.9,0.8,0.5,0.9,1.2,0.3,0.9,0.4,-99,0.5,0.7,0.8,-99,0.8,0.7,0.6,0.7,0.9,0.5,0.6
13/11/2012,9,-99,1,0.9,0.4,0.7,1.1,0.9,0.7,1.4,1.4,0.3,1.1,0.4,-99,0.5,0.8,1,-99,1.1,0.6,0.6,0.9,1,0.5,0.8
13/11/2012,10,-99,0.6,0.8,0.4,1,1,0.7,0.6,0.5,1.3,0.3,1,0.4,-99,0.5,0.8,0.9,-99,0.8,0.5,0.5,0.9,1,0.5,0.3
13/11/2012,11,-99,0.5,0.6,0.5,0.5,0.8,-99,-99,0.5,1,0.3,0.7,0.6,-99,0.7,0.5,0.8,-99,0.9,0.5,0.6,0.8,0.8,0.4,0.3
13/11/2012,12,-99,0.4,0.5,0.4,0.3,0.7,-99,-99,0.6,0.8,0.3,0.6,0.4,-99,0.6,0.4,0.6,-99,0.9,0.4,0.6,0.7,0.6,0.5,0.2
13/11/2012,13,-99,0.4,0.5,0.2,0.4,0.7,-99,-99,0.8,0.7,0.3,0.5,0.4,-99,0.4,0.4,0.5,-99,0.5,0.4,0.4,0.6,0.6,0.4,0.2
13/11/2012,14,-99,0.4,0.6,0.3,0.5,0.7,0.5,-99,1.2,0.7,0.3,0.6,0.4,-99,0.4,0.5,0.5,-99,0.6,0.5,0.4,0.5,0.5,0.5,0.3
13/11/2012,15,-99,0.5,0.6,0.3,0.5,0.8,0.6,-99,0.6,1,0.3,0.6,0.3,-99,0.4,0.5,0.4,-99,0.6,0.5,0.4,0.6,0.6,0.5,0.2
13/11/2012,16,-99,0.5,0.6,0.4,0.5,0.7,0.5,0.4,0.7,1,0.3,0.7,0.5,-99,0.5,0.5,0.6,-99,0.6,0.4,0.4,0.7,0.6,0.4,0.2
13/11/2012,17,-99,0.5,0.5,0.4,0.6,0.7,0.6,0.4,0.2,1.1,0.3,0.8,0.5,-99,0.6,0.6,0.7,-99,0.6,0.5,0.6,0.7,0.7,0.5,0.3
13/11/2012,18,-99,0.5,0.7,0.4,0.7,0.8,0.9,0.6,0.5,0.8,0.3,0.9,0.5,-99,0.6,0.6,0.8,-99,0.6,0.5,0.5,0.6,0.7,0.5,0.4
13/11/2012,19,-99,0.6,0.7,0.4,0.5,0.9,0.8,0.8,0.5,1.4,0.3,0.9,0.6,-99,0.6,0.7,0.9,-99,0.9,0.7,0.6,0.8,0.8,0.6,0.3
13/11/2012,20,-99,0.7,0.6,0.6,0.4,0.9,0.9,0.7,0.8,1,0.4,1,0.5,-99,0.5,0.6,1,-99,0.7,0.7,0.8,0.7,0.8,0.6,0.3
13/11/2012,21,-99,0.5,1,0.3,0.3,0.9,0.7,0.6,0.8,1,0.4,0.9,0.4,-99,0.5,0.6,0.7,-99,0.6,0.5,0.4,0.7,0.7,0.5,0.1
13/11/2012,22,-99,0.4,0.9,0.2,0.3,0.7,0.6,0.6,0.8,0.8,0.4,0.8,0.3,-99,0.4,0.5,0.7,-99,0.6,0.4,0.4,0.7,0.6,0.5,0.1
13/11/2012,23,-99,0.4,0.5,0.2,0.3,0.7,0.5,0.5,0.4,0.6,0.3,0.6,0.3,-99,0.4,0.4,0.4,-99,0.5,0.4,0.2,0.4,0.5,0.5,0.1
13/11/2012,24,-99,0.3,0.4,0.1,0.3,-99,0.4,0.6,0.2,0.6,0.3,0.5,-99,-99,0.4,0.3,0.3,-99,0.4,0.4,0.1,0.4,0.4,0.5,0
14/11/2012,1,-99,0.3,0.3,0.1,0.2,-99,0.3,0.4,0.1,0.4,0.3,0.4,-99,-99,0.4,0.3,0.2,-99,0.3,0.3,0,0.4,0.3,0.4,0
14/11/2012,2,-99,0.2,0.3,0.1,0.1,-99,0.3,0.4,0,0.4,0.3,0.3,-99,-99,0.3,0.3,0.1,-99,0.3,0.3,0,0.4,0.3,0.4,0
14/11/2012,3,-99,0.2,0.3,0.1,0.2,-99,0.2,0.4,0,0.4,0.3,0.3,-99,-99,0.3,0.3,0,-99,0.2,0.3,0,0.3,0.3,0.4,0
14/11/2012,4,-99,0.2,0.3,0.1,0.2,-99,0.2,0.4,0,0.4,0.6,0.3,-99,-99,0.3,0.3,0,-99,0.2,0.3,0,0.3,0.3,0.4,0.1
14/11/2012,5,-99,0.2,0.4,0.1,0.2,-99,0.3,0.5,0.2,0.4,0.5,0.3,-99,-99,0.3,0.5,0,-99,0.3,0.3,0,0.3,0.3,0.4,0.5
14/11/2012,6,-99,0.4,0.5,0.2,0.2,0.5,0.5,0.6,0.3,0.6,0.6,0.5,0.2,-99,0.3,0.5,0.3,-99,0.4,0.4,0.1,0.4,0.4,0.4,1
14/11/2012,7,-99,0.7,1,0.4,0.2,1,0.9,0.8,0.7,1.2,0.5,0.8,0.3,-99,0.5,1.2,0.6,-99,0.6,0.5,0.3,0.7,0.5,0.7,1.5
14/11/2012,8,-99,1.1,1.5,0.8,0.7,1.9,1.4,0.9,1.2,1.4,0.5,1.1,1.1,-99,0.7,1.2,1.3,-99,1.1,0.7,0.8,1,0.9,0.8,1
14/11/2012,9,-99,1.2,0.9,0.8,0.8,1.7,1.3,0.9,0.3,1.3,0.4,0.9,1.1,-99,0.8,1,1,-99,1,0.7,1.3,0.9,0.9,0.7,0.7
14/11/2012,10,-99,0.7,0.6,0.5,0.8,1.2,1.1,0.7,0.4,0.9,0.3,0.7,1.1,-99,0.7,0.6,1.1,-99,1.1,0.6,1.2,0.8,0.8,0.5,0.4
14/11/2012,11,-99,0.6,0.5,0.4,0.6,0.9,0.9,0.5,0.6,0.9,0.3,0.8,1,-99,0.6,0.5,1,-99,1.3,0.3,1.4,0.9,0.8,0.5,0.4
14/11/2012,12,-99,0.5,0.6,0.4,0.4,0.8,0.6,0.5,0.6,1.2,0.3,0.8,0.6,-99,0.6,-99,0.7,-99,0.6,0.4,1.1,0.8,0.8,0.4,0.3
14/11/2012,13,-99,0.4,0.6,0.3,0.4,0.7,0.5,0.4,0.6,0.9,0.3,0.6,0.4,-99,0.5,-99,0.5,-99,0.7,0.3,0.5,0.6,0.8,0.4,0.2
14/11/2012,14,-99,0.4,0.7,0.3,0.4,0.6,0.5,0.3,0.7,0.9,0.3,0.6,0.4,-99,0.4,-99,0.7,-99,0.5,0.4,0.4,0.6,0.7,0.5,0.2
14/11/2012,15,-99,0.5,0.6,0.2,0.4,0.6,0.5,0.4,0.7,0.9,0.3,0.6,0.3,-99,0.4,0.4,0.5,-99,0.6,0.4,0.2,0.6,0.7,0.4,0.2
14/11/2012,16,-99,0.5,0.6,0.2,0.3,0.6,0.5,0.4,0.4,1,0.3,0.7,0.3,-99,0.4,0.4,0.7,-99,0.6,0.3,0.3,0.5,0.7,0.4,0.1
14/11/2012,17,-99,0.5,0.5,0.3,0.3,0.6,0.5,0.4,0.4,1,0.3,0.7,0.3,-99,0.4,0.4,0.6,-99,0.6,0.4,0.4,0.5,0.7,0.4,0.1
14/11/2012,18,-99,0.5,0.5,0.3,0.4,0.7,0.5,0.5,0.5,1,0.3,0.8,0.4,-99,0.5,0.5,0.7,-99,0.6,0.4,0.3,0.6,0.7,0.5,0.1
14/11/2012,19,-99,0.5,0.6,0.3,0.5,0.7,0.6,0.5,0.4,1.1,0.4,0.9,0.4,-99,0.5,0.4,0.7,-99,0.6,0.4,0.2,0.6,0.8,0.6,0.1
14/11/2012,20,-99,0.5,0.6,0.3,0.4,0.7,0.5,0.7,0.2,0.9,0.3,0.7,0.4,-99,0.5,0.5,0.6,-99,0.5,0.4,0.3,0.6,0.7,0.6,0.2
14/11/2012,21,-99,0.5,0.7,0.3,0.3,0.7,0.6,0.8,0.2,0.8,0.4,0.8,0.4,-99,0.5,0.6,0.8,-99,0.5,0.5,0.4,0.6,0.7,0.5,0.1
14/11/2012,22,-99,0.4,0.6,0.2,0.4,0.7,0.6,0.7,0.1,0.9,0.4,0.9,0.4,-99,0.5,0.5,0.7,-99,0.5,0.5,0.3,0.7,0.8,0.6,0
14/11/2012,23,-99,0.4,0.5,0.2,0.3,0.6,0.5,0.7,0.4,0.6,0.3,0.7,0.3,-99,0.5,0.4,0.6,-99,0.5,0.4,0.3,0.6,0.7,0.5,0.1
14/11/2012,24,-99,0.4,0.5,0.1,0.2,0.6,0.3,0.6,0.1,0.5,0.3,0.7,0.3,-99,0.4,0.4,0.4,-99,0.3,0.4,0.3,0.5,0.6,0.5,-99
15/11/2012,1,-99,0.4,0.5,0.1,0.1,0.6,0.4,0.4,0.2,0.6,0.3,0.5,0.2,-99,0.3,0.3,0.3,-99,0.3,0.4,0.2,0.5,0.5,0.4,-99
15/11/2012,2,-99,0.4,0.5,0.1,0.3,0.6,0.3,0.4,0.3,0.5,0.3,0.4,0.2,-99,0.3,0.3,0.2,-99,0.3,0.3,0.1,0.4,0.4,0.5,-99
15/11/2012,3,-99,0.3,0.8,0.1,0.2,0.6,0.4,0.3,0.1,0.5,0.5,0.4,0.2,-99,0.3,0.4,0.1,-99,0.3,0.3,0,0.5,0.5,0.5,-99
15/11/2012,4,-99,0.3,1,0.1,0.2,0.6,0.3,0.4,0,0.5,0.5,0.6,0.2,-99,0.3,0.5,0.2,-99,0.4,0.4,0.1,0.4,0.6,0.5,-99
15/11/2012,5,-99,0.3,0.9,0.1,0.3,0.6,0.3,0.5,0,0.5,0.4,0.4,0.1,-99,0.3,1.1,0.1,-99,0.4,0.3,0,0.5,0.6,0.5,-99
15/11/2012,6,-99,0.4,0.9,0.4,0.4,0.6,0.7,0.7,0.4,0.9,0.5,0.6,0.1,-99,0.4,1.1,0.2,-99,0.6,0.4,0,0.6,0.6,0.6,1.7
15/11/2012,7,-99,1,2,0.9,1.2,0.7,1.3,1.1,1.3,1.5,1,1,0.3,-99,0.7,1.4,0.6,-99,1.1,0.9,0.2,0.8,0.9,0.8,2.4
15/11/2012,8,-99,1.1,3.3,1.1,1.8,1.3,2.2,2.1,1.7,2.6,1.5,1.5,0.7,-99,1,2.4,1.5,-99,1.8,1.6,0.1,1.4,1.4,0.9,4.1
15/11/2012,9,-99,1.4,2.1,0.6,1.2,1.3,2.1,2,0.7,2.9,0.6,1.1,0.6,-99,0.5,1.7,1.7,-99,2.4,1.8,0.3,1.8,1.5,1.2,2.7
15/11/2012,10,-99,1.1,1,0.5,-99,1.2,1.1,1.3,0.6,1.3,0.4,0.8,0.6,-99,0.5,0.7,1.9,-99,1.6,1.2,-99,1.6,1.2,0.8,0.5
15/11/2012,11,-99,-99,0.8,0.3,-99,1.1,1.1,0.7,0.7,1.6,0.4,0.8,0.4,-99,0.5,0.9,1.4,-99,0.9,0.5,-99,1.4,1.2,0.6,0.3
15/11/2012,12,-99,-99,0.7,0.3,-99,1,0.9,0.5,0.6,1.2,0.4,0.8,0.4,-99,0.4,0.7,0.9,-99,0.8,0.4,-99,1,1.3,0.5,0.2
15/11/2012,13,-99,-99,0.6,0.2,-99,0.8,0.7,0.3,0.4,0.9,0.3,0.6,0.5,-99,0.4,0.5,0.6,-99,0.5,0.3,-99,0.9,1.1,0.5,0.2
15/11/2012,14,-99,0.5,0.7,0.3,-99,0.8,0.5,0.4,0.9,0.7,0.3,0.5,0.4,-99,0.4,0.4,0.6,-99,0.5,0.3,0.4,0.7,0.7,0.6,0.1
15/11/2012,15,-99,0.3,0.7,0.3,-99,0.7,0.5,0.5,0.5,0.7,0.3,0.6,0.4,-99,0.4,0.4,0.5,-99,0.6,0.3,0.2,0.4,0.6,0.4,0.1
15/11/2012,16,-99,0.3,0.6,0.2,-99,0.5,0.4,0.6,0.5,0.9,0.3,0.6,0.3,-99,0.3,0.4,0.5,-99,0.5,0.4,0.2,0.5,0.5,0.4,0.2
15/11/2012,17,-99,0.4,0.9,0.2,-99,0.6,0.4,0.5,0.4,0.9,0.3,0.7,0.3,-99,0.4,0.4,0.4,-99,0.5,0.4,-99,0.5,0.5,0.4,0.1
15/11/2012,18,-99,0.4,0.8,0.3,-99,0.6,0.5,0.4,0.4,1,0.3,0.8,0.3,-99,0.5,0.4,0.5,-99,0.5,0.5,0.1,0.5,0.6,0.5,0.2
15/11/2012,19,-99,0.7,1,0.4,-99,0.7,0.7,0.6,0.3,1,0.4,0.9,0.5,-99,0.5,0.6,0.5,-99,0.7,0.6,0.1,0.5,0.6,0.7,0.1
15/11/2012,20,-99,0.7,1.6,0.4,-99,0.7,0.9,0.9,0.3,0.9,0.6,1.2,0.5,-99,0.6,0.6,0.7,-99,0.9,1,0.2,0.6,0.7,0.9,0.3
15/11/2012,21,-99,0.6,1.7,0.4,-99,0.8,0.8,1.2,0.5,0.7,1,1.1,0.6,-99,0.6,0.7,0.7,-99,1.3,0.7,0.2,0.7,0.9,1,0.6
15/11/2012,22,-99,0.8,1.3,0.4,-99,0.9,0.9,1.2,1.1,0.8,1,1.2,0.4,-99,0.6,1.3,0.9,-99,1.2,0.9,0.4,1.1,0.9,1,0.7
15/11/2012,23,-99,1.1,1.3,0.6,-99,1.2,0.9,1.4,1.2,1.2,0.6,1.4,0.5,-99,0.7,1.4,1,-99,1,1.2,0.2,1.2,1.2,1.1,0.9
15/11/2012,24,-99,1.1,1.5,0.7,-99,1.1,0.9,1.1,0.8,1.2,1,0.8,0.7,-99,0.7,1.1,0.9,-99,0.8,1.1,0,-99,1.9,1,1.2
16/11/2012,1,-99,0.7,1,0.8,-99,1.1,0.8,1.1,0.4,0.9,1.1,0.6,0.4,-99,0.5,1.2,0.9,-99,0.8,0.8,0,-99,1.4,0.6,1.2
16/11/2012,2,-99,0.6,0.9,0.5,-99,1,0.8,0.6,0.3,1,0.9,0.5,0.2,-99,0.4,1.4,0.4,-99,0.6,0.5,0,-99,1.1,0.5,1.2
16/11/2012,3,-99,0.5,0.9,0.4,-99,0.8,0.6,0.4,1.1,0.8,0.8,0.4,0.1,-99,0.3,0.9,0.3,-99,0.6,0.5,0,-99,0.8,0.4,0.8
16/11/2012,4,-99,0.5,0.7,0.2,-99,0.8,0.6,0.4,0.9,0.7,0.6,0.4,0.1,-99,0.3,0.7,0.4,-99,0.5,0.5,0,-99,0.6,0.5,0.8
16/11/2012,5,-99,0.4,1.1,0.3,-99,0.7,0.6,0.6,0.7,0.8,0.7,0.5,0.1,-99,0.3,0.8,0.4,-99,0.5,0.3,0.1,-99,0.4,0.6,0.6
16/11/2012,6,-99,0.4,1.3,0.4,-99,0.7,0.6,0.6,0.7,0.9,0.6,0.7,0.4,-99,0.4,1.2,0.5,-99,0.4,0.3,0.3,0.5,0.6,0.7,0.8
16/11/2012,7,-99,0.4,2.1,1,-99,0.8,1.2,1.1,1.4,1.3,0.5,0.7,0.5,-99,0.8,1.1,0.8,-99,0.7,0.4,0.4,0.8,0.8,0.9,1.1
16/11/2012,8,-99,0.9,2.5,1.6,-99,1,1.6,1.1,1.2,1.8,0.6,1,0.9,-99,0.9,1.3,1,-99,1.1,0.5,0.5,1,0.9,1,1.2
16/11/2012,9,-99,1.2,1.5,1.5,-99,1.2,1.7,0.8,1.1,1.7,0.8,1.7,0.7,-99,1.3,1,1,-99,1.3,0.8,1.2,1.1,1.1,1.1,1.3
16/11/2012,10,-99,1.3,0.9,1.2,-99,1.6,1.6,0.9,1.5,1.4,0.5,1.2,0.8,-99,1.1,1.1,1,-99,1.3,0.9,1.3,1.1,1.6,0.9,1.3
16/11/2012,11,-99,1.5,1.2,0.8,-99,1.9,1.5,1.2,1.7,1.8,0.5,-99,0.9,-99,0.9,1.2,1.3,-99,1.2,0.9,1.4,1.5,1.8,0.9,1.4
16/11/2012,12,-99,1.2,1.5,0.3,-99,1.6,1.3,1,1.5,1.7,0.5,-99,0.7,-99,0.6,1.3,0.9,-99,1.2,0.8,0.8,1.3,1.9,0.8,1.5
16/11/2012,13,-99,0.9,1.1,0.3,-99,1,0.8,0.5,1.4,1.1,0.5,-99,0.5,-99,0.5,0.6,0.6,-99,0.8,0.5,0.4,0.7,1.4,0.6,0.6
16/11/2012,14,-99,0.5,0.8,0.3,-99,0.9,0.8,0.5,0.3,0.8,0.4,0.7,0.5,-99,0.5,0.4,0.7,-99,0.6,0.3,0.5,0.5,0.9,0.5,0.3
16/11/2012,15,-99,0.3,0.6,0.2,-99,0.6,0.5,0.5,0.3,0.6,0.3,0.7,0.5,-99,0.3,0.4,0.4,-99,0.6,0.4,0.6,0.3,0.6,0.4,0.2
16/11/2012,16,-99,0.4,0.5,0.2,-99,0.5,0.5,0.5,0.4,0.7,0.3,0.7,0.3,-99,0.4,0.3,0.3,-99,0.6,0.4,0.3,0.3,0.5,0.4,0.1
16/11/2012,17,-99,0.4,0.5,0.2,-99,0.5,0.5,0.5,0.2,0.7,0.3,0.7,0.3,-99,0.4,0.4,0.4,-99,0.6,0.5,0.2,0.4,0.5,0.4,0.2
16/11/2012,18,0.4,0.5,1,0.2,-99,0.6,0.7,0.5,0.1,0.6,0.3,0.8,0.3,-99,0.5,0.4,0.5,-99,0.5,0.5,0.1,0.4,0.5,0.5,0.2
16/11/2012,19,0.5,0.6,1.2,0.3,-99,0.6,0.7,0.5,0.2,0.7,0.4,1,0.4,-99,0.5,0.5,0.4,-99,0.6,0.6,0.3,0.5,0.6,0.6,0.2
16/11/2012,20,0.5,0.5,1.1,0.4,-99,0.7,0.7,0.5,0.1,0.7,0.4,0.9,0.4,-99,0.6,0.5,0.4,-99,0.6,0.5,0.4,0.4,0.6,0.7,0.4
16/11/2012,21,0.5,0.6,1,0.4,-99,0.7,0.8,1,0.1,0.7,0.4,0.9,0.5,-99,0.6,0.5,0.5,-99,0.6,0.5,0.6,0.4,0.6,0.7,0.1
16/11/2012,22,0.7,0.5,0.8,0.3,-99,0.7,0.7,0.8,0.9,0.8,0.4,0.8,0.5,-99,0.5,0.6,0.7,-99,0.6,0.6,0.5,0.8,0.7,0.6,0.1
16/11/2012,23,0.9,0.4,0.7,0.2,-99,0.7,0.6,0.7,0.8,0.8,0.4,0.9,0.4,-99,0.4,0.6,0.6,-99,0.6,0.5,0.5,0.7,0.9,0.8,0.3
16/11/2012,24,0.9,0.4,0.8,0.2,-99,0.7,0.5,0.6,0.4,0.8,0.4,1,0.4,-99,0.5,0.6,0.5,-99,0.4,0.4,0.3,0.7,0.9,0.7,0.2
17/11/2012,1,0.8,0.4,0.7,0.2,0.5,0.7,0.5,0.6,0.3,0.7,0.5,0.8,0.4,-99,0.5,0.5,0.5,-99,0.3,0.5,0.2,0.6,0.8,0.6,0.1
17/11/2012,2,0.8,0.4,0.7,0.1,0.7,0.6,0.5,0.7,0.1,0.6,0.8,0.7,0.4,-99,0.5,0.5,0.4,-99,0.4,0.4,0.4,0.7,0.8,0.6,0.1
17/11/2012,3,0.8,0.4,0.6,0.1,0.4,0.5,0.4,0.6,0,0.4,0.6,0.6,0.2,-99,0.4,0.4,0.3,-99,0.5,0.4,0.3,0.5,0.7,0.4,0
17/11/2012,4,0.9,0.3,0.7,0.1,0.5,0.5,0.4,0.6,0,0.5,0.7,0.5,0.2,-99,0.3,0.7,0.1,-99,0.4,0.3,0.2,0.4,0.6,0.4,0
17/11/2012,5,0.8,0.2,0.5,0.1,0.5,0.6,0.5,0.6,0.1,0.7,0.4,0.5,0.2,-99,0.3,0.7,0.1,-99,0.4,0.3,0.4,0.4,0.6,0.5,0
17/11/2012,6,0.8,0.2,0.6,0.1,0.4,0.5,0.6,0.7,0.2,0.9,0.4,0.6,0.2,-99,0.3,0.5,0.3,-99,0.4,0.4,0.4,0.5,0.6,0.4,0.4
17/11/2012,7,0.9,0.4,0.6,0.5,0.4,0.5,0.9,0.8,0.4,1,0.5,0.6,0.3,-99,0.4,0.7,0.4,-99,0.5,0.5,0.6,0.7,0.6,0.5,0.3
17/11/2012,8,1,0.5,0.6,0.4,0.4,0.6,1.2,0.8,0.7,0.9,0.5,0.8,0.3,-99,0.4,1,0.5,-99,0.9,0.5,0.4,0.8,0.7,0.5,0.4
17/11/2012,9,0.6,0.4,0.6,0.4,0.6,0.7,1.4,0.7,0.8,1.1,0.4,0.8,0.3,-99,0.4,0.8,0.8,-99,0.8,0.5,0.5,0.9,0.9,0.5,0.5
17/11/2012,10,0.5,0.4,0.5,0.4,0.8,0.9,0.8,0.4,0.7,0.7,0.3,0.6,0.3,-99,0.4,0.5,0.9,-99,1.1,0.4,0.5,0.8,0.8,0.5,0.4
17/11/2012,11,0.6,0.3,0.4,0.4,0.7,0.7,0.6,0.4,0.9,0.7,0.3,0.7,0.4,-99,-99,0.5,0.7,-99,0.8,0.4,0.4,0.8,0.5,0.5,0.2
17/11/2012,12,0.5,0.3,0.4,0.4,0.5,0.6,0.5,0.5,0.6,0.7,0.3,0.6,0.4,-99,0.5,0.4,0.6,-99,0.7,0.3,0.5,0.6,0.4,0.4,0.1
17/11/2012,13,0.5,0.3,0.5,0.4,0.5,0.7,0.6,0.4,0.5,0.7,0.3,0.6,0.4,-99,0.5,0.4,0.4,-99,0.6,0.3,0.4,0.6,0.4,0.4,0.2
17/11/2012,14,0.6,0.3,0.5,0.3,0.5,0.6,0.5,0.3,0.3,0.6,0.3,0.6,0.3,-99,0.4,0.4,0.4,-99,0.5,0.3,0.4,0.4,0.4,0.4,0.2
17/11/2012,15,0.5,0.3,0.5,0.3,0.6,0.6,0.5,0.3,0.3,0.7,0.3,0.6,0.3,-99,0.4,0.4,0.4,-99,0.5,0.4,0.4,0.4,0.4,0.5,0.1
17/11/2012,16,0.5,0.3,0.5,0.3,0.6,0.5,0.5,0.3,0.4,0.7,0.3,0.6,0.2,-99,0.4,0.4,0.4,-99,0.5,0.4,0.3,0.4,0.4,0.5,0.2
17/11/2012,17,0.6,0.4,0.4,0.3,0.6,0.5,0.5,0.3,0.4,0.6,0.3,0.6,0.2,-99,0.4,0.4,0.4,-99,0.4,0.4,0.2,0.4,0.4,0.5,0.1
17/11/2012,18,0.6,0.3,0.5,0.4,0.7,0.6,0.5,0.3,0.3,0.6,0.4,0.7,0.3,-99,0.4,0.5,0.4,-99,0.5,0.5,0.3,0.4,0.4,0.5,0.2
17/11/2012,19,0.7,0.5,0.5,0.4,0.6,0.7,0.7,0.5,0.2,0.6,0.4,0.8,0.3,-99,0.5,0.6,0.4,-99,0.6,0.6,0.2,0.5,0.5,0.7,0.2
17/11/2012,20,0.7,0.5,0.9,0.3,0.7,0.6,0.7,0.9,0.2,0.9,0.4,0.8,0.4,-99,0.5,0.7,0.5,-99,0.6,0.6,0.4,0.5,0.5,0.7,0.2
17/11/2012,21,0.7,0.4,0.8,0.3,0.5,0.8,0.7,0.8,1,0.7,0.4,1,0.4,-99,0.4,0.6,0.5,-99,0.6,0.5,0.5,0.7,0.7,0.7,0.2
17/11/2012,22,0.8,0.4,0.7,0.3,0.5,0.7,0.6,0.8,0.9,0.7,0.4,1,0.3,-99,0.4,0.6,0.4,-99,0.5,0.5,0.3,0.7,0.8,0.7,0.3
17/11/2012,23,0.8,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.5,0.8,0.5,1,0.3,-99,0.5,0.8,0.4,-99,0.5,0.5,0.5,0.5,0.8,0.6,0.1
17/11/2012,24,0.8,0.3,0.7,0.3,0.6,0.7,0.5,0.6,0.4,0.7,0.6,0.8,0.3,-99,-99,0.9,0.4,-99,0.4,0.4,0.6,0.5,0.8,0.6,0.1
18/11/2012,1,0.8,0.4,0.7,0.3,0.5,0.7,0.5,0.6,0.2,0.7,0.7,0.6,0.3,-99,-99,0.5,0.4,-99,0.3,0.3,0.4,0.6,0.7,0.7,0.2
18/11/2012,2,1,0.2,0.6,0.3,0.4,0.6,0.4,0.6,0.3,0.6,0.5,0.6,0.3,-99,-99,0.4,0.1,-99,0.3,0.3,0.4,0.5,0.6,0.6,0.5
