FECHA,HORA,ACO,CAM,FAC,IZT,MER,PED,SAG,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
10/10/2011,12,-99,44,25,37,62,41,22,32,41,37,23,54,-99,63,,,,,,,,
10/10/2011,13,-99,45,23,32,67,54,16,38,29,37,11,52,18,47,,,,,,,,
10/10/2011,14,-99,46,25,23,64,57,32,18,29,36,14,51,12,47,,,,,,,,
10/10/2011,15,10,41,18,40,76,57,33,39,56,52,2,52,22,42,,,,,,,,
10/10/2011,16,12,29,22,32,47,51,32,33,81,51,21,32,31,38,,,,,,,,
10/10/2011,17,23,32,56,21,41,54,30,72,15,60,33,51,44,46,,,,,,,,
10/10/2011,18,27,50,31,63,68,48,32,46,-99,32,50,39,48,49,,,,,,,,
10/10/2011,19,30,53,38,35,57,29,28,9,18,35,24,27,24,56,,,,,,,,
10/10/2011,20,19,21,39,33,35,32,24,21,30,24,29,31,30,21,,,,,,,,
10/10/2011,21,16,11,2,13,23,17,18,5,27,20,28,23,24,14,,,,,,,,
10/10/2011,22,6,23,2,11,13,15,16,12,1,18,21,17,11,19,,,,,,,,
10/10/2011,23,10,6,-99,10,19,14,13,3,-99,21,12,17,14,13,,,,,,,,
10/10/2011,24,9,11,-99,8,17,16,8,-99,-99,9,5,13,10,10,,,,,,,,
11/10/2011,1,3,24,-99,4,22,9,10,-99,-99,12,4,11,-99,4,,,,,,,,
11/10/2011,2,6,4,-99,15,17,13,16,-99,-99,13,5,13,4,8,,,,,,,,
11/10/2011,3,3,16,-99,10,13,-99,19,-99,-99,4,3,13,6,11,,,,,,,,
11/10/2011,4,3,13,-99,6,9,4,11,-99,-99,-99,2,14,4,8,,,,,,,,
11/10/2011,5,3,-99,2,22,15,10,16,3,4,24,10,17,12,18,,,,,,,,
11/10/2011,6,8,28,7,17,15,12,-99,10,4,20,5,17,15,27,,,,,,,,
11/10/2011,7,7,32,14,17,14,16,-99,9,2,21,16,26,17,30,,,,,,,,
11/10/2011,8,7,14,14,22,15,16,-99,17,19,58,28,25,22,37,,,,,,,,
11/10/2011,9,4,36,20,25,-99,17,25,10,11,52,28,28,39,47,,,,,,,,
11/10/2011,10,18,40,22,28,-99,26,61,10,11,40,14,28,27,66,,,,,,,,
11/10/2011,11,26,44,36,20,-99,26,36,-99,22,49,30,23,51,55,,,,,,,,
11/10/2011,12,26,25,17,17,22,28,45,-99,-99,49,4,22,33,55,,,,,,,,
11/10/2011,13,33,14,-99,10,22,10,24,-99,-99,13,10,15,26,55,,,,,,,,
11/10/2011,14,36,6,4,13,19,13,25,-99,-99,26,-99,12,9,22,,,,,,,,
11/10/2011,15,9,9,8,-99,15,13,20,-99,-99,23,-99,13,32,37,,,,,,,,
11/10/2011,16,8,10,11,12,14,15,28,-99,1,-99,-99,9,15,34,,,,,,,,
11/10/2011,17,38,10,11,11,17,18,26,5,4,-99,1,10,20,41,,,,,,,,
11/10/2011,18,-99,12,22,18,18,17,31,14,5,10,3,15,25,25,,,,,,,,
11/10/2011,19,45,9,31,25,18,23,32,35,11,15,78,12,49,39,,,,,,,,
11/10/2011,20,16,17,58,17,12,17,19,-99,8,25,68,10,48,31,,,,,,,,
11/10/2011,21,19,34,28,8,11,14,27,2,14,55,49,10,47,27,,,,,,,,
11/10/2011,22,16,51,20,15,17,16,32,13,16,35,57,16,42,38,,,,,,,,
11/10/2011,23,13,42,8,13,51,11,19,48,5,31,33,12,24,41,,,,,,,,
11/10/2011,24,13,33,11,40,46,12,19,22,1,40,17,14,16,70,,,,,,,,
12/10/2011,1,22,29,13,38,42,11,30,-99,-99,36,8,10,11,51,,,,,,,,
12/10/2011,2,30,45,9,36,35,10,43,3,11,37,16,12,20,57,,,,,,,,
12/10/2011,3,28,34,-99,40,45,9,34,3,8,44,21,19,15,47,,,,,,,,
12/10/2011,4,18,43,27,33,50,7,55,3,9,41,31,15,34,27,,,,,,,,
12/10/2011,5,16,17,10,39,41,12,61,6,16,36,41,23,49,98,,,,,,,,
12/10/2011,6,-99,43,49,34,48,20,50,12,18,47,53,20,56,70,,,,,,,,
12/10/2011,7,23,40,39,34,45,31,-99,14,29,49,59,37,60,86,,,,,,,,
12/10/2011,8,27,66,42,27,45,34,-99,35,28,49,96,41,64,79,,,,,,,,
12/10/2011,9,17,45,41,39,54,32,-99,33,33,74,92,40,52,50,,,,,,,,
12/10/2011,10,20,57,68,52,66,36,-99,27,15,81,75,35,-99,77,,,,,,,,
12/10/2011,11,33,60,36,42,71,43,-99,31,11,64,57,24,63,68,,,,,,,,
12/10/2011,12,29,67,30,28,54,42,-99,24,-99,55,85,25,76,60,,,,,,,,
12/10/2011,13,20,52,12,21,42,40,-99,13,8,70,108,23,71,50,,,,,,,,
12/10/2011,14,21,15,-99,23,57,33,-99,11,12,91,85,19,93,58,,,,,,,,
12/10/2011,15,28,18,-99,29,45,32,-99,41,23,100,77,22,69,61,,,,,,,,
12/10/2011,16,48,39,54,27,37,26,-99,14,-99,109,64,23,73,66,,,,,,,,
12/10/2011,17,38,41,55,25,38,24,-99,-99,32,103,27,22,35,63,,,,,,,,
12/10/2011,18,-99,40,49,34,37,14,-99,58,29,28,15,22,30,58,,,,,,,,
12/10/2011,19,56,30,21,40,26,25,-99,27,27,29,23,16,22,26,,,,,,,,
12/10/2011,20,23,-99,29,18,16,27,-99,8,20,31,11,14,23,19,,,,,,,,
12/10/2011,21,17,41,30,9,19,21,-99,13,5,34,22,10,25,53,,,,,,,,
12/10/2011,22,12,34,21,11,18,16,-99,1,-99,21,41,14,3,40,,,,,,,,
12/10/2011,23,9,35,10,19,19,15,-99,-99,4,22,2,12,-99,46,,,,,,,,
12/10/2011,24,15,39,13,6,14,14,-99,6,9,27,10,15,12,34,,,,,,,,
13/10/2011,1,7,36,19,10,19,16,-99,7,6,28,11,19,18,10,,,,,,,,
13/10/2011,2,8,33,12,14,29,11,-99,4,-99,24,12,20,16,44,,,,,,,,
13/10/2011,3,11,29,10,17,31,8,-99,11,9,24,26,22,8,17,,,,,,,,
13/10/2011,4,12,23,14,28,86,17,-99,24,5,37,32,23,19,54,,,,,,,,
13/10/2011,5,13,37,27,64,93,20,-99,15,16,32,30,32,18,47,,,,,,,,
13/10/2011,6,-99,36,46,41,68,26,-99,19,19,48,58,38,28,55,,,,,,,,
13/10/2011,7,21,44,53,36,64,27,-99,22,19,47,57,49,40,100,,,,,,,,
13/10/2011,8,27,70,40,50,73,40,-99,33,40,51,79,55,60,81,,,,,,,,
13/10/2011,9,29,45,24,58,75,35,-99,35,37,54,80,57,66,101,,,,,,,,
13/10/2011,10,27,72,-99,48,77,24,-99,31,33,50,43,61,38,64,,,,,,,,
13/10/2011,11,35,-99,-99,53,90,33,-99,37,46,-99,32,63,47,64,,,,,,,,
13/10/2011,12,46,43,-99,61,75,31,-99,42,54,41,31,66,34,50,,,,,,,,
13/10/2011,13,20,52,38,59,72,58,-99,67,39,52,25,59,50,30,,,,,,,,
13/10/2011,14,13,27,29,37,50,55,-99,42,19,34,6,47,20,62,,,,,,,,
13/10/2011,15,14,30,18,31,59,35,-99,14,37,33,16,30,18,40,,,,,,,,
13/10/2011,16,21,42,21,32,60,28,-99,48,44,26,27,36,23,39,,,,,,,,
13/10/2011,17,26,49,29,31,55,38,-99,45,25,30,23,28,30,40,,,,,,,,
13/10/2011,18,16,23,23,27,33,31,-99,17,31,31,21,27,15,19,,,,,,,,
13/10/2011,19,16,5,-99,17,18,25,-99,15,4,29,19,13,8,51,,,,,,,,
13/10/2011,20,10,5,-99,8,16,10,-99,-99,8,24,-99,12,12,43,,,,,,,,
13/10/2011,21,7,33,-99,2,22,17,-99,-99,-99,25,3,16,5,40,,,,,,,,
13/10/2011,22,10,26,11,12,20,8,-99,-99,1,8,-99,20,1,-99,,,,,,,,
13/10/2011,23,8,19,6,9,16,8,-99,-99,5,17,-99,20,-99,-99,,,,,,,,
13/10/2011,24,6,3,6,8,17,9,-99,-99,-99,9,-99,12,-99,-99,,,,,,,,
14/10/2011,1,2,-99,6,-99,17,5,-99,-99,-99,13,-99,10,-99,-99,,,,,,,,
14/10/2011,2,5,19,4,15,15,8,-99,-99,1,9,9,9,2,12,,,,,,,,
14/10/2011,3,4,14,2,10,25,7,-99,-99,4,10,3,15,14,18,,,,,,,,
14/10/2011,4,10,13,7,10,27,12,-99,-99,10,16,2,14,21,50,,,,,,,,
14/10/2011,5,14,23,14,8,29,7,-99,-99,-99,18,7,27,33,68,,,,,,,,
14/10/2011,6,15,38,29,19,72,12,-99,14,11,37,47,33,46,110,,,,,,,,
14/10/2011,7,20,73,47,48,60,21,-99,18,10,66,52,43,52,126,,,,,,,,
14/10/2011,8,15,87,47,47,92,30,-99,41,37,85,51,56,83,141,,,,,,,,
14/10/2011,9,14,86,33,52,108,12,-99,5,20,73,46,64,48,68,,,,,,,,
14/10/2011,10,14,31,12,43,56,20,-99,28,22,32,22,42,12,28,,,,,,,,
14/10/2011,11,15,16,16,20,45,27,-99,14,22,34,3,24,36,27,,,,,,,,
14/10/2011,12,11,19,16,16,30,29,-99,23,27,29,-99,25,22,37,,,,,,,,
14/10/2011,13,12,15,16,16,34,29,-99,15,18,22,-99,-99,54,32,,,,,,,,
14/10/2011,14,11,11,18,21,41,42,18,13,19,-99,7,-99,12,24,,,,,,,,
14/10/2011,15,17,12,20,18,47,29,21,19,17,22,6,-99,17,23,,,,,,,,
14/10/2011,16,12,12,23,22,47,22,25,20,18,15,5,-99,27,31,,,,,,,,
14/10/2011,17,16,22,25,21,42,24,20,20,21,21,9,-99,35,35,,,,,,,,
14/10/2011,18,-99,25,27,23,47,21,26,23,31,28,28,-99,29,35,,,,,,,,
14/10/2011,19,27,32,30,26,36,19,27,26,23,-99,31,-99,29,37,,,,,,,,
14/10/2011,20,22,21,28,33,36,24,30,30,36,-99,36,-99,29,40,,,,,,,,
14/10/2011,21,25,19,25,19,41,13,29,15,26,-99,32,-99,38,43,,,,,,,,
14/10/2011,22,20,13,25,23,25,22,39,19,17,29,42,-99,42,29,,,,,,,,
14/10/2011,23,25,22,20,15,36,23,28,24,14,38,44,24,37,20,,,,,,,,
14/10/2011,24,26,-99,12,-99,51,22,28,21,16,29,40,32,27,23,,,,,,,,
15/10/2011,1,34,22,12,30,48,15,24,12,21,16,28,34,26,18,,,,,,,,
15/10/2011,2,35,42,8,27,37,13,17,9,11,25,32,30,25,12,,,,,,,,
15/10/2011,3,27,17,10,22,32,12,21,8,11,21,23,28,22,14,,,,,,,,
15/10/2011,4,20,22,9,18,37,17,21,11,16,12,31,27,20,23,,,,,,,,
15/10/2011,5,18,34,13,28,82,14,25,14,23,27,41,40,30,47,,,,,,,,
15/10/2011,6,-99,34,16,25,124,21,33,17,25,55,37,47,36,42,,,,,,,,
15/10/2011,7,28,49,21,39,75,19,52,27,34,93,43,46,54,34,,,,,,,,
15/10/2011,8,33,60,24,38,75,28,60,30,25,73,72,47,86,36,,,,,,,,
15/10/2011,9,43,55,17,41,82,16,46,9,24,52,35,39,63,28,,,,,,,,
15/10/2011,10,21,37,26,36,53,23,32,21,22,51,34,23,14,58,,,,,,,,
15/10/2011,11,16,24,32,-99,43,26,31,21,15,46,11,23,28,54,,,,,,,,
15/10/2011,12,12,25,26,26,40,34,30,25,-99,42,1,24,14,38,,,,,,,,
15/10/2011,13,9,34,20,15,37,38,34,17,23,41,-99,25,19,31,,,,,,,,
15/10/2011,14,10,18,14,-99,54,36,27,-99,14,32,12,22,23,36,,,,,,,,
15/10/2011,15,14,26,30,16,49,25,28,13,17,29,3,21,21,39,,,,,,,,
15/10/2011,16,21,25,25,26,46,27,30,21,26,26,15,18,24,39,,,,,,,,
15/10/2011,17,19,16,30,21,38,26,24,17,21,23,13,19,24,43,,,,,,,,
15/10/2011,18,-99,25,30,27,34,19,26,18,31,21,25,20,34,42,,,,,,,,
15/10/2011,19,31,26,35,31,40,19,29,41,37,17,41,25,29,43,,,,,,,,
15/10/2011,20,27,32,30,32,42,19,33,38,44,42,44,25,34,30,,,,,,,,
15/10/2011,21,32,-99,20,27,31,19,21,28,39,28,30,23,39,26,,,,,,,,
15/10/2011,22,20,11,20,32,30,21,23,25,24,20,25,21,28,20,,,,,,,,
15/10/2011,23,17,22,15,18,31,21,12,19,23,20,21,21,23,23,,,,,,,,
15/10/2011,24,18,-99,13,22,27,15,21,15,18,23,31,17,23,22,,,,,,,,
16/10/2011,1,20,13,11,28,26,18,20,10,16,19,26,21,24,29,,,,,,,,
16/10/2011,2,27,15,15,25,26,12,23,10,19,22,23,24,27,19,,,,,,,,
16/10/2011,3,22,30,12,22,40,20,19,13,16,29,23,28,27,21,,,,,,,,
16/10/2011,4,26,17,17,27,38,20,19,16,20,25,19,33,24,20,,,,,,,,
16/10/2011,5,22,23,16,20,35,19,35,15,19,27,24,25,25,35,,,,,,,,
16/10/2011,6,-99,26,15,24,49,17,35,14,22,38,23,27,41,55,,,,,,,,
16/10/2011,7,19,38,17,-99,57,16,36,19,30,42,31,33,36,56,,,,,,,,
16/10/2011,8,32,38,22,38,48,22,55,44,43,44,50,29,63,77,,,,,,,,
16/10/2011,9,25,57,18,33,48,19,59,37,33,59,53,30,53,70,,,,,,,,
16/10/2011,10,17,40,19,23,44,-99,35,31,33,32,3,32,24,58,,,,,,,,
16/10/2011,11,13,43,21,-99,51,-99,29,30,31,31,12,28,28,42,,,,,,,,
16/10/2011,12,9,56,21,33,49,35,31,23,29,35,18,45,25,32,,,,,,,,
16/10/2011,13,10,45,24,33,49,36,31,19,32,29,7,31,1,29,,,,,,,,
16/10/2011,14,5,25,22,20,36,31,20,18,22,29,6,23,12,18,,,,,,,,
16/10/2011,15,8,14,11,17,35,25,21,12,6,20,9,14,27,16,,,,,,,,
16/10/2011,16,12,15,19,11,28,22,17,-99,5,23,10,19,27,26,,,,,,,,
16/10/2011,17,14,23,28,16,32,15,23,25,10,18,18,12,16,28,,,,,,,,
16/10/2011,18,-99,19,29,18,22,17,19,20,22,14,17,17,11,26,,,,,,,,
16/10/2011,19,27,29,31,18,22,15,33,17,21,19,46,15,30,27,,,,,,,,
16/10/2011,20,22,32,24,25,32,14,25,21,19,46,37,15,43,15,,,,,,,,
16/10/2011,21,20,-99,18,19,29,21,27,25,22,30,33,16,37,22,,,,,,,,
16/10/2011,22,16,28,13,21,21,17,25,23,16,27,25,16,27,15,,,,,,,,
16/10/2011,23,16,20,13,15,25,16,19,11,18,23,16,21,23,6,,,,,,,,
16/10/2011,24,9,14,13,17,27,17,15,10,10,20,21,20,19,14,,,,,,,,
17/10/2011,1,10,18,7,20,28,6,9,10,8,19,33,24,20,27,,,,,,,,
17/10/2011,2,16,36,7,23,25,9,21,2,9,34,31,21,30,28,,,,,,,,
17/10/2011,3,14,25,6,23,23,9,27,8,11,43,25,17,12,40,,,,,,,,
17/10/2011,4,21,47,8,23,29,4,37,11,15,34,45,24,31,87,,,,,,,,
17/10/2011,5,20,53,13,26,51,10,51,19,19,58,30,34,52,96,,,,,,,,
17/10/2011,6,-99,53,26,35,68,18,63,23,30,65,37,36,46,67,,,,,,,,
17/10/2011,7,20,68,44,52,83,30,87,37,55,69,51,50,52,121,,,,,,,,
17/10/2011,8,28,81,42,51,102,36,93,48,50,65,55,61,75,-99,,,,,,,,
17/10/2011,9,37,91,38,70,106,28,67,65,70,71,81,101,90,-99,,,,,,,,
17/10/2011,10,51,98,37,105,128,61,87,81,67,88,93,114,93,-99,,,,,,,,
17/10/2011,11,38,123,40,94,110,-99,80,90,71,73,77,86,91,-99,,,,,,,,
17/10/2011,12,23,81,24,59,83,98,54,51,33,87,27,45,51,95,,,,,,,,
17/10/2011,13,20,29,32,35,85,86,36,48,1,46,16,32,-99,87,,,,,,,,
17/10/2011,14,30,32,31,44,99,36,38,12,7,55,-99,47,15,33,,,,,,,,
17/10/2011,15,27,41,18,31,79,36,29,-99,27,44,-99,37,3,34,,,,,,,,
17/10/2011,16,19,25,23,34,44,48,21,22,22,32,7,23,28,32,,,,,,,,
17/10/2011,17,25,34,33,22,45,35,35,3,19,35,19,25,38,38,,,,,,,,
17/10/2011,18,40,45,52,-99,67,32,44,19,26,42,13,29,44,41,,,,,,,,
17/10/2011,19,35,49,48,44,85,45,48,53,101,44,46,43,71,40,,,,,,,,
17/10/2011,20,35,-99,48,45,79,56,49,62,61,49,80,39,69,45,,,,,,,,
17/10/2011,21,34,48,42,42,55,50,40,53,2,37,58,35,51,47,,,,,,,,
17/10/2011,22,21,35,42,34,47,37,32,46,33,45,58,33,48,35,,,,,,,,
17/10/2011,23,22,29,32,34,45,28,37,37,16,31,46,38,64,54,,,,,,,,
17/10/2011,24,20,32,19,31,44,20,46,30,14,28,29,38,36,69,,,,,,,,
18/10/2011,1,34,31,17,29,49,12,39,20,45,20,24,40,40,34,,,,,,,,
18/10/2011,2,29,40,9,37,48,12,40,25,23,22,33,37,38,64,,,,,,,,
18/10/2011,3,23,25,4,45,66,10,47,15,25,25,30,36,35,63,,,,,,,,
18/10/2011,4,17,18,5,44,65,13,52,13,28,19,33,30,45,86,,,,,,,,
18/10/2011,5,23,31,15,41,74,11,43,4,30,24,51,36,67,84,,,,,,,,
18/10/2011,6,-99,46,33,52,87,16,72,23,45,39,51,53,64,154,,,,,,,,
18/10/2011,7,25,105,53,65,90,45,85,42,71,60,79,57,96,167,,,,,,,,
18/10/2011,8,44,72,77,65,124,68,113,54,92,54,101,66,132,216,,,,,,,,
18/10/2011,9,40,66,70,-99,120,-99,130,56,46,71,120,83,132,175,,,,,,,,
18/10/2011,10,25,38,40,95,119,-99,104,4,13,48,82,86,114,107,,,,,,,,
18/10/2011,11,16,36,20,54,70,-99,73,7,44,-99,32,46,60,88,,,,,,,,
18/10/2011,12,43,34,50,48,73,-99,51,31,53,-99,18,41,34,67,,,,,,,,
18/10/2011,13,32,39,34,35,82,-99,58,27,36,48,18,55,40,79,,,,,,,,
18/10/2011,14,24,39,35,42,65,-99,30,9,23,38,20,41,49,93,,,,,,,,
18/10/2011,15,30,33,31,31,64,-99,47,18,36,29,15,34,41,107,,,,,,,,
18/10/2011,16,33,37,38,33,51,-99,-99,24,54,32,21,27,35,67,,,,,,,,
18/10/2011,17,28,-99,35,30,40,-99,36,26,33,26,16,23,38,52,,,,,,,,
18/10/2011,18,46,27,40,-99,53,-99,40,32,45,24,41,32,48,56,,,,,,,,
18/10/2011,19,37,35,40,38,51,-99,-99,48,54,25,59,30,54,54,,,,,,,,
18/10/2011,20,30,27,39,35,46,-99,36,59,42,26,22,26,46,50,,,,,,,,
18/10/2011,21,29,31,35,32,44,-99,26,40,55,19,2,24,39,45,,,,,,,,
18/10/2011,22,25,28,28,26,41,-99,35,37,41,31,47,25,43,37,,,,,,,,
18/10/2011,23,17,26,27,25,25,-99,28,20,29,33,45,23,27,27,,,,,,,,
18/10/2011,24,20,37,28,16,26,-99,31,30,17,32,20,21,21,22,,,,,,,,
19/10/2011,1,20,20,22,21,25,-99,28,16,14,19,17,19,18,21,,,,,,,,
19/10/2011,2,21,22,19,27,27,-99,23,22,15,22,15,21,14,20,,,,,,,,
19/10/2011,3,20,22,21,47,24,-99,35,17,12,31,15,18,21,19,,,,,,,,
19/10/2011,4,22,27,22,38,33,-99,28,21,19,21,22,17,34,31,,,,,,,,
19/10/2011,5,21,39,23,29,38,-99,29,25,18,34,35,21,34,73,,,,,,,,
19/10/2011,6,26,37,40,35,47,-99,44,25,22,49,37,25,46,48,,,,,,,,
19/10/2011,7,26,47,42,28,58,-99,45,37,33,47,-99,27,57,70,,,,,,,,
19/10/2011,8,38,50,44,30,55,-99,60,28,45,50,61,26,71,80,,,,,,,,
19/10/2011,9,31,43,34,29,46,-99,63,29,30,47,35,28,46,31,,,,,,,,
19/10/2011,10,10,32,35,31,39,-99,38,36,25,31,29,35,29,45,,,,,,,,
19/10/2011,11,10,33,39,33,51,-99,24,42,42,38,30,36,23,38,,,,,,,,
19/10/2011,12,15,32,31,36,54,-99,36,34,40,44,21,33,30,35,,,,,,,,
19/10/2011,13,16,37,30,30,57,-99,42,30,37,32,24,-99,42,38,,,,,,,,
19/10/2011,14,17,37,35,29,49,-99,41,25,26,42,28,-99,37,41,,,,,,,,
19/10/2011,15,21,41,39,28,53,-99,39,27,41,38,21,-99,37,49,,,,,,,,
19/10/2011,16,27,44,56,37,53,-99,38,36,34,42,31,-99,47,44,,,,,,,,
19/10/2011,17,35,37,44,42,56,-99,32,47,38,37,33,-99,58,50,,,,,,,,
19/10/2011,18,41,50,71,45,55,-99,54,40,50,49,60,31,68,58,,,,,,,,
19/10/2011,19,47,61,57,42,81,-99,56,63,79,56,56,41,66,57,,,,,,,,
19/10/2011,20,49,52,51,57,89,-99,52,54,86,48,56,47,60,51,,,,,,,,
19/10/2011,21,42,54,44,59,78,-99,48,54,52,37,66,33,60,45,,,,,,,,
19/10/2011,22,41,39,32,49,63,-99,50,43,21,45,58,39,70,29,,,,,,,,
19/10/2011,23,42,40,33,47,57,-99,37,35,36,49,48,45,63,32,,,,,,,,
19/10/2011,24,44,50,31,37,60,-99,60,29,35,56,43,40,47,43,,,,,,,,
20/10/2011,1,49,45,29,47,59,-99,69,45,33,55,56,43,52,61,,,,,,,,
20/10/2011,2,43,39,26,52,66,-99,72,30,34,44,43,49,48,80,,,,,,,,
20/10/2011,3,51,32,21,64,75,-99,52,28,39,44,37,48,40,81,,,,,,,,
20/10/2011,4,34,46,17,54,65,-99,52,24,31,87,48,50,45,88,,,,,,,,
20/10/2011,5,33,43,25,50,90,-99,65,27,39,51,48,47,59,106,,,,,,,,
20/10/2011,6,36,53,38,56,98,-99,73,35,53,30,55,55,69,113,,,,,,,,
20/10/2011,7,59,80,74,65,123,-99,84,57,62,59,80,60,111,156,,,,,,,,
20/10/2011,8,62,104,62,-99,106,-99,84,72,92,-99,112,73,131,141,,,,,,,,
20/10/2011,9,54,119,78,-99,107,-99,100,72,72,-99,117,75,118,160,,,,,,,,
20/10/2011,10,36,115,96,71,113,-99,99,76,62,147,83,82,99,145,,,,,,,,
20/10/2011,11,47,118,58,69,104,-99,74,60,45,120,24,79,76,129,,,,,,,,
20/10/2011,12,37,90,38,46,61,-99,44,22,36,71,16,48,32,76,,,,,,,,
20/10/2011,13,22,109,48,33,63,-99,27,29,41,49,28,41,30,56,,,,,,,,
20/10/2011,14,21,75,37,37,85,-99,37,32,29,60,20,39,33,55,,,,,,,,
20/10/2011,15,27,58,43,49,83,-99,39,36,46,50,26,45,23,41,,,,,,,,
20/10/2011,16,31,64,53,47,62,-99,39,41,45,57,7,43,41,43,,,,,,,,
20/10/2011,17,30,38,68,36,44,-99,45,48,51,-99,10,33,47,42,,,,,,,,
20/10/2011,18,47,31,50,29,43,-99,51,25,130,-99,53,46,87,47,,,,,,,,
20/10/2011,19,59,70,62,57,87,-99,-99,171,77,-99,88,73,77,74,,,,,,,,
20/10/2011,20,43,55,63,76,99,-99,-99,92,70,-99,55,67,66,65,,,,,,,,
20/10/2011,21,34,39,73,63,96,-99,-99,84,50,-99,65,53,63,60,,,,,,,,
20/10/2011,22,26,47,50,36,68,-99,-99,2,54,-99,57,40,73,63,,,,,,,,
20/10/2011,23,26,33,30,36,64,-99,-99,50,29,23,46,53,44,63,,,,,,,,
20/10/2011,24,36,38,25,34,48,-99,-99,43,18,41,50,43,13,71,,,,,,,,
21/10/2011,1,35,30,24,53,49,-99,-99,35,44,27,37,45,32,76,,,,,,,,
21/10/2011,2,33,25,23,50,69,-99,-99,95,26,23,63,47,46,75,,,,,,,,
21/10/2011,3,41,37,21,43,74,-99,-99,46,33,37,52,30,58,75,,,,,,,,
21/10/2011,4,28,42,23,42,67,-99,-99,17,32,52,47,33,47,101,,,,,,,,
21/10/2011,5,33,37,28,43,81,-99,-99,23,26,51,41,45,69,105,,,,,,,,
21/10/2011,6,46,57,47,49,90,-99,-99,41,72,54,61,52,91,141,,,,,,,,
21/10/2011,7,54,94,74,72,103,-99,-99,62,60,67,79,62,81,204,,,,,,,,
21/10/2011,8,68,74,78,108,114,-99,-99,58,82,91,110,73,125,206,,,,,,,,
21/10/2011,9,63,88,56,88,137,-99,-99,68,81,86,114,83,128,175,,,,,,,,
21/10/2011,10,43,79,40,91,110,-99,-99,72,71,89,83,93,105,141,,,,,,,,
21/10/2011,11,35,74,22,85,100,-99,-99,50,63,61,51,98,84,162,,,,,,,,
21/10/2011,12,40,41,15,55,93,-99,-99,6,63,58,27,89,22,57,,,,,,,,
21/10/2011,13,27,45,32,49,49,-99,-99,12,27,51,5,52,24,55,,,,,,,,
21/10/2011,14,23,44,40,28,57,-99,-99,19,44,49,18,47,44,54,,,,,,,,
21/10/2011,15,11,50,41,28,65,-99,-99,21,24,45,15,41,-99,45,,,,,,,,
21/10/2011,16,14,35,39,24,53,-99,-99,26,8,45,6,34,54,42,,,,,,,,
21/10/2011,17,20,32,26,27,73,-99,-99,31,23,25,23,28,48,41,,,,,,,,
21/10/2011,18,30,30,41,35,61,-99,-99,31,40,28,43,37,43,56,,,,,,,,
21/10/2011,19,37,38,48,41,66,-99,-99,42,-99,44,66,41,43,56,,,,,,,,
21/10/2011,20,38,-99,49,38,63,-99,-99,41,41,32,48,32,36,51,,,,,,,,
21/10/2011,21,47,43,34,38,57,-99,-99,32,39,31,38,27,43,46,,,,,,,,
21/10/2011,22,49,27,41,30,44,-99,-99,25,33,39,38,26,41,40,,,,,,,,
21/10/2011,23,62,45,37,35,41,-99,-99,37,22,44,45,37,54,39,,,,,,,,
21/10/2011,24,46,45,26,-99,67,-99,-99,25,24,41,59,45,71,40,,,,,,,,
22/10/2011,1,33,42,18,48,64,-99,-99,11,25,30,51,33,87,42,,,,,,,,
22/10/2011,2,27,34,16,40,42,-99,-99,35,34,28,39,30,56,45,,,,,,,,
22/10/2011,3,34,38,15,33,32,-99,-99,4,29,27,27,48,46,67,,,,,,,,
22/10/2011,4,27,34,10,33,26,-99,-99,13,18,20,25,44,52,78,,,,,,,,
22/10/2011,5,27,31,12,46,43,-99,-99,12,30,23,19,47,53,97,,,,,,,,
22/10/2011,6,-99,47,14,59,58,-99,-99,13,39,28,35,53,79,147,,,,,,,,
22/10/2011,7,-99,55,29,62,64,-99,-99,23,37,30,44,89,75,150,,,,,,,,
22/10/2011,8,18,66,50,98,-99,-99,-99,32,51,43,77,73,124,173,,,,,,,,
22/10/2011,9,-99,52,37,76,-99,-99,-99,72,84,47,-99,75,157,169,,,,,,,,
22/10/2011,10,17,41,23,71,102,-99,-99,25,30,39,-99,70,126,151,,,,,,,,
22/10/2011,11,17,52,24,-99,61,-99,-99,27,33,43,-99,44,53,80,,,,,,,,
22/10/2011,12,19,48,31,44,52,-99,-99,17,26,48,25,45,50,66,,,,,,,,
22/10/2011,13,26,47,36,33,55,-99,-99,23,46,53,22,40,43,-99,,,,,,,,
22/10/2011,14,29,52,39,38,70,-99,-99,33,50,43,23,40,43,-99,,,,,,,,
22/10/2011,15,-99,47,51,43,69,-99,-99,44,34,47,27,41,50,-99,,,,,,,,
22/10/2011,16,34,53,42,43,80,-99,-99,50,55,53,25,44,67,-99,,,,,,,,
22/10/2011,17,-99,43,45,44,66,-99,-99,37,50,33,13,45,38,49,,,,,,,,
22/10/2011,18,-99,36,38,33,52,-99,-99,36,53,37,35,38,39,39,,,,,,,,
22/10/2011,19,33,40,42,41,51,-99,-99,45,54,44,59,36,50,49,,,,,,,,
22/10/2011,20,42,35,38,40,54,-99,-99,53,65,55,53,39,81,59,,,,,,,,
22/10/2011,21,33,26,26,40,43,-99,-99,43,57,53,69,34,71,41,,,,,,,,
22/10/2011,22,28,28,23,39,42,-99,-99,33,41,44,46,34,50,32,,,,,,,,
22/10/2011,23,31,32,24,35,41,-99,-99,23,33,22,31,51,27,29,,,,,,,,
