FECHA,HORA,ACO,ATI,CAM,CHO,CUA,CUT,FAC,HGM,IZT,MER,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
10/01/2014,20,47,35,27,48,22,59,35,25,36,46,37,30,25,31,33,27,43,32,99,53,,,,,,,,
10/01/2014,21,40,44,22,46,24,141,36,49,36,44,25,43,24,72,41,36,40,36,164,50,,,,,,,,
10/01/2014,22,56,50,47,41,19,182,34,51,42,48,46,49,30,37,48,53,102,56,202,74,,,,,,,,
10/01/2014,23,54,53,52,8,28,135,36,38,52,59,55,72,28,49,61,68,60,61,143,77,,,,,,,,
10/01/2014,24,58,47,70,22,24,99,40,52,65,73,29,92,13,58,89,56,102,53,104,93,,,,,,,,
11/01/2014,1,61,46,61,21,15,97,31,63,56,87,12,81,16,31,40,39,45,49,156,97,,,,,,,,
11/01/2014,2,50,28,53,16,13,113,31,62,55,68,8,72,11,36,37,54,112,45,66,110,,,,,,,,
11/01/2014,3,41,17,54,22,15,92,19,53,45,61,9,53,18,30,39,52,67,57,97,98,,,,,,,,
11/01/2014,4,37,23,43,20,19,70,12,46,44,52,11,64,15,36,34,37,67,45,89,100,,,,,,,,
11/01/2014,5,35,19,29,28,16,68,14,47,38,55,4,54,22,26,28,30,74,35,92,102,,,,,,,,
11/01/2014,6,39,29,28,52,20,67,17,46,39,77,23,45,22,33,32,28,53,46,78,97,,,,,,,,
11/01/2014,7,42,49,42,52,30,86,30,49,40,107,12,77,24,28,37,40,86,61,94,135,,,,,,,,
11/01/2014,8,47,92,53,102,36,114,57,62,46,84,21,80,41,49,45,45,99,63,156,130,,,,,,,,
11/01/2014,9,45,92,51,136,61,201,62,50,52,77,33,74,46,62,126,71,67,60,99,144,,,,,,,,
11/01/2014,10,42,64,93,139,30,110,81,78,39,84,61,90,35,58,114,105,69,72,120,132,,,,,,,,
11/01/2014,11,32,36,70,141,26,63,46,91,50,56,36,72,25,38,49,85,55,67,62,121,,,,,,,,
11/01/2014,12,25,29,44,81,30,36,25,58,37,65,54,35,25,31,41,43,18,46,39,79,,,,,,,,
11/01/2014,13,20,25,49,55,29,29,16,69,36,68,36,29,48,37,32,49,10,34,24,52,,,,,,,,
11/01/2014,14,20,36,28,53,41,21,26,40,19,31,73,36,61,33,40,47,10,42,38,49,,,,,,,,
11/01/2014,15,19,31,36,67,52,28,34,38,26,41,59,32,55,27,36,50,15,42,33,47,,,,,,,,
11/01/2014,16,47,37,39,32,37,64,31,29,41,52,21,42,38,33,32,48,26,33,46,57,,,,,,,,
11/01/2014,17,39,75,23,59,40,54,62,43,46,59,45,51,42,36,42,49,70,40,127,87,,,,,,,,
11/01/2014,18,38,86,39,41,38,84,42,55,47,58,41,53,47,51,55,51,14,-99,43,97,,,,,,,,
11/01/2014,19,52,38,45,69,33,57,23,49,53,53,41,57,34,56,82,47,60,-99,48,94,,,,,,,,
11/01/2014,20,32,40,51,75,30,28,24,56,52,57,45,54,33,40,52,42,51,-99,52,88,,,,,,,,
11/01/2014,21,17,46,42,79,30,4,13,46,46,45,31,41,28,37,66,26,56,35,50,56,,,,,,,,
11/01/2014,22,15,19,33,41,24,26,13,30,39,46,28,33,23,18,48,28,8,35,7,41,,,,,,,,
11/01/2014,23,17,17,28,24,20,22,10,29,28,37,20,24,13,14,29,30,35,31,36,34,,,,,,,,
11/01/2014,24,11,17,27,27,16,15,11,25,22,34,23,21,19,10,22,26,28,28,38,40,,,,,,,,
12/01/2014,1,14,11,21,21,20,12,6,19,20,18,22,20,17,11,19,17,23,-99,36,35,,,,,,,,
12/01/2014,2,16,6,19,30,23,7,10,17,22,27,24,24,17,10,19,16,19,-99,37,40,,,,,,,,
12/01/2014,3,13,6,23,30,20,16,4,21,22,24,12,29,23,18,14,28,13,-99,29,48,,,,,,,,
12/01/2014,4,18,8,25,27,15,21,10,28,20,23,18,30,22,35,23,21,9,10,44,47,,,,,,,,
12/01/2014,5,18,12,29,12,23,15,13,23,19,26,30,40,24,22,14,19,34,24,45,45,,,,,,,,
12/01/2014,6,19,13,31,14,21,17,10,26,32,37,16,32,13,23,16,16,15,31,46,58,,,,,,,,
12/01/2014,7,19,24,35,41,22,20,17,39,64,52,25,42,22,25,26,27,18,35,45,64,,,,,,,,
12/01/2014,8,38,40,43,64,25,59,39,55,39,50,37,37,25,36,46,35,38,45,49,90,,,,,,,,
12/01/2014,9,29,35,44,93,19,124,32,49,37,53,23,48,22,38,52,33,43,51,71,88,,,,,,,,
12/01/2014,10,40,53,61,72,26,52,57,35,45,55,19,49,20,37,40,50,59,50,29,74,,,,,,,,
12/01/2014,11,34,35,59,56,23,48,56,42,50,53,47,46,25,39,44,57,58,69,74,78,,,,,,,,
12/01/2014,12,42,40,61,52,29,71,55,88,43,70,34,37,37,30,24,72,64,63,78,69,,,,,,,,
12/01/2014,13,35,24,62,98,27,72,46,57,40,69,59,44,44,21,19,67,43,48,51,64,,,,,,,,
12/01/2014,14,30,-99,42,85,33,50,18,41,20,40,-99,54,26,10,66,47,-99,51,60,65,,,,,,,,
12/01/2014,15,64,15,33,115,35,37,-99,31,36,42,26,101,11,12,33,40,22,53,60,139,,,,,,,,
12/01/2014,16,61,11,27,93,20,35,18,25,31,36,29,130,22,70,45,47,1,27,125,55,,,,,,,,
12/01/2014,17,59,25,31,54,18,59,21,28,33,38,-99,92,23,38,40,64,17,29,80,59,,,,,,,,
12/01/2014,18,63,35,18,51,25,63,38,20,31,31,12,97,24,34,39,70,26,32,89,49,,,,,,,,
12/01/2014,19,55,53,24,36,31,69,32,25,36,34,20,59,21,95,39,48,42,27,71,50,,,,,,,,
12/01/2014,20,48,43,31,47,27,60,18,25,37,29,37,24,15,73,29,34,53,32,47,42,,,,,,,,
12/01/2014,21,36,36,27,38,15,39,44,35,35,33,31,31,13,55,55,31,43,28,80,45,,,,,,,,
12/01/2014,22,37,52,16,26,14,43,29,40,40,40,21,42,16,61,50,38,52,36,112,42,,,,,,,,
12/01/2014,23,42,38,24,14,14,96,43,39,63,38,14,36,13,56,34,51,69,32,68,56,,,,,,,,
12/01/2014,24,53,32,43,9,15,84,38,52,65,45,19,47,17,40,19,32,42,37,111,53,,,,,,,,
13/01/2014,1,59,15,36,20,24,54,20,49,54,40,26,46,14,44,39,26,40,32,76,62,,,,,,,,
13/01/2014,2,42,14,34,16,13,38,18,47,29,39,25,42,-99,-99,37,21,39,29,81,71,,,,,,,,
13/01/2014,3,37,12,28,11,15,39,17,30,32,36,12,57,9,-99,17,19,24,33,55,53,,,,,,,,
13/01/2014,4,24,11,30,21,12,33,13,34,25,36,-99,53,13,45,19,21,19,31,51,66,,,,,,,,
13/01/2014,5,27,16,28,42,12,34,14,34,28,44,-99,41,15,27,24,24,36,46,53,95,,,,,,,,
13/01/2014,6,27,34,25,38,14,54,21,45,40,51,22,40,22,26,18,34,39,42,55,87,,,,,,,,
13/01/2014,7,28,52,31,57,19,56,51,55,41,51,29,54,30,29,25,40,39,49,87,106,,,,,,,,
13/01/2014,8,43,147,68,80,29,100,75,76,65,81,31,44,68,63,57,72,68,59,129,114,,,,,,,,
13/01/2014,9,52,73,75,113,38,142,113,79,45,100,-99,56,40,69,58,95,73,65,170,160,,,,,,,,
13/01/2014,10,67,81,68,97,31,121,106,66,59,87,61,60,39,46,70,94,90,61,147,151,,,,,,,,
13/01/2014,11,40,41,67,106,-99,128,62,97,61,75,44,69,56,57,58,80,58,76,48,104,,,,,,,,
13/01/2014,12,36,61,86,104,-99,104,74,70,57,77,62,71,48,65,67,80,42,64,51,102,,,,,,,,
13/01/2014,13,31,55,81,70,-99,81,68,56,41,66,40,75,45,65,56,76,39,66,67,110,,,,,,,,
13/01/2014,14,34,49,65,71,-99,75,48,60,37,65,76,49,55,37,61,65,49,66,69,70,,,,,,,,
13/01/2014,15,40,78,55,50,-99,69,53,64,41,60,49,49,71,33,59,67,56,48,58,62,,,,,,,,
13/01/2014,16,45,33,56,67,-99,31,47,54,38,61,71,77,55,34,44,60,44,50,54,103,,,,,,,,
13/01/2014,17,49,69,72,74,62,44,50,64,42,71,63,75,58,42,35,64,39,54,37,98,,,,,,,,
13/01/2014,18,37,39,69,74,77,46,47,74,50,76,53,45,76,65,76,61,30,61,55,63,,,,,,,,
13/01/2014,19,43,53,59,36,70,84,37,66,49,53,78,31,48,44,44,50,52,65,93,53,,,,,,,,
13/01/2014,20,44,91,64,34,42,116,46,31,49,64,37,51,35,49,93,61,95,82,95,100,,,,,,,,
13/01/2014,21,27,70,48,59,37,54,70,46,50,50,46,45,40,77,74,47,52,48,39,91,,,,,,,,
13/01/2014,22,35,56,35,54,35,19,35,33,43,47,47,39,31,43,62,47,43,48,25,75,,,,,,,,
13/01/2014,23,23,-99,38,95,31,13,-99,49,32,31,38,39,26,35,45,26,11,43,10,51,,,,,,,,
13/01/2014,24,14,-99,22,85,24,6,-99,31,22,26,35,29,28,6,30,27,-99,26,-99,33,,,,,,,,
14/01/2014,1,23,-99,19,23,22,44,4,26,24,21,16,20,18,1,18,22,10,18,7,20,,,,,,,,
14/01/2014,2,11,11,16,16,15,42,9,20,17,18,19,21,21,5,13,17,11,11,22,20,,,,,,,,
14/01/2014,3,9,12,21,15,17,37,11,16,18,21,10,10,19,8,17,25,-99,13,-99,31,,,,,,,,
14/01/2014,4,8,21,17,16,17,26,13,26,18,20,23,17,19,11,15,22,-99,10,5,24,,,,,,,,
14/01/2014,5,14,14,15,15,20,3,9,24,17,18,20,13,17,19,17,25,-99,18,10,33,,,,,,,,
14/01/2014,6,8,6,16,44,19,26,6,8,22,18,18,19,23,21,24,30,-99,20,15,81,,,,,,,,
14/01/2014,7,12,6,29,75,21,81,10,28,17,30,26,27,22,28,19,39,9,10,25,52,,,,,,,,
14/01/2014,8,18,45,40,109,21,48,23,30,23,42,29,30,36,18,36,45,16,37,48,98,,,,,,,,
14/01/2014,9,26,87,37,129,32,69,26,45,23,38,33,52,43,31,55,58,30,40,78,65,,,,,,,,
14/01/2014,10,16,37,45,78,40,52,32,42,24,55,43,59,47,37,39,62,59,35,57,77,,,,,,,,
14/01/2014,11,20,50,52,82,61,68,43,61,34,72,52,56,55,47,48,71,64,50,22,75,,,,,,,,
14/01/2014,12,23,91,59,76,51,57,63,59,44,75,71,59,63,55,53,79,86,54,59,110,,,,,,,,
14/01/2014,13,30,85,77,47,54,71,66,80,43,68,84,59,80,49,52,85,53,74,70,79,,,,,,,,
14/01/2014,14,38,88,62,50,64,71,68,60,49,74,77,39,76,44,29,88,65,76,85,63,,,,,,,,
14/01/2014,15,37,99,69,85,63,73,58,58,41,69,53,56,68,24,29,67,56,58,82,72,,,,,,,,
14/01/2014,16,46,71,64,83,68,81,56,76,34,57,60,51,71,32,28,84,51,52,74,88,,,,,,,,
14/01/2014,17,46,115,60,69,30,104,72,63,32,68,75,55,51,34,48,106,122,53,105,91,,,,,,,,
14/01/2014,18,74,66,89,37,30,86,74,65,58,63,-99,50,40,63,32,96,62,63,106,70,,,,,,,,
14/01/2014,19,32,55,80,57,36,67,52,81,61,53,78,56,49,94,39,70,77,63,101,78,,,,,,,,
14/01/2014,20,36,37,45,52,49,25,34,53,55,60,57,44,57,56,83,44,40,65,41,86,,,,,,,,
14/01/2014,21,26,33,42,68,44,74,27,48,51,58,44,33,54,40,55,47,56,51,29,75,,,,,,,,
14/01/2014,22,27,33,41,44,56,58,42,36,37,55,53,34,50,40,45,50,50,45,72,51,,,,,,,,
14/01/2014,23,36,38,56,51,36,39,25,36,38,54,45,32,52,39,42,48,50,37,45,62,,,,,,,,
14/01/2014,24,-99,34,57,63,31,35,32,53,35,53,52,48,41,52,43,117,41,50,35,44,,,,,,,,
15/01/2014,1,36,35,53,77,35,15,23,34,45,59,39,36,48,24,46,41,35,54,29,33,,,,,,,,
15/01/2014,2,34,17,51,62,40,15,16,63,50,54,46,27,36,26,46,46,17,47,20,30,,,,,,,,
15/01/2014,3,27,22,31,57,25,38,14,26,40,45,31,26,32,17,45,30,-99,45,30,18,,,,,,,,
15/01/2014,4,27,15,21,-99,21,24,7,30,29,29,20,16,21,5,33,29,12,39,18,17,,,,,,,,
15/01/2014,5,26,8,25,-99,14,17,5,25,22,23,-99,28,8,7,9,25,5,30,20,21,,,,,,,,
15/01/2014,6,25,11,22,9,14,22,6,9,19,32,22,22,12,11,8,19,25,27,26,32,,,,,,,,
15/01/2014,7,19,30,28,22,12,23,15,21,20,33,13,21,14,14,18,23,13,34,42,29,,,,,,,,
15/01/2014,8,21,38,40,35,17,30,29,32,26,38,13,29,18,30,24,29,28,41,46,37,,,,,,,,
15/01/2014,9,22,35,41,51,23,39,29,40,30,36,34,32,15,40,36,38,38,50,31,55,,,,,,,,
15/01/2014,10,21,14,29,33,21,25,22,52,29,36,26,25,33,24,32,55,4,40,15,48,,,,,,,,
15/01/2014,11,11,31,26,39,31,21,35,-99,25,37,-99,28,31,28,27,37,20,-99,11,39,,,,,,,,
15/01/2014,12,16,50,23,28,32,67,31,-99,25,35,-99,37,30,24,24,44,20,-99,44,69,,,,,,,,
15/01/2014,13,30,61,43,39,42,38,49,45,-99,47,60,35,36,25,-99,52,42,60,104,71,,,,,,,,
15/01/2014,14,33,39,47,-99,59,44,52,60,32,69,68,44,51,37,-99,59,20,69,43,84,,,,,,,,
15/01/2014,15,22,46,40,92,63,19,52,34,44,51,53,42,66,48,-99,51,16,65,31,65,,,,,,,,
15/01/2014,16,19,37,42,80,54,17,32,-99,39,46,84,32,58,41,40,49,-99,54,22,52,,,,,,,,
15/01/2014,17,19,26,40,64,47,46,45,34,34,41,41,28,52,29,40,37,13,46,44,52,,,,,,,,
15/01/2014,18,31,37,38,53,54,75,50,51,40,39,73,33,57,43,50,40,34,66,86,59,,,,,,,,
15/01/2014,19,35,68,57,68,58,73,72,39,35,50,44,37,47,39,64,57,63,72,75,81,,,,,,,,
15/01/2014,20,30,58,52,64,50,74,64,52,47,51,49,41,54,58,56,64,51,49,57,68,,,,,,,,
15/01/2014,21,32,67,53,68,54,75,55,55,51,54,80,43,48,55,53,54,50,59,54,55,,,,,,,,
15/01/2014,22,31,67,47,76,46,100,43,46,52,49,50,41,48,56,42,47,32,67,54,74,,,,,,,,
15/01/2014,23,30,48,50,79,37,100,43,48,39,42,41,42,52,50,48,44,26,50,47,58,,,,,,,,
15/01/2014,24,31,57,49,56,50,100,41,58,46,52,44,32,39,58,50,57,32,54,42,56,,,,,,,,
16/01/2014,1,24,48,51,57,36,85,43,54,51,67,47,40,37,45,48,62,21,64,40,65,,,,,,,,
16/01/2014,2,35,40,57,56,32,59,36,52,43,98,55,40,41,38,41,60,19,83,60,80,,,,,,,,
16/01/2014,3,29,35,60,58,19,79,31,48,41,54,34,40,32,44,39,45,22,59,37,71,,,,,,,,
16/01/2014,4,23,33,62,45,37,49,31,58,47,50,32,42,33,41,36,46,30,60,54,84,,,,,,,,
16/01/2014,5,23,38,60,49,35,67,26,60,51,61,45,34,29,41,39,46,48,60,63,63,,,,,,,,
16/01/2014,6,23,43,65,76,31,71,35,46,45,55,38,42,27,41,36,44,47,69,69,87,,,,,,,,
16/01/2014,7,29,56,72,84,37,138,49,64,53,66,50,40,42,50,43,72,61,91,-99,109,,,,,,,,
16/01/2014,8,34,70,90,94,56,148,92,71,48,90,49,57,69,69,78,85,77,94,-99,149,,,,,,,,
16/01/2014,9,36,92,95,119,64,181,110,84,52,88,74,57,63,71,83,89,112,99,-99,173,,,,,,,,
16/01/2014,10,39,96,103,157,33,189,106,94,67,76,72,68,76,82,85,111,126,117,-99,191,,,,,,,,
16/01/2014,11,28,100,102,114,76,130,125,73,68,84,93,69,96,86,66,134,119,137,-99,173,,,,,,,,
16/01/2014,12,32,161,89,89,80,129,96,85,71,85,90,83,93,75,42,147,129,105,88,153,,,,,,,,
16/01/2014,13,43,114,70,66,89,93,64,68,58,69,71,62,94,104,50,-99,63,60,74,80,,,,,,,,
16/01/2014,14,28,82,67,61,90,59,64,41,35,76,78,61,94,75,83,-99,56,52,62,97,,,,,,,,
16/01/2014,15,37,109,64,53,87,55,66,65,43,79,60,56,86,63,61,-99,70,72,67,95,,,,,,,,
16/01/2014,16,45,72,82,60,65,68,53,84,53,80,96,74,83,65,55,-99,60,70,72,84,,,,,,,,
16/01/2014,17,42,61,74,71,55,76,57,65,39,73,40,77,64,55,58,74,51,67,81,81,,,,,,,,
16/01/2014,18,56,60,71,86,61,120,60,76,50,71,72,80,77,56,57,68,60,73,87,86,,,,,,,,
16/01/2014,19,61,69,86,92,114,116,94,73,52,89,78,83,92,70,82,97,62,89,122,114,,,,,,,,
16/01/2014,20,70,87,103,74,89,127,95,89,78,94,88,83,83,102,74,95,55,111,101,86,,,,,,,,
16/01/2014,21,67,45,87,78,41,86,68,82,75,71,59,62,57,74,79,90,71,103,117,59,,,,,,,,
16/01/2014,22,62,70,66,88,35,55,49,53,67,50,59,69,60,119,76,64,48,75,79,51,,,,,,,,
16/01/2014,23,63,69,56,88,42,56,60,46,34,44,59,47,48,81,61,51,53,71,49,41,,,,,,,,
16/01/2014,24,66,45,61,87,30,56,66,54,36,50,64,49,42,77,34,51,44,70,63,48,,,,,,,,
17/01/2014,1,61,37,52,87,15,68,48,51,54,58,42,49,47,43,38,48,42,58,68,64,,,,,,,,
17/01/2014,2,58,46,53,76,28,79,43,49,59,49,43,41,40,35,35,40,29,57,47,69,,,,,,,,
17/01/2014,3,49,32,47,72,28,96,32,66,73,64,35,42,29,53,29,64,33,62,33,69,,,,,,,,
17/01/2014,4,51,28,49,71,24,78,30,61,72,56,35,45,25,42,30,47,45,60,64,72,,,,,,,,
17/01/2014,5,48,15,51,71,20,43,23,55,54,69,32,44,28,39,45,43,30,66,73,76,,,,,,,,
17/01/2014,6,60,28,62,85,15,68,27,52,71,83,26,55,18,38,57,45,38,74,89,119,,,,,,,,
17/01/2014,7,63,42,62,87,23,120,25,82,94,87,24,75,39,41,55,49,58,86,114,114,,,,,,,,
17/01/2014,8,74,135,72,132,55,180,71,105,85,127,39,80,69,77,88,70,78,97,122,164,,,,,,,,
17/01/2014,9,78,82,107,130,67,262,70,109,84,114,49,106,67,103,137,90,87,108,102,235,,,,,,,,
17/01/2014,10,50,49,89,125,33,165,49,113,74,73,65,105,59,79,107,117,112,97,90,150,,,,,,,,
17/01/2014,11,40,49,58,147,30,78,32,55,64,86,68,56,40,62,81,79,85,79,59,103,,,,,,,,
17/01/2014,12,34,64,40,62,36,27,37,64,56,77,35,50,48,52,32,62,32,82,29,67,,,,,,,,
17/01/2014,13,22,26,43,70,37,-99,35,45,51,58,56,37,55,34,41,58,27,60,35,66,,,,,,,,
17/01/2014,14,40,16,54,86,55,19,24,65,24,47,43,49,56,36,39,50,-99,58,38,67,,,,,,,,
17/01/2014,15,18,43,45,66,36,34,9,46,35,57,52,36,31,38,43,52,-99,58,29,48,,,,,,,,
17/01/2014,16,17,45,41,57,37,28,31,35,44,52,59,30,39,27,40,42,7,52,17,48,,,,,,,,
17/01/2014,17,-99,33,42,55,39,24,40,47,42,43,62,28,54,34,30,-99,9,53,20,57,,,,,,,,
17/01/2014,18,24,36,45,65,52,63,34,43,36,44,60,27,70,26,46,-99,12,50,66,74,,,,,,,,
17/01/2014,19,49,55,43,73,54,148,47,33,39,50,63,47,51,47,60,49,55,61,59,96,,,,,,,,
17/01/2014,20,40,83,53,83,59,77,67,58,62,78,61,65,45,88,73,68,113,53,111,87,,,,,,,,
17/01/2014,21,37,97,36,81,46,98,75,38,37,53,36,44,44,46,62,49,65,43,48,76,,,,,,,,
17/01/2014,22,27,64,45,79,44,51,35,33,41,40,43,36,40,31,42,44,50,35,32,62,,,,,,,,
17/01/2014,23,32,38,34,67,43,32,47,43,40,48,50,32,47,46,37,25,33,47,59,46,,,,,,,,
17/01/2014,24,28,39,41,54,26,35,31,34,30,49,32,32,35,41,36,37,32,50,69,51,,,,,,,,
18/01/2014,1,22,44,44,57,28,59,34,36,43,50,24,39,24,36,38,46,32,59,42,39,,,,,,,,
18/01/2014,2,28,36,40,71,26,55,24,42,40,46,36,38,18,40,40,47,20,77,30,44,,,,,,,,
18/01/2014,3,31,33,54,50,30,55,29,42,44,41,21,26,24,21,35,49,17,59,19,59,,,,,,,,
18/01/2014,4,29,24,44,59,27,43,19,44,35,55,19,21,17,28,32,47,19,35,18,54,,,,,,,,
18/01/2014,5,24,29,40,55,25,32,18,45,33,40,31,29,35,27,36,43,22,34,38,56,,,,,,,,
18/01/2014,6,22,31,34,44,21,32,28,44,35,42,17,35,31,26,36,37,32,36,31,80,,,,,,,,
18/01/2014,7,30,40,58,50,32,130,37,52,40,23,24,32,37,26,36,38,24,47,42,84,,,,,,,,
18/01/2014,8,42,72,73,83,46,157,46,57,41,72,34,44,32,40,74,70,50,66,69,109,,,,,,,,
18/01/2014,9,48,98,68,124,-99,206,58,69,43,85,49,48,51,55,89,83,71,50,99,117,,,,,,,,
18/01/2014,10,38,75,83,99,68,90,56,77,49,72,61,53,52,55,74,69,87,58,125,128,,,,,,,,
18/01/2014,11,32,39,93,73,40,149,68,72,55,82,55,59,27,36,71,79,64,75,68,116,,,,,,,,
18/01/2014,12,34,30,90,50,41,123,47,60,51,56,41,59,47,2,25,100,114,77,31,109,,,,,,,,
18/01/2014,13,31,119,60,72,52,99,70,66,54,70,68,40,62,79,51,92,58,72,60,92,,,,,,,,
18/01/2014,14,39,87,59,62,63,66,25,37,48,67,69,50,75,58,56,96,65,80,66,67,,,,,,,,
18/01/2014,15,44,62,58,71,65,49,-99,41,38,70,62,53,69,77,42,113,51,76,68,68,,,,,,,,
18/01/2014,16,54,72,67,85,63,60,63,75,51,75,48,52,77,69,57,96,49,67,63,74,,,,,,,,
18/01/2014,17,56,74,76,104,60,64,77,73,58,73,77,60,80,71,58,101,59,77,63,80,,,,,,,,
18/01/2014,18,56,81,82,91,66,87,85,83,68,81,85,63,79,74,57,106,56,80,69,127,,,,,,,,
18/01/2014,19,69,89,81,73,58,112,101,72,63,76,89,84,66,102,54,91,65,68,179,117,,,,,,,,
18/01/2014,20,63,86,75,60,42,115,84,68,51,74,73,88,52,89,99,97,93,73,88,98,,,,,,,,
18/01/2014,21,33,74,86,79,40,131,44,75,80,86,74,67,64,108,115,97,85,91,90,97,,,,,,,,
18/01/2014,22,38,77,71,71,46,80,57,79,82,90,66,49,52,78,100,76,78,75,80,151,,,,,,,,
18/01/2014,23,26,60,67,69,47,50,51,64,77,98,66,73,48,68,87,61,71,81,67,92,,,,,,,,
18/01/2014,24,20,56,54,62,54,48,32,56,63,72,57,50,38,57,69,51,32,90,50,94,,,,,,,,
19/01/2014,1,24,38,40,62,38,88,37,39,45,57,58,44,38,41,91,48,31,67,35,103,,,,,,,,
19/01/2014,2,33,37,43,57,38,70,40,37,39,51,47,33,42,30,69,38,3,62,30,72,,,,,,,,
19/01/2014,3,52,33,43,61,35,62,35,35,23,63,31,40,41,39,35,52,38,64,66,78,,,,,,,,
19/01/2014,4,34,30,49,77,45,44,31,42,51,49,38,36,34,40,52,42,24,86,79,60,,,,,,,,
19/01/2014,5,38,28,42,61,41,42,32,47,69,53,32,37,23,30,54,32,40,78,76,59,,,,,,,,
19/01/2014,6,35,34,49,64,39,46,30,63,58,48,29,39,35,31,55,37,35,47,65,59,,,,,,,,
19/01/2014,7,32,32,52,69,23,50,32,40,38,63,35,42,31,49,49,43,48,50,55,81,,,,,,,,
19/01/2014,8,43,37,56,85,30,60,46,61,50,73,29,46,38,67,67,37,63,66,90,114,,,,,,,,
19/01/2014,9,43,52,61,92,27,131,54,72,53,70,35,61,40,67,96,51,51,86,76,117,,,,,,,,
19/01/2014,10,49,79,71,80,36,127,52,70,60,90,48,68,34,68,106,63,69,71,115,120,,,,,,,,
19/01/2014,11,33,63,61,101,27,78,40,69,62,95,46,74,45,48,52,64,66,91,77,124,,,,,,,,
19/01/2014,12,38,43,64,100,29,60,50,64,59,76,45,58,39,36,43,76,48,79,71,94,,,,,,,,
19/01/2014,13,35,31,71,94,39,39,42,48,49,64,51,58,-99,38,59,82,37,71,50,69,,,,,,,,
19/01/2014,14,34,49,92,90,44,55,49,52,39,72,50,61,-99,46,62,75,28,69,52,64,,,,,,,,
19/01/2014,15,29,53,84,73,52,44,59,78,46,75,70,57,64,63,73,75,32,73,56,71,,,,,,,,
19/01/2014,16,29,67,83,70,55,39,63,69,48,84,79,59,73,63,74,76,46,73,50,77,,,,,,,,
19/01/2014,17,33,47,83,78,68,46,58,89,61,79,92,49,94,61,67,75,37,75,53,68,,,,,,,,
19/01/2014,18,47,34,75,97,80,34,43,74,66,92,80,66,86,68,76,61,31,78,51,214,,,,,,,,
19/01/2014,19,34,33,59,79,63,62,27,64,72,68,86,54,73,56,94,59,39,88,73,97,,,,,,,,
19/01/2014,20,-99,55,49,77,46,161,38,40,53,54,50,44,49,31,54,61,57,56,57,61,,,,,,,,
19/01/2014,21,36,44,41,113,26,138,25,42,41,48,45,33,41,43,53,42,60,41,68,48,,,,,,,,
19/01/2014,22,28,44,36,86,31,137,39,37,32,47,37,31,51,41,50,39,59,47,62,50,,,,,,,,
19/01/2014,23,27,44,36,79,50,94,53,40,33,48,47,37,36,52,44,43,55,47,59,52,,,,,,,,
19/01/2014,24,29,38,40,81,29,65,44,34,30,47,46,29,45,47,48,46,40,44,50,55,,,,,,,,
20/01/2014,1,36,33,39,53,46,57,37,47,43,48,35,28,36,40,37,47,22,51,31,58,,,,,,,,
20/01/2014,2,36,30,41,43,53,78,28,35,44,47,37,38,38,39,41,43,27,58,90,53,,,,,,,,
20/01/2014,3,33,32,39,48,32,58,25,40,43,40,32,40,42,42,44,33,31,45,46,63,,,,,,,,
20/01/2014,4,40,30,38,50,37,49,28,41,41,35,34,46,46,36,43,26,42,42,49,63,,,,,,,,
20/01/2014,5,40,27,47,57,33,47,31,44,43,50,38,42,33,36,53,35,57,50,47,55,,,,,,,,
20/01/2014,6,43,38,50,57,32,40,54,44,42,56,28,45,38,36,42,36,58,65,63,82,,,,,,,,
20/01/2014,7,47,78,81,86,52,47,54,62,58,74,35,57,45,46,69,66,71,74,60,109,,,,,,,,
20/01/2014,8,53,113,153,124,76,102,110,76,68,80,64,73,62,63,105,81,99,88,134,196,,,,,,,,
20/01/2014,9,78,133,112,136,82,210,116,86,68,105,68,82,56,76,141,92,103,115,132,155,,,,,,,,
20/01/2014,10,55,93,107,109,43,238,77,105,91,113,88,89,57,82,86,113,105,116,115,163,,,,,,,,
20/01/2014,11,39,101,131,110,67,195,93,94,92,99,96,87,79,93,80,134,123,105,88,165,,,,,,,,
20/01/2014,12,55,104,92,112,90,122,85,84,69,102,88,76,104,118,76,105,97,123,102,134,,,,,,,,
20/01/2014,13,47,99,71,61,105,81,87,93,55,87,123,55,123,82,66,94,49,106,62,73,,,,,,,,
20/01/2014,14,47,75,81,60,106,76,53,63,44,77,104,53,122,64,73,91,48,53,57,78,,,,,,,,
20/01/2014,15,28,77,75,103,70,53,59,84,33,73,87,60,86,38,38,52,39,58,50,83,,,,,,,,
20/01/2014,16,24,49,59,98,57,52,52,55,47,70,64,54,76,49,55,73,31,72,28,53,,,,,,,,
20/01/2014,17,33,35,58,85,54,101,43,53,36,63,78,39,71,53,61,59,51,71,80,74,,,,,,,,
20/01/2014,18,43,111,77,114,43,98,87,55,43,55,57,51,59,46,46,93,49,-99,72,92,,,,,,,,
20/01/2014,19,39,65,64,94,63,99,60,59,62,65,81,46,83,74,-99,69,62,87,107,86,,,,,,,,
20/01/2014,20,58,71,81,107,62,79,66,48,61,61,71,57,70,52,-99,90,89,73,108,76,,,,,,,,
20/01/2014,21,63,35,83,136,39,66,65,69,55,60,57,60,51,101,117,60,74,69,112,63,,,,,,,,
