FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;CUT;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAC;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
20/03/2019;12;4;6;13;-99;-99;11;1;1;15;-99;3;6;1;9;7;-99;6;9;2;0;-99;16;3;-99;15;-99;1;7;15;6;8;11;5
20/03/2019;13;2;4;10;-99;-99;8;1;1;5;-99;2;3;1;5;4;-99;4;5;1;0;-99;10;4;-99;2;-99;1;6;9;5;6;8;3
20/03/2019;14;2;5;8;-99;-99;6;1;1;6;-99;2;3;1;4;5;-99;4;5;2;0;-99;8;5;-99;2;-99;2;9;8;5;5;7;4
20/03/2019;15;3;4;7;-99;-99;4;2;1;6;-99;3;3;2;4;5;-99;4;4;3;0;-99;5;4;-99;2;-99;1;7;8;4;5;8;5
20/03/2019;16;4;2;5;-99;-99;3;1;1;5;-99;3;3;1;3;4;5;4;4;3;0;-99;4;3;-99;1;-99;1;7;6;2;4;7;5
20/03/2019;17;4;1;4;-99;-99;1;2;1;10;-99;3;2;1;2;5;5;3;4;-99;1;-99;2;2;-99;1;-99;1;7;6;1;3;6;5
20/03/2019;18;4;1;20;-99;-99;1;1;1;29;-99;3;1;1;2;5;5;2;2;-99;1;-99;2;2;4;1;-99;1;8;11;0;2;11;5
20/03/2019;19;1;0;29;-99;-99;4;1;1;17;-99;1;1;0;1;3;7;2;15;1;0;-99;8;2;1;1;-99;0;22;19;0;2;8;4
20/03/2019;20;0;1;10;-99;-99;14;1;1;3;-99;2;1;0;1;2;3;2;15;1;0;-99;4;2;0;1;-99;0;4;3;1;2;4;2
20/03/2019;21;0;1;1;-99;-99;1;1;3;3;-99;1;1;0;1;1;2;2;3;1;1;-99;2;2;0;2;-99;1;3;3;1;2;4;1
20/03/2019;22;0;2;0;-99;-99;1;3;4;3;-99;1;1;0;1;2;2;2;3;1;1;-99;3;2;0;3;-99;1;3;2;1;2;4;1
20/03/2019;23;0;2;23;-99;-99;2;1;4;7;-99;1;2;0;1;2;2;2;3;1;0;-99;3;2;0;3;-99;1;6;2;2;2;4;1
20/03/2019;24;0;3;28;-99;-99;3;1;7;16;-99;1;13;1;10;2;3;5;15;1;1;-99;4;2;1;4;-99;2;31;6;3;4;4;1
21/03/2019;1;1;2;66;-99;-99;17;1;12;42;-99;1;15;1;17;5;5;11;22;1;1;-99;16;3;1;13;-99;2;45;15;14;12;11;2
21/03/2019;2;1;7;64;-99;-99;14;1;25;48;-99;2;27;1;23;26;5;36;20;2;1;-99;17;2;10;25;-99;11;66;37;11;16;36;1
21/03/2019;3;1;10;37;-99;-99;17;2;11;32;-99;16;50;1;39;30;13;52;32;6;3;-99;19;4;27;7;-99;5;50;40;15;25;48;16
21/03/2019;4;1;8;21;-99;-99;34;6;10;33;-99;27;41;1;39;26;19;35;35;2;4;-99;32;19;29;3;-99;2;27;43;20;21;19;23
21/03/2019;5;1;10;12;-99;-99;28;3;6;10;-99;23;30;1;20;30;21;25;23;1;3;-99;38;15;26;4;-99;3;21;47;19;17;22;30
21/03/2019;6;1;8;8;-99;-99;17;3;10;10;-99;24;22;1;17;21;23;20;16;2;3;-99;22;17;22;8;-99;11;16;18;16;19;19;26
21/03/2019;7;6;7;5;-99;-99;13;2;16;6;-99;24;17;1;25;21;24;25;14;7;2;-99;16;30;17;10;-99;12;8;19;26;29;22;29
21/03/2019;8;4;14;5;-99;-99;16;3;17;13;-99;25;10;1;24;33;28;13;17;13;4;-99;15;28;27;11;-99;19;7;20;24;25;39;24
21/03/2019;9;3;24;7;-99;-99;19;8;14;28;-99;24;12;1;17;28;23;14;18;12;8;-99;21;31;28;15;-99;22;11;24;23;27;31;26
21/03/2019;10;3;22;14;-99;-99;18;10;14;28;-99;26;12;2;18;23;22;16;17;11;11;-99;21;32;25;15;-99;18;24;25;20;25;31;25
21/03/2019;11;2;18;21;-99;-99;15;10;12;25;-99;22;12;3;18;17;19;22;15;8;14;-99;18;27;19;13;-99;15;22;23;17;23;20;20
21/03/2019;12;3;12;17;-99;-99;12;8;8;20;-99;16;13;3;16;11;15;17;12;9;12;-99;13;19;12;8;-99;12;18;21;14;17;13;16
21/03/2019;13;2;8;12;-99;-99;8;5;5;13;-99;10;11;3;11;6;10;12;8;6;7;-99;8;13;6;6;-99;6;13;16;7;10;11;11
21/03/2019;14;1;5;7;-99;-99;5;3;6;6;-99;5;6;1;6;4;6;8;8;3;3;-99;7;6;3;6;-99;3;12;11;5;6;7;5
21/03/2019;15;1;5;7;-99;-99;4;2;5;4;-99;4;4;2;5;3;5;6;6;3;1;-99;5;4;2;5;-99;2;7;9;4;7;6;4
21/03/2019;16;2;3;5;-99;-99;3;1;4;4;-99;4;4;0;4;3;5;5;5;3;1;-99;5;3;3;5;-99;1;6;9;2;4;7;5
21/03/2019;17;2;1;5;-99;-99;1;1;3;3;-99;2;2;1;2;3;4;3;3;1;1;-99;2;2;2;3;-99;1;5;6;1;2;6;4
21/03/2019;18;1;1;3;-99;-99;1;2;2;3;-99;1;1;1;2;3;2;2;2;1;1;-99;1;2;1;2;-99;1;3;4;1;3;4;2
21/03/2019;19;1;1;4;-99;-99;1;1;1;3;-99;1;1;1;1;1;2;2;2;1;1;-99;2;2;1;2;-99;1;3;2;1;2;4;1
21/03/2019;20;0;2;0;-99;-99;1;2;8;3;-99;3;1;1;1;1;3;2;3;1;1;-99;3;2;1;5;-99;1;4;2;1;2;4;2
21/03/2019;21;0;4;0;-99;-99;1;1;8;2;-99;3;3;17;2;1;2;2;3;1;1;-99;2;3;1;3;-99;1;3;2;1;3;4;2
21/03/2019;22;0;4;0;-99;-99;1;2;2;2;-99;2;1;14;2;1;2;3;3;1;1;-99;2;2;1;2;-99;1;2;2;1;3;4;2
21/03/2019;23;0;2;6;-99;-99;1;1;3;2;-99;2;4;8;4;1;4;7;4;1;1;-99;2;2;0;2;-99;1;4;2;1;3;3;2
21/03/2019;24;1;3;5;-99;-99;1;1;3;2;-99;1;6;2;8;1;5;7;7;1;1;-99;3;4;0;2;-99;1;2;2;1;7;3;3
22/03/2019;1;0;1;11;-99;-99;4;1;4;2;-99;1;5;2;7;1;4;5;5;1;1;-99;5;6;0;4;-99;1;3;5;1;7;7;2
22/03/2019;2;0;1;5;-99;-99;3;2;4;2;-99;1;7;1;6;2;3;5;4;1;1;-99;5;3;1;2;-99;1;8;11;2;3;15;2
22/03/2019;3;1;1;4;-99;-99;3;2;4;2;-99;1;9;1;6;3;3;9;5;1;1;-99;4;2;3;2;-99;1;8;10;2;3;10;2
22/03/2019;4;5;1;2;-99;-99;3;2;3;2;-99;2;6;1;8;4;2;9;4;1;1;-99;3;3;4;2;-99;1;8;7;1;3;11;2
22/03/2019;5;5;1;2;-99;-99;2;2;2;2;-99;2;8;1;8;4;4;8;4;1;1;-99;3;4;3;1;-99;1;6;5;1;3;14;4
22/03/2019;6;3;2;2;-99;-99;1;2;2;2;-99;2;5;1;6;10;4;9;6;1;0;-99;2;5;8;2;-99;1;4;6;1;5;14;5
22/03/2019;7;2;2;2;-99;-99;2;2;3;3;-99;3;5;1;8;9;4;12;7;2;0;-99;2;6;11;2;-99;1;5;5;1;7;-99;6
22/03/2019;8;2;4;3;-99;-99;3;2;3;4;-99;8;11;1;15;9;7;20;9;2;1;-99;3;12;14;2;-99;2;9;5;2;17;-99;12
22/03/2019;9;2;4;6;-99;-99;4;2;2;4;-99;13;10;1;13;8;9;15;-99;2;1;-99;4;18;18;3;-99;3;12;8;4;18;9;11
22/03/2019;10;2;2;7;-99;-99;3;-99;1;10;-99;10;7;1;8;-99;8;11;7;4;1;-99;4;8;11;3;-99;2;8;8;3;8;14;9
22/03/2019;11;3;1;5;-99;-99;1;1;2;10;-99;6;3;1;2;-99;5;5;4;1;-99;-99;3;3;6;2;-99;1;7;10;1;3;12;6
22/03/2019;12;2;1;5;-99;-99;1;1;2;6;-99;1;1;1;2;-99;4;3;2;1;-99;-99;2;2;3;2;-99;0;6;7;0;2;8;3
22/03/2019;13;1;1;4;-99;-99;1;1;1;4;-99;1;1;0;1;-99;2;2;2;1;-99;-99;2;1;0;1;-99;1;4;6;0;2;6;1
22/03/2019;14;1;1;3;-99;-99;1;1;1;3;-99;0;0;0;1;2;2;1;2;1;-99;-99;1;1;0;1;-99;1;4;4;0;2;5;1
22/03/2019;15;1;1;2;-99;-99;0;2;1;3;-99;1;0;1;1;3;1;1;2;1;1;-99;1;1;0;1;-99;1;3;4;0;2;4;1
22/03/2019;16;1;0;2;-99;-99;0;1;1;3;-99;0;0;0;1;2;2;1;2;1;1;-99;1;2;0;1;-99;0;3;3;0;2;4;1
22/03/2019;17;1;0;1;-99;-99;0;1;1;3;-99;1;0;-99;1;2;2;2;2;1;1;-99;1;1;0;1;-99;0;1;2;0;2;3;1
22/03/2019;18;0;0;1;-99;-99;1;1;1;2;-99;0;0;-99;1;2;1;1;1;1;1;-99;1;1;0;1;-99;1;2;2;0;2;3;1
22/03/2019;19;0;0;0;-99;-99;1;1;1;2;-99;0;0;-99;1;2;1;1;1;1;1;-99;1;1;0;1;-99;1;1;2;0;2;3;1
22/03/2019;20;0;0;0;-99;-99;1;1;1;2;-99;1;1;0;2;2;1;2;1;1;1;-99;1;1;0;1;-99;1;1;2;0;2;3;1
22/03/2019;21;0;0;0;-99;-99;1;2;-99;2;-99;1;0;0;2;2;1;2;1;1;1;-99;1;2;0;1;-99;1;2;2;0;2;3;4
22/03/2019;22;0;0;0;-99;-99;0;1;-99;2;-99;1;0;0;2;2;2;2;2;1;1;-99;1;2;0;1;-99;1;2;2;0;2;3;1
22/03/2019;23;0;0;0;-99;-99;1;1;-99;2;-99;2;2;0;1;3;2;2;2;1;1;-99;1;2;1;1;-99;1;2;2;0;2;3;2
22/03/2019;24;1;0;1;-99;-99;1;1;-99;2;-99;2;2;1;2;3;2;2;2;1;1;-99;1;2;1;1;-99;1;2;2;0;3;3;4
23/03/2019;1;1;0;1;-99;-99;1;1;-99;2;-99;1;1;0;3;2;2;4;2;1;1;-99;1;2;1;1;-99;1;4;2;1;3;3;2
23/03/2019;2;1;1;1;-99;-99;1;1;-99;2;-99;3;1;0;2;6;2;2;3;1;1;-99;1;2;6;1;-99;1;4;3;1;2;4;1
23/03/2019;3;1;1;1;-99;-99;1;1;-99;1;-99;5;2;0;2;5;2;2;3;1;1;-99;1;2;5;1;-99;4;4;6;1;5;5;2
23/03/2019;4;0;1;1;-99;-99;1;2;-99;1;-99;3;1;0;2;4;2;4;3;1;1;-99;1;2;3;1;-99;4;3;5;1;4;5;2
23/03/2019;5;0;1;1;-99;-99;0;2;0;2;-99;2;1;1;2;4;3;3;2;1;1;-99;1;3;2;1;-99;3;2;5;1;4;5;4
23/03/2019;6;1;1;1;-99;-99;0;2;0;2;-99;2;1;1;2;3;3;3;3;1;-99;-99;1;2;2;1;-99;3;2;4;0;3;4;6
23/03/2019;7;1;1;5;-99;-99;0;2;2;2;-99;1;1;1;2;3;3;4;4;1;1;-99;1;4;1;1;-99;3;3;4;1;3;4;6
23/03/2019;8;1;1;5;-99;-99;1;2;2;3;-99;2;1;1;3;4;4;4;4;2;1;-99;-99;5;2;1;-99;3;5;5;1;4;4;7
23/03/2019;9;2;1;3;-99;-99;2;2;1;13;-99;4;-99;1;3;5;4;5;3;2;2;-99;2;6;4;1;-99;2;5;5;2;4;6;6
23/03/2019;10;3;1;2;-99;-99;2;2;1;11;-99;3;-99;1;4;5;3;4;3;3;2;-99;2;5;4;1;-99;2;2;5;3;4;7;4
23/03/2019;11;2;1;2;-99;-99;1;1;1;7;-99;1;-99;1;2;5;3;2;3;3;2;-99;2;3;2;1;-99;1;3;5;2;3;5;2
23/03/2019;12;1;1;2;-99;-99;1;1;2;5;-99;1;-99;1;2;4;3;2;2;2;1;-99;2;3;2;1;-99;1;4;4;1;2;4;2
23/03/2019;13;1;1;2;-99;-99;1;1;3;4;-99;1;-99;2;2;4;3;2;2;2;1;-99;2;2;2;2;-99;1;3;3;1;2;4;3
23/03/2019;14;1;1;1;-99;-99;1;1;2;3;-99;1;-99;2;2;3;3;2;2;2;1;-99;2;2;1;2;-99;1;2;3;1;2;4;2
23/03/2019;15;1;1;1;-99;-99;1;1;2;2;-99;1;-99;1;1;3;2;2;2;2;1;-99;2;2;1;1;-99;1;2;3;1;2;3;2
23/03/2019;16;1;1;0;-99;-99;1;1;2;2;-99;1;-99;1;1;3;2;2;1;1;1;-99;1;1;1;1;-99;1;1;2;1;2;3;1
23/03/2019;17;1;1;1;-99;-99;1;1;2;4;-99;0;-99;1;1;2;1;2;1;1;1;-99;1;1;0;1;-99;1;1;2;0;2;3;1
23/03/2019;18;1;0;0;-99;-99;0;1;2;7;-99;0;-99;1;1;2;2;1;1;1;1;-99;1;1;0;1;-99;1;4;2;0;2;3;1
23/03/2019;19;1;0;0;-99;-99;1;1;2;12;-99;0;-99;1;1;1;1;1;2;1;1;-99;1;2;0;1;-99;1;1;2;0;1;3;1
23/03/2019;20;0;0;1;-99;-99;0;1;2;11;-99;1;-99;1;1;2;1;1;1;1;1;-99;1;2;0;1;-99;1;1;2;0;1;3;1
23/03/2019;21;1;0;1;-99;-99;0;1;2;3;-99;0;-99;0;1;2;1;1;1;1;1;-99;1;2;0;1;-99;1;2;2;0;2;3;1
23/03/2019;22;0;0;5;-99;-99;0;1;2;2;-99;0;-99;0;1;-99;1;2;1;1;1;-99;1;1;0;1;-99;1;2;2;0;2;3;1
23/03/2019;23;0;1;0;-99;-99;1;2;2;2;-99;1;-99;0;1;1;1;2;2;1;1;-99;1;1;0;1;-99;1;3;2;0;1;3;1
23/03/2019;24;0;3;1;-99;-99;1;2;2;2;-99;1;-99;0;2;2;2;3;3;1;1;-99;2;2;0;1;-99;1;1;2;0;2;2;1
24/03/2019;1;0;3;5;-99;-99;1;1;2;2;-99;1;1;0;1;2;1;3;3;1;1;-99;2;2;0;1;-99;1;2;2;1;2;2;2
24/03/2019;2;0;2;9;-99;-99;1;1;2;2;-99;1;2;0;3;2;1;4;6;1;1;-99;2;3;0;1;-99;1;6;2;1;3;2;1
24/03/2019;3;0;1;6;-99;-99;1;1;2;2;-99;1;3;0;4;1;2;5;8;1;1;-99;2;3;0;1;-99;2;10;2;1;4;2;1
24/03/2019;4;0;2;4;-99;-99;1;1;2;1;-99;0;6;1;5;2;2;8;3;1;1;-99;2;3;0;1;-99;1;8;2;1;4;4;1
24/03/2019;5;0;3;3;-99;-99;1;1;2;1;-99;0;4;1;4;2;2;6;3;1;1;-99;2;3;0;1;-99;1;5;3;1;2;5;1
24/03/2019;6;0;2;3;-99;-99;1;1;2;2;-99;1;3;1;1;2;2;6;4;1;1;-99;2;3;1;1;-99;1;4;3;1;2;5;3
24/03/2019;7;0;2;3;-99;-99;1;2;2;2;-99;1;1;1;2;4;2;4;4;1;1;-99;2;3;2;1;-99;1;3;4;1;2;5;3
24/03/2019;8;1;3;3;-99;-99;1;2;2;3;-99;1;1;1;3;3;3;8;4;2;1;-99;2;3;3;2;-99;1;4;5;1;2;5;5
24/03/2019;9;1;2;4;-99;-99;1;2;2;6;-99;2;3;1;3;8;4;7;8;2;2;-99;2;2;5;3;-99;1;11;7;1;3;6;4
24/03/2019;10;3;2;5;-99;-99;2;2;2;10;-99;3;3;1;4;8;5;6;6;3;2;-99;3;2;4;2;-99;1;12;13;2;4;11;5
24/03/2019;11;2;2;4;-99;-99;1;2;2;8;-99;3;3;1;3;4;4;5;3;2;2;-99;2;2;3;2;-99;2;10;7;2;4;9;3
24/03/2019;12;1;1;2;-99;-99;1;2;2;3;-99;2;2;1;3;3;4;3;3;2;1;-99;2;2;1;2;-99;1;4;3;2;2;5;2
24/03/2019;13;2;1;2;-99;-99;1;2;2;2;-99;1;2;1;2;3;4;3;3;2;1;-99;2;3;1;2;-99;1;3;3;1;2;3;2
24/03/2019;14;1;1;2;-99;-99;1;2;2;3;-99;2;2;1;2;2;3;3;3;2;1;-99;2;3;2;2;-99;2;3;3;1;3;4;2
24/03/2019;15;1;1;2;-99;-99;1;2;3;4;-99;2;2;2;2;2;2;3;4;2;2;-99;2;3;1;2;-99;2;3;3;2;3;3;2
24/03/2019;16;1;1;2;-99;-99;1;2;3;7;-99;2;2;2;3;2;2;4;4;2;2;-99;3;3;1;3;-99;2;3;4;2;3;4;2
24/03/2019;17;1;2;4;-99;-99;2;2;3;10;-99;1;2;2;3;2;2;3;4;1;2;-99;3;3;1;3;-99;2;3;4;2;3;4;1
24/03/2019;18;2;2;8;-99;-99;2;1;2;14;-99;1;1;2;2;2;2;2;3;2;2;-99;3;2;1;3;-99;2;5;5;2;3;8;1
24/03/2019;19;1;2;10;-99;-99;2;2;4;12;-99;2;2;1;2;6;6;3;4;1;2;-99;3;2;3;4;-99;1;10;11;1;2;9;5
24/03/2019;20;1;3;5;-99;-99;2;1;6;2;-99;1;2;1;3;1;2;3;4;1;1;-99;4;2;0;4;-99;1;5;3;1;2;3;1
24/03/2019;21;1;1;0;-99;-99;1;4;5;2;-99;0;0;1;1;0;1;1;1;1;1;-99;2;2;0;2;-99;1;1;1;0;1;2;0
24/03/2019;22;1;1;0;-99;-99;1;2;2;1;-99;0;0;2;1;0;1;1;2;1;1;-99;2;2;0;2;-99;1;1;1;1;2;2;0
24/03/2019;23;0;1;1;-99;-99;1;3;1;1;-99;0;0;1;1;1;1;1;1;1;1;-99;2;2;0;2;-99;1;1;1;1;1;2;1
24/03/2019;24;0;1;1;-99;-99;1;1;1;2;-99;0;3;1;2;1;1;2;1;1;1;-99;2;1;0;1;-99;1;1;2;1;2;2;0
25/03/2019;1;0;1;1;-99;-99;0;1;1;2;-99;0;2;1;2;1;1;2;1;1;1;-99;1;2;0;1;-99;1;1;2;1;2;2;0
25/03/2019;2;0;1;1;-99;-99;0;1;1;2;-99;0;1;0;1;1;2;2;1;1;1;-99;1;2;0;1;-99;1;2;2;1;2;2;1
25/03/2019;3;0;1;1;-99;-99;0;1;1;2;-99;1;2;0;2;1;1;3;1;1;1;-99;1;2;0;1;-99;1;1;1;0;3;2;2
25/03/2019;4;0;1;1;-99;-99;0;1;1;2;-99;1;1;0;2;1;1;3;1;1;1;-99;1;2;0;1;-99;1;1;2;1;3;2;1
25/03/2019;5;0;1;1;-99;-99;0;2;1;2;-99;0;2;1;2;0;2;3;1;1;1;-99;1;2;0;1;-99;1;1;2;1;2;2;2
25/03/2019;6;0;1;1;-99;-99;0;2;1;2;-99;1;1;1;2;1;2;3;2;1;1;-99;1;2;0;1;-99;1;2;2;0;2;3;4
25/03/2019;7;1;1;1;-99;-99;0;2;2;3;-99;1;1;1;3;2;3;3;4;2;1;-99;1;4;1;1;-99;2;3;3;1;2;3;6
25/03/2019;8;1;1;2;-99;-99;1;3;3;5;-99;1;2;1;5;3;3;5;5;2;1;-99;1;4;2;1;-99;2;6;3;1;2;4;6
25/03/2019;9;1;1;2;-99;-99;1;2;2;3;-99;1;2;1;4;3;5;7;4;2;1;-99;2;4;2;1;-99;1;11;7;1;3;3;6
25/03/2019;10;1;1;2;-99;-99;1;2;1;3;-99;1;-99;1;3;3;5;6;3;2;1;-99;2;3;3;2;-99;1;7;4;1;3;3;5
25/03/2019;11;1;1;2;-99;-99;1;2;1;3;-99;1;2;1;3;2;4;3;3;2;1;-99;2;3;3;2;-99;1;4;3;1;4;4;3
25/03/2019;12;1;1;2;-99;-99;1;2;2;2;-99;1;2;1;2;1;3;3;4;1;2;-99;2;3;2;2;-99;2;3;2;2;3;3;2
25/03/2019;13;0;1;2;-99;-99;1;1;2;2;-99;1;1;-99;2;1;2;2;2;1;2;-99;3;2;1;2;-99;1;2;2;1;2;3;1
25/03/2019;14;0;1;2;-99;-99;1;1;1;2;-99;0;0;1;1;1;1;2;2;1;1;-99;2;1;0;1;-99;1;2;2;1;2;2;0
25/03/2019;15;0;0;2;-99;-99;0;1;1;2;-99;0;0;1;1;1;1;1;1;1;1;-99;1;1;0;1;-99;-99;1;2;0;1;2;0
25/03/2019;16;0;0;1;-99;-99;0;1;1;1;-99;0;0;1;1;0;1;1;1;0;1;-99;1;2;0;1;-99;-99;1;1;0;2;2;0
25/03/2019;17;0;0;1;-99;-99;0;1;1;2;-99;0;0;1;1;0;0;1;1;0;1;-99;1;1;0;1;-99;-99;1;1;0;1;2;0
25/03/2019;18;0;0;1;-99;-99;0;1;1;1;-99;0;0;0;1;0;0;1;1;0;1;-99;1;1;0;1;-99;-99;1;1;0;1;2;1
25/03/2019;19;0;0;0;-99;-99;0;1;1;1;-99;0;0;0;1;0;1;1;1;0;1;-99;1;1;0;1;-99;-99;1;1;0;1;2;0
25/03/2019;20;0;0;0;-99;-99;0;1;1;1;-99;0;0;0;1;0;0;1;1;1;1;-99;1;1;0;1;-99;-99;1;1;0;1;2;0
25/03/2019;21;0;0;0;-99;-99;0;1;1;1;-99;0;0;0;1;0;0;1;1;0;1;-99;1;1;0;1;-99;-99;1;1;0;1;2;0
25/03/2019;22;1;0;0;-99;-99;0;1;1;1;-99;0;0;1;1;0;1;1;2;0;1;-99;1;1;0;1;-99;-99;1;1;0;1;2;0
25/03/2019;23;0;0;0;-99;-99;0;1;1;1;-99;0;0;1;1;1;1;1;2;0;0;-99;1;1;0;1;-99;-99;2;2;0;1;2;0
25/03/2019;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
26/03/2019;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
26/03/2019;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
26/03/2019;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
26/03/2019;4;0;0;1;-99;-99;0;2;0;2;-99;-99;4;0;2;1;1;2;1;1;1;-99;1;2;8;1;-99;0;1;2;0;2;3;4
26/03/2019;5;0;0;1;-99;-99;0;2;0;2;-99;-99;1;0;2;1;1;2;1;0;1;-99;1;2;0;1;-99;0;3;2;0;2;3;5
26/03/2019;6;0;0;1;-99;-99;0;2;0;3;-99;-99;3;0;3;1;2;4;4;1;1;-99;1;1;1;1;-99;0;2;4;0;2;3;7
26/03/2019;7;0;0;1;-99;-99;0;3;1;4;-99;-99;2;0;3;2;2;7;8;1;1;-99;1;1;1;1;-99;1;2;3;1;3;3;8
26/03/2019;8;1;0;1;-99;-99;1;4;1;5;-99;-99;3;1;4;2;4;8;2;2;1;-99;2;2;2;1;-99;1;6;3;1;3;4;9
26/03/2019;9;0;0;4;-99;-99;1;2;1;4;-99;-99;3;1;4;1;4;5;2;1;1;-99;2;4;1;1;-99;1;4;4;1;5;5;6
26/03/2019;10;0;1;4;-99;-99;1;2;1;6;-99;-99;3;1;3;1;2;5;3;1;1;-99;2;3;1;1;-99;1;6;6;1;3;7;1
26/03/2019;11;0;1;3;-99;-99;2;2;1;3;-99;-99;2;1;2;1;1;2;3;1;1;-99;3;3;1;2;-99;1;4;5;2;3;5;1
26/03/2019;12;0;2;2;-99;-99;1;2;2;1;-99;-99;0;1;1;0;1;2;2;1;1;-99;2;2;0;2;-99;1;3;3;1;2;3;1
26/03/2019;13;0;1;1;-99;-99;1;1;2;1;-99;-99;0;1;1;0;1;1;2;0;1;-99;1;1;0;2;-99;1;2;2;0;1;2;1
26/03/2019;14;0;1;1;-99;-99;0;1;1;1;-99;-99;0;1;1;0;1;1;1;1;1;-99;1;1;0;1;-99;0;1;2;0;1;2;1
26/03/2019;15;0;0;1;-99;-99;0;1;1;1;-99;-99;0;1;1;0;1;1;1;1;1;-99;1;1;0;1;-99;0;2;-99;0;1;2;1
26/03/2019;16;0;0;1;-99;-99;0;2;1;1;-99;0;0;0;1;0;1;1;1;1;1;-99;1;1;0;1;-99;0;1;1;0;1;2;1
26/03/2019;17;0;0;1;-99;-99;0;2;1;1;-99;0;0;1;1;0;0;1;1;1;2;-99;1;1;0;1;-99;1;1;1;0;1;2;1
26/03/2019;18;0;0;1;-99;-99;0;2;1;1;-99;0;0;1;1;0;0;1;1;0;2;-99;1;1;0;1;-99;1;1;1;0;1;2;1
26/03/2019;19;0;0;0;-99;-99;0;2;1;1;-99;0;0;1;1;0;1;1;1;0;4;-99;1;1;0;1;-99;1;1;2;0;1;3;1
26/03/2019;20;0;0;0;-99;-99;0;1;1;1;-99;0;0;1;0;0;1;1;1;0;2;-99;1;1;0;1;-99;1;1;2;0;1;2;1
26/03/2019;21;0;1;0;-99;-99;0;1;1;1;-99;0;1;1;1;0;1;1;2;1;2;-99;1;1;0;1;-99;0;1;2;1;1;3;1
26/03/2019;22;0;1;5;-99;-99;0;1;8;12;-99;0;2;1;2;0;1;2;2;1;1;-99;1;1;0;6;-99;1;3;1;1;2;2;1
26/03/2019;23;0;9;49;-99;-99;7;1;24;21;-99;0;1;2;1;0;1;1;10;1;1;-99;17;1;0;22;-99;1;3;2;1;2;2;1
26/03/2019;24;0;19;32;-99;-99;24;1;41;3;-99;0;5;2;3;0;1;2;32;1;2;-99;27;1;0;34;-99;1;7;3;3;1;2;1
27/03/2019;1;0;24;22;-99;-99;23;1;30;14;-99;0;1;6;2;0;1;2;24;0;3;-99;26;1;0;26;-99;-99;6;3;15;2;2;1
27/03/2019;2;0;13;67;-99;-99;9;1;15;6;-99;0;5;10;1;1;1;3;15;0;14;-99;10;1;0;10;-99;-99;44;17;6;2;6;1
27/03/2019;3;0;7;44;-99;-99;13;1;12;3;-99;0;20;3;15;2;1;20;22;1;9;-99;12;1;0;11;-99;-99;47;28;10;5;13;1
27/03/2019;4;0;6;19;-99;-99;14;1;7;2;-99;1;20;2;17;2;3;23;16;1;5;-99;12;1;0;7;-99;-99;26;35;16;10;22;1
27/03/2019;5;1;3;7;-99;-99;7;1;4;2;-99;8;13;1;15;1;9;16;8;1;5;-99;7;6;0;4;-99;-99;13;22;13;14;28;1
27/03/2019;6;1;3;4;-99;-99;2;1;3;2;-99;1;5;1;8;2;7;10;6;1;4;-99;3;10;0;3;-99;-99;6;15;4;11;18;5
27/03/2019;7;2;2;4;-99;-99;1;2;2;4;-99;0;5;1;6;1;5;9;5;1;2;-99;2;5;0;3;-99;-99;5;7;2;8;13;5
27/03/2019;8;2;2;4;-99;-99;1;2;1;3;-99;0;7;1;6;4;6;6;6;1;3;-99;2;4;2;3;-99;-99;6;7;2;7;12;7
27/03/2019;9;2;1;3;-99;-99;2;3;1;8;-99;4;5;1;7;8;6;7;4;2;3;-99;3;5;8;2;-99;-99;6;5;4;7;11;7
27/03/2019;10;1;2;3;-99;-99;4;2;2;5;-99;4;3;1;5;4;5;6;4;5;3;-99;3;4;5;2;-99;-99;10;4;5;5;6;7
27/03/2019;11;1;2;2;-99;-99;3;2;1;3;-99;3;3;1;4;3;6;5;3;3;3;-99;3;4;3;2;-99;-99;5;4;4;5;4;5
27/03/2019;12;1;-99;3;-99;-99;2;3;2;2;-99;2;3;1;4;3;4;4;5;1;3;-99;3;4;2;2;-99;-99;6;3;3;4;3;2
27/03/2019;13;0;-99;1;-99;-99;1;2;2;2;-99;0;1;1;1;2;1;2;2;1;2;-99;2;3;1;2;-99;-99;2;2;2;3;3;1
