FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM
08/10/2006,12,33,47,24,32,15,19,9,19
08/10/2006,13,43,52,31,40,29,22,19,25
08/10/2006,14,52,53,35,45,35,20,22,31
08/10/2006,15,44,50,38,48,40,18,38,38
08/10/2006,16,40,34,28,53,34,12,41,24
08/10/2006,17,32,31,26,43,28,11,20,18
08/10/2006,18,27,49,22,34,23,19,15,26
08/10/2006,19,20,24,12,12,9,21,22,50
08/10/2006,20,16,13,10,8,11,23,10,39
08/10/2006,21,7,16,8,9,8,22,17,17
08/10/2006,22,-99,15,8,11,7,19,15,14
08/10/2006,23,-99,15,11,10,20,16,15,21
08/10/2006,24,-99,17,11,10,10,14,12,13
09/10/2006,1,-99,18,10,9,11,10,13,21
09/10/2006,2,5,12,11,13,16,10,9,21
09/10/2006,3,10,12,11,15,2,14,12,27
09/10/2006,4,10,20,12,-99,11,16,12,23
09/10/2006,5,12,21,9,-99,27,18,8,32
09/10/2006,6,16,40,12,-99,8,18,11,25
09/10/2006,7,22,65,16,15,17,21,13,35
09/10/2006,8,32,66,23,19,17,29,18,38
09/10/2006,9,42,63,32,21,32,34,25,56
09/10/2006,10,58,77,40,-99,43,39,24,65
09/10/2006,11,44,79,50,-99,19,40,23,68
09/10/2006,12,43,79,50,-99,24,41,16,65
09/10/2006,13,43,80,44,45,25,40,26,-99
09/10/2006,14,34,69,30,44,24,31,36,-99
09/10/2006,15,26,50,28,32,17,21,40,-99
09/10/2006,16,21,27,21,24,22,13,26,80
09/10/2006,17,20,17,17,20,24,11,17,45
09/10/2006,18,25,29,21,24,27,9,27,20
09/10/2006,19,26,23,22,22,17,5,33,25
09/10/2006,20,18,18,14,12,6,12,21,33
09/10/2006,21,21,17,12,8,12,16,14,21
09/10/2006,22,22,16,13,10,11,19,12,31
09/10/2006,23,18,17,10,10,7,17,16,14
09/10/2006,24,20,16,9,11,16,13,17,13
10/10/2006,1,17,17,12,15,7,11,15,8
10/10/2006,2,14,20,12,12,11,11,11,18
10/10/2006,3,17,22,10,6,10,9,10,17
10/10/2006,4,22,28,11,10,11,9,7,18
10/10/2006,5,26,31,14,12,15,11,8,27
10/10/2006,6,30,35,14,13,13,14,12,37
10/10/2006,7,28,67,16,14,25,20,12,23
10/10/2006,8,33,68,20,21,18,31,19,41
10/10/2006,9,48,74,28,25,31,37,18,47
10/10/2006,10,67,71,43,31,54,42,22,-99
10/10/2006,11,66,68,47,31,50,43,20,-99
10/10/2006,12,54,-99,48,34,46,47,23,-99
10/10/2006,13,54,-99,56,40,61,51,29,87
10/10/2006,14,24,-99,57,52,45,51,23,50
10/10/2006,15,14,-99,50,45,20,38,30,28
10/10/2006,16,20,28,51,46,22,24,36,42
10/10/2006,17,19,19,31,32,34,16,38,42
10/10/2006,18,18,25,25,23,21,16,35,16
10/10/2006,19,29,25,28,44,34,21,30,22
10/10/2006,20,39,34,30,51,36,28,32,65
10/10/2006,21,41,42,19,51,31,29,32,777
10/10/2006,22,46,48,35,39,29,30,35,65
10/10/2006,23,46,44,35,41,38,28,37,35
10/10/2006,24,49,35,32,33,24,28,49,-99
11/10/2006,1,48,35,29,38,29,27,48,22
11/10/2006,2,47,26,19,44,41,25,42,50
11/10/2006,3,45,27,24,43,53,30,48,38
11/10/2006,4,48,39,28,39,38,34,42,38
11/10/2006,5,43,44,29,35,37,36,47,29
11/10/2006,6,46,40,30,39,46,37,45,40
11/10/2006,7,53,45,26,47,45,35,56,30
11/10/2006,8,53,34,30,49,37,37,54,37
11/10/2006,9,73,46,-99,51,37,42,50,57
11/10/2006,10,63,46,-99,58,40,44,38,39
11/10/2006,11,49,39,-99,78,32,40,33,20
11/10/2006,12,52,27,26,64,12,30,-99,3
11/10/2006,13,49,19,31,31,5,19,-99,32
11/10/2006,14,13,17,42,15,14,8,-99,53
11/10/2006,15,3,20,44,11,3,5,7,25
11/10/2006,16,8,20,35,13,14,7,7,15
11/10/2006,17,4,23,21,12,16,9,8,18
11/10/2006,18,3,23,18,12,26,11,13,23
11/10/2006,19,-99,18,23,15,19,-99,18,28
11/10/2006,20,-99,20,22,14,12,-99,-99,9
11/10/2006,21,8,21,13,12,8,-99,19,22
11/10/2006,22,8,16,15,8,8,10,-99,28
11/10/2006,23,13,19,16,9,14,15,-99,31
11/10/2006,24,22,23,14,16,15,16,-99,25
12/10/2006,1,22,28,14,16,10,16,17,13
12/10/2006,2,28,35,12,18,13,15,16,33
12/10/2006,3,28,30,14,13,21,15,14,34
12/10/2006,4,36,30,15,11,19,19,15,36
12/10/2006,5,33,37,16,19,27,21,17,24
12/10/2006,6,39,34,22,22,33,24,23,38
12/10/2006,7,37,34,27,29,41,25,28,32
12/10/2006,8,40,43,28,29,22,29,35,39
12/10/2006,9,45,61,33,32,19,36,-99,29
12/10/2006,10,48,53,31,39,28,42,-99,34
12/10/2006,11,61,51,28,41,25,43,35,25
12/10/2006,12,63,52,27,40,46,38,32,34
12/10/2006,13,55,57,16,27,40,-99,19,49
12/10/2006,14,27,72,19,-99,25,27,22,67
12/10/2006,15,24,47,12,-99,10,26,22,39
12/10/2006,16,25,36,13,-99,15,25,-99,19
12/10/2006,17,24,27,13,12,18,21,22,15
12/10/2006,18,22,24,10,12,19,14,25,23
12/10/2006,19,20,23,10,10,24,16,-99,7
12/10/2006,20,19,26,13,10,19,15,-99,4
12/10/2006,21,26,27,9,14,20,19,-99,20
12/10/2006,22,21,24,9,15,24,20,-99,29
12/10/2006,23,35,-99,12,8,18,18,18,37
12/10/2006,24,63,-99,14,15,16,16,25,35
13/10/2006,1,43,-99,12,21,17,15,26,29
13/10/2006,2,30,35,17,26,23,15,28,46
13/10/2006,3,26,25,16,21,25,16,25,34
13/10/2006,4,11,17,12,19,21,18,29,32
13/10/2006,5,-99,18,16,24,24,20,32,48
13/10/2006,6,6,26,21,25,24,21,44,44
13/10/2006,7,18,46,24,38,23,23,43,29
13/10/2006,8,31,44,27,38,21,27,50,44
13/10/2006,9,43,53,29,47,25,35,47,38
13/10/2006,10,65,50,46,48,41,38,53,54
13/10/2006,11,-99,50,57,62,46,39,-99,56
13/10/2006,12,-99,48,65,67,46,37,-99,47
13/10/2006,13,-99,48,47,50,31,37,-99,30
13/10/2006,14,-99,60,51,58,19,39,-99,20
13/10/2006,15,-99,43,31,45,43,29,25,43
13/10/2006,16,-99,43,20,37,23,29,28,37
13/10/2006,17,-99,47,12,14,7,31,20,50
13/10/2006,18,-99,56,7,8,10,30,12,49
13/10/2006,19,-99,35,21,8,31,31,14,55
13/10/2006,20,-99,36,17,23,12,25,18,33
13/10/2006,21,-99,24,18,17,20,21,25,19
13/10/2006,22,-99,16,14,8,17,18,15,34
13/10/2006,23,-99,22,14,16,20,16,16,14
13/10/2006,24,-99,30,19,14,8,14,21,19
14/10/2006,1,-99,23,13,19,14,11,14,20
14/10/2006,2,-99,17,5,7,10,10,19,30
14/10/2006,3,-99,32,7,7,10,12,7,25
14/10/2006,4,-99,27,17,8,14,14,12,23
14/10/2006,5,-99,19,15,7,10,16,14,29
14/10/2006,6,-99,31,15,13,12,15,14,19
14/10/2006,7,-99,48,11,20,14,15,20,17
14/10/2006,8,-99,47,14,20,15,20,24,26
14/10/2006,9,-99,48,21,22,7,24,31,35
14/10/2006,10,-99,53,30,24,2,25,31,40
14/10/2006,11,-99,48,34,32,14,22,18,27
14/10/2006,12,-99,47,24,27,17,16,25,32
14/10/2006,13,-99,48,12,12,27,13,13,32
14/10/2006,14,-99,43,5,-99,5,10,-99,30
14/10/2006,15,-99,33,-99,-99,5,10,4,41
14/10/2006,16,-99,12,1,-99,8,9,7,11
14/10/2006,17,-99,7,3,4,13,7,11,-99
14/10/2006,18,-99,10,4,2,13,11,17,13
14/10/2006,19,-99,18,5,-99,5,5,12,22
14/10/2006,20,-99,-99,6,-99,1,6,10,9
14/10/2006,21,-99,-99,7,-99,5,8,12,9
14/10/2006,22,-99,-99,7,-99,1,8,10,8
14/10/2006,23,-99,-99,3,-99,6,13,9,13
14/10/2006,24,-99,-99,2,-99,3,14,6,7
15/10/2006,1,-99,-99,2,-99,1,12,1,15
15/10/2006,2,-99,-99,4,1,4,10,3,-99
15/10/2006,3,-99,-99,2,1,4,9,1,4
15/10/2006,4,-99,-99,-99,-99,2,5,4,-99
15/10/2006,5,-99,-99,-99,-99,4,5,1,-99
15/10/2006,6,-99,-99,1,-99,1,4,1,-99
15/10/2006,7,-99,-99,1,-99,5,3,4,11
15/10/2006,8,-99,-99,2,2,2,12,1,1
15/10/2006,9,-99,-99,-99,3,-99,12,4,6
15/10/2006,10,-99,-99,5,-99,4,7,8,5
15/10/2006,11,-99,-99,6,1,1,21,-99,-99
15/10/2006,12,-99,-99,7,1,6,30,-99,-99
15/10/2006,13,-99,-99,-99,3,2,20,-99,1
15/10/2006,14,-99,-99,-99,-99,4,16,-99,2
15/10/2006,15,-99,-99,-99,1,6,10,1,-99
15/10/2006,16,-99,-99,1,2,6,6,4,-99
15/10/2006,17,-99,-99,1,-99,5,3,8,-99
15/10/2006,18,-99,-99,-99,-99,2,-99,7,4
15/10/2006,19,-99,-99,1,-99,11,-99,9,1
15/10/2006,20,-99,-99,1,3,11,-99,12,15
15/10/2006,21,-99,1,2,1,4,10,8,6
15/10/2006,22,-99,3,1,1,6,17,9,13
15/10/2006,23,-99,24,2,-99,2,13,-99,5
15/10/2006,24,-99,-99,1,-99,3,11,11,7
16/10/2006,1,-99,-99,-99,-99,-99,8,-99,6
16/10/2006,2,-99,-99,-99,-99,5,12,-99,1
16/10/2006,3,-99,-99,-99,-99,3,8,2,4
16/10/2006,4,-99,-99,1,-99,1,-99,-99,12
16/10/2006,5,-99,-99,-99,-99,6,1,-99,6
16/10/2006,6,-99,2,-99,-99,-99,4,-99,-99
16/10/2006,7,-99,5,3,-99,22,4,-99,8
16/10/2006,8,-99,8,1,-99,4,6,7,20
16/10/2006,9,-99,6,3,1,10,10,7,10
16/10/2006,10,-99,5,2,4,1,10,-99,-99
16/10/2006,11,-99,3,2,-99,1,6,6,-99
16/10/2006,12,-99,-99,3,1,5,-99,-99,-99
16/10/2006,13,-99,-99,-99,-99,15,-99,5,5
16/10/2006,14,-99,3,-99,1,1,4,-99,-99
16/10/2006,15,-99,3,1,1,8,7,1,6
16/10/2006,16,-99,5,1,-99,2,6,4,8
16/10/2006,17,-99,3,2,-99,12,7,6,3
16/10/2006,18,-99,6,5,-99,8,-99,5,7
16/10/2006,19,-99,8,2,5,6,-99,8,4
16/10/2006,20,-99,7,3,1,10,-99,13,4
16/10/2006,21,-99,11,2,3,12,2,10,1
16/10/2006,22,-99,12,6,1,8,6,17,6
16/10/2006,23,-99,9,5,4,4,7,6,15
16/10/2006,24,-99,9,4,2,6,6,10,9
17/10/2006,1,-99,13,1,-99,3,5,5,14
17/10/2006,2,-99,9,-99,1,-99,8,8,5
17/10/2006,3,-99,10,2,3,-99,7,4,7
17/10/2006,4,-99,11,3,2,-99,7,5,7
17/10/2006,5,-99,12,4,-99,-99,9,9,12
17/10/2006,6,-99,18,6,-99,10,10,13,14
17/10/2006,7,-99,21,5,1,8,11,7,18
17/10/2006,8,-99,28,11,6,6,13,8,23
17/10/2006,9,-99,43,9,9,7,14,4,32
17/10/2006,10,-99,31,10,13,16,11,9,25
17/10/2006,11,-99,28,9,11,28,7,13,25
17/10/2006,12,-99,32,16,25,35,4,25,19
17/10/2006,13,-99,49,27,15,14,4,-99,27
17/10/2006,14,-99,46,9,6,13,2,6,48
17/10/2006,15,-99,30,6,5,5,3,4,41
17/10/2006,16,-99,15,7,6,38,2,4,8
17/10/2006,17,-99,18,12,9,11,2,11,8
17/10/2006,18,-99,23,8,16,9,-99,9,16
17/10/2006,19,-99,24,7,17,28,3,18,11
17/10/2006,20,-99,23,10,13,9,13,-99,14
17/10/2006,21,-99,22,13,10,16,18,14,15
17/10/2006,22,-99,25,14,14,11,16,22,29
17/10/2006,23,-99,24,17,17,18,20,20,21
17/10/2006,24,-99,26,15,18,12,20,18,22
18/10/2006,1,-99,26,13,15,7,16,12,20
18/10/2006,2,-99,17,12,21,33,15,17,24
18/10/2006,3,-99,12,15,20,30,11,22,23
18/10/2006,4,-99,15,17,19,10,10,29,14
18/10/2006,5,-99,19,14,17,31,13,27,2
18/10/2006,6,-99,31,13,17,28,17,34,25
18/10/2006,7,-99,39,14,22,26,20,36,42
18/10/2006,8,-99,45,18,29,34,23,43,35
18/10/2006,9,-99,79,20,31,20,20,47,26
18/10/2006,10,-99,94,29,36,23,25,47,38
18/10/2006,11,-99,-99,41,57,48,34,41,66
18/10/2006,12,-99,-99,58,74,41,35,32,67
18/10/2006,13,-99,-99,-99,61,25,34,28,74
18/10/2006,14,-99,-99,-99,53,24,24,18,63
18/10/2006,15,-99,-99,-99,44,20,11,24,64
18/10/2006,16,-99,-99,36,29,8,7,20,59
18/10/2006,17,-99,-99,35,30,21,6,28,49
18/10/2006,18,-99,-99,34,34,39,7,26,28
18/10/2006,19,-99,32,25,25,29,8,35,30
18/10/2006,20,-99,44,22,25,47,14,-99,25
18/10/2006,21,-99,51,31,31,41,23,16,39
18/10/2006,22,-99,34,37,43,47,26,22,54
18/10/2006,23,-99,22,34,38,38,29,14,47
18/10/2006,24,-99,33,28,34,26,27,38,22
19/10/2006,1,-99,35,24,29,30,22,43,33
19/10/2006,2,-99,31,22,28,36,19,34,41
19/10/2006,3,-99,29,20,30,24,22,33,29
19/10/2006,4,-99,31,18,27,24,23,39,31
19/10/2006,5,-99,38,20,21,23,22,52,35
19/10/2006,6,-99,36,25,22,21,21,47,30
19/10/2006,7,-99,38,26,35,27,21,44,41
19/10/2006,8,-99,52,30,36,17,25,50,44
19/10/2006,9,-99,-99,37,33,25,24,40,45
19/10/2006,10,-99,58,38,38,27,25,37,55
19/10/2006,11,-99,-99,46,43,50,25,35,60
19/10/2006,12,-99,-99,56,53,64,26,31,57
19/10/2006,13,-99,-99,65,-99,76,34,44,64
19/10/2006,14,-99,-99,66,-99,41,42,59,59
19/10/2006,15,-99,-99,54,-99,31,46,66,66
19/10/2006,16,-99,-99,46,95,45,44,56,58
19/10/2006,17,-99,44,43,77,12,40,41,30
19/10/2006,18,-99,29,43,42,34,34,23,38
19/10/2006,19,-99,32,27,35,25,21,22,24
19/10/2006,20,-99,30,19,20,17,11,23,28
19/10/2006,21,-99,24,13,16,16,4,17,20
19/10/2006,22,-99,23,16,14,12,4,24,19
19/10/2006,23,-99,22,14,14,11,17,24,17
19/10/2006,24,-99,22,10,16,9,23,21,17
20/10/2006,1,-99,21,10,18,9,21,17,22
20/10/2006,2,-99,9,11,19,28,19,17,37
20/10/2006,3,-99,14,12,19,20,16,13,27
20/10/2006,4,-99,16,11,18,6,12,22,28
20/10/2006,5,-99,15,10,18,17,12,16,32
20/10/2006,6,-99,15,12,21,13,13,17,16
20/10/2006,7,-99,20,16,22,18,11,12,22
20/10/2006,8,-99,22,17,20,31,13,22,30
20/10/2006,9,-99,20,18,25,7,17,27,26
20/10/2006,10,-99,16,11,23,13,20,23,21
20/10/2006,11,-99,19,15,22,14,24,22,5
20/10/2006,12,-99,30,20,39,17,21,22,18
20/10/2006,13,-99,26,27,40,19,-99,25,13
20/10/2006,14,-99,32,28,54,26,-99,38,22
20/10/2006,15,-99,29,14,33,24,-99,55,33
20/10/2006,16,-99,36,14,24,31,8,44,35
20/10/2006,17,-99,32,9,15,2,8,21,44
20/10/2006,18,-99,16,7,7,21,5,-99,7
20/10/2006,19,-99,14,4,8,9,10,12,3
20/10/2006,20,-99,14,4,11,23,16,23,5
20/10/2006,21,-99,16,6,11,16,18,23,8
20/10/2006,22,-99,22,7,19,21,20,29,16
20/10/2006,23,-99,31,4,14,14,21,31,16
20/10/2006,24,-99,24,8,15,29,22,24,20
21/10/2006,1,-99,18,13,18,25,24,24,26
21/10/2006,2,-99,15,10,24,38,23,27,33
21/10/2006,3,-99,14,5,21,29,21,27,24
21/10/2006,4,-99,15,9,16,30,18,31,17
21/10/2006,5,-99,15,8,25,27,19,21,23
21/10/2006,6,-99,18,7,20,33,23,32,19
21/10/2006,7,-99,25,7,26,24,25,30,23
21/10/2006,8,-99,38,13,29,14,30,41,19
21/10/2006,9,-99,42,21,26,51,31,51,22
21/10/2006,10,-99,40,21,33,52,32,40,31
21/10/2006,11,-99,61,26,38,57,30,23,44
21/10/2006,12,-99,64,19,26,30,25,15,32
21/10/2006,13,-99,50,9,22,18,21,7,28
21/10/2006,14,-99,36,7,16,12,9,-99,24
21/10/2006,15,-99,35,8,11,12,5,16,30
21/10/2006,16,-99,30,7,11,22,7,10,24
21/10/2006,17,-99,24,8,9,32,11,18,25
21/10/2006,18,-99,21,9,9,10,6,13,18
21/10/2006,19,-99,23,8,6,7,-99,18,10
21/10/2006,20,-99,29,3,11,7,9,24,27
21/10/2006,21,-99,27,7,12,15,12,21,30
21/10/2006,22,-99,18,16,13,9,17,28,24
21/10/2006,23,-99,18,14,21,23,17,23,21
21/10/2006,24,-99,17,13,20,15,15,22,22
22/10/2006,1,-99,16,12,19,11,14,17,16
22/10/2006,2,-99,21,12,16,25,14,22,23
22/10/2006,3,-99,23,20,22,22,21,23,29
22/10/2006,4,-99,30,18,25,27,23,26,35
22/10/2006,5,-99,35,18,25,21,22,23,28
22/10/2006,6,-99,31,11,24,15,21,21,27
22/10/2006,7,-99,31,16,30,22,22,28,32
22/10/2006,8,-99,26,22,25,6,28,23,31
22/10/2006,9,-99,22,23,28,29,29,32,37
22/10/2006,10,-99,28,22,42,28,32,34,37
22/10/2006,11,-99,24,23,50,32,31,27,29
22/10/2006,12,-99,27,29,61,32,30,33,5
22/10/2006,13,-99,36,38,58,19,32,32,9
22/10/2006,14,-99,30,33,48,21,19,13,33
22/10/2006,15,-99,17,27,33,11,11,27,36
22/10/2006,16,-99,12,10,16,3,6,16,17
22/10/2006,17,-99,12,6,5,10,3,1,11
22/10/2006,18,-99,11,8,5,12,11,6,20
22/10/2006,19,-99,17,8,8,17,7,12,17
22/10/2006,20,-99,-99,10,12,7,7,31,18
22/10/2006,21,-99,-99,10,12,6,-99,25,16
22/10/2006,22,-99,-99,9,9,23,3,13,13
22/10/2006,23,-99,14,12,5,6,12,14,16
22/10/2006,24,-99,9,8,-99,1,14,9,8
23/10/2006,1,-99,7,2,-99,9,11,8,9
23/10/2006,2,-99,4,2,-99,18,10,5,10
23/10/2006,3,-99,4,4,7,6,7,1,7
23/10/2006,4,-99,5,6,5,3,3,5,7
23/10/2006,5,-99,10,6,3,3,4,2,5
23/10/2006,6,-99,13,8,6,10,4,5,8
23/10/2006,7,-99,10,9,3,3,8,5,11
23/10/2006,8,-99,16,10,5,3,11,9,12
23/10/2006,9,-99,16,-99,6,6,11,6,21
23/10/2006,10,-99,15,-99,10,3,9,3,19
23/10/2006,11,-99,16,-99,7,17,7,1,9
23/10/2006,12,-99,9,10,12,8,4,3,7
23/10/2006,13,-99,10,8,4,4,-99,-99,6
23/10/2006,14,-99,9,7,2,4,-99,-99,-99
23/10/2006,15,-99,11,9,7,5,-99,7,2
23/10/2006,16,-99,11,8,9,7,-99,2,2
23/10/2006,17,-99,12,8,8,11,4,7,12
23/10/2006,18,16,13,3,9,11,1,9,10
23/10/2006,19,17,11,7,5,10,2,4,5
23/10/2006,20,21,10,8,7,9,5,11,15
23/10/2006,21,18,11,7,8,11,1,13,13
23/10/2006,22,14,10,8,11,9,2,11,15
23/10/2006,23,11,17,6,7,10,6,11,16
23/10/2006,24,9,18,12,6,6,10,9,15
24/10/2006,1,13,24,13,6,16,9,4,10
24/10/2006,2,16,20,13,8,8,7,10,17
24/10/2006,3,15,14,-99,5,15,12,8,25
24/10/2006,4,19,16,-99,8,14,13,8,21
24/10/2006,5,15,21,-99,6,13,12,9,22
24/10/2006,6,14,28,10,9,11,12,7,18
24/10/2006,7,22,35,11,13,23,9,14,20
24/10/2006,8,22,29,19,18,8,13,14,27
24/10/2006,9,24,59,23,16,12,14,15,27
24/10/2006,10,37,64,30,19,27,16,20,26
24/10/2006,11,56,45,38,33,35,17,13,36
24/10/2006,12,73,52,40,41,30,17,18,47
24/10/2006,13,68,43,52,49,20,15,26,43
24/10/2006,14,35,42,52,52,35,12,14,28
24/10/2006,15,10,29,30,42,12,9,23,24
24/10/2006,16,9,14,21,33,13,6,18,6
24/10/2006,17,12,23,26,27,14,7,12,6
24/10/2006,18,25,34,26,21,51,12,32,18
24/10/2006,19,37,35,20,16,20,18,27,37
24/10/2006,20,38,30,26,23,14,20,25,42
24/10/2006,21,34,29,20,27,19,22,21,25
24/10/2006,22,33,28,20,25,18,26,33,31
24/10/2006,23,30,30,21,28,23,25,31,27
24/10/2006,24,29,19,22,27,19,29,34,28
25/10/2006,1,38,18,19,20,35,29,28,29
25/10/2006,2,40,18,11,19,25,27,28,20
25/10/2006,3,25,16,11,22,25,23,25,28
25/10/2006,4,23,14,14,18,29,21,17,28
25/10/2006,5,29,16,15,-99,19,22,15,23
25/10/2006,6,31,21,16,16,23,23,30,27
25/10/2006,7,34,37,26,43,19,23,34,34
25/10/2006,8,43,50,33,39,13,24,41,42
25/10/2006,9,56,51,35,42,38,25,47,49
25/10/2006,10,71,64,41,53,43,29,36,61
25/10/2006,11,75,73,50,56,39,37,29,71
25/10/2006,12,48,65,55,61,6,44,38,73
25/10/2006,13,16,62,29,54,6,50,28,39
25/10/2006,14,31,34,27,61,23,35,25,7
25/10/2006,15,44,16,12,28,34,24,29,15
25/10/2006,16,36,34,6,24,42,25,23,35
25/10/2006,17,29,45,10,13,40,36,14,42
25/10/2006,18,31,34,8,17,13,36,15,33
25/10/2006,19,31,32,10,18,30,31,20,27
25/10/2006,20,42,38,11,13,24,31,24,24
25/10/2006,21,-99,34,14,17,12,25,21,36
25/10/2006,22,-99,28,11,11,21,24,20,29
25/10/2006,23,-99,33,13,12,15,25,23,29
25/10/2006,24,-99,27,13,13,14,24,22,25
26/10/2006,1,50,18,19,9,13,22,19,25
26/10/2006,2,26,13,16,20,24,20,16,24
26/10/2006,3,17,17,15,19,18,20,16,28
26/10/2006,4,17,20,16,15,13,25,21,18
26/10/2006,5,-99,25,16,21,24,26,16,22
26/10/2006,6,-99,33,11,17,24,25,19,30
26/10/2006,7,-99,39,15,17,28,24,22,43
26/10/2006,8,-99,44,23,23,27,26,23,44
26/10/2006,9,-99,49,23,-99,14,29,26,38
26/10/2006,10,-99,50,34,-99,33,27,32,50
26/10/2006,11,-99,47,52,-99,48,25,39,52
26/10/2006,12,80,38,53,45,37,24,37,51
26/10/2006,13,-99,25,29,57,31,28,23,24
26/10/2006,14,-99,36,45,46,18,31,9,37
26/10/2006,15,-99,39,47,34,12,25,21,53
26/10/2006,16,42,18,32,36,-99,13,23,50
26/10/2006,17,-99,14,33,37,29,10,32,28
26/10/2006,18,29,19,28,38,49,14,33,9
26/10/2006,19,34,21,26,29,29,20,40,18
26/10/2006,20,40,36,29,25,35,28,26,35
26/10/2006,21,37,43,16,25,20,25,35,39
26/10/2006,22,34,38,27,30,33,18,26,33
26/10/2006,23,40,39,24,34,29,28,27,27
26/10/2006,24,45,42,24,36,24,33,-99,43
27/10/2006,1,47,44,28,38,49,27,31,50
27/10/2006,2,-99,39,33,30,39,30,39,58
27/10/2006,3,-99,-99,27,40,43,35,49,50
27/10/2006,4,-99,-99,27,45,26,31,33,53
27/10/2006,5,39,43,35,33,13,27,32,51
27/10/2006,6,23,42,28,37,16,23,22,29
27/10/2006,7,27,38,23,25,22,18,11,22
27/10/2006,8,37,42,29,24,24,20,13,23
27/10/2006,9,44,57,34,30,26,26,22,35
27/10/2006,10,62,61,44,41,30,31,31,36
27/10/2006,11,72,53,45,53,25,33,18,47
27/10/2006,12,57,38,35,63,19,34,29,64
27/10/2006,13,27,22,18,42,22,37,30,58
27/10/2006,14,35,30,22,44,22,28,31,54
27/10/2006,15,39,31,21,38,21,10,32,50
27/10/2006,16,30,29,17,27,-99,1,31,27
27/10/2006,17,36,33,22,20,-99,1,40,34
27/10/2006,18,-99,22,24,23,45,8,37,33
27/10/2006,19,-99,26,20,18,20,5,37,20
27/10/2006,20,-99,29,13,20,25,11,24,27
27/10/2006,21,-99,31,15,12,-99,30,29,34
27/10/2006,22,24,27,14,20,25,36,27,36
27/10/2006,23,24,22,12,20,21,36,21,22
27/10/2006,24,26,17,13,19,24,32,23,24
28/10/2006,1,17,11,9,19,26,22,17,16
28/10/2006,2,10,9,6,18,12,16,14,13
28/10/2006,3,3,5,5,5,7,18,-99,15
28/10/2006,4,8,2,1,-99,7,14,3,11
28/10/2006,5,8,1,6,7,4,10,3,13
28/10/2006,6,5,5,7,11,10,9,5,10
28/10/2006,7,-99,9,8,-99,8,8,10,9
28/10/2006,8,3,12,8,6,6,9,6,14
28/10/2006,9,6,12,9,6,1,6,11,10
28/10/2006,10,13,13,11,8,15,6,8,12
28/10/2006,11,19,8,10,15,6,7,4,11
28/10/2006,12,13,7,3,11,15,6,7,7
28/10/2006,13,10,5,8,18,5,3,12,5
28/10/2006,14,11,5,10,24,22,-99,10,4
28/10/2006,15,11,8,8,18,13,-99,12,2
28/10/2006,16,17,8,6,18,15,2,18,3
28/10/2006,17,11,11,9,22,18,4,17,6
28/10/2006,18,21,13,12,17,18,6,24,11
28/10/2006,19,16,14,9,21,23,10,23,18
28/10/2006,20,23,26,15,23,22,13,17,19
28/10/2006,21,19,14,23,20,14,14,16,27
28/10/2006,22,7,13,11,13,11,13,16,23
28/10/2006,23,12,27,11,15,12,14,15,26
28/10/2006,24,18,26,13,15,14,16,16,26
29/10/2006,1,21,27,15,18,28,16,14,29
29/10/2006,2,18,19,13,21,28,18,16,34
29/10/2006,3,23,11,12,19,27,21,15,22
29/10/2006,4,42,8,12,16,19,20,16,15
29/10/2006,5,19,9,16,25,19,21,17,12
29/10/2006,6,21,9,22,23,22,19,22,14
29/10/2006,7,19,7,19,19,22,17,20,12
29/10/2006,8,23,9,22,25,13,14,21,10
29/10/2006,9,30,14,25,22,10,15,24,17
29/10/2006,10,35,26,24,32,32,14,27,20
29/10/2006,11,41,29,28,40,47,14,38,26
29/10/2006,12,36,25,26,60,34,15,24,21
29/10/2006,13,27,35,12,55,34,20,25,23
29/10/2006,14,30,25,12,45,16,20,34,31
29/10/2006,15,41,19,18,22,10,-99,39,19
29/10/2006,16,39,13,33,15,14,8,21,21
29/10/2006,17,33,11,32,28,19,17,1,27
29/10/2006,18,19,11,21,34,22,25,1,15
29/10/2006,19,14,44,14,23,25,15,10,12
29/10/2006,20,52,57,19,21,54,10,23,31
29/10/2006,21,55,39,24,38,53,16,38,70
29/10/2006,22,37,28,23,43,21,14,34,54
29/10/2006,23,27,19,19,46,22,21,34,46
29/10/2006,24,22,23,21,52,27,25,49,30
30/10/2006,1,24,24,26,40,28,23,40,32
30/10/2006,2,17,20,40,30,16,20,54,38
30/10/2006,3,14,21,33,29,16,17,46,33
30/10/2006,4,18,16,28,36,17,14,50,36
30/10/2006,5,21,20,23,41,16,17,48,32
30/10/2006,6,28,23,27,34,18,20,40,33
30/10/2006,7,39,23,32,30,24,23,31,33
30/10/2006,8,47,27,34,35,23,27,37,56
30/10/2006,9,-99,38,31,38,40,30,52,63
30/10/2006,10,-99,47,48,59,43,31,57,40
30/10/2006,11,56,51,89,64,47,30,-99,62
30/10/2006,12,35,38,46,64,36,27,-99,72
30/10/2006,13,28,19,16,39,44,28,30,21
30/10/2006,14,13,23,7,50,12,16,17,-99
30/10/2006,15,21,13,18,49,3,5,11,5
30/10/2006,16,22,12,17,27,15,1,13,21
30/10/2006,17,24,15,12,24,27,8,16,16
30/10/2006,18,22,23,14,22,29,14,27,26
30/10/2006,19,25,29,18,27,-99,14,28,28
30/10/2006,20,29,41,22,23,-99,11,29,38
