FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
02/08/2017,14,28,-99,29,33,-99,37,26,17,-99,-99,31,17,-99,-99,12,39,-99,-99,24,-99,23,,,,,,,
02/08/2017,15,31,-99,29,27,-99,24,15,45,-99,-99,13,9,-99,-99,9,39,-99,-99,7,-99,13,,,,,,,
02/08/2017,16,25,-99,21,15,-99,22,21,13,-99,-99,20,16,-99,-99,9,32,-99,-99,5,-99,12,,,,,,,
02/08/2017,17,23,-99,18,9,-99,17,14,-99,-99,-99,12,11,-99,-99,10,14,-99,-99,13,-99,6,,,,,,,
02/08/2017,18,13,-99,12,13,-99,17,11,-99,-99,-99,11,9,-99,-99,18,7,-99,-99,17,-99,9,,,,,,,
02/08/2017,19,12,-99,9,21,-99,11,7,-99,-99,-99,7,7,-99,-99,9,9,-99,-99,6,-99,10,,,,,,,
02/08/2017,20,9,-99,12,21,-99,9,12,11,-99,-99,4,10,-99,-99,7,9,-99,-99,21,-99,13,,,,,,,
02/08/2017,21,7,-99,13,19,-99,12,18,15,-99,-99,7,11,-99,-99,17,11,-99,-99,18,-99,13,,,,,,,
02/08/2017,22,8,-99,6,15,-99,12,16,13,-99,-99,7,4,-99,-99,26,12,-99,-99,14,-99,16,,,,,,,
02/08/2017,23,7,-99,6,10,-99,9,14,12,-99,-99,11,5,-99,-99,27,10,-99,-99,29,-99,15,,,,,,,
02/08/2017,24,4,-99,6,13,-99,10,10,13,-99,-99,7,5,-99,-99,-99,10,-99,-99,27,-99,16,,,,,,,
03/08/2017,1,3,-99,17,13,-99,11,10,10,-99,-99,10,5,-99,-99,19,14,-99,-99,7,-99,12,,,,,,,
03/08/2017,2,8,-99,9,7,-99,10,16,13,-99,-99,11,8,-99,-99,5,5,-99,-99,15,-99,14,,,,,,,
03/08/2017,3,4,-99,8,11,-99,8,17,13,-99,-99,8,6,-99,-99,12,12,-99,-99,7,-99,17,,,,,,,
03/08/2017,4,7,-99,10,10,-99,10,17,13,-99,-99,14,4,-99,-99,10,9,-99,-99,9,-99,14,,,,,,,
03/08/2017,5,2,-99,8,17,-99,10,15,16,-99,-99,18,4,-99,-99,15,14,-99,-99,13,-99,25,,,,,,,
03/08/2017,6,3,-99,7,20,-99,9,19,12,-99,-99,18,5,-99,-99,14,14,-99,-99,13,-99,18,,,,,,,
03/08/2017,7,4,-99,7,21,-99,10,20,12,-99,-99,18,2,-99,-99,21,12,-99,-99,13,-99,20,,,,,,,
03/08/2017,8,18,-99,11,26,-99,11,25,18,-99,-99,18,8,-99,-99,11,10,-99,-99,9,-99,29,,,,,,,
03/08/2017,9,24,-99,23,22,-99,17,30,30,-99,-99,23,13,-99,-99,14,26,-99,-99,5,-99,27,,,,,,,
03/08/2017,10,20,-99,17,18,-99,15,37,17,-99,-99,22,17,-99,-99,22,11,-99,-99,2,-99,39,,,,,,,
03/08/2017,11,12,-99,13,33,-99,10,41,40,-99,-99,19,23,-99,-99,18,37,-99,-99,3,-99,38,,,,,,,
03/08/2017,12,17,-99,15,36,-99,11,39,-99,-99,-99,5,16,-99,-99,24,13,-99,-99,4,-99,40,,,,,,,
03/08/2017,13,12,-99,14,34,-99,12,39,-99,-99,-99,26,7,-99,-99,27,20,-99,-99,3,-99,36,,,,,,,
03/08/2017,14,13,-99,22,42,-99,18,34,-99,-99,-99,22,10,-99,-99,27,16,-99,-99,8,-99,41,,,,,,,
03/08/2017,15,12,-99,31,38,-99,19,27,-99,-99,-99,47,11,-99,-99,27,13,-99,-99,5,-99,36,,,,,,,
03/08/2017,16,12,-99,16,39,-99,13,38,12,-99,-99,34,7,-99,-99,17,33,-99,-99,10,-99,28,,,,,,,
03/08/2017,17,9,-99,11,42,-99,11,9,18,-99,-99,10,5,-99,-99,20,18,-99,-99,9,-99,21,,,,,,,
03/08/2017,18,13,-99,13,18,-99,13,15,9,-99,-99,17,6,15,-99,-99,14,-99,-99,9,-99,17,,,,,,,
03/08/2017,19,15,-99,10,25,-99,16,12,13,-99,-99,15,8,22,-99,-99,19,-99,-99,34,-99,11,,,,,,,
03/08/2017,20,9,-99,12,18,-99,11,14,11,-99,-99,-99,10,7,-99,-99,17,-99,-99,39,-99,14,,,,,,,
03/08/2017,21,3,-99,8,8,-99,6,8,6,-99,-99,-99,2,2,-99,12,12,-99,-99,10,-99,12,,,,,,,
03/08/2017,22,2,-99,7,14,-99,7,7,5,-99,-99,-99,3,5,-99,7,11,-99,-99,9,-99,18,,,,,,,
03/08/2017,23,6,-99,6,17,-99,7,11,9,-99,-99,12,10,4,-99,10,4,-99,-99,11,-99,26,,,,,,,
03/08/2017,24,7,-99,5,27,-99,10,18,13,-99,-99,13,11,8,-99,14,6,-99,-99,7,-99,22,,,,,,,
04/08/2017,1,6,-99,8,10,-99,10,16,14,-99,-99,13,10,9,-99,16,9,-99,-99,8,-99,23,,,,,,,
04/08/2017,2,7,-99,11,21,-99,10,18,16,-99,-99,12,5,16,-99,17,8,-99,-99,5,-99,28,,,,,,,
04/08/2017,3,5,-99,12,7,-99,12,15,9,-99,-99,11,3,12,-99,15,15,-99,-99,6,-99,34,,,,,,,
04/08/2017,4,6,-99,7,26,-99,10,15,17,-99,-99,12,2,8,-99,11,11,-99,-99,2,-99,23,,,,,,,
04/08/2017,5,7,-99,8,26,-99,9,19,15,-99,-99,13,3,11,-99,23,10,-99,-99,13,-99,30,,,,,,,
04/08/2017,6,8,-99,6,24,-99,8,18,13,-99,-99,11,3,18,-99,16,1,-99,-99,7,-99,27,,,,,,,
04/08/2017,7,10,-99,9,23,-99,9,21,10,-99,-99,12,2,16,-99,17,9,-99,-99,13,-99,24,,,,,,,
04/08/2017,8,6,-99,14,16,-99,12,24,7,-99,-99,13,9,14,-99,13,11,-99,-99,7,-99,25,,,,,,,
04/08/2017,9,12,-99,18,22,-99,18,26,25,-99,-99,26,10,22,-99,22,10,-99,-99,3,-99,28,,,,,,,
04/08/2017,10,14,-99,31,30,-99,23,26,32,-99,-99,30,13,20,-99,-99,24,-99,-99,7,-99,30,,,,,,,
04/08/2017,11,20,-99,35,45,-99,31,35,29,-99,-99,34,12,18,-99,-99,24,-99,-99,15,-99,31,,,,,,,
04/08/2017,12,20,-99,38,46,-99,36,27,43,-99,-99,37,15,10,-99,-99,32,-99,-99,16,-99,32,,,,,,,
04/08/2017,13,34,-99,38,51,-99,39,22,41,-99,-99,47,14,17,-99,21,48,-99,-99,13,-99,30,,,,,,,
04/08/2017,14,39,-99,43,45,-99,34,26,15,-99,-99,48,17,4,-99,28,56,-99,-99,14,-99,29,,,,,,,
04/08/2017,15,38,-99,27,37,-99,25,22,28,-99,-99,37,12,7,-99,15,51,-99,-99,7,-99,22,,,,,,,
04/08/2017,16,30,-99,16,27,-99,20,10,24,-99,-99,29,20,13,-99,16,46,-99,-99,3,-99,20,,,,,,,
04/08/2017,17,18,-99,17,20,-99,19,17,15,-99,-99,18,-99,17,-99,4,28,-99,-99,33,-99,-99,,,,,,,
04/08/2017,18,11,-99,15,12,-99,15,16,15,-99,-99,15,-99,13,-99,11,19,-99,-99,6,-99,-99,,,,,,,
04/08/2017,19,13,-99,23,10,-99,15,7,12,-99,-99,14,5,16,-99,8,13,-99,-99,22,-99,-99,,,,,,,
04/08/2017,20,12,-99,13,20,-99,12,12,10,-99,-99,15,3,14,-99,24,15,-99,-99,24,-99,-99,,,,,,,
04/08/2017,21,10,-99,10,21,-99,17,15,11,-99,-99,15,6,9,-99,21,20,-99,-99,21,-99,14,,,,,,,
04/08/2017,22,11,-99,18,16,-99,21,15,13,-99,-99,12,9,7,-99,12,13,-99,-99,22,-99,19,,,,,,,
04/08/2017,23,12,-99,12,4,-99,16,14,5,-99,-99,14,15,10,-99,14,9,-99,-99,21,-99,23,,,,,,,
04/08/2017,24,19,-99,10,20,-99,10,16,12,-99,-99,14,13,12,-99,7,9,-99,-99,10,-99,19,,,,,,,
05/08/2017,1,15,-99,14,14,-99,13,14,12,-99,-99,13,11,19,-99,16,11,-99,-99,16,-99,22,,,,,,,
05/08/2017,2,15,-99,12,9,-99,12,19,11,-99,-99,10,17,18,-99,19,15,-99,-99,14,-99,19,,,,,,,
05/08/2017,3,13,-99,10,21,-99,11,18,13,-99,-99,13,14,16,-99,15,9,-99,-99,11,-99,29,,,,,,,
05/08/2017,4,14,-99,11,11,-99,11,22,14,-99,-99,9,16,16,-99,17,15,-99,-99,10,-99,29,,,,,,,
05/08/2017,5,20,-99,11,22,-99,12,20,16,-99,-99,13,17,21,-99,18,11,-99,-99,15,-99,38,,,,,,,
05/08/2017,6,20,6,14,15,-99,13,26,16,-99,-99,13,13,19,-99,-99,19,-99,-99,14,-99,26,,,,,,,
05/08/2017,7,19,4,15,23,-99,17,23,20,-99,-99,17,12,21,-99,-99,23,-99,-99,19,-99,43,,,,,,,
05/08/2017,8,18,5,17,27,-99,20,25,23,-99,-99,18,20,22,-99,19,20,-99,-99,26,-99,34,,,,,,,
05/08/2017,9,23,1,28,33,-99,24,32,26,-99,-99,22,20,22,-99,31,20,-99,-99,15,-99,41,,,,,,,
05/08/2017,10,24,4,39,46,-99,38,41,48,-99,-99,29,20,32,-99,36,33,-99,-99,18,-99,47,,,,,,,
05/08/2017,11,29,21,42,50,-99,50,42,35,-99,-99,31,28,37,-99,47,43,-99,-99,22,-99,54,,,,,,,
05/08/2017,12,43,24,55,50,-99,50,39,66,-99,-99,49,25,36,-99,44,50,-99,-99,33,-99,45,,,,,,,
05/08/2017,13,42,32,49,50,-99,44,42,32,-99,-99,37,20,19,-99,37,44,-99,-99,22,-99,38,,,,,,,
05/08/2017,14,39,29,39,54,-99,41,41,51,-99,-99,25,23,28,-99,33,48,-99,-99,15,-99,32,,,,,,,
05/08/2017,15,31,20,35,39,-99,37,33,29,-99,-99,44,13,19,-99,24,49,-99,-99,10,-99,24,,,,,,,
05/08/2017,16,25,14,28,28,-99,28,17,17,-99,-99,33,12,28,-99,22,40,-99,-99,27,-99,19,,,,,,,
05/08/2017,17,14,5,22,24,-99,15,27,29,-99,-99,22,13,6,-99,22,20,-99,-99,5,-99,20,,,,,,,
05/08/2017,18,13,10,13,19,-99,15,16,7,-99,-99,16,14,18,-99,15,16,-99,-99,2,-99,21,,,,,,,
05/08/2017,19,12,14,11,16,-99,11,14,23,-99,-99,17,14,19,-99,11,21,-99,-99,14,-99,17,,,,,,,
05/08/2017,20,11,16,14,21,-99,14,16,11,-99,-99,21,13,14,-99,28,24,-99,-99,19,-99,17,,,,,,,
05/08/2017,21,7,12,13,17,-99,12,18,17,-99,-99,15,8,10,-99,27,14,-99,-99,15,-99,19,,,,,,,
05/08/2017,22,11,6,9,15,-99,15,13,17,-99,-99,10,6,11,-99,16,14,-99,-99,21,-99,15,,,,,,,
05/08/2017,23,6,6,9,13,-99,11,16,14,-99,-99,16,3,10,-99,4,12,-99,-99,13,-99,23,,,,,,,
05/08/2017,24,6,2,14,14,-99,18,14,16,-99,-99,14,2,17,-99,16,14,-99,-99,18,-99,24,,,,,,,
06/08/2017,1,-99,13,16,19,-99,16,15,14,-99,-99,13,2,17,-99,17,10,-99,-99,17,-99,21,,,,,,,
06/08/2017,2,2,2,13,9,-99,19,16,15,-99,-99,16,1,17,-99,18,7,-99,-99,17,-99,22,,,,,,,
06/08/2017,3,2,7,13,10,-99,8,17,14,-99,-99,15,4,22,-99,19,7,-99,-99,11,-99,20,,,,,,,
06/08/2017,4,2,4,11,23,-99,11,17,14,-99,-99,11,2,14,-99,22,5,-99,-99,13,-99,20,,,,,,,
06/08/2017,5,4,2,10,15,-99,11,18,11,-99,-99,7,4,12,-99,20,3,-99,-99,13,-99,24,,,,,,,
06/08/2017,6,5,-99,11,11,-99,13,18,12,-99,-99,6,5,14,-99,23,5,-99,-99,13,-99,28,,,,,,,
06/08/2017,7,4,-99,15,9,-99,11,22,18,-99,-99,13,16,18,-99,24,8,-99,-99,18,-99,29,,,,,,,
06/08/2017,8,6,-99,14,12,-99,15,25,20,-99,-99,12,13,11,-99,23,9,-99,-99,5,-99,32,,,,,,,
06/08/2017,9,10,-99,11,17,-99,21,33,31,-99,-99,20,21,24,-99,33,13,-99,-99,3,-99,34,,,,,,,
06/08/2017,10,11,2,17,28,-99,12,26,22,-99,-99,11,28,39,-99,29,7,-99,-99,-99,-99,30,,,,,,,
06/08/2017,11,15,5,12,20,-99,10,23,1,-99,-99,10,25,29,-99,24,9,-99,-99,-99,-99,24,,,,,,,
06/08/2017,12,3,17,9,19,-99,9,24,-99,-99,-99,5,18,22,-99,20,10,-99,-99,-99,-99,26,,,,,,,
06/08/2017,13,10,9,17,18,-99,9,22,-99,-99,-99,13,2,7,-99,14,7,-99,-99,-99,-99,15,,,,,,,
06/08/2017,14,7,7,10,15,-99,6,19,-99,-99,-99,14,4,1,-99,15,14,-99,-99,-99,-99,22,,,,,,,
06/08/2017,15,11,1,14,16,-99,7,24,-99,-99,-99,3,7,15,-99,6,13,-99,-99,-99,-99,14,,,,,,,
06/08/2017,16,3,6,6,12,-99,2,1,-99,-99,-99,7,-99,13,-99,7,5,-99,-99,-99,-99,4,,,,,,,
06/08/2017,17,3,9,11,11,-99,-99,9,-99,-99,-99,10,2,5,-99,17,7,-99,-99,-99,-99,9,,,,,,,
06/08/2017,18,9,11,13,7,-99,-99,10,-99,-99,-99,6,8,7,-99,10,-99,-99,-99,-99,-99,13,,,,,,,
06/08/2017,19,7,14,9,9,-99,-99,7,-99,-99,-99,11,5,11,-99,8,-99,-99,-99,-99,-99,7,,,,,,,
06/08/2017,20,8,17,7,4,-99,10,11,8,-99,-99,5,5,7,-99,11,-99,-99,-99,-99,-99,9,,,,,,,
06/08/2017,21,8,17,9,15,-99,11,6,7,-99,-99,6,5,14,-99,-99,6,-99,-99,-99,-99,11,,,,,,,
06/08/2017,22,7,9,14,25,-99,10,11,11,-99,-99,7,9,15,-99,3,7,-99,-99,-99,-99,13,,,,,,,
06/08/2017,23,8,1,5,18,-99,11,13,14,-99,-99,9,5,14,-99,17,4,-99,-99,-99,-99,14,,,,,,,
06/08/2017,24,5,5,13,9,-99,14,12,15,-99,-99,12,8,9,-99,22,8,-99,-99,-99,-99,15,,,,,,,
07/08/2017,1,3,5,9,14,-99,9,17,11,-99,-99,8,6,21,-99,25,9,-99,-99,-99,-99,18,,,,,,,
07/08/2017,2,9,3,6,23,-99,5,14,10,-99,-99,6,6,14,-99,13,11,-99,-99,-99,-99,20,,,,,,,
07/08/2017,3,5,7,5,28,-99,4,14,11,-99,-99,7,2,7,-99,7,11,-99,-99,-99,-99,26,,,,,,,
07/08/2017,4,6,3,9,29,-99,2,19,14,-99,-99,12,4,14,-99,35,17,-99,-99,-99,-99,31,,,,,,,
07/08/2017,5,5,-99,5,39,-99,8,28,15,-99,-99,13,5,14,-99,19,18,-99,-99,-99,-99,32,,,,,,,
07/08/2017,6,5,1,8,17,-99,9,26,9,-99,-99,17,6,20,-99,15,10,-99,-99,-99,-99,31,,,,,,,
07/08/2017,7,13,2,9,18,-99,9,19,8,-99,-99,15,9,13,-99,21,10,-99,-99,-99,-99,35,,,,,,,
07/08/2017,8,15,2,12,28,-99,10,20,15,-99,-99,17,7,10,-99,31,10,-99,-99,-99,-99,33,,,,,,,
07/08/2017,9,21,3,15,27,-99,23,30,20,-99,-99,-99,13,20,-99,43,22,-99,-99,-99,-99,47,,,,,,,
07/08/2017,10,32,4,29,47,-99,28,56,36,-99,-99,-99,18,39,-99,54,31,-99,-99,3,-99,59,,,,,,,
07/08/2017,11,23,29,31,37,-99,30,53,20,-99,-99,-99,26,50,-99,51,20,-99,-99,27,-99,54,,,,,,,
07/08/2017,12,22,28,28,29,-99,27,52,32,-99,-99,-99,31,51,-99,32,19,-99,-99,40,-99,38,,,,,,,
07/08/2017,13,28,39,37,32,-99,37,19,30,-99,-99,-99,50,28,-99,22,17,-99,-99,40,-99,16,,,,,,,
07/08/2017,14,39,37,24,16,-99,26,30,3,-99,-99,-99,42,14,-99,10,23,-99,-99,24,-99,15,,,,,,,
07/08/2017,15,23,33,22,21,-99,24,11,22,-99,-99,-99,27,19,-99,30,-99,-99,-99,17,-99,14,,,,,,,
07/08/2017,16,21,24,19,28,-99,15,18,4,-99,-99,-99,24,18,-99,15,25,-99,-99,16,-99,21,,,,,,,
07/08/2017,17,20,22,21,22,-99,21,15,4,-99,-99,-99,13,12,-99,13,20,-99,-99,6,-99,15,,,,,,,
07/08/2017,18,16,23,11,14,-99,15,8,1,-99,-99,-99,11,15,-99,12,9,-99,-99,10,-99,12,,,,,,,
07/08/2017,19,10,29,9,14,-99,11,18,3,-99,-99,-99,19,30,-99,6,9,-99,-99,30,-99,13,,,,,,,
07/08/2017,20,7,24,21,10,-99,17,12,20,-99,-99,-99,16,16,-99,3,9,-99,-99,23,-99,19,,,,,,,
07/08/2017,21,10,25,18,13,-99,15,19,16,-99,-99,-99,13,14,-99,9,14,-99,-99,21,-99,24,,,,,,,
07/08/2017,22,15,21,11,21,-99,18,19,14,-99,-99,-99,10,16,-99,13,10,-99,-99,25,-99,22,,,,,,,
07/08/2017,23,6,14,10,18,-99,9,13,7,-99,-99,-99,12,8,-99,16,11,-99,-99,15,-99,11,,,,,,,
07/08/2017,24,6,10,8,10,-99,11,14,9,-99,-99,-99,16,7,-99,5,15,-99,-99,4,-99,20,,,,,,,
08/08/2017,1,11,15,7,9,-99,9,16,10,-99,-99,10,16,13,-99,18,10,-99,-99,14,-99,20,,,,,,,
08/08/2017,2,7,7,5,10,-99,11,14,12,-99,-99,10,12,22,-99,9,11,-99,-99,13,-99,19,,,,,,,
08/08/2017,3,11,5,12,12,-99,15,13,17,-99,-99,17,9,17,-99,19,19,-99,-99,14,-99,21,,,,,,,
08/08/2017,4,10,5,17,22,-99,17,17,19,-99,-99,11,9,14,-99,11,16,-99,-99,8,-99,22,,,,,,,
08/08/2017,5,7,9,16,30,-99,15,16,17,-99,-99,16,11,16,-99,19,9,-99,-99,21,-99,27,,,,,,,
08/08/2017,6,8,6,20,29,-99,23,21,26,-99,-99,16,11,22,-99,27,13,-99,-99,16,-99,31,,,,,,,
08/08/2017,7,16,6,24,29,-99,23,25,21,-99,-99,14,18,17,-99,-99,22,-99,-99,20,-99,32,,,,,,,
08/08/2017,8,14,11,25,30,-99,25,30,27,-99,-99,18,19,25,-99,20,19,-99,-99,22,-99,31,,,,,,,
08/08/2017,9,22,22,26,35,-99,21,26,29,-99,-99,-99,20,19,-99,15,19,-99,-99,25,-99,27,,,,,,,
08/08/2017,10,25,20,26,30,-99,30,33,23,-99,-99,-99,33,25,-99,9,25,-99,-99,19,-99,26,,,,,,,
08/08/2017,11,23,25,-99,25,-99,30,26,39,-99,-99,-99,47,31,-99,22,26,-99,-99,23,-99,27,,,,,,,
08/08/2017,12,34,31,-99,26,-99,28,24,2,-99,-99,-99,42,28,-99,16,30,-99,-99,23,-99,31,,,,,,,
08/08/2017,13,24,29,-99,25,-99,21,19,21,-99,-99,23,44,21,-99,16,23,-99,-99,19,-99,14,,,,,,,
08/08/2017,14,24,24,-99,18,-99,20,12,39,-99,-99,15,37,6,-99,11,22,-99,-99,13,-99,10,,,,,,,
08/08/2017,15,16,23,-99,15,-99,13,11,16,-99,-99,24,20,7,-99,5,27,-99,-99,5,-99,6,,,,,,,
08/08/2017,16,13,6,-99,12,-99,9,19,-99,-99,-99,5,10,8,-99,9,16,-99,-99,4,-99,8,,,,,,,
08/08/2017,17,11,9,-99,15,-99,6,4,-99,-99,-99,6,8,17,-99,12,14,-99,-99,4,-99,6,,,,,,,
08/08/2017,18,9,9,-99,13,-99,7,22,-99,-99,-99,6,8,8,-99,-99,6,-99,-99,2,-99,11,,,,,,,
08/08/2017,19,10,15,-99,12,-99,8,-99,-99,-99,-99,4,6,13,-99,-99,14,-99,-99,10,-99,8,,,,,,,
08/08/2017,20,7,13,-99,12,-99,9,8,-99,-99,-99,11,9,14,-99,-99,6,-99,-99,16,-99,10,,,,,,,
08/08/2017,21,7,10,-99,18,-99,9,7,-99,-99,-99,8,7,12,-99,-99,10,-99,-99,18,-99,13,,,,,,,
08/08/2017,22,6,5,-99,18,-99,10,11,-99,-99,-99,9,9,9,-99,-99,9,-99,-99,19,-99,11,,,,,,,
08/08/2017,23,7,7,-99,12,-99,7,11,-99,-99,-99,9,6,10,-99,-99,9,-99,-99,19,-99,9,,,,,,,
08/08/2017,24,10,6,-99,6,-99,10,13,-99,-99,-99,10,6,11,-99,-99,10,-99,-99,18,-99,17,,,,,,,
09/08/2017,1,11,9,-99,7,-99,13,10,-99,-99,-99,12,11,11,-99,-99,14,-99,-99,11,-99,13,,,,,,,
09/08/2017,2,12,14,-99,11,-99,14,14,-99,-99,-99,17,10,14,-99,-99,14,-99,-99,17,-99,16,,,,,,,
09/08/2017,3,9,13,-99,28,-99,15,16,-99,-99,-99,15,9,16,-99,-99,12,-99,-99,13,-99,21,,,,,,,
09/08/2017,4,14,16,-99,23,-99,16,17,-99,-99,-99,17,14,13,-99,-99,20,-99,-99,14,-99,18,,,,,,,
09/08/2017,5,16,13,-99,24,-99,17,21,-99,-99,-99,21,13,17,-99,-99,21,-99,-99,27,-99,18,,,,,,,
09/08/2017,6,13,17,-99,22,-99,19,19,-99,-99,-99,20,13,15,-99,-99,22,-99,-99,18,-99,25,,,,,,,
09/08/2017,7,15,12,-99,30,-99,21,18,-99,-99,-99,22,13,19,-99,-99,19,-99,-99,21,-99,18,,,,,,,
09/08/2017,8,13,14,-99,31,-99,16,15,-99,-99,-99,18,17,18,-99,-99,13,-99,-99,16,-99,8,,,,,,,
09/08/2017,9,7,11,-99,19,-99,19,11,-99,-99,-99,18,17,25,-99,-99,14,-99,-99,3,-99,15,,,,,,,
09/08/2017,10,15,10,-99,20,-99,16,10,-99,-99,-99,14,16,23,-99,-99,7,-99,-99,12,-99,16,,,,,,,
09/08/2017,11,14,22,-99,23,-99,20,14,-99,-99,-99,9,23,27,-99,-99,15,-99,-99,9,-99,13,,,,,,,
09/08/2017,12,16,17,-99,17,-99,17,16,-99,-99,-99,21,24,22,-99,-99,20,-99,-99,12,-99,15,,,,,,,
09/08/2017,13,16,19,-99,19,-99,14,14,-99,-99,-99,15,21,19,-99,-99,15,-99,-99,13,-99,15,,,,,,,
09/08/2017,14,12,22,-99,18,-99,18,11,-99,-99,-99,12,18,13,-99,-99,21,-99,-99,18,-99,11,,,,,,,
09/08/2017,15,15,23,-99,14,-99,13,11,-99,-99,-99,10,10,8,-99,-99,11,-99,-99,10,-99,10,,,,,,,
09/08/2017,16,16,17,-99,15,-99,16,9,-99,-99,-99,16,11,13,-99,-99,24,-99,-99,10,-99,10,,,,,,,
09/08/2017,17,9,22,-99,7,-99,7,6,-99,-99,-99,8,8,16,-99,-99,10,-99,-99,18,-99,9,,,,,,,
09/08/2017,18,8,14,-99,8,-99,10,7,-99,-99,-99,11,6,10,-99,-99,9,-99,-99,15,-99,12,,,,,,,
09/08/2017,19,7,3,-99,20,-99,12,11,-99,-99,-99,10,7,8,-99,-99,9,-99,-99,16,-99,10,,,,,,,
09/08/2017,20,3,-99,-99,16,-99,10,11,-99,-99,-99,5,9,11,-99,-99,-99,-99,-99,12,-99,12,,,,,,,
09/08/2017,21,5,-99,-99,3,-99,7,8,-99,-99,-99,9,9,10,-99,-99,-99,-99,-99,6,-99,11,,,,,,,
09/08/2017,22,1,-99,-99,6,-99,4,7,-99,-99,-99,1,4,6,-99,-99,-99,-99,-99,6,-99,2,,,,,,,
09/08/2017,23,1,-99,-99,5,-99,4,5,-99,-99,-99,7,6,10,-99,-99,-99,-99,-99,9,-99,5,,,,,,,
09/08/2017,24,1,-99,-99,-99,-99,5,4,-99,-99,-99,3,4,1,-99,-99,-99,-99,-99,-99,-99,4,,,,,,,
10/08/2017,1,5,-99,-99,-99,-99,6,7,-99,-99,-99,7,4,6,-99,-99,-99,-99,-99,-99,-99,12,,,,,,,
10/08/2017,2,-99,-99,-99,-99,-99,3,5,-99,-99,-99,-99,6,12,-99,-99,-99,-99,-99,-99,-99,4,,,,,,,
10/08/2017,3,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,5,6,-99,-99,-99,-99,-99,-99,-99,6,,,,,,,
10/08/2017,4,-99,-99,-99,-99,-99,2,1,-99,-99,-99,-99,3,1,-99,-99,-99,-99,-99,-99,-99,2,,,,,,,
10/08/2017,5,-99,-99,-99,-99,-99,2,2,11,-99,-99,-99,1,3,-99,-99,-99,-99,-99,-99,-99,11,,,,,,,
10/08/2017,6,-99,-99,-99,-99,-99,3,3,1,-99,-99,-99,-99,7,-99,-99,-99,-99,-99,-99,-99,9,,,,,,,
10/08/2017,7,-99,-99,-99,-99,-99,2,3,1,-99,-99,-99,-99,9,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,
10/08/2017,8,-99,-99,-99,-99,-99,6,7,9,-99,-99,1,-99,5,-99,12,-99,-99,-99,8,-99,10,,,,,,,
10/08/2017,9,7,-99,-99,-99,-99,10,4,12,-99,-99,6,-99,6,-99,5,-99,-99,-99,6,-99,10,,,,,,,
10/08/2017,10,8,-99,-99,-99,-99,11,2,14,-99,-99,10,-99,4,-99,9,-99,-99,-99,14,-99,9,,,,,,,
10/08/2017,11,7,-99,-99,-99,-99,9,3,2,-99,-99,6,-99,5,-99,6,-99,-99,-99,9,-99,11,,,,,,,
10/08/2017,12,10,-99,-99,-99,-99,7,3,6,-99,-99,8,-99,7,-99,8,-99,-99,-99,4,-99,10,,,,,,,
10/08/2017,13,6,-99,-99,-99,-99,6,3,4,-99,-99,6,-99,3,-99,1,-99,-99,-99,11,-99,12,,,,,,,
10/08/2017,14,6,-99,-99,-99,-99,7,5,12,-99,-99,15,-99,7,-99,3,-99,-99,-99,8,-99,11,,,,,,,
10/08/2017,15,5,-99,-99,-99,-99,4,1,4,-99,-99,8,-99,-99,-99,3,-99,-99,-99,1,-99,7,,,,,,,
10/08/2017,16,2,-99,-99,-99,-99,4,1,7,-99,-99,6,-99,5,-99,3,-99,-99,-99,3,-99,10,,,,,,,
10/08/2017,17,1,-99,-99,-99,-99,2,2,6,-99,-99,6,-99,4,-99,4,-99,-99,-99,4,-99,15,,,,,,,
10/08/2017,18,4,-99,-99,-99,-99,4,4,6,-99,-99,5,-99,2,-99,6,-99,-99,-99,5,-99,16,,,,,,,
10/08/2017,19,2,-99,-99,-99,-99,3,5,6,-99,-99,5,-99,4,-99,8,-99,-99,-99,8,-99,18,,,,,,,
10/08/2017,20,-99,-99,-99,-99,-99,6,2,6,-99,-99,6,-99,9,-99,8,-99,-99,-99,12,-99,23,,,,,,,
10/08/2017,21,-99,-99,-99,-99,-99,6,11,6,-99,-99,6,-99,11,-99,14,-99,-99,-99,11,-99,30,,,,,,,
10/08/2017,22,6,-99,-99,-99,-99,10,15,9,-99,-99,10,-99,17,-99,16,-99,-99,-99,15,-99,19,,,,,,,
10/08/2017,23,1,-99,-99,-99,-99,12,18,15,-99,-99,14,-99,16,-99,17,-99,-99,-99,9,-99,16,,,,,,,
10/08/2017,24,3,-99,-99,-99,-99,14,19,14,-99,-99,8,-99,12,-99,16,-99,-99,-99,14,-99,18,,,,,,,
11/08/2017,1,5,-99,-99,-99,-99,15,22,14,-99,-99,12,-99,8,-99,16,-99,-99,-99,20,-99,27,,,,,,,
11/08/2017,2,6,-99,-99,-99,-99,13,21,15,-99,-99,10,-99,19,-99,24,-99,-99,-99,14,-99,27,,,,,,,
11/08/2017,3,7,-99,-99,-99,-99,13,16,8,-99,-99,7,-99,20,-99,16,-99,-99,-99,12,-99,22,,,,,,,
