FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,CES,PLA,HAN,UIZ,ARA,IMP,TAX,MIN,TLI,ATI,VIF,SAG,VAL,AZC,SUR
06/01/2006,15,0.4,0.4,0.7,1.2,1.5,1.3,1.0,1.1,0.9,0.6,0.3,0.9,0.7,0.7,1.2,0.4,0.1,0.3,-99,0.4,0.5,0.8
06/01/2006,16,0.5,0.3,0.6,1.3,1.7,1.1,1.0,1.0,0.8,0.6,0.3,0.9,0.8,0.6,1.2,0.5,0.1,0.3,-99,0.6,0.5,0.7
06/01/2006,17,0.5,0.3,0.6,1.1,1.7,1.3,0.9,1.0,0.8,0.6,0.3,1.1,0.8,0.7,1.3,0.4,0.1,0.3,-99,0.6,0.6,0.7
06/01/2006,18,0.8,0.4,0.7,1.3,1.8,1.4,1.0,1.0,1.0,0.6,0.5,1.1,0.8,1.0,1.5,0.5,0.1,0.4,-99,0.6,0.6,0.9
06/01/2006,19,0.8,0.6,0.6,1.5,2.0,1.4,1.2,1.1,1.4,1.0,0.8,1.7,1.1,1.2,1.7,0.7,0.4,0.5,-99,0.8,0.8,1.1
06/01/2006,20,1.0,1.6,0.7,1.7,1.9,1.5,1.2,1.4,1.2,0.9,0.8,1.3,1.0,1.2,1.8,0.9,0.6,0.7,-99,0.9,1.0,1.1
06/01/2006,21,1.1,0.9,0.7,1.8,1.8,1.4,1.1,1.7,1.0,0.9,1.1,1.5,1.3,1.4,1.8,1.2,0.7,1.1,-99,1.6,0.9,1.2
06/01/2006,22,1.1,0.9,0.9,1.4,1.7,1.4,2.0,1.3,1.1,1.3,1.1,1.7,1.6,1.6,1.8,1.7,0.5,0.8,-99,1.7,1.1,1.4
06/01/2006,23,1.1,1.0,1.4,1.8,2.0,1.1,2.3,1.3,1.6,1.6,1.1,2.2,1.7,1.7,1.6,1.5,0.7,0.6,-99,1.8,1.3,1.7
06/01/2006,24,1.3,1.2,2.1,1.9,1.9,1.3,1.7,1.4,1.9,1.5,1.3,2.0,1.5,2.2,1.6,1.0,0.6,0.7,-99,0.9,1.3,1.7
07/01/2006,1,1.1,0.8,1.5,1.6,1.5,1.1,1.7,1.5,1.2,1.6,1.0,1.6,1.2,1.2,1.7,1.0,0.4,0.6,-99,0.9,1.3,1.5
07/01/2006,2,0.8,0.8,1.2,1.3,1.4,0.7,0.9,1.3,0.8,1.3,1.2,1.2,1.2,1.1,1.4,1.0,0.3,0.5,-99,1.0,1.0,0.9
07/01/2006,3,0.7,0.5,1.0,1.0,1.9,0.6,1.0,1.0,1.0,1.1,0.9,1.5,1.2,1.1,1.3,1.0,0.3,0.6,-99,0.9,0.8,1.1
07/01/2006,4,0.8,0.3,0.8,1.0,1.4,0.5,0.9,0.9,0.6,0.8,0.7,1.2,1.3,1.2,1.1,0.9,0.4,0.6,-99,0.8,0.8,0.7
07/01/2006,5,0.8,0.3,0.8,1.4,1.2,0.5,0.9,0.7,0.7,0.6,0.4,0.9,1.5,0.7,1.2,0.9,0.2,0.5,-99,0.5,0.6,1.0
07/01/2006,6,0.8,0.6,0.9,1.5,1.4,0.8,1.1,0.6,0.7,0.6,0.6,1.1,1.4,1.1,1.2,0.7,0.2,0.8,-99,0.8,0.6,1.0
07/01/2006,7,1.7,1.0,1.7,2.3,1.9,1.8,0.8,1.1,1.1,0.9,0.8,1.8,1.7,1.5,1.9,1.3,0.7,1.1,-99,2.0,1.6,1.2
07/01/2006,8,2.3,2.3,2.2,2.3,3.6,2.5,1.7,3.7,1.9,1.2,1.7,2.9,2.5,2.7,2.7,2.4,1.7,1.8,-99,3.2,2.6,1.6
07/01/2006,9,2.9,3.3,2.8,2.8,4.1,1.7,2.1,2.7,2.0,1.4,1.8,2.8,3.3,2.7,3.6,3.5,1.6,1.7,-99,3.0,2.6,1.5
07/01/2006,10,2.9,2.0,3.0,3.3,3.4,2.3,1.5,2.8,2.3,1.7,1.7,3.1,3.1,2.0,3.9,3.2,1.8,1.7,-99,2.5,1.7,1.8
07/01/2006,11,2.9,2.1,2.3,2.6,2.8,2.7,2.0,3.3,2.6,2.3,2.4,3.2,2.9,2.3,3.8,2.3,1.5,1.2,-99,2.1,2.0,1.5
07/01/2006,12,2.5,1.2,1.6,2.9,2.4,2.5,2.2,3.1,2.8,2.1,1.6,2.4,1.8,2.6,2.4,1.1,1.1,0.5,-99,1.3,1.4,1.6
07/01/2006,13,1.4,1.4,1.3,2.1,2.0,1.9,2.2,2.3,1.8,1.8,1.3,2.0,1.3,3.0,1.7,0.9,0.7,0.4,-99,1.2,1.4,2.1
07/01/2006,14,1.4,0.6,0.8,1.8,1.8,1.6,1.5,2.1,1.7,1.7,1.0,1.7,1.4,1.8,1.5,0.6,0.6,0.3,-99,1.0,1.0,1.3
07/01/2006,15,1.2,0.6,0.7,1.8,1.6,1.5,1.5,2.3,1.2,1.6,1.1,1.3,1.1,1.7,1.4,0.7,0.5,0.3,-99,1.0,0.7,1.4
07/01/2006,16,1.2,0.5,0.6,1.6,1.8,1.6,1.1,2.3,0.8,1.3,1.1,1.3,1.0,1.3,1.5,0.6,0.5,0.3,-99,0.8,0.7,1.2
07/01/2006,17,1.0,0.5,0.7,2.1,1.7,1.6,1.0,2.1,1.0,0.9,0.7,1.5,0.9,1.7,1.1,0.6,0.5,0.3,-99,0.5,0.7,1.0
07/01/2006,18,1.1,0.5,1.0,1.6,2.3,1.0,1.2,2.1,1.2,0.8,0.8,1.5,0.8,2.2,1.3,0.7,0.7,0.5,-99,0.5,0.8,1.3
07/01/2006,19,1.4,0.7,1.0,1.8,2.7,2.1,2.2,2.3,1.9,1.2,1.4,2.4,1.2,3.9,1.6,1.0,0.8,0.9,-99,1.2,1.1,2.1
07/01/2006,20,1.5,1.8,0.8,2.2,2.7,2.2,2.5,2.6,2.2,1.7,2.5,2.6,1.4,2.1,1.8,1.4,0.7,1.3,-99,1.4,1.3,2.3
07/01/2006,21,1.7,1.3,1.6,2.1,2.8,1.9,2.0,2.0,3.2,2.2,2.0,2.5,1.5,2.3,2.0,1.8,0.5,1.3,-99,1.2,1.6,3.6
07/01/2006,22,1.8,2.4,2.9,2.4,3.9,1.9,1.7,2.2,3.9,3.0,2.4,3.2,2.0,2.6,3.1,1.8,0.7,1.3,-99,2.1,1.8,2.6
07/01/2006,23,2.5,1.8,2.4,3.1,3.8,2.1,1.5,5.4,2.4,3.0,3.6,2.3,2.2,2.9,2.7,2.4,0.8,2.1,-99,3.2,2.2,2.7
07/01/2006,24,2.3,1.3,2.4,2.4,3.2,1.9,1.4,3.4,2.2,2.7,3.8,2.7,2.4,4.0,3.4,3.2,0.6,2.6,-99,2.8,1.7,2.5
08/01/2006,1,2.8,1.1,2.2,2.4,2.9,2.3,1.6,3.0,1.9,2.1,4.5,2.6,3.3,2.6,3.0,2.5,0.8,2.5,-99,3.3,2.1,2.1
08/01/2006,2,2.3,1.4,1.9,2.2,2.9,2.0,1.3,3.0,1.7,1.8,2.8,2.1,3.1,2.1,4.1,2.0,1.1,2.3,-99,3.3,2.1,2.5
08/01/2006,3,2.1,0.9,1.5,1.4,3.1,2.1,1.4,2.0,2.0,2.0,1.5,2.6,3.1,2.2,3.2,2.5,0.9,1.2,-99,2.6,1.9,3.0
08/01/2006,4,2.2,0.5,1.5,1.6,4.2,2.0,1.1,1.2,1.4,2.3,1.3,2.3,3.0,1.8,3.9,2.5,0.9,1.4,-99,2.3,1.4,2.1
08/01/2006,5,1.9,0.4,1.1,1.4,3.2,2.2,1.0,1.8,1.4,2.0,1.2,2.5,2.1,1.4,3.0,2.3,0.8,1.1,-99,2.8,1.3,1.6
08/01/2006,6,1.9,0.6,1.0,1.3,3.7,2.1,1.1,1.8,1.3,1.1,1.7,2.2,2.9,1.7,2.9,2.6,0.9,1.1,-99,3.3,1.2,1.4
08/01/2006,7,2.1,1.2,1.6,1.6,3.2,2.4,1.5,1.7,2.1,1.2,1.8,2.3,2.4,1.7,3.0,2.2,1.2,1.2,-99,3.1,1.5,1.4
08/01/2006,8,2.7,2.0,2.0,2.0,3.0,4.3,2.0,2.5,2.1,1.2,2.2,3.3,3.3,1.7,2.9,3.2,2.0,2.0,-99,4.2,1.9,1.6
08/01/2006,9,3.3,3.1,2.3,3.6,3.7,2.4,2.9,3.2,3.3,1.5,2.4,3.8,3.4,1.8,2.6,3.8,1.8,1.7,-99,3.8,3.1,2.1
08/01/2006,10,3.6,3.6,3.2,3.4,4.3,2.2,2.3,3.7,2.7,1.6,2.5,2.8,3.8,1.8,2.7,3.7,2.1,1.8,-99,3.3,3.5,1.5
08/01/2006,11,2.7,3.2,3.1,2.7,3.1,1.9,2.3,3.7,2.4,1.7,2.2,2.5,3.3,3.2,3.0,2.7,1.9,2.0,-99,2.6,2.7,1.3
08/01/2006,12,1.9,2.6,2.2,2.5,2.4,1.5,1.4,3.0,1.9,1.3,1.7,2.1,2.3,3.0,2.6,1.9,1.8,1.4,-99,2.0,2.6,1.5
08/01/2006,13,1.2,1.5,1.7,2.3,2.1,1.1,1.5,1.7,1.5,1.0,0.8,1.7,1.8,2.3,1.7,1.0,1.2,0.7,-99,1.8,1.5,1.4
08/01/2006,14,1.0,0.8,1.2,1.2,1.9,0.9,1.5,1.2,1.3,0.9,0.4,1.3,1.4,1.7,1.5,0.7,0.7,0.4,-99,1.2,1.2,1.0
08/01/2006,15,1.1,0.9,1.2,1.1,1.8,1.0,1.4,1.2,1.3,1.1,0.5,1.3,1.5,2.0,1.5,0.6,0.7,0.4,-99,0.8,1.0,0.8
08/01/2006,16,1.1,0.7,1.1,1.6,1.7,1.1,1.3,1.0,1.3,1.4,0.6,1.5,1.4,2.2,1.6,0.6,0.6,0.4,-99,0.8,0.8,0.9
08/01/2006,17,1.1,0.7,1.2,1.5,1.6,1.2,1.3,1.1,1.3,1.5,0.5,1.6,1.2,1.8,1.6,0.6,0.6,0.4,-99,0.7,0.8,0.9
08/01/2006,18,1.4,0.9,1.2,1.4,1.8,1.4,1.3,1.0,1.5,1.1,0.6,2.1,1.2,2.0,1.8,0.8,0.8,0.5,-99,0.8,0.9,0.9
08/01/2006,19,2.0,2.0,2.8,1.8,2.6,1.2,2.3,2.0,2.3,2.7,0.7,2.4,2.1,3.1,2.1,1.1,1.1,1.0,-99,0.9,2.1,1.3
08/01/2006,20,2.0,2.7,3.2,3.1,1.9,1.2,2.6,2.1,2.7,4.4,1.7,3.0,2.4,2.7,2.7,2.0,1.0,2.5,-99,2.4,2.4,1.3
08/01/2006,21,3.2,4.4,3.3,3.6,5.1,2.9,2.8,2.2,3.4,2.2,2.7,4.4,3.4,2.9,4.2,2.4,1.3,2.8,-99,3.6,3.5,1.6
08/01/2006,22,3.5,1.5,2.7,3.8,5.5,4.0,2.2,2.7,3.3,2.7,1.9,5.2,3.7,3.9,3.4,2.7,0.7,3.6,-99,3.7,3.6,2.0
08/01/2006,23,3.1,1.2,2.2,2.7,8.5,4.5,1.8,2.9,1.7,4.0,1.9,6.9,3.6,3.6,4.2,3.0,0.8,4.6,-99,3.7,3.4,3.8
08/01/2006,24,2.4,0.8,1.7,1.8,5.0,5.3,2.0,2.4,1.9,6.8,1.7,8.4,3.4,3.7,4.3,3.8,0.5,3.1,-99,4.3,2.3,4.3
09/01/2006,1,3.7,0.4,1.3,2.0,5.2,3.4,0.8,2.1,1.2,4.4,1.7,7.2,2.2,2.8,4.6,2.0,0.4,2.5,-99,2.9,2.0,3.4
09/01/2006,2,3.7,0.3,1.1,-99,4.8,2.5,1.0,1.9,0.8,3.2,1.4,4.9,1.9,2.6,4.5,1.3,0.5,2.0,-99,2.7,1.8,2.9
09/01/2006,3,1.4,0.0,0.7,0.9,2.2,2.3,1.5,1.4,0.6,1.3,1.6,4.3,2.2,2.3,3.5,1.5,0.4,1.6,-99,2.3,1.4,1.5
09/01/2006,4,0.8,0.2,0.7,1.0,3.7,2.6,0.9,1.3,0.4,1.6,1.3,2.2,2.0,2.0,2.4,1.7,0.4,1.4,-99,1.2,1.0,1.4
09/01/2006,5,2.2,0.5,0.7,1.1,4.3,2.0,0.7,1.1,0.6,1.7,1.1,1.5,3.3,1.8,1.9,2.0,0.5,1.2,-99,1.4,0.8,1.3
09/01/2006,6,2.2,0.7,1.1,1.7,5.1,2.1,1.0,1.4,1.5,1.6,1.3,2.1,3.2,2.0,2.3,2.1,0.9,1.9,-99,2.7,1.0,2.0
09/01/2006,7,3.9,2.7,2.7,3.3,6.9,3.7,2.9,3.9,1.8,2.0,2.4,4.9,3.4,3.0,3.6,3.4,2.9,2.0,-99,6.5,2.4,2.7
09/01/2006,8,6.3,5.6,6.7,5.5,7.5,5.1,5.2,8.4,6.0,1.8,6.8,8.3,6.4,5.5,5.7,4.4,5.0,3.3,-99,8.3,6.1,5.3
09/01/2006,9,4.6,7.5,5.7,6.6,9.4,2.8,4.6,5.9,7.9,2.0,8.2,5.7,7.4,4.8,7.5,6.8,5.7,3.7,-99,8.6,7.3,3.0
09/01/2006,10,4.4,8.2,6.4,4.7,7.0,3.6,3.6,4.0,4.2,3.6,4.5,3.5,4.9,4.3,7.7,5.7,2.9,2.7,-99,7.5,6.7,2.0
09/01/2006,11,3.8,6.2,7.1,3.6,4.4,4.3,3.3,4.1,3.4,4.3,3.6,3.5,4.3,-99,6.7,4.9,2.7,2.4,-99,5.7,6.0,1.9
09/01/2006,12,2.8,3.7,4.3,-99,3.1,3.0,2.0,3.7,2.1,2.9,-99,2.9,2.9,-99,5.0,2.2,2.2,1.8,-99,2.8,-99,1.4
09/01/2006,13,1.3,1.5,1.6,-99,2.3,1.3,1.1,1.7,1.4,0.9,-99,1.7,1.8,-99,2.6,0.8,0.9,0.7,-99,2.3,-99,0.9
09/01/2006,14,1.0,1.1,1.3,-99,1.9,0.7,1.0,1.2,1.4,1.1,-99,1.1,1.2,-99,1.5,0.7,0.6,0.6,-99,1.8,-99,0.8
09/01/2006,15,0.8,0.9,1.6,-99,1.5,1.2,1.2,1.1,1.3,1.2,-99,1.1,1.5,-99,1.6,0.7,0.5,0.7,-99,1.4,-99,0.7
09/01/2006,16,1.2,0.9,1.4,1.2,1.9,1.4,1.2,1.1,1.4,1.4,0.4,1.2,1.4,-99,1.6,0.6,0.5,0.3,-99,1.0,1.2,0.8
09/01/2006,17,1.3,1.0,1.2,1.1,2.6,1.2,1.2,1.8,1.2,1.6,0.5,1.4,1.3,-99,1.8,0.6,0.5,0.3,-99,1.1,1.0,0.8
09/01/2006,18,1.5,0.9,1.2,1.3,2.9,1.0,1.1,1.2,1.4,1.2,0.7,1.7,1.6,-99,2.1,0.6,0.7,0.4,-99,0.9,1.1,0.7
09/01/2006,19,2.2,2.5,1.9,2.2,2.8,1.4,1.5,1.5,2.0,2.4,0.7,1.7,2.2,-99,2.7,1.5,0.9,1.1,-99,0.7,2.2,1.1
09/01/2006,20,2.3,3.3,2.8,3.3,2.6,1.5,2.1,2.5,2.2,4.1,1.6,2.6,2.6,-99,3.0,1.8,1.1,1.7,-99,1.7,2.4,1.5
09/01/2006,21,2.5,2.6,3.0,3.5,2.8,1.7,2.0,2.8,1.9,1.7,1.8,2.4,2.3,-99,3.0,1.9,1.5,1.8,-99,2.2,2.7,2.7
09/01/2006,22,1.7,3.2,4.6,2.9,2.7,1.4,2.3,2.5,2.4,1.3,1.7,2.2,2.0,-99,2.0,2.4,1.0,1.9,-99,2.6,3.1,3.4
09/01/2006,23,2.4,1.8,3.2,2.3,3.1,1.8,2.3,2.8,2.4,1.8,1.4,2.8,3.1,-99,3.5,1.9,0.7,1.9,-99,3.8,2.4,2.1
09/01/2006,24,1.8,0.8,1.7,1.8,2.9,2.4,1.6,2.2,2.0,2.3,1.5,3.6,2.9,-99,3.0,1.0,0.5,1.9,-99,3.1,1.8,2.1
10/01/2006,1,1.5,0.8,1.2,1.4,3.6,1.3,1.0,3.5,1.0,2.4,2.1,3.1,1.8,-99,1.6,1.0,0.4,2.1,-99,1.2,1.0,2.4
10/01/2006,2,1.2,0.4,1.3,0.9,2.7,1.0,0.8,2.7,0.9,2.5,2.1,2.3,1.5,-99,1.7,0.9,0.3,2.0,-99,0.6,0.9,1.8
10/01/2006,3,0.9,0.4,0.9,0.7,3.1,1.2,0.8,2.2,0.7,1.8,2.0,1.8,1.7,-99,2.2,0.6,0.3,1.7,-99,0.9,1.2,1.5
10/01/2006,4,1.0,0.2,0.9,0.4,3.1,1.7,0.6,1.6,0.8,1.6,1.4,1.8,1.7,-99,2.2,0.7,0.2,1.6,-99,0.9,1.0,1.5
10/01/2006,5,1.4,0.2,0.7,0.5,2.9,2.2,0.9,1.8,0.9,1.5,1.1,1.9,1.6,-99,2.1,0.8,0.2,1.4,-99,1.0,1.1,1.1
10/01/2006,6,2.1,0.4,0.9,1.6,4.9,2.4,1.0,1.8,1.3,2.6,1.4,1.9,2.2,-99,2.6,1.4,0.5,1.6,-99,1.7,1.3,1.5
10/01/2006,7,3.8,0.9,2.8,2.0,4.7,3.9,2.0,5.2,2.1,2.7,2.3,3.6,3.1,-99,3.2,2.7,2.2,2.5,-99,3.7,2.0,2.2
10/01/2006,8,5.5,2.8,6.0,5.5,5.5,4.7,3.4,5.6,3.8,2.3,4.7,5.1,5.3,-99,5.1,5.6,3.6,3.4,-99,6.0,6.4,3.5
10/01/2006,9,7.1,7.2,5.9,5.8,7.2,3.7,7.5,10.4,7.5,2.0,6.4,5.1,4.9,-99,4.7,4.6,5.7,3.0,-99,7.3,6.6,3.5
10/01/2006,10,4.7,7.2,5.5,4.1,4.6,3.4,5.0,-99,5.8,3.1,4.7,3.0,4.3,-99,3.7,5.0,3.1,2.3,-99,4.9,6.5,2.2
10/01/2006,11,4.3,5.9,6.2,5.0,3.7,3.7,4.2,-99,4.4,4.6,3.0,2.5,4.2,-99,4.3,4.5,2.9,2.2,-99,3.7,4.8,1.8
10/01/2006,12,-99,2.3,2.4,3.1,-99,2.3,2.0,-99,3.0,2.4,2.8,2.1,2.7,-99,3.2,-99,1.5,1.0,-99,2.2,1.7,1.9
10/01/2006,13,-99,0.8,1.2,2.0,-99,1.0,1.5,2.9,1.6,1.4,1.4,1.6,1.3,-99,1.7,-99,1.0,0.5,-99,1.5,1.0,1.5
10/01/2006,14,-99,0.6,1.2,1.7,-99,0.9,1.5,1.5,1.3,1.4,0.4,1.2,1.1,-99,1.3,0.6,0.7,0.5,-99,0.5,0.9,1.2
10/01/2006,15,0.7,0.6,1.3,1.1,-99,1.2,1.4,1.1,1.2,1.0,0.5,0.9,1.1,-99,1.7,0.6,0.7,0.4,-99,0.9,1.0,1.0
10/01/2006,16,1.1,1.0,1.6,1.2,1.0,1.2,1.3,1.2,1.3,2.1,0.6,1.2,1.2,-99,1.5,0.7,0.8,0.6,-99,1.2,1.1,0.9
10/01/2006,17,1.1,1.0,1.6,1.3,1.1,1.0,0.9,1.0,1.3,1.9,0.6,1.3,1.2,-99,2.0,0.8,0.9,0.4,-99,1.2,1.3,0.6
10/01/2006,18,1.0,0.8,1.2,1.1,1.5,1.4,0.8,0.8,1.0,2.1,0.5,1.7,1.2,-99,2.0,0.7,0.4,0.4,-99,0.5,0.9,0.8
10/01/2006,19,1.1,0.5,0.8,1.5,1.9,1.0,1.1,1.2,1.3,0.9,0.7,1.4,1.1,-99,1.6,0.8,0.4,0.5,-99,0.8,0.8,1.1
10/01/2006,20,1.1,0.7,0.6,1.4,1.9,1.5,1.1,1.5,1.1,1.3,1.1,1.9,1.3,-99,1.8,0.9,0.9,0.5,-99,0.9,1.0,1.0
10/01/2006,21,1.0,0.8,0.8,1.6,1.5,1.3,1.3,1.2,1.1,1.5,1.0,1.7,1.3,-99,1.9,1.0,0.7,0.6,-99,1.1,1.2,1.1
10/01/2006,22,0.9,1.4,1.2,1.3,1.2,1.1,1.7,1.2,1.4,1.6,0.9,2.0,1.1,-99,1.7,0.7,1.0,0.6,-99,0.9,1.3,1.1
10/01/2006,23,1.1,0.9,1.6,1.2,2.0,1.2,1.7,1.7,1.6,1.8,1.2,2.0,1.4,-99,1.6,0.7,1.0,0.5,-99,0.8,1.1,1.4
10/01/2006,24,1.0,0.4,1.3,0.8,3.5,1.2,1.6,1.4,1.5,2.5,1.1,2.3,1.2,-99,1.3,0.6,0.8,0.4,-99,0.5,0.8,1.4
11/01/2006,1,0.6,0.7,1.1,0.9,1.4,0.7,1.1,1.5,1.2,1.5,1.0,1.4,0.8,-99,1.2,0.3,0.3,0.4,-99,0.2,0.8,1.1
11/01/2006,2,0.7,0.5,1.0,0.4,1.0,0.6,1.1,1.2,1.0,1.2,0.5,1.2,1.0,-99,1.2,0.6,0.2,0.6,-99,0.3,0.6,1.1
11/01/2006,3,0.4,0.4,0.8,0.4,0.7,0.5,1.1,0.6,1.1,0.9,0.3,1.1,1.4,-99,0.9,0.8,0.3,0.5,-99,0.6,0.4,1.3
11/01/2006,4,0.5,0.3,0.9,0.4,0.7,0.4,1.2,0.5,1.0,0.8,0.3,1.1,1.2,-99,0.9,0.7,0.4,0.4,-99,0.7,0.7,0.9
11/01/2006,5,0.5,0.5,0.9,0.4,1.0,0.4,1.2,0.5,1.1,0.9,0.4,0.9,1.2,-99,1.0,0.6,0.4,0.5,-99,0.8,0.8,0.7
11/01/2006,6,0.8,0.7,1.2,0.9,1.5,0.9,1.3,0.6,1.1,1.0,0.8,1.4,1.5,-99,1.2,1.0,0.9,1.4,-99,1.4,0.9,0.9
11/01/2006,7,1.1,2.4,3.1,2.0,3.8,2.0,1.8,2.0,2.0,1.3,1.4,2.9,2.3,-99,1.8,2.3,2.1,1.3,-99,3.1,2.1,1.4
11/01/2006,8,3.3,4.5,5.7,5.3,3.5,4.4,4.5,4.2,5.4,1.8,3.9,5.2,3.6,-99,3.2,3.5,4.4,1.9,-99,3.9,5.6,3.3
11/01/2006,9,5.0,4.4,5.6,5.6,4.6,2.6,2.8,6.2,4.1,1.8,3.6,5.3,4.8,-99,3.7,4.0,3.7,2.8,-99,4.6,7.1,4.7
11/01/2006,10,2.7,4.9,5.0,4.1,2.8,2.0,2.8,2.7,4.0,2.0,3.0,2.6,4.2,-99,3.9,4.1,3.2,2.1,-99,3.6,5.6,2.2
11/01/2006,11,2.2,4.7,5.3,4.7,2.3,2.8,3.4,2.0,3.6,3.3,1.5,1.8,3.4,-99,4.4,3.4,3.1,1.3,-99,3.6,4.6,1.5
11/01/2006,12,2.2,-99,-99,3.5,1.5,3.1,2.0,1.9,2.4,3.9,0.9,1.6,2.3,-99,5.0,2.6,2.8,1.7,-99,2.6,3.2,1.1
11/01/2006,13,1.1,-99,-99,1.7,1.1,1.4,-99,1.3,1.5,1.6,0.6,1.1,1.1,-99,2.5,1.2,1.2,1.0,-99,0.8,1.2,0.7
11/01/2006,14,0.8,-99,-99,1.2,1.1,1.4,-99,1.6,1.2,1.0,0.6,0.9,1.0,-99,1.6,0.8,0.7,0.7,-99,0.6,0.7,0.5
11/01/2006,15,0.8,0.8,1.4,1.3,1.0,1.0,-99,1.6,1.0,1.2,0.5,1.1,1.1,-99,1.7,0.9,0.8,0.6,-99,0.9,0.9,0.6
11/01/2006,16,0.9,0.8,1.5,1.5,1.1,0.8,0.9,1.5,1.0,1.3,0.6,1.2,1.2,-99,1.6,0.8,0.7,0.7,-99,0.9,1.0,0.7
11/01/2006,17,1.1,0.8,1.3,1.9,1.3,0.9,0.9,1.6,1.0,1.2,0.5,1.5,1.2,-99,1.6,0.8,0.8,0.6,-99,0.9,1.0,0.9
11/01/2006,18,1.3,1.0,1.6,1.9,2.0,0.8,1.6,2.1,1.3,1.3,0.6,2.0,1.6,-99,1.9,0.9,0.9,0.7,-99,0.9,1.2,0.9
11/01/2006,19,1.6,1.6,2.1,2.8,2.2,1.2,2.5,2.1,2.5,3.1,0.7,2.1,2.5,-99,2.3,1.7,1.1,1.1,-99,1.5,1.8,1.3
11/01/2006,20,2.0,2.1,2.5,3.0,1.5,1.6,2.7,3.2,2.6,3.5,1.1,2.0,2.3,-99,2.4,1.7,1.3,1.6,-99,1.7,2.3,1.3
11/01/2006,21,2.3,2.8,3.1,2.3,1.7,1.9,2.9,2.2,2.4,3.1,1.4,2.8,2.3,-99,2.6,1.5,1.2,1.5,-99,2.0,2.5,1.9
11/01/2006,22,2.2,2.2,2.0,2.5,2.0,2.7,3.7,2.5,2.9,2.0,2.2,3.6,2.3,-99,2.8,1.8,1.4,1.7,-99,1.9,1.9,1.7
11/01/2006,23,2.8,1.7,1.1,2.1,4.1,2.8,2.6,2.6,2.4,2.3,2.1,4.1,3.0,-99,3.2,1.8,0.5,1.1,-99,3.9,1.9,2.4
11/01/2006,24,1.3,0.9,0.9,1.4,5.2,1.8,1.4,3.0,1.5,4.3,1.8,6.5,1.9,-99,1.8,1.6,0.3,1.4,-99,2.2,1.1,2.9
12/01/2006,1,1.4,0.6,1.1,1.4,4.8,1.6,1.1,3.2,1.3,3.0,2.2,4.9,1.7,-99,2.0,1.4,0.3,1.8,-99,1.0,1.1,3.1
12/01/2006,2,1.0,0.2,0.9,-99,3.7,1.5,0.9,2.0,0.7,3.0,1.6,3.8,1.6,-99,2.1,0.9,0.4,1.4,-99,1.4,1.2,1.9
12/01/2006,3,1.5,0.1,0.6,0.7,1.4,1.9,1.0,1.4,0.8,1.8,0.9,2.5,1.8,-99,2.8,0.8,0.4,1.3,-99,1.3,0.9,1.1
12/01/2006,4,1.6,0.4,0.6,0.8,2.0,1.8,1.4,1.1,0.7,1.8,1.0,1.8,2.3,-99,2.3,1.0,0.4,1.5,-99,1.5,0.8,0.8
12/01/2006,5,1.4,0.5,0.5,0.8,2.4,1.2,1.5,1.0,0.8,2.6,0.6,1.8,2.5,-99,1.6,1.3,0.4,1.3,-99,1.8,0.8,0.7
12/01/2006,6,1.0,1.3,0.9,1.1,4.4,1.7,1.3,1.7,1.1,3.1,0.8,2.2,2.7,-99,1.9,2.0,0.6,1.7,-99,2.0,1.1,1.5
12/01/2006,7,1.7,2.5,2.5,3.1,3.0,3.5,1.6,4.3,2.4,1.6,2.3,3.1,4.4,-99,2.2,3.2,2.6,2.0,-99,3.7,2.0,2.2
12/01/2006,8,4.8,5.2,6.2,4.0,5.3,4.4,2.9,5.6,6.1,1.7,5.8,5.7,6.3,-99,4.3,4.6,4.3,4.3,-99,6.8,6.3,3.3
12/01/2006,9,5.6,5.6,5.2,5.7,6.5,5.0,3.9,6.1,6.8,2.6,5.3,5.4,4.8,-99,3.9,4.4,4.8,3.8,-99,7.2,5.8,3.2
12/01/2006,10,5.5,6.0,4.9,4.1,4.8,5.5,4.3,4.3,-99,3.7,3.9,2.9,5.5,-99,3.3,3.3,3.2,3.0,-99,5.8,4.6,2.7
12/01/2006,11,4.2,5.4,4.2,3.1,2.4,3.5,3.5,3.5,-99,2.2,4.0,2.5,3.3,-99,2.9,2.8,2.1,2.4,-99,4.5,4.3,1.9
12/01/2006,12,2.2,2.7,2.5,2.5,1.6,2.2,2.1,3.3,-99,1.9,2.2,2.3,1.9,-99,4.0,2.2,1.5,-99,-99,-99,2.1,2.1
12/01/2006,13,0.9,1.3,1.0,1.7,1.4,0.9,1.9,1.6,2.1,1.2,0.7,1.1,1.1,-99,1.7,1.0,1.2,-99,-99,-99,1.1,1.4
12/01/2006,14,1.0,0.7,1.1,1.7,1.1,0.8,1.9,1.5,1.7,1.2,0.6,1.1,1.3,-99,1.7,0.8,0.9,-99,-99,-99,1.2,1.2
12/01/2006,15,1.0,0.9,1.7,1.4,1.1,1.4,1.9,1.4,1.7,1.6,0.6,1.3,1.3,-99,1.8,0.9,0.9,0.8,-99,1.2,1.3,1.3
12/01/2006,16,1.4,1.3,1.6,1.9,1.3,1.3,1.9,2.2,1.8,2.2,0.6,1.6,1.4,-99,2.1,0.9,1.0,0.9,-99,1.6,1.3,1.2
