FECHA,HORA,ACO,ATI,CAM,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
07/11/2013,21,10,17,24,16,18,19,8,18,24,20,-99,10,21,-99,17,20,15,24,15,20,16,17,10,-99,17,18,9,-99
07/11/2013,22,9,17,24,20,22,20,9,18,21,23,-99,11,26,-99,20,28,15,24,18,22,18,20,16,-99,14,21,9,-99
07/11/2013,23,7,13,22,21,25,14,10,15,24,20,-99,10,21,-99,18,26,16,22,20,27,18,18,15,-99,19,23,9,-99
07/11/2013,24,6,10,17,15,25,11,15,12,22,19,-99,5,20,-99,19,20,19,16,13,27,26,20,12,-99,-99,19,7,-99
08/11/2013,1,4,11,20,14,21,8,16,11,22,18,-99,4,20,-99,16,14,12,12,9,18,24,15,10,11,-99,14,5,6
08/11/2013,2,3,10,16,16,20,7,17,11,18,15,-99,4,14,-99,13,12,9,11,7,15,17,12,7,7,-99,13,5,6
08/11/2013,3,2,10,14,11,19,9,18,10,15,9,-99,4,12,-99,10,12,10,13,6,17,9,11,9,7,-99,8,5,7
08/11/2013,4,6,9,14,11,15,8,15,10,11,13,-99,4,16,-99,9,14,7,10,6,16,7,16,10,9,-99,9,8,5
08/11/2013,5,8,9,19,13,14,11,11,6,20,11,-99,8,16,-99,11,14,11,12,7,12,8,17,10,9,-99,12,13,10
08/11/2013,6,14,14,24,12,19,15,14,13,20,18,-99,12,21,-99,18,14,19,15,11,17,18,22,16,7,16,21,18,19
08/11/2013,7,19,24,28,16,26,21,16,24,-99,22,-99,22,25,-99,25,21,24,18,26,26,21,28,24,14,27,28,-99,26
08/11/2013,8,16,23,30,17,31,23,21,31,-99,27,-99,21,31,-99,23,25,25,19,29,29,21,34,24,18,30,26,-99,32
08/11/2013,9,14,18,25,20,28,19,11,22,26,25,-99,15,25,-99,22,23,22,18,30,27,21,25,21,24,33,29,9,30
08/11/2013,10,7,17,25,22,-99,13,6,23,33,29,-99,33,33,-99,23,18,16,13,21,17,27,21,15,20,26,31,7,22
08/11/2013,11,5,12,22,27,24,13,6,17,28,28,-99,28,32,-99,27,14,-99,11,24,18,29,22,12,16,20,34,5,20
08/11/2013,12,8,11,25,26,30,13,5,16,28,26,-99,30,38,-99,26,16,-99,13,21,24,25,22,10,17,27,31,5,18
08/11/2013,13,8,12,30,25,32,14,5,20,34,34,-99,19,38,-99,15,17,-99,14,11,25,30,21,8,21,29,36,5,14
08/11/2013,14,3,10,24,25,40,17,8,23,26,18,-99,16,17,-99,9,24,-99,17,11,33,31,18,7,31,28,11,4,17
08/11/2013,15,4,13,24,22,31,22,8,22,34,19,-99,12,27,-99,9,32,14,22,11,28,23,15,10,33,13,13,5,13
08/11/2013,16,5,17,21,20,30,22,7,27,37,29,-99,18,40,-99,14,29,13,27,14,25,18,28,10,35,16,22,4,18
08/11/2013,17,7,18,30,20,34,19,9,19,32,28,-99,12,31,-99,18,24,19,26,16,31,15,32,14,29,28,38,9,25
08/11/2013,18,9,22,34,23,25,32,16,26,23,27,-99,17,31,-99,17,28,24,24,16,24,14,26,26,23,22,25,17,30
08/11/2013,19,18,26,41,30,29,35,17,33,25,27,-99,25,28,-99,19,31,26,32,18,25,25,41,30,28,26,23,18,27
08/11/2013,20,18,28,39,28,32,33,13,31,40,34,-99,20,39,-99,28,20,28,28,29,29,24,36,25,17,23,34,18,20
08/11/2013,21,-99,29,32,24,33,27,28,32,37,36,-99,18,33,-99,30,29,22,28,25,34,21,29,22,15,34,37,14,17
08/11/2013,22,-99,28,28,30,31,24,28,30,31,30,-99,17,30,-99,34,32,21,29,22,34,22,33,26,-99,35,33,17,14
08/11/2013,23,-99,28,31,22,29,27,27,28,32,29,-99,19,31,-99,23,30,22,27,23,32,15,33,26,-99,33,29,22,27
08/11/2013,24,14,22,32,21,26,28,23,24,-99,31,-99,21,35,-99,24,25,24,24,28,31,19,28,27,10,30,30,23,28
09/11/2013,1,17,20,30,28,26,26,23,21,32,27,-99,17,32,15,23,21,23,23,25,26,25,26,26,8,27,25,23,25
09/11/2013,2,16,15,28,24,24,26,19,15,30,24,-99,25,30,14,21,19,23,18,23,26,24,26,25,8,25,23,21,23
09/11/2013,3,15,10,28,19,23,25,21,13,27,22,-99,23,24,18,17,17,22,18,22,24,24,26,25,8,23,21,22,22
09/11/2013,4,14,12,27,18,22,24,23,14,23,20,-99,23,22,14,20,18,19,19,21,21,21,27,24,6,22,20,20,23
09/11/2013,5,15,10,28,19,21,23,22,16,-99,21,-99,22,23,15,20,17,20,21,19,22,20,25,25,8,21,20,21,23
09/11/2013,6,15,10,26,16,21,26,20,15,25,21,-99,24,27,15,19,15,21,21,20,21,19,24,24,11,21,20,20,21
09/11/2013,7,15,13,27,16,21,25,17,15,28,21,-99,23,26,13,18,16,22,22,19,20,20,25,30,9,20,19,20,23
09/11/2013,8,12,15,27,16,23,24,17,15,24,20,-99,25,26,13,19,17,18,19,19,21,17,30,28,8,20,18,20,26
09/11/2013,9,11,21,29,21,25,22,16,23,29,26,-99,30,29,14,19,19,19,20,18,24,17,31,29,16,22,23,19,30
09/11/2013,10,14,28,40,23,27,26,27,45,34,33,-99,41,35,14,22,19,26,20,29,25,21,36,30,20,23,28,22,35
09/11/2013,11,19,42,53,25,34,25,36,63,46,45,-99,51,45,15,29,24,30,24,36,32,20,52,44,21,22,37,29,42
09/11/2013,12,19,46,53,21,40,21,27,59,48,50,-99,59,53,12,34,27,36,27,36,35,15,62,41,15,26,39,24,55
09/11/2013,13,20,23,41,16,38,23,10,43,36,29,-99,52,46,8,18,31,34,23,32,34,13,52,20,19,28,34,10,52
09/11/2013,14,21,15,24,23,37,25,7,25,37,34,-99,35,45,8,17,32,20,29,34,35,19,29,11,26,32,25,6,27
09/11/2013,15,14,10,21,21,37,25,6,15,25,40,-99,24,48,8,22,35,15,28,28,38,24,23,11,32,29,34,5,28
09/11/2013,16,11,13,23,13,28,15,6,13,24,31,-99,21,36,8,24,27,13,14,22,36,19,20,13,42,34,38,7,17
09/11/2013,17,11,16,27,13,29,17,7,21,27,36,-99,19,26,14,28,22,19,16,16,34,16,24,17,34,37,35,11,21
09/11/2013,18,9,20,28,18,36,24,11,24,26,39,-99,18,36,10,23,29,19,25,16,30,13,28,18,28,19,25,11,22
09/11/2013,19,13,18,21,25,21,19,12,23,26,27,-99,15,31,14,21,19,20,22,21,20,13,24,14,26,20,21,14,23
09/11/2013,20,10,20,28,33,27,25,12,28,26,39,-99,21,32,16,30,20,28,23,29,22,15,24,27,19,19,31,16,30
09/11/2013,21,13,18,43,32,23,26,13,27,40,43,-99,26,42,10,39,15,23,21,36,24,18,34,22,14,25,35,14,32
09/11/2013,22,13,19,42,36,33,20,12,22,44,40,-99,24,48,10,45,30,23,23,38,30,22,32,24,12,25,25,19,34
09/11/2013,23,19,17,39,25,37,15,20,19,35,41,-99,24,46,21,44,33,24,24,37,37,18,30,26,8,30,41,19,25
09/11/2013,24,19,24,37,30,35,23,31,14,40,39,-99,33,44,15,33,30,34,-99,44,34,16,24,25,6,30,34,23,27
10/11/2013,1,15,22,29,31,34,22,27,16,36,38,-99,29,40,15,39,19,29,-99,44,32,12,27,32,5,24,31,29,40
10/11/2013,2,13,16,29,22,31,19,24,22,32,35,-99,30,41,14,39,17,26,-99,32,24,11,30,33,5,20,25,26,29
10/11/2013,3,15,22,31,19,24,24,22,16,38,34,-99,28,34,16,33,16,22,-99,26,21,12,32,31,5,20,27,25,25
10/11/2013,4,14,15,29,17,29,25,23,26,32,30,-99,24,28,10,23,20,22,-99,24,20,11,30,29,5,21,31,24,26
10/11/2013,5,13,11,29,14,30,25,18,20,29,24,-99,25,26,11,20,18,19,-99,24,16,10,25,26,8,19,27,21,23
10/11/2013,6,10,21,26,11,25,21,21,20,-99,22,-99,24,25,9,21,17,19,27,22,22,13,23,23,8,22,22,16,23
10/11/2013,7,14,18,25,12,24,21,24,22,-99,24,-99,26,26,10,19,23,15,22,22,24,15,24,22,10,23,21,20,22
10/11/2013,8,15,21,22,11,23,18,19,20,-99,23,-99,25,28,12,15,21,20,18,17,23,14,24,24,20,21,17,18,21
10/11/2013,9,8,22,23,17,21,18,13,24,29,24,-99,26,27,11,18,20,17,19,21,22,13,21,19,24,19,18,9,27
10/11/2013,10,6,18,21,20,28,17,7,21,26,25,-99,22,28,8,15,19,12,16,28,25,19,20,13,25,23,20,5,27
10/11/2013,11,3,13,19,17,27,15,4,17,27,29,-99,19,26,6,18,22,10,16,29,31,24,21,10,26,26,22,4,21
10/11/2013,12,2,8,18,17,27,21,4,15,23,25,-99,26,24,4,20,26,10,21,25,29,27,21,8,31,26,27,4,28
10/11/2013,13,2,8,21,12,23,17,5,14,24,20,-99,23,25,6,21,20,24,15,21,24,30,17,9,28,23,23,4,31
10/11/2013,14,3,9,17,19,17,12,6,13,-99,17,-99,16,24,8,19,14,19,10,18,16,22,17,8,22,17,17,5,22
10/11/2013,15,3,9,16,20,20,11,6,13,-99,18,-99,18,18,10,19,15,10,10,12,17,18,14,11,18,16,23,5,18
10/11/2013,16,3,10,13,19,18,14,4,11,15,15,-99,13,20,8,14,16,7,13,9,19,15,14,6,21,17,18,4,13
10/11/2013,17,3,9,14,22,20,14,6,10,15,17,-99,15,19,4,11,20,13,14,9,21,15,13,7,24,25,18,6,17
10/11/2013,18,5,15,19,27,26,17,8,17,17,22,-99,16,19,6,12,23,17,17,13,29,20,21,12,16,43,14,8,18
10/11/2013,19,9,18,26,25,22,16,7,23,20,23,-99,12,22,8,14,28,17,18,15,22,26,20,15,18,21,16,10,17
10/11/2013,20,7,14,25,24,19,16,6,14,22,21,-99,12,20,9,16,21,18,19,14,20,29,24,16,19,13,15,11,23
10/11/2013,21,6,12,19,30,24,11,6,13,24,21,-99,15,19,7,19,17,16,13,14,24,21,24,14,17,20,20,8,20
10/11/2013,22,5,12,17,25,27,11,6,12,24,25,-99,15,26,7,27,18,18,13,21,26,20,18,13,16,25,26,8,13
10/11/2013,23,7,10,23,24,26,11,8,11,27,24,-99,14,23,6,29,16,14,11,22,21,26,24,12,20,26,26,8,11
10/11/2013,24,7,11,23,25,19,9,9,8,23,25,-99,10,25,8,28,13,10,10,22,17,20,-99,9,14,23,27,6,8
11/11/2013,1,4,9,14,21,18,7,8,8,15,18,-99,6,17,6,22,10,8,8,11,14,13,-99,10,8,17,25,4,7
11/11/2013,2,4,9,12,14,16,7,7,8,15,12,-99,6,14,7,8,9,7,8,5,11,11,-99,9,6,17,21,4,5
11/11/2013,3,8,6,11,13,14,6,10,6,13,12,-99,5,16,8,7,8,7,7,5,11,12,-99,6,6,16,14,4,6
11/11/2013,4,6,7,10,10,14,6,13,5,15,11,-99,4,14,8,7,8,5,7,4,11,13,-99,5,6,16,9,4,6
11/11/2013,5,7,9,9,11,13,6,17,5,18,14,-99,5,14,6,8,7,7,6,8,11,13,-99,7,8,14,10,7,16
11/11/2013,6,9,19,17,18,18,10,15,10,-99,18,-99,15,22,7,17,9,18,8,13,11,13,15,10,13,17,17,12,28
11/11/2013,7,13,26,27,21,26,12,17,23,-99,25,-99,29,28,11,23,16,24,14,24,20,21,22,16,12,24,26,20,29
11/11/2013,8,14,23,26,21,28,17,15,26,-99,26,-99,21,29,13,24,20,25,16,25,-99,22,21,22,11,26,26,16,34
11/11/2013,9,11,21,22,19,18,14,10,25,-99,24,-99,30,29,14,18,17,22,12,29,23,22,20,19,18,24,25,8,35
11/11/2013,10,8,12,18,18,23,17,5,19,-99,24,-99,40,32,10,15,21,19,19,29,22,25,22,14,21,27,28,6,27
11/11/2013,11,-99,8,28,-99,23,18,5,13,-99,22,-99,-99,32,6,21,25,14,21,-99,24,29,17,10,20,21,38,5,24
11/11/2013,12,3,9,28,-99,23,14,4,12,-99,29,-99,25,37,8,14,19,12,15,-99,21,27,22,8,21,22,36,4,15
11/11/2013,13,2,9,26,-99,30,16,4,16,-99,31,-99,19,34,6,12,23,12,16,-99,28,33,19,7,19,33,28,4,14
11/11/2013,14,2,9,18,-99,29,16,4,16,25,23,-99,13,26,6,12,24,8,17,-99,30,24,15,7,27,26,18,3,15
11/11/2013,15,3,9,19,-99,25,16,5,13,20,17,-99,13,21,4,11,23,8,16,-99,26,19,19,6,28,23,20,4,17
11/11/2013,16,2,9,19,11,23,15,6,15,18,17,-99,10,16,3,10,21,9,17,-99,22,20,14,6,28,21,18,3,19
11/11/2013,17,3,11,24,20,20,18,8,18,20,22,-99,11,21,5,14,23,12,19,-99,20,22,17,8,23,14,16,5,21
11/11/2013,18,5,15,25,20,25,19,8,21,24,27,-99,8,24,10,17,24,17,22,15,21,21,21,11,24,15,18,7,17
11/11/2013,19,7,17,26,28,24,20,9,19,22,25,-99,9,26,9,18,25,17,21,21,25,23,21,14,22,20,20,9,21
11/11/2013,20,11,16,23,23,24,13,8,15,24,21,-99,11,24,12,19,23,22,17,17,25,25,22,15,20,24,23,9,11
11/11/2013,21,12,14,21,23,25,13,12,15,22,24,-99,10,28,15,25,21,20,18,17,22,25,22,14,19,26,25,10,13
11/11/2013,22,8,13,21,25,25,12,16,15,23,24,-99,10,27,13,25,19,19,15,16,24,27,21,16,18,27,23,10,11
11/11/2013,23,5,13,21,25,22,10,11,14,24,24,-99,-99,23,11,21,18,18,13,14,22,28,22,16,17,28,21,8,10
11/11/2013,24,5,10,23,19,24,-99,12,11,22,14,-99,-99,-99,9,18,18,13,14,12,23,25,22,18,17,20,18,12,11
12/11/2013,1,3,15,23,15,23,-99,15,9,25,23,-99,-99,-99,8,14,15,13,12,13,22,16,20,20,14,18,23,10,-99
12/11/2013,2,2,12,24,12,16,-99,14,8,24,23,-99,-99,-99,8,10,11,8,10,18,13,16,17,19,8,20,24,15,-99
12/11/2013,3,3,10,21,10,13,-99,16,6,23,22,-99,6,-99,6,8,9,8,10,7,10,15,12,11,5,14,23,13,-99
12/11/2013,4,3,11,21,7,15,-99,10,5,20,18,-99,8,-99,5,7,8,9,9,7,11,12,12,14,5,16,18,12,-99
12/11/2013,5,3,10,24,8,13,-99,9,6,21,15,-99,10,-99,5,9,8,13,8,8,11,13,13,16,4,16,18,12,-99
12/11/2013,6,4,13,24,11,18,10,12,12,26,19,-99,13,21,6,17,13,16,12,13,15,15,19,16,11,17,20,10,-99
12/11/2013,7,10,18,26,12,23,14,11,16,-99,22,-99,13,24,10,21,20,19,17,20,21,18,29,18,15,23,22,10,-99
12/11/2013,8,17,18,24,16,25,16,15,20,-99,24,-99,17,25,15,19,21,20,19,19,22,20,28,23,20,24,23,11,-99
12/11/2013,9,10,19,24,17,24,18,15,20,-99,25,-99,14,26,9,19,24,19,20,19,23,17,22,18,23,23,22,8,-99
12/11/2013,10,4,-99,21,14,25,19,9,21,23,23,-99,13,23,7,19,23,15,22,14,25,21,19,14,22,19,20,6,-99
12/11/2013,11,-99,14,17,12,21,18,7,17,23,20,-99,10,18,5,17,23,15,19,13,25,17,16,8,22,15,18,5,-99
12/11/2013,12,-99,12,18,9,20,15,7,18,25,16,-99,9,20,4,11,20,11,15,12,-99,-99,15,10,22,14,17,7,-99
12/11/2013,13,-99,11,20,8,22,16,6,16,22,14,-99,8,17,5,12,21,11,15,11,-99,-99,14,10,24,17,18,6,-99
12/11/2013,14,4,12,22,12,19,16,6,17,17,14,-99,13,22,5,17,20,14,16,14,-99,-99,19,11,22,15,18,6,-99
12/11/2013,15,6,17,26,12,23,20,8,20,23,22,-99,13,27,5,17,24,15,21,17,-99,-99,19,11,22,21,22,8,-99
12/11/2013,16,6,16,27,9,24,23,6,22,23,23,-99,14,27,5,15,21,15,23,16,22,-99,20,11,18,15,18,5,-99
12/11/2013,17,5,11,26,7,27,19,6,17,29,27,-99,10,23,4,14,25,15,22,17,27,-99,25,16,23,17,19,7,-99
12/11/2013,18,5,17,29,9,30,20,11,21,30,23,-99,10,25,5,14,29,22,23,18,32,-99,25,16,25,22,23,11,-99
12/11/2013,19,8,20,29,9,31,17,14,23,29,27,-99,11,23,6,16,29,20,22,19,31,-99,32,22,26,18,19,14,-99
12/11/2013,20,5,14,28,9,26,17,21,29,27,26,-99,19,25,6,23,28,21,21,17,26,-99,29,23,26,24,28,15,-99
12/11/2013,21,8,15,29,8,23,20,12,23,29,23,-99,11,24,6,24,25,23,24,20,23,-99,30,28,21,19,-99,14,-99
12/11/2013,22,5,17,31,13,31,20,9,22,22,22,-99,9,21,5,27,29,21,26,16,30,-99,27,24,25,25,30,16,-99
12/11/2013,23,2,16,27,13,25,22,10,22,17,16,-99,9,19,5,18,28,18,25,14,29,-99,27,17,21,23,22,13,-99
12/11/2013,24,2,12,18,7,15,19,6,19,-99,18,-99,5,16,4,10,-99,11,21,11,18,-99,26,14,17,13,13,11,-99
13/11/2013,1,2,9,25,4,17,14,2,13,-99,17,-99,4,16,3,7,-99,8,16,9,16,-99,25,9,14,13,13,5,-99
13/11/2013,2,2,5,17,2,15,6,2,7,-99,10,-99,3,9,3,7,-99,6,8,5,14,-99,16,6,10,9,10,3,-99
13/11/2013,3,1,6,13,2,6,5,3,5,-99,6,-99,2,7,4,4,-99,3,7,4,6,-99,15,5,7,6,7,4,-99
13/11/2013,4,1,5,14,2,5,4,8,5,-99,5,-99,2,7,3,4,-99,3,6,4,5,-99,11,4,4,6,6,4,-99
13/11/2013,5,2,5,19,3,7,6,14,5,-99,9,-99,6,9,3,7,-99,6,7,5,5,-99,12,14,6,6,7,3,-99
13/11/2013,6,3,9,20,6,12,7,13,10,-99,14,-99,9,20,3,11,-99,12,7,9,10,-99,20,10,10,12,16,5,-99
13/11/2013,7,6,16,34,14,22,13,12,23,20,24,-99,14,28,4,22,21,21,14,17,23,-99,31,26,19,24,23,7,-99
13/11/2013,8,10,26,38,19,30,18,15,28,28,31,-99,18,33,5,26,26,26,20,23,31,-99,35,39,23,27,29,14,-99
13/11/2013,9,11,18,38,23,32,18,13,24,34,33,-99,24,36,10,29,26,28,19,23,34,-99,27,31,23,35,40,10,-99
13/11/2013,10,8,15,35,19,29,16,12,24,34,31,-99,19,39,8,25,24,21,-99,24,32,-99,31,28,22,30,38,8,-99
13/11/2013,11,9,11,28,17,31,15,8,19,32,32,-99,21,37,9,25,19,22,17,21,29,-99,24,28,20,29,36,13,-99
13/11/2013,12,10,12,30,17,30,13,8,17,32,30,-99,24,36,10,25,19,23,16,30,27,-99,22,23,-99,25,-99,7,-99
13/11/2013,13,10,12,33,19,33,16,9,18,33,32,-99,23,36,9,35,19,20,17,29,28,-99,26,20,18,27,36,10,-99
13/11/2013,14,9,14,31,19,31,14,9,18,35,-99,-99,23,36,9,32,22,22,19,30,28,-99,26,24,15,25,38,11,-99
13/11/2013,15,8,17,31,28,31,15,9,20,32,32,-99,21,37,8,34,21,21,18,28,27,-99,35,20,15,27,37,9,-99
13/11/2013,16,8,18,33,23,31,17,9,20,32,32,-99,18,32,8,25,23,22,18,23,32,-99,26,26,19,32,34,14,-99
13/11/2013,17,10,23,34,19,32,19,10,21,37,32,-99,18,34,9,23,20,19,18,24,32,-99,27,25,20,33,39,16,-99
13/11/2013,18,8,24,37,23,33,18,14,26,41,37,-99,22,39,10,24,23,22,20,25,33,-99,28,30,25,36,41,18,-99
13/11/2013,19,8,28,39,28,35,22,16,25,39,36,-99,20,39,12,28,26,22,23,28,33,-99,32,35,24,36,38,21,-99
13/11/2013,20,7,25,38,25,35,19,18,25,39,36,-99,14,37,9,28,27,24,21,21,36,-99,34,31,24,37,38,17,-99
13/11/2013,21,7,23,35,26,34,18,18,20,36,34,-99,20,38,7,27,27,25,21,25,36,-99,28,32,22,36,36,20,-99
13/11/2013,22,6,18,32,23,33,19,25,18,33,33,-99,15,34,7,28,25,26,21,19,34,-99,30,29,24,36,34,14,-99
13/11/2013,23,4,17,33,23,31,17,23,19,33,32,-99,12,32,6,25,23,23,20,16,31,-99,30,29,24,29,26,15,-99
13/11/2013,24,3,14,31,23,30,12,20,17,35,30,-99,9,33,6,21,22,16,17,15,29,-99,27,23,18,29,23,17,-99
14/11/2013,1,5,11,32,16,26,9,24,12,32,32,-99,9,32,9,17,18,12,14,30,22,25,22,27,14,28,31,17,-99
14/11/2013,2,6,8,34,20,23,7,19,8,28,29,-99,7,30,10,14,15,9,10,19,17,25,21,19,14,25,31,15,-99
14/11/2013,3,8,6,32,23,15,7,18,8,30,30,-99,6,23,10,9,11,10,9,12,17,22,13,11,12,22,30,13,-99
14/11/2013,4,10,7,29,18,13,7,20,8,30,27,-99,7,20,9,12,10,11,7,10,17,19,18,16,9,26,24,17,-99
14/11/2013,5,13,6,31,18,23,6,22,8,26,20,-99,9,19,13,16,11,15,8,13,25,19,16,21,11,31,20,18,-99
14/11/2013,6,16,17,31,22,28,8,22,12,25,25,-99,15,27,16,20,12,26,15,23,30,15,26,23,13,25,23,19,30
14/11/2013,7,15,24,34,19,29,17,22,25,31,28,-99,23,33,14,25,23,21,18,24,28,18,33,28,20,28,27,21,29
14/11/2013,8,13,24,36,22,29,24,24,32,37,26,-99,32,32,14,24,26,22,26,23,29,20,36,24,27,28,26,15,30
14/11/2013,9,14,16,30,27,31,24,20,14,39,27,-99,26,35,21,24,29,27,28,-99,30,17,28,22,25,28,25,17,36
14/11/2013,10,10,13,30,26,35,24,14,15,44,34,-99,26,-99,13,21,30,28,27,-99,30,19,26,28,26,29,26,13,30
14/11/2013,11,8,10,35,23,43,30,25,28,56,-99,-99,33,53,7,24,35,33,37,-99,37,15,28,35,25,34,29,19,38
14/11/2013,12,11,13,47,24,56,49,31,38,74,-99,-99,41,71,9,39,47,38,48,-99,50,20,35,42,34,43,47,-99,59
14/11/2013,13,11,16,59,28,70,63,36,50,93,-99,-99,49,85,11,52,53,36,66,-99,64,29,43,47,44,55,64,-99,79
14/11/2013,14,14,23,76,31,79,84,32,68,96,-99,-99,62,101,11,51,59,42,76,73,68,29,67,54,57,58,74,-99,78
14/11/2013,15,13,30,79,22,89,93,27,76,103,-99,-99,73,94,10,52,62,46,70,67,77,23,64,-99,72,69,74,30,77
14/11/2013,16,11,42,91,12,75,63,31,87,88,69,-99,70,71,13,48,56,43,57,56,77,17,64,-99,28,61,50,36,66
14/11/2013,17,13,61,58,13,23,33,42,39,43,33,-99,61,42,15,35,13,38,21,43,18,16,63,-99,5,12,25,47,59
14/11/2013,18,26,36,22,17,12,21,45,29,21,22,-99,39,31,15,22,11,55,16,24,16,6,27,41,7,15,17,49,58
14/11/2013,19,31,41,35,32,14,59,33,37,29,28,-99,39,32,21,38,21,36,32,34,20,18,34,35,9,23,29,47,42
14/11/2013,20,36,52,39,44,26,27,31,42,36,33,-99,34,33,23,54,25,45,29,42,17,31,55,50,14,25,36,25,42
14/11/2013,21,37,37,56,44,31,27,30,42,47,38,-99,46,39,24,53,28,43,32,43,31,30,54,45,11,43,44,30,52
14/11/2013,22,44,30,52,38,43,30,40,36,55,45,-99,43,47,20,51,32,43,31,40,33,29,43,41,8,48,45,35,45
14/11/2013,23,41,26,45,33,41,29,35,32,48,47,-99,42,51,18,51,25,43,31,45,39,32,41,41,14,45,47,36,45
14/11/2013,24,34,27,40,28,30,32,35,30,42,46,-99,42,48,31,47,18,39,26,41,41,26,38,43,15,-99,46,36,-99
15/11/2013,1,31,26,29,24,29,32,29,21,35,42,-99,39,48,22,42,16,30,28,40,42,31,33,41,9,-99,43,34,42
15/11/2013,2,26,23,25,26,23,-99,24,23,33,41,-99,36,38,17,37,17,32,27,35,32,29,27,41,7,-99,40,32,40
15/11/2013,3,24,25,23,21,19,-99,21,20,31,34,-99,30,39,18,41,11,33,25,30,24,23,24,39,6,-99,38,27,37
15/11/2013,4,19,25,23,13,16,23,19,18,29,20,-99,28,32,15,37,9,31,21,30,22,19,25,37,5,-99,34,22,38
15/11/2013,5,17,22,22,17,16,26,14,15,25,23,-99,28,25,12,34,8,26,20,27,19,14,24,36,5,-99,28,21,31
15/11/2013,6,16,20,21,14,15,27,18,17,24,26,-99,31,23,11,32,12,25,23,26,18,16,20,30,6,21,25,24,34
15/11/2013,7,15,19,27,17,15,29,15,18,28,26,-99,32,34,11,26,16,26,25,28,18,13,26,31,7,18,25,21,34
15/11/2013,8,16,19,30,18,22,37,20,21,32,32,-99,44,36,11,22,18,30,23,29,23,16,31,32,12,16,32,23,46
15/11/2013,9,17,21,47,23,37,33,36,30,47,62,-99,57,55,16,36,33,47,29,46,29,28,39,37,29,32,50,39,56
15/11/2013,10,26,28,-99,33,69,33,35,37,66,84,-99,74,69,23,52,59,62,38,65,35,44,41,42,30,41,69,45,70
15/11/2013,11,14,-99,-99,49,85,16,28,34,69,108,-99,82,77,20,58,65,74,25,74,46,27,41,53,31,39,103,38,88
15/11/2013,12,14,-99,-99,48,61,15,17,22,72,83,-99,84,68,20,51,36,38,17,65,64,31,40,29,31,51,93,22,72
15/11/2013,13,10,-99,-99,28,47,23,10,26,69,50,-99,56,79,12,37,34,23,31,52,48,43,32,-99,37,69,52,10,27
15/11/2013,14,8,-99,-99,24,37,38,6,34,69,42,-99,35,61,11,21,36,14,41,24,51,44,44,14,40,69,37,11,24
15/11/2013,15,7,23,-99,19,46,44,10,44,65,35,-99,32,50,7,18,53,12,43,18,55,33,57,20,45,51,30,8,25
15/11/2013,16,7,47,74,26,69,-99,8,67,76,43,-99,40,71,7,16,57,15,62,20,60,20,72,30,34,43,33,11,34
15/11/2013,17,11,54,82,24,77,62,13,75,95,71,-99,40,101,8,39,55,23,-99,63,62,26,83,44,26,51,54,17,54
15/11/2013,18,19,56,87,22,91,53,20,75,110,78,-99,99,108,16,48,67,53,45,84,76,19,89,67,21,64,53,40,113
15/11/2013,19,31,54,58,32,57,23,38,43,68,54,-99,91,58,21,48,44,39,28,53,45,12,72,91,8,30,33,61,57
15/11/2013,20,28,41,41,37,37,27,15,40,51,60,-99,56,68,15,58,40,47,28,71,48,26,46,60,8,32,48,24,69
15/11/2013,21,18,26,42,33,41,23,13,45,39,47,-99,54,49,17,59,31,40,30,57,42,33,49,37,11,50,57,32,60
15/11/2013,22,16,28,45,30,45,21,16,22,39,48,-99,27,46,20,59,30,44,26,39,46,32,38,30,9,45,60,34,60
15/11/2013,23,19,32,43,23,36,32,23,16,41,50,-99,27,43,21,61,29,50,31,37,39,45,42,37,19,45,56,23,49
15/11/2013,24,22,34,42,15,30,33,24,25,39,45,-99,20,44,31,56,28,47,27,36,34,40,42,37,16,36,49,22,37
16/11/2013,1,28,19,36,25,30,33,25,27,39,44,-99,23,42,27,51,24,39,25,39,34,32,38,33,15,30,39,31,42
16/11/2013,2,25,16,30,25,28,31,24,25,36,32,-99,36,38,24,44,21,41,22,39,34,25,36,32,10,34,37,34,36
16/11/2013,3,25,23,27,21,25,27,19,22,37,34,-99,33,37,23,35,14,40,18,34,31,26,30,29,5,31,36,29,35
16/11/2013,4,20,19,26,21,21,20,16,18,36,31,-99,32,33,23,34,10,38,18,31,26,18,27,34,3,27,33,26,34
16/11/2013,5,16,18,25,18,23,15,15,17,32,29,-99,30,32,20,34,12,34,17,30,27,16,23,34,3,22,30,24,33
16/11/2013,6,19,18,23,18,21,16,14,18,29,27,-99,27,30,17,32,14,27,21,27,25,17,21,31,4,21,26,24,36
16/11/2013,7,15,19,22,16,20,27,14,14,30,26,-99,26,32,17,33,16,24,20,28,23,14,24,30,5,19,26,20,30
16/11/2013,8,16,22,31,16,25,30,17,19,30,27,-99,39,31,15,34,16,23,22,33,25,14,24,35,6,19,28,24,33
16/11/2013,9,18,33,54,20,35,24,36,33,32,30,-99,68,41,18,60,26,27,14,42,26,21,39,45,21,18,32,30,59
16/11/2013,10,12,39,54,24,29,21,49,53,31,46,-99,62,48,14,70,29,42,23,47,25,19,43,73,28,19,62,-99,66
